,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ZBH,ZBH_6m,ZBH_12m,ZBH_6m_ret,ZBH_12m_ret
484,484,484,484,2021-01-06,152.12086486816406,141.3370819091797,143.45037841796875,0.07629832746875165,0.060442409046369105
485,485,485,485,2021-01-07,151.2190399169922,144.7165069580078,143.9147491455078,0.04493290430836061,0.050754289013833054
486,486,486,486,2021-01-08,150.8867950439453,144.49818420410156,140.8345947265625,0.04421239529778398,0.07137593101254458
487,487,487,487,2021-01-11,150.9342498779297,146.27334594726562,142.9480438232422,0.03186434206779132,0.05586789326451069
488,488,488,488,2021-01-12,151.72215270996094,145.39053344726562,141.1947479248047,0.04354904760695333,0.07455946442684103
489,489,489,489,2021-01-13,154.68386840820312,147.90609741210938,141.67884826660156,0.045824824768440076,0.09179224916573014
490,490,490,490,2021-01-14,154.37060546875,152.12086486816406,141.3370819091797,0.014789165197921283,0.0922158812359335
491,491,491,491,2021-01-15,151.9974365234375,151.2190399169922,144.7165069580078,0.00514747750595812,0.050311672928523565
492,492,492,492,2021-01-19,151.81707763671875,150.8867950439453,144.49818420410156,0.006165434109078216,0.0506504180168752
493,493,493,493,2021-01-20,155.1680145263672,150.9342498779297,146.27334594726562,0.028050390496932476,0.060808539802653216
494,494,494,494,2021-01-21,154.69337463378906,151.72215270996094,145.39053344726562,0.01958330982495382,0.06398519192377572
495,495,495,495,2021-01-22,152.84230041503906,154.68386840820312,147.90609741210938,-0.011905365518169342,0.03337389796159651
496,496,496,496,2021-01-25,151.22854614257812,154.37060546875,152.12086486816406,-0.02035400014550004,-0.005865853618169159
497,497,497,497,2021-01-26,150.1938018798828,151.9974365234375,151.2190399169922,-0.01186621751529715,-0.006779821097079752
498,498,498,498,2021-01-27,144.85891723632812,151.81707763671875,150.8867950439453,-0.04583252759640599,-0.03994967091627588
499,499,499,499,2021-01-28,149.06417846679688,155.1680145263672,150.9342498779297,-0.039336947619015294,-0.012389973863753623
500,500,500,500,2021-01-29,145.87464904785156,154.69337463378906,151.72215270996094,-0.057007778172881496,-0.038540869330319416
501,501,501,501,2021-02-01,146.09295654296875,152.84230041503906,154.68386840820312,-0.04415887390953066,-0.05553851189293624
502,502,502,502,2021-02-02,150.45962524414062,151.22854614257812,154.37060546875,-0.005084495738738148,-0.025335006057232157
503,503,503,503,2021-02-03,150.51657104492188,150.1938018798828,151.9974365234375,0.002149017875565873,-0.00974270035328706
504,504,504,504,2021-02-04,152.57650756835938,144.85891723632812,151.81707763671875,0.053276598218944926,0.005002269464426501
505,505,505,505,2021-02-05,151.7791290283203,149.06417846679688,155.1680145263672,0.018213299730680532,-0.021840103505809894
506,506,506,506,2021-02-08,151.7031707763672,145.87464904785156,154.69337463378906,0.039955686382516564,-0.019329876696404624
507,507,507,507,2021-02-09,151.07666015625,146.09295654296875,152.84230041503906,0.034113236744684805,-0.01155203928490034
508,508,508,508,2021-02-10,152.20631408691406,150.45962524414062,151.22854614257812,0.011609020293246175,0.0064654985402961
509,509,509,509,2021-02-11,153.9814453125,150.51657104492188,150.1938018798828,0.023019885740979573,0.02521837376249625
510,510,510,510,2021-02-12,153.1935577392578,152.57650756835938,144.85891723632812,0.004044201697446681,0.05753626122534272
511,511,511,511,2021-02-16,152.2347869873047,151.7791290283203,149.06417846679688,0.003002112094735665,0.021270090192822888
512,512,512,512,2021-02-17,150.5355682373047,151.7031707763672,145.87464904785156,-0.007696625806086321,0.03195153660951866
513,513,513,513,2021-02-18,148.8553466796875,151.07666015625,146.09295654296875,-0.014703220697790953,0.018908441598320946
514,514,514,514,2021-02-19,148.7224578857422,152.20631408691406,150.45962524414062,-0.022889038618874258,-0.01154573763944744
515,515,515,515,2021-02-22,152.20631408691406,153.9814453125,150.51657104492188,-0.011528215116979657,0.011226292429209472
516,516,516,516,2021-02-23,153.65867614746094,153.1935577392578,152.57650756835938,0.003036148615301215,0.007092629110131643
517,517,517,517,2021-02-24,155.38633728027344,152.2347869873047,151.7791290283203,0.02070190628132562,0.02376616781929264
518,518,518,518,2021-02-25,156.1552734375,150.5355682373047,151.7031707763672,0.0373314112139691,0.029347459504955653
519,519,519,519,2021-02-26,154.78829956054688,148.8553466796875,151.07666015625,0.03985717015342494,0.02456792068647884
520,520,520,520,2021-03-01,155.11105346679688,148.7224578857422,152.20631408691406,0.042956495420233054,0.01908422391875364
521,521,521,521,2021-03-02,153.01318359375,152.20631408691406,153.9814453125,0.005301156602315338,-0.006288171388344477
522,522,522,522,2021-03-03,151.64620971679688,153.65867614746094,153.1935577392578,-0.013096991859625096,-0.010100607658023009
523,523,523,523,2021-03-04,148.32374572753906,155.38633728027344,152.2347869873047,-0.04545181819940469,-0.025690851198759024
524,524,524,524,2021-03-05,150.45962524414062,156.1552734375,150.5355682373047,-0.03647426095820594,-0.000504485378793329
525,525,525,525,2021-03-08,148.56105041503906,154.78829956054688,148.8553466796875,-0.04023074846863328,-0.00197706210232218
526,526,526,526,2021-03-09,148.7129669189453,155.11105346679688,148.7224578857422,-0.041248424305371234,-6.381663490373501e-05
527,527,527,527,2021-03-10,152.25376892089844,153.01318359375,152.20631408691406,-0.004963066939825289,0.00031177966741435803
528,528,528,528,2021-03-11,152.16831970214844,151.64620971679688,153.65867614746094,0.0034429478081028364,-0.009699136310937995
529,529,529,529,2021-03-12,154.88323974609375,148.32374572753906,155.38633728027344,0.04422416644334248,-0.0032377205292652977
530,530,530,530,2021-03-15,153.27896118164062,150.45962524414062,156.1552734375,0.018738156052996002,-0.018419565298962493
531,531,531,531,2021-03-16,152.12086486816406,148.56105041503906,154.78829956054688,0.023961963402788555,-0.017232792788316798
532,532,532,532,2021-03-17,152.37718200683594,148.7129669189453,155.11105346679688,0.024639513041843752,-0.017625252352155285
533,533,533,533,2021-03-18,150.82981872558594,152.25376892089844,153.01318359375,-0.009352479123536761,-0.014269129083418708
534,534,534,534,2021-03-19,152.0354461669922,152.16831970214844,151.64620971679688,-0.0008732010409021607,0.002566740381590993
535,535,535,535,2021-03-22,152.11135864257812,154.88323974609375,148.32374572753906,-0.017896585247439867,0.02553611963115232
536,536,536,536,2021-03-23,148.2193603515625,153.27896118164062,150.45962524414062,-0.03300910177804728,-0.014889475425337473
537,537,537,537,2021-03-24,149.46292114257812,152.12086486816406,148.56105041503906,-0.01747257832046545,0.006070707800055919
538,538,538,538,2021-03-25,149.8710479736328,152.37718200683594,148.7129669189453,-0.01644691154014577,0.007787357610306467
539,539,539,539,2021-03-26,153.36973571777344,150.82981872558594,152.25376892089844,0.016839621061989885,0.007329649734022503
540,540,540,540,2021-03-29,152.31442260742188,152.0354461669922,152.16831970214844,0.0018349434126254671,0.0009601400972254481
541,541,541,541,2021-03-30,153.27467346191406,152.11135864257812,154.88323974609375,0.007647784029524152,-0.01038567043675398
542,542,542,542,2021-03-31,152.19082641601562,148.2193603515625,153.27896118164062,0.026794516283386915,-0.007099048409752284
543,543,543,543,2021-04-01,152.1147918701172,149.46292114257812,152.12086486816406,0.017742666256397754,-3.9922189846497425e-05
544,544,544,544,2021-04-05,154.68170166015625,149.8710479736328,152.37718200683594,0.03209861912335321,0.015123784433924703
545,545,545,545,2021-04-06,155.45176696777344,153.36973571777344,150.82981872558594,0.013575241818446493,0.0306434648084839
546,546,546,546,2021-04-07,154.729248046875,152.31442260742188,152.0354461669922,0.01585421392219133,0.017718248920215673
547,547,547,547,2021-04-08,156.4310302734375,153.27467346191406,152.11135864257812,0.020592813804348076,0.02839808722640802
548,548,548,548,2021-04-09,161.1275634765625,152.19082641601562,148.2193603515625,0.058720602752482476,0.08708850918249111
549,549,549,549,2021-04-12,160.0342559814453,152.1147918701172,149.46292114257812,0.052062419531758275,0.07072881192240854
550,550,550,550,2021-04-13,160.1673583984375,154.68170166015625,149.8710479736328,0.035464160785698695,0.06870113049864135
551,551,551,551,2021-04-14,160.0152130126953,155.45176696777344,153.36973571777344,0.02935602556301542,0.043329782527308236
552,552,552,552,2021-04-15,163.29522705078125,154.729248046875,152.31442260742188,0.05536108468200651,0.07209300508371097
553,553,553,553,2021-04-16,163.40928649902344,156.4310302734375,153.27467346191406,0.04460915595446835,0.06612059780135593
554,554,554,554,2021-04-19,164.02725219726562,161.1275634765625,152.19082641601562,0.01799623018022567,0.07777358241616339
555,555,555,555,2021-04-20,165.2441864013672,160.0342559814453,152.1147918701172,0.03255509508242982,0.08631241163226577
556,556,556,556,2021-04-21,167.94419860839844,160.1673583984375,154.68170166015625,0.04855446382910933,0.08574056792690699
557,557,557,557,2021-04-22,168.6382598876953,160.0152130126953,155.45176696777344,0.053888919138681324,0.08482690918949509
558,558,558,558,2021-04-23,168.86643981933594,163.29522705078125,154.729248046875,0.03411742565397913,0.09136728802674776
559,559,559,559,2021-04-26,167.06004333496094,163.40928649902344,156.4310302734375,0.02234118338163915,0.06794696066978645
560,560,560,560,2021-04-27,167.6590118408203,164.02725219726562,161.1275634765625,0.022141196629856363,0.04053588488109838
561,561,561,561,2021-04-28,169.70303344726562,165.2441864013672,160.0342559814453,0.02698338224782204,0.06041692390497522
562,562,562,562,2021-04-29,169.80763244628906,167.94419860839844,160.1673583984375,0.011095553483426057,0.06018875596281048
563,563,563,563,2021-04-30,168.42904663085938,168.6382598876953,160.0152130126953,-0.001240603745409019,0.05258146059835278
564,564,564,564,2021-05-03,169.17062377929688,168.86643981933594,163.29522705078125,0.0018013286730411693,0.035980211024101205
565,565,565,565,2021-05-04,164.40753173828125,167.06004333496094,163.40928649902344,-0.015877594329131828,0.006108864805941083
566,566,566,566,2021-05-05,164.9969940185547,167.6590118408203,164.02725219726562,-0.015877570749331493,0.005912077464559351
567,567,567,567,2021-05-06,164.69276428222656,169.70303344726562,165.2441864013672,-0.029523745470324658,-0.003337013731915861
568,568,568,568,2021-05-07,163.98922729492188,169.80763244628906,167.94419860839844,-0.03426468567723284,-0.023549317846331297
569,569,569,569,2021-05-10,163.475830078125,168.42904663085938,168.6382598876953,-0.029408327434104597,-0.030612447098352646
570,570,570,570,2021-05-11,159.29269409179688,169.17062377929688,168.86643981933594,-0.05839033673119831,-0.056694188245939636
571,571,571,571,2021-05-12,155.69898986816406,164.40753173828125,167.06004333496094,-0.05296923917074692,-0.06800580940840284
572,572,572,572,2021-05-13,157.46734619140625,164.9969940185547,167.6590118408203,-0.045635060638145264,-0.060788057483544544
573,573,573,573,2021-05-14,159.02647399902344,164.69276428222656,169.70303344726562,-0.03440521693772203,-0.06291319154032604
574,574,574,574,2021-05-17,157.63841247558594,163.98922729492188,169.80763244628906,-0.03872702447651932,-0.0716647408328498
575,575,575,575,2021-05-18,158.33245849609375,163.475830078125,168.42904663085938,-0.03146258122422885,-0.059945646767769256
576,576,576,576,2021-05-19,157.5908966064453,159.29269409179688,169.17062377929688,-0.010683462258293197,-0.06844998803077473
577,577,577,577,2021-05-20,158.70323181152344,155.69898986816406,164.40753173828125,0.01929519225463938,-0.034696098569489076
578,578,578,578,2021-05-21,159.07403564453125,157.46734619140625,164.9969940185547,0.010203318287792973,-0.03589737139912608
579,579,579,579,2021-05-24,159.58743286132812,159.02647399902344,164.69276428222656,0.0035274558266829015,-0.030999123993994404
580,580,580,580,2021-05-25,159.49234008789062,157.63841247558594,163.98922729492188,0.011760633612012628,-0.027421845210258478
581,581,581,581,2021-05-26,156.0887451171875,158.33245849609375,163.475830078125,-0.014170899638759837,-0.04518762778208385
582,582,582,582,2021-05-27,159.3687744140625,157.5908966064453,159.29269409179688,0.011281602211180575,0.0004776133814510253
583,583,583,583,2021-05-28,160.0342559814453,158.70323181152344,155.69898986816406,0.008386875016525241,0.027843893637023998
584,584,584,584,2021-06-01,158.0282440185547,159.07403564453125,157.46734619140625,-0.006574244638600235,0.003561994538643365
585,585,585,585,2021-06-02,153.12254333496094,159.58743286132812,159.02647399902344,-0.04051001642456886,-0.0371254578913619
586,586,586,586,2021-06-03,152.05772399902344,159.49234008789062,157.63841247558594,-0.046614251723752,-0.035401831247360516
587,587,587,587,2021-06-04,151.28765869140625,156.0887451171875,158.33245849609375,-0.030758697061576856,-0.04449371829125803
588,588,588,588,2021-06-07,150.11825561523438,159.3687744140625,157.5908966064453,-0.05804473826719636,-0.04741797370359857
589,589,589,589,2021-06-08,149.7760009765625,160.0342559814453,158.70323181152344,-0.06410036989875578,-0.05625109667308448
590,590,590,590,2021-06-09,150.42247009277344,158.0282440185547,159.07403564453125,-0.04812920609867832,-0.05438703756212426
591,591,591,591,2021-06-10,151.4112548828125,153.12254333496094,159.58743286132812,-0.011175940621655833,-0.05123321950808135
592,592,592,592,2021-06-11,150.4795379638672,152.05772399902344,159.49234008789062,-0.010378861353773638,-0.056509310221774856
593,593,593,593,2021-06-14,149.7855224609375,151.28765869140625,156.0887451171875,-0.009929007054916394,-0.04038230079636873
594,594,594,594,2021-06-15,150.5365753173828,150.11825561523438,159.3687744140625,0.0027866011394419576,-0.05541988466154857
595,595,595,595,2021-06-16,150.24185180664062,149.7760009765625,160.0342559814453,0.0031103169202055803,-0.0611894254436377
596,596,596,596,2021-06-17,152.48558044433594,150.42247009277344,158.0282440185547,0.01371543992257318,-0.0350738794108727
597,597,597,597,2021-06-18,150.69821166992188,151.4112548828125,153.12254333496094,-0.004709314465707992,-0.015832624068526258
598,598,598,598,2021-06-21,155.42327880859375,150.4795379638672,152.05772399902344,0.032853243116108155,0.02213340250701057
599,599,599,599,2021-06-22,158.1803436279297,149.7855224609375,151.28765869140625,0.05604561127849639,0.04556012695379863
600,600,600,600,2021-06-23,156.36447143554688,150.5365753173828,150.11825561523438,0.038714153725610156,0.04160863576993634
601,601,601,601,2021-06-24,156.28843688964844,150.24185180664062,149.7760009765625,0.040245677288307746,0.04348117101954818
602,602,602,602,2021-06-25,157.90701293945312,152.48558044433594,150.42247009277344,0.035553738781853195,0.0497568138727118
603,603,603,603,2021-06-28,155.85997009277344,150.69821166992188,151.4112548828125,0.03425228717483053,0.029381667917646626
604,604,604,604,2021-06-29,153.4606475830078,155.42327880859375,150.4795379638672,-0.012627652952830526,0.019810730810832622
605,605,605,605,2021-06-30,153.117919921875,158.1803436279297,149.7855224609375,-0.03200412636580485,0.02224779408708577
606,606,606,606,2021-07-01,155.32679748535156,156.36447143554688,150.5365753173828,-0.006636251449377628,0.03182098541745959
607,607,607,607,2021-07-02,155.68858337402344,156.28843688964844,150.24185180664062,-0.003838118337881502,0.03625309127840559
608,608,608,608,2021-07-06,154.9840545654297,157.90701293945312,152.48558044433594,-0.018510630526233807,0.016384986133202384
609,609,609,609,2021-07-07,153.38449096679688,155.85997009277344,150.69821166992188,-0.015882712697192658,0.017825555241218316
610,610,610,610,2021-07-08,151.63259887695312,153.4606475830078,155.42327880859375,-0.011912165984220069,-0.024389396239085315
611,611,611,611,2021-07-09,151.68020629882812,153.117919921875,158.1803436279297,-0.009389584339837165,-0.041093205261907406
612,612,612,612,2021-07-12,152.10867309570312,155.32679748535156,156.36447143554688,-0.020718410742691873,-0.027217169608749536
613,613,613,613,2021-07-13,149.51893615722656,155.68858337402344,156.28843688964844,-0.03962812868542209,-0.043314149575900185
614,614,614,614,2021-07-14,148.12884521484375,154.9840545654297,157.90701293945312,-0.04423170738310933,-0.06192358111642993
615,615,615,615,2021-07-15,145.76763916015625,153.38449096679688,155.85997009277344,-0.04965855256050267,-0.06475255273441838
616,616,616,616,2021-07-16,146.05328369140625,151.63259887695312,153.4606475830078,-0.03679495851729342,-0.04826881684827289
617,617,617,617,2021-07-19,142.97796630859375,151.68020629882812,153.117919921875,-0.05737228477320189,-0.06622316720639188
618,618,618,618,2021-07-20,148.17648315429688,152.10867309570312,155.32679748535156,-0.025851188241792222,-0.046034003448303995
619,619,619,619,2021-07-21,151.9277801513672,149.51893615722656,155.68858337402344,0.016110628232450797,-0.024155934501769893
620,620,620,620,2021-07-22,151.0613555908203,148.12884521484375,154.9840545654297,0.019797024487184123,-0.02531033909009861
621,621,621,621,2021-07-23,152.30860900878906,145.76763916015625,153.38449096679688,0.04487257862114502,-0.007014281243341025
622,622,622,622,2021-07-26,152.00393676757812,146.05328369140625,151.63259887695312,0.04074302833714394,0.0024489317823164214
623,623,623,623,2021-07-27,155.0411834716797,142.97796630859375,151.68020629882812,0.08437116203660033,0.022158310928388714
624,624,624,624,2021-07-28,154.77456665039062,148.17648315429688,152.10867309570312,0.04452854701122266,0.017526242918509904
625,625,625,625,2021-07-29,154.94598388671875,151.9277801513672,149.51893615722656,0.019866042486400337,0.03629672514379978
626,626,626,626,2021-07-30,155.59335327148438,151.0613555908203,148.12884521484375,0.030001039398454,0.05039199519725024
627,627,627,627,2021-08-02,155.2030029296875,152.30860900878906,145.76763916015625,0.019003482073238542,0.06472879593779068
628,628,628,628,2021-08-03,146.34841918945312,152.00393676757812,146.05328369140625,-0.03720638885012939,0.0020207385317707605
629,629,629,629,2021-08-04,141.13087463378906,155.0411834716797,142.97796630859375,-0.08972008937503706,-0.012918715537036385
630,630,630,630,2021-08-05,142.97796630859375,154.77456665039062,148.17648315429688,-0.07621795103095574,-0.03508327863531413
631,631,631,631,2021-08-06,141.86399841308594,154.94598388671875,151.9277801513672,-0.08442932914735679,-0.066240563300896
632,632,632,632,2021-08-09,140.37869262695312,155.59335327148438,151.0613555908203,-0.09778477245094275,-0.07071737786335841
633,633,633,633,2021-08-10,138.78866577148438,155.2030029296875,152.30860900878906,-0.10576043535471669,-0.08876676981879938
634,634,634,634,2021-08-11,138.7220458984375,146.34841918945312,152.00393676757812,-0.05211107392381886,-0.08737859789414093
635,635,635,635,2021-08-12,139.39804077148438,141.13087463378906,155.0411834716797,-0.01227820536648061,-0.100896693058672
636,636,636,636,2021-08-13,139.09335327148438,142.97796630859375,154.77456665039062,-0.02716931242905707,-0.10131647413575018
637,637,637,637,2021-08-16,139.5503692626953,141.86399841308594,154.94598388671875,-0.016308782892567986,-0.09936117244109532
638,638,638,638,2021-08-17,140.77857971191406,140.37869262695312,155.59335327148438,0.002848630924520812,-0.09521469425317297
639,639,639,639,2021-08-18,137.4652557373047,138.78866577148438,155.2030029296875,-0.009535433076060307,-0.11428739687735712
640,640,640,640,2021-08-19,137.21771240234375,138.7220458984375,146.34841918945312,-0.010844228012576451,-0.062390197568785166
641,641,641,641,2021-08-20,138.49351501464844,139.39804077148438,141.13087463378906,-0.006488798205698809,-0.01868733277522816
642,642,642,642,2021-08-23,138.3792724609375,139.09335327148438,142.97796630859375,-0.005133824109863294,-0.03216365406772359
643,643,643,643,2021-08-24,141.61643981933594,139.5503692626953,141.86399841308594,0.014805195912820368,-0.0017450417055717704
644,644,644,644,2021-08-25,143.18740844726562,140.77857971191406,140.37869262695312,0.017110761738617697,0.02000813490816933
645,645,645,645,2021-08-26,142.4257354736328,137.4652557373047,138.78866577148438,0.03608533450668849,0.026205812138412554
646,646,646,646,2021-08-27,142.8827667236328,137.21771240234375,138.7220458984375,0.04128515351340534,0.0299932198825954
647,647,647,647,2021-08-30,142.6066131591797,138.49351501464844,139.39804077148438,0.02969885011652873,0.02301734206548245
648,648,648,648,2021-08-31,143.24456787109375,138.3792724609375,139.09335327148438,0.0351591341942461,0.02984480927357458
649,649,649,649,2021-09-01,143.64442443847656,141.61643981933594,139.5503692626953,0.014320262687917973,0.02933747289535593
650,650,650,650,2021-09-02,141.94970703125,143.18740844726562,140.77857971191406,-0.008643926371999844,0.008318931201980462
651,651,651,651,2021-09-03,139.71224975585938,142.4257354736328,137.4652557373047,-0.01905193403951766,0.016345905054355514
652,652,652,652,2021-09-07,139.59799194335938,142.8827667236328,137.21771240234375,-0.022989299938647734,0.017346736797624773
653,653,653,653,2021-09-08,140.4167938232422,142.6066131591797,138.49351501464844,-0.01535566470184091,0.013887139830268014
654,654,654,654,2021-09-09,137.4272003173828,143.24456787109375,138.3792724609375,-0.04061143567374925,-0.006880164396177446
655,655,655,655,2021-09-10,133.71395874023438,143.64442443847656,141.61643981933594,-0.06913227392613097,-0.05580200356104825
656,656,656,656,2021-09-13,134.24713134765625,141.94970703125,143.18740844726562,-0.054262709269967235,-0.062437592778292306
657,657,657,657,2021-09-14,140.6072235107422,139.71224975585938,142.4257354736328,0.0064058359696212985,-0.012768141634257435
658,658,658,658,2021-09-15,139.01719665527344,139.59799194335938,142.8827667236328,-0.004160484545662979,-0.027054137857200455
659,659,659,659,2021-09-16,139.2266387939453,140.4167938232422,142.6066131591797,-0.008475873838816206,-0.023701385863933222
660,660,660,660,2021-09-17,139.6931915283203,137.4272003173828,143.24456787109375,0.016488666040669342,-0.024792398033336438
661,661,661,661,2021-09-20,137.1510772705078,133.71395874023438,143.64442443847656,0.02570500913035345,-0.0452043105282508
662,662,662,662,2021-09-21,135.9228515625,134.24713134765625,141.94970703125,0.01248235398419184,-0.04245768163102437
663,663,663,663,2021-09-22,138.7220458984375,140.6072235107422,139.71224975585938,-0.013407402302916926,-0.007087451953226798
664,664,664,664,2021-09-23,143.19696044921875,139.01719665527344,139.59799194335938,0.030066523383506683,0.025780947531964582
665,665,665,665,2021-09-24,143.98719787597656,139.2266387939453,140.4167938232422,0.03419287518013592,0.025427186845106586
666,666,666,666,2021-09-27,144.28237915039062,139.6931915283203,137.4272003173828,0.032851906179979684,0.04988225633045018
667,667,667,667,2021-09-28,143.62539672851562,137.1510772705078,133.71395874023438,0.04720574994273141,0.07412418330636794
668,668,668,668,2021-09-29,142.433349609375,135.9228515625,134.24713134765625,0.04789848043970246,0.060978720212047755
669,669,669,669,2021-09-30,139.572509765625,138.7220458984375,140.6072235107422,0.006130704472237625,-0.007358894651938952
670,670,670,670,2021-10-01,142.53826904296875,143.19696044921875,139.01719665527344,-0.004599897960010035,0.02532832248392025
671,671,671,671,2021-10-04,139.9253387451172,143.98719787597656,139.2266387939453,-0.028209863034893257,0.005018435819641898
672,672,672,672,2021-10-05,139.23870849609375,144.28237915039062,139.6931915283203,-0.034956941270282815,-0.00325343724525351
673,673,673,673,2021-10-06,139.55340576171875,143.62539672851562,137.1510772705078,-0.028351468887454878,0.017515928704466166
674,674,674,674,2021-10-07,140.88845825195312,142.433349609375,135.9228515625,-0.010846415966897949,0.036532537629773376
675,675,675,675,2021-10-08,139.8490447998047,139.572509765625,138.7220458984375,0.0019813001474577874,0.00812415138537026
676,676,676,676,2021-10-11,137.1217041015625,142.53826904296875,143.19696044921875,-0.038000776758229105,-0.04242587502275019
677,677,677,677,2021-10-12,136.18711853027344,139.9253387451172,143.98719787597656,-0.026715820367983145,-0.054172033769430805
678,678,678,678,2021-10-13,136.14898681640625,139.23870849609375,144.28237915039062,-0.02219010584814629,-0.05637134889151396
679,679,679,679,2021-10-14,138.8763427734375,139.55340576171875,143.62539672851562,-0.004851640736287743,-0.03306555848235471
680,680,680,680,2021-10-15,139.572509765625,140.88845825195312,142.433349609375,-0.009340356922458382,-0.020085463492896083
681,681,681,681,2021-10-18,138.24693298339844,139.8490447998047,139.572509765625,-0.011456008288792341,-0.00949740593224635
682,682,682,682,2021-10-19,142.01376342773438,137.1217041015625,142.53826904296875,0.03567676873785386,-0.0036797529446374044
683,683,683,683,2021-10-20,143.1676483154297,136.18711853027344,139.9253387451172,0.0512569019778808,0.023171711424037067
684,684,684,684,2021-10-21,143.8161163330078,136.14898681640625,139.23870849609375,0.05631426054562194,0.03287453529520845
685,685,685,685,2021-10-22,143.4442138671875,138.8763427734375,139.55340576171875,0.03289164304392722,0.027880423872364224
686,686,686,686,2021-10-25,144.02593994140625,139.572509765625,140.88845825195312,0.03190764559052206,0.02226925986969297
687,687,687,687,2021-10-26,142.8815460205078,138.24693298339844,139.8490447998047,0.033524165325721444,0.021684103921082665
688,688,688,688,2021-10-27,139.52479553222656,142.01376342773438,137.1217041015625,-0.017526244185299356,0.01752524479191231
689,689,689,689,2021-10-28,138.77146911621094,143.1676483154297,136.18711853027344,-0.030706512616125448,0.018976468654507972
690,690,690,690,2021-10-29,136.4827423095703,143.8161163330078,136.14898681640625,-0.050991322881067,0.0024513990222647664
691,691,691,691,2021-11-01,139.02891540527344,143.4442138671875,138.8763427734375,-0.030780596462413712,0.0010986221899926818
692,692,692,692,2021-11-02,138.91445922851562,144.02593994140625,139.572509765625,-0.03549000072466191,-0.0047147574992697505
693,693,693,693,2021-11-03,141.84210205078125,142.8815460205078,138.24693298339844,-0.007274865080038939,0.02600541646601706
694,694,694,694,2021-11-04,131.36178588867188,139.52479553222656,142.01376342773438,-0.05850579900451636,-0.07500665627020653
695,695,695,695,2021-11-05,135.09043884277344,138.77146911621094,143.1676483154297,-0.026525843510058267,-0.05641783997778871
696,696,696,696,2021-11-08,131.1996612548828,136.4827423095703,143.8161163330078,-0.03870878446085446,-0.08772629521514441
697,697,697,697,2021-11-09,128.14805603027344,139.02891540527344,143.4442138671875,-0.0782632831686989,-0.10663488909407326
698,698,698,698,2021-11-10,127.66172790527344,138.91445922851562,144.02593994140625,-0.08100475203039403,-0.11361989404679618
699,699,699,699,2021-11-11,126.53643798828124,141.84210205078125,142.8815460205078,-0.10790635390485392,-0.11439621481895612
700,700,700,700,2021-11-12,126.2408218383789,131.36178588867188,139.52479553222656,-0.03898366648755025,-0.09520869493608686
701,701,701,701,2021-11-15,125.0487823486328,135.09043884277344,138.77146911621094,-0.07433284383528971,-0.09888694596211556
702,702,702,702,2021-11-16,125.64957427978516,131.1996612548828,136.4827423095703,-0.04230260140927844,-0.0793739035900477
703,703,703,703,2021-11-17,125.00110626220705,128.14805603027344,139.02891540527344,-0.02455714012019783,-0.10089850087785635
704,704,704,704,2021-11-18,122.91267395019533,127.66172790527344,138.91445922851562,-0.037200295131536776,-0.1151916464793431
705,705,705,705,2021-11-19,122.8363800048828,126.53643798828124,141.84210205078125,-0.02924104741861866,-0.13399210651217064
706,706,706,706,2021-11-22,124.18097686767578,126.2408218383789,131.36178588867188,-0.016316789931392073,-0.05466436812210951
707,707,707,707,2021-11-23,124.42892456054688,125.0487823486328,135.09043884277344,-0.00495692782003887,-0.07892130911377893
708,708,708,708,2021-11-24,124.22867584228516,125.64957427978516,131.1996612548828,-0.011308422218256564,-0.05313264794986827
709,709,709,709,2021-11-26,119.7943115234375,125.00110626220705,128.14805603027344,-0.041653989268283564,-0.06518822653745493
710,710,710,710,2021-11-29,117.77262878417967,122.91267395019533,127.66172790527344,-0.0418186750057884,-0.07746330308509997
711,711,711,711,2021-11-30,114.0534896850586,122.8363800048828,126.53643798828124,-0.07150072575791533,-0.09865101706418122
712,712,712,712,2021-12-01,114.23468017578124,124.18097686767578,126.2408218383789,-0.0800951719239017,-0.09510506576049271
713,713,713,713,2021-12-02,117.22906494140624,124.42892456054688,125.0487823486328,-0.05786323111421898,-0.06253333507419045
714,714,714,714,2021-12-03,115.5983657836914,124.22867584228516,125.64957427978516,-0.06947115873270981,-0.0799939717560254
715,715,715,715,2021-12-06,119.67034149169922,119.7943115234375,125.00110626220705,-0.0010348574165311986,-0.04264574074509242
716,716,716,716,2021-12-07,122.47400665283205,117.77262878417967,122.91267395019533,0.03991910444036817,-0.003568934620534203
717,717,717,717,2021-12-08,122.97941589355467,114.0534896850586,122.8363800048828,0.07826087770872836,0.001164442396187404
718,718,718,718,2021-12-09,119.6226577758789,114.23468017578124,124.18097686767578,0.047165865845702815,-0.036707064212050056
719,719,719,719,2021-12-10,118.71672058105467,117.22906494140624,124.42892456054688,0.012690160417060392,-0.045907364382247406
720,720,720,720,2021-12-13,119.64171600341795,115.5983657836914,124.22867584228516,0.03497757249693745,-0.036923518726792115
721,721,721,721,2021-12-14,117.56282806396484,119.67034149169922,119.7943115234375,-0.01761099200908156,-0.01862762455991973
722,722,722,722,2021-12-15,115.08340454101562,122.47400665283205,117.77262878417967,-0.060344250292766244,-0.02283403428221087
