,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ORLY,ORLY_6m,ORLY_12m,ORLY_6m_ret,ORLY_12m_ret
736,736,736,736,2022-01-05,685.3300170898438,696.8699951171875,676.0700073242188,-0.016559728655562433,0.013696820840011448
737,737,737,737,2022-01-06,700.219970703125,708.1400146484375,672.5900268554688,-0.011184290933261898,0.04107991903601871
738,738,738,738,2022-01-07,682.25,701.77001953125,674.719970703125,-0.027815408165040245,0.011160228870990663
739,739,739,739,2022-01-10,675.0800170898438,706.22998046875,681.4500122070312,-0.044107393116093574,-0.009347707099684133
740,740,740,740,2022-01-11,681.5999755859375,695.9400024414062,679.4199829101562,-0.020605263104812144,0.0032086084169082874
741,741,741,741,2022-01-12,683.5999755859375,698.8599853515625,692.4400024414062,-0.021835575201731516,-0.012766487817429062
742,742,742,742,2022-01-13,687.739990234375,685.3300170898438,696.8699951171875,0.0035165147949667297,-0.01310144639141364
743,743,743,743,2022-01-14,678.8699951171875,700.219970703125,708.1400146484375,-0.030490383706849977,-0.041333661318067705
744,744,744,744,2022-01-18,665.6699829101562,682.25,701.77001953125,-0.024301967152574155,-0.051441406182052174
745,745,745,745,2022-01-19,659.5900268554688,675.0800170898438,706.22998046875,-0.022945413643185253,-0.06604074437950747
746,746,746,746,2022-01-20,648.0599975585938,681.5999755859375,695.9400024414062,-0.04920771600455398,-0.06879904117430535
747,747,747,747,2022-01-21,635.9199829101562,683.5999755859375,698.8599853515625,-0.06974838264865801,-0.09006096179586554
748,748,748,748,2022-01-24,657.77001953125,687.739990234375,685.3300170898438,-0.04357747277850099,-0.04021419881128707
749,749,749,749,2022-01-25,646.3699951171875,678.8699951171875,700.219970703125,-0.04787367277057197,-0.076904369825191
750,750,750,750,2022-01-26,630.8200073242188,665.6699829101562,682.25,-0.05235323280401105,-0.07538291341265113
751,751,751,751,2022-01-27,634.6699829101562,659.5900268554688,675.0800170898438,-0.037781110888101765,-0.05985962131406042
752,752,752,752,2022-01-28,643.52001953125,648.0599975585938,681.5999755859375,-0.00700549030097064,-0.05586848212832174
753,753,753,753,2022-01-31,651.75,635.9199829101562,683.5999755859375,0.02489309585366528,-0.04659153996990384
754,754,754,754,2022-02-01,656.989990234375,657.77001953125,687.739990234375,-0.001185869336870815,-0.04471166492662537
755,755,755,755,2022-02-02,672.4199829101562,646.3699951171875,678.8699951171875,0.04030197563277338,-0.009501100731249545
756,756,756,756,2022-02-03,660.47998046875,630.8200073242188,665.6699829101562,0.047018123712248006,-0.007796659868478328
757,757,757,757,2022-02-04,646.4299926757812,634.6699829101562,659.5900268554688,0.018529330332752947,-0.019951839239332747
758,758,758,758,2022-02-07,634.030029296875,643.52001953125,648.0599975585938,-0.014747000786840547,-0.021649181116830563
759,759,759,759,2022-02-08,637.1300048828125,651.75,635.9199829101562,-0.022431906585634875,0.001902789667213911
760,760,760,760,2022-02-09,640.219970703125,656.989990234375,657.77001953125,-0.025525532779072435,-0.026681132169313226
761,761,761,761,2022-02-10,658.4500122070312,672.4199829101562,646.3699951171875,-0.020775662618865876,0.018689012765287227
762,762,762,762,2022-02-11,668.280029296875,660.47998046875,630.8200073242188,0.011809667300724636,0.05938305941111843
763,763,763,763,2022-02-14,661.0399780273438,646.4299926757812,634.6699829101562,0.022601032620852113,0.04154914495289819
764,764,764,764,2022-02-15,674.760009765625,634.030029296875,643.52001953125,0.06423982869379019,0.04854548310265572
765,765,765,765,2022-02-16,678.4400024414062,637.1300048828125,651.75,0.06483762692386752,0.04095128874784226
766,766,766,766,2022-02-17,674.9400024414062,640.219970703125,656.989990234375,0.05423141002638476,0.027321591613028717
767,767,767,767,2022-02-18,676.9600219726562,658.4500122070312,672.4199829101562,0.028111488226087333,0.0067517908121219605
768,768,768,768,2022-02-22,652.2100219726562,668.280029296875,660.47998046875,-0.024046816633330637,-0.012521134236687215
769,769,769,769,2022-02-23,631.75,661.0399780273438,646.4299926757812,-0.04430893592056273,-0.02270933100584649
770,770,770,770,2022-02-24,637.1599731445312,674.760009765625,634.030029296875,-0.05572356997587036,0.004936586128463594
771,771,771,771,2022-02-25,654.7100219726562,678.4400024414062,637.1300048828125,-0.03497727195235578,0.027592511661850283
772,772,772,772,2022-02-28,649.239990234375,674.9400024414062,640.219970703125,-0.038077476685436706,0.014088938090049963
773,773,773,773,2022-03-01,656.52001953125,676.9600219726562,658.4500122070312,-0.03019381023689438,-0.002931114951782221
774,774,774,774,2022-03-02,675.8699951171875,652.2100219726562,668.280029296875,0.03627661695993245,0.011357463170488913
775,775,775,775,2022-03-03,684.1900024414062,631.75,661.0399780273438,0.08300752266150568,0.03502061173840976
776,776,776,776,2022-03-04,674.0900268554688,637.1599731445312,674.760009765625,0.057960410677838414,-0.0009929202982686958
777,777,777,777,2022-03-07,660.4299926757812,654.7100219726562,678.4400024414062,0.008736647540372955,-0.026546208508954283
778,778,778,778,2022-03-08,655.1699829101562,649.239990234375,674.9400024414062,0.009133745248256497,-0.02929152140892155
779,779,779,779,2022-03-09,674.7000122070312,656.52001953125,676.9600219726562,0.02769145210341284,-0.003338468583476084
780,780,780,780,2022-03-10,675.5800170898438,675.8699951171875,652.2100219726562,-0.0004290440904888282,0.03583200860131419
781,781,781,781,2022-03-11,675.1099853515625,684.1900024414062,631.75,-0.013271192296647638,0.06863472156954886
782,782,782,782,2022-03-14,674.8200073242188,674.0900268554688,637.1599731445312,0.0010829124295983483,0.05910608915658422
783,783,783,783,2022-03-15,695.8400268554688,660.4299926757812,654.7100219726562,0.053616635483529684,0.06282171267042291
784,784,784,784,2022-03-16,700.8599853515625,655.1699829101562,649.239990234375,0.0697376308945945,0.07950834189765899
785,785,785,785,2022-03-17,701.3200073242188,674.7000122070312,656.52001953125,0.03945456445170348,0.06823857073689177
786,786,786,786,2022-03-18,689.97998046875,675.5800170898438,675.8699951171875,0.021314963460488556,0.02087677431088797
787,787,787,787,2022-03-21,685.469970703125,675.1099853515625,684.1900024414062,0.015345626011097346,0.0018707789607439462
788,788,788,788,2022-03-22,687.0,674.8200073242188,674.0900268554688,0.018049246530311258,0.01915170471332206
789,789,789,789,2022-03-23,688.25,695.8400268554688,660.4299926757812,-0.010907718099759767,0.04212408223845787
790,790,790,790,2022-03-24,700.239990234375,700.8599853515625,655.1699829101562,-0.0008846205092968296,0.06879131904673841
791,791,791,791,2022-03-25,703.3599853515625,701.3200073242188,674.7000122070312,0.0029087691867326626,0.04247809785978918
792,792,792,792,2022-03-28,686.5499877929688,689.97998046875,675.5800170898438,-0.004971148109907508,0.01623785551026158
793,793,793,793,2022-03-29,702.52001953125,685.469970703125,675.1099853515625,0.024873516794084782,0.04060084249148499
794,794,794,794,2022-03-30,696.530029296875,687.0,674.8200073242188,0.013871949485989798,0.03217157425242978
795,795,795,795,2022-03-31,684.9600219726562,688.25,695.8400268554688,-0.0047802078130675385,-0.015635784753544213
796,796,796,796,2022-04-01,667.4299926757812,700.239990234375,700.8599853515625,-0.046855361042165034,-0.0476985323381135
797,797,797,797,2022-04-04,686.8499755859375,703.3599853515625,701.3200073242188,-0.02347305804917632,-0.020632566570415567
798,798,798,798,2022-04-05,690.489990234375,686.5499877929688,689.97998046875,0.00573884278124015,0.0007391660338877948
799,799,799,799,2022-04-06,701.1400146484375,702.52001953125,685.469970703125,-0.001964363782448908,0.02286029237610343
800,800,800,800,2022-04-07,726.8300170898438,696.530029296875,687.0,0.04350133737027195,0.05797673521083513
801,801,801,801,2022-04-08,736.469970703125,684.9600219726562,688.25,0.07520139435601259,0.07006170825009073
802,802,802,802,2022-04-11,723.9400024414062,667.4299926757812,700.239990234375,0.0846680706377485,0.033845556577108304
803,803,803,803,2022-04-12,717.5499877929688,686.8499755859375,703.3599853515625,0.04469682361252425,0.02017459442807734
804,804,804,804,2022-04-13,724.0999755859375,690.489990234375,686.5499877929688,0.04867555768643972,0.05469374184053155
805,805,805,805,2022-04-14,713.8800048828125,701.1400146484375,702.52001953125,0.018170393884541003,0.016170336838432497
806,806,806,806,2022-04-18,721.6199951171875,726.8300170898438,696.530029296875,-0.0071681436514092756,0.03602136988356408
807,807,807,807,2022-04-19,730.2899780273438,736.469970703125,684.9600219726562,-0.008391370893073957,0.06617898067122097
808,808,808,808,2022-04-20,743.8599853515625,723.9400024414062,667.4299926757812,0.027516068794345205,0.11451387188844664
809,809,809,809,2022-04-21,728.1500244140625,717.5499877929688,686.8499755859375,0.014772541009577811,0.06012965028191597
810,810,810,810,2022-04-22,707.77001953125,724.0999755859375,690.489990234375,-0.022552073754005253,0.0250257491654724
811,811,811,811,2022-04-25,713.4199829101562,713.8800048828125,701.1400146484375,-0.0006443967746817547,0.017514288166645464
812,812,812,812,2022-04-26,714.25,721.6199951171875,726.8300170898438,-0.010213124867736845,-0.017308059372964424
813,813,813,813,2022-04-27,713.2899780273438,730.2899780273438,736.469970703125,-0.02327842434031524,-0.03147445734094323
814,814,814,814,2022-04-28,623.280029296875,743.8599853515625,723.9400024414062,-0.162100339350421,-0.13904463464522865
815,815,815,815,2022-04-29,606.5499877929688,728.1500244140625,717.5499877929688,-0.16699860268348476,-0.15469305538059086
816,816,816,816,2022-05-02,610.6500244140625,707.77001953125,724.0999755859375,-0.13721970758454738,-0.1566771923726029
817,817,817,817,2022-05-03,603.489990234375,713.4199829101562,713.8800048828125,-0.15408874899657132,-0.15463385147838493
818,818,818,818,2022-05-04,628.0800170898438,714.25,721.6199951171875,-0.12064400827463251,-0.12962498082131624
819,819,819,819,2022-05-05,603.5499877929688,713.2899780273438,730.2899780273438,-0.15385045860011815,-0.1735474866801877
820,820,820,820,2022-05-06,608.4000244140625,623.280029296875,743.8599853515625,-0.02387370713545678,-0.18210411045766772
821,821,821,821,2022-05-09,610.0700073242188,606.5499877929688,728.1500244140625,0.005803346141441956,-0.1621644072385522
822,822,822,822,2022-05-10,611.8099975585938,610.6500244140625,707.77001953125,0.0018995711097273826,-0.1355807950670329
823,823,823,823,2022-05-11,607.530029296875,603.489990234375,713.4199829101562,0.006694459109306772,-0.1484258307166263
824,824,824,824,2022-05-12,622.3400268554688,628.0800170898438,714.25,-0.009138947392357322,-0.1286803964221649
825,825,825,825,2022-05-13,635.6199951171875,603.5499877929688,713.2899780273438,0.05313562749208356,-0.1088897717656967
826,826,826,826,2022-05-16,638.8300170898438,608.4000244140625,623.280029296875,0.05001642250933136,0.024948637950923613
827,827,827,827,2022-05-17,648.3400268554688,610.0700073242188,606.5499877929688,0.06273053759699354,0.06889793076174966
828,828,828,828,2022-05-18,599.8699951171875,611.8099975585938,610.6500244140625,-0.019515866836194884,-0.01765336750329094
829,829,829,829,2022-05-19,601.530029296875,607.530029296875,603.489990234375,-0.009876055027179698,-0.0032477107644135472
830,830,830,830,2022-05-20,572.5700073242188,622.3400268554688,628.0800170898438,-0.07997239030683223,-0.08838047423133444
831,831,831,831,2022-05-23,579.1099853515625,635.6199951171875,603.5499877929688,-0.08890533683605473,-0.040493750204150025
832,832,832,832,2022-05-24,608.1799926757812,638.8300170898438,608.4000244140625,-0.047978372327723506,-0.00036165636004559243
833,833,833,833,2022-05-25,615.7899780273438,648.3400268554688,610.0700073242188,-0.05020521251170762,0.009375925114255113
834,834,834,834,2022-05-26,639.1500244140625,599.8699951171875,611.8099975585938,0.06548090355678049,0.04468712012645781
835,835,835,835,2022-05-27,647.3400268554688,601.530029296875,607.530029296875,0.07615579493535973,0.06552762108675991
836,836,836,836,2022-05-31,637.1699829101562,572.5700073242188,622.3400268554688,0.1128245887133199,0.02382934636169809
837,837,837,837,2022-06-01,624.6099853515625,579.1099853515625,635.6199951171875,0.0785688403773217,-0.017321685677297083
838,838,838,838,2022-06-02,634.1199951171875,608.1799926757812,638.8300170898438,0.042651851020746756,-0.007372887695716757
839,839,839,839,2022-06-03,631.6099853515625,615.7899780273438,648.3400268554688,0.025690589143554154,-0.025804424855656483
840,840,840,840,2022-06-06,637.7999877929688,639.1500244140625,599.8699951171875,-0.002112237455253796,0.0632303548844304
841,841,841,841,2022-06-07,634.8400268554688,647.3400268554688,601.530029296875,-0.01930979003526201,0.05537545248992748
842,842,842,842,2022-06-08,624.8300170898438,637.1699829101562,572.5700073242188,-0.0193668348341709,0.09127269870430488
843,843,843,843,2022-06-09,619.1300048828125,624.6099853515625,579.1099853515625,-0.008773443584424223,0.06910607750435327
844,844,844,844,2022-06-10,607.4400024414062,634.1199951171875,608.1799926757812,-0.04207404415760574,-0.0012167290001094955
845,845,845,845,2022-06-13,594.27001953125,631.6099853515625,615.7899780273438,-0.059118707250216396,-0.03494691252532556
846,846,846,846,2022-06-14,596.6900024414062,637.7999877929688,639.1500244140625,-0.06445592056816862,-0.06643201181378544
847,847,847,847,2022-06-15,599.010009765625,634.8400268554688,647.3400268554688,-0.05643944233844134,-0.07465939859244075
848,848,848,848,2022-06-16,585.0,624.8300170898438,637.1699829101562,-0.06374536433981315,-0.08187765323137086
849,849,849,849,2022-06-17,586.719970703125,619.1300048828125,624.6099853515625,-0.052347703913690924,-0.06066187787105426
850,850,850,850,2022-06-21,597.3499755859375,607.4400024414062,634.1199951171875,-0.016610738204456688,-0.05798590142935767
851,851,851,851,2022-06-22,608.8200073242188,594.27001953125,631.6099853515625,0.024483799139733753,-0.03608235866419773
852,852,852,852,2022-06-23,628.1900024414062,596.6900024414062,637.7999877929688,0.052791231411813744,-0.015067396574930503
853,853,853,853,2022-06-24,639.0599975585938,599.010009765625,634.8400268554688,0.06686029805852356,0.006647297783077155
854,854,854,854,2022-06-27,641.1199951171875,585.0,624.8300170898438,0.0959316155849359,0.026071055457954184
855,855,855,855,2022-06-28,630.52001953125,586.719970703125,619.1300048828125,0.0746523912858037,0.018396806096634633
856,856,856,856,2022-06-29,637.1300048828125,597.3499755859375,607.4400024414062,0.06659417581436244,0.04887725918951169
857,857,857,857,2022-06-30,631.760009765625,608.8200073242188,594.27001953125,0.037679449041479796,0.06308578424324085
858,858,858,858,2022-07-01,636.0800170898438,628.1900024414062,596.6900024414062,0.012559917569164858,0.06601420249588563
859,859,859,859,2022-07-05,647.510009765625,639.0599975585938,599.010009765625,0.013222564765926315,0.08096692744579781
860,860,860,860,2022-07-06,657.75,641.1199951171875,585.0,0.025938989595501116,0.12435897435897436
861,861,861,861,2022-07-07,661.6199951171875,630.52001953125,586.719970703125,0.04932432694057565,0.12765889718105616
862,862,862,862,2022-07-08,657.8800048828125,637.1300048828125,597.3499755859375,0.03256792152461352,0.10133093123089432
863,863,863,863,2022-07-11,655.2999877929688,631.760009765625,608.8200073242188,0.037260949828205714,0.07634437092997448
864,864,864,864,2022-07-12,653.2899780273438,636.0800170898438,628.1900024414062,0.027056282975588486,0.03995602522865482
865,865,865,865,2022-07-13,667.1599731445312,647.510009765625,639.0599975585938,0.03034696465313158,0.04397079412463323
866,866,866,866,2022-07-14,673.780029296875,657.75,641.1199951171875,0.02437100615260368,0.05094215502312904
867,867,867,867,2022-07-15,683.2000122070312,661.6199951171875,630.52001953125,0.03261693607978322,0.08355007143935778
868,868,868,868,2022-07-18,672.739990234375,657.8800048828125,637.1300048828125,0.022587683530843172,0.05589123896011183
869,869,869,869,2022-07-19,689.3200073242188,655.2999877929688,631.760009765625,0.051915184137006465,0.09111054303666322
870,870,870,870,2022-07-20,689.9600219726562,653.2899780273438,636.0800170898438,0.05613134316868029,0.08470633164884056
871,871,871,871,2022-07-21,685.8599853515625,667.1599731445312,647.510009765625,0.028029277774103134,0.059226845929098104
872,872,872,872,2022-07-22,688.2000122070312,673.780029296875,657.75,0.021401618158977342,0.04629420327940892
873,873,873,873,2022-07-25,685.2000122070312,683.2000122070312,661.6199951171875,0.0029274004160788625,0.03563981932811333
874,874,874,874,2022-07-26,675.3499755859375,672.739990234375,657.8800048828125,0.003879634612851346,0.026554950102544828
875,875,875,875,2022-07-27,689.4000244140625,689.3200073242188,655.2999877929688,0.00011608119450112753,0.0520372917080949
876,876,876,876,2022-07-28,707.010009765625,689.9600219726562,653.2899780273438,0.02471155900340616,0.08222999517073992
877,877,877,877,2022-07-29,703.5900268554688,685.8599853515625,667.1599731445312,0.02585081777998477,0.05460467530633073
878,878,878,878,2022-08-01,708.989990234375,688.2000122070312,673.780029296875,0.030209209036005547,0.05225735315165614
879,879,879,879,2022-08-02,708.469970703125,685.2000122070312,683.2000122070312,0.03396082615518514,0.036987643507881085
880,880,880,880,2022-08-03,705.3699951171875,675.3499755859375,672.739990234375,0.044451055921345795,0.048503144389327346
881,881,881,881,2022-08-04,706.9199829101562,689.4000244140625,689.3200073242188,0.025413341856180605,0.025532373061760705
882,882,882,882,2022-08-05,709.010009765625,707.010009765625,689.9600219726562,0.0028288142634118607,0.0276102776773981
883,883,883,883,2022-08-08,712.27001953125,703.5900268554688,685.8599853515625,0.012336719317319611,0.038506451380379225
884,884,884,884,2022-08-09,717.02001953125,708.989990234375,688.2000122070312,0.01132601222510976,0.04187737113196799
885,885,885,885,2022-08-10,719.8300170898438,708.469970703125,685.2000122070312,0.01603461947080742,0.050539994550305334
886,886,886,886,2022-08-11,719.4099731445312,705.3699951171875,675.3499755859375,0.019904416298585526,0.06524024454190136
887,887,887,887,2022-08-12,731.5900268554688,706.9199829101562,689.4000244140625,0.03489792981060469,0.061198144687135025
888,888,888,888,2022-08-15,737.9600219726562,709.010009765625,707.010009765625,0.04083159871974318,0.043775917992011415
889,889,889,889,2022-08-16,742.5900268554688,712.27001953125,703.5900268554688,0.04256813637077217,0.0554300068383593
890,890,890,890,2022-08-17,743.760009765625,717.02001953125,708.989990234375,0.037293226836059956,0.04904162260422873
891,891,891,891,2022-08-18,736.719970703125,719.8300170898438,708.469970703125,0.0234638084162766,0.039874661126375166
892,892,892,892,2022-08-19,736.5499877929688,719.4099731445312,705.3699951171875,0.02382510013521033,0.044203741145242725
893,893,893,893,2022-08-22,724.3800048828125,731.5900268554688,706.9199829101562,-0.009855276463576867,0.024698724600737743
894,894,894,894,2022-08-23,720.0900268554688,737.9600219726562,709.010009765625,-0.024215397291331375,0.015627448043373127
895,895,895,895,2022-08-24,711.2100219726562,742.5900268554688,712.27001953125,-0.04225750918806781,-0.0014881962311025232
896,896,896,896,2022-08-25,713.72998046875,743.760009765625,717.02001953125,-0.040375966578706124,-0.004588489822991093
897,897,897,897,2022-08-26,698.7899780273438,736.719970703125,719.8300170898438,-0.051484952470585155,-0.029229177115399407
898,898,898,898,2022-08-29,704.77001953125,736.5499877929688,719.4099731445312,-0.04314706236971866,-0.02034994531600698
899,899,899,899,2022-08-30,698.260009765625,724.3800048828125,731.5900268554688,-0.03605841539126009,-0.04555832620231759
900,900,900,900,2022-08-31,697.1199951171875,720.0900268554688,737.9600219726562,-0.031898833314756625,-0.05534178768424125
901,901,901,901,2022-09-01,706.469970703125,711.2100219726562,742.5900268554688,-0.006664770072255077,-0.04864064267775825
902,902,902,902,2022-09-02,702.7000122070312,713.72998046875,743.760009765625,-0.015453979184781752,-0.055205976416415115
903,903,903,903,2022-09-06,707.530029296875,698.7899780273438,736.719970703125,0.012507407868389997,-0.0396214879018294
904,904,904,904,2022-09-07,724.4099731445312,704.77001953125,736.5499877929688,0.027867180880287723,-0.01648226848094092
905,905,905,905,2022-09-08,728.6400146484375,698.260009765625,724.3800048828125,0.04350815521142293,0.00588090468664193
906,906,906,906,2022-09-09,721.02001953125,697.1199951171875,720.0900268554688,0.0342839462093536,0.001291495009092758
907,907,907,907,2022-09-12,727.4199829101562,706.469970703125,711.2100219726562,0.02965449782130225,0.022792087339460032
908,908,908,908,2022-09-13,695.6799926757812,702.7000122070312,713.72998046875,-0.009990066044259227,-0.02528965895633839
909,909,909,909,2022-09-14,689.4299926757812,707.530029296875,698.7899780273438,-0.02558200482187467,-0.013394561521883008
910,910,910,910,2022-09-15,688.8699951171875,724.4099731445312,704.77001953125,-0.04906058633217214,-0.022560585685295953
911,911,911,911,2022-09-16,693.510009765625,728.6400146484375,698.260009765625,-0.04821311508641535,-0.006802623569398425
912,912,912,912,2022-09-19,695.280029296875,721.02001953125,697.1199951171875,-0.03569941130221199,-0.0026393817896489535
913,913,913,913,2022-09-20,701.0700073242188,727.4199829101562,706.469970703125,-0.03622388194577819,-0.007643585152716237
914,914,914,914,2022-09-21,695.4299926757812,695.6799926757812,702.7000122070312,-0.000359360629358374,-0.01034583663719657
915,915,915,915,2022-09-22,693.5599975585938,689.4299926757812,707.530029296875,0.005990463029876825,-0.019744789846113386
916,916,916,916,2022-09-23,688.22998046875,688.8699951171875,724.4099731445312,-0.0009290790032575602,-0.04994408417478091
917,917,917,917,2022-09-26,693.719970703125,693.510009765625,728.6400146484375,0.00030275112765987267,-0.047924960533715866
918,918,918,918,2022-09-27,693.1900024414062,695.280029296875,721.02001953125,-0.003006021699749284,-0.03859811979691852
919,919,919,919,2022-09-28,717.6300048828125,701.0700073242188,727.4199829101562,0.02362103268659066,-0.013458494758663897
920,920,920,920,2022-09-29,711.760009765625,695.4299926757812,695.6799926757812,0.023481899345484614,0.023114100245998914
921,921,921,921,2022-09-30,703.3499755859375,693.5599975585938,689.4299926757812,0.0141155459683453,0.02019056765449201
922,922,922,922,2022-10-03,718.1900024414062,688.22998046875,688.8699951171875,0.04353199195456536,0.04256246829161281
923,923,923,923,2022-10-04,729.7100219726562,693.719970703125,693.510009765625,0.05187979702105627,0.05219825481576712
924,924,924,924,2022-10-05,732.0900268554688,693.1900024414062,695.280029296875,0.056117405440149426,0.05294269360191328
925,925,925,925,2022-10-06,732.4099731445312,717.6300048828125,701.0700073242188,0.020595527167418748,0.04470304747442855
926,926,926,926,2022-10-07,710.77001953125,711.760009765625,695.4299926757812,-0.0013909045475890558,0.02205833371730992
927,927,927,927,2022-10-10,724.5700073242188,703.3499755859375,693.5599975585938,0.030169947358857252,0.044711358606009055
928,928,928,928,2022-10-11,730.9000244140625,718.1900024414062,688.22998046875,0.01769729727432856,0.06199968783145726
929,929,929,929,2022-10-12,727.5599975585938,729.7100219726562,693.719970703125,-0.0029464093260638258,0.048780528577215376
930,930,930,930,2022-10-13,737.97998046875,732.0900268554688,693.1900024414062,0.008045395234490771,0.06461428738094033
931,931,931,931,2022-10-14,731.9099731445312,732.4099731445312,717.6300048828125,-0.0006826777601802725,0.019898789298882003
932,932,932,932,2022-10-17,736.27001953125,710.77001953125,711.760009765625,0.03587658356329815,0.03443577811247911
933,933,933,933,2022-10-18,742.1099853515625,724.5700073242188,703.3499755859375,0.024207430407059638,0.05510771466699116
934,934,934,934,2022-10-19,737.719970703125,730.9000244140625,718.1900024414062,0.009330888030178786,0.027193316803810763
935,935,935,935,2022-10-20,730.9199829101562,727.5599975585938,729.7100219726562,0.004618155702398763,0.0016581393993042592
936,936,936,936,2022-10-21,744.0700073242188,737.97998046875,732.0900268554688,0.008252292767617408,0.016364080959014426
937,937,937,937,2022-10-24,768.4600219726562,731.9099731445312,732.4099731445312,0.049937902432308334,0.04922113317674737
938,938,938,938,2022-10-25,775.72998046875,736.27001953125,710.77001953125,0.05359441494388473,0.09139378301344347
939,939,939,939,2022-10-26,777.4600219726562,742.1099853515625,724.5700073242188,0.047634498010894255,0.07299503721352796
940,940,940,940,2022-10-27,813.219970703125,737.719970703125,730.9000244140625,0.10234235617620668,0.1126281892726102
941,941,941,941,2022-10-28,836.2999877929688,730.9199829101562,727.5599975585938,0.1441744751090841,0.1494584509858483
942,942,942,942,2022-10-31,837.1699829101562,744.0700073242188,737.97998046875,0.12512260226794814,0.13440744338132693
943,943,943,943,2022-11-01,834.0,768.4600219726562,731.9099731445312,0.08528742700121339,0.1394844046418109
944,944,944,944,2022-11-02,815.1099853515625,775.72998046875,736.27001953125,0.05076509336279145,0.10708023378502673
945,945,945,945,2022-11-03,819.3699951171875,777.4600219726562,742.1099853515625,0.05390627422641314,0.10410857054972023
946,946,946,946,2022-11-04,815.739990234375,813.219970703125,737.719970703125,0.0030988165835021952,0.10575831295022242
947,947,947,947,2022-11-07,830.2000122070312,836.2999877929688,730.9199829101562,-0.007294004155178335,0.13582886173338937
948,948,948,948,2022-11-08,833.510009765625,837.1699829101562,744.0700073242188,-0.004371839912138853,0.12020374636930353
949,949,949,949,2022-11-09,828.7000122070312,834.0,768.4600219726562,-0.0063549014304181695,0.07839053237894844
950,950,950,950,2022-11-10,843.8499755859375,815.1099853515625,775.72998046875,0.035259033444399845,0.087814054931878
951,951,951,951,2022-11-11,815.5999755859375,819.3699951171875,777.4600219726562,-0.004601119828302691,0.04905712517089733
952,952,952,952,2022-11-14,824.9199829101562,815.739990234375,813.219970703125,0.011253576857429337,0.014387266211521199
953,953,953,953,2022-11-15,825.1199951171875,830.2000122070312,836.2999877929688,-0.0061190279633204225,-0.013368399903108563
954,954,954,954,2022-11-16,833.97998046875,833.510009765625,837.1699829101562,0.000563845301938537,-0.0038104596515957656
955,955,955,955,2022-11-17,829.97998046875,828.7000122070312,834.0,0.0015445495871417858,-0.004820167303657086
956,956,956,956,2022-11-18,838.27001953125,843.8499755859375,815.1099853515625,-0.006612497737898293,0.02841338542761007
957,957,957,957,2022-11-21,846.3900146484375,815.5999755859375,819.3699951171875,0.03775139772457692,0.03297657919165764
958,958,958,958,2022-11-22,852.1300048828125,824.9199829101562,815.739990234375,0.03298504404835079,0.04460982063412389
959,959,959,959,2022-11-23,850.8200073242188,825.1199951171875,830.2000122070312,0.03114699965958434,0.024837382334373492
960,960,960,960,2022-11-25,855.969970703125,833.97998046875,833.510009765625,0.02636752769774553,0.0269462402063001
961,961,961,961,2022-11-28,852.5599975585938,829.97998046875,828.7000122070312,0.02720549606159306,0.028792065886444895
962,962,962,962,2022-11-29,849.72998046875,838.27001953125,843.8499755859375,0.013670966001990914,0.006968069032329716
963,963,963,963,2022-11-30,864.5399780273438,846.3900146484375,815.5999755859375,0.02144397153178268,0.06000490915445056
964,964,964,964,2022-12-01,857.1799926757812,852.1300048828125,824.9199829101562,0.005926311436085685,0.03910683512820001
965,965,965,965,2022-12-02,858.4099731445312,850.8200073242188,825.1199951171875,0.008920765561428734,0.04034562030291822
966,966,966,966,2022-12-05,843.0999755859375,855.969970703125,833.97998046875,-0.015035568486842621,0.010935508442374786
967,967,967,967,2022-12-06,829.6599731445312,852.5599975585938,829.97998046875,-0.026860308341511985,-0.0003855602927169688
968,968,968,968,2022-12-07,828.7899780273438,849.72998046875,838.27001953125,-0.02464312537243274,-0.011309054699591203
969,969,969,969,2022-12-08,836.3599853515625,864.5399780273438,846.3900146484375,-0.03259536099195859,-0.011850363453355661
970,970,970,970,2022-12-09,827.7999877929688,857.1799926757812,852.1300048828125,-0.034275187398039475,-0.028552001397004756
971,971,971,971,2022-12-12,834.3499755859375,858.4099731445312,850.8200073242188,-0.028028562471678953,-0.01935783314508388
972,972,972,972,2022-12-13,818.760009765625,843.0999755859375,855.969970703125,-0.02886960802412164,-0.04347110554232925
973,973,973,973,2022-12-14,814.5,829.6599731445312,852.5599975585938,-0.018272513602256568,-0.04464201659423739
974,974,974,974,2022-12-15,807.2000122070312,828.7899780273438,849.72998046875,-0.026049984185016473,-0.05005115653122805
975,975,975,975,2022-12-16,811.77001953125,836.3599853515625,864.5399780273438,-0.029401174435642274,-0.06103819353328355
976,976,976,976,2022-12-19,816.4299926757812,827.7999877929688,857.1799926757812,-0.013735196043553333,-0.04753960702325122
977,977,977,977,2022-12-20,823.6300048828125,834.3499755859375,858.4099731445312,-0.012848290305991439,-0.04051673367017461
978,978,978,978,2022-12-21,833.6199951171875,818.760009765625,843.0999755859375,0.01814937854111398,-0.011244194927370943
979,979,979,979,2022-12-22,823.780029296875,814.5,829.6599731445312,0.011393528909607209,-0.00708717310462792
980,980,980,980,2022-12-23,833.5499877929688,807.2000122070312,828.7899780273438,0.03264367590120809,0.0057433244752242985
