,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EQIX,EQIX_6m,EQIX_12m,EQIX_6m_ret,EQIX_12m_ret
489,489,489,489,2021-01-13,654.1749267578125,655.5209350585938,669.1710205078125,-0.0020533414400577543,-0.022409956932414543
490,490,490,490,2021-01-14,653.7484741210938,634.1171264648438,672.90576171875,0.03095855140468018,-0.0284694955631295
491,491,491,491,2021-01-15,670.8961791992188,643.6056518554688,671.8631591796875,0.04240256011592414,-0.0014392513821555042
492,492,492,492,2021-01-19,679.01025390625,656.3930053710938,663.9195556640625,0.034456870122145045,0.02272970891344439
493,493,493,493,2021-01-20,689.83544921875,646.8475341796875,676.9817504882812,0.06645756962431415,0.018986772865291934
494,494,494,494,2021-01-21,682.4038696289062,641.2929077148438,656.4879150390625,0.06410637232923033,0.03947666666232785
495,495,495,495,2021-01-22,683.5982666015625,654.1749267578125,655.5209350585938,0.044977785971676454,0.04283208977980091
496,496,496,496,2021-01-25,685.4940795898438,653.7484741210938,634.1171264648438,0.048559356886345606,0.08102123563736985
497,497,497,497,2021-01-26,696.9449462890625,670.8961791992188,643.6056518554688,0.03882682283410155,0.0828757396393589
498,498,498,498,2021-01-27,693.5892944335938,679.01025390625,656.3930053710938,0.021471016738661364,0.05666771089596079
499,499,499,499,2021-01-28,699.779052734375,689.83544921875,646.8475341796875,0.01441445713885292,0.08182997655206914
500,500,500,500,2021-01-29,701.4189453125,682.4038696289062,641.2929077148438,0.02786484152549451,0.09375752776045321
501,501,501,501,2021-02-01,717.3060913085938,683.5982666015625,654.1749267578125,0.04930940634856529,0.09650502024537788
502,502,502,502,2021-02-02,728.538818359375,685.4940795898438,653.7484741210938,0.062793742573658,0.11440232321586707
503,503,503,503,2021-02-03,715.5714721679688,696.9449462890625,670.8961791992188,0.026725964479812347,0.06659047160184217
504,504,504,504,2021-02-04,708.0070190429688,693.5892944335938,679.01025390625,0.020787121031256683,0.042704458393528544
505,505,505,505,2021-02-05,715.0026245117188,699.779052734375,689.83544921875,0.02175482635248649,0.03648286750336038
506,506,506,506,2021-02-08,708.4810180664062,701.4189453125,682.4038696289062,0.010068266335121479,0.03821365850648073
507,507,507,507,2021-02-09,711.381591796875,717.3060913085938,683.5982666015625,-0.008259374322209578,0.04064276718171689
508,508,508,508,2021-02-10,711.8840942382812,728.538818359375,685.4940795898438,-0.022860448477679207,0.03849780097915301
509,509,509,509,2021-02-11,680.318359375,715.5714721679688,696.9449462890625,-0.04926567668518467,-0.023856384930534436
510,510,510,510,2021-02-12,672.83935546875,708.0070190429688,693.5892944335938,-0.04967134876961499,-0.02991675207701816
511,511,511,511,2021-02-16,652.2506713867188,715.0026245117188,699.779052734375,-0.08776464725266409,-0.06791912556104662
512,512,512,512,2021-02-17,658.2604370117188,708.4810180664062,701.4189453125,-0.07088486462453158,-0.06153028598557886
513,513,513,513,2021-02-18,649.8525390625,711.381591796875,717.3060913085938,-0.08649233188471894,-0.09403733366189193
514,514,514,514,2021-02-19,644.7905883789062,711.8840942382812,728.538818359375,-0.09424779455308008,-0.11495369617924367
515,515,515,515,2021-02-22,632.5814819335938,680.318359375,715.5714721679688,-0.07016843920728744,-0.11597722025298185
516,516,516,516,2021-02-23,627.2025756835938,672.83935546875,708.0070190429688,-0.06782715579019938,-0.11412943824850841
517,517,517,517,2021-02-24,608.3338012695312,652.2506713867188,715.0026245117188,-0.06733127621596458,-0.14918661776246278
518,518,518,518,2021-02-25,607.7340698242188,658.2604370117188,708.4810180664062,-0.07675741142346748,-0.14220133733031703
519,519,519,519,2021-02-26,617.2255249023438,649.8525390625,711.381591796875,-0.050206796463741044,-0.13235662544584958
520,520,520,520,2021-03-01,617.1494750976562,644.7905883789062,711.8840942382812,-0.04286835723012583,-0.13307590365815292
521,521,521,521,2021-03-02,609.3334350585938,632.5814819335938,680.318359375,-0.036751070872227176,-0.10434074479721411
522,522,522,522,2021-03-03,582.0013427734375,627.2025756835938,672.83935546875,-0.07206799631026872,-0.13500698488724394
523,523,523,523,2021-03-04,574.6041259765625,608.3338012695312,652.2506713867188,-0.05544599892785562,-0.11904402527493863
524,524,524,524,2021-03-05,581.2587280273438,607.7340698242188,658.2604370117188,-0.043564024318288985,-0.11697757400389563
525,525,525,525,2021-03-08,566.3692016601562,617.2255249023438,649.8525390625,-0.08239504231493644,-0.12846504765955014
526,526,526,526,2021-03-09,592.8255615234375,617.1494750976562,644.7905883789062,-0.0394133261968177,-0.08059209887991092
527,527,527,527,2021-03-10,608.0481567382812,609.3334350585938,632.5814819335938,-0.002109318554280426,-0.03878286971082712
528,528,528,528,2021-03-11,623.1756591796875,582.0013427734375,627.2025756835938,0.07074608489739931,-0.006420439998221061
529,529,529,529,2021-03-12,635.9421997070312,574.6041259765625,608.3338012695312,0.10674840461025625,0.04538363375483012
530,530,530,530,2021-03-15,637.417724609375,581.2587280273438,607.7340698242188,0.09661617774346687,0.04884316390842125
531,531,531,531,2021-03-16,639.1121826171875,566.3692016601562,617.2255249023438,0.1284373880920875,0.03545974175048361
532,532,532,532,2021-03-17,624.9462890625,592.8255615234375,617.1494750976562,0.05418242671000728,0.012633590855132715
533,533,533,533,2021-03-18,615.7880859375,608.0481567382812,609.3334350585938,0.012729138495769288,0.010592970133479707
534,534,534,534,2021-03-19,621.7190551757812,623.1756591796875,582.0013427734375,-0.002337389117257338,0.06824333465121435
535,535,535,535,2021-03-22,634.6949462890625,635.9421997070312,574.6041259765625,-0.001961268521798565,0.10457777380274336
536,536,536,536,2021-03-23,643.3392333984375,637.417724609375,581.2587280273438,0.009289840179281805,0.1068035667727183
537,537,537,537,2021-03-24,630.5537109375,639.1121826171875,566.3692016601562,-0.01339118845245646,0.11332627037134868
538,538,538,538,2021-03-25,636.05615234375,624.9462890625,592.8255615234375,0.01777730898749108,0.07292295343881428
539,539,539,539,2021-03-26,650.8220825195312,615.7880859375,608.0481567382812,0.056892943176537925,0.07034627982543329
540,540,540,540,2021-03-29,654.8299560546875,621.7190551757812,623.1756591796875,0.05325701472917643,0.050795143245273566
541,541,541,541,2021-03-30,642.4537963867188,634.6949462890625,635.9421997070312,0.012224534231792372,0.010239290115811261
542,542,542,542,2021-03-31,646.9758911132812,643.3392333984375,637.417724609375,0.005652783984015919,0.014995137623077026
543,543,543,543,2021-04-01,645.4622192382812,630.5537109375,639.1121826171875,0.023643518453987822,0.00993571519023484
544,544,544,544,2021-04-05,657.11474609375,636.05615234375,624.9462890625,0.03310807335547805,0.051473954792990106
545,545,545,545,2021-04-06,655.658203125,650.8220825195312,615.7880859375,0.0074307875153016845,0.06474649006370448
546,546,546,546,2021-04-07,651.6026000976562,654.8299560546875,621.7190551757812,-0.004928540496949574,0.048065994878387475
547,547,547,547,2021-04-08,654.6871337890625,642.4537963867188,634.6949462890625,0.019041583178660337,0.03149889189584765
548,548,548,548,2021-04-09,654.4682006835938,646.9758911132812,643.3392333984375,0.011580508135195178,0.01729875423012439
549,549,549,549,2021-04-12,658.2476196289062,645.4622192382812,630.5537109375,0.019808131304281718,0.043919983676301344
550,550,550,550,2021-04-13,671.8995971679688,657.11474609375,636.05615234375,0.022499648900147218,0.05635264228188386
551,551,551,551,2021-04-14,660.9893798828125,655.658203125,650.8220825195312,0.008131030363691005,0.015622237837905839
552,552,552,552,2021-04-15,684.3516845703125,651.6026000976562,654.8299560546875,0.05025929065928847,0.04508304521297668
553,553,553,553,2021-04-16,674.15576171875,654.6871337890625,642.4537963867188,0.029737300345297868,0.04934512880199171
554,554,554,554,2021-04-19,682.8665771484375,654.4682006835938,646.9758911132812,0.043391529848480825,0.05547453394808488
555,555,555,555,2021-04-20,691.3679809570312,658.2476196289062,645.4622192382812,0.05031596065139876,0.07112075711096466
556,556,556,556,2021-04-21,691.2822875976562,671.8995971679688,657.11474609375,0.02884759942018844,0.05199630917890197
557,557,557,557,2021-04-22,683.5137939453125,660.9893798828125,655.658203125,0.03407681688697228,0.042484926883469276
558,558,558,558,2021-04-23,683.647216796875,684.3516845703125,651.6026000976562,-0.0010293943732743172,0.049178159655004716
559,559,559,559,2021-04-26,682.5618286132812,674.15576171875,654.6871337890625,0.012469027740859229,0.042577123309100795
560,560,560,560,2021-04-27,679.6201782226562,682.8665771484375,654.4682006835938,-0.004754075004428815,0.03843116825659543
561,561,561,561,2021-04-28,673.43212890625,691.3679809570312,658.2476196289062,-0.025942555259723554,0.023068080802030266
562,562,562,562,2021-04-29,672.1946411132812,691.2822875976562,671.8995971679688,-0.02761194207753881,0.0004391190983832338
563,563,563,563,2021-04-30,686.1699829101562,683.5137939453125,660.9893798828125,0.0038860795325168507,0.03809532164012697
564,564,564,564,2021-05-03,676.9259033203125,683.647216796875,684.3516845703125,-0.009831552460718207,-0.01085082628920897
565,565,565,565,2021-05-04,675.9549560546875,682.5618286132812,674.15576171875,-0.0096795224720031,0.002668811034634677
566,566,566,566,2021-05-05,659.7422485351562,679.6201782226562,682.8665771484375,-0.029248586673051413,-0.033863611702662944
567,567,567,567,2021-05-06,665.530517578125,673.43212890625,691.3679809570312,-0.011733344741003626,-0.03737150705640224
568,568,568,568,2021-05-07,679.2109375,672.1946411132812,691.2822875976562,0.010437893963418654,-0.017462258637649497
569,569,569,569,2021-05-10,685.446533203125,686.1699829101562,683.5137939453125,-0.0010543301587793152,0.00282765216288694
570,570,570,570,2021-05-11,683.58056640625,676.9259033203125,683.647216796875,0.009830711239289913,-9.74923747035783e-05
571,571,571,571,2021-05-12,671.5090942382812,675.9549560546875,682.5618286132812,-0.006577156919382876,-0.016193015653182874
572,572,572,572,2021-05-13,681.0958251953125,659.7422485351562,679.6201782226562,0.03236654421869778,0.0021712818717587457
573,573,573,573,2021-05-14,687.36962890625,665.530517578125,673.43212890625,0.03281459039263579,0.020696220750020533
574,574,574,574,2021-05-17,680.715087890625,679.2109375,672.1946411132812,0.0022145556079549156,0.012675564867985711
575,575,575,575,2021-05-18,683.7451171875,685.446533203125,686.1699829101562,-0.0024822009204338302,-0.003533914019922646
576,576,576,576,2021-05-19,683.773681640625,683.58056640625,676.9259033203125,0.00028250544831931457,0.010115993917095167
577,577,577,577,2021-05-20,695.9703369140625,671.5090942382812,675.9549560546875,0.03642726939316976,0.029610524606843214
578,578,578,578,2021-05-21,693.1982421875,681.0958251953125,659.7422485351562,0.017769037108276153,0.05071070365226271
579,579,579,579,2021-05-24,691.363037109375,687.36962890625,665.530517578125,0.005809695446508778,0.03881492861552749
580,580,580,580,2021-05-25,702.7951049804688,680.715087890625,679.2109375,0.03243650314592639,0.034722891193825545
581,581,581,581,2021-05-26,702.91943359375,683.7451171875,685.446533203125,0.028043076175989556,0.025491266706059834
582,582,582,582,2021-05-27,702.6326293945312,683.773681640625,683.58056640625,0.02758068679779635,0.027870983940404548
583,583,583,583,2021-05-28,704.1905517578125,695.9703369140625,671.5090942382812,0.011811156895275898,0.048668674482514884
584,584,584,584,2021-06-01,706.7713623046875,693.1982421875,681.0958251953125,0.019580430663464155,0.037697393170795346
585,585,585,585,2021-06-02,724.6552734375,691.363037109375,687.36962890625,0.048154492706641516,0.054243951090157116
586,586,586,586,2021-06-03,742.7302856445312,702.7951049804688,680.715087890625,0.05682336200274518,0.09110301630903561
587,587,587,587,2021-06-04,750.7116088867188,702.91943359375,683.7451171875,0.06799097166602186,0.09794072383972119
588,588,588,588,2021-06-07,759.9546508789062,702.6326293945312,683.773681640625,0.08158178126992222,0.11141254962533087
589,589,589,589,2021-06-08,780.600830078125,704.1905517578125,695.9703369140625,0.10850795729873952,0.12160071870205669
590,590,590,590,2021-06-09,774.2445068359375,706.7713623046875,693.1982421875,0.09546672110656695,0.1169164312833264
591,591,591,591,2021-06-10,786.6513671875,724.6552734375,691.363037109375,0.08555253238676253,0.13782676389025728
592,592,592,592,2021-06-11,780.00830078125,742.7302856445312,702.7951049804688,0.050190514453533286,0.10986587022817562
593,593,593,593,2021-06-14,787.607177734375,750.7116088867188,702.91943359375,0.04914746010438176,0.1204800153378176
594,594,594,594,2021-06-15,773.279052734375,759.9546508789062,702.6326293945312,0.01753315390603727,0.10054532110289394
595,595,595,595,2021-06-16,774.2062377929688,780.600830078125,704.1905517578125,-0.008191885069499971,0.0994271875139221
596,596,596,596,2021-06-17,779.4539184570312,774.2445068359375,706.7713623046875,0.00672838047296298,0.10283743800164125
597,597,597,597,2021-06-18,786.441162109375,786.6513671875,724.6552734375,-0.00026721504200333257,0.0852624564212241
598,598,598,598,2021-06-21,786.1831665039062,780.00830078125,742.7302856445312,0.007916410269572127,0.05850425342716048
599,599,599,599,2021-06-22,786.25,787.607177734375,750.7116088867188,-0.0017231657769791742,0.04733960510612523
600,600,600,600,2021-06-23,768.079345703125,773.279052734375,759.9546508789062,-0.0067242310688017115,0.01069102585900672
601,601,601,601,2021-06-24,744.9097290039062,774.2062377929688,780.600830078125,-0.037840703625145355,-0.04572260199959899
602,602,602,602,2021-06-25,748.8095092773438,779.4539184570312,774.2445068359375,-0.03931522884681837,-0.03285137619191847
603,603,603,603,2021-06-28,763.261962890625,786.441162109375,786.6513671875,-0.02947353258644203,-0.029732871857197307
604,604,604,604,2021-06-29,766.903564453125,786.1831665039062,780.00830078125,-0.02452304103192149,-0.01680076521621554
605,605,605,605,2021-06-30,767.1617431640625,786.25,787.607177734375,-0.024277592160174888,-0.025958923621196117
606,606,606,606,2021-07-01,762.4208374023438,768.079345703125,773.279052734375,-0.00736708822133636,-0.014041781286633581
607,607,607,607,2021-07-02,765.1543579101562,744.9097290039062,774.2062377929688,0.027177291580445795,-0.011691819880729315
608,608,608,608,2021-07-06,782.9427490234375,748.8095092773438,779.4539184570312,0.0455833417220286,0.004475993363805886
609,609,609,609,2021-07-07,791.2586669921875,763.261962890625,786.441162109375,0.03668033448900476,0.006125702868719607
610,610,610,610,2021-07-08,791.6217651367188,766.903564453125,786.1831665039062,0.03223117198734138,0.006917724602267361
611,611,611,611,2021-07-09,784.0993041992188,767.1617431640625,786.25,0.02207821386569586,-0.0027353841663354528
612,612,612,612,2021-07-12,792.9217529296875,762.4208374023438,768.079345703125,0.040005354039461816,0.032343542845590934
613,613,613,613,2021-07-13,786.6991577148438,765.1543579101562,744.9097290039062,0.02815745552770843,0.05609999048719416
614,614,614,614,2021-07-14,795.1106567382812,782.9427490234375,748.8095092773438,0.015541248360778193,0.061833012117623154
615,615,615,615,2021-07-15,797.2134399414062,791.2586669921875,763.261962890625,0.007525696965639206,0.04448207653660652
616,616,616,616,2021-07-16,794.7569580078125,791.6217651367188,766.903564453125,0.003960468255382432,0.03631929077621332
617,617,617,617,2021-07-19,797.4619750976562,784.0993041992188,767.1617431640625,0.01704206447687695,0.039496536686806305
618,618,618,618,2021-07-20,795.8849487304688,792.9217529296875,762.4208374023438,0.0037370595393970696,0.043891915968798934
619,619,619,619,2021-07-21,783.5640869140625,786.6991577148438,765.1543579101562,-0.003985094899412123,0.024060150495892385
620,620,620,620,2021-07-22,784.5772094726562,795.1106567382812,782.9427490234375,-0.0132477752327399,0.0020875861629185977
621,621,621,621,2021-07-23,796.67822265625,797.2134399414062,791.2586669921875,-0.0006713600879528769,0.00684928442510957
622,622,622,622,2021-07-26,792.8836059570312,794.7569580078125,791.6217651367188,-0.0023571382822203946,0.0015939946018217466
623,623,623,623,2021-07-27,804.6596069335938,797.4619750976562,784.0993041992188,0.009025674026722275,0.026221554622309906
624,624,624,624,2021-07-28,799.38330078125,795.8849487304688,792.9217529296875,0.0043955499552561506,0.008149035926544368
625,625,625,625,2021-07-29,751.657958984375,783.5640869140625,786.6991577148438,-0.04071923211200823,-0.0445420570072228
626,626,626,626,2021-07-30,784.185302734375,784.5772094726562,795.1106567382812,-0.0004995132837782856,-0.013740671076808875
627,627,627,627,2021-08-02,782.8280639648438,796.67822265625,797.2134399414062,-0.01738488425757101,-0.01804457282809957
628,628,628,628,2021-08-03,784.0897216796875,792.8836059570312,794.7569580078125,-0.011091015391507919,-0.013422010616760294
629,629,629,629,2021-08-04,791.7652587890625,804.6596069335938,797.4619750976562,-0.0160245997604741,-0.007143558547598627
630,630,630,630,2021-08-05,793.9445190429688,799.38330078125,795.8849487304688,-0.006803721985392808,-0.0024380781300050725
631,631,631,631,2021-08-06,783.9368286132812,751.657958984375,783.5640869140625,0.042943561287531296,0.00047570033573984816
632,632,632,632,2021-08-09,779.0045776367188,784.185302734375,784.5772094726562,-0.006606506242327614,-0.007102719488478515
633,633,633,633,2021-08-10,762.736083984375,782.8280639648438,796.67822265625,-0.025665891279762598,-0.04260457698806752
634,634,634,634,2021-08-11,771.252685546875,784.0897216796875,792.8836059570312,-0.016371896962649624,-0.02728133139295663
635,635,635,635,2021-08-12,775.8789672851562,791.7652587890625,804.6596069335938,-0.020064395763212617,-0.03576747161214555
636,636,636,636,2021-08-13,778.1443481445312,793.9445190429688,799.38330078125,-0.019900850146913562,-0.026569172280633824
637,637,637,637,2021-08-16,786.603759765625,783.9368286132812,751.657958984375,0.0034019720148386057,0.0464916260960877
638,638,638,638,2021-08-17,794.02783203125,779.0045776367188,784.185302734375,0.0192851939844918,0.012551279987721209
639,639,639,639,2021-08-18,781.040283203125,762.736083984375,782.8280639648438,0.02399807692738576,-0.002283746385718488
640,640,640,640,2021-08-19,799.9268188476562,771.252685546875,784.0897216796875,0.037178649537471964,0.020198067555384336
641,641,641,641,2021-08-20,801.5286865234375,775.8789672851562,791.7652587890625,0.033058918104238666,0.01233121512467883
642,642,642,642,2021-08-23,801.4710693359375,778.1443481445312,793.9445190429688,0.029977370197481035,0.009479944898468817
643,643,643,643,2021-08-24,786.7666015625,786.603759765625,783.9368286132812,0.00020701883871421245,0.003609695125848855
644,644,644,644,2021-08-25,774.5753784179688,794.02783203125,779.0045776367188,-0.02449845311280685,-0.005685716548915476
645,645,645,645,2021-08-26,791.3228759765625,781.040283203125,762.736083984375,0.013165252797547877,0.037479270474337634
646,646,646,646,2021-08-27,791.150146484375,799.9268188476562,771.252685546875,-0.010971844119346597,0.025798887070832333
647,647,647,647,2021-08-30,805.7490844726562,801.5286865234375,775.8789672851562,0.005265435935330576,0.038498423654938385
648,648,648,648,2021-08-31,809.0294189453125,801.4710693359375,778.1443481445312,0.009430595686551024,0.03969067034211071
649,649,649,649,2021-09-01,833.3833618164062,786.7666015625,786.603759765625,0.05925106653145473,0.05947035145715507
650,650,650,650,2021-09-02,838.7451171875,774.5753784179688,794.02783203125,0.08284505363518613,0.05631702486026979
651,651,651,651,2021-09-03,846.8024291992188,791.3228759765625,781.040283203125,0.0701098817018142,0.08419814881557275
652,652,652,652,2021-09-07,845.776123046875,791.150146484375,799.9268188476562,0.06904628256120637,0.05731687339257796
653,653,653,653,2021-09-08,846.3037719726562,805.7490844726562,801.5286865234375,0.05033165818182983,0.05586211223883564
654,654,654,654,2021-09-09,819.68603515625,809.0294189453125,801.4710693359375,0.013172099754827249,0.02272691618850886
655,655,655,655,2021-09-10,809.55712890625,833.3833618164062,786.7666015625,-0.028589763129210577,0.028967329444956835
656,656,656,656,2021-09-13,805.279052734375,838.7451171875,774.5753784179688,-0.03990016009314512,0.03963936263907186
657,657,657,657,2021-09-14,800.8187866210938,846.8024291992188,791.3228759765625,-0.05430268146680872,0.012000045661276326
658,658,658,658,2021-09-15,809.0198364257812,845.776123046875,791.150146484375,-0.04345864776683539,0.022586976720934127
659,659,659,659,2021-09-16,818.4295654296875,846.3037719726562,805.7490844726562,-0.03293640825680899,0.015737505882901903
660,660,660,660,2021-09-17,836.9707641601562,819.68603515625,809.0294189453125,0.021087011688092794,0.034536871664406554
661,661,661,661,2021-09-20,815.5327758789062,809.55712890625,833.3833618164062,0.0073813777425808524,-0.02141941722785734
662,662,662,662,2021-09-21,813.5856323242188,805.279052734375,838.7451171875,0.010315156667292324,-0.02999657982826376
663,663,663,663,2021-09-22,825.0192260742188,800.8187866210938,846.8024291992188,0.030219620040676354,-0.02572406782724912
664,664,664,664,2021-09-23,813.4033813476562,809.0198364257812,845.776123046875,0.00541834047140477,-0.03827578104545826
665,665,665,665,2021-09-24,800.6173095703125,818.4295654296875,846.3037719726562,-0.021763944769056964,-0.05398352685567365
666,666,666,666,2021-09-27,774.5753784179688,836.9707641601562,819.68603515625,-0.07454906242131054,-0.055034067683832344
667,667,667,667,2021-09-28,766.3358154296875,815.5327758789062,809.55712890625,-0.06032493347210821,-0.053388836850780996
668,668,668,668,2021-09-29,768.8682861328125,813.5856323242188,805.279052734375,-0.05496329386208498,-0.04521509218193054
669,669,669,669,2021-09-30,757.8854370117188,825.0192260742188,800.8187866210938,-0.0813723934434234,-0.05361181621440758
670,670,670,670,2021-10-01,757.1084594726562,813.4033813476562,809.0198364257812,-0.06920910727188012,-0.06416576530739648
671,671,671,671,2021-10-04,753.5498657226562,800.6173095703125,818.4295654296875,-0.05878894108961641,-0.07927340659176751
672,672,672,672,2021-10-05,729.0521850585938,774.5753784179688,836.9707641601562,-0.05877180533720794,-0.1289394847738219
673,673,673,673,2021-10-06,731.2102661132812,766.3358154296875,815.5327758789062,-0.04583571406839604,-0.10339561113868168
674,674,674,674,2021-10-07,735.2100830078125,768.8682861328125,813.5856323242188,-0.04377629267854333,-0.09633349730194485
675,675,675,675,2021-10-08,720.31396484375,757.8854370117188,825.0192260742188,-0.049574078525786214,-0.12691251054681418
676,676,676,676,2021-10-11,719.4027099609375,757.1084594726562,813.4033813476562,-0.04980230908789696,-0.11556464300772551
677,677,677,677,2021-10-12,728.438232421875,753.5498657226562,800.6173095703125,-0.03332444798022638,-0.09015428006068926
678,678,678,678,2021-10-13,732.294189453125,729.0521850585938,774.5753784179688,0.004446875629720015,-0.05458628061635651
679,679,679,679,2021-10-14,738.2412109375,731.2102661132812,766.3358154296875,0.009615489757264228,-0.03666095715027329
680,680,680,680,2021-10-15,749.5020751953125,735.2100830078125,768.8682861328125,0.019439331039952767,-0.025187943483670705
681,681,681,681,2021-10-18,736.43798828125,720.31396484375,757.8854370117188,0.022384715866223148,-0.028299064321692602
682,682,682,682,2021-10-19,747.8523559570312,719.4027099609375,757.1084594726562,0.03954620354104388,-0.012225597798857124
683,683,683,683,2021-10-20,761.4441528320312,728.438232421875,753.5498657226562,0.04531052729127061,0.010476131001369682
684,684,684,684,2021-10-21,777.0980224609375,732.294189453125,729.0521850585938,0.06118283287386439,0.06590178095204857
685,685,685,685,2021-10-22,787.514892578125,738.2412109375,731.2102661132812,0.06674469118034176,0.07700196383200253
686,686,686,686,2021-10-25,789.2030639648438,749.5020751953125,735.2100830078125,0.05296981834131098,0.07343884721512661
687,687,687,687,2021-10-26,797.9028930664062,736.43798828125,720.31396484375,0.08346243100333184,0.10771542967306869
688,688,688,688,2021-10-27,791.1597290039062,747.8523559570312,719.4027099609375,0.05790898791975363,0.0997452720839278
689,689,689,689,2021-10-28,812.7223510742188,761.4441528320312,728.438232421875,0.0673433475737768,0.1157052374531744
690,690,690,690,2021-10-29,802.9097900390625,777.0980224609375,732.294189453125,0.03321558777923994,0.09643064440900861
691,691,691,691,2021-11-01,796.569580078125,787.514892578125,738.2412109375,0.011497798435731399,0.07900990662191987
692,692,692,692,2021-11-02,802.75634765625,789.2030639648438,749.5020751953125,0.017173379463729432,0.0710528685955405
693,693,693,693,2021-11-03,803.686767578125,797.9028930664062,736.43798828125,0.0072488451439132184,0.09131628238492273
694,694,694,694,2021-11-04,770.7960815429688,791.1597290039062,747.8523559570312,-0.025738983816297023,0.030679485600571876
695,695,695,695,2021-11-05,750.010498046875,812.7223510742188,761.4441528320312,-0.07716270254466873,-0.015015749668089495
696,696,696,696,2021-11-08,754.7872314453125,802.9097900390625,777.0980224609375,-0.05993519968340255,-0.02871039479031301
697,697,697,697,2021-11-09,765.2327270507812,796.569580078125,787.514892578125,-0.039339756138152215,-0.0282942782890081
698,698,698,698,2021-11-10,749.521240234375,802.75634765625,789.2030639648438,-0.0663153989093972,-0.05028087895542743
699,699,699,699,2021-11-11,743.0562744140625,803.686767578125,797.9028930664062,-0.07544045218856821,-0.06873846320015675
700,700,700,700,2021-11-12,743.7469482421875,770.7960815429688,791.1597290039062,-0.0350924634264288,-0.059928202894518945
701,701,701,701,2021-11-15,765.2808227539062,750.010498046875,812.7223510742188,0.020360147953658148,-0.058373598631324075
702,702,702,702,2021-11-16,765.4058837890625,754.7872314453125,802.9097900390625,0.014068404844921334,-0.046709987492088434
703,703,703,703,2021-11-17,768.1975708007812,765.2327270507812,796.569580078125,0.0038744340710916703,-0.03561774135859053
704,704,704,704,2021-11-18,763.2303466796875,749.521240234375,802.75634765625,0.018290484257691864,-0.049237855411500275
705,705,705,705,2021-11-19,759.0813598632812,743.0562744140625,803.686767578125,0.021566449273112465,-0.05550098560072125
706,706,706,706,2021-11-22,748.1841430664062,743.7469482421875,770.7960815429688,0.005966000713960362,-0.029335824374325137
707,707,707,707,2021-11-23,750.2537231445312,765.2808227539062,750.010498046875,-0.019636059290364938,0.000324295590914625
708,708,708,708,2021-11-24,767.802978515625,765.4058837890625,754.7872314453125,0.0031317955314060786,0.017244259743754764
709,709,709,709,2021-11-26,764.1929321289062,768.1975708007812,765.2327270507812,-0.005213032199126166,-0.001358795677600444
710,710,710,710,2021-11-29,789.3759765625,763.2303466796875,749.521240234375,0.03425653866693712,0.053173591605839565
711,711,711,711,2021-11-30,781.867431640625,759.0813598632812,743.0562744140625,0.03001795720744327,0.05223178723195243
712,712,712,712,2021-12-01,773.4440307617188,748.1841430664062,743.7469482421875,0.033761591888042064,0.03992901428331108
713,713,713,713,2021-12-02,768.7848510742188,750.2537231445312,765.2808227539062,0.02469981468671456,0.004578748370700048
714,714,714,714,2021-12-03,764.3760375976562,767.802978515625,765.4058837890625,-0.004463307663372107,-0.0013454902989614714
715,715,715,715,2021-12-06,766.7247924804688,764.1929321289062,768.1975708007812,0.0033131166818165525,-0.001917186901251533
716,716,716,716,2021-12-07,782.5026245117188,789.3759765625,763.2303466796875,-0.008707323575658732,0.025250932324523356
717,717,717,717,2021-12-08,784.0428466796875,781.867431640625,759.0813598632812,0.0027823323379740916,0.03288380947847558
718,718,718,718,2021-12-09,768.9677124023438,773.4440307617188,748.1841430664062,-0.005787514262624249,0.02777868193083699
719,719,719,719,2021-12-10,768.091796875,768.7848510742188,750.2537231445312,-0.0009014930487383221,0.02377605492673096
720,720,720,720,2021-12-13,785.6889038085938,764.3760375976562,767.802978515625,0.02788269799498333,0.023294941271974734
721,721,721,721,2021-12-14,775.7352294921875,766.7247924804688,764.1929321289062,0.011751852946568553,0.015103904888424502
722,722,722,722,2021-12-15,786.57470703125,782.5026245117188,789.3759765625,0.005203921868085937,-0.0035487139391404687
723,723,723,723,2021-12-16,792.1676635742188,784.0428466796875,781.867431640625,0.0103627205183221,0.013173885388703788
724,724,724,724,2021-12-17,791.5516357421875,768.9677124023438,773.4440307617188,0.02936914382177247,0.023411655220398675
725,725,725,725,2021-12-20,791.6383056640625,768.091796875,768.7848510742188,0.030655852444801512,0.02972672335818105
726,726,726,726,2021-12-21,774.5318603515625,785.6889038085938,764.3760375976562,-0.014200332221758427,0.013286422198457215
727,727,727,727,2021-12-22,788.1533203125,775.7352294921875,766.7247924804688,0.016008156324731626,0.027948134770374056
728,728,728,728,2021-12-23,788.1823120117188,786.57470703125,782.5026245117188,0.002043804569481056,0.007258362236860494
729,729,729,729,2021-12-27,803.921630859375,792.1676635742188,784.0428466796875,0.01483772669048733,0.025354206423630288
730,730,730,730,2021-12-28,806.7134399414062,791.5516357421875,768.9677124023438,0.019154535869289724,0.04908623200984663
731,731,731,731,2021-12-29,810.5543823242188,791.6383056640625,768.091796875,0.02389484758988325,0.05528321695659133
732,732,732,732,2021-12-30,813.9141235351562,774.5318603515625,785.6889038085938,0.05084653737254663,0.035924167427771936
