,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BWA,BWA_6m,BWA_12m,BWA_6m_ret,BWA_12m_ret
483,483,483,483,2021-01-05,32.62471008300781,32.62471008300781,32.16413879394531,0.0,0.014319403731375413
484,484,484,484,2021-01-06,33.6379508972168,32.85917663574219,32.658206939697266,0.02370035835369988,0.02999993108404908
485,485,485,485,2021-01-07,34.416717529296875,32.28137969970703,32.34000015258789,0.06614766312510567,0.06421513193910111
486,486,486,486,2021-01-08,33.738433837890625,32.81730270385742,32.27299880981445,0.028068459566755743,0.045407463889922894
487,487,487,487,2021-01-11,33.64632034301758,32.35675048828125,32.75032043457031,0.03985473928240646,0.02735850814764773
488,488,488,488,2021-01-12,34.47533416748047,31.87105941772461,33.177391052246094,0.08171283908772509,0.039121313462846974
489,489,489,489,2021-01-13,33.62120056152344,32.62471008300781,32.62471008300781,0.030544040881290035,0.030544040881290035
490,490,490,490,2021-01-14,33.1606330871582,33.6379508972168,32.85917663574219,-0.014189859885255007,0.009174193704175382
491,491,491,491,2021-01-15,32.32324981689453,34.416717529296875,32.28137969970703,-0.06082705913544195,0.0012970361730815227
492,492,492,492,2021-01-19,32.909423828125,33.738433837890625,32.81730270385742,-0.024571680290464082,0.0028070900615713157
493,493,493,493,2021-01-20,34.23250198364258,33.64632034301758,32.35675048828125,0.017421864698695,0.05797094785648138
494,494,494,494,2021-01-21,36.510196685791016,34.47533416748047,31.87105941772461,0.05902372137787637,0.14555955631291062
495,495,495,495,2021-01-22,35.84029006958008,33.62120056152344,32.62471008300781,0.0660026849426727,0.09856271453112653
496,496,496,496,2021-01-25,36.43483352661133,33.1606330871582,33.6379508972168,0.09873757327995936,0.08314664106445147
497,497,497,497,2021-01-26,36.81165313720703,32.32324981689453,34.416717529296875,0.13885990256977587,0.06958640392918047
498,498,498,498,2021-01-27,37.59880447387695,32.909423828125,33.738433837890625,0.1424935504870286,0.11442056423054403
499,499,499,499,2021-01-28,35.513702392578125,34.23250198364258,33.64632034301758,0.03742643203665774,0.05550033497045015
500,500,500,500,2021-01-29,35.1619987487793,36.510196685791016,34.47533416748047,-0.0369266139159532,0.01991756129071942
501,501,501,501,2021-02-01,35.23736572265625,35.84029006958008,33.62120056152344,-0.016822529777334783,0.04806982303250562
502,502,502,502,2021-02-02,34.61769485473633,36.43483352661133,33.1606330871582,-0.04987366473207011,0.043939503921666345
503,503,503,503,2021-02-03,35.75654602050781,36.81165313720703,32.32324981689453,-0.028662312794444422,0.10621754381327042
504,504,504,504,2021-02-04,35.76492691040039,37.59880447387695,32.909423828125,-0.04877489029606541,0.08676855289806151
505,505,505,505,2021-02-05,36.09150314331055,35.513702392578125,34.23250198364258,0.016269797621922155,0.05430515013352699
506,506,506,506,2021-02-08,36.37621688842773,35.1619987487793,36.510196685791016,0.03453211372662901,-0.0036696542206092753
507,507,507,507,2021-02-09,35.93239212036133,35.23736572265625,35.84029006958008,0.019724130435159193,0.002569790886246759
508,508,508,508,2021-02-10,36.58555603027344,34.61769485473633,36.43483352661133,0.056845528964152514,0.004136769379007088
509,509,509,509,2021-02-11,35.873779296875,35.75654602050781,36.81165313720703,0.003278652146657235,-0.0254776344011588
510,510,510,510,2021-02-12,35.1619987487793,35.76492691040039,37.59880447387695,-0.016858084545554153,-0.06481072361730833
511,511,511,511,2021-02-16,36.660926818847656,36.09150314331055,35.513702392578125,0.015777222502373123,0.03230371234144491
512,512,512,512,2021-02-17,37.32247161865234,36.37621688842773,35.1619987487793,0.026013005506508202,0.061443403297659405
513,513,513,513,2021-02-18,36.05800628662109,35.93239212036133,35.23736572265625,0.003495847586183265,0.02328893057511383
514,514,514,514,2021-02-19,36.47669982910156,36.58555603027344,34.61769485473633,-0.0029753873654893015,0.053701004129998786
515,515,515,515,2021-02-22,37.38107681274414,35.873779296875,35.75654602050781,0.0420166914501936,0.045433101712469615
516,516,516,516,2021-02-23,37.5820541381836,35.1619987487793,35.76492691040039,0.06882587667142559,0.05080751967802266
517,517,517,517,2021-02-24,38.519927978515625,36.660926818847656,36.09150314331055,0.05070796951898782,0.06728522293910544
518,518,518,518,2021-02-25,37.774662017822266,37.32247161865234,36.37621688842773,0.012115767781679887,0.03844394082220859
519,519,519,519,2021-02-26,37.84455871582031,36.05800628662109,35.93239212036133,0.049546622600210366,0.05321567762741419
520,520,520,520,2021-03-01,38.03797912597656,36.47669982910156,36.58555603027344,0.0428020984406432,0.03969935825223736
521,521,521,521,2021-03-02,38.87056350708008,37.38107681274414,35.873779296875,0.03984600823024276,0.08353689711376822
522,522,522,522,2021-03-03,39.795658111572266,37.5820541381836,35.1619987487793,0.05890055836888464,0.13178031760648512
523,523,523,523,2021-03-04,39.11445617675781,38.519927978515625,36.660926818847656,0.015434301917017779,0.06692491354716057
524,524,524,524,2021-03-05,41.07395935058594,37.774662017822266,37.32247161865234,0.08734154474253275,0.10051552239800632
525,525,525,525,2021-03-08,41.80562210083008,37.84455871582031,36.05800628662109,0.10466665537716802,0.15939915725017717
526,526,526,526,2021-03-09,41.13283157348633,38.03797912597656,36.47669982910156,0.08136216798637075,0.12764673795051062
527,527,527,527,2021-03-10,41.96541595458984,38.87056350708008,37.38107681274414,0.0796194386774467,0.12263796371651825
528,528,528,528,2021-03-11,41.33467102050781,39.795658111572266,37.5820541381836,0.038672884982093425,0.0998512978701589
529,529,529,529,2021-03-12,42.32704162597656,39.11445617675781,38.519927978515625,0.08213294426748807,0.09883491084366369
530,530,530,530,2021-03-15,42.512054443359375,41.07395935058594,37.774662017822266,0.035012331791503426,0.12541190767774402
531,531,531,531,2021-03-16,41.01509094238281,41.80562210083008,37.84455871582031,-0.018909685317936464,0.08377775654276842
532,532,532,532,2021-03-17,41.76357269287109,41.13283157348633,38.03797912597656,0.015334249922908993,0.0979440457274523
533,533,533,533,2021-03-18,40.50209045410156,41.96541595458984,38.87056350708008,-0.03486979616910546,0.04197332891055994
534,534,534,534,2021-03-19,41.225341796875,41.33467102050781,39.795658111572266,-0.0026449762616610473,0.03592561985768472
535,535,535,535,2021-03-22,40.476863861083984,42.32704162597656,39.11445617675781,-0.04371148310438744,0.03483130835743875
536,536,536,536,2021-03-23,37.2558708190918,42.512054443359375,41.07395935058594,-0.12363984034859143,-0.09295642767002144
537,537,537,537,2021-03-24,36.58307647705078,41.01509094238281,41.80562210083008,-0.1080581406379919,-0.1249244805204226
538,538,538,538,2021-03-25,36.75127029418945,41.76357269287109,41.13283157348633,-0.12001613069700856,-0.10652223811698802
539,539,539,539,2021-03-26,38.46689224243164,40.50209045410156,41.96541595458984,-0.05024921402455218,-0.08336683034296377
540,540,540,540,2021-03-29,38.09685897827149,41.225341796875,41.33467102050781,-0.07588737126833611,-0.07833162723443254
541,541,541,541,2021-03-30,39.13127136230469,40.476863861083984,42.32704162597656,-0.0332434969121459,-0.07550185746292737
542,542,542,542,2021-03-31,38.98830795288086,37.2558708190918,42.512054443359375,0.046501050591502224,-0.08288817222826417
543,543,543,543,2021-04-01,38.9378547668457,36.58307647705078,41.01509094238281,0.0643679678299367,-0.05064565572840418
544,544,544,544,2021-04-05,39.34993362426758,36.75127029418945,41.76357269287109,0.07070948321720971,-0.05779292605911346
545,545,545,545,2021-04-06,39.2490119934082,38.46689224243164,40.50209045410156,0.020332283306053744,-0.03093861197395209
546,546,546,546,2021-04-07,38.26505661010742,38.09685897827149,41.225341796875,0.004414999985480783,-0.0718074140259033
547,547,547,547,2021-04-08,38.685543060302734,39.13127136230469,40.476863861083984,-0.011390590862103367,-0.04425542470209742
548,548,548,548,2021-04-09,39.08921432495117,38.98830795288086,37.2558708190918,0.0025881187814629225,0.0492095196153588
549,549,549,549,2021-04-12,40.01431655883789,38.9378547668457,36.58307647705078,0.0276456368343323,0.09379309812665948
550,550,550,550,2021-04-13,39.67791748046875,39.34993362426758,36.75127029418945,0.00833505487792996,0.0796339055181452
551,551,551,551,2021-04-14,39.91339874267578,39.2490119934082,38.46689224243164,0.0169274770376171,0.03760393460245659
552,552,552,552,2021-04-15,40.26661682128906,38.26505661010742,38.09685897827149,0.052307781263100095,0.05695372010209798
553,553,553,553,2021-04-16,41.17487716674805,38.685543060302734,39.13127136230469,0.06434791680615559,0.05222436515088469
554,554,554,554,2021-04-19,41.477630615234375,39.08921432495117,38.98830795288086,0.06110167041036285,0.06384792757259361
555,555,555,555,2021-04-20,40.30866241455078,40.01431655883789,38.9378547668457,0.00735601357279414,0.03520501208690807
556,556,556,556,2021-04-21,42.1672477722168,39.67791748046875,39.34993362426758,0.0627384310926451,0.07159641423668739
557,557,557,557,2021-04-22,41.66265106201172,39.91339874267578,39.2490119934082,0.04382619306898605,0.06149553698342469
558,558,558,558,2021-04-23,42.86526870727539,40.26661682128906,38.26505661010742,0.06453613665929869,0.12021966004233886
559,559,559,559,2021-04-26,42.46159362792969,41.17487716674805,38.685543060302734,0.0312500376375322,0.09760882926577708
560,560,560,560,2021-04-27,42.14202117919922,41.477630615234375,39.08921432495117,0.0160180452477634,0.07809844497947349
561,561,561,561,2021-04-28,42.43635940551758,40.30866241455078,40.01431655883789,0.0527851053226398,0.060529406846628664
562,562,562,562,2021-04-29,41.51127243041992,42.1672477722168,39.67791748046875,-0.01555651308665884,0.046205926781657025
563,563,563,563,2021-04-30,40.85530090332031,41.66265106201172,39.91339874267578,-0.019378271380036005,0.02359864582610549
564,564,564,564,2021-05-03,41.42717742919922,42.86526870727539,40.26661682128906,-0.03354910213900253,0.028821905079856824
565,565,565,565,2021-05-04,40.78802108764648,42.46159362792969,41.17487716674805,-0.039413794850657546,-0.009395439785646387
566,566,566,566,2021-05-05,42.99142456054688,42.14202117919922,41.477630615234375,0.020155734290383753,0.03649663500201239
567,567,567,567,2021-05-06,43.924922943115234,42.43635940551758,40.30866241455078,0.03507755044142913,0.08971422795857986
568,568,568,568,2021-05-07,45.24526596069336,41.51127243041992,42.1672477722168,0.08995131470692108,0.07299547281586194
569,569,569,569,2021-05-10,44.51361083984375,40.85530090332031,41.66265106201172,0.0895430912424422,0.06842962954010279
570,570,570,570,2021-05-11,43.43714141845703,41.42717742919922,42.86526870727539,0.04851800470097012,0.013341167066674098
571,571,571,571,2021-05-12,41.83925628662109,40.78802108764648,42.46159362792969,0.025773135615372977,-0.014656476315087041
572,572,572,572,2021-05-13,42.68025970458984,42.99142456054688,42.14202117919922,-0.007237835432013173,0.01277201497056546
573,573,573,573,2021-05-14,43.25212478637695,43.924922943115234,42.43635940551758,-0.015317002550228387,0.019223264961633513
574,574,574,574,2021-05-17,43.43714141845703,45.24526596069336,41.51127243041992,-0.03996273430699093,0.04639387990973298
575,575,575,575,2021-05-18,42.99983215332031,44.51361083984375,40.85530090332031,-0.03400709710946359,0.052490893533615246
576,576,576,576,2021-05-19,42.06632232666016,43.43714141845703,41.42717742919922,-0.031558685655460494,0.01542815458652158
577,577,577,577,2021-05-20,41.83085250854492,41.83925628662109,40.78802108764648,-0.0002008586868417206,0.025567100170355905
578,578,578,578,2021-05-21,42.47840881347656,42.68025970458984,42.99142456054688,-0.0047293735443593166,-0.011932978548961914
579,579,579,579,2021-05-24,42.1756591796875,43.25212478637695,43.924922943115234,-0.024888155483831942,-0.03982394609304407
580,580,580,580,2021-05-25,41.881309509277344,43.43714141845703,45.24526596069336,-0.035818008698854986,-0.07434935744080806
581,581,581,581,2021-05-26,42.48682403564453,42.99983215332031,44.51361083984375,-0.011930467910818754,-0.045531844439477775
582,582,582,582,2021-05-27,43.24372482299805,42.06632232666016,43.43714141845703,0.027989194947799945,-0.004452792912767456
583,583,583,583,2021-05-28,43.2969970703125,41.83085250854492,41.83925628662109,0.03504935887854743,0.03484146022350676
584,584,584,584,2021-06-01,44.70674514770508,42.47840881347656,42.68025970458984,0.05245809333426732,0.04748062587110535
585,585,585,585,2021-06-02,45.08662033081055,42.1756591796875,43.25212478637695,0.06901993253314731,0.04241399823694669
586,586,586,586,2021-06-03,45.837928771972656,41.881309509277344,43.43714141845703,0.09447219557017106,0.05527038094858372
587,587,587,587,2021-06-04,45.96455383300781,42.48682403564453,42.99983215332031,0.08185431310294278,0.0689472849362871
588,588,588,588,2021-06-07,44.833377838134766,43.24372482299805,42.06632232666016,0.036760316592600706,0.06577840320785389
589,589,589,589,2021-06-08,45.23857498168945,43.2969970703125,41.83085250854492,0.04484324647790028,0.08146433239553086
590,590,590,590,2021-06-09,44.8418083190918,44.70674514770508,42.47840881347656,0.003021091581158153,0.05563766561956118
591,591,591,591,2021-06-10,44.10738754272461,45.08662033081055,42.1756591796875,-0.0217189219529228,0.045801972052341045
592,592,592,592,2021-06-11,44.66454315185547,45.837928771972656,41.881309509277344,-0.025598574184151346,0.06645526787937706
593,593,593,593,2021-06-14,43.87103271484375,45.96455383300781,42.48682403564453,-0.045546425312208205,0.03257971643250923
594,594,594,594,2021-06-15,43.97232818603516,44.833377838134766,43.24372482299805,-0.019205549383504272,0.01684876513342415
595,595,595,595,2021-06-16,43.37297821044922,45.23857498168945,43.2969970703125,-0.041239070240283726,0.001754882446312056
596,596,596,596,2021-06-17,41.74374771118164,44.8418083190918,44.70674514770508,-0.06908866354952792,-0.06627629514817268
597,597,597,597,2021-06-18,40.16516876220703,44.10738754272461,45.08662033081055,-0.0893777437328146,-0.1091554774452761
598,598,598,598,2021-06-21,40.94179153442383,44.66454315185547,45.837928771972656,-0.08334914799810256,-0.1068141028340387
599,599,599,599,2021-06-22,40.933353424072266,43.87103271484375,45.96455383300781,-0.06696170819287606,-0.10945826706409945
600,600,600,600,2021-06-23,40.89113998413086,43.97232818603516,44.833377838134766,-0.07007107262705359,-0.08793086856486376
601,601,601,601,2021-06-24,41.169715881347656,43.37297821044922,45.23857498168945,-0.050798041084731516,-0.08994224734065315
602,602,602,602,2021-06-25,41.3216667175293,41.74374771118164,44.8418083190918,-0.01011123861165164,-0.07850133019867012
603,603,603,603,2021-06-28,40.45217514038086,40.16516876220703,44.10738754272461,0.0071456534858103105,-0.08287075263306243
604,604,604,604,2021-06-29,40.823612213134766,40.94179153442383,44.66454315185547,-0.002886520517542457,-0.08599507948982887
605,605,605,605,2021-06-30,40.97555923461914,40.933353424072266,43.87103271484375,0.0010310860708044878,-0.06599966540666657
606,606,606,606,2021-07-01,41.47361373901367,40.89113998413086,43.97232818603516,0.014244497832754499,-0.05682470203647394
607,607,607,607,2021-07-02,41.47361373901367,41.169715881347656,43.37297821044922,0.007381587440191684,-0.043791423826597176
608,608,608,608,2021-07-06,40.36775588989258,41.3216667175293,41.74374771118164,-0.023085003665451298,-0.03296282429669062
609,609,609,609,2021-07-07,39.734642028808594,40.45217514038086,40.16516876220703,-0.017737812839043077,-0.010718907617376594
610,610,610,610,2021-07-08,39.354766845703125,40.823612213134766,40.94179153442383,-0.03598028904847983,-0.038762951723456784
611,611,611,611,2021-07-09,40.35088348388672,40.97555923461914,40.933353424072266,-0.015245081760950074,-0.014229714681597616
612,612,612,612,2021-07-12,40.62100982666016,41.47361373901367,40.89113998413086,-0.02055774347802919,-0.006606080377693724
613,613,613,613,2021-07-13,40.14827728271485,41.47361373901367,41.169715881347656,-0.03195613636754524,-0.024810435942201337
614,614,614,614,2021-07-14,40.04698181152344,40.36775588989258,41.3216667175293,-0.007946294543696886,-0.030847857970480175
615,615,615,615,2021-07-15,39.9541244506836,39.734642028808594,40.45217514038086,0.00552370452251405,-0.012312086753527574
616,616,616,616,2021-07-16,38.80606842041016,39.354766845703125,40.823612213134766,-0.013942362495608873,-0.049421001311477974
617,617,617,617,2021-07-19,38.14762115478516,40.35088348388672,40.97555923461914,-0.05460257964317883,-0.06901524061310993
618,618,618,618,2021-07-20,39.70087432861328,40.62100982666016,41.47361373901367,-0.02265171402614874,-0.042743789377890584
619,619,619,619,2021-07-21,40.08074951171875,40.14827728271485,41.47361373901367,-0.001681959365792629,-0.03358434681047995
620,620,620,620,2021-07-22,39.228145599365234,40.04698181152344,40.36775588989258,-0.020446889506229526,-0.028230707043407466
621,621,621,621,2021-07-23,39.6755485534668,39.9541244506836,39.734642028808594,-0.006972393990529291,-0.0014872029122334762
622,622,622,622,2021-07-26,40.30867385864258,38.80606842041016,39.354766845703125,0.03872088823721476,0.024238665081650845
623,623,623,623,2021-07-27,39.987892150878906,38.14762115478516,40.35088348388672,0.04824077990674147,-0.008995870763344405
624,624,624,624,2021-07-28,40.26646423339844,39.70087432861328,40.62100982666016,0.014246283346397881,-0.008728133416048944
625,625,625,625,2021-07-29,41.27946472167969,40.08074951171875,40.14827728271485,0.029907504838712073,0.028175242265048528
626,626,626,626,2021-07-30,41.346981048583984,39.228145599365234,40.04698181152344,0.05401314328896123,0.03246185301001825
627,627,627,627,2021-08-02,41.18659973144531,39.6755485534668,39.9541244506836,0.038085199400387015,0.03084726039443031
628,628,628,628,2021-08-03,41.66776657104492,40.30867385864258,38.80606842041016,0.033717127910695144,0.07374357328941983
629,629,629,629,2021-08-04,39.47295379638672,39.987892150878906,38.14762115478516,-0.012877356789631866,0.034742209382440326
630,630,630,630,2021-08-05,39.27035140991211,40.26646423339844,39.70087432861328,-0.024738025611399928,-0.01084416718729253
631,631,631,631,2021-08-06,38.44307708740234,41.27946472167969,40.08074951171875,-0.06871183174009765,-0.040859326341629254
632,632,632,632,2021-08-09,38.47683334350586,41.346981048583984,39.228145599365234,-0.06941613709851302,-0.019152377569219947
633,633,633,633,2021-08-10,38.71321105957031,41.18659973144531,39.6755485534668,-0.06005323789782546,-0.02425517803741606
634,634,634,634,2021-08-11,39.506717681884766,41.66776657104492,40.30867385864258,-0.05186380425443482,-0.019895374865721793
635,635,635,635,2021-08-12,39.05930709838867,39.47295379638672,39.987892150878906,-0.010479243588705334,-0.023221655419759957
636,636,636,636,2021-08-13,38.50216674804688,39.27035140991211,40.26646423339844,-0.0195614409926399,-0.04381555517576796
637,637,637,637,2021-08-16,38.49372482299805,38.44307708740234,41.27946472167969,0.0013174735071430632,-0.06748488425089949
638,638,638,638,2021-08-17,37.72553634643555,38.47683334350586,41.346981048583984,-0.01952595709639182,-0.08758667768012196
639,639,639,639,2021-08-18,37.36255645751953,38.71321105957031,41.18659973144531,-0.03488872571103563,-0.09284678266378432
640,640,640,640,2021-08-19,35.89371109008789,39.506717681884766,41.66776657104492,-0.09145296809746273,-0.1385736735160037
641,641,641,641,2021-08-20,35.85994338989258,39.05930709838867,39.47295379638672,-0.08191040615331546,-0.09153129064349041
642,642,642,642,2021-08-23,35.79241180419922,38.50216674804688,39.27035140991211,-0.07037928440702945,-0.088564005180637
643,643,643,643,2021-08-24,36.62813186645508,38.49372482299805,38.44307708740234,-0.048464859275670125,-0.04721123693665019
644,644,644,644,2021-08-25,36.41708755493164,37.72553634643555,38.47683334350586,-0.03468337148313427,-0.05353210255598817
645,645,645,645,2021-08-26,35.90215301513672,37.36255645751953,38.71321105957031,-0.039087353244772305,-0.07261237100968065
646,646,646,646,2021-08-27,36.71255111694336,35.89371109008789,39.506717681884766,0.02281291072969016,-0.07072636576494506
647,647,647,647,2021-08-30,36.26514434814453,35.85994338989258,39.05930709838867,0.011299542607927426,-0.07153641366975017
648,648,648,648,2021-08-31,36.19147109985352,35.79241180419922,38.50216674804688,0.011149270907960585,-0.06001469120723124
649,649,649,649,2021-09-01,36.08971405029297,36.62813186645508,38.49372482299805,-0.014699570759577951,-0.06245201740697237
650,650,650,650,2021-09-02,36.79352951049805,36.41708755493164,37.72553634643555,0.010336959401231027,-0.0247049326848221
651,651,651,651,2021-09-03,36.5815315246582,35.90215301513672,37.36255645751953,0.01892305760144941,-0.02090394788026184
652,652,652,652,2021-09-07,36.513702392578125,36.71255111694336,35.89371109008789,-0.00541636901592113,0.017272978570929798
653,653,653,653,2021-09-08,35.818359375,36.26514434814453,35.85994338989258,-0.012319955736434074,-0.0011596229932783197
654,654,654,654,2021-09-09,36.12363052368164,36.19147109985352,35.79241180419922,-0.001874490704859899,0.00925388099841773
655,655,655,655,2021-09-10,36.3441047668457,36.08971405029297,36.62813186645508,0.007048842675733802,-0.007754343045529244
656,656,656,656,2021-09-13,37.115760803222656,36.79352951049805,36.41708755493164,0.008757825003786746,0.019185313686525207
657,657,657,657,2021-09-14,36.42042541503906,36.5815315246582,35.90215301513672,-0.004404028560437534,0.014435691354884428
658,658,658,658,2021-09-15,37.08183670043945,36.513702392578125,36.71255111694336,0.015559482348654008,0.010058837434635981
659,659,659,659,2021-09-16,36.65785217285156,35.818359375,36.26514434814453,0.0234375,0.010828795300993344
660,660,660,660,2021-09-17,36.394981384277344,36.12363052368164,36.19147109985352,0.0075117272727560636,0.005623155904945998
661,661,661,661,2021-09-20,35.072147369384766,36.3441047668457,36.08971405029297,-0.034997626317136876,-0.02819547640333664
662,662,662,662,2021-09-21,35.24174118041992,37.115760803222656,36.79352951049805,-0.05049120864686729,-0.04217557681263939
663,663,663,663,2021-09-22,36.20843124389648,36.42042541503906,36.5815315246582,-0.0058207494483314415,-0.010199143261955368
664,664,664,664,2021-09-23,37.10728073120117,37.08183670043945,36.513702392578125,0.0006861588590463263,0.016256317484356186
665,665,665,665,2021-09-24,37.1666374206543,36.65785217285156,35.818359375,0.013879297821478342,0.03764209386416928
666,666,666,666,2021-09-27,37.54822540283203,36.394981384277344,36.12363052368164,0.03168689678332659,0.03943664738283892
667,667,667,667,2021-09-28,37.929805755615234,35.072147369384766,36.3441047668457,0.0814794245739563,0.04363021180304494
668,668,668,668,2021-09-29,37.514305114746094,35.24174118041992,37.115760803222656,0.06448500721606787,0.010737872615259159
669,669,669,669,2021-09-30,36.64089584350586,36.20843124389648,36.42042541503906,0.011943754113409089,0.006053483064911047
670,670,670,670,2021-10-01,37.1666374206543,37.10728073120117,37.08183670043945,0.0015995968522484194,0.0022868532888458137
671,671,671,671,2021-10-04,37.77717971801758,37.1666374206543,36.65785217285156,0.016427159940597402,0.030534455207252398
672,672,672,672,2021-10-05,38.438594818115234,37.54822540283203,36.394981384277344,0.023712689633956563,0.05615096796616936
673,673,673,673,2021-10-06,37.18359756469727,37.929805755615234,35.072147369384766,-0.01967339869141016,0.060203048677756055
674,674,674,674,2021-10-07,38.82018280029297,37.514305114746094,35.24174118041992,0.03481012593869326,0.10153986437710993
675,675,675,675,2021-10-08,39.557918548583984,36.64089584350586,36.20843124389648,0.07961111861284165,0.09250572835165616
676,676,676,676,2021-10-11,39.78687286376953,37.1666374206543,37.10728073120117,0.07049966381029438,0.07221203170285828
677,677,677,677,2021-10-12,40.12606430053711,37.77717971801758,37.1666374206543,0.06217734092519467,0.07962589798985142
678,678,678,678,2021-10-13,39.95646667480469,38.438594818115234,37.54822540283203,0.03948822437114985,0.06413728601381563
679,679,679,679,2021-10-14,40.6942024230957,37.18359756469727,37.929805755615234,0.0944127273400639,0.07288190942214934
680,680,680,680,2021-10-15,39.880149841308594,38.82018280029297,37.514305114746094,0.027304535026754895,0.06306513526842683
681,681,681,681,2021-10-18,38.92194366455078,39.557918548583984,36.64089584350586,-0.016077056310536575,0.06225414986542166
682,682,682,682,2021-10-19,38.85410690307617,39.78687286376953,37.1666374206543,-0.02344406316845149,0.04540280207011982
683,683,683,683,2021-10-20,38.82018280029297,40.12606430053711,37.77717971801758,-0.03254447010958561,0.027609342202375542
684,684,684,684,2021-10-21,38.989776611328125,39.95646667480469,38.438594818115234,-0.024193582264022573,0.014339280502343676
685,685,685,685,2021-10-22,38.22659683227539,40.6942024230957,37.18359756469727,-0.06063776763984052,0.028049982677533114
686,686,686,686,2021-10-25,38.57426834106445,39.880149841308594,38.82018280029297,-0.03274515029257696,-0.006334706368942178
687,687,687,687,2021-10-26,37.34470748901367,38.92194366455078,39.557918548583984,-0.040523057870144874,-0.05594862269742795
688,688,688,688,2021-10-27,37.91284942626953,38.85410690307617,39.78687286376953,-0.024225430767323086,-0.047101551406582454
689,689,689,689,2021-10-28,38.438594818115234,38.82018280029297,40.12606430053711,-0.009829628678998725,-0.042054198731852344
690,690,690,690,2021-10-29,38.21812438964844,38.989776611328125,39.95646667480469,-0.019791142415919616,-0.04350590604780369
691,691,691,691,2021-11-01,39.50704574584961,38.22659683227539,40.6942024230957,0.03349628320805986,-0.029172624269749314
692,692,692,692,2021-11-02,39.89710998535156,38.57426834106445,39.880149841308594,0.03429336967822327,0.0004252778414939318
693,693,693,693,2021-11-03,39.86319351196289,37.34470748901367,38.92194366455078,0.06743890077838,0.024183012429293882
694,694,694,694,2021-11-04,39.490081787109375,37.91284942626953,38.85410690307617,0.0416015252007671,0.016368279564877852
695,695,695,695,2021-11-05,39.76991271972656,38.438594818115234,38.82018280029297,0.03463492637831567,0.02446484923369363
696,696,696,696,2021-11-08,39.65966796875,38.21812438964844,38.989776611328125,0.0377188468069356,0.01718120532209566
697,697,697,697,2021-11-09,39.43072509765625,39.50704574584961,38.22659683227539,-0.001931823722895687,0.03149975057063381
698,698,698,698,2021-11-10,39.86319351196289,39.89710998535156,38.57426834106445,-0.0008500985008970119,0.03341411843517217
699,699,699,699,2021-11-11,40.058223724365234,39.86319351196289,37.34470748901367,0.004892488414000695,0.07266133323309187
700,700,700,700,2021-11-12,40.9146728515625,39.490081787109375,37.91284942626953,0.03607465469768023,0.07917694055496205
701,701,701,701,2021-11-15,41.169071197509766,39.76991271972656,38.438594818115234,0.03518133136583912,0.07103476056590186
702,702,702,702,2021-11-16,41.041873931884766,39.65966796875,38.21812438964844,0.03485167763441388,0.07388508953100681
703,703,703,703,2021-11-17,40.677242279052734,39.43072509765625,39.50704574584961,0.03161283943699478,0.029619945280926485
704,704,704,704,2021-11-18,39.6766357421875,39.86319351196289,39.89710998535156,-0.004679950433961189,-0.005526070516010062
705,705,705,705,2021-11-19,38.88802337646485,40.058223724365234,39.86319351196289,-0.029212487202437187,-0.024462920543618538
706,706,706,706,2021-11-22,40.17694091796875,40.9146728515625,39.490081787109375,-0.018030986982841668,0.017393206085574153
707,707,707,707,2021-11-23,40.48221206665039,41.169071197509766,39.76991271972656,-0.016683862688185225,0.01791050817595874
708,708,708,708,2021-11-24,39.85470962524414,41.041873931884766,39.65966796875,-0.02892568474360857,0.004917884250766447
709,709,709,709,2021-11-26,38.353790283203125,40.677242279052734,39.43072509765625,-0.0571192112756892,-0.027312072293520617
710,710,710,710,2021-11-29,37.997650146484375,39.6766357421875,39.86319351196289,-0.042316732865480544,-0.04679864308710413
711,711,711,711,2021-11-30,36.859107971191406,38.88802337646485,40.058223724365234,-0.05217327159141105,-0.0798616477651749
712,712,712,712,2021-12-01,36.48438262939453,40.17694091796875,40.9146728515625,-0.0919074027092679,-0.10828120851023204
713,713,713,713,2021-12-02,37.70223617553711,40.48221206665039,41.169071197509766,-0.06867154113357976,-0.08420969725890626
714,714,714,714,2021-12-03,37.370094299316406,39.85470962524414,41.041873931884766,-0.06234182482548989,-0.08946422959785505
715,715,715,715,2021-12-06,38.14509201049805,38.353790283203125,40.677242279052734,-0.005441398911660511,-0.06224980177327932
716,716,716,716,2021-12-07,38.79233551025391,37.997650146484375,39.6766357421875,0.0209140660200291,-0.02228768179035212
717,717,717,717,2021-12-08,39.34590148925781,36.859107971191406,38.88802337646485,0.06746754479272932,0.011774270663241548
718,718,718,718,2021-12-09,39.27776718139648,36.48438262939453,40.17694091796875,0.07656384323059329,-0.022380343451438023
719,719,719,719,2021-12-10,39.23519134521485,37.70223617553711,40.48221206665039,0.040659529120248505,-0.030804164539784296
720,720,720,720,2021-12-13,38.16211700439453,37.370094299316406,39.85470962524414,0.021194024792509314,-0.04246907421394219
721,721,721,721,2021-12-14,37.9832763671875,38.14509201049805,38.353790283203125,-0.004242109135980443,-0.009660425039605292
722,722,722,722,2021-12-15,38.03437805175781,38.79233551025391,37.997650146484375,-0.019538845715946884,0.0009665835948236001
