,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DHR,DHR_6m,DHR_12m,DHR_6m_ret,DHR_12m_ret
485,485,485,485,2021-01-07,209.85818481445312,195.10655212402344,197.7696075439453,0.0756080845560354,0.061124544972470884
486,486,486,486,2021-01-08,213.1674194335937,193.19802856445312,197.8133087158203,0.1033622911037031,0.07761919972650166
487,487,487,487,2021-01-11,213.718978881836,194.47622680664065,194.9881591796875,0.09894655193165369,0.09606131870237045
488,488,488,488,2021-01-12,210.7161102294922,195.4304962158203,192.9239959716797,0.07821509083613787,0.0922234383970788
489,489,489,489,2021-01-13,209.9719696044922,200.28057861328125,193.9071655273437,0.048389070264890144,0.08284791350262477
490,490,490,490,2021-01-14,207.22300720214844,206.9165802001953,195.01025390625,0.0014809204833012846,0.06262621093642418
491,491,491,491,2021-01-15,207.2667999267578,209.85818481445312,195.10655212402344,-0.01234826694982849,0.06232618879454366
492,492,492,492,2021-01-19,206.70651245117188,213.1674194335937,193.19802856445312,-0.03030907349532619,0.06992040233066965
493,493,493,493,2021-01-20,207.5294342041016,213.718978881836,194.47622680664065,-0.028961137237870527,0.06711981002407641
494,494,494,494,2021-01-21,204.07131958007807,210.7161102294922,195.4304962158203,-0.03153432664534872,0.04421430396776671
495,495,495,495,2021-01-22,208.3961181640625,209.9719696044922,200.28057861328125,-0.007505056238687469,0.04052085133252703
496,496,496,496,2021-01-25,208.4924468994141,207.22300720214844,206.9165802001953,0.0061259592475042535,0.0076159517893350515
497,497,497,497,2021-01-26,204.8417358398437,207.2667999267578,209.85818481445312,-0.0117002051837104,-0.023903994876562695
498,498,498,498,2021-01-27,194.52870178222656,206.70651245117188,213.1674194335937,-0.058913531676085706,-0.08743699060997212
499,499,499,499,2021-01-28,200.10548400878903,207.5294342041016,213.718978881836,-0.035772998773808795,-0.06369810928478081
500,500,500,500,2021-01-29,208.2210235595703,204.07131958007807,210.7161102294922,0.020334577088202188,-0.011840986753240967
501,501,501,501,2021-02-01,211.6441192626953,208.3961181640625,209.9719696044922,0.015585708252376262,0.007963680396734896
502,502,502,502,2021-02-02,214.56817626953125,208.4924468994141,207.22300720214844,0.029141244493371854,0.03544572181706407
503,503,503,503,2021-02-03,208.5625,204.8417358398437,207.2667999267578,0.018164092121663034,0.006251363333153348
504,504,504,504,2021-02-04,206.19869995117188,194.52870178222656,206.70651245117188,0.059991137873370404,-0.00245668360410245
505,505,505,505,2021-02-05,206.2512664794922,200.10548400878903,207.5294342041016,0.030712713852625972,-0.006158970796173224
506,506,506,506,2021-02-08,206.30377197265625,208.2210235595703,204.07131958007807,-0.009207771406260279,0.010939569544470729
507,507,507,507,2021-02-09,207.4856414794922,211.6441192626953,208.3961181640625,-0.019648444746256155,-0.004368971421307988
508,508,508,508,2021-02-10,207.91461181640625,214.56817626953125,208.4924468994141,-0.031009092628755397,-0.0027714916851957483
509,509,509,509,2021-02-11,210.68983459472656,208.5625,204.8417358398437,0.01019998607001038,0.02854935167828887
510,510,510,510,2021-02-12,215.2773284912109,206.19869995117188,194.52870178222656,0.0440285440315038,0.10666100436023207
511,511,511,511,2021-02-16,212.099349975586,206.2512664794922,200.10548400878903,0.028354170114515576,0.05993771748039722
512,512,512,512,2021-02-17,210.0332489013672,206.30377197265625,208.2210235595703,0.01807759932380315,0.008703373515395407
513,513,513,513,2021-02-18,207.8358612060547,207.4856414794922,211.6441192626953,0.0016879227114956485,-0.017993687090893218
514,514,514,514,2021-02-19,202.4429626464844,207.91461181640625,214.56817626953125,-0.026316809204123937,-0.056509841458575294
515,515,515,515,2021-02-22,197.4178009033203,210.68983459472656,208.5625,-0.06299323228828635,-0.05343577631012142
516,516,516,516,2021-02-23,195.97325134277344,215.2773284912109,206.19869995117188,-0.0896707390589232,-0.04959026711041259
517,517,517,517,2021-02-24,195.22911071777344,212.099349975586,206.2512664794922,-0.07953932560262178,-0.05344042705703678
518,518,518,518,2021-02-25,191.95489501953125,210.0332489013672,206.30377197265625,-0.0860737715404557,-0.06955217937084934
519,519,519,519,2021-02-26,192.3137969970703,207.8358612060547,207.4856414794922,-0.07468424418630693,-0.07312238270676408
520,520,520,520,2021-03-01,197.5666046142578,202.4429626464844,207.91461181640625,-0.024087565052789306,-0.04977046640322702
521,521,521,521,2021-03-02,196.18338012695312,197.4178009033203,210.68983459472656,-0.006252834195897616,-0.06885218024722173
522,522,522,522,2021-03-03,192.3225860595703,195.97325134277344,215.2773284912109,-0.018628385548483894,-0.10662870350779996
523,523,523,523,2021-03-04,187.7088623046875,195.22911071777344,212.099349975586,-0.0385201181598237,-0.11499557954187978
524,524,524,524,2021-03-05,191.1581878662109,191.95489501953125,210.0332489013672,-0.004150491464358197,-0.0898670145507301
525,525,525,525,2021-03-08,185.931640625,192.3137969970703,207.8358612060547,-0.0331861596605445,-0.10539192059515745
526,526,526,526,2021-03-09,189.3985290527344,197.5666046142578,202.4429626464844,-0.04134340202622455,-0.0644351051932035
527,527,527,527,2021-03-10,186.4131622314453,196.18338012695312,197.4178009033203,-0.04980145560335114,-0.05574288955464657
528,528,528,528,2021-03-11,191.9198608398437,192.3225860595703,195.97325134277344,-0.002094008966798566,-0.020683386508906887
529,529,529,529,2021-03-12,187.9452514648437,187.7088623046875,195.22911071777344,0.00125933936871081,-0.03730928869239902
530,530,530,530,2021-03-15,189.9763336181641,191.1581878662109,191.95489501953125,-0.006182598094484848,-0.010307428738224322
531,531,531,531,2021-03-16,189.0133209228516,185.931640625,192.3137969970703,0.016574265076630734,-0.017161930791003033
532,532,532,532,2021-03-17,187.4724578857422,189.3985290527344,197.5666046142578,-0.01016940932237087,-0.051092373370611455
533,533,533,533,2021-03-18,189.0570678710937,186.4131622314453,196.18338012695312,0.014183041626458559,-0.036324750094772984
534,534,534,534,2021-03-19,193.5307006835937,191.9198608398437,192.3225860595703,0.008393294142153618,0.006281709542160563
535,535,535,535,2021-03-22,195.7106170654297,187.9452514648437,187.7088623046875,0.04131716837782706,0.04262854008327954
536,536,536,536,2021-03-23,192.88287353515625,189.9763336181641,191.1581878662109,0.015299484212776049,0.00902229555635059
537,537,537,537,2021-03-24,192.1387176513672,189.0133209228516,185.931640625,0.016535325199599438,0.033383651139216486
538,538,538,538,2021-03-25,191.6627197265625,187.4724578857422,189.3985290527344,0.02235134636883096,0.011954637056329487
539,539,539,539,2021-03-26,198.3059234619141,189.0570678710937,186.4131622314453,0.04892097235490089,0.06379786216867589
540,540,540,540,2021-03-29,198.84054565429688,193.5307006835937,191.9198608398437,0.027436706176062087,0.03606028466344324
541,541,541,541,2021-03-30,195.44004821777344,195.7106170654297,187.9452514648437,-0.0013824944794169625,0.039877553141222544
542,542,542,542,2021-03-31,197.26300048828125,192.88287353515625,189.9763336181641,0.022708739624446972,0.0383556558405993
543,543,543,543,2021-04-01,197.26300048828125,192.1387176513672,189.0133209228516,0.026669704573609065,0.043646022011310404
544,544,544,544,2021-04-05,198.5337829589844,191.6627197265625,187.4724578857422,0.03584976380500371,0.05900240066188123
545,545,545,545,2021-04-06,198.9895172119141,198.3059234619141,189.0570678710937,0.003447167578588761,0.05253677872330442
546,546,546,546,2021-04-07,198.13064575195312,198.84054565429688,193.5307006835937,-0.003570196913349699,0.02376855481901008
547,547,547,547,2021-04-08,201.52235412597656,195.44004821777344,195.7106170654297,0.03112108272418035,0.029695563519703594
548,548,548,548,2021-04-09,203.643295288086,197.26300048828125,192.88287353515625,0.03234410296919199,0.05578733640635258
549,549,549,549,2021-04-12,205.8167724609375,197.26300048828125,192.1387176513672,0.04336227245597635,0.07118843602562674
550,550,550,550,2021-04-13,212.82809448242188,198.5337829589844,191.6627197265625,0.0719993912894441,0.1104303162662783
551,551,551,551,2021-04-14,207.9727478027344,198.9895172119141,198.3059234619141,0.04514424034334241,0.04874702768360262
552,552,552,552,2021-04-15,212.6090087890625,198.13064575195312,198.84054565429688,0.07307482889464434,0.06924374045273152
553,553,553,553,2021-04-16,213.0209045410156,201.52235412597656,195.44004821777344,0.05705843634523555,0.08995523938702821
554,554,554,554,2021-04-19,212.0830993652344,203.643295288086,197.26300048828125,0.04144405572110266,0.07512862949599897
555,555,555,555,2021-04-20,211.96041870117188,205.8167724609375,197.26300048828125,0.029850075709453527,0.07450671528117492
556,556,556,556,2021-04-21,214.1952667236328,212.82809448242188,198.5337829589844,0.006423833491230546,0.0788857368817879
557,557,557,557,2021-04-22,221.66232299804688,207.9727478027344,198.9895172119141,0.06582388961989039,0.11393969945656668
558,558,558,558,2021-04-23,227.6745147705078,212.6090087890625,198.13064575195312,0.07086014871736857,0.14911307085498393
559,559,559,559,2021-04-26,226.2021331787109,213.0209045410156,201.52235412597656,0.061877629644359056,0.12246670678185123
560,560,560,560,2021-04-27,226.13201904296875,212.0830993652344,203.643295288086,0.06624252342493486,0.11043193797796702
561,561,561,561,2021-04-28,226.45632934570312,211.96041870117188,205.8167724609375,0.0683897056505065,0.1002812192513749
562,562,562,562,2021-04-29,224.87001037597656,214.1952667236328,212.82809448242188,0.04983650579971455,0.05658048070598709
563,563,563,563,2021-04-30,222.5562896728516,221.66232299804688,207.9727478027344,0.004033011396404884,0.07012236951328799
564,564,564,564,2021-05-03,223.196044921875,227.6745147705078,212.6090087890625,-0.019670492558848895,0.04979580213045587
565,565,565,565,2021-05-04,224.3879547119141,226.2021331787109,213.0209045410156,-0.008020165156283121,0.05336119567884867
566,566,566,566,2021-05-05,223.0470428466797,226.13201904296875,212.0830993652344,-0.0136423678935218,0.051696450656654847
567,567,567,567,2021-05-06,225.22935485839844,226.45632934570312,211.96041870117188,-0.00541815055843109,0.06260100937021407
568,568,568,568,2021-05-07,226.53518676757807,224.87001037597656,214.1952667236328,0.007405062101510929,0.05761061032159476
569,569,569,569,2021-05-10,227.0172119140625,222.5562896728516,221.66232299804688,0.020044017842714146,0.02415786699150857
570,570,570,570,2021-05-11,226.03564453125,223.196044921875,227.6745147705078,0.012722445912376923,-0.007198303424121755
571,571,571,571,2021-05-12,219.3486175537109,224.3879547119141,226.2021331787109,-0.02245814471045493,-0.03029819183705651
572,572,572,572,2021-05-13,221.44325256347656,223.0470428466797,226.13201904296875,-0.007190367837808798,-0.020734642087997468
573,573,573,573,2021-05-14,222.2407684326172,225.22935485839844,226.45632934570312,-0.01326908043429853,-0.018615337117164676
574,574,574,574,2021-05-17,219.90074157714844,226.53518676757807,224.87001037597656,-0.029286599071412622,-0.02209840605476754
575,575,575,575,2021-05-18,219.04185485839844,227.0172119140625,222.5562896728516,-0.03513106776539543,-0.01579121767180436
576,576,576,576,2021-05-19,218.51600646972656,226.03564453125,223.196044921875,-0.03326748786510014,-0.02096828576772758
577,577,577,577,2021-05-20,223.41514587402344,219.3486175537109,224.3879547119141,0.01853911078020265,-0.004335387962957404
578,578,578,578,2021-05-21,221.3556060791016,221.44325256347656,223.0470428466797,-0.0003957965905954097,-0.007583318505328784
579,579,579,579,2021-05-24,222.52999877929688,222.2407684326172,225.22935485839844,0.0013014279455543232,-0.011984921240833168
580,580,580,580,2021-05-25,223.6079559326172,219.90074157714844,226.53518676757807,0.016858580507188137,-0.01292174905245147
581,581,581,581,2021-05-26,220.65444946289065,219.04185485839844,227.0172119140625,0.0073620386639561275,-0.02802766538063406
582,582,582,582,2021-05-27,223.6868438720703,218.51600646972656,226.03564453125,0.023663426244521446,-0.010391284366014886
583,583,583,583,2021-05-28,224.4843597412109,223.41514587402344,219.3486175537109,0.004785771631572233,0.02341360636222123
584,584,584,584,2021-06-01,214.9051818847656,221.3556060791016,221.44325256347656,-0.029140550395777787,-0.029524813255878413
585,585,585,585,2021-06-02,212.1006774902344,222.52999877929688,222.2407684326172,-0.04686703521445745,-0.045626601338256356
586,586,586,586,2021-06-03,211.22427368164065,223.6079559326172,219.90074157714844,-0.05538122380005239,-0.03945629211288404
587,587,587,587,2021-06-04,212.3285369873047,220.65444946289065,219.04185485839844,-0.03773281026443209,-0.03064856200854227
588,588,588,588,2021-06-07,210.5494537353516,223.6868438720703,218.51600646972656,-0.058731170368840235,-0.036457524842596234
589,589,589,589,2021-06-08,210.5144195556641,224.4843597412109,223.41514587402344,-0.06223124052674134,-0.05774329340067952
590,590,590,590,2021-06-09,210.9525451660156,214.9051818847656,221.3556060791016,-0.01839246817635809,-0.04699705192633996
591,591,591,591,2021-06-10,215.82540893554688,212.1006774902344,222.52999877929688,0.017561148268769422,-0.030128925900006598
592,592,592,592,2021-06-11,216.4914703369141,211.22427368164065,223.6079559326172,0.02493651209430703,-0.031825726262832976
593,593,593,593,2021-06-14,216.83331298828125,212.3285369873047,220.65444946289065,0.02121606480642746,-0.01731728720590353
594,594,594,594,2021-06-15,214.8087921142578,210.5494537353516,223.6868438720703,0.020229633956970305,-0.03968964649029594
595,595,595,595,2021-06-16,214.49327087402344,210.5144195556641,224.4843597412109,0.018900611781167198,-0.04450683726343052
596,596,596,596,2021-06-17,225.3081970214844,210.9525451660156,214.9051818847656,0.06805156981714156,0.04840746530857043
597,597,597,597,2021-06-18,225.21180725097656,215.82540893554688,212.1006774902344,0.04349070094074414,0.06181559585704677
598,598,598,598,2021-06-21,230.1372528076172,216.4914703369141,211.22427368164065,0.06303150165439275,0.08953979955202662
599,599,599,599,2021-06-22,234.0372772216797,216.83331298828125,212.3285369873047,0.0793418870758491,0.10224127450034182
600,600,600,600,2021-06-23,235.44830322265625,214.8087921142578,210.5494537353516,0.09608317660210197,0.11825653805115577
601,601,601,601,2021-06-24,234.51573181152344,214.49327087402344,210.5144195556641,0.09334773466744162,0.1140126757422093
602,602,602,602,2021-06-25,233.82275390625,225.3081970214844,210.9525451660156,0.03779071066799089,0.10841399767059445
603,603,603,603,2021-06-28,238.3227386474609,225.21180725097656,215.82540893554688,0.058216003665711336,0.10423855941184623
604,604,604,604,2021-06-29,237.6034698486328,230.1372528076172,216.4914703369141,0.03244245314450245,0.09751885133794524
605,605,605,605,2021-06-30,235.4017028808593,234.0372772216797,216.83331298828125,0.005829950148869667,0.08563439647108817
606,606,606,606,2021-07-01,238.7788848876953,235.44830322265625,214.8087921142578,0.014145702557428974,0.11158804319651727
607,607,607,607,2021-07-02,240.3753356933593,234.51573181152344,214.49327087402344,0.024985973591507893,0.12066609229217717
608,608,608,608,2021-07-06,244.4893493652344,233.82275390625,225.3081970214844,0.04561829540020357,0.08513295387083031
609,609,609,609,2021-07-07,244.34022521972656,238.3227386474609,225.21180725097656,0.02524931782177542,0.08493523586635598
610,610,610,610,2021-07-08,242.96307373046875,237.6034698486328,230.1372528076172,0.02255692597944936,0.05573118113812403
611,611,611,611,2021-07-09,243.3928985595703,235.4017028808593,234.0372772216797,0.033947059774480426,0.03997491958953625
612,612,612,612,2021-07-12,243.8665771484375,238.7788848876953,235.44830322265625,0.02130712798635881,0.035754234838636156
613,613,613,613,2021-07-13,242.7613220214844,240.3753356933593,234.51573181152344,0.00992608630682823,0.03516007282866562
614,614,614,614,2021-07-14,242.20864868164065,244.4893493652344,233.82275390625,-0.009328425510211846,0.035864323019447975
615,615,615,615,2021-07-15,246.44552612304688,244.34022521972656,238.3227386474609,0.008616268162260576,0.034083140877302576
616,616,616,616,2021-07-16,249.8138732910156,242.96307373046875,237.6034698486328,0.028196875580141834,0.05138983639490413
617,617,617,617,2021-07-19,248.90164184570312,243.3928985595703,235.4017028808593,0.022633130706500637,0.05734851872195845
618,618,618,618,2021-07-20,248.77003479003903,243.8665771484375,238.7788848876953,0.020107132756518986,0.041842685993959794
619,619,619,619,2021-07-21,245.43673706054688,242.7613220214844,240.3753356933593,0.011020763179176107,0.021056242532488056
620,620,620,620,2021-07-22,253.4717712402344,242.20864868164065,244.4893493652344,0.04650173567252769,0.036739522184999096
621,621,621,621,2021-07-23,255.4980316162109,246.44552612304688,244.34022521972656,0.03673227765816378,0.04566504097493773
622,622,622,622,2021-07-26,254.54188537597656,249.8138732910156,242.96307373046875,0.018926138979692197,0.047656672545856704
623,623,623,623,2021-07-27,254.9103240966797,248.90164184570312,243.3928985595703,0.024140789937823648,0.047320302298345274
624,624,624,624,2021-07-28,256.9103088378906,248.77003479003903,243.8665771484375,0.03272208429251511,0.05348716434197387
625,625,625,625,2021-07-29,261.076904296875,245.43673706054688,242.7613220214844,0.06372382318817182,0.07544687153157636
626,626,626,626,2021-07-30,260.9541015625,253.4717712402344,242.20864868164065,0.029519383107849295,0.07739382133087402
627,627,627,627,2021-08-02,260.55938720703125,255.4980316162109,246.44552612304688,0.019809763538308323,0.057269698931103896
628,628,628,628,2021-08-03,265.19970703125,254.54188537597656,249.8138732910156,0.04187060074427862,0.06158918853282014
629,629,629,629,2021-08-04,268.085693359375,254.9103240966797,248.90164184570312,0.051686291284531505,0.07707482912292019
630,630,630,630,2021-08-05,269.4190368652344,256.9103088378906,248.77003479003903,0.04868908563430474,0.08300437829107121
631,631,631,631,2021-08-06,269.5418395996094,261.076904296875,245.43673706054688,0.03242314874818941,0.09821309893439456
632,632,632,632,2021-08-09,270.14703369140625,260.9541015625,253.4717712402344,0.03522815726544337,0.06578745384379481
633,633,633,633,2021-08-10,270.9452819824219,260.55938720703125,255.4980316162109,0.039859990794107736,0.06045937132468637
634,634,634,634,2021-08-11,272.427734375,265.19970703125,254.54188537597656,0.02725503517580541,0.07026682061620138
635,635,635,635,2021-08-12,275.2347106933594,268.085693359375,254.9103240966797,0.026666911032812823,0.07973151604864492
636,636,636,636,2021-08-13,276.5417175292969,269.4190368652344,256.9103088378906,0.026437184049564078,0.076413472001988
637,637,637,637,2021-08-16,279.64697265625,269.5418395996094,261.076904296875,0.03749003520808225,0.07112872894439826
638,638,638,638,2021-08-17,281.5329284667969,270.14703369140625,260.9541015625,0.04214702867475095,0.07885994809461971
639,639,639,639,2021-08-18,276.28741455078125,270.9452819824219,260.55938720703125,0.019716647321823322,0.060362543496669696
640,640,640,640,2021-08-19,280.51544189453125,272.427734375,265.19970703125,0.029687533606245875,0.05775170355477255
641,641,641,641,2021-08-20,282.0504455566406,275.2347106933594,268.085693359375,0.02476335505108107,0.05209062826991495
642,642,642,642,2021-08-23,279.48907470703125,276.5417175292969,269.4190368652344,0.010657911594919245,0.037376860814902324
643,643,643,643,2021-08-24,281.269775390625,279.64697265625,269.5418395996094,0.00580304059422021,0.0435106319984937
644,644,644,644,2021-08-25,280.24346923828125,281.5329284667969,270.14703369140625,-0.004580136453444017,0.03737385307886942
645,645,645,645,2021-08-26,279.2434387207031,276.28741455078125,270.9452819824219,0.010699090925759602,0.03062668845003036
646,646,646,646,2021-08-27,279.9101257324219,280.51544189453125,272.427734375,-0.002157871089096597,0.027465600646673805
647,647,647,647,2021-08-30,286.8486633300781,282.0504455566406,275.2347106933594,0.017011913468060635,0.04219654057244959
648,648,648,648,2021-08-31,284.34869384765625,279.48907470703125,276.5417175292969,0.017387510212050428,0.028230736353665353
649,649,649,649,2021-09-01,287.3662109375,281.269775390625,279.64697265625,0.021674691276047486,0.02760351098360969
650,650,650,650,2021-09-02,290.725830078125,280.24346923828125,281.5329284667969,0.03740447857120621,0.03265302450193608
651,651,651,651,2021-09-03,291.6030578613281,279.2434387207031,276.28741455078125,0.04426109059982952,0.05543373495839021
652,652,652,652,2021-09-07,289.4714660644531,279.9101257324219,280.51544189453125,0.03415860825689232,0.03192702729459418
653,653,653,653,2021-09-08,289.9188537597656,286.8486633300781,282.0504455566406,0.01070317147043709,0.02789716636538664
654,654,654,654,2021-09-09,288.0505065917969,284.34869384765625,279.48907470703125,0.013018567780458845,0.03063243847273811
655,655,655,655,2021-09-10,289.4626770019531,287.3662109375,281.269775390625,0.007295450838195716,0.02912826875888075
656,656,656,656,2021-09-13,281.9715881347656,290.725830078125,280.24346923828125,-0.030111675804681326,0.006166491234145477
657,657,657,657,2021-09-14,284.2872619628906,291.6030578613281,279.2434387207031,-0.02508820021330682,0.01806245928389494
658,658,658,658,2021-09-15,285.3136291503906,289.4714660644531,279.9101257324219,-0.01436354667557016,0.019304422817251643
659,659,659,659,2021-09-16,284.2083435058594,289.9188537597656,286.8486633300781,-0.019696926156579364,-0.009204574264236709
660,660,660,660,2021-09-17,284.6732177734375,288.0505065917969,284.34869384765625,-0.011724641134359892,0.0011412886107897702
661,661,661,661,2021-09-20,284.30487060546875,289.4626770019531,287.3662109375,-0.01781855419118361,-0.010653097739097284
662,662,662,662,2021-09-21,284.8223876953125,281.9715881347656,290.725830078125,0.010110236919275595,-0.02030587506182746
663,663,663,663,2021-09-22,284.3223876953125,284.2872619628906,291.6030578613281,0.00012355718008372207,-0.024967742860494746
664,664,664,664,2021-09-23,285.1118469238281,285.3136291503906,289.4714660644531,-0.000707229539518961,-0.01506061789058788
665,665,665,665,2021-09-24,284.6469116210937,284.2083435058594,289.9188537597656,0.0015431218866566176,-0.018184199027774905
666,666,666,666,2021-09-27,277.1908264160156,284.6732177734375,288.0505065917969,-0.026284142273534372,-0.03770061127221258
667,667,667,667,2021-09-28,266.620849609375,284.30487060546875,289.4626770019531,-0.062200907632827596,-0.0789111315806148
668,668,668,668,2021-09-29,269.1638488769531,284.8223876953125,281.9715881347656,-0.054976502883298695,-0.045422091433166556
669,669,669,669,2021-09-30,267.2589111328125,284.3223876953125,284.2872619628906,-0.06001453737362983,-0.05989839542054798
670,670,670,670,2021-10-01,265.3977355957031,285.1118469238281,285.3136291503906,-0.06914518474355758,-0.06980351276591035
671,671,671,671,2021-10-04,262.1058044433594,284.6469116210937,284.2083435058594,-0.0791897127896466,-0.07776879028199368
672,672,672,672,2021-10-05,262.9397277832031,277.1908264160156,284.6732177734375,-0.05141259116354757,-0.07634539757628822
673,673,673,673,2021-10-06,263.88787841796875,266.620849609375,284.30487060546875,-0.010250403130176444,-0.07181372638470462
674,674,674,674,2021-10-07,265.65234375,269.1638488769531,284.8223876953125,-0.013045976053635666,-0.06730525679680621
675,675,675,675,2021-10-08,263.1591491699219,267.2589111328125,284.3223876953125,-0.015340038412613555,-0.0744339504776167
676,676,676,676,2021-10-11,262.2550354003906,265.3977355957031,285.1118469238281,-0.011841473282575343,-0.08016787716837326
677,677,677,677,2021-10-12,260.5958557128906,262.1058044433594,284.6469116210937,-0.005760836673096459,-0.08449435046117248
678,678,678,678,2021-10-13,259.72674560546875,262.9397277832031,277.1908264160156,-0.01221946263055207,-0.06300381955763679
679,679,679,679,2021-10-14,263.73858642578125,263.88787841796875,266.620849609375,-0.0005657402419637636,-0.010810344306593223
680,680,680,680,2021-10-15,264.57257080078125,265.65234375,269.1638488769531,-0.004064609157880761,-0.017057558417775343
681,681,681,681,2021-10-18,267.0306091308594,263.1591491699219,267.2589111328125,0.014711477724218103,-0.0008542353217912968
682,682,682,682,2021-10-19,270.805419921875,262.2550354003906,265.3977355957031,0.03260331878253675,0.020375774171674577
683,683,683,683,2021-10-20,276.37115478515625,260.5958557128906,262.1058044433594,0.06053549481479825,0.05442592304314875
684,684,684,684,2021-10-21,272.7894897460937,259.72674560546875,262.9397277832031,0.05029418171845723,0.03746015121386215
685,685,685,685,2021-10-22,275.1070556640625,263.73858642578125,263.88787841796875,0.04310506624134214,0.04251493972877318
686,686,686,686,2021-10-25,268.7160949707031,264.57257080078125,265.65234375,0.015661200847014056,0.011532935028746971
687,687,687,687,2021-10-26,269.44482421875,267.0306091308594,263.1591491699219,0.009040967609475592,0.023885451327285923
688,688,688,688,2021-10-27,267.9611511230469,270.805419921875,262.2550354003906,-0.010502998055388568,0.02175788813337598
689,689,689,689,2021-10-28,267.3729858398437,276.37115478515625,260.5958557128906,-0.03255827820492885,0.026006285128416406
690,690,690,690,2021-10-29,273.6936340332031,272.7894897460937,259.72674560546875,0.003314439599381158,0.053775318345344436
691,691,691,691,2021-11-01,271.8589782714844,275.1070556640625,263.73858642578125,-0.0118065942901312,0.030789547922250193
692,692,692,692,2021-11-02,274.992919921875,268.7160949707031,264.57257080078125,0.02335857460215096,0.039385598777509356
693,693,693,693,2021-11-03,272.88604736328125,269.44482421875,267.0306091308594,0.012771531813643211,0.0219279664285692
694,694,694,694,2021-11-04,268.6195373535156,267.9611511230469,270.805419921875,0.002457021205161336,-0.008071782939167105
695,695,695,695,2021-11-05,256.4084167480469,267.3729858398437,276.37115478515625,-0.04100851496779334,-0.07223162653362969
696,696,696,696,2021-11-08,264.5462951660156,273.6936340332031,272.7894897460937,-0.033421818156273875,-0.030218153154473293
697,697,697,697,2021-11-09,262.65008544921875,271.8589782714844,275.1070556640625,-0.033873785890085384,-0.04528044613314153
698,698,698,698,2021-11-10,265.1432189941406,274.992919921875,268.7160949707031,-0.03581801644396032,-0.013296099651016524
699,699,699,699,2021-11-11,267.3466796875,272.88604736328125,269.44482421875,-0.020299197153187287,-0.007786917181777486
700,700,700,700,2021-11-12,267.2062072753906,268.6195373535156,267.9611511230469,-0.005261456750500604,-0.0028173630561453278
701,701,701,701,2021-11-15,263.0801696777344,256.4084167480469,267.3729858398437,0.026020023111188673,-0.01605553436382201
702,702,702,702,2021-11-16,268.2684326171875,264.5462951660156,273.6936340332031,0.014069890673902963,-0.01982216880995291
703,703,703,703,2021-11-17,271.8501281738281,262.65008544921875,271.8589782714844,0.03502775454603135,-3.255400175683487e-05
704,704,704,704,2021-11-18,274.4661865234375,265.1432189941406,274.992919921875,0.035162006272175805,-0.0019154434906438755
705,705,705,705,2021-11-19,275.7654724121094,267.3466796875,272.88604736328125,0.03149017124300957,0.010551748895372803
706,706,706,706,2021-11-22,275.4142761230469,267.2062072753906,268.6195373535156,0.0307181069307898,0.025295028189215696
707,707,707,707,2021-11-23,275.2299194335937,263.0801696777344,256.4084167480469,0.04618268937085768,0.07340438712681285
708,708,708,708,2021-11-24,276.9505310058594,268.2684326171875,264.5462951660156,0.03236347379365734,0.046888715005664716
709,709,709,709,2021-11-26,284.3948974609375,271.8501281738281,262.65008544921875,0.046145901682591584,0.082790043546066
710,710,710,710,2021-11-29,286.6423034667969,274.4661865234375,265.1432189941406,0.04436290348763827,0.08108479845049832
711,711,711,711,2021-11-30,282.3582763671875,275.7654724121094,267.3466796875,0.023907285772258424,0.056150301538191894
712,712,712,712,2021-12-01,280.6727294921875,275.4142761230469,267.2062072753906,0.01909288597222636,0.05039749021592854
713,713,713,713,2021-12-02,277.459716796875,275.2299194335937,263.0801696777344,0.008101580554432886,0.054658422703448784
714,714,714,714,2021-12-03,274.7207336425781,276.9505310058594,268.2684326171875,-0.008051247835426878,0.0240516596099023
715,715,715,715,2021-12-06,269.41845703125,284.3948974609375,271.8501281738281,-0.052660721283667056,-0.008944896067966002
716,716,716,716,2021-12-07,275.08074951171875,286.6423034667969,274.4661865234375,-0.04033443010765281,0.0022391209498906495
717,717,717,717,2021-12-08,279.3910522460937,282.3582763671875,275.7654724121094,-0.010508720195030241,0.013147330600424834
718,718,718,718,2021-12-09,280.2864685058594,280.6727294921875,275.4142761230469,-0.001376197064199891,0.017690413334404465
719,719,719,719,2021-12-10,278.7150573730469,277.459716796875,275.2299194335937,0.004524406608152454,0.012662642007182257
720,720,720,720,2021-12-13,279.61053466796875,274.7207336425781,276.9505310058594,0.017799169944531457,0.009604616580616288
721,721,721,721,2021-12-14,270.1207275390625,269.41845703125,284.3948974609375,0.0026066161745224026,-0.0501913713970048
722,722,722,722,2021-12-15,276.5116577148437,275.08074951171875,286.6423034667969,0.005201775135718734,-0.035342465607581364
723,723,723,723,2021-12-16,279.5929870605469,279.3910522460937,282.3582763671875,0.0007227676506809111,-0.009793547907356426
724,724,724,724,2021-12-17,275.13336181640625,280.2864685058594,280.6727294921875,-0.018385142589733672,-0.01973603807467672
725,725,725,725,2021-12-20,275.9059143066406,278.7150573730469,277.459716796875,-0.010078906726041503,-0.005600101190083362
726,726,726,726,2021-12-21,275.5810852050781,279.61053466796875,274.7207336425781,-0.014410935795661328,0.003131731453583475
