,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,QRVO,QRVO_6m,QRVO_12m,QRVO_6m_ret,QRVO_12m_ret
729,729,729,729,2021-12-27,155.4199981689453,147.6999969482422,161.3699951171875,0.05226812038058748,-0.03687176754217092
730,730,730,730,2021-12-28,156.44000244140625,147.67999267578125,159.55999755859375,0.05931751218905368,-0.019553742572863686
731,731,731,731,2021-12-29,156.91000366210938,146.16000366210938,159.22999572753906,0.07354953291361221,-0.014570069256294338
732,732,732,732,2021-12-30,156.05999755859375,150.49000549316406,154.99000549316406,0.03701237199890128,0.006903619765836311
733,733,733,733,2021-12-31,156.38999938964844,151.41000366210938,152.47000122070312,0.0328907972200605,0.02570996351781396
734,734,734,734,2022-01-03,159.42999267578125,152.07000732421875,152.8800048828125,0.04839866506924495,0.042843979485672534
735,735,735,735,2022-01-04,160.4499969482422,155.4199981689453,147.6999969482422,0.03236390965485114,0.08632363076126492
736,736,736,736,2022-01-05,157.24000549316406,156.44000244140625,147.67999267578125,0.005113801069246637,0.06473465121555777
737,737,737,737,2022-01-06,158.36000061035156,156.91000366210938,146.16000366210938,0.00924094649417384,0.0834701467061123
738,738,738,738,2022-01-07,154.69000244140625,156.05999755859375,150.49000549316406,-0.008778643717927359,0.027908809854040317
739,739,739,739,2022-01-10,151.55999755859375,156.38999938964844,151.41000366210938,-0.030884339471225708,0.0009906472020111412
740,740,740,740,2022-01-11,151.72000122070312,159.42999267578125,152.07000732421875,-0.04835973034733343,-0.0023016116700079747
741,741,741,741,2022-01-12,152.83999633789062,160.4499969482422,155.4199981689453,-0.047429110346486225,-0.01660019213389874
742,742,742,742,2022-01-13,146.75,157.24000549316406,156.44000244140625,-0.0667133371069496,-0.06194069477233344
743,743,743,743,2022-01-14,148.72999572753906,158.36000061035156,156.91000366210938,-0.060810841410056216,-0.05213184464761833
744,744,744,744,2022-01-18,146.99000549316406,154.69000244140625,156.05999755859375,-0.049776952787616624,-0.058118622371657436
745,745,745,745,2022-01-19,141.69000244140625,151.55999755859375,156.38999938964844,-0.06512269250579605,-0.09399576063439252
746,746,746,746,2022-01-20,137.14999389648438,151.72000122070312,159.42999267578125,-0.09603221201550172,-0.13974785048510763
747,747,747,747,2022-01-21,134.30999755859375,152.83999633789062,160.4499969482422,-0.12123789075689151,-0.16291679580449392
748,748,748,748,2022-01-24,137.64999389648438,146.75,157.24000549316406,-0.06201026305632451,-0.12458668857990696
749,749,749,749,2022-01-25,133.4499969482422,148.72999572753906,158.36000061035156,-0.10273649713060273,-0.15729984570662525
750,750,750,750,2022-01-26,133.63999938964844,146.99000549316406,154.69000244140625,-0.09082254306151771,-0.13607862641111002
751,751,751,751,2022-01-27,127.72000122070312,141.69000244140625,151.55999755859375,-0.09859553235931529,-0.15729741832883037
752,752,752,752,2022-01-28,129.4600067138672,137.14999389648438,151.72000122070312,-0.05606990539439105,-0.14671760036736947
753,753,753,753,2022-01-31,137.27999877929688,134.30999755859375,152.83999633789062,0.022113031603678168,-0.10180579646308374
754,754,754,754,2022-02-01,138.99000549316406,137.64999389648438,146.75,0.009734919404990272,-0.05287900856446981
755,755,755,755,2022-02-02,143.5500030517578,133.4499969482422,148.72999572753906,0.0756838241624902,-0.034828163952015156
756,756,756,756,2022-02-03,128.72000122070312,133.63999938964844,146.99000549316406,-0.03681531121981141,-0.12429419409274467
757,757,757,757,2022-02-04,131.4499969482422,127.72000122070312,141.69000244140625,0.02920447613442745,-0.07227048709663664
758,758,758,758,2022-02-07,128.5,129.4600067138672,137.14999389648438,-0.007415469365678273,-0.0630695900942807
759,759,759,759,2022-02-08,131.55999755859375,137.27999877929688,134.30999755859375,-0.041666675929237784,-0.020475020847203096
760,760,760,760,2022-02-09,136.72000122070312,138.99000549316406,137.64999389648438,-0.01633214031761865,-0.006756212982331311
761,761,761,761,2022-02-10,133.74000549316406,143.5500030517578,133.4499969482422,-0.06833853953354985,0.002173162619361957
762,762,762,762,2022-02-11,127.23999786376952,128.72000122070312,133.63999938964844,-0.011497850706169599,-0.047889864973874374
763,763,763,763,2022-02-14,129.30999755859375,131.4499969482422,127.72000122070312,-0.016279950090003048,0.012449078630551114
764,764,764,764,2022-02-15,135.0800018310547,128.5,129.4600067138672,0.051206239930386754,0.04341105226117303
765,765,765,765,2022-02-16,136.8000030517578,131.55999755859375,137.27999877929688,0.03982977797510445,-0.003496472405355555
766,766,766,766,2022-02-17,133.0399932861328,136.72000122070312,138.99000549316406,-0.026916383131315058,-0.04280892130279024
767,767,767,767,2022-02-18,133.1999969482422,133.74000549316406,143.5500030517578,-0.004037748786764328,-0.07210035446522334
768,768,768,768,2022-02-22,130.97999572753906,127.23999786376952,128.72000122070312,0.029393256260297873,0.017557446281879274
769,769,769,769,2022-02-23,130.14999389648438,129.30999755859375,131.4499969482422,0.006495989124970736,-0.009889715343772032
770,770,770,770,2022-02-24,136.89999389648438,135.0800018310547,128.5,0.013473438264429038,0.0653696023072714
771,771,771,771,2022-02-25,137.75999450683594,136.8000030517578,131.55999755859375,0.007017481240222834,0.04712676393506965
772,772,772,772,2022-02-28,136.77999877929688,133.0399932861328,136.72000122070312,0.028111888769569715,0.00043883526958787833
773,773,773,773,2022-03-01,132.61000061035156,133.1999969482422,133.74000549316406,-0.004429402037598229,-0.008449266011659184
774,774,774,774,2022-03-02,137.1199951171875,130.97999572753906,127.23999786376952,0.04687738272965514,0.07764851791333793
775,775,775,775,2022-03-03,131.75,130.14999389648438,129.30999755859375,0.01229355496388429,0.01886940288820771
776,776,776,776,2022-03-04,129.6300048828125,136.89999389648438,135.0800018310547,-0.05310437792399758,-0.04034643821709838
777,777,777,777,2022-03-07,123.68000030517578,137.75999450683594,136.8000030517578,-0.10220669833840246,-0.09590645068639447
778,778,778,778,2022-03-08,129.13999938964844,136.77999877929688,133.0399932861328,-0.05585611535189483,-0.02931444748419787
779,779,779,779,2022-03-09,129.36000061035156,132.61000061035156,133.1999969482422,-0.024507955546652083,-0.028828801996014564
780,780,780,780,2022-03-10,125.5,137.1199951171875,130.97999572753906,-0.08474325795633708,-0.04183841736365912
781,781,781,781,2022-03-11,123.62999725341795,131.75,130.14999389648438,-0.0616318994047973,-0.05009601958377452
782,782,782,782,2022-03-14,118.61000061035156,129.6300048828125,136.89999389648438,-0.08501121543907364,-0.13360112565061633
783,783,783,783,2022-03-15,121.45999908447266,123.68000030517578,137.75999450683594,-0.017949557044189435,-0.11832169042046847
784,784,784,784,2022-03-16,127.16999816894533,129.13999938964844,136.77999877929688,-0.015254771798156153,-0.07025881485682628
785,785,785,785,2022-03-17,128.80999755859375,129.36000061035156,132.61000061035156,-0.004251724251412847,-0.02865547872911467
786,786,786,786,2022-03-18,130.8699951171875,125.5,137.1199951171875,0.0427888057146415,-0.0455805150420151
787,787,787,787,2022-03-21,128.92999267578125,123.62999725341795,131.75,0.042869817520899245,-0.02140423016484816
788,788,788,788,2022-03-22,130.02999877929688,118.61000061035156,129.6300048828125,0.09628191645037942,0.0030856582690557133
789,789,789,789,2022-03-23,125.66000366210938,121.45999908447266,123.68000030517578,0.034579323310514054,0.016009082730013002
790,790,790,790,2022-03-24,130.6999969482422,127.16999816894533,129.13999938964844,0.027758109853923685,0.01207989442439783
791,791,791,791,2022-03-25,130.8800048828125,128.80999755859375,129.36000061035156,0.016070238051802965,0.011750187579539162
792,792,792,792,2022-03-28,128.86000061035156,130.8699951171875,125.5,-0.015358711559789406,0.026772913229892836
793,793,793,793,2022-03-29,131.88999938964844,128.92999267578125,123.62999725341795,0.022958247746982297,0.06681228115939408
794,794,794,794,2022-03-30,127.43000030517578,130.02999877929688,118.61000061035156,-0.01999537413311936,0.07436134937558081
795,795,795,795,2022-03-31,124.0999984741211,125.66000366210938,121.45999908447266,-0.012414492619171158,0.021735545937328515
796,796,796,796,2022-04-01,121.51000213623048,130.6999969482422,127.16999816894533,-0.0703136574337564,-0.044507321807110034
797,797,797,797,2022-04-04,123.48999786376952,130.8800048828125,128.80999755859375,-0.0564639879533918,-0.041301139629354
798,798,798,798,2022-04-05,117.94000244140624,128.86000061035156,130.8699951171875,-0.08474311747029517,-0.09880028393218099
799,799,799,799,2022-04-06,115.08000183105467,131.88999938964844,128.92999267578125,-0.12745467917496345,-0.10742256752899215
800,800,800,800,2022-04-07,114.30999755859376,127.43000030517578,130.02999877929688,-0.10295850831956033,-0.12089518855864223
801,801,801,801,2022-04-08,114.43000030517578,124.0999984741211,125.66000366210938,-0.07792101762968051,-0.08936816035060968
802,802,802,802,2022-04-11,114.87999725341795,121.51000213623048,130.6999969482422,-0.05456344964408222,-0.12104055137116054
803,803,803,803,2022-04-12,114.0999984741211,123.48999786376952,130.8800048828125,-0.07603854200408355,-0.1282090906377633
804,804,804,804,2022-04-13,116.11000061035156,117.94000244140624,128.86000061035156,-0.015516379457121365,-0.09894459056036797
805,805,805,805,2022-04-14,113.37999725341795,115.08000183105467,131.88999938964844,-0.014772371833400189,-0.14034424309568438
806,806,806,806,2022-04-18,115.55999755859376,114.30999755859376,127.43000030517578,0.010935176508592548,-0.09314920127250359
807,807,807,807,2022-04-19,117.33999633789062,114.43000030517578,124.0999984741211,0.025430359389619017,-0.05447221772238897
808,808,808,808,2022-04-20,115.7699966430664,114.87999725341795,121.51000213623048,0.007747209356953277,-0.047238954754759144
809,809,809,809,2022-04-21,113.58999633789062,114.0999984741211,123.48999786376952,-0.0044697821476845645,-0.08016844843418236
810,810,810,810,2022-04-22,111.69000244140624,116.11000061035156,117.94000244140624,-0.03806733395668649,-0.052993046215214945
811,811,811,811,2022-04-25,114.61000061035156,113.37999725341795,115.08000183105467,0.010848504028311057,-0.0040841259404315045
812,812,812,812,2022-04-26,109.33999633789062,115.55999755859376,114.30999755859376,-0.05382486459078828,-0.043478272477047164
813,813,813,813,2022-04-27,110.2699966430664,117.33999633789062,114.43000030517578,-0.06025225767406317,-0.03635413485113148
814,814,814,814,2022-04-28,117.08000183105467,115.7699966430664,114.87999725341795,0.011315584572634929,0.019150458132268566
815,815,815,815,2022-04-29,113.77999877929688,113.58999633789062,114.0999984741211,0.0016727040015132033,-0.0028045547686558203
816,816,816,816,2022-05-02,119.55999755859376,111.69000244140624,116.11000061035156,0.07046284309391271,0.029713176557632615
817,817,817,817,2022-05-03,120.06999969482422,114.61000061035156,113.37999725341795,0.04763981376315862,0.0590051385029875
818,818,818,818,2022-05-04,119.33999633789062,109.33999633789062,115.55999755859376,0.09145784099989585,0.03271027050152231
819,819,819,819,2022-05-05,108.83999633789062,110.2699966430664,117.33999633789062,-0.012968172201950456,-0.0724390682229401
820,820,820,820,2022-05-06,107.12000274658205,117.08000183105467,115.7699966430664,-0.08507002843102796,-0.07471706095970088
821,821,821,821,2022-05-09,102.76000213623048,113.77999877929688,113.58999633789062,-0.09685354861395523,-0.09534285193076941
822,822,822,822,2022-05-10,105.25,119.55999755859376,111.69000244140624,-0.11968884117432965,-0.05765961411617593
823,823,823,823,2022-05-11,100.87999725341795,120.06999969482422,114.61000061035156,-0.15982345706821444,-0.11979760303476972
824,824,824,824,2022-05-12,101.16000366210938,119.33999633789062,109.33999633789062,-0.15233780152219656,-0.07481244695219147
825,825,825,825,2022-05-13,104.80999755859376,108.83999633789062,110.2699966430664,-0.037026818402178585,-0.049514820446999286
826,826,826,826,2022-05-16,102.5199966430664,107.12000274658205,117.08000183105467,-0.04294255027604932,-0.12435945473419296
827,827,827,827,2022-05-17,108.12000274658205,102.76000213623048,113.77999877929688,0.05216037854150413,-0.049745087831242873
828,828,828,828,2022-05-18,104.63999938964844,105.25,119.55999755859376,-0.005795730264622878,-0.12479088719982079
829,829,829,829,2022-05-19,104.83000183105467,100.87999725341795,120.06999969482422,0.03915547863977453,-0.1269259423878093
830,830,830,830,2022-05-20,108.61000061035156,101.16000366210938,119.33999633789062,0.0736456769330136,-0.08991114510477216
831,831,831,831,2022-05-23,105.93000030517578,104.80999755859376,108.83999633789062,0.010686029698224964,-0.026736458385030137
832,832,832,832,2022-05-24,102.16000366210938,102.5199966430664,107.12000274658205,-0.0035114415991485126,-0.046303201617785006
833,833,833,833,2022-05-25,104.37999725341795,108.12000274658205,102.76000213623048,-0.03459124489600818,0.015764841217498438
834,834,834,834,2022-05-26,108.4800033569336,104.63999938964844,105.25,0.036697285834130344,0.030688867999369096
835,835,835,835,2022-05-27,112.19000244140624,104.83000183105467,100.87999725341795,0.07020891425923126,0.11211345654160465
836,836,836,836,2022-05-31,111.75,108.61000061035156,101.16000366210938,0.028910775913844944,0.10468560650969239
837,837,837,837,2022-06-01,109.58999633789062,105.93000030517578,104.80999755859376,0.0345510811117784,0.045606324688869604
838,838,838,838,2022-06-02,113.36000061035156,102.16000366210938,102.5199966430664,0.10963191608024792,0.10573550841038082
839,839,839,839,2022-06-03,109.05999755859376,104.37999725341795,108.12000274658205,0.04483617961603814,0.00869399545073013
840,840,840,840,2022-06-06,109.83000183105467,108.4800033569336,104.63999938964844,0.012444675814391015,0.04959864747399512
841,841,841,841,2022-06-07,111.54000091552734,112.19000244140624,104.83000183105467,-0.005793756232587377,0.06400838469207115
842,842,842,842,2022-06-08,109.37999725341795,111.75,108.61000061035156,-0.021208078269190578,0.007089555646250467
843,843,843,843,2022-06-09,105.12999725341795,109.58999633789062,105.93000030517578,-0.04069713690583121,-0.007552185872303219
844,844,844,844,2022-06-10,101.25,113.36000061035156,102.16000366210938,-0.1068278100313077,-0.008907631455448817
845,845,845,845,2022-06-13,94.01000213623048,109.05999755859376,104.37999725341795,-0.1379973937215384,-0.09934849003694435
846,846,846,846,2022-06-14,96.66000366210938,109.83000183105467,108.4800033569336,-0.11991257351706108,-0.10896017080615927
847,847,847,847,2022-06-15,98.5199966430664,111.54000091552734,112.19000244140624,-0.11672946176790322,-0.12184691595384622
848,848,848,848,2022-06-16,93.12000274658205,109.37999725341795,111.75,-0.14865601494909353,-0.1667113848180578
849,849,849,849,2022-06-17,95.12999725341795,105.12999725341795,109.58999633789062,-0.0951203296989992,-0.13194634152454243
850,850,850,850,2022-06-21,96.26000213623048,101.25,113.36000061035156,-0.0492839295187113,-0.15084684528979775
851,851,851,851,2022-06-22,95.25,94.01000213623048,109.05999755859376,0.01319006313788429,-0.12662752491970464
852,852,852,852,2022-06-23,94.9800033569336,96.66000366210938,109.83000183105467,-0.0173805114993425,-0.13520894315347454
853,853,853,853,2022-06-24,97.87000274658205,98.5199966430664,111.54000091552734,-0.006597583420950182,-0.12255691282715697
854,854,854,854,2022-06-27,99.8000030517578,93.12000274658205,109.37999725341795,0.07173539635039305,-0.0875845167509437
855,855,855,855,2022-06-28,98.5500030517578,95.12999725341795,105.12999725341795,0.03595086615244236,-0.06258912178794174
856,856,856,856,2022-06-29,95.80999755859376,96.26000213623048,101.25,-0.0046748864289433145,-0.053728419174382536
857,857,857,857,2022-06-30,94.31999969482422,95.25,94.01000213623048,-0.009763782731504245,0.0032974954956868086
858,858,858,858,2022-07-01,92.47000122070312,94.9800033569336,96.66000366210938,-0.026426637687070986,-0.043347840706204344
859,859,859,859,2022-07-05,96.23999786376952,97.87000274658205,98.5199966430664,-0.01665479551516058,-0.023142497533340634
860,860,860,860,2022-07-06,97.94000244140624,99.8000030517578,93.12000274658205,-0.01863728009494081,0.05176116358094829
861,861,861,861,2022-07-07,100.48999786376952,98.5500030517578,95.12999725341795,0.019685385610722417,0.05634395842641515
862,862,862,862,2022-07-08,99.41000366210938,95.80999755859376,96.26000213623048,0.03757443059440613,0.032723887969801746
863,863,863,863,2022-07-11,96.75,94.31999969482422,95.25,0.025763362097520615,0.015748031496062964
864,864,864,864,2022-07-12,97.9499969482422,92.47000122070312,94.9800033569336,0.05926241651559705,0.03126967241880818
865,865,865,865,2022-07-13,97.45999908447266,96.23999786376952,97.87000274658205,0.012676654694341094,-0.004189267912569905
866,866,866,866,2022-07-14,98.38999938964844,97.94000244140624,99.8000030517578,0.004594618511587489,-0.014128292775483331
867,867,867,867,2022-07-15,100.18000030517578,100.48999786376952,98.5500030517578,-0.003084859838627829,0.016539799116616072
868,868,868,868,2022-07-18,97.9000015258789,99.41000366210938,95.80999755859376,-0.015189639680156408,0.021814048852333734
869,869,869,869,2022-07-19,102.41999816894533,96.75,94.31999969482422,0.05860463223716095,0.08587784669559961
870,870,870,870,2022-07-20,105.56999969482422,97.9499969482422,92.47000122070312,0.0777948237263193,0.14166754948834304
871,871,871,871,2022-07-21,107.01000213623048,97.45999908447266,96.23999786376952,0.09798895076410208,0.11190777755114056
872,872,872,872,2022-07-22,104.33999633789062,98.38999938964844,97.94000244140624,0.06047359472662195,0.0653460663360026
873,873,873,873,2022-07-25,103.83000183105467,100.18000030517578,100.48999786376952,0.03643443316789763,0.033237178209647
874,874,874,874,2022-07-26,99.79000091552734,97.9000015258789,99.41000366210938,0.019305407152101273,0.0038225252934258602
875,875,875,875,2022-07-27,104.0999984741211,102.41999816894533,96.75,0.016403049552925708,0.07596897647670375
876,876,876,876,2022-07-28,103.83999633789062,105.56999969482422,97.9499969482422,-0.016387263066539592,0.060132716418161314
877,877,877,877,2022-07-29,104.06999969482422,107.01000213623048,97.45999908447266,-0.027474090110412797,0.06782270339057161
878,878,878,878,2022-08-01,102.83999633789062,104.33999633789062,98.38999938964844,-0.014376078710434892,0.04522814285849441
879,879,879,879,2022-08-02,102.97000122070312,103.83000183105467,100.18000030517578,-0.008282775644662732,0.02784987928756477
880,880,880,880,2022-08-03,106.87000274658205,99.79000091552734,97.9000015258789,0.07094901058321423,0.0916241172716632
881,881,881,881,2022-08-04,108.61000061035156,104.0999984741211,102.41999816894533,0.0433237483413762,0.06043743948516389
882,882,882,882,2022-08-05,106.08999633789062,103.83999633789062,105.56999969482422,0.02166795145753464,0.004925609970347411
883,883,883,883,2022-08-08,106.43000030517578,104.06999969482422,107.01000213623048,0.0226770502284237,-0.005420071203403265
884,884,884,884,2022-08-09,102.2300033569336,102.83999633789062,104.33999633789062,-0.00593147610539424,-0.02022228344846888
885,885,885,885,2022-08-10,109.01000213623048,102.97000122070312,103.83000183105467,0.058657869708881316,0.04988924408962614
886,886,886,886,2022-08-11,108.72000122070312,106.87000274658205,99.79000091552734,0.017310736657394132,0.08948792687891705
887,887,887,887,2022-08-12,111.06999969482422,108.61000061035156,104.0999984741211,0.022649839523508852,0.06695486381237403
888,888,888,888,2022-08-15,108.91999816894533,106.08999633789062,103.83999633789062,0.02667548240874007,0.04892143692421369
889,889,889,889,2022-08-16,107.91000366210938,106.43000030517578,104.06999969482422,0.01390588511406432,0.036898279797690225
890,890,890,890,2022-08-17,105.41999816894533,102.2300033569336,102.83999633789062,0.031204095737666693,0.02508753328401392
891,891,891,891,2022-08-18,107.0500030517578,109.01000213623048,102.97000122070312,-0.01797999308378384,0.03962320853342227
892,892,892,892,2022-08-19,103.6999969482422,108.72000122070312,106.87000274658205,-0.04617369588021103,-0.029662259912697775
893,893,893,893,2022-08-22,99.4499969482422,111.06999969482422,108.61000061035156,-0.10461873393813925,-0.08433849194948195
894,894,894,894,2022-08-23,98.72000122070312,108.91999816894533,106.08999633789062,-0.09364668673994125,-0.06946927487596932
895,895,895,895,2022-08-24,98.05999755859376,107.91000366210938,106.43000030517578,-0.09127982364228449,-0.07864326526902188
896,896,896,896,2022-08-25,101.95999908447266,105.41999816894533,102.2300033569336,-0.032821088451620906,-0.0026411451002131825
897,897,897,897,2022-08-26,95.6999969482422,107.0500030517578,109.01000213623048,-0.10602527585195831,-0.12209893520921766
898,898,898,898,2022-08-29,93.8000030517578,103.6999969482422,108.72000122070312,-0.09546763922689017,-0.13723324136703718
899,899,899,899,2022-08-30,91.75,99.4499969482422,111.06999969482422,-0.07742581382128744,-0.17394435714331347
900,900,900,900,2022-08-31,89.77999877929688,98.72000122070312,108.91999816894533,-0.09055918082313996,-0.1757253003251109
901,901,901,901,2022-09-01,90.08000183105467,98.05999755859376,107.91000366210938,-0.08137870616171294,-0.16523029585731897
902,902,902,902,2022-09-02,90.13999938964844,101.95999908447266,105.41999816894533,-0.11592781287719989,-0.14494402432837528
903,903,903,903,2022-09-06,88.80000305175781,95.6999969482422,107.0500030517578,-0.0721002520012215,-0.17048107874575458
904,904,904,904,2022-09-07,90.05999755859375,93.8000030517578,103.6999969482422,-0.03987212549556485,-0.1315332670304351
905,905,905,905,2022-09-08,91.12000274658205,91.75,99.4499969482422,-0.006866455078124889,-0.08376062802692108
906,906,906,906,2022-09-09,93.52999877929688,89.77999877929688,98.72000122070312,0.04176876866771284,-0.05257295762996628
907,907,907,907,2022-09-12,93.41000366210938,90.08000183105467,98.05999755859376,0.036967159895268775,-0.047419885909194326
908,908,908,908,2022-09-13,86.22000122070312,90.13999938964844,101.95999908447266,-0.04348788768014433,-0.15437424485193585
909,909,909,909,2022-09-14,85.94000244140625,88.80000305175781,95.6999969482422,-0.0322072129736819,-0.10198531680324385
910,910,910,910,2022-09-15,85.43000030517578,90.05999755859375,93.8000030517578,-0.05141014189352666,-0.08923243575976791
911,911,911,911,2022-09-16,85.93000030517578,91.12000274658205,91.75,-0.05695788284643066,-0.06343323918064547
912,912,912,912,2022-09-19,87.19000244140625,93.52999877929688,89.77999877929688,-0.06778569892694153,-0.02884825543668723
913,913,913,913,2022-09-20,85.81999969482422,93.41000366210938,90.08000183105467,-0.08125472293888747,-0.04729131937874631
914,914,914,914,2022-09-21,84.47000122070312,86.22000122070312,90.13999938964844,-0.02029691458157612,-0.06290213232014341
915,915,915,915,2022-09-22,81.97000122070312,85.94000244140625,88.80000305175781,-0.04619503267305425,-0.07691443239110884
916,916,916,916,2022-09-23,82.31999969482422,85.43000030517578,90.05999755859375,-0.03640408052489663,-0.08594268347313494
917,917,917,917,2022-09-26,81.54000091552734,85.93000030517578,91.12000274658205,-0.0510880876766856,-0.10513610121037942
918,918,918,918,2022-09-27,82.26000213623047,87.19000244140625,93.52999877929688,-0.05654318347437659,-0.1204960631899532
919,919,919,919,2022-09-28,82.66999816894531,85.81999969482422,93.41000366210938,-0.03670474874248786,-0.11497703749176291
920,920,920,920,2022-09-29,81.79000091552734,84.47000122070312,86.22000122070312,-0.03172724359472279,-0.051380193023148
921,921,921,921,2022-09-30,79.41000366210938,81.97000122070312,85.94000244140625,-0.0312309078988664,-0.07598322776112343
922,922,922,922,2022-10-03,82.31999969482422,82.31999969482422,85.43000030517578,0.0,-0.03640408052489663
923,923,923,923,2022-10-04,86.06999969482422,81.54000091552734,85.93000030517578,0.05555553996117557,0.0016292259880279492
924,924,924,924,2022-10-05,87.3499984741211,82.26000213623047,87.19000244140625,0.06187692931810407,0.0018350272764628972
925,925,925,925,2022-10-06,85.45999908447266,82.66999816894531,85.81999969482422,0.03374865098975399,-0.004194833507710549
926,926,926,926,2022-10-07,81.51000213623047,81.79000091552734,84.47000122070312,-0.003423386430647657,-0.03504201541016638
927,927,927,927,2022-10-10,81.95999908447266,79.41000366210938,81.97000122070312,0.03211176558073903,-0.00012202191144949914
928,928,928,928,2022-10-11,78.62000274658203,82.31999969482422,82.31999969482422,-0.044946513143328204,-0.044946513143328204
929,929,929,929,2022-10-12,78.33999633789062,86.06999969482422,81.54000091552734,-0.08981065858419468,-0.03924459825493276
930,930,930,930,2022-10-13,81.91999816894531,87.3499984741211,82.26000213623047,-0.06216371379542163,-0.004133284201987664
931,931,931,931,2022-10-14,79.63999938964844,85.45999908447266,82.66999816894531,-0.06810203319884733,-0.03665173395921384
932,932,932,932,2022-10-17,80.97000122070312,81.51000213623047,81.79000091552734,-0.006624965051832854,-0.01002567166701851
933,933,933,933,2022-10-18,81.29000091552734,81.95999908447266,79.41000366210938,-0.008174697125786667,0.02367456449715566
934,934,934,934,2022-10-19,81.77999877929688,78.62000274658203,82.31999969482422,0.04019328316358051,-0.0065597779097330555
935,935,935,935,2022-10-20,82.12000274658203,78.33999633789062,86.06999969482422,0.04825129672444395,-0.04589284259611448
936,936,936,936,2022-10-21,85.48999786376953,81.91999816894531,87.3499984741211,0.04357909881127853,-0.02129365361010993
937,937,937,937,2022-10-24,86.01000213623047,79.63999938964844,85.45999908447266,0.07998496729534121,0.006435795198338035
938,938,938,938,2022-10-25,86.04000091552734,80.97000122070312,81.51000213623047,0.06261577891057102,0.05557598651176243
939,939,939,939,2022-10-26,85.41999816894531,81.29000091552734,81.95999908447266,0.05080572280605167,0.042215704284068956
940,940,940,940,2022-10-27,84.98999786376953,81.77999877929688,78.62000274658203,0.03925164016125282,0.0810225756124694
941,941,941,941,2022-10-28,88.45999908447266,82.12000274658203,78.33999633789062,0.07720404439653406,0.12918053637548232
942,942,942,942,2022-10-31,86.08000183105469,85.48999786376953,81.91999816894531,0.006901438554546946,0.05078129583853408
943,943,943,943,2022-11-01,86.51000213623047,86.01000213623047,79.63999938964844,0.005813277381484738,0.08626321947806281
944,944,944,944,2022-11-02,84.4800033569336,86.04000091552734,80.97000122070312,-0.01813107324493557,0.043349414391919305
945,945,945,945,2022-11-03,82.66999816894531,85.41999816894531,81.29000091552734,-0.03219386629534926,0.016976223863645945
946,946,946,946,2022-11-04,86.8499984741211,84.98999786376953,81.77999877929688,0.02188493537007674,0.061995595139428206
947,947,947,947,2022-11-07,88.11000061035156,88.45999908447266,82.12000274658203,-0.003956573340983982,0.07294200759167468
948,948,948,948,2022-11-08,88.13999938964844,86.08000183105469,85.48999786376953,0.02393119789468412,0.030997796141038148
949,949,949,949,2022-11-09,84.9000015258789,86.51000213623047,86.01000213623047,-0.01861057184828452,-0.01290548288318194
950,950,950,950,2022-11-10,94.68000030517578,84.4800033569336,86.04000091552734,0.12073859544188847,0.10041840187950535
951,951,951,951,2022-11-11,96.77999877929688,82.66999816894531,85.41999816894531,0.17067861283262897,0.13298994209627035
952,952,952,952,2022-11-14,94.41000366210938,86.8499984741211,84.98999786376953,0.08704669338872772,0.11083664001779558
953,953,953,953,2022-11-15,98.75,88.11000061035156,88.45999908447266,0.12075813546638892,0.11632377370591152
954,954,954,954,2022-11-16,92.83000183105467,88.13999938964844,86.08000183105469,0.05321082906607155,0.07841542584127614
955,955,955,955,2022-11-17,97.6999969482422,84.9000015258789,86.51000213623047,0.1507655499683549,0.12934914502013806
956,956,956,956,2022-11-18,98.91999816894533,94.68000030517578,84.4800033569336,0.04478240230358099,0.1709279621001174
957,957,957,957,2022-11-21,94.83000183105467,96.77999877929688,82.66999816894531,-0.02014875979373687,0.1470908906669992
958,958,958,958,2022-11-22,96.93000030517578,94.41000366210938,86.8499984741211,0.026692051110233983,0.11606219928787054
959,959,959,959,2022-11-23,97.58000183105467,98.75,88.11000061035156,-0.011848082723497022,0.10747930036435083
960,960,960,960,2022-11-25,95.94000244140624,92.83000183105467,88.13999938964844,0.03350210652814156,0.08849561045803522
961,961,961,961,2022-11-28,94.20999908447266,97.6999969482422,84.9000015258789,-0.03572157597526249,0.1096583909454456
962,962,962,962,2022-11-29,93.9800033569336,98.91999816894533,94.68000030517578,-0.04993929340328862,-0.007393292627650316
963,963,963,963,2022-11-30,99.25,94.83000183105467,96.77999877929688,0.046609702452814705,0.025521814960298483
964,964,964,964,2022-12-01,97.25,96.93000030517578,94.41000366210938,0.003301348331958387,0.030081519200601647
965,965,965,965,2022-12-02,97.19000244140624,97.58000183105467,98.75,-0.0039967143095945845,-0.01579744363132929
966,966,966,966,2022-12-05,97.55999755859376,95.94000244140624,92.83000183105467,0.016885502146791298,0.050953308566635824
967,967,967,967,2022-12-06,95.6999969482422,94.20999908447266,97.6999969482422,0.015815708292636232,-0.02047082970800429
968,968,968,968,2022-12-07,95.41999816894533,93.9800033569336,98.91999816894533,0.015322353272777312,-0.03538212762622939
969,969,969,969,2022-12-08,98.77999877929688,99.25,94.83000183105467,-0.0047355286720718315,0.0416534521983809
