,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CPB,CPB_6m,CPB_12m,CPB_6m_ret,CPB_12m_ret
484,484,484,484,2021-01-06,43.21425628662109,43.683292388916016,43.09699630737305,-0.010737196686528616,0.0027208387891288766
485,485,485,485,2021-01-07,42.923370361328125,43.67427062988281,42.9075813293457,-0.017193195392275373,0.0003679776741838392
486,486,486,486,2021-01-08,42.596134185791016,43.31348037719727,43.58407211303711,-0.016561730554996212,-0.02266740759522967
487,487,487,487,2021-01-11,41.84165573120117,43.61112976074219,43.078948974609375,-0.040573909441205536,-0.028721528098038296
488,488,488,488,2021-01-12,41.35078811645508,43.77349090576172,43.394657135009766,-0.05534634636571223,-0.047099554495747875
489,489,489,489,2021-01-13,41.29624557495117,44.10722732543945,43.79153060913086,-0.06373063828627945,-0.05698099608464935
490,490,490,490,2021-01-14,41.69621276855469,43.21425628662109,43.683292388916016,-0.03512830367825581,-0.045488320858926845
491,491,491,491,2021-01-15,42.1961669921875,42.923370361328125,43.67427062988281,-0.016941898155225066,-0.03384380818220156
492,492,492,492,2021-01-19,42.15980911254883,42.596134185791016,43.31348037719727,-0.010243302158338463,-0.026635385902994857
493,493,493,493,2021-01-20,41.85074615478516,41.84165573120117,43.61112976074219,0.00021725774052505642,-0.04036546669656982
494,494,494,494,2021-01-21,42.37796401977539,41.35078811645508,43.77349090576172,0.024840539929432692,-0.031880639563125146
495,495,495,495,2021-01-22,42.34160614013672,41.29624557495117,44.10722732543945,0.02531369500135927,-0.04003020122474099
496,496,496,496,2021-01-25,43.63239288330078,41.69621276855469,43.21425628662109,0.04643539511593886,0.009675894776630667
497,497,497,497,2021-01-26,45.40496826171875,42.1961669921875,42.923370361328125,0.07604485189674581,0.05781460960545681
498,498,498,498,2021-01-27,47.9138298034668,42.15980911254883,42.596134185791016,0.136481184617254,0.12483986444595319
499,499,499,499,2021-01-28,44.31415557861328,41.85074615478516,41.84165573120117,0.0588617802587601,0.05909182617666775
500,500,500,500,2021-01-29,43.73239517211914,42.37796401977539,41.35078811645508,0.03196074147667205,0.05759520348093017
501,501,501,501,2021-02-01,43.65967178344727,42.34160614013672,41.29624557495117,0.031129325584584366,0.05723101883938986
502,502,502,502,2021-02-02,42.95973205566406,43.63239288330078,41.69621276855469,-0.015416546817311083,0.030302974855842546
503,503,503,503,2021-02-03,42.83247375488281,45.40496826171875,42.1961669921875,-0.05665667448566036,0.015079728990861296
504,504,504,504,2021-02-04,42.659767150878906,47.9138298034668,42.15980911254883,-0.10965649529872756,0.011858640939179876
505,505,505,505,2021-02-05,43.17789459228516,44.31415557861328,41.85074615478516,-0.025641038884570255,0.03171146417776005
506,506,506,506,2021-02-08,42.83247375488281,43.73239517211914,42.37796401977539,-0.020577912865153536,0.010725143258305758
507,507,507,507,2021-02-09,42.72339630126953,43.65967178344727,42.34160614013672,-0.02144485846851263,0.009016903134690057
508,508,508,508,2021-02-10,43.22335052490234,42.95973205566406,43.63239288330078,0.006136408599958232,-0.009374740447824381
509,509,509,509,2021-02-11,42.69611740112305,42.83247375488281,45.40496826171875,-0.0031834807053193748,-0.05965978976092701
510,510,510,510,2021-02-12,42.49613571166992,42.659767150878906,47.9138298034668,-0.0038357321227341368,-0.11307161447997793
511,511,511,511,2021-02-16,41.91437530517578,43.17789459228516,44.31415557861328,-0.029263105555293656,-0.0541538080124373
512,512,512,512,2021-02-17,42.15980911254883,42.83247375488281,43.73239517211914,-0.01570454805350352,-0.035959294097225425
513,513,513,513,2021-02-18,42.85065460205078,42.72339630126953,43.65967178344727,0.00297865600112579,-0.018530079323757387
514,514,514,514,2021-02-19,42.105262756347656,43.22335052490234,42.95973205566406,-0.025867679274666933,-0.019890005324270876
515,515,515,515,2021-02-22,41.93255615234375,42.69611740112305,42.83247375488281,-0.01788362256937237,-0.021010171107300857
516,516,516,516,2021-02-23,42.11435317993164,42.49613571166992,42.659767150878906,-0.008983935253045638,-0.01278520740674105
517,517,517,517,2021-02-24,42.03254699707031,41.91437530517578,43.17789459228516,0.0028193594926353427,-0.026526249277089464
518,518,518,518,2021-02-25,41.49623107910156,42.15980911254883,42.83247375488281,-0.015739588186364784,-0.031196953120853133
519,519,519,519,2021-02-26,41.34169769287109,42.85065460205078,42.72339630126953,-0.03521432573651928,-0.03234056109807415
520,520,520,520,2021-03-01,41.37805938720703,42.105262756347656,43.22335052490234,-0.01727108018179968,-0.0426919966935968
521,521,521,521,2021-03-02,41.46895980834961,41.93255615234375,42.69611740112305,-0.011055761597501101,-0.02874166709924686
522,522,522,522,2021-03-03,41.64167022705078,42.11435317993164,42.49613571166992,-0.011223797047561046,-0.020106898434637976
523,523,523,523,2021-03-04,41.6325798034668,42.03254699707031,41.91437530517578,-0.009515654467272538,-0.0067231230253880225
524,524,524,524,2021-03-05,42.35070037841797,41.49623107910156,42.15980911254883,0.020591491735420187,0.0045278019489969346
525,525,525,525,2021-03-08,42.950645446777344,41.34169769287109,42.85065460205078,0.03891827969570061,0.0023334729808719423
526,526,526,526,2021-03-09,42.659767150878906,41.37805938720703,42.105262756347656,0.030975540725047823,0.013169479495711123
527,527,527,527,2021-03-10,43.523319244384766,41.46895980834961,41.93255615234375,0.04953969054274476,0.037936229936988974
528,528,528,528,2021-03-11,43.12335586547852,41.64167022705078,42.11435317993164,0.035581801362646326,0.023958641398004188
529,529,529,529,2021-03-12,43.59604263305664,41.6325798034668,42.03254699707031,0.04716169016810112,0.03719726135309642
530,530,530,530,2021-03-15,43.26879501342773,42.35070037841797,41.49623107910156,0.02167838139171896,0.04271626333840395
531,531,531,531,2021-03-16,44.45050811767578,42.950645446777344,41.34169769287109,0.034920608416863175,0.07519793811807518
532,532,532,532,2021-03-17,44.50504302978516,42.659767150878906,41.37805938720703,0.04325564817032146,0.07557105598685743
533,533,533,533,2021-03-18,45.01409530639648,43.523319244384766,41.46895980834961,0.03425235225376433,0.08548889372752178
534,534,534,534,2021-03-19,45.259521484375,43.12335586547852,41.64167022705078,0.049536163780021125,0.08688055108255566
535,535,535,535,2021-03-22,46.37760162353516,43.59604263305664,41.6325798034668,0.06380301565191626,0.11397376387598346
536,536,536,536,2021-03-23,46.023094177246094,43.26879501342773,42.35070037841797,0.06365555507066034,0.08671388586290263
537,537,537,537,2021-03-24,44.33234024047852,44.45050811767578,42.950645446777344,-0.0026584145424035643,0.03216936042121454
538,538,538,538,2021-03-25,44.87773895263672,44.50504302978516,42.659767150878906,0.008374240254124254,0.051992121614571785
539,539,539,539,2021-03-26,46.241249084472656,45.01409530639648,43.523319244384766,0.027261544849970676,0.06244766914091793
540,540,540,540,2021-03-29,47.23207473754883,45.259521484375,43.12335586547852,0.043583166336719215,0.09527827298244773
541,541,541,541,2021-03-30,46.70484161376953,46.37760162353516,43.59604263305664,0.0070559920905506335,0.07130920131625995
542,542,542,542,2021-03-31,45.69585037231445,46.023094177246094,43.26879501342773,-0.007110425988990365,0.05609251096855217
543,543,543,543,2021-04-01,45.42314910888672,44.33234024047852,44.45050811767578,0.024605262489892477,0.021881436959866107
544,544,544,544,2021-04-05,45.53223037719727,44.87773895263672,44.50504302978516,0.014583876991915545,0.023080246135806615
545,545,545,545,2021-04-06,45.53223037719727,46.241249084472656,45.01409530639648,-0.015333035359407332,0.011510507259426594
546,546,546,546,2021-04-07,45.074337005615234,47.23207473754883,45.259521484375,-0.04568373809372861,-0.004091613713231523
547,547,547,547,2021-04-08,44.6439323425293,46.70484161376953,46.37760162353516,-0.044126244732465514,-0.037381607075733014
548,548,548,548,2021-04-09,44.02120208740234,45.69585037231445,46.023094177246094,-0.036647710268386424,-0.043497555425847434
549,549,549,549,2021-04-12,44.71718978881836,45.42314910888672,44.33234024047852,-0.015541840095147474,0.008681011339627842
550,550,550,550,2021-04-13,44.74467086791992,45.53223037719727,44.87773895263672,-0.01729674788063451,-0.002965124532170238
551,551,551,551,2021-04-14,44.36003494262695,45.53223037719727,46.241249084472656,-0.025744300792200137,-0.040682597877257476
552,552,552,552,2021-04-15,44.76298141479492,45.074337005615234,47.23207473754883,-0.0069076022301010065,-0.052275775232694
553,553,553,553,2021-04-16,45.23918151855469,44.6439323425293,46.70484161376953,0.013333260418422865,-0.03138133102634777
554,554,554,554,2021-04-19,45.477272033691406,44.02120208740234,45.69585037231445,0.03307656032195805,-0.00478333014578225
555,555,555,555,2021-04-20,45.91685485839844,44.71718978881836,45.42314910888672,0.026827827849773778,0.010869033944084894
556,556,556,556,2021-04-21,46.29231262207031,44.74467086791992,45.53223037719727,0.034588292284433386,0.016693279432533403
557,557,557,557,2021-04-22,45.35823440551758,44.36003494262695,45.53223037719727,0.022502224450040353,-0.003821380376895278
558,558,558,558,2021-04-23,44.66225051879883,44.76298141479492,45.074337005615234,-0.0022503169541517876,-0.00914237488984182
559,559,559,559,2021-04-26,43.88383483886719,45.23918151855469,44.6439323425293,-0.02995957561989948,-0.017025774025242302
560,560,560,560,2021-04-27,43.97541046142578,45.477272033691406,44.02120208740234,-0.03302444287232065,-0.0010402175271279068
561,561,561,561,2021-04-28,43.56331634521485,45.91685485839844,44.71718978881836,-0.05125652705181116,-0.02580380048596076
562,562,562,562,2021-04-29,43.97541046142578,46.29231262207031,44.74467086791992,-0.0500493932882482,-0.017192224047527183
563,563,563,563,2021-04-30,43.728153228759766,45.35823440551758,44.36003494262695,-0.03593793272869372,-0.014244391707184945
564,564,564,564,2021-05-03,44.32341003417969,44.66225051879883,44.76298141479492,-0.007586731091316579,-0.009819975495866995
565,565,565,565,2021-05-04,44.1860466003418,43.88383483886719,45.23918151855469,0.006886630637096047,-0.023279265514141834
566,566,566,566,2021-05-05,44.73550796508789,43.97541046142578,45.477272033691406,0.01728460281977018,-0.016310654430942706
567,567,567,567,2021-05-06,45.62379837036133,43.56331634521485,45.91685485839844,0.047298557548243414,-0.006382329298050937
568,568,568,568,2021-05-07,45.37654495239258,43.97541046142578,46.29231262207031,0.031861771755282264,-0.019782283878406526
569,569,569,569,2021-05-10,45.92601013183594,43.728153228759766,45.35823440551758,0.05026182769663956,0.012517588785362799
570,570,570,570,2021-05-11,45.81612014770508,44.32341003417969,44.66225051879883,0.03367769114276853,0.025835456464975426
571,571,571,571,2021-05-12,45.05602264404297,44.1860466003418,43.88383483886719,0.019688931475812188,0.02671115251162126
572,572,572,572,2021-05-13,45.385704040527344,44.73550796508789,43.97541046142578,0.014534228066592547,0.032070049245785714
573,573,573,573,2021-05-14,45.1201286315918,45.62379837036133,43.56331634521485,-0.011039627491794546,0.03573677160021704
574,574,574,574,2021-05-17,45.20255279541016,45.37654495239258,43.97541046142578,-0.0038344073389668942,0.027905193404864415
575,575,575,575,2021-05-18,44.698875427246094,45.92601013183594,43.728153228759766,-0.026719819576471182,0.022199021152530474
576,576,576,576,2021-05-19,44.25930404663086,45.81612014770508,44.32341003417969,-0.03397965816518833,-0.0014463234552439808
577,577,577,577,2021-05-20,44.74467086791992,45.05602264404297,44.1860466003418,-0.006910325364997805,0.012642549188227381
578,578,578,578,2021-05-21,44.75382232666016,45.385704040527344,44.73550796508789,-0.013922483460936053,0.00040939205578194304
579,579,579,579,2021-05-24,44.54318618774414,45.1201286315918,45.62379837036133,-0.012786808489807733,-0.023685274379065868
580,580,580,580,2021-05-25,44.33256530761719,45.20255279541016,45.37654495239258,-0.019246423796695722,-0.02300703250700764
581,581,581,581,2021-05-26,44.28677368164063,44.698875427246094,45.92601013183594,-0.009219510371714312,-0.03569298629446993
582,582,582,582,2021-05-27,43.79225158691406,44.25930404663086,45.81612014770508,-0.010552639038894918,-0.04417372213680104
583,583,583,583,2021-05-28,44.57065582275391,44.74467086791992,45.05602264404297,-0.0038890674976619355,-0.010772518140884535
584,584,584,584,2021-06-01,44.75382232666016,44.75382232666016,45.385704040527344,0.0,-0.013922483460936053
585,585,585,585,2021-06-02,45.477272033691406,44.54318618774414,45.1201286315918,0.020970341951072058,0.007915389714770127
586,586,586,586,2021-06-03,45.25749969482422,44.33256530761719,45.20255279541016,0.020863543104014948,0.0012155707148389094
587,587,587,587,2021-06-04,45.49559020996094,44.28677368164063,44.698875427246094,0.02729520413950204,0.017824045350125495
588,588,588,588,2021-06-07,45.29412841796875,43.79225158691406,44.25930404663086,0.034295492390336024,0.023380945399584574
589,589,589,589,2021-06-08,44.982757568359375,44.57065582275391,44.74467086791992,0.009246032798895465,0.005321006855592891
590,590,590,590,2021-06-09,42.05228805541992,44.75382232666016,44.75382232666016,-0.06036432489546084,-0.06036432489546084
591,591,591,591,2021-06-10,41.86913299560547,45.477272033691406,44.54318618774414,-0.07933939035333692,-0.060032822548164
592,592,592,592,2021-06-11,42.22628784179688,45.25749969482422,44.33256530761719,-0.06697700653962546,-0.04751084109852777
593,593,593,593,2021-06-14,41.96071243286133,45.49559020996094,44.28677368164063,-0.07769715176319825,-0.052522707242130595
594,594,594,594,2021-06-15,41.54861068725586,45.29412841796875,43.79225158691406,-0.08269322893576192,-0.051233741549124745
595,595,595,595,2021-06-16,41.685977935791016,44.982757568359375,44.57065582275391,-0.07328985172948344,-0.06472145930350504
596,596,596,596,2021-06-17,41.84165954589844,42.05228805541992,44.75382232666016,-0.00500872887686632,-0.06507070523509073
597,597,597,597,2021-06-18,41.45703506469727,41.86913299560547,45.477272033691406,-0.009842523630748445,-0.08840101415968349
598,598,598,598,2021-06-21,41.71344757080078,42.22628784179688,45.25749969482422,-0.012145047485999316,-0.07830861510073095
599,599,599,599,2021-06-22,41.75008392333984,41.96071243286133,45.49559020996094,-0.005019659994060066,-0.08232679847290014
600,600,600,600,2021-06-23,41.41124725341797,41.54861068725586,45.29412841796875,-0.0033060896998903244,-0.08572592740321705
601,601,601,601,2021-06-24,41.3929328918457,41.685977935791016,44.982757568359375,-0.007029822939423225,-0.0798044599879918
602,602,602,602,2021-06-25,41.90576553344727,41.84165954589844,42.05228805541992,0.0015321091047670876,-0.003484293691214835
603,603,603,603,2021-06-28,41.997337341308594,41.45703506469727,41.86913299560547,0.013032824845484736,0.003062025328219198
604,604,604,604,2021-06-29,41.78671646118164,41.71344757080078,42.22628784179688,0.0017564812943475783,-0.010409898740379897
605,605,605,605,2021-06-30,41.75008392333984,41.75008392333984,41.96071243286133,0.0,-0.005019659994060066
606,606,606,606,2021-07-01,41.86913299560547,41.41124725341797,41.54861068725586,0.011057038185434243,0.007714392925487701
607,607,607,607,2021-07-02,41.814186096191406,41.3929328918457,41.685977935791016,0.010176935406978282,0.003075570413578088
608,608,608,608,2021-07-06,41.70429611206055,41.90576553344727,41.84165954589844,-0.0048076778653743935,-0.0032829346476377363
609,609,609,609,2021-07-07,42.19881439208984,41.997337341308594,41.45703506469727,0.004797376775195428,0.017892724991909192
610,610,610,610,2021-07-08,41.997337341308594,41.78671646118164,41.71344757080078,0.005040378808481183,0.0068057134339223335
611,611,611,611,2021-07-09,41.79586791992188,41.75008392333984,41.75008392333984,0.0010966204682634206,0.0010966204682634206
612,612,612,612,2021-07-12,41.71344757080078,41.86913299560547,41.41124725341797,-0.003718381864296738,0.007297542030875848
613,613,613,613,2021-07-13,41.27951431274414,41.814186096191406,41.3929328918457,-0.012786851386208498,-0.002740046939846197
614,614,614,614,2021-07-14,40.96560287475586,41.70429611206055,41.90576553344727,-0.01771264129047523,-0.02243516248238009
615,615,615,615,2021-07-15,41.602664947509766,42.19881439208984,41.997337341308594,-0.014127160991798338,-0.009397557530644418
616,616,616,616,2021-07-16,42.03659439086914,41.997337341308594,41.78671646118164,0.0009347509162667134,0.005979841223457294
617,617,617,617,2021-07-19,42.3874397277832,41.79586791992188,41.75008392333984,0.014153834752151484,0.015265976605308262
618,618,618,618,2021-07-20,41.8057746887207,41.71344757080078,41.86913299560547,0.0022133657920078154,-0.0015132462115089451
619,619,619,619,2021-07-21,41.168724060058594,41.27951431274414,41.814186096191406,-0.0026839039782825536,-0.01543643668318595
620,620,620,620,2021-07-22,40.87327194213867,40.96560287475586,41.70429611206055,-0.0022538648558272367,-0.019926584246593992
621,621,621,621,2021-07-23,41.1502571105957,41.602664947509766,42.19881439208984,-0.0108744917539505,-0.02484802705003686
622,622,622,622,2021-07-26,41.0948600769043,42.03659439086914,41.997337341308594,-0.022402726186814936,-0.02148891623937832
623,623,623,623,2021-07-27,41.26105117797852,42.3874397277832,41.79586791992188,-0.02657363966869597,-0.012795923821178556
624,624,624,624,2021-07-28,40.71631240844727,41.8057746887207,41.71344757080078,-0.026060090702430427,-0.023904405423719965
625,625,625,625,2021-07-29,40.56859588623047,41.168724060058594,41.27951431274414,-0.014577283788359208,-0.017222063736689663
626,626,626,626,2021-07-30,40.365478515625,40.87327194213867,40.96560287475586,-0.012423605999356213,-0.014649469726238817
627,627,627,627,2021-08-02,39.9869384765625,41.1502571105957,41.602664947509766,-0.028270021033080295,-0.0388370906764226
628,628,628,628,2021-08-03,40.02386474609375,41.0948600769043,42.03659439086914,-0.026061539783960863,-0.04788041643098895
629,629,629,629,2021-08-04,39.19292449951172,41.26105117797852,42.3874397277832,-0.05012297601304416,-0.07536466577804679
630,630,630,630,2021-08-05,38.98979568481445,40.71631240844727,41.8057746887207,-0.04240356313001037,-0.06735861313116653
631,631,631,631,2021-08-06,39.054420471191406,40.56859588623047,41.168724060058594,-0.03732383095745728,-0.05135703466988084
632,632,632,632,2021-08-09,39.32218170166016,40.365478515625,40.87327194213867,-0.025846263994145136,-0.03794876619308274
633,633,633,633,2021-08-10,39.248313903808594,39.9869384765625,41.1502571105957,-0.018471646014781462,-0.04621947322650821
634,634,634,634,2021-08-11,39.54376602172852,40.02386474609375,41.0948600769043,-0.0119953114825595,-0.037744234979096625
635,635,635,635,2021-08-12,39.32218170166016,39.19292449951172,41.26105117797852,0.003297972881560751,-0.04699030734711762
636,636,636,636,2021-08-13,39.86690902709961,38.98979568481445,40.71631240844727,0.022495971750546184,-0.020861500737759386
637,637,637,637,2021-08-16,40.10696029663086,39.054420471191406,40.56859588623047,0.026950593882601792,-0.011379136485132668
638,638,638,638,2021-08-17,40.53166580200195,39.32218170166016,40.365478515625,0.0307583162480205,0.004117064692113592
639,639,639,639,2021-08-18,39.49760055541992,39.248313903808594,39.9869384765625,0.006351525118309276,-0.01223744402011151
640,640,640,640,2021-08-19,39.885372161865234,39.54376602172852,40.02386474609375,0.00863868504454035,-0.003460250155928102
641,641,641,641,2021-08-20,39.95923614501953,39.32218170166016,39.19292449951172,0.016200892620677587,0.019552295606758197
642,642,642,642,2021-08-23,39.25754928588867,39.86690902709961,38.98979568481445,-0.015284850420601348,0.006867273766671733
643,643,643,643,2021-08-24,38.7959098815918,40.10696029663086,39.054420471191406,-0.03268885014826706,-0.006619240190500308
644,644,644,644,2021-08-25,37.95573043823242,40.53166580200195,39.32218170166016,-0.0635536515166445,-0.03475013858068943
645,645,645,645,2021-08-26,37.327903747558594,39.49760055541992,39.248313903808594,-0.05493237000098228,-0.048929749210542384
646,646,646,646,2021-08-27,38.22348403930664,39.885372161865234,39.54376602172852,-0.04166660689072221,-0.03338786653998538
647,647,647,647,2021-08-30,37.81724166870117,39.95923614501953,39.32218170166016,-0.05360449004942591,-0.0382720380160253
648,648,648,648,2021-08-31,38.52816009521485,39.25754928588867,39.86690902709961,-0.01857959052314062,-0.03358045468171966
649,649,649,649,2021-09-01,39.32218170166016,38.7959098815918,40.10696029663086,0.013565136677412326,-0.019567142190943354
650,650,650,650,2021-09-02,39.52530288696289,37.95573043823242,40.53166580200195,0.0413527135588847,-0.024829053904548815
651,651,651,651,2021-09-03,39.74687576293945,37.327903747558594,39.49760055541992,0.0648033179612737,0.0063111481207513975
652,652,652,652,2021-09-07,39.58992767333984,38.22348403930664,39.885372161865234,0.03574879863457836,-0.00740733939566629
653,653,653,653,2021-09-08,39.719181060791016,37.81724166870117,39.95923614501953,0.05029291688568471,-0.006007499326496357
654,654,654,654,2021-09-09,39.51606369018555,38.52816009521485,39.25754928588867,0.025641078954439678,0.006585087683754098
655,655,655,655,2021-09-10,39.83920669555664,39.32218170166016,38.7959098815918,0.013148431026009044,0.026891927967382934
656,656,656,656,2021-09-13,40.46703338623047,39.52530288696289,37.95573043823242,0.02382601600703227,0.06616399998110523
657,657,657,657,2021-09-14,40.0330924987793,39.74687576293945,37.327903747558594,0.007200987004536197,0.0724709528162999
658,658,658,658,2021-09-15,40.62398910522461,39.58992767333984,38.22348403930664,0.026119305910758728,0.06280183835281572
659,659,659,659,2021-09-16,40.18081665039063,39.719181060791016,37.81724166870117,0.011622485088327306,0.06249993065056447
660,660,660,660,2021-09-17,39.87614440917969,39.51606369018555,38.52816009521485,0.00911226183400382,0.03498698901358277
661,661,661,661,2021-09-20,39.3314094543457,39.83920669555664,39.32218170166016,-0.01274616849405219,0.00023467041466695981
662,662,662,662,2021-09-21,38.980560302734375,40.46703338623047,39.52530288696289,-0.03673293936100319,-0.01378212295517145
663,663,663,663,2021-09-22,39.10982131958008,40.0330924987793,39.74687576293945,-0.023062699421169452,-0.016027786615454565
664,664,664,664,2021-09-23,39.03595733642578,40.62398910522461,39.58992767333984,-0.03909098549346035,-0.013992708991158453
665,665,665,665,2021-09-24,39.17444610595703,40.18081665039063,39.719181060791016,-0.02504604506150121,-0.013714657258422691
666,666,666,666,2021-09-27,39.01749420166016,39.87614440917969,39.51606369018555,-0.02153292953071606,-0.01261688138864936
667,667,667,667,2021-09-28,38.83285140991211,39.3314094543457,39.83920669555664,-0.012675824521679036,-0.025260424820576888
668,668,668,668,2021-09-29,39.56222534179688,38.980560302734375,40.46703338623047,0.014921926071486125,-0.022359139495050306
669,669,669,669,2021-09-30,38.60203170776367,39.10982131958008,40.0330924987793,-0.01298368529140237,-0.035746945881317105
670,670,670,670,2021-10-01,38.343509674072266,39.03595733642578,40.62398910522461,-0.017738713473471557,-0.056136275175867834
671,671,671,671,2021-10-04,38.879005432128906,39.17444610595703,40.18081665039063,-0.0075416681841278255,-0.0323988242844504
672,672,672,672,2021-10-05,39.29448318481445,39.01749420166016,39.87614440917969,0.007099097182476255,-0.01458669670760182
673,673,673,673,2021-10-06,39.58320236206055,38.83285140991211,39.3314094543457,0.01932258190952485,0.006401827730254883
674,674,674,674,2021-10-07,39.30378723144531,39.56222534179688,38.980560302734375,-0.006532446244335355,0.00829200314722689
675,675,675,675,2021-10-08,39.313106536865234,38.60203170776367,39.10982131958008,0.01842065812713556,0.005197804807749895
676,676,676,676,2021-10-11,38.99643707275391,38.343509674072266,39.03595733642578,0.01702836814448294,-0.0010124066724243042
677,677,677,677,2021-10-12,38.893985748291016,38.879005432128906,39.17444610595703,0.0003853060538872022,-0.007159267980648476
678,678,678,678,2021-10-13,38.66114807128906,39.29448318481445,39.01749420166016,-0.016117659839082643,-0.00913298349015812
679,679,679,679,2021-10-14,38.64252471923828,39.58320236206055,38.83285140991211,-0.0237645664496281,-0.0049011773218704535
680,680,680,680,2021-10-15,38.33516693115234,39.30378723144531,39.56222534179688,-0.02464445206231991,-0.03101590974833701
681,681,681,681,2021-10-18,38.05575180053711,39.313106536865234,38.60203170776367,-0.0319830928433259,-0.014151584335305722
682,682,682,682,2021-10-19,38.01850891113281,38.99643707275391,38.343509674072266,-0.025077372063417536,-0.008476030642526666
683,683,683,683,2021-10-20,38.44693374633789,38.893985748291016,38.879005432128906,-0.011494116464337067,-0.011113239163107802
684,684,684,684,2021-10-21,37.8415412902832,38.66114807128906,39.29448318481445,-0.021199752772332325,-0.03697572220755774
685,685,685,685,2021-10-22,37.90673828125,38.64252471923828,39.58320236206055,-0.019040847960484553,-0.04235291691349852
686,686,686,686,2021-10-25,37.44105911254883,38.33516693115234,39.30378723144531,-0.02332343616004784,-0.04739309491799293
687,687,687,687,2021-10-26,37.97193908691406,38.05575180053711,39.313106536865234,-0.0022023665190570307,-0.03411502086952889
688,688,688,688,2021-10-27,37.17095565795898,38.01850891113281,38.99643707275391,-0.02229317449442758,-0.04681149232657378
689,689,689,689,2021-10-28,37.43173599243164,38.44693374633789,38.893985748291016,-0.02640516824057393,-0.037595780625893416
690,690,690,690,2021-10-29,37.20821380615234,37.8415412902832,38.66114807128906,-0.016736302553656546,-0.037581249849528375
691,691,691,691,2021-11-01,37.63664245605469,37.90673828125,38.64252471923828,-0.007125272113662984,-0.026030448851154242
692,692,692,692,2021-11-02,37.608699798583984,37.44105911254883,38.33516693115234,0.004477455766708438,-0.01895041004707354
693,693,693,693,2021-11-03,38.71703338623047,37.97193908691406,38.05575180053711,0.01962223466152091,0.01737665278981626
694,694,694,694,2021-11-04,38.148887634277344,37.17095565795898,38.01850891113281,0.026309035078816212,0.003429348674596655
695,695,695,695,2021-11-05,37.9346809387207,37.43173599243164,38.44693374633789,0.013436324363656382,-0.013323632282274733
696,696,696,696,2021-11-08,38.00919342041016,37.20821380615234,37.8415412902832,0.0215269568819072,0.004430372664815607
697,697,697,697,2021-11-09,38.44693374633789,37.63664245605469,37.90673828125,0.021529319232695077,0.014250644861077078
698,698,698,698,2021-11-10,38.568016052246094,37.608699798583984,37.44105911254883,0.025507828209956562,0.030099494149179895
699,699,699,699,2021-11-11,38.12094879150391,38.71703338623047,37.97193908691406,-0.015395926355725176,0.0039242058260122725
700,700,700,700,2021-11-12,38.69839477539063,38.148887634277344,37.17095565795898,0.01440427690529944,0.041092274610502244
701,701,701,701,2021-11-15,38.86605072021485,37.9346809387207,37.43173599243164,0.024551933967724038,0.038318146079925786
702,702,702,702,2021-11-16,38.54007339477539,38.00919342041016,37.20821380615234,0.013967146539872521,0.03579477358310679
703,703,703,703,2021-11-17,38.735652923583984,38.44693374633789,37.63664245605469,0.0075095501542719045,0.029200544889532054
704,704,704,704,2021-11-18,38.17683410644531,38.568016052246094,37.608699798583984,-0.01014265149835214,0.015106459699591124
705,705,705,705,2021-11-19,37.79497909545898,38.12094879150391,38.71703338623047,-0.008550933446797804,-0.023815210260903275
706,706,706,706,2021-11-22,38.24203109741211,38.69839477539063,38.148887634277344,-0.011792832251242058,0.0024415774328128137
707,707,707,707,2021-11-23,38.66114807128906,38.86605072021485,37.9346809387207,-0.005272021343275202,0.0191504743045523
708,708,708,708,2021-11-24,38.51212692260742,38.54007339477539,38.00919342041016,-0.0007251276322622902,0.013231890943710356
709,709,709,709,2021-11-26,38.67045974731445,38.735652923583984,38.44693374633789,-0.0016830276850667847,0.005813883688392973
710,710,710,710,2021-11-29,38.3724250793457,38.17683410644531,38.568016052246094,0.005123289488988103,-0.005071325749176014
711,711,711,711,2021-11-30,37.5621337890625,37.79497909545898,38.12094879150391,-0.006160747061359051,-0.014659000370052633
712,712,712,712,2021-12-01,37.17095565795898,38.24203109741211,38.69839477539063,-0.02800780734487751,-0.03947034822237627
713,713,713,713,2021-12-02,37.73908996582031,38.66114807128906,38.86605072021485,-0.02384973420262959,-0.02899601923815709
714,714,714,714,2021-12-03,38.30722427368164,38.51212692260742,38.54007339477539,-0.005320470856817305,-0.006041740468644696
715,715,715,715,2021-12-06,38.46556091308594,38.67045974731445,38.735652923583984,-0.005298588006643623,-0.006972698021403545
716,716,716,716,2021-12-07,38.29790878295898,38.3724250793457,38.17683410644531,-0.001941923040637672,0.003171417414447708
717,717,717,717,2021-12-08,38.95919036865234,37.5621337890625,37.79497909545898,0.03719321664299691,0.030803331581501947
718,718,718,718,2021-12-09,39.28516387939453,37.17095565795898,38.24203109741211,0.05687796248474619,0.02727712812442684
719,719,719,719,2021-12-10,40.18859100341797,37.73908996582031,38.66114807128906,0.06490620308587536,0.03950847319154582
720,720,720,720,2021-12-13,40.66359329223633,38.30722427368164,38.51212692260742,0.06151239258996877,0.05586464684104353
721,721,721,721,2021-12-14,40.11408615112305,38.46556091308594,38.67045974731445,0.04285717402540934,0.03733150351047598
722,722,722,722,2021-12-15,40.5052604675293,38.29790878295898,38.3724250793457,0.05763635025295444,0.05558250185578206
