,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FOX,FOX_6m,FOX_12m,FOX_6m_ret,FOX_12m_ret
723,723,723,723,2022-01-24,34.785457611083984,35.736087799072266,33.718414306640625,-0.026601406212488632,0.031645714259855184
724,724,724,724,2022-01-25,34.80485534667969,36.57032012939453,34.41684341430664,-0.048275890844493796,0.011273896554143459
725,725,725,725,2022-01-26,33.82511901855469,35.600284576416016,34.921260833740234,-0.04986380246626776,-0.03138895300499789
726,726,726,726,2022-01-27,33.96092224121094,35.38687515258789,34.89215850830078,-0.04029609580468063,-0.02668898419879362
727,727,727,727,2022-01-28,35.6099853515625,34.213134765625,34.785457611083984,0.040827904122394454,0.0237032310943579
728,728,728,728,2022-01-31,36.06590270996094,33.776615142822266,35.13467025756836,0.06777729377140274,0.02650465894701215
729,729,729,729,2022-02-01,35.881595611572266,34.785457611083984,35.736087799072266,0.03151138653237129,0.004071733126416177
730,730,730,730,2022-02-02,36.15320587158203,34.80485534667969,36.57032012939453,0.038740299635549924,-0.011405813685432586
731,731,731,731,2022-02-03,36.32781219482422,33.82511901855469,35.600284576416016,0.07398919054495234,0.02043600569671189
732,732,732,732,2022-02-04,36.13380432128906,33.96092224121094,35.38687515258789,0.06398183372774757,0.021107519821414567
733,733,733,733,2022-02-07,36.06590270996094,35.6099853515625,34.213134765625,0.012803076269123803,0.05415370316190593
734,734,734,734,2022-02-08,36.23080825805664,36.06590270996094,33.776615142822266,0.004572339403836834,0.07265953396623592
735,735,735,735,2022-02-09,38.72379684448242,35.881595611572266,34.785457611083984,0.07921055862949178,0.11321797969228187
736,736,736,736,2022-02-10,38.84989929199219,36.15320587158203,34.80485534667969,0.07459071347611457,0.11622067970175864
737,737,737,737,2022-02-11,38.267879486083984,36.32781219482422,33.82511901855469,0.05340446269803656,0.1313450062095045
738,738,738,738,2022-02-14,37.5888557434082,36.13380432128906,33.96092224121094,0.040268425908917216,0.10682670736764721
739,739,739,739,2022-02-15,37.93807220458984,36.06590270996094,35.6099853515625,0.05190968072211399,0.06537736059262889
740,740,740,740,2022-02-16,37.74406433105469,36.23080825805664,36.06590270996094,0.04176710776695258,0.04653042056341672
741,741,741,741,2022-02-17,37.50155258178711,38.72379684448242,35.881595611572266,-0.03156313074371131,0.04514729466747536
742,742,742,742,2022-02-18,37.38515090942383,38.84989929199219,36.15320587158203,-0.03770275880406915,0.03407567899283204
743,743,743,743,2022-02-22,37.03593444824219,38.267879486083984,36.32781219482422,-0.032192665347182126,0.01949256535517052
744,744,744,744,2022-02-23,36.30841064453125,37.5888557434082,36.13380432128906,-0.03406448729425604,0.0048322153319271255
745,745,745,745,2022-02-24,36.14350128173828,37.93807220458984,36.06590270996094,-0.047302638710104095,0.0021515771392548455
746,746,746,746,2022-02-25,37.08443832397461,37.74406433105469,36.23080825805664,-0.017476284517069285,0.02356088939109302
747,747,747,747,2022-02-28,37.1135368347168,37.50155258178711,38.72379684448242,-0.010346658214325677,-0.04158321603205761
748,748,748,748,2022-03-01,36.74259567260742,37.38515090942383,38.84989929199219,-0.017187445314134964,-0.05424219001306718
749,749,749,749,2022-03-02,38.382545471191406,37.03593444824219,38.267879486083984,0.03635958004059847,0.002996402901005224
750,750,750,750,2022-03-03,38.5875358581543,36.30841064453125,37.5888557434082,0.06277127456600273,0.02656851598684873
751,751,751,751,2022-03-04,38.13850402832031,36.14350128173828,37.93807220458984,0.055196720733583726,0.0052831314846364386
752,752,752,752,2022-03-07,37.12329864501953,37.08443832397461,37.74406433105469,0.0010478875453210357,-0.016446710152632105
753,753,753,753,2022-03-08,37.28924560546875,37.1135368347168,37.50155258178711,0.0047343580196752555,-0.005661284978944248
754,754,754,754,2022-03-09,36.53760528564453,36.74259567260742,37.38515090942383,-0.005579093779586097,-0.02267064872448199
755,755,755,755,2022-03-10,35.73715591430664,38.382545471191406,37.03593444824219,-0.06892168105083862,-0.03506806438894072
756,756,756,756,2022-03-11,35.31740951538086,38.5875358581543,36.30841064453125,-0.0847456638535885,-0.02729398262161753
757,757,757,757,2022-03-14,34.868377685546875,38.13850402832031,36.14350128173828,-0.08574343504257942,-0.03527947074777926
758,758,758,758,2022-03-15,35.746917724609375,37.12329864501953,37.08443832397461,-0.03707593265273612,-0.03606689651547301
759,759,759,759,2022-03-16,36.52783966064453,37.28924560546875,37.1135368347168,-0.020418915225052237,-0.01578122766042578
760,760,760,760,2022-03-17,36.16666030883789,36.53760528564453,36.74259567260742,-0.01015241622724472,-0.01567486872460966
761,761,761,761,2022-03-18,36.78164291381836,35.73715591430664,38.382545471191406,0.029226920072102924,-0.041709129442043635
762,762,762,762,2022-03-21,36.64498519897461,35.31740951538086,38.5875358581543,0.03758983747139166,-0.050341402112858424
763,763,763,763,2022-03-22,36.85973739624024,34.868377685546875,38.13850402832031,0.057110764620368126,-0.03352954355866988
764,764,764,764,2022-03-23,36.2935676574707,35.746917724609375,37.12329864501953,0.015292225670270776,-0.022350680511526777
765,765,765,765,2022-03-24,36.67427062988281,36.52783966064453,37.28924560546875,0.0040087497809526695,-0.016492019766035315
766,766,766,766,2022-03-25,36.918304443359375,36.16666030883789,36.53760528564453,0.020782790783085092,0.010419379013446806
767,767,767,767,2022-03-28,36.38142013549805,36.78164291381836,35.73715591430664,-0.010881046810716444,0.018027853775948843
768,768,768,768,2022-03-29,36.66450881958008,36.64498519897461,35.31740951538086,0.0005327774182322109,0.03814264190618366
769,769,769,769,2022-03-30,35.95191192626953,36.85973739624024,34.868377685546875,-0.02462918984505058,0.03107498291128663
770,770,770,770,2022-03-31,35.41501998901367,36.2935676574707,35.746917724609375,-0.024206704525400635,-0.009284653243465946
771,771,771,771,2022-04-01,35.30764389038086,36.67427062988281,36.52783966064453,-0.037263910529918065,-0.03340454244213964
772,772,772,772,2022-04-04,35.54192352294922,36.918304443359375,36.16666030883789,-0.03728180210772736,-0.017273831217863633
773,773,773,773,2022-04-05,34.70242691040039,36.38142013549805,36.78164291381836,-0.046149743985926195,-0.05652863327202917
774,774,774,774,2022-04-06,34.77075958251953,36.66450881958008,36.64498519897461,-0.051650746131071124,-0.05114548706401234
775,775,775,775,2022-04-07,34.487674713134766,35.95191192626953,36.85973739624024,-0.040727659105797676,-0.064353759702787
776,776,776,776,2022-04-08,34.90742111206055,35.41501998901367,36.2935676574707,-0.014332869983148089,-0.038192622959865696
777,777,777,777,2022-04-11,34.66337966918945,35.30764389038086,36.67427062988281,-0.018247159827250004,-0.054831109825940194
778,778,778,778,2022-04-12,34.7609977722168,35.54192352294922,36.918304443359375,-0.021971960809273106,-0.05843460862219041
779,779,779,779,2022-04-13,35.073368072509766,34.70242691040039,36.38142013549805,0.010689199434584795,-0.03595384836866189
780,780,780,780,2022-04-14,34.99527359008789,34.77075958251953,36.66450881958008,0.00645697736442985,-0.045527276465265554
781,781,781,781,2022-04-18,35.1124153137207,34.487674713134766,35.95191192626953,0.01811489483656037,-0.02335054153087812
782,782,782,782,2022-04-19,35.33693313598633,34.90742111206055,35.41501998901367,0.012304318401148873,-0.0022049077778740767
783,783,783,783,2022-04-20,35.610252380371094,34.66337966918945,35.30764389038086,0.027316225948483375,0.00857062258047403
784,784,784,784,2022-04-21,35.024559020996094,34.7609977722168,35.54192352294922,0.007582096765644364,-0.014556457576615611
785,785,785,785,2022-04-22,34.487674713134766,35.073368072509766,34.70242691040039,-0.016699090836219455,-0.006188391313959207
786,786,786,786,2022-04-25,34.34124755859375,34.99527359008789,34.77075958251953,-0.01868898180808587,-0.01235267877615509
787,787,787,787,2022-04-26,33.19914245605469,35.1124153137207,34.487674713134766,-0.054489924448984706,-0.03736210886346991
788,788,788,788,2022-04-27,32.97462844848633,35.33693313598633,34.90742111206055,-0.06685086898767345,-0.05536910496394243
789,789,789,789,2022-04-28,33.111289978027344,35.610252380371094,34.66337966918945,-0.0701753634220581,-0.044776063556828616
790,790,790,790,2022-04-29,32.44750213623047,35.024559020996094,34.7609977722168,-0.07357856763366422,-0.06655435068769577
791,791,791,791,2022-05-02,33.05271911621094,34.487674713134766,35.073368072509766,-0.041607780427635466,-0.05761205915900036
792,792,792,792,2022-05-03,32.82820129394531,34.34124755859375,34.99527359008789,-0.04405915254146919,-0.0619247136492278
793,793,793,793,2022-05-04,33.550559997558594,33.19914245605469,35.1124153137207,0.010585139118248987,-0.044481568761571055
794,794,794,794,2022-05-05,32.91606140136719,32.97462844848633,35.33693313598633,-0.0017761245501412004,-0.06850825806820737
795,795,795,795,2022-05-06,31.295637130737305,33.111289978027344,35.610252380371094,-0.054834856887028716,-0.12116216429884308
796,796,796,796,2022-05-09,29.84115982055664,32.44750213623047,35.024559020996094,-0.08032489850007962,-0.1479932751567885
797,797,797,797,2022-05-10,29.1871337890625,33.05271911621094,34.487674713134766,-0.11695211257982507,-0.15369377518669114
798,798,798,798,2022-05-11,29.831398010253903,32.82820129394531,34.34124755859375,-0.09128746521498043,-0.1313245694014188
799,799,799,799,2022-05-12,30.12424659729004,33.550559997558594,33.19914245605469,-0.10212388110713744,-0.09261973747770302
800,800,800,800,2022-05-13,30.49518585205078,32.91606140136719,32.97462844848633,-0.07354693867522843,-0.07519243470200088
801,801,801,801,2022-05-16,30.368284225463867,31.295637130737305,33.111289978027344,-0.02963201871875709,-0.08284200810006903
802,802,802,802,2022-05-17,31.20778083801269,29.84115982055664,32.44750213623047,0.04579651145176422,-0.03820698718233595
803,803,803,803,2022-05-18,30.153528213500977,29.1871337890625,33.05271911621094,0.03311028864371113,-0.08771414214112361
804,804,804,804,2022-05-19,30.0559139251709,29.831398010253903,32.82820129394531,0.007526161356562033,-0.08444834805145784
805,805,805,805,2022-05-20,30.20233726501465,30.12424659729004,33.550559997558594,0.002592286166308133,-0.09979632926507298
806,806,806,806,2022-05-23,30.86612701416016,30.49518585205078,32.91606140136719,0.012163925280174404,-0.062277632861685084
807,807,807,807,2022-05-24,29.28474998474121,30.368284225463867,31.295637130737305,-0.03567979780082897,-0.06425455208327047
808,808,808,808,2022-05-25,30.036392211914062,31.20778083801269,29.84115982055664,-0.03753514651294321,0.006542386171697334
809,809,809,809,2022-05-26,31.05159568786621,30.153528213500977,29.1871337890625,0.029783163947067814,0.06387958174578934
810,810,810,810,2022-05-27,31.91061210632324,30.0559139251709,29.831398010253903,0.06170826100214133,0.06969884868803833
811,811,811,811,2022-05-31,31.930137634277344,30.20233726501465,30.12424659729004,0.057207505303376704,0.05994808969429166
812,812,812,812,2022-06-01,31.38348960876465,30.86612701416016,30.49518585205078,0.016761500215661806,0.0291293111320432
813,813,813,813,2022-06-02,31.100404739379883,29.28474998474121,30.368284225463867,0.0620000087275705,0.024108063151692116
814,814,814,814,2022-06-03,30.895410537719727,30.036392211914062,31.20778083801269,0.028599251193188513,-0.010009372403451455
815,815,815,815,2022-06-06,30.83684158325196,31.05159568786621,30.153528213500977,-0.006916040862214645,0.02266114150598919
816,816,816,816,2022-06-07,31.276111602783203,31.91061210632324,30.0559139251709,-0.01988368325326817,0.040597590232996694
817,817,817,817,2022-06-08,30.73922538757324,31.930137634277344,30.20233726501465,-0.0372974354305835,0.01777637663759557
818,818,818,818,2022-06-09,30.24138259887696,31.38348960876465,30.86612701416016,-0.03639196992194027,-0.02024045371797345
819,819,819,819,2022-06-10,29.31403350830078,31.100404739379883,29.28474998474121,-0.05743884190732629,0.0009999581206883157
820,820,820,820,2022-06-13,28.51358222961425,30.895410537719727,30.036392211914062,-0.07709327264635435,-0.050698831322883775
821,821,821,821,2022-06-14,28.94309425354004,30.83684158325196,31.05159568786621,-0.06141184480904971,-0.06790315884314102
822,822,822,822,2022-06-15,29.714258193969727,31.276111602783203,31.91061210632324,-0.04993758267170556,-0.06882832284869567
823,823,823,823,2022-06-16,29.08951759338379,30.73922538757324,31.930137634277344,-0.05366783884073956,-0.08896360151746163
824,824,824,824,2022-06-17,28.982141494750977,30.24138259887696,31.38348960876465,-0.041639667102149835,-0.07651628751134909
825,825,825,825,2022-06-21,29.4214096069336,29.31403350830078,31.100404739379883,0.0036629588556080783,-0.05398627916633858
826,826,826,826,2022-06-22,29.011425018310547,28.51358222961425,30.895410537719727,0.017459847194479794,-0.060979462212002344
827,827,827,827,2022-06-23,28.962617874145508,28.94309425354004,30.83684158325196,0.0006745519478479345,-0.06077871834073878
828,828,828,828,2022-06-24,29.62640380859375,29.714258193969727,31.276111602783203,-0.0029566407077193935,-0.0527465758896527
829,829,829,829,2022-06-27,29.79235076904297,29.08951759338379,30.73922538757324,0.02416104610201697,-0.030803463867149272
830,830,830,830,2022-06-28,29.49950218200684,28.982141494750977,30.24138259887696,0.017851016542361542,-0.02453196094604715
831,831,831,831,2022-06-29,29.4214096069336,29.4214096069336,29.31403350830078,0.0,0.0036629588556080783
832,832,832,832,2022-06-30,28.99190330505371,29.011425018310547,28.51358222961425,-0.0006728974272899313,0.016775201080931668
833,833,833,833,2022-07-01,29.86068344116211,28.962617874145508,28.94309425354004,0.031007748364428434,0.03170321664933384
834,834,834,834,2022-07-05,29.89972686767578,29.62640380859375,29.714258193969727,0.009225657654836628,0.0062417399921392835
835,835,835,835,2022-07-06,29.84115982055664,29.79235076904297,29.08951759338379,0.0016383081648054798,0.02583893750592159
836,836,836,836,2022-07-07,30.08519744873047,29.49950218200684,28.982141494750977,0.019854411884986822,0.03805984986234612
837,837,837,837,2022-07-08,29.89972686767578,29.4214096069336,29.4214096069336,0.016257455612509464,0.016257455612509464
838,838,838,838,2022-07-11,29.558074951171875,28.99190330505371,29.011425018310547,0.01952861252884608,0.018842574348426844
839,839,839,839,2022-07-12,29.88996696472168,29.86068344116211,28.962617874145508,0.0009806715783069464,0.03201882836026382
840,840,840,840,2022-07-13,29.64592933654785,29.89972686767578,29.62640380859375,-0.008488289282746142,0.0006590583210925871
841,841,841,841,2022-07-14,29.30427360534668,29.84115982055664,29.79235076904297,-0.01799146609710911,-0.016382633498107424
842,842,842,842,2022-07-15,30.290191650390625,30.08519744873047,29.49950218200684,0.006813789472696508,0.026803485140371786
843,843,843,843,2022-07-18,29.99734306335449,29.89972686767578,29.4214096069336,0.0032647855316778607,0.019575318250052876
844,844,844,844,2022-07-19,30.895410537719727,29.558074951171875,28.99190330505371,0.045244339787251064,0.06565651149692564
845,845,845,845,2022-07-20,31.403011322021484,29.88996696472168,29.86068344116211,0.05062047606427966,0.05165078970474335
846,846,846,846,2022-07-21,31.647048950195312,29.64592933654785,29.89972686767578,0.06750065383109627,0.05843939947185728
847,847,847,847,2022-07-22,31.793476104736328,29.30427360534668,29.84115982055664,0.08494332713763231,0.06542360605015074
848,848,848,848,2022-07-25,31.87156867980957,30.290191650390625,30.08519744873047,0.05220756103728874,0.0593770818397763
849,849,849,849,2022-07-26,30.817317962646484,29.99734306335449,29.89972686767578,0.027334917547870985,0.030688945722868732
850,850,850,850,2022-07-27,31.334680557250977,30.895410537719727,29.558074951171875,0.014217969979552603,0.06010559243164337
851,851,851,851,2022-07-28,31.598243713378903,31.403011322021484,29.88996696472168,0.006216995859263719,0.05715217921362892
852,852,852,852,2022-07-29,30.16329002380371,31.647048950195312,29.64592933654785,-0.04688459036817849,0.017451322958462745
853,853,853,853,2022-08-01,30.358522415161133,31.793476104736328,29.30427360534668,-0.04513358919446453,0.035975940711326926
854,854,854,854,2022-08-02,30.19257545471192,31.87156867980957,30.290191650390625,-0.05267996821760712,-0.0032226998364813797
855,855,855,855,2022-08-03,30.543994903564453,30.817317962646484,29.99734306335449,-0.008869138430973256,0.018223341949166416
856,856,856,856,2022-08-04,30.446378707885746,31.334680557250977,30.895410537719727,-0.028348840121163232,-0.014533933099408536
857,857,857,857,2022-08-05,30.260906219482425,31.598243713378903,31.403011322021484,-0.04232315903463457,-0.036369286079840135
858,858,858,858,2022-08-08,30.387805938720703,30.16329002380371,31.647048950195312,0.007443349672393573,-0.03979021909614222
859,859,859,859,2022-08-09,30.602563858032227,30.358522415161133,31.793476104736328,0.008038646925359494,-0.03745775525711359
860,860,860,860,2022-08-10,31.598243713378903,30.19257545471192,31.87156867980957,0.04655675236368784,-0.008575824088753348
861,861,861,861,2022-08-11,32.85748672485352,30.543994903564453,30.817317962646484,0.0757429350218719,0.06620202201502146
862,862,862,862,2022-08-12,32.94534683227539,30.446378707885746,31.334680557250977,0.08207767985696113,0.05140203271201682
863,863,863,863,2022-08-15,32.76963424682617,30.260906219482425,31.598243713378903,0.08290326830095363,0.03707138105752672
864,864,864,864,2022-08-16,32.935585021972656,30.387805938720703,30.16329002380371,0.08384215327653943,0.09190956941305672
865,865,865,865,2022-08-17,32.63296890258789,30.602563858032227,30.358522415161133,0.06634754702170964,0.07491953845194033
866,866,866,866,2022-08-18,32.43773651123047,31.598243713378903,30.19257545471192,0.02656770437833278,0.07436136277563432
867,867,867,867,2022-08-19,32.125370025634766,32.85748672485352,30.543994903564453,-0.02228157939618014,0.051773683405302195
868,868,868,868,2022-08-22,31.227304458618164,32.94534683227539,30.446378707885746,-0.05214825578870885,0.02564921622452765
869,869,869,869,2022-08-23,31.061357498168945,32.76963424682617,30.260906219482425,-0.05212986924999563,0.02645166251403186
870,870,870,870,2022-08-24,31.315160751342773,32.935585021972656,30.387805938720703,-0.04919980226702614,0.030517333646665756
871,871,871,871,2022-08-25,31.520151138305664,32.63296890258789,30.602563858032227,-0.03410102732620124,0.029984000181494608
872,872,872,872,2022-08-26,30.963741302490234,32.43773651123047,31.598243713378903,-0.0454407541114934,-0.020080306255123137
873,873,873,873,2022-08-29,30.97350311279297,32.125370025634766,32.85748672485352,-0.03585536639492881,-0.057338031598001105
874,874,874,874,2022-08-30,31.13092613220215,31.227304458618164,32.94534683227539,-0.0030863479281003636,-0.05507365605560166
875,875,875,875,2022-08-31,31.11124992370605,31.061357498168945,32.76963424682617,0.0016062538651135938,-0.05060734918885279
876,876,876,876,2022-09-01,31.02269744873047,31.315160751342773,32.935585021972656,-0.00933935178984402,-0.058079659795507554
877,877,877,877,2022-09-02,30.737363815307617,31.520151138305664,32.63296890258789,-0.024834504110189504,-0.05808864933309654
878,878,878,878,2022-09-06,30.0584659576416,30.963741302490234,32.43773651123047,-0.02923662667262461,-0.07334884642043771
879,879,879,879,2022-09-07,30.37331771850586,30.97350311279297,32.125370025634766,-0.019377381760838475,-0.05453796503295805
880,880,880,880,2022-09-08,30.44219017028809,31.13092613220215,31.227304458618164,-0.022123850700401237,-0.025141916727730806
881,881,881,881,2022-09-09,31.45561790466309,31.11124992370605,31.061357498168945,0.0110689214287929,0.012692954791733824
882,882,882,882,2022-09-12,31.780309677124023,31.02269744873047,31.315160751342773,0.024421223513706902,0.014853793326330189
883,883,883,883,2022-09-13,30.59961700439453,30.737363815307617,31.520151138305664,-0.00448141264621027,-0.029204623095618
884,884,884,884,2022-09-14,30.530742645263672,30.0584659576416,30.963741302490234,0.01571193580828778,-0.013984054865867845
885,885,885,885,2022-09-15,31.514652252197266,30.37331771850586,30.97350311279297,0.03757688061176179,0.01747135728992788
886,886,886,886,2022-09-16,30.68816947937012,30.44219017028809,31.13092613220215,0.008080210645359909,-0.014222405428987117
887,887,887,887,2022-09-19,31.43593978881836,31.45561790466309,31.11124992370605,-0.000625583509577532,0.01043641338450052
888,888,888,888,2022-09-20,31.1899642944336,31.780309677124023,31.02269744873047,-0.018575822220994964,0.005391756986302232
889,889,889,889,2022-09-21,29.91087913513184,30.59961700439453,30.737363815307617,-0.022508055220553214,-0.026888599983456496
890,890,890,890,2022-09-22,29.40908432006836,30.530742645263672,30.0584659576416,-0.03673865186405212,-0.02160395139553528
891,891,891,891,2022-09-23,28.99584197998047,31.514652252197266,30.37331771850586,-0.07992505365630931,-0.04535150724367931
892,892,892,892,2022-09-26,28.494047164916992,30.68816947937012,30.44219017028809,-0.07149733436945827,-0.06399483724638533
893,893,893,893,2022-09-27,28.2480697631836,31.43593978881836,31.45561790466309,-0.10140845309700819,-0.10197059715059642
894,894,894,894,2022-09-28,28.710508346557617,31.1899642944336,31.780309677124023,-0.07949531216098527,-0.09659444359587532
895,895,895,895,2022-09-29,27.91354179382324,29.91087913513184,30.59961700439453,-0.06677628338120722,-0.08778133432799284
896,896,896,896,2022-09-30,28.04144859313965,29.40908432006836,30.530742645263672,-0.0465038527566618,-0.08153401576394981
897,897,897,897,2022-10-03,28.57276153564453,28.99584197998047,31.514652252197266,-0.01459107290721351,-0.09334993427851068
898,898,898,898,2022-10-04,29.497636795043945,28.494047164916992,30.68816947937012,0.03522102789815729,-0.03879451607977147
899,899,899,899,2022-10-05,28.779380798339844,28.2480697631836,31.43593978881836,0.018808755416227285,-0.08450706447222056
900,900,900,900,2022-10-06,28.543243408203125,28.710508346557617,31.1899642944336,-0.005825913506493086,-0.08485809285465673
901,901,901,901,2022-10-07,28.64163589477539,27.91354179382324,29.91087913513184,0.02608390244169101,-0.04243416700065028
902,902,902,902,2022-10-10,28.46453094482422,28.04144859313965,29.40908432006836,0.015087749489093083,-0.032117741748239004
903,903,903,903,2022-10-11,28.07096672058105,28.57276153564453,28.99584197998047,-0.017561999194144806,-0.03189682369072011
904,904,904,904,2022-10-12,27.834829330444336,29.497636795043945,28.494047164916992,-0.056370870526108896,-0.023135282631395082
905,905,905,905,2022-10-13,28.907289505004883,28.779380798339844,28.2480697631836,0.004444456521191631,0.023336806633083906
906,906,906,906,2022-10-14,28.69083023071289,28.543243408203125,28.710508346557617,0.005170639524005649,-0.0006853976811276308
907,907,907,907,2022-10-17,26.36880111694336,28.64163589477539,27.91354179382324,-0.07935422355699406,-0.05534018894089976
908,908,908,908,2022-10-18,27.13625144958496,28.46453094482422,28.04144859313965,-0.046664373209381216,-0.03228068409333695
909,909,909,909,2022-10-19,27.2149658203125,28.07096672058105,28.57276153564453,-0.03049417245901076,-0.04752063302100429
910,910,910,910,2022-10-20,26.91979217529297,27.834829330444336,29.497636795043945,-0.032873819497450496,-0.08739156420096994
911,911,911,911,2022-10-21,27.165769577026367,28.907289505004883,28.779380798339844,-0.060245009400725635,-0.056068309204434286
912,912,912,912,2022-10-24,27.283836364746094,28.69083023071289,28.543243408203125,-0.049039844948810196,-0.04412277278534804
913,913,913,913,2022-10-25,27.54949378967285,26.36880111694336,28.64163589477539,0.0447761226418002,-0.038131275361326655
914,914,914,914,2022-10-26,26.81648063659668,27.13625144958496,28.46453094482422,-0.011783897771671437,-0.0578983827775742
915,915,915,915,2022-10-27,26.142501831054688,27.2149658203125,28.07096672058105,-0.03940714077463048,-0.06869962508674321
916,916,916,916,2022-10-28,26.77220344543457,26.91979217529297,27.834829330444336,-0.00548253600538029,-0.038176123603801626
917,917,917,917,2022-10-31,26.762365341186523,27.165769577026367,28.907289505004883,-0.014849726038352218,-0.07420011355429901
918,918,918,918,2022-11-01,28.14967918395996,27.283836364746094,28.69083023071289,0.03173464345844845,-0.018861463485069896
919,919,919,919,2022-11-02,27.716758728027344,27.54949378967285,26.36880111694336,0.00607143418428957,0.05111941210773696
920,920,920,920,2022-11-03,27.56917190551757,26.81648063659668,27.13625144958496,0.028068234572648842,0.015953583594142007
921,921,921,921,2022-11-04,27.38222885131836,26.142501831054688,27.2149658203125,0.047421896659905816,0.006145994527798404
922,922,922,922,2022-11-07,26.998504638671875,26.77220344543457,26.91979217529297,0.008452841533889366,0.002923962520451795
923,923,923,923,2022-11-08,27.17560768127441,26.762365341186523,27.165769577026367,0.015441174007587488,0.00036215076551204817
924,924,924,924,2022-11-09,26.23105430603028,28.14967918395996,27.283836364746094,-0.06815796604257351,-0.038586291335339196
925,925,925,925,2022-11-10,27.25432205200196,27.716758728027344,27.54949378967285,-0.016684370656867786,-0.01071423453092768
926,926,926,926,2022-11-11,28.297266006469727,27.56917190551757,26.81648063659668,0.0264097196479971,0.055219228426723665
927,927,927,927,2022-11-14,28.326784133911133,27.38222885131836,26.142501831054688,0.03449519349654029,0.08355291765770234
928,928,928,928,2022-11-15,28.5235652923584,26.998504638671875,26.77220344543457,0.05648685636841044,0.06541717234792954
929,929,929,929,2022-11-16,28.395658493041992,27.17560768127441,26.762365341186523,0.04489507009656557,0.06102947669359682
930,930,930,930,2022-11-17,28.37597846984864,26.23105430603028,28.14967918395996,0.08177041375440486,0.00803914262787142
931,931,931,931,2022-11-18,28.67115020751953,27.25432205200196,27.716758728027344,0.05198544850296494,0.034433733354510165
932,932,932,932,2022-11-21,28.37597846984864,28.297266006469727,27.56917190551757,0.002781627856235813,0.029264809516081236
933,933,933,933,2022-11-22,28.65147399902344,28.326784133911133,27.38222885131836,0.011462291786366485,0.0463528792559913
934,934,934,934,2022-11-23,28.779380798339844,28.5235652923584,26.998504638671875,0.008968566985207094,0.06596202950874153
935,935,935,935,2022-11-25,28.976163864135746,28.395658493041992,27.17560768127441,0.020443455158329904,0.06625633560724475
936,936,936,936,2022-11-28,28.779380798339844,28.37597846984864,26.23105430603028,0.014216331920319458,0.09714922101791879
937,937,937,937,2022-11-29,29.45828056335449,28.67115020751953,27.25432205200196,0.027453741832391465,0.08086638541759794
938,938,938,938,2022-11-30,30.028947830200195,28.37597846984864,28.297266006469727,0.05825241804817205,0.061196082453143896
939,939,939,939,2022-12-01,29.79281044006348,28.65147399902344,28.326784133911133,0.039835173613718355,0.05175406778340608
940,940,940,940,2022-12-02,30.11750030517578,28.779380798339844,28.5235652923584,0.046495771268057595,0.055881338692411076
941,941,941,941,2022-12-05,29.66490173339844,28.976163864135746,28.395658493041992,0.02376911838613527,0.04469849645034518
942,942,942,942,2022-12-06,28.75970268249512,28.779380798339844,28.37597846984864,-0.0006837574436576732,0.013522853953889635
943,943,943,943,2022-12-07,28.45469093322754,29.45828056335449,28.67115020751953,-0.03406816728385009,-0.00754972412077215
944,944,944,944,2022-12-08,28.78922271728516,30.028947830200195,28.37597846984864,-0.041284334034116243,0.014563171729060187
945,945,945,945,2022-12-09,28.93680763244629,29.79281044006348,28.65147399902344,-0.02873185828974678,0.009958776760754962
946,946,946,946,2022-12-12,29.182785034179688,30.11750030517578,28.779380798339844,-0.03103561920892417,0.014017127007232677
947,947,947,947,2022-12-13,29.556671142578125,29.66490173339844,28.976163864135746,-0.0036484392159122914,0.02003395898657523
948,948,948,948,2022-12-14,29.291015625,28.75970268249512,28.779380798339844,0.018474215410727135,0.017777826084766524
949,949,949,949,2022-12-15,28.277585983276367,28.45469093322754,29.45828056335449,-0.006224103799502556,-0.04008022727391913
950,950,950,950,2022-12-16,28.21855354309082,28.78922271728516,30.028947830200195,-0.01982231961586467,-0.060288302385628545
951,951,951,951,2022-12-19,27.18544578552246,28.93680763244629,29.79281044006348,-0.060523671759840525,-0.08751657248940836
952,952,952,952,2022-12-20,27.64788627624512,29.182785034179688,30.11750030517578,-0.05259603413919711,-0.08199930286067769
953,953,953,953,2022-12-21,27.933218002319336,29.556671142578125,29.66490173339844,-0.0549267924126986,-0.05837483456516823
954,954,954,954,2022-12-22,28.0808048248291,29.291015625,28.75970268249512,-0.041316792004234215,-0.023605871909073595
955,955,955,955,2022-12-23,28.38581657409668,28.277585983276367,28.45469093322754,0.003827433886482323,-0.0024204922588153543
956,956,956,956,2022-12-27,28.198875427246094,28.21855354309082,28.78922271728516,-0.0006973467231293773,-0.020505843309365224
957,957,957,957,2022-12-28,27.697080612182617,27.18544578552246,28.93680763244629,0.018820174246788612,-0.04284256356162763
958,958,958,958,2022-12-29,28.120162963867188,27.64788627624512,29.182785034179688,0.017081837030986424,-0.03641263399185268
959,959,959,959,2022-12-30,27.99225425720215,27.933218002319336,29.556671142578125,0.002113478471327923,-0.05292940053463402
960,960,960,960,2023-01-03,27.88402366638184,28.0808048248291,29.291015625,-0.007007675160124571,-0.048034932507334704
961,961,961,961,2023-01-04,28.89745330810547,28.38581657409668,28.277585983276367,0.01802437962893344,0.02192080063679036
