,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KIM,KIM_6m,KIM_12m,KIM_6m_ret,KIM_12m_ret
482,482,482,482,2021-01-04,12.68941593170166,12.742547988891602,13.512944221496582,-0.004169657217399481,-0.06094366085555514
483,483,483,483,2021-01-05,12.760255813598633,12.85766315460205,13.265000343322754,-0.007575819947387097,-0.03805084935246128
484,484,484,484,2021-01-06,13.442103385925291,13.025911331176758,13.35354995727539,0.0319510891919248,0.006631452230547508
485,485,485,485,2021-01-07,13.50408935546875,12.83995532989502,12.94621467590332,0.05172401371424096,0.04309172167551001
486,486,486,486,2021-01-08,13.67233657836914,13.105606079101562,12.77796745300293,0.043243364392837824,0.0699930664760009
487,487,487,487,2021-01-11,13.477523803710938,13.291566848754885,12.742547988891602,0.013990596975665959,0.05767887360205015
488,488,488,488,2021-01-12,13.72546672821045,12.68941593170166,12.742547988891602,0.08164684663857913,0.07713675005781528
489,489,489,489,2021-01-13,14.097384452819824,12.760255813598633,12.85766315460205,0.10478854489705536,0.09641886580097947
490,490,490,490,2021-01-14,14.513574600219728,13.442103385925291,13.025911331176758,0.07971008580519712,0.11420799905817991
491,491,491,491,2021-01-15,14.5844144821167,13.50408935546875,12.83995532989502,0.07999985028316248,0.13586177735058702
492,492,492,492,2021-01-19,14.637547492980955,13.67233657836914,13.105606079101562,0.07059590064063115,0.11689206928951235
493,493,493,493,2021-01-20,14.912055015563965,13.477523803710938,13.291566848754885,0.10643878154071884,0.1219185206115021
494,494,494,494,2021-01-21,14.68182373046875,13.72546672821045,12.68941593170166,0.06967755787077645,0.15701335739098177
495,495,495,495,2021-01-22,14.75266456604004,14.097384452819824,12.760255813598633,0.04648238936898297,0.1561417562113523
496,496,496,496,2021-01-25,15.089158058166504,14.513574600219728,13.442103385925291,0.03965828362766399,0.12252953462370919
497,497,497,497,2021-01-26,15.292828559875488,14.5844144821167,13.50408935546875,0.04857336430114767,0.13245907645615151
498,498,498,498,2021-01-27,15.292828559875488,14.637547492980955,13.67233657836914,0.04476713515080011,0.11852341201650285
499,499,499,499,2021-01-28,15.496495246887209,14.912055015563965,13.477523803710938,0.0391924674844113,0.14980284750974526
500,500,500,500,2021-01-29,14.619837760925291,14.68182373046875,13.72546672821045,-0.004221952986318778,0.06516142951092574
501,501,501,501,2021-02-01,14.478157043457031,14.75266456604004,14.097384452819824,-0.018607318112208282,0.0270101586511704
502,502,502,502,2021-02-02,14.425024032592772,15.089158058166504,14.513574600219728,-0.04401398825657421,-0.006101223858773985
503,503,503,503,2021-02-03,14.433878898620604,15.292828559875488,14.5844144821167,-0.05616682733948586,-0.010321674804338654
504,504,504,504,2021-02-04,14.788084030151367,15.292828559875488,14.637547492980955,-0.0330053088444634,0.010284273184602677
505,505,505,505,2021-02-05,14.80579662322998,15.496495246887209,14.912055015563965,-0.04457127967667207,-0.007125670621727198
506,506,506,506,2021-02-08,15.098013877868652,14.619837760925291,14.68182373046875,0.03270734769857642,0.028347305827967073
507,507,507,507,2021-02-09,15.221985816955566,14.478157043457031,14.75266456604004,0.05137592935799007,0.03181264298490749
508,508,508,508,2021-02-10,15.611611366271973,14.425024032592772,15.089158058166504,0.08225895021028418,0.034624417485156433
509,509,509,509,2021-02-11,15.894976615905762,14.433878898620604,15.292828559875488,0.10122696245046026,0.03937453778891875
510,510,510,510,2021-02-12,15.96581745147705,14.788084030151367,15.292828559875488,0.07964070388864486,0.04400682901574626
511,511,511,511,2021-02-16,15.611611366271973,14.80579662322998,15.496495246887209,0.054425625553824464,0.007428526099015009
512,512,512,512,2021-02-17,15.771005630493164,15.098013877868652,14.619837760925291,0.04457485322695409,0.07874012614863757
513,513,513,513,2021-02-18,15.824138641357422,15.221985816955566,14.478157043457031,0.03955809916279951,0.09296636262891389
514,514,514,514,2021-02-19,15.647035598754885,15.611611366271973,14.425024032592772,0.0022690952043198376,0.08471469880403837
515,515,515,515,2021-02-22,16.116355895996094,15.894976615905762,14.433878898620604,0.01392762540265724,0.11656443906677638
516,516,516,516,2021-02-23,16.426284790039062,15.96581745147705,14.788084030151367,0.028840824465233617,0.11077843191501846
517,517,517,517,2021-02-24,16.957592010498047,15.611611366271973,14.80579662322998,0.08621663790158074,0.14533465790634637
518,518,518,518,2021-02-25,16.48827362060547,15.771005630493164,15.098013877868652,0.045480168285874534,0.09208229333890872
519,519,519,519,2021-02-26,16.231473922729492,15.824138641357422,15.221985816955566,0.02574138729469122,0.06631776680868207
520,520,520,520,2021-03-01,16.443992614746094,15.647035598754885,15.611611366271973,0.05093341872722701,0.053318086707720314
521,521,521,521,2021-03-02,16.07207679748535,16.116355895996094,15.894976615905762,-0.0027474634338239268,0.011141896327319545
522,522,522,522,2021-03-03,16.594533920288086,16.426284790039062,15.96581745147705,0.010242677050811277,0.039378908766921406
523,523,523,523,2021-03-04,16.497127532958984,16.957592010498047,15.611611366271973,-0.027153883479092977,0.05672163788294915
524,524,524,524,2021-03-05,16.84247589111328,16.48827362060547,15.771005630493164,0.021482071359196997,0.06793924786561711
525,525,525,525,2021-03-08,17.3560733795166,16.231473922729492,15.824138641357422,0.0692851100362668,0.09680999218215702
526,526,526,526,2021-03-09,17.088096618652344,16.443992614746094,15.647035598754885,0.03916956295204432,0.0920980214304703
527,527,527,527,2021-03-10,17.18635368347168,16.07207679748535,16.116355895996094,0.06932998765664622,0.06639204261686804
528,528,528,528,2021-03-11,17.284616470336914,16.594533920288086,16.426284790039062,0.04158493112031003,0.052253549190766746
529,529,529,529,2021-03-12,17.58832550048828,16.497127532958984,16.957592010498047,0.06614472521651016,0.03719475557613139
530,530,530,530,2021-03-15,17.61511993408203,16.84247589111328,16.48827362060547,0.04587473053035063,0.06834228612438475
531,531,531,531,2021-03-16,17.061298370361328,17.3560733795166,16.231473922729492,-0.016983968822300688,0.051124405065260614
532,532,532,532,2021-03-17,17.311412811279297,17.088096618652344,16.443992614746094,0.013068523523163789,0.05274997483003907
533,533,533,533,2021-03-18,17.07916831970215,17.18635368347168,16.07207679748535,-0.006236655298942906,0.06266094512280862
534,534,534,534,2021-03-19,16.811185836791992,17.284616470336914,16.594533920288086,-0.02739028860474879,0.013055619250567307
535,535,535,535,2021-03-22,16.516408920288086,17.58832550048828,16.497127532958984,-0.06094477727117553,0.0011687723993514254
536,536,536,536,2021-03-23,16.1412410736084,17.61511993408203,16.84247589111328,-0.0836712361873817,-0.04163490107026846
537,537,537,537,2021-03-24,16.310956954956055,17.061298370361328,17.3560733795166,-0.043979150889756236,-0.06021617918451405
538,538,538,538,2021-03-25,16.980907440185547,17.311412811279297,17.088096618652344,-0.01909176187390138,-0.006272739489885382
539,539,539,539,2021-03-26,17.15955924987793,17.07916831970215,17.18635368347168,0.004706958129983674,-0.0015590528443225615
540,540,540,540,2021-03-29,16.864782333374023,16.811185836791992,17.284616470336914,0.0031881449115107596,-0.02428946790247799
541,541,541,541,2021-03-30,17.150625228881836,16.516408920288086,17.58832550048828,0.0383991648338704,-0.024885840985504504
542,542,542,542,2021-03-31,16.748659133911133,16.1412410736084,17.61511993408203,0.03763143475354491,-0.0491884700991706
543,543,543,543,2021-04-01,17.150625228881836,16.310956954956055,17.061298370361328,0.051478786698082146,0.005235642480509339
544,544,544,544,2021-04-05,17.01663589477539,16.980907440185547,17.311412811279297,0.002104036825811395,-0.017027894818142375
545,545,545,545,2021-04-06,17.32927703857422,17.15955924987793,17.07916831970215,0.00989056806324995,0.014644080682989058
546,546,546,546,2021-04-07,17.32927703857422,16.864782333374023,16.811185836791992,0.02754228877778031,0.030818242497109294
547,547,547,547,2021-04-08,17.34714698791504,17.150625228881836,16.516408920288086,0.011458576956264954,0.050297741575440646
548,548,548,548,2021-04-09,17.32927703857422,16.748659133911133,16.1412410736084,0.03466653061721847,0.07360251665581696
549,549,549,549,2021-04-12,17.37394142150879,17.150625228881836,16.310956954956055,0.013020877644208895,0.06516996332515901
550,550,550,550,2021-04-13,17.570457458496094,17.01663589477539,16.980907440185547,0.03254589021856802,0.034718404795927915
551,551,551,551,2021-04-14,17.400739669799805,17.32927703857422,17.15955924987793,0.0041238091506363705,0.014055164028970557
552,552,552,552,2021-04-15,17.802709579467773,17.32927703857422,16.864782333374023,0.027319809120698757,0.05561454797063514
553,553,553,553,2021-04-16,17.61511993408203,17.34714698791504,17.150625228881836,0.015447666775042501,0.027083252009844072
554,554,554,554,2021-04-19,17.749109268188477,17.32927703857422,16.748659133911133,0.02422675964379417,0.05973314796596019
555,555,555,555,2021-04-20,17.67765235900879,17.37394142150879,17.150625228881836,0.017480831213348536,0.030729324621905585
556,556,556,556,2021-04-21,18.02602195739746,17.570457458496094,17.01663589477539,0.025927867841658347,0.05931760360060245
557,557,557,557,2021-04-22,17.89203643798828,17.400739669799805,17.32927703857422,0.028234246216622516,0.03247448801016817
558,558,558,558,2021-04-23,18.195743560791016,17.802709579467773,17.32927703857422,0.02207720007838221,0.05000015409114189
559,559,559,559,2021-04-26,18.38332748413086,17.61511993408203,17.34714698791504,0.04361069086804714,0.05973204106344854
560,560,560,560,2021-04-27,18.54411697387696,17.749109268188477,17.32927703857422,0.04479141424372024,0.07010332471450265
561,561,561,561,2021-04-28,18.66023826599121,17.67765235900879,17.37394142150879,0.05558350662336009,0.0740359837342377
562,562,562,562,2021-04-29,18.955013275146484,18.02602195739746,17.570457458496094,0.051536124828017726,0.078800214503288
563,563,563,563,2021-04-30,18.75849723815918,17.89203643798828,17.400739669799805,0.048427176144758555,0.07802872717622789
564,564,564,564,2021-05-03,18.785295486450195,18.195743560791016,17.802709579467773,0.032400540471980044,0.055193053765009825
565,565,565,565,2021-05-04,18.838891983032227,18.38332748413086,17.61511993408203,0.024781394951193025,0.06947281957373574
566,566,566,566,2021-05-05,18.3743953704834,18.54411697387696,17.749109268188477,-0.00915231518613957,0.03522915391678927
567,567,567,567,2021-05-06,18.70489883422852,18.66023826599121,17.67765235900879,0.0023933546614300916,0.05810989232946584
568,568,568,568,2021-05-07,19.169395446777344,18.955013275146484,18.02602195739746,0.01131005125234874,0.0634290522935188
569,569,569,569,2021-05-10,19.1426010131836,18.75849723815918,17.89203643798828,0.020476255115098763,0.06989503847310119
570,570,570,570,2021-05-11,18.829957962036133,18.785295486450195,18.195743560791016,0.0023775231865876822,0.034855096694797805
571,571,571,571,2021-05-12,18.276138305664062,18.838891983032227,18.38332748413086,-0.029871909551529074,-0.00583078218887878
572,572,572,572,2021-05-13,18.633440017700195,18.3743953704834,18.54411697387696,0.01409813177487873,0.004816786043199794
573,573,573,573,2021-05-14,18.963945388793945,18.70489883422852,18.66023826599121,0.013849128875874639,0.016275629414456594
574,574,574,574,2021-05-17,18.85675621032715,19.169395446777344,18.955013275146484,-0.01630929036433204,-0.005183698021893224
575,575,575,575,2021-05-18,18.561981201171875,19.1426010131836,18.75849723815918,-0.030331291532004978,-0.010476107680286062
576,576,576,576,2021-05-19,18.30293083190918,18.829957962036133,18.785295486450195,-0.027988757658913288,-0.025677778392623307
577,577,577,577,2021-05-20,18.088552474975582,18.276138305664062,18.838891983032227,-0.010263975220101251,-0.039829280232216324
578,578,578,578,2021-05-21,18.195743560791016,18.633440017700195,18.3743953704834,-0.023489836363731253,-0.00972286739727879
579,579,579,579,2021-05-24,18.4279899597168,18.963945388793945,18.70489883422852,-0.028261810403327203,-0.014804082981993871
580,580,580,580,2021-05-25,18.33866310119629,18.85675621032715,19.169395446777344,-0.0274751979265192,-0.043336387310050184
581,581,581,581,2021-05-26,18.54411697387696,18.561981201171875,19.1426010131836,-0.0009624095133652366,-0.03126450992184715
582,582,582,582,2021-05-27,18.731698989868164,18.30293083190918,18.829957962036133,0.023426202169298138,-0.005218225785000308
583,583,583,583,2021-05-28,19.0354118347168,18.088552474975582,18.276138305664062,0.052345778417103306,0.041544527424451916
584,584,584,584,2021-06-01,19.473106384277344,18.195743560791016,18.633440017700195,0.07020118849327184,0.04506233769929424
585,585,585,585,2021-06-02,19.866140365600582,18.4279899597168,18.963945388793945,0.07804163172584477,0.047574223523115355
586,586,586,586,2021-06-03,19.803613662719727,18.33866310119629,18.85675621032715,0.07988317105993814,0.05021316719754898
587,587,587,587,2021-06-04,19.42844581604004,18.54411697387696,18.561981201171875,0.04768783778752206,0.04667953304539818
588,588,588,588,2021-06-07,19.723217010498047,18.731698989868164,18.30293083190918,0.05293262619510308,0.07759883876699969
589,589,589,589,2021-06-08,19.9482650756836,19.0354118347168,18.088552474975582,0.047955528826644,0.10281157672958186
590,590,590,590,2021-06-09,19.9482650756836,19.473106384277344,18.195743560791016,0.02440076493342125,0.09631491612516441
591,591,591,591,2021-06-10,19.78623008728028,19.866140365600582,18.4279899597168,-0.00402243600667751,0.0737052782496932
592,592,592,592,2021-06-11,19.894256591796875,19.803613662719727,18.33866310119629,0.004577090354362046,0.08482589390603446
593,593,593,593,2021-06-14,19.55218315124512,19.42844581604004,18.54411697387696,0.00636887460668234,0.05436043025333692
594,594,594,594,2021-06-15,19.23711585998535,19.723217010498047,18.731698989868164,-0.024646139129025357,0.026981902196408614
595,595,595,595,2021-06-16,19.12909507751465,19.9482650756836,19.0354118347168,-0.04106472392767124,0.004921524346901185
596,596,596,596,2021-06-17,18.7240047454834,19.9482650756836,19.473106384277344,-0.061371769703047696,-0.038468522895698465
597,597,597,597,2021-06-18,18.30091857910156,19.78623008728028,19.866140365600582,-0.07506793874461026,-0.07878841877153442
598,598,598,598,2021-06-21,18.92204666137696,19.894256591796875,19.803613662719727,-0.04886887458869871,-0.04451546148884511
599,599,599,599,2021-06-22,18.507959365844727,19.55218315124512,19.42844581604004,-0.053407017381273625,-0.047378285371409534
600,600,600,600,2021-06-23,18.64298820495605,19.23711585998535,19.723217010498047,-0.030884445431091367,-0.05476940222109927
601,601,601,601,2021-06-24,18.59797477722168,19.12909507751465,19.9482650756836,-0.027765050993827534,-0.0676896107675995
602,602,602,602,2021-06-25,18.97606086730957,18.7240047454834,19.9482650756836,0.01346165658748677,-0.048736278803469535
603,603,603,603,2021-06-28,18.760013580322266,18.30091857910156,19.78623008728028,0.02508589933540084,-0.05186518616387292
604,604,604,604,2021-06-29,18.7240047454834,18.92204666137696,19.894256591796875,-0.01046619953103689,-0.058823602727433144
605,605,605,605,2021-06-30,18.769014358520508,18.507959365844727,19.55218315124512,0.014105012201266254,-0.04005531181180344
606,606,606,606,2021-07-01,18.97606086730957,18.64298820495605,19.23711585998535,0.017865840963465995,-0.01357038105794206
607,607,607,607,2021-07-02,18.805021286010746,18.59797477722168,19.12909507751465,0.011132744896646063,-0.016941407326938163
608,608,608,608,2021-07-06,18.606979370117188,18.97606086730957,18.7240047454834,-0.01944984787797588,-0.006250018463301199
609,609,609,609,2021-07-07,18.687997817993164,18.760013580322266,18.30091857910156,-0.0038387905222329044,0.02115080930055746
610,610,610,610,2021-07-08,18.453947067260746,18.7240047454834,18.92204666137696,-0.014423072515392099,-0.024738317291632228
611,611,611,611,2021-07-09,19.09308433532715,18.769014358520508,18.507959365844727,0.017266222435357914,0.031614774914744626
612,612,612,612,2021-07-12,19.282123565673828,18.97606086730957,18.64298820495605,0.01612888473031404,0.034282881783289865
613,613,613,613,2021-07-13,18.87703514099121,18.805021286010746,18.59797477722168,0.00382950138078475,0.01500487913938442
614,614,614,614,2021-07-14,19.25511932373047,18.606979370117188,18.97606086730957,0.034833163444798254,0.014705815836712377
615,615,615,615,2021-07-15,19.07508087158203,18.687997817993164,18.760013580322266,0.02071292266612823,0.016794619572676917
616,616,616,616,2021-07-16,19.01206588745117,18.453947067260746,18.7240047454834,0.030243872389803528,0.015384590309787116
617,617,617,617,2021-07-19,17.61676788330078,19.09308433532715,18.769014358520508,-0.07732205159198924,-0.06139088889857691
618,618,618,618,2021-07-20,18.760013580322266,19.282123565673828,18.97606086730957,-0.027077411031688814,-0.011385254742700246
619,619,619,619,2021-07-21,19.12909507751465,18.87703514099121,18.805021286010746,0.01335272910395191,0.017233364779277505
620,620,620,620,2021-07-22,18.53496360778809,19.25511932373047,18.606979370117188,-0.037400740230928764,-0.003870362883550804
621,621,621,621,2021-07-23,18.73300552368164,19.07508087158203,18.687997817993164,-0.01793310079277377,0.0024083749434700152
622,622,622,622,2021-07-26,18.74200820922852,19.01206588745117,18.453947067260746,-0.014204541464423404,0.015609730585974368
623,623,623,623,2021-07-27,18.651988983154297,17.61676788330078,19.09308433532715,0.05876339557353294,-0.023102362322713454
624,624,624,624,2021-07-28,18.697002410888672,18.760013580322266,19.282123565673828,-0.0033588019093806487,-0.030345265281195077
625,625,625,625,2021-07-29,19.111087799072266,19.12909507751465,18.87703514099121,-0.0009413554781035893,0.012398803961158666
626,626,626,626,2021-07-30,19.201107025146484,18.53496360778809,19.25511932373047,0.03593982871800683,-0.0028050877107480554
627,627,627,627,2021-08-02,19.16510009765625,18.73300552368164,19.07508087158203,0.023065950278420067,0.004719205474422283
628,628,628,628,2021-08-03,18.70600318908692,18.74200820922852,19.01206588745117,-0.001921086563384855,-0.01609833987406195
629,629,629,629,2021-08-04,18.48995780944824,18.651988983154297,17.61676788330078,-0.008687072132221307,0.04956584158523025
630,630,630,630,2021-08-05,19.27312469482422,18.697002410888672,18.760013580322266,0.030813617673816296,0.027351318926557955
631,631,631,631,2021-08-06,19.669208526611328,19.111087799072266,19.12909507751465,0.029204027180815828,0.028235180331742882
632,632,632,632,2021-08-09,19.57918930053711,19.201107025146484,18.53496360778809,0.019690649861774823,0.05633815716316026
633,633,633,633,2021-08-10,19.56118392944336,19.16510009765625,18.73300552368164,0.020666932589386677,0.044209585307321
634,634,634,634,2021-08-11,20.07429313659668,18.70600318908692,18.74200820922852,0.07314710329505436,0.07108549481437887
635,635,635,635,2021-08-12,19.77722930908203,18.48995780944824,18.651988983154297,0.06962003444788856,0.06032816805457064
636,636,636,636,2021-08-13,19.840246200561523,19.27312469482422,18.697002410888672,0.029425509081545176,0.06114583314205779
637,637,637,637,2021-08-16,19.471162796020508,19.669208526611328,19.111087799072266,-0.010068820528435385,0.018841156543989213
638,638,638,638,2021-08-17,19.22811508178711,19.57918930053711,19.201107025146484,-0.017930988528742087,0.0014065885162377612
639,639,639,639,2021-08-18,19.01206588745117,19.56118392944336,19.16510009765625,-0.02807182039557754,-0.00798504622596763
640,640,640,640,2021-08-19,18.96705436706543,20.07429313659668,18.70600318908692,-0.05515704896790041,0.013955475968848718
641,641,641,641,2021-08-20,19.192100524902344,19.77722930908203,18.48995780944824,-0.02958598371061949,0.037974273532161096
642,642,642,642,2021-08-23,19.246118545532227,19.840246200561523,19.27312469482422,-0.029945578750554147,-0.0014012335684854271
643,643,643,643,2021-08-24,19.471162796020508,19.471162796020508,19.669208526611328,0.0,-0.010068820528435385
644,644,644,644,2021-08-25,19.80423355102539,19.22811508178711,19.57918930053711,0.02996229566901132,0.011494053560333395
645,645,645,645,2021-08-26,19.4621639251709,19.01206588745117,19.56118392944336,0.023674336097100124,-0.005062066009379751
646,646,646,646,2021-08-27,19.73221969604492,18.96705436706543,20.07429313659668,0.040341811341466416,-0.017040372890049116
647,647,647,647,2021-08-30,19.65120315551757,19.192100524902344,19.77722930908203,0.02392143736531227,-0.006372285601532024
648,648,648,648,2021-08-31,19.615198135375977,19.246118545532227,19.840246200561523,0.019176832407562294,-0.011343007688038531
649,649,649,649,2021-09-01,19.83124351501465,19.471162796020508,19.471162796020508,0.01849302595671043,0.01849302595671043
650,650,650,650,2021-09-02,19.87624740600586,19.80423355102539,19.22811508178711,0.0036362858878091764,0.033707533029728065
651,651,651,651,2021-09-03,19.921260833740234,19.4621639251709,19.01206588745117,0.023589201608541277,0.04782199639278417
652,652,652,652,2021-09-07,19.633197784423828,19.73221969604492,18.96705436706543,-0.005018285481634743,0.035121079133673794
653,653,653,653,2021-09-08,19.669490814208984,19.65120315551757,19.192100524902344,0.0009306126727552932,0.024874311630830093
654,654,654,654,2021-09-09,19.44267463684082,19.615198135375977,19.246118545532227,-0.008795399227908396,0.010212765282702874
655,655,655,655,2021-09-10,19.16142463684082,19.83124351501465,19.471162796020508,-0.03377593934877021,-0.015907532715148998
656,656,656,656,2021-09-13,19.878162384033203,19.87624740600586,19.80423355102539,9.634504885291939e-05,0.003732981274803482
657,657,657,657,2021-09-14,19.714853286743164,19.921260833740234,19.4621639251709,-0.010361168839648993,0.012983621068233697
658,658,658,658,2021-09-15,19.850942611694336,19.633197784423828,19.73221969604492,0.011090645021834211,0.006016703517304434
659,659,659,659,2021-09-16,20.032394409179688,19.669490814208984,19.65120315551757,0.018450075723797976,0.019397858270834956
660,660,660,660,2021-09-17,19.705780029296875,19.44267463684082,19.615198135375977,0.013532366167230414,0.004617944376382965
661,661,661,661,2021-09-20,19.40638542175293,19.16142463684082,19.83124351501465,0.012784059095539924,-0.02142367385787225
662,662,662,662,2021-09-21,19.433603286743164,19.878162384033203,19.87624740600586,-0.022364194873824128,-0.02227000450441896
663,663,663,663,2021-09-22,19.814653396606445,19.714853286743164,19.921260833740234,0.0050621786737001795,-0.005351440253883455
664,664,664,664,2021-09-23,19.832799911499023,19.850942611694336,19.633197784423828,-0.0009139465339356168,0.01016656223132184
665,665,665,665,2021-09-24,19.59691047668457,20.032394409179688,19.669490814208984,-0.02173898554511089,-0.003689995750778774
666,666,666,666,2021-09-27,19.53340148925781,19.705780029296875,19.44267463684082,-0.008747613125833609,0.004666377137488853
667,667,667,667,2021-09-28,19.351947784423828,19.40638542175293,19.16142463684082,-0.0028051404806215263,0.009943057533243094
668,668,668,668,2021-09-29,19.46082305908203,19.433603286743164,19.878162384033203,0.0014006549345089159,-0.020994864459221496
669,669,669,669,2021-09-30,18.825733184814453,19.814653396606445,19.714853286743164,-0.04990852940992441,-0.04509899662943884
670,670,670,670,2021-10-01,19.72392463684082,19.832799911499023,19.850942611694336,-0.0054896572921646625,-0.006398586572845533
671,671,671,671,2021-10-04,19.75114250183105,19.59691047668457,20.032394409179688,0.007870221447915382,-0.014039854727488588
672,672,672,672,2021-10-05,19.488035202026367,19.53340148925781,19.705780029296875,-0.0023224980685719876,-0.011049794879816166
673,673,673,673,2021-10-06,19.624128341674805,19.351947784423828,19.40638542175293,0.014064762900510397,0.011220168784126239
674,674,674,674,2021-10-07,19.78743362426757,19.46082305908203,19.433603286743164,0.01678297799604711,0.01820714009150204
675,675,675,675,2021-10-08,19.705780029296875,18.825733184814453,19.814653396606445,0.046747015685545845,-0.00549458853154694
676,676,676,676,2021-10-11,19.796506881713867,19.72392463684082,19.832799911499023,0.0036799088522918577,-0.0018299498783382884
677,677,677,677,2021-10-12,20.032394409179688,19.75114250183105,19.59691047668457,0.014239779158221388,0.022222070821481532
678,678,678,678,2021-10-13,20.286434173583984,19.488035202026367,19.53340148925781,0.04096867453701036,0.038551026800954125
679,679,679,679,2021-10-14,20.31364631652832,19.624128341674805,19.351947784423828,0.03513623447871672,0.04969518018638697
680,680,680,680,2021-10-15,20.422521591186523,19.78743362426757,19.46082305908203,0.03209551976159619,0.04941715615957376
681,681,681,681,2021-10-18,20.80357360839844,19.705780029296875,18.825733184814453,0.05570921716721999,0.1050604725015114
682,682,682,682,2021-10-19,20.54046440124512,19.796506881713867,19.72392463684082,0.037580242008172116,0.041398442725701035
683,683,683,683,2021-10-20,21.08482551574707,20.032394409179688,19.75114250183105,0.05253646094772946,0.06752434770760107
684,684,684,684,2021-10-21,20.74006080627441,20.286434173583984,19.488035202026367,0.022361082722025083,0.06424586117936903
685,685,685,685,2021-10-22,20.83078956604004,20.31364631652832,19.624128341674805,0.02545792328238683,0.06148865332289466
686,686,686,686,2021-10-25,21.048534393310547,20.422521591186523,19.78743362426757,0.030653061098693257,0.06373240678853609
687,687,687,687,2021-10-26,21.121112823486328,20.80357360839844,19.705780029296875,0.015263685992857212,0.07182323115782552
688,688,688,688,2021-10-27,20.576753616333008,20.54046440124512,19.796506881713867,0.001766718336012163,0.03941335404681201
689,689,689,689,2021-10-28,20.63119125366211,21.08482551574707,20.032394409179688,-0.021514726870571765,0.029891426469120796
690,690,690,690,2021-10-29,20.5041732788086,20.74006080627441,20.286434173583984,-0.011373521498762806,0.01073323696818762
691,691,691,691,2021-11-01,20.76728057861328,20.83078956604004,20.31364631652832,-0.003048803657941801,0.022331503414818155
692,692,692,692,2021-11-02,21.27534866333008,21.048534393310547,20.422521591186523,0.010775774967572982,0.04175914655473312
693,693,693,693,2021-11-03,21.78341293334961,21.121112823486328,20.80357360839844,0.03135725448740634,0.047099567766357486
694,694,694,694,2021-11-04,21.23905563354492,20.576753616333008,20.54046440124512,0.032186905163028356,0.03401048869457157
695,695,695,695,2021-11-05,22.082813262939453,20.63119125366211,21.08482551574707,0.07036055220610082,0.047332037272352245
696,696,696,696,2021-11-08,21.157405853271484,20.5041732788086,20.74006080627441,0.031858518048031303,0.02012265300933036
697,697,697,697,2021-11-09,21.093894958496094,20.76728057861328,20.83078956604004,0.015727354318079145,0.012630601044762546
698,698,698,698,2021-11-10,21.23905563354492,21.27534866333008,21.048534393310547,-0.0017058723858996983,0.009051520484719466
699,699,699,699,2021-11-11,21.5928897857666,21.78341293334961,21.121112823486328,-0.008746248724474381,0.02233674741586844
700,700,700,700,2021-11-12,21.35700416564941,21.23905563354492,20.576753616333008,0.005553379309304329,0.037919030565495504
701,701,701,701,2021-11-15,21.656400680541992,22.082813262939453,20.63119125366211,-0.019309703764650687,0.04969220702163302
702,702,702,702,2021-11-16,21.38422203063965,21.157405853271484,20.5041732788086,0.01072041529765766,0.0429204698899317
703,703,703,703,2021-11-17,21.62010765075684,21.093894958496094,20.76728057861328,0.0249462080519558,0.04106590022296053
704,704,704,704,2021-11-18,21.84692573547364,21.23905563354492,21.27534866333008,0.028620392187713506,0.026865697065107108
705,705,705,705,2021-11-19,21.656400680541992,21.5928897857666,21.78341293334961,0.0029412874055076976,-0.005830686550185482
706,706,706,706,2021-11-22,21.9013614654541,21.35700416564941,21.23905563354492,0.025488467183062857,0.031183393618647415
707,707,707,707,2021-11-23,21.937650680541992,21.656400680541992,22.082813262939453,0.01298692262619161,-0.006573554767185463
708,708,708,708,2021-11-24,22.119104385375977,21.38422203063965,21.157405853271484,0.03436563432999229,0.045454463499635
709,709,709,709,2021-11-26,21.08482551574707,21.62010765075684,21.093894958496094,-0.024758532365172115,-0.00042995581265903304
710,710,710,710,2021-11-29,21.121112823486328,21.84692573547364,21.23905563354492,-0.03322265662343438,-0.005553109897801223
711,711,711,711,2021-11-30,20.340866088867188,21.656400680541992,21.5928897857666,-0.060745763392565766,-0.05798314673586258
712,712,712,712,2021-12-01,19.95981407165528,21.9013614654541,21.35700416564941,-0.08864962102293517,-0.06542069679610629
713,713,713,713,2021-12-02,20.985021591186523,21.937650680541992,21.656400680541992,-0.04342438956785932,-0.031001416129075143
714,714,714,714,2021-12-03,20.74006080627441,22.119104385375977,21.38422203063965,-0.062346266606224776,-0.030123201276262224
715,715,715,715,2021-12-06,21.2299861907959,21.08482551574707,21.62010765075684,0.00688460404571134,-0.01804438101154804
716,716,716,716,2021-12-07,21.42051124572754,21.121112823486328,21.84692573547364,0.014175314754641288,-0.019518283483415555
717,717,717,717,2021-12-08,21.612417221069336,20.340866088867188,21.656400680541992,0.06251214312344766,-0.002030968124457355
718,718,718,718,2021-12-09,21.19205093383789,19.95981407165528,21.9013614654541,0.06173588880933001,-0.03238659536006627
719,719,719,719,2021-12-10,20.98186492919922,20.985021591186523,21.937650680541992,-0.00015042452892355396,-0.04356828200343832
720,720,720,720,2021-12-13,20.98186492919922,20.74006080627441,22.119104385375977,0.011658795274681832,-0.051414353690045544
721,721,721,721,2021-12-14,20.689437866210938,21.2299861907959,21.08482551574707,-0.025461548572241255,-0.018752237206840494
722,722,722,722,2021-12-15,20.84478759765625,21.42051124572754,21.121112823486328,-0.026877213221795593,-0.013082891424300747
