,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NKE,NKE_6m,NKE_12m,NKE_6m_ret,NKE_12m_ret
725,725,725,725,2021-12-20,153.3293914794922,165.12847900390625,165.74871826171875,-0.07145398295671912,-0.07492864447142411
726,726,726,726,2021-12-21,162.75497436523438,162.9601287841797,166.2810516357422,-0.0012589240108972222,-0.02120552664191766
727,727,727,727,2021-12-22,161.59268188476562,161.55360412597656,164.9819793701172,0.00024188726089069412,-0.020543440552062253
728,728,728,728,2021-12-23,161.81732177734375,160.08848571777344,167.30661010742188,0.0107992529994827,-0.03280975166823141
729,729,729,729,2021-12-27,163.6829071044922,158.93594360351562,166.29080200195312,0.029867148949128897,-0.01568273690465638
730,730,730,730,2021-12-28,162.54989624023438,157.60757446289062,164.19082641601562,0.031358402628722803,-0.009994042977916284
731,731,731,731,2021-12-29,164.85498046875,153.3293914794922,165.12847900390625,0.0751688171331415,-0.0016562772018857697
732,732,732,732,2021-12-30,163.59500122070312,162.75497436523438,162.9601287841797,0.0051612975808879025,0.003895875888538569
733,733,733,733,2021-12-31,162.7940673828125,161.59268188476562,161.55360412597656,0.007434652881766146,0.007678338490477943
734,734,734,734,2022-01-03,160.84059143066406,161.81732177734375,160.08848571777344,-0.0060360061330371195,0.004698062509108425
735,735,735,735,2022-01-04,162.5205841064453,163.6829071044922,158.93594360351562,-0.0071010652157152965,0.022553995160918383
736,736,736,736,2022-01-05,158.4768524169922,162.54989624023438,157.60757446289062,-0.02505719116069194,0.005515457978869209
737,737,737,737,2022-01-06,157.29498291015625,164.85498046875,153.3293914794922,-0.045858472319717514,0.025863217693617768
738,738,738,738,2022-01-07,153.31964111328125,163.59500122070312,162.75497436523438,-0.06280974376203319,-0.05797262595968056
739,739,739,739,2022-01-10,146.94149780273438,162.7940673828125,161.59268188476562,-0.09737805458721405,-0.09066737373960565
740,740,740,740,2022-01-11,146.80477905273438,160.84059143066406,161.81732177734375,-0.08726536164212195,-0.09277463351708559
741,741,741,741,2022-01-12,148.6703338623047,162.5205841064453,163.6829071044922,-0.0852215140641458,-0.09171741575070969
742,742,742,742,2022-01-13,146.1112518310547,158.4768524169922,162.54989624023438,-0.07802780278220389,-0.10112983637273332
743,743,743,743,2022-01-14,144.73406982421875,157.29498291015625,164.85498046875,-0.07985577704733304,-0.12205218542575591
744,744,744,744,2022-01-18,143.5326385498047,153.31964111328125,163.59500122070312,-0.06383397777617661,-0.12263432575077682
745,745,745,745,2022-01-19,141.73545837402344,146.94149780273438,162.7940673828125,-0.03542933416739724,-0.12935734911806984
746,746,746,746,2022-01-20,139.41078186035156,146.80477905273438,160.84059143066406,-0.05036618862201203,-0.1332363265994988
747,747,747,747,2022-01-21,139.62567138671875,148.6703338623047,162.5205841064453,-0.06083703614981395,-0.14087392588209746
748,748,748,748,2022-01-24,142.60475158691406,146.1112518310547,158.4768524169922,-0.02399883787317847,-0.10015406406681182
749,749,749,749,2022-01-25,142.0968475341797,144.73406982421875,157.29498291015625,-0.018221157556351453,-0.09662186990832022
750,750,750,750,2022-01-26,140.64151000976562,143.5326385498047,153.31964111328125,-0.020142655839465173,-0.08269084777043212
751,751,751,751,2022-01-27,141.2763671875,141.73545837402344,146.94149780273438,-0.0032390708139663493,-0.038553646859103674
752,752,752,752,2022-01-28,142.51686096191406,139.41078186035156,146.80477905273438,0.02228004936285255,-0.029208300427876588
753,753,753,753,2022-01-31,144.62661743164062,139.62567138671875,148.6703338623047,0.035816809296270735,-0.02719921537547143
754,754,754,754,2022-02-01,144.7731170654297,142.60475158691406,146.1112518310547,0.01520542236065725,-0.009158327978547876
755,755,755,755,2022-02-02,145.25172424316406,142.0968475341797,144.73406982421875,0.022202299092001443,0.003576589945781361
756,756,756,756,2022-02-03,141.93075561523438,140.64151000976562,143.5326385498047,0.00916689251544045,-0.01116040888508063
757,757,757,757,2022-02-04,142.00892639160156,141.2763671875,141.73545837402344,0.005185291911769863,0.0019294255701101104
758,758,758,758,2022-02-07,141.76475524902344,142.51686096191406,139.41078186035156,-0.005277310402532764,0.01688516022404829
759,759,759,759,2022-02-08,140.1921844482422,144.62661743164062,139.62567138671875,-0.03066125075831505,0.004057370366759905
760,760,760,760,2022-02-09,142.85870361328125,144.7731170654297,142.60475158691406,-0.013223542401751498,0.001780810411583067
761,761,761,761,2022-02-10,141.4521942138672,145.25172424316406,142.0968475341797,-0.026158243897581035,-0.004536717960315295
762,762,762,762,2022-02-11,136.9200897216797,141.93075561523438,140.64151000976562,-0.035303594853946185,-0.02646032659794062
763,763,763,763,2022-02-14,138.29730224609375,142.00892639160156,141.2763671875,-0.02613655521394964,-0.02108678897053229
764,764,764,764,2022-02-15,142.19451904296875,141.76475524902344,142.51686096191406,0.003031527781290899,-0.0022617809343377093
765,765,765,765,2022-02-16,143.08335876464844,140.1921844482422,144.62661743164062,0.02062293506435542,-0.010670640677340248
766,766,766,766,2022-02-17,139.47918701171875,142.85870361328125,144.7731170654297,-0.02365635775829844,-0.03656707931016201
767,767,767,767,2022-02-18,139.62567138671875,141.4521942138672,145.25172424316406,-0.012912651071264714,-0.0387331226927593
768,768,768,768,2022-02-22,134.9763641357422,136.9200897216797,141.93075561523438,-0.014196058371627962,-0.048998481332299226
769,769,769,769,2022-02-23,133.6480255126953,138.29730224609375,142.00892639160156,-0.03361798572994046,-0.05887588260367771
770,770,770,770,2022-02-24,133.9801025390625,142.19451904296875,141.76475524902344,-0.05776886872428599,-0.0549124688734266
771,771,771,771,2022-02-25,135.57220458984375,143.08335876464844,140.1921844482422,-0.05249495286981243,-0.03295461780969744
772,772,772,772,2022-02-28,133.37451171875,139.47918701171875,142.85870361328125,-0.043767643214437824,-0.06638861794661788
773,773,773,773,2022-03-01,129.1451873779297,139.62567138671875,141.4521942138672,-0.07506129714328424,-0.08700470787558123
774,774,774,774,2022-03-02,132.52474975585938,134.9763641357422,136.9200897216797,-0.01816328655450583,-0.032101497849985394
775,775,775,775,2022-03-03,130.85450744628906,133.6480255126953,138.29730224609375,-0.020902052654275027,-0.05381735347635752
776,776,776,776,2022-03-04,128.42176818847656,133.9801025390625,142.19451904296875,-0.04148626732813088,-0.09685852132127748
777,777,777,777,2022-03-07,121.82347869873048,135.57220458984375,143.08335876464844,-0.1014125714980314,-0.14858387620664815
778,778,778,778,2022-03-08,118.6613998413086,133.37451171875,139.47918701171875,-0.11031426985440285,-0.14925371746439198
779,779,779,779,2022-03-09,124.28070068359376,129.1451873779297,139.62567138671875,-0.03766680581058368,-0.10990078365048139
780,780,780,780,2022-03-10,123.38004302978516,132.52474975585938,134.9763641357422,-0.06900376528098218,-0.08591371667334968
781,781,781,781,2022-03-11,120.0515365600586,130.85450744628906,133.6480255126953,-0.08255711703828539,-0.10173355648524096
782,782,782,782,2022-03-14,115.09793090820312,128.42176818847656,133.9801025390625,-0.10375061384234241,-0.14093265546915212
783,783,783,783,2022-03-15,116.88945770263672,121.82347869873048,135.57220458984375,-0.04050139635476668,-0.13780661709920017
784,784,784,784,2022-03-16,122.55772399902344,118.6613998413086,133.37451171875,0.032835649696747016,-0.08110086087914747
785,785,785,785,2022-03-17,124.73104095458984,124.28070068359376,129.1451873779297,0.0036235736403080754,-0.03417972061492558
786,786,786,786,2022-03-18,128.4805145263672,123.38004302978516,132.52474975585938,0.04133951789391688,-0.03051682977664616
787,787,787,787,2022-03-21,127.45257568359376,120.0515365600586,130.85450744628906,0.06164884961578676,-0.025997818715504772
788,788,788,788,2022-03-22,130.29161071777344,115.09793090820312,128.42176818847656,0.13200654164398573,0.014560168074875257
789,789,789,789,2022-03-23,130.20350646972656,116.88945770263672,121.82347869873048,0.11390290475091769,0.06878828170487483
790,790,790,790,2022-03-24,129.30284118652344,122.55772399902344,118.6613998413086,0.05503624714468214,0.0896790477732956
791,791,791,791,2022-03-25,130.88876342773438,124.73104095458984,124.28070068359376,0.04936800355403381,0.05317046579069484
792,792,792,792,2022-03-28,131.9754180908203,128.4805145263672,123.38004302978516,0.027201817935869954,0.06966584586909375
793,793,793,793,2022-03-29,136.2144012451172,127.45257568359376,120.0515365600586,0.0687457708447965,0.13463271814911537
794,794,794,794,2022-03-30,135.6269989013672,130.29161071777344,115.09793090820312,0.04094959110721885,0.17836174665500382
795,795,795,795,2022-03-31,131.7306671142578,130.20350646972656,116.88945770263672,0.011729028548753684,0.12696790372128075
796,796,796,796,2022-04-01,130.71255493164062,129.30284118652344,122.55772399902344,0.01090241894285704,0.06653869431095316
797,797,797,797,2022-04-04,131.5153350830078,130.88876342773438,124.73104095458984,0.004787054586388395,0.05439138546825628
798,798,798,798,2022-04-05,129.51821899414062,131.9754180908203,128.4805145263672,-0.0186186119523315,0.008076745890992498
799,799,799,799,2022-04-06,125.66106414794922,136.2144012451172,127.45257568359376,-0.07747592766037481,-0.01405629918450646
800,800,800,800,2022-04-07,126.6596221923828,135.6269989013672,130.29161071777344,-0.06611793213463191,-0.027875843313181048
801,801,801,801,2022-04-08,125.45547485351562,131.7306671142578,130.20350646972656,-0.0476365329213686,-0.03646623462721332
802,802,802,802,2022-04-11,122.35212707519533,130.71255493164062,129.30284118652344,-0.06396040426887528,-0.05375530844911203
803,803,803,803,2022-04-12,122.4108657836914,131.5153350830078,130.88876342773438,-0.06922743491144956,-0.06477177583485794
804,804,804,804,2022-04-13,124.80934143066406,129.51821899414062,131.9754180908203,-0.036356873959868086,-0.05429857138414096
805,805,805,805,2022-04-14,130.65382385253906,125.66106414794922,136.2144012451172,0.039731954670633174,-0.040822243035608885
806,806,806,806,2022-04-18,128.8623046875,126.6596221923828,135.6269989013672,0.0173905658092961,-0.04987719457529771
807,807,807,807,2022-04-19,134.16835021972656,125.45547485351562,131.7306671142578,0.06944994131491078,0.01850505397770741
808,808,808,808,2022-04-20,133.01312255859375,122.35212707519533,130.71255493164062,0.08713371592507246,0.01760020396018014
809,809,809,809,2022-04-21,132.61180114746094,122.4108657836914,131.5153350830078,0.08333357744397718,0.008337172724086406
810,810,810,810,2022-04-22,126.35613250732422,124.80934143066406,129.51821899414062,0.012393231619761913,-0.02441422150006134
811,811,811,811,2022-04-25,125.24988555908205,130.65382385253906,125.66106414794922,-0.04136073582933253,-0.0032721240398144724
812,812,812,812,2022-04-26,117.98590850830078,128.8623046875,126.6596221923828,-0.08440324116175968,-0.0684804954724052
813,813,813,813,2022-04-27,118.69076538085938,134.16835021972656,125.45547485351562,-0.11535943323085995,-0.05392119778395377
814,814,814,814,2022-04-28,124.37860107421876,133.01312255859375,122.35212707519533,-0.06491480929313109,0.016562638079663294
815,815,815,815,2022-04-29,122.07801055908205,132.61180114746094,122.4108657836914,-0.07943328193443044,-0.002719164042165545
816,816,816,816,2022-05-02,123.42899322509766,126.35613250732422,124.80934143066406,-0.02316578724073315,-0.011059654587899925
817,817,817,817,2022-05-03,120.27670288085938,125.24988555908205,130.65382385253906,-0.03970608560657529,-0.07942454851831737
818,818,818,818,2022-05-04,123.40940856933594,117.98590850830078,128.8623046875,0.04596735431887278,-0.042315680535030875
819,819,819,819,2022-05-05,116.1356430053711,118.69076538085938,134.16835021972656,-0.021527558334376806,-0.1344035846369388
820,820,820,820,2022-05-06,112.08269500732422,124.37860107421876,133.01312255859375,-0.09885869402532821,-0.1573561100488371
821,821,821,821,2022-05-09,108.87165069580078,122.07801055908205,132.61180114746094,-0.10817967791906136,-0.1790198929977711
822,822,822,822,2022-05-10,107.18783569335938,123.42899322509766,126.35613250732422,-0.1315830025617989,-0.1517005659606886
823,823,823,823,2022-05-11,105.6508331298828,120.27670288085938,125.24988555908205,-0.12160185140312918,-0.15647960348797374
824,824,824,824,2022-05-12,105.63127136230467,123.40940856933594,117.98590850830078,-0.1440581995581225,-0.10471281954087686
825,825,825,825,2022-05-13,110.6338119506836,116.1356430053711,118.69076538085938,-0.04737418170951224,-0.0678818895835942
826,826,826,826,2022-05-16,110.23243713378906,112.08269500732422,124.37860107421876,-0.016507970953181017,-0.11373470852906964
827,827,827,827,2022-05-17,113.46304321289062,108.87165069580078,122.07801055908205,0.042172525976653885,-0.07056936221959509
828,828,828,828,2022-05-18,107.07035064697266,107.18783569335938,123.42899322509766,-0.0010960669709090265,-0.1325348457496669
829,829,829,829,2022-05-19,104.20196533203124,105.6508331298828,120.27670288085938,-0.013713737553497363,-0.1336479730804646
830,830,830,830,2022-05-20,105.7291488647461,105.63127136230467,123.40940856933594,0.0009265958951276687,-0.14326508739936494
831,831,831,831,2022-05-23,106.3459014892578,110.6338119506836,116.1356430053711,-0.0387576852484951,-0.08429575333440509
832,832,832,832,2022-05-24,105.03408813476562,110.23243713378906,112.08269500732422,-0.047158070112467976,-0.06288755701402426
833,833,833,833,2022-05-25,105.92494201660156,113.46304321289062,108.87165069580078,-0.0664366209722167,-0.027065895119314787
834,834,834,834,2022-05-26,110.5652847290039,107.07035064697266,107.18783569335938,0.03264147414212348,0.03150962992952544
835,835,835,835,2022-05-27,113.5511474609375,104.20196533203124,105.6508331298828,0.08972174468222205,0.07477758666931078
836,836,836,836,2022-05-31,116.35102081298828,105.7291488647461,105.63127136230467,0.10046304223852398,0.10148272677620196
837,837,837,837,2022-06-01,116.1845932006836,106.3459014892578,110.6338119506836,0.092515946300193,0.050172557124528394
838,838,838,838,2022-06-02,120.81514739990234,105.03408813476562,110.23243713378906,0.1502470249933392,0.0960035951420457
839,839,839,839,2022-06-03,118.70022583007812,105.92494201660156,113.46304321289062,0.12060694648739378,0.04615760752477782
840,840,840,840,2022-06-06,117.99361419677734,110.5652847290039,107.07035064697266,0.06718500735543098,0.10201949917788511
841,841,841,841,2022-06-07,119.40684509277344,113.5511474609375,104.20196533203124,0.051568810732188775,0.14591739908448997
842,842,842,842,2022-06-08,120.12325286865234,116.35102081298828,105.7291488647461,0.03242113416200443,0.13614130217126674
843,843,843,843,2022-06-09,116.39392852783205,116.1845932006836,106.3459014892578,0.001801747730758585,0.09448438442725715
844,844,844,844,2022-06-10,112.59593200683594,120.81514739990234,105.03408813476562,-0.06803133191453647,0.07199418785230915
845,845,845,845,2022-06-13,108.38572692871094,118.70022583007812,105.92494201660156,-0.08689536038568801,0.023231402021666403
846,846,846,846,2022-06-14,108.66051483154295,117.99361419677734,110.5652847290039,-0.07909834298040597,-0.017227558379915964
847,847,847,847,2022-06-15,111.32991027832033,119.40684509277344,113.5511474609375,-0.06764214235940758,-0.019561556464070984
848,848,848,848,2022-06-16,105.12747192382812,120.12325286865234,116.35102081298828,-0.1248366206101762,-0.09646283127330557
849,849,849,849,2022-06-17,105.34337615966795,116.39392852783205,116.1845932006836,-0.09494096906886074,-0.09331028101367789
850,850,850,850,2022-06-21,106.65846252441406,112.59593200683594,120.81514739990234,-0.0527325399470151,-0.11717640693371967
851,851,851,851,2022-06-22,102.96839904785156,108.38572692871094,118.70022583007812,-0.049981930595183854,-0.13253409310903086
852,852,852,852,2022-06-23,105.99110412597656,108.66051483154295,117.99361419677734,-0.024566519951656707,-0.10172169191109148
853,853,853,853,2022-06-24,110.80977630615234,111.32991027832033,119.40684509277344,-0.004672005670961821,-0.07199812355767021
854,854,854,854,2022-06-27,108.44459533691406,105.12747192382812,120.12325286865234,0.031553345213983786,-0.09722228838165248
855,855,855,855,2022-06-28,100.86820220947266,105.34337615966795,116.39392852783205,-0.042481778288673055,-0.13338948615903867
856,856,856,856,2022-06-29,101.32945251464844,106.65846252441406,112.59593200683594,-0.049963311711396674,-0.10006115932770543
857,857,857,857,2022-06-30,100.29899597167967,102.96839904785156,108.38572692871094,-0.025924488492157338,-0.0746106631028105
858,858,858,858,2022-07-01,99.29796600341795,105.99110412597656,108.66051483154295,-0.06314811207743831,-0.08616330267383521
859,859,859,859,2022-07-05,102.37955474853516,110.80977630615234,111.32991027832033,-0.07607831942847376,-0.08039488675962858
860,860,860,860,2022-07-06,102.2912368774414,108.44459533691406,105.12747192382812,-0.0567419560223863,-0.0269790093348935
861,861,861,861,2022-07-07,106.11869049072266,100.86820220947266,105.34337615966795,0.05205295788207187,0.007359877377383084
862,862,862,862,2022-07-08,105.9224090576172,101.32945251464844,106.65846252441406,0.04532696495428912,-0.006901032036050414
863,863,863,863,2022-07-11,103.15485382080078,100.29899597167967,102.96839904785156,0.028473444040531426,0.0018107960760131991
864,864,864,864,2022-07-12,101.8299789428711,99.29796600341795,105.99110412597656,0.025499142040492417,-0.03925919271639755
865,865,865,865,2022-07-13,103.15485382080078,102.37955474853516,110.80977630615234,0.007572791991232286,-0.06908165272531597
866,866,866,866,2022-07-14,101.30001068115234,102.2912368774414,108.44459533691406,-0.009690235708819217,-0.06588234880276911
867,867,867,867,2022-07-15,102.7524871826172,106.11869049072266,100.86820220947266,-0.03172111616284734,0.018680663795627606
868,868,868,868,2022-07-18,102.0066375732422,105.9224090576172,101.32945251464844,-0.036968300845999336,0.006683003231423346
869,869,869,869,2022-07-19,107.15897369384766,103.15485382080078,100.29899597167967,0.038816591994815575,0.06839527809535562
870,870,870,870,2022-07-20,109.04326629638672,101.8299789428711,99.29796600341795,0.07083657905460661,0.09814199308607519
871,871,871,871,2022-07-21,109.54377746582033,103.15485382080078,102.37955474853516,0.06193526924208825,0.06997708414421178
872,872,872,872,2022-07-22,107.09027099609376,101.30001068115234,102.2912368774414,0.05715952324197282,0.046915398279935294
873,873,873,873,2022-07-25,107.24729919433594,102.7524871826172,106.11869049072266,0.04374407019199755,0.01063534329715421
874,874,874,874,2022-07-26,103.2431869506836,102.0066375732422,105.9224090576172,0.012122244266247195,-0.025294195352715487
875,875,875,875,2022-07-27,105.8537139892578,107.15897369384766,103.15485382080078,-0.012180591690985954,0.02616319124590527
876,876,876,876,2022-07-28,110.14244079589844,109.04326629638672,101.8299789428711,0.010080168513332044,0.08163079222171721
877,877,877,877,2022-07-29,112.78239440917967,109.54377746582033,103.15485382080078,0.029564590689506343,0.0933309508159812
878,878,878,878,2022-08-01,112.1739273071289,107.09027099609376,101.30001068115234,0.04747075774250842,0.1073436868649782
879,879,879,879,2022-08-02,109.69097900390624,107.24729919433594,102.7524871826172,0.022785467120642888,0.06752626638572345
880,880,880,880,2022-08-03,112.15428161621094,103.2431869506836,102.0066375732422,0.08631169696247287,0.09948023270233364
881,881,881,881,2022-08-04,112.35057067871094,105.8537139892578,107.15897369384766,0.061375802932265966,0.04844761764605576
882,882,882,882,2022-08-05,111.75191497802734,110.14244079589844,109.04326629638672,0.014612661300209995,0.024840127901876397
883,883,883,883,2022-08-08,111.8794937133789,112.78239440917967,109.54377746582033,-0.008005688303841185,0.021322217487774298
884,884,884,884,2022-08-09,108.0618667602539,112.1739273071289,107.09027099609376,-0.036657899438755526,0.009072680040146608
885,885,885,885,2022-08-10,111.0354995727539,109.69097900390624,107.24729919433594,0.012257348608400997,0.03532210514274681
886,886,886,886,2022-08-11,111.9776382446289,112.15428161621094,103.2431869506836,-0.001575003370682726,0.0846007523781449
887,887,887,887,2022-08-12,113.91100311279295,112.35057067871094,105.8537139892578,0.013888958682233943,0.07611720760551521
888,888,888,888,2022-08-15,114.1563491821289,111.75191497802734,110.14244079589844,0.021515821044984618,0.036442885750720855
889,889,889,889,2022-08-16,115.86398315429688,111.8794937133789,112.78239440917967,0.03561411755335375,0.027323313725164056
890,890,890,890,2022-08-17,114.86296081542967,108.0618667602539,112.1739273071289,0.06293704022589841,0.02397200109556885
891,891,891,891,2022-08-18,113.85211181640624,111.0354995727539,109.69097900390624,0.025366772379015634,0.03793505035953615
892,892,892,892,2022-08-19,111.05513763427734,111.9776382446289,112.15428161621094,-0.008238257430793872,-0.009800285518254515
893,893,893,893,2022-08-22,108.28758239746094,113.91100311279295,112.35057067871094,-0.049366791281469036,-0.036163485923617844
894,894,894,894,2022-08-23,108.62125396728516,114.1563491821289,111.75191497802734,-0.04848696769386762,-0.028014383568798262
895,895,895,895,2022-08-24,109.33767700195312,115.86398315429688,111.8794937133789,-0.056327307025623496,-0.022719236806144294
896,896,896,896,2022-08-25,111.11400604248048,114.86296081542967,108.0618667602539,-0.03263850022961967,0.028244369394414104
897,897,897,897,2022-08-26,106.2658920288086,113.85211181640624,111.0354995727539,-0.06663222725135665,-0.04295569941413302
898,898,898,898,2022-08-29,105.87332916259766,111.05513763427734,111.9776382446289,-0.04665978163697593,-0.0545136437749798
899,899,899,899,2022-08-30,105.8537139892578,108.28758239746094,113.91100311279295,-0.022475969583195754,-0.07073319436540249
900,900,900,900,2022-08-31,104.46994018554688,108.62125396728516,114.1563491821289,-0.038218245786304283,-0.08485212663141506
901,901,901,901,2022-09-01,104.5091781616211,109.33767700195312,115.86398315429688,-0.04416134467760624,-0.09800116208290988
902,902,902,902,2022-09-02,104.07122039794922,111.11400604248048,114.86296081542967,-0.06338341938493974,-0.09395317986640983
903,903,903,903,2022-09-06,103.4905242919922,106.2658920288086,113.85211181640624,-0.02611720170818299,-0.09100918164015048
904,904,904,904,2022-09-07,106.76797485351562,105.87332916259766,111.05513763427734,0.008450151685926333,-0.03860391218351411
905,905,905,905,2022-09-08,107.01402282714844,105.8537139892578,108.28758239746094,0.010961437196321588,-0.011760901315886807
906,906,906,906,2022-09-09,109.21868133544922,104.46994018554688,108.62125396728516,0.04545557450753979,0.005500096402348609
907,907,907,907,2022-09-12,110.6064224243164,104.5091781616211,109.33767700195312,0.058341710938211166,0.01160391785478132
908,908,908,908,2022-09-13,104.0515365600586,104.07122039794922,111.11400604248048,-0.00018913814804277784,-0.06356056931042342
909,909,909,909,2022-09-14,105.31133270263672,103.4905242919922,106.2658920288086,0.017593962569048438,-0.00898274420839651
910,910,910,910,2022-09-15,103.83499908447266,106.76797485351562,105.87332916259766,-0.027470557281497388,-0.019252535971496454
911,911,911,911,2022-09-16,102.4767837524414,107.01402282714844,105.8537139892578,-0.0423985469832836,-0.031901858796934524
912,912,912,912,2022-09-19,105.51801300048828,109.21868133544922,104.46994018554688,-0.03388310763059732,0.010032290753492878
913,913,913,913,2022-09-20,100.80361938476562,110.6064224243164,104.5091781616211,-0.08862779235318319,-0.035456778457533256
914,914,914,914,2022-09-21,98.21511840820312,104.0515365600586,104.07122039794922,-0.05609160945438496,-0.056270138539294856
915,915,915,915,2022-09-22,96.99468994140624,105.31133270263672,103.4905242919922,-0.0789719638693952,-0.06276743107666904
916,916,916,916,2022-09-23,95.48883056640624,103.83499908447266,106.76797485351562,-0.08037914567973925,-0.10564164303560353
917,917,917,917,2022-09-26,94.54397583007812,102.4767837524414,107.01402282714844,-0.07741078156323666,-0.11652722388739867
918,918,918,918,2022-09-27,94.77034759521484,105.51801300048828,109.21868133544922,-0.10185621487417229,-0.1322881174133428
919,919,919,919,2022-09-28,97.14231872558594,100.80361938476562,110.6064224243164,-0.03632112300655166,-0.12172985441187578
920,920,920,920,2022-09-29,93.82550811767578,98.21511840820312,104.0515365600586,-0.04469383493774537,-0.09827849525778354
921,921,921,921,2022-09-30,81.80821228027344,96.99468994140624,105.31133270263672,-0.15657019647474346,-0.22317750444511109
922,922,922,922,2022-10-03,84.05221557617188,95.48883056640624,103.83499908447266,-0.11976913867722927,-0.19052134331129467
923,923,923,923,2022-10-04,87.24108123779297,94.54397583007812,102.4767837524414,-0.07724336244765606,-0.14867467495324727
924,924,924,924,2022-10-05,89.66226196289062,94.77034759521484,105.51801300048828,-0.05389961904689833,-0.15026582274179368
925,925,925,925,2022-10-06,88.74694061279297,97.14231872558594,100.80361938476562,-0.08642348898947727,-0.1196056138217868
926,926,926,926,2022-10-07,85.78443908691406,93.82550811767578,98.21511840820312,-0.08570237659333135,-0.12656584365784185
927,927,927,927,2022-10-10,85.32186889648438,81.80821228027344,96.99468994140624,0.04294992542036269,-0.12034494931602258
928,928,928,928,2022-10-11,86.60134887695312,84.05221557617188,95.48883056640624,0.030327972716806206,-0.09307352113054157
929,929,929,929,2022-10-12,87.11314392089844,87.24108123779297,94.54397583007812,-0.00146648018432749,-0.07859656677158322
930,930,930,930,2022-10-13,88.14656066894531,89.66226196289062,94.77034759521484,-0.01690456230707882,-0.06989303188547114
931,931,931,931,2022-10-14,86.16829681396484,88.74694061279297,97.14231872558594,-0.029056143017694214,-0.11296849875100512
932,932,932,932,2022-10-17,88.55009460449219,85.78443908691406,93.82550811767578,0.03223959434852808,-0.05622579210087708
933,933,933,933,2022-10-18,88.26467895507812,85.32186889648438,81.80821228027344,0.034490689159236254,0.07892198710668508
934,934,934,934,2022-10-19,87.17219543457031,86.60134887695312,84.05221557617188,0.006591658963976066,0.03711954333400014
935,935,935,935,2022-10-20,85.45965576171875,87.11314392089844,87.24108123779297,-0.01898092623865244,-0.020419571270770764
936,936,936,936,2022-10-21,87.10330200195312,88.14656066894531,89.66226196289062,-0.011835500546758526,-0.028539988897409274
937,937,937,937,2022-10-24,86.62102508544922,86.16829681396484,88.74694061279297,0.005254000464484099,-0.023954803542121206
938,938,938,938,2022-10-25,90.2724838256836,88.55009460449219,85.78443908691406,0.019451015031485053,0.052317702214295325
939,939,939,939,2022-10-26,90.9319076538086,88.26467895507812,85.32186889648438,0.0302185282981422,0.06575147532375936
940,940,940,940,2022-10-27,89.11109924316406,87.17219543457031,86.60134887695312,0.022242227569558626,0.028980499712272456
941,941,941,941,2022-10-28,92.34918212890624,85.45965576171875,87.11314392089844,0.08061729603027046,0.06010617884210778
942,942,942,942,2022-10-31,91.2173309326172,87.10330200195312,88.14656066894531,0.047231607024172506,0.03483709676665514
943,943,943,943,2022-11-01,92.29012298583984,86.62102508544922,86.16829681396484,0.06544713474353614,0.07104499448436208
944,944,944,944,2022-11-02,88.87488555908203,90.2724838256836,88.55009460449219,-0.015481996366692785,0.003667878120746426
945,945,945,945,2022-11-03,88.97332000732422,90.9319076538086,88.26467895507812,-0.021539058148224655,0.008028591511750172
946,946,946,946,2022-11-04,94.27825164794922,89.11109924316406,87.17219543457031,0.057985508524422524,0.08151746297031792
947,947,947,947,2022-11-07,91.96533966064452,92.34918212890624,85.45965576171875,-0.004156425204999925,0.07612579106409134
948,948,948,948,2022-11-08,92.27044677734376,91.2173309326172,87.10330200195312,0.01154512891310655,0.05932203092914645
949,949,949,949,2022-11-09,90.64647674560548,92.29012298583984,86.62102508544922,-0.017809557372532092,0.04647199286992132
950,950,950,950,2022-11-10,97.91985321044922,88.87488555908203,90.2724838256836,0.10177191896752769,0.08471429012114817
951,951,951,951,2022-11-11,104.41568756103516,88.97332000732422,90.9319076538086,0.17356177731076827,0.14828436194873795
952,952,952,952,2022-11-14,102.74252319335938,94.27825164794922,89.11109924316406,0.08977968298581906,0.15297111208333591
953,953,953,953,2022-11-15,105.0259017944336,91.96533966064452,92.34918212890624,0.14201613544823544,0.13726943079834175
954,954,954,954,2022-11-16,103.56926727294922,92.27044677734376,91.2173309326172,0.12245329778092917,0.13541216580275162
955,955,955,955,2022-11-17,103.6972198486328,90.64647674560548,92.29012298583984,0.14397408009197687,0.12360040807988915
956,956,956,956,2022-11-18,103.75627136230467,97.91985321044922,88.87488555908203,0.05960403289526828,0.16744196866875094
957,957,957,957,2022-11-21,102.1913604736328,104.41568756103516,88.97332000732422,-0.021302613997558062,0.1485618437664289
958,958,958,958,2022-11-22,104.2975845336914,102.74252319335938,94.27825164794922,0.015135518303414086,0.10627406332433975
959,959,959,959,2022-11-23,104.96685791015624,105.0259017944336,91.96533966064452,-0.0005621840257360455,0.1413741122197536
960,960,960,960,2022-11-25,104.2877426147461,103.56926727294922,92.27044677734376,0.006937148062498011,0.13023992250087457
961,961,961,961,2022-11-28,103.30352020263672,103.6972198486328,90.64647674560548,-0.0037966268196077957,0.13963083741856352
962,962,962,962,2022-11-29,104.57316589355467,103.75627136230467,97.91985321044922,0.007873206318271597,0.06794651406192531
963,963,963,963,2022-11-30,107.95887756347656,102.1913604736328,104.41568756103516,0.05643840206366457,0.03393350257230532
