,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MKC,MKC_6m,MKC_12m,MKC_6m_ret,MKC_12m_ret
723,723,723,723,2021-12-16,90.66864013671876,84.91204071044922,82.20137786865234,0.06779485427631626,0.1030063301566071
724,724,724,724,2021-12-17,90.15139770507812,84.9791030883789,82.90059661865234,0.06086548844037565,0.08746379859942266
725,725,725,725,2021-12-20,89.95026397705078,86.693603515625,83.34119415283203,0.03756517585335839,0.07930135740674604
726,726,726,726,2021-12-21,89.09778594970703,89.13609313964844,84.80670166015625,-0.00042976070177758174,0.050598410332550525
727,727,727,727,2021-12-22,89.45218658447266,87.718505859375,86.31048583984375,0.01976413879959371,0.03639998910976572
728,728,728,728,2021-12-23,89.10736083984375,88.32192993164062,84.12661743164062,0.008892818678339909,0.059205321220128226
729,729,729,729,2021-12-27,90.1609878540039,90.66864013671876,84.91204071044922,-0.005598984190668066,0.06181628776834658
730,730,730,730,2021-12-28,90.95599365234376,90.15139770507812,84.9791030883789,0.008924941462336466,0.07033365082411902
731,731,731,731,2021-12-29,91.5881576538086,89.95026397705078,86.693603515625,0.018208881267715915,0.05645807694798877
732,732,732,732,2021-12-30,91.8958511352539,89.09778594970703,89.13609313964844,0.03140443003966786,0.030961172947997495
733,733,733,733,2021-12-31,92.89588165283205,89.45218658447266,87.718505859375,0.038497606373292914,0.0590226172087005
734,734,734,734,2022-01-03,92.13624572753906,89.10736083984375,88.32192993164062,0.03399141057649824,0.04318650870571594
735,735,735,735,2022-01-04,92.79010009765624,90.1609878540039,90.66864013671876,0.029160197844211755,0.02339794616681723
736,736,736,736,2022-01-05,93.1939468383789,90.95599365234376,90.15139770507812,0.024604790692399625,0.03374932847135881
737,737,737,737,2022-01-06,92.78048706054688,91.5881576538086,89.95026397705078,0.01301837963861141,0.031464311035464876
738,738,738,738,2022-01-07,92.3477783203125,91.8958511352539,89.09778594970703,0.00491781924293222,0.036476690592962546
739,739,739,739,2022-01-10,90.98238372802734,92.89588165283205,89.45218658447266,-0.02059830738197599,0.017106313461769496
740,740,740,740,2022-01-11,91.54969787597656,92.13624572753906,89.10736083984375,-0.0063660923769024436,0.02740892573984466
741,741,741,741,2022-01-12,91.70354461669922,92.79010009765624,90.1609878540039,-0.011709821196587589,0.017108915944811454
742,742,742,742,2022-01-13,91.83816528320312,93.1939468383789,90.95599365234376,-0.014547957256569877,0.009698883992529828
743,743,743,743,2022-01-14,92.64586639404295,92.78048706054688,91.5881576538086,-0.0014509588251683248,0.01154853168061698
744,744,744,744,2022-01-18,93.72280883789062,92.3477783203125,91.8958511352539,0.014889697863751161,0.019880741949359182
745,745,745,745,2022-01-19,92.36701202392578,90.98238372802734,92.89588165283205,0.01521864166625364,-0.005693143974699999
746,746,746,746,2022-01-20,91.67469024658205,91.54969787597656,92.13624572753906,0.001365295282293788,-0.005009488690497665
747,747,747,747,2022-01-21,92.03046417236328,91.70354461669922,92.79010009765624,0.0035649609514061265,-0.008186605300495198
748,748,748,748,2022-01-24,90.54967498779295,91.83816528320312,93.1939468383789,-0.014030009108270236,-0.028373858392023776
749,749,749,749,2022-01-25,89.44388580322266,92.64586639404295,92.78048706054688,-0.03456150517500245,-0.035962316679226
750,750,750,750,2022-01-26,88.40541076660156,93.72280883789062,92.3477783203125,-0.05673536823342973,-0.04269044286086299
751,751,751,751,2022-01-27,94.42474365234376,92.36701202392578,90.98238372802734,0.02227777626805727,0.03783545542845568
752,752,752,752,2022-01-28,94.45358276367188,91.67469024658205,91.54969787597656,0.03031253784021848,0.03171921868741978
753,753,753,753,2022-01-31,96.45361328125,92.03046417236328,91.70354461669922,0.048061792892868826,0.05179809225919274
754,754,754,754,2022-02-01,96.626708984375,90.54967498779295,91.83816528320312,0.06711270910029543,0.05214110807206729
755,755,755,755,2022-02-02,97.7517318725586,89.44388580322266,92.64586639404295,0.09288333120514536,0.05511163829802501
756,756,756,756,2022-02-03,98.94405364990234,88.40541076660156,93.72280883789062,0.11920812076903031,0.055709435907354665
757,757,757,757,2022-02-04,97.8190460205078,94.42474365234376,92.36701202392578,0.03594717059186614,0.059025769883838786
758,758,758,758,2022-02-07,97.97288513183594,94.45358276367188,91.67469024658205,0.03725959635612286,0.06870156712079778
759,759,759,759,2022-02-08,98.50173950195312,96.45361328125,92.03046417236328,0.021234313065400467,0.07031666511504087
760,760,760,760,2022-02-09,98.36711883544922,96.626708984375,90.54967498779295,0.018011685064795557,0.08633320714525072
761,761,761,761,2022-02-10,96.57862091064452,97.7517318725586,89.44388580322266,-0.012000922535505443,0.0797677230070073
762,762,762,762,2022-02-11,96.87670135498048,98.94405364990234,88.40541076660156,-0.020894154005826948,0.0958232139291102
763,763,763,763,2022-02-14,96.5401611328125,97.8190460205078,94.42474365234376,-0.013073986505932389,0.022403211262689293
764,764,764,764,2022-02-15,96.27092742919922,97.97288513183594,94.45358276367188,-0.017371721781455185,0.019240611233079852
765,765,765,765,2022-02-16,94.60743713378906,98.50173950195312,96.45361328125,-0.03953536646006994,-0.019140559743238028
766,766,766,766,2022-02-17,94.30935668945312,98.36711883544922,96.626708984375,-0.04125120461019105,-0.02398252325137762
767,767,767,767,2022-02-18,94.03050231933594,96.57862091064452,97.7517318725586,-0.026383878412036155,-0.038068170066532625
768,768,768,768,2022-02-22,93.24202728271484,96.87670135498048,98.94405364990234,-0.03751855731490361,-0.05762879280611655
769,769,769,769,2022-02-23,92.89588165283205,96.5401611328125,97.8190460205078,-0.037748843975585866,-0.05032930260476687
770,770,770,770,2022-02-24,90.50159454345705,96.27092742919922,97.97288513183594,-0.059928090855727256,-0.07625875851594288
771,771,771,771,2022-02-25,92.51124572753906,94.60743713378906,98.50173950195312,-0.022156729637287098,-0.06081612167159023
772,772,772,772,2022-02-28,91.51122283935548,94.30935668945312,98.36711883544922,-0.029669737429250942,-0.06969702963001734
773,773,773,773,2022-03-01,92.54971313476562,94.03050231933594,96.57862091064452,-0.015747966330557528,-0.04171635231369142
774,774,774,774,2022-03-02,93.58819580078124,93.24202728271484,96.87670135498048,0.0037125803476665276,-0.03394526762579719
775,775,775,775,2022-03-03,95.7324447631836,92.89588165283205,96.5401611328125,0.030534863977633275,-0.008366635814059942
776,776,776,776,2022-03-04,99.4344482421875,90.50159454345705,96.27092742919922,0.09870382664297783,0.032860603896382345
777,777,777,777,2022-03-07,100.05945587158205,92.51124572753906,94.60743713378906,0.08159235220195504,0.05762780287645897
778,778,778,778,2022-03-08,93.79972839355467,91.51122283935548,94.30935668945312,0.02500792234212157,-0.00540379357667109
779,779,779,779,2022-03-09,94.53050231933594,92.54971313476562,94.03050231933594,0.02140243462112079,0.0053174234707580315
780,780,780,780,2022-03-10,94.17473602294922,93.58819580078124,93.24202728271484,0.006267245747706651,0.010003093748770064
781,781,781,781,2022-03-11,92.80933380126952,95.7324447631836,92.89588165283205,-0.030534172287619676,-0.000931665107458346
782,782,782,782,2022-03-14,94.42474365234376,99.4344482421875,90.50159454345705,-0.05038198208373268,0.04334895013372275
783,783,783,783,2022-03-15,94.50165557861328,100.05945587158205,92.51124572753906,-0.05554497817879134,0.021515328600549832
784,784,784,784,2022-03-16,93.10740661621094,93.79972839355467,91.51122283935548,-0.007380850554694174,0.017442492049936753
785,785,785,785,2022-03-17,93.16510009765624,94.53050231933594,92.54971313476562,-0.01444403857145704,0.006649258458473195
786,786,786,786,2022-03-18,92.54009246826172,94.17473602294922,93.58819580078124,-0.017357559189644656,-0.011199097530959823
787,787,787,787,2022-03-21,93.00164031982422,92.80933380126952,95.7324447631836,0.0020720601116099857,-0.028525380816447843
788,788,788,788,2022-03-22,93.05933380126952,94.42474365234376,99.4344482421875,-0.014460297145221346,-0.06411374079725807
789,789,789,789,2022-03-23,92.44393920898438,94.50165557861328,100.05945587158205,-0.021774394924934937,-0.07610991481276441
790,790,790,790,2022-03-24,92.93433380126952,93.10740661621094,93.79972839355467,-0.0018588512045537575,-0.009225981856303744
791,791,791,791,2022-03-25,94.15550231933594,93.16510009765624,94.53050231933594,0.010630614045834319,-0.0039669735249391325
792,792,792,792,2022-03-28,93.86703491210938,92.54009246826172,94.17473602294922,0.01433910868743471,-0.0032673424299789477
793,793,793,793,2022-03-29,93.17472076416016,93.00164031982422,92.80933380126952,0.0018610472217557295,0.003936963535079663
794,794,794,794,2022-03-30,93.52086639404295,93.05933380126952,94.42474365234376,0.004959551867833589,-0.009572461871103832
795,795,795,795,2022-03-31,95.96322631835938,92.44393920898438,94.50165557861328,0.03806941958000176,0.015466086078568697
796,796,796,796,2022-04-01,98.001708984375,92.93433380126952,93.10740661621094,0.054526405644027554,0.05256619796466233
797,797,797,797,2022-04-04,97.45362854003906,94.15550231933594,93.16510009765624,0.03502850220603437,0.046031490739424585
798,798,798,798,2022-04-05,98.8382797241211,93.86703491210938,92.54009246826172,0.052960496905718246,0.06805901191442465
799,799,799,799,2022-04-06,98.57864379882812,93.17472076416016,93.00164031982422,0.0579977379094716,0.05996672166023198
800,800,800,800,2022-04-07,99.03060150146484,93.52086639404295,93.05933380126952,0.058914500259301006,0.06416624164693796
801,801,801,801,2022-04-08,98.54808807373048,95.96322631835938,92.44393920898438,0.026935961352485105,0.06603081734700522
802,802,802,802,2022-04-11,98.51912689208984,98.001708984375,92.93433380126952,0.0052796824981626855,0.06009397025175689
803,803,803,803,2022-04-12,98.47088623046876,97.45362854003906,94.15550231933594,0.010438376750761647,0.045832519659837256
804,804,804,804,2022-04-13,98.43228149414062,98.8382797241211,93.86703491210938,-0.004107702310417571,0.04863524863980029
805,805,805,805,2022-04-14,98.0173110961914,98.57864379882812,93.17472076416016,-0.005694262783552229,0.05197322076541133
806,806,806,806,2022-04-18,96.74349975585938,99.03060150146484,93.52086639404295,-0.02309489906078821,0.034458976761807314
807,807,807,807,2022-04-19,97.97872161865234,98.54808807373048,95.96322631835938,-0.0057775494807383865,0.02100278802222144
808,808,808,808,2022-04-20,100.36231231689452,98.51912689208984,98.001708984375,0.01870890945697834,0.02408736905696096
809,809,809,809,2022-04-21,100.63253021240234,98.47088623046876,97.45362854003906,0.02195211259574026,0.03261963376825139
810,810,810,810,2022-04-22,98.7024917602539,98.43228149414062,98.8382797241211,0.002745138708680317,-0.0013738398143533503
811,811,811,811,2022-04-25,98.78933715820312,98.0173110961914,98.57864379882812,0.007876425637243445,0.0021373124163177604
812,812,812,812,2022-04-26,97.07159423828124,96.74349975585938,99.03060150146484,0.003391385294617688,-0.01978183746722606
813,813,813,813,2022-04-27,98.384033203125,97.97872161865234,98.54808807373048,0.00413673068781395,-0.0016647189591617595
814,814,814,814,2022-04-28,100.1017837524414,100.36231231689452,98.51912689208984,-0.0025958804499292,0.016064462914750388
815,815,815,815,2022-04-29,97.05229949951172,100.63253021240234,98.47088623046876,-0.03557727014648171,-0.014406153790846088
816,816,816,816,2022-05-02,94.51429748535156,98.7024917602539,98.43228149414062,-0.04243250803713616,-0.039803852448775046
817,817,817,817,2022-05-03,94.31163787841795,98.78933715820312,98.0173110961914,-0.04532573462472467,-0.0378063137657062
818,818,818,818,2022-05-04,95.97147369384766,97.07159423828124,96.74349975585938,-0.011333084133068994,-0.007980133693322955
819,819,819,819,2022-05-05,93.06675720214844,98.384033203125,97.97872161865234,-0.05404612748491866,-0.05013297107122905
820,820,820,820,2022-05-06,94.1282730102539,100.1017837524414,100.36231231689452,-0.059674368610257766,-0.06211534153334963
821,821,821,821,2022-05-09,95.0739974975586,97.05229949951172,100.63253021240234,-0.02038387562329813,-0.0552359431200975
822,822,822,822,2022-05-10,94.54324340820312,94.51429748535156,98.7024917602539,0.0003062597260066191,-0.042139243679414906
823,823,823,823,2022-05-11,94.70728302001952,94.31163787841795,98.78933715820312,0.004195082924035365,-0.041320796916032854
824,824,824,824,2022-05-12,94.44674682617188,95.97147369384766,97.07159423828124,-0.015887292431704392,-0.027040324542998206
825,825,825,825,2022-05-13,96.76278686523438,93.06675720214844,98.384033203125,0.039713747144513256,-0.016478754581481514
826,826,826,826,2022-05-16,97.40936279296876,94.1282730102539,100.1017837524414,0.03485764348781184,-0.026896832988822506
827,827,827,827,2022-05-17,97.4769058227539,95.0739974975586,97.05229949951172,0.025274085327662954,0.00437502589255323
828,828,828,828,2022-05-18,88.44429779052734,94.54324340820312,94.51429748535156,-0.06450958733605916,-0.06422308429859502
829,829,829,829,2022-05-19,86.31160736083984,94.70728302001952,94.31163787841795,-0.08864868034916562,-0.08482548599030126
830,830,830,830,2022-05-20,87.16082763671875,94.44674682617188,95.97147369384766,-0.07714314610393913,-0.0918048428143885
831,831,831,831,2022-05-23,88.41535186767578,96.76278686523438,93.06675720214844,-0.08626699651782888,-0.049979235059941285
832,832,832,832,2022-05-24,90.43223571777344,97.40936279296876,94.1282730102539,-0.07162686291280151,-0.0392659630765545
833,833,833,833,2022-05-25,90.14274597167967,97.4769058227539,95.0739974975586,-0.07523997391146398,-0.05186751010449042
834,834,834,834,2022-05-26,88.74346160888672,88.44429779052734,94.54324340820312,0.0033825110926644086,-0.06134528063814215
835,835,835,835,2022-05-27,89.68917846679688,86.31160736083984,94.70728302001952,0.03913229297001197,-0.05298541350998209
836,836,836,836,2022-05-31,89.47686767578125,87.16082763671875,94.44674682617188,0.026572028993524732,-0.052620967025340026
837,837,837,837,2022-06-01,87.54682922363281,88.41535186767578,96.76278686523438,-0.009823210853052045,-0.0952427884744268
838,838,838,838,2022-06-02,87.89423370361328,90.43223571777344,97.40936279296876,-0.0280652357427158,-0.09768187386235838
839,839,839,839,2022-06-03,86.70726776123047,90.14274597167967,97.4769058227539,-0.038111532696469386,-0.1104839958821251
840,840,840,840,2022-06-06,86.59146881103516,88.74346160888672,88.44429779052734,-0.02424959268927218,-0.020949106112871818
841,841,841,841,2022-06-07,86.5142593383789,89.68917846679688,86.31160736083984,-0.03539913267901462,0.002347911060117891
842,842,842,842,2022-06-08,86.33089447021484,89.47686767578125,87.16082763671875,-0.03515962602720757,-0.00952185963587926
843,843,843,843,2022-06-09,84.30435943603516,87.54682922363281,88.41535186767578,-0.03703697571176423,-0.04649636454304018
844,844,844,844,2022-06-10,84.90267181396484,87.89423370361328,90.43223571777344,-0.034035928906738455,-0.061145938280964374
845,845,845,845,2022-06-13,83.69639587402344,86.70726776123047,90.14274597167967,-0.034724561907523155,-0.07151268832748336
846,846,846,846,2022-06-14,80.86888122558594,86.59146881103516,88.74346160888672,-0.06608719847375932,-0.08873420351806771
847,847,847,847,2022-06-15,80.80133819580078,86.5142593383789,89.68917846679688,-0.06603444549219872,-0.09909601607384988
848,848,848,848,2022-06-16,79.96175384521484,86.33089447021484,89.47686767578125,-0.07377591375700887,-0.10634160624670441
849,849,849,849,2022-06-17,79.65294647216797,84.30435943603516,87.54682922363281,-0.05517405025058508,-0.09016754600329868
850,850,850,850,2022-06-21,80.64692687988281,84.90267181396484,87.89423370361328,-0.05012498244350949,-0.08245486101134913
851,851,851,851,2022-06-22,80.53112030029297,83.69639587402344,86.70726776123047,-0.03781854093806758,-0.07122987057953456
852,852,852,852,2022-06-23,82.5094223022461,80.86888122558594,86.59146881103516,0.020286432207264227,-0.04714143973810092
853,853,853,853,2022-06-24,84.76756286621094,80.80133819580078,86.5142593383789,0.04908612603418838,-0.02018969457203812
854,854,854,854,2022-06-27,84.83511352539062,79.96175384521484,86.33089447021484,0.0609461329426233,-0.0173261374621837
855,855,855,855,2022-06-28,83.80254364013672,79.65294647216797,84.30435943603516,0.05209596570816988,-0.005952429972250539
856,856,856,856,2022-06-29,82.6348648071289,80.64692687988281,84.90267181396484,0.024649890630141114,-0.026710667148438616
857,857,857,857,2022-06-30,80.33810424804688,80.53112030029297,83.69639587402344,-0.0023967883661167866,-0.04012468626524057
858,858,858,858,2022-07-01,79.77838897705078,82.5094223022461,80.86888122558594,-0.03309965394244396,-0.013484695620966991
859,859,859,859,2022-07-05,81.15837860107422,84.76756286621094,80.80133819580078,-0.04257742163512612,0.004418743714469819
860,860,860,860,2022-07-06,80.5118179321289,84.83511352539062,79.96175384521484,-0.050961157633952814,0.0068790898206014806
861,861,861,861,2022-07-07,79.78805541992188,83.80254364013672,79.65294647216797,-0.047904133285664674,0.0016962203375754381
862,862,862,862,2022-07-08,79.5553970336914,82.6348648071289,80.64692687988281,-0.03726596250414427,-0.01353467377395734
863,863,863,863,2022-07-11,79.80744171142578,80.33810424804688,80.53112030029297,-0.006605365431360588,-0.008986322134457603
864,864,864,864,2022-07-12,79.73957824707031,79.77838897705078,82.5094223022461,-0.000486481746223677,-0.03357003331121833
865,865,865,865,2022-07-13,80.57323455810547,81.15837860107422,84.76756286621094,-0.0072099030692193145,-0.0494803456214189
866,866,866,866,2022-07-14,79.90436553955078,80.5118179321289,84.83511352539062,-0.007544884815421815,-0.058121546384965916
867,867,867,867,2022-07-15,79.23551177978516,79.78805541992188,83.80254364013672,-0.006925142331501877,-0.05449753267589619
868,868,868,868,2022-07-18,78.46971893310547,79.5553970336914,82.6348648071289,-0.013646818959701212,-0.05040421962019248
869,869,869,869,2022-07-19,79.44877624511719,79.80744171142578,80.33810424804688,-0.004494135617145623,-0.011069815640456948
870,870,870,870,2022-07-20,79.49723815917969,79.73957824707031,79.77838897705078,-0.0030391443398376516,-0.00352414759781583
871,871,871,871,2022-07-21,80.4569091796875,80.57323455810547,81.15837860107422,-0.0014437223360330709,-0.008643216307150703
872,872,872,872,2022-07-22,81.53289794921875,79.90436553955078,80.5118179321289,0.020381019218053575,0.012682361960210775
873,873,873,873,2022-07-25,81.97879791259766,79.23551177978516,79.78805541992188,0.0346219273554611,0.027457023249231716
874,874,874,874,2022-07-26,82.25022888183594,78.46971893310547,79.5553970336914,0.04817794685811627,0.03387365217979221
875,875,875,875,2022-07-27,82.78337097167969,79.44877624511719,79.80744171142578,0.04197163108308333,0.03728886926377761
876,876,876,876,2022-07-28,84.84809875488281,79.49723815917969,79.73957824707031,0.06730876090297544,0.06406505552341812
877,877,877,877,2022-07-29,84.67362213134766,80.4569091796875,80.57323455810547,0.052409581658708904,0.05089019443901299
878,878,878,878,2022-08-01,85.0419921875,81.53289794921875,79.90436553955078,0.043038998079852675,0.06429719594489769
879,879,879,879,2022-08-02,85.66236877441406,81.97879791259766,79.23551177978516,0.04493321389932636,0.08111081572225731
880,880,880,880,2022-08-03,85.7011489868164,82.25022888183594,78.46971893310547,0.041956358686104034,0.09215567676335956
881,881,881,881,2022-08-04,85.5848159790039,82.78337097167969,79.44877624511719,0.03384067324683593,0.07723265258303869
882,882,882,882,2022-08-05,85.62359619140625,84.84809875488281,79.49723815917969,0.009139832805962644,0.07706378452996776
883,883,883,883,2022-08-08,86.44754791259766,84.67362213134766,80.4569091796875,0.020950158226351157,0.07445772891338676
884,884,884,884,2022-08-09,87.55262756347656,85.0419921875,81.53289794921875,0.029522301999242107,0.07383191037815307
885,885,885,885,2022-08-10,87.0582504272461,85.66236877441406,81.97879791259766,0.016295155887038115,0.06196056351135981
886,886,886,886,2022-08-11,86.88375854492188,85.7011489868164,82.25022888183594,0.013799226405790677,0.056334550384566695
887,887,887,887,2022-08-12,87.89189910888672,85.5848159790039,82.78337097167969,0.02695668739240853,0.06170959308910806
888,888,888,888,2022-08-15,89.0357437133789,85.62359619140625,84.84809875488281,0.039850551410443025,0.04935461159352261
889,889,889,889,2022-08-16,89.6367416381836,86.44754791259766,84.67362213134766,0.03689166208404604,0.058614706468291145
890,890,890,890,2022-08-17,89.7433853149414,87.55262756347656,85.0419921875,0.025022181657272657,0.055283196060080586
891,891,891,891,2022-08-18,89.2490005493164,87.0582504272461,85.66236877441406,0.025164187326520038,0.04186939756881447
892,892,892,892,2022-08-19,88.96788787841797,86.88375854492188,85.7011489868164,0.023987559566941652,0.03811779573811891
893,893,893,893,2022-08-22,87.57200622558594,87.89189910888672,85.5848159790039,-0.003639617377074522,0.0232189579874722
894,894,894,894,2022-08-23,86.3021469116211,89.0357437133789,85.62359619140625,-0.030702240333474684,0.007924809870143656
895,895,895,895,2022-08-24,86.09858703613281,89.6367416381836,86.44754791259766,-0.0394721465482587,-0.004036677556402912
896,896,896,896,2022-08-25,86.31183624267578,89.7433853149414,87.55262756347656,-0.03823734819255031,-0.014171948407844082
897,897,897,897,2022-08-26,83.94659423828125,89.2490005493164,87.0582504272461,-0.0594113802776447,-0.03574223205375848
898,898,898,898,2022-08-29,83.23897552490234,88.96788787841797,86.88375854492188,-0.06439303539884711,-0.041950107604231346
899,899,899,899,2022-08-30,82.17268371582031,87.57200622558594,87.89189910888672,-0.06165580466270171,-0.06507101850172836
900,900,900,900,2022-08-31,81.4941177368164,86.3021469116211,89.0357437133789,-0.05571158246768082,-0.08470335240687454
901,901,901,901,2022-09-01,82.19207000732422,86.09858703613281,89.6367416381836,-0.045372603236440545,-0.08305379574047433
902,902,902,902,2022-09-02,80.50537872314453,86.31183624267578,89.7433853149414,-0.06727301575656108,-0.10293802222166493
903,903,903,903,2022-09-06,79.68141174316406,83.94659423828125,89.2490005493164,-0.050808285122449726,-0.1072010750514295
904,904,904,904,2022-09-07,82.3956298828125,83.23897552490234,88.96788787841797,-0.01013161967421794,-0.07387224932873537
905,905,905,905,2022-09-08,76.87026977539062,82.17268371582031,87.57200622558594,-0.06452769583097895,-0.12220499348419156
906,906,906,906,2022-09-09,77.44218444824219,81.4941177368164,86.3021469116211,-0.04972056144788084,-0.10266213275611868
907,907,907,907,2022-09-12,78.91561889648438,82.19207000732422,86.09858703613281,-0.03986334825911886,-0.08342724761132236
908,908,908,908,2022-09-13,77.04476165771484,80.50537872314453,86.31183624267578,-0.04298615968667929,-0.10736736684532444
909,909,909,909,2022-09-14,76.97691345214844,79.68141174316406,83.94659423828125,-0.033941395262084395,-0.08302517629660433
910,910,910,910,2022-09-15,76.10448455810547,82.3956298828125,83.23897552490234,-0.07635290043482446,-0.08571094156081327
911,911,911,911,2022-09-16,76.71517181396484,76.87026977539062,82.17268371582031,-0.002017658606883632,-0.06641515957698674
912,912,912,912,2022-09-19,76.44374084472656,77.44218444824219,81.4941177368164,-0.0128927613629356,-0.06197228747723771
913,913,913,913,2022-09-20,74.98971557617188,78.91561889648438,82.19207000732422,-0.04974811545813518,-0.08762833726551156
914,914,914,914,2022-09-21,74.93154907226562,77.04476165771484,80.50537872314453,-0.02742837462250247,-0.06923549381771288
915,915,915,915,2022-09-22,74.32085418701172,76.97691345214844,79.68141174316406,-0.03450462152899669,-0.0672748817933968
916,916,916,916,2022-09-23,73.7004623413086,76.10448455810547,82.3956298828125,-0.03158844358194701,-0.10552947472906804
917,917,917,917,2022-09-26,73.0510025024414,76.71517181396484,76.87026977539062,-0.04776329407707103,-0.04968458266256692
918,918,918,918,2022-09-27,72.16888427734375,76.44374084472656,77.44218444824219,-0.05592160352364173,-0.06809338099731421
919,919,919,919,2022-09-28,72.74079132080078,74.98971557617188,78.91561889648438,-0.02998976910489437,-0.07824595006703639
920,920,920,920,2022-09-29,71.25768280029297,74.93154907226562,77.04476165771484,-0.04902963194354226,-0.07511320345349382
921,921,921,921,2022-09-30,69.08631134033203,74.32085418701172,76.97691345214844,-0.07043168305773417,-0.10250608601917355
922,922,922,922,2022-10-03,70.1913833618164,73.7004623413086,76.10448455810547,-0.04761271324515659,-0.0776971453209756
923,923,923,923,2022-10-04,72.14948272705078,73.0510025024414,76.71517181396484,-0.012340963771996116,-0.05951481276723081
924,924,924,924,2022-10-05,71.06379699707031,72.16888427734375,76.44374084472656,-0.015312517178824647,-0.07037782018784322
925,925,925,925,2022-10-06,70.21076202392578,72.74079132080078,74.98971557617188,-0.03478143763541264,-0.06372811945648471
926,926,926,926,2022-10-07,71.55535125732422,71.25768280029297,74.93154907226562,0.00417735246689821,-0.045057093530594505
927,927,927,927,2022-10-10,73.91325378417969,69.08631134033203,74.32085418701172,0.06986829011711504,-0.005484334205933639
928,928,928,928,2022-10-11,73.89376068115234,70.1913833618164,73.7004623413086,0.05274689202592353,0.0026227561361633622
929,929,929,929,2022-10-12,72.56865692138672,72.14948272705078,73.0510025024414,0.005809801796108793,-0.006602860529375532
930,930,930,930,2022-10-13,72.94865417480469,71.06379699707031,72.16888427734375,0.026523451565810374,0.010804793579242578
931,931,931,931,2022-10-14,71.65278625488281,70.21076202392578,72.74079132080078,0.020538507052033195,-0.0149572893855342
932,932,932,932,2022-10-17,71.74047088623047,71.55535125732422,71.25768280029297,0.0025870829456280386,0.006775242569851292
933,933,933,933,2022-10-18,72.69532775878906,73.91325378417969,69.08631134033203,-0.016477775811992612,0.052239240284205346
934,934,934,934,2022-10-19,72.77327728271484,73.89376068115234,70.1913833618164,-0.01516343718480273,0.03678363065719226
935,935,935,935,2022-10-20,70.92202758789062,72.56865692138672,72.14948272705078,-0.02269064088205297,-0.0170126672120956
936,936,936,936,2022-10-21,71.94508361816406,72.94865417480469,71.06379699707031,-0.013757218251563619,0.01240134440227103
937,937,937,937,2022-10-24,72.58814239501953,71.65278625488281,70.21076202392578,0.013054009327836624,0.033860626242506964
938,938,938,938,2022-10-25,74.17630767822266,71.74047088623047,71.55535125732422,0.033953454192614085,0.036628377540528945
939,939,939,939,2022-10-26,74.43939971923828,72.69532775878906,73.91325378417969,0.023991527574320104,0.007118424749570584
940,940,940,940,2022-10-27,75.62808227539062,72.77327728271484,73.89376068115234,0.03922875400519943,0.023470474073200576
941,941,941,941,2022-10-28,77.16753387451172,70.92202758789062,72.56865692138672,0.08806158677402887,0.06337277205098268
942,942,942,942,2022-10-31,76.62191009521484,71.94508361816406,72.94865417480469,0.06500550478017675,0.05035399161179921
943,943,943,943,2022-11-01,76.57318115234375,72.58814239501953,71.65278625488281,0.05489930759817385,0.06866997299948863
944,944,944,944,2022-11-02,75.24809265136719,74.17630767822266,71.74047088623047,0.014449155083236853,0.04889320800109154
945,945,945,945,2022-11-03,74.79015350341797,74.43939971923828,72.69532775878906,0.004711937300712066,0.028816511448710447
946,946,946,946,2022-11-04,76.99214935302734,75.62808227539062,72.77327728271484,0.018036515492613425,0.05797281952718336
947,947,947,947,2022-11-07,77.8885498046875,77.16753387451172,70.92202758789062,0.009343513962079886,0.09822790540165482
948,948,948,948,2022-11-08,78.62903594970703,76.62191009521484,71.94508361816406,0.026195194716472248,0.09290353135200835
949,949,949,949,2022-11-09,77.17727661132812,76.57318115234375,72.58814239501953,0.00788912579957346,0.06322154094169896
950,950,950,950,2022-11-10,79.75927734375,75.24809265136719,74.17630767822266,0.059950817800573875,0.07526621154757795
951,951,951,951,2022-11-11,81.62025451660156,74.79015350341797,74.43939971923828,0.09132353248708669,0.09646578054695731
952,952,952,952,2022-11-14,80.62643432617188,76.99214935302734,75.62808227539062,0.047203318827747864,0.06609121771170057
953,953,953,953,2022-11-15,81.50334167480469,77.8885498046875,77.16753387451172,0.046409798092037935,0.05618694265056812
954,954,954,954,2022-11-16,81.50334167480469,78.62903594970703,76.62191009521484,0.03655527109522394,0.06370803825594917
955,955,955,955,2022-11-17,80.98694610595703,77.17727661132812,76.57318115234375,0.04936258004820182,0.057641133451567184
956,956,956,956,2022-11-18,81.61051177978516,79.75927734375,75.24809265136719,0.023210270926310228,0.08455256345028928
957,957,957,957,2022-11-21,82.96485137939453,81.62025451660156,74.79015350341797,0.016473813647805757,0.10930179299074405
958,958,958,958,2022-11-22,83.90995788574219,80.62643432617188,76.99214935302734,0.04072514910292213,0.08985083012808293
959,959,959,959,2022-11-23,83.90021514892578,81.50334167480469,77.8885498046875,0.029408284677265417,0.07718291532340849
960,960,960,960,2022-11-25,82.73101806640625,81.50334167480469,78.62903594970703,0.015062896396321301,0.052168795752792096
961,961,961,961,2022-11-28,81.60077667236328,80.98694610595703,77.17727661132812,0.007579376626983381,0.0573160942606501
962,962,962,962,2022-11-29,81.60077667236328,81.61051177978516,79.75927734375,-0.00011928742032818462,0.02308821481263812
