,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,STT,STT_6m,STT_12m,STT_6m_ret,STT_12m_ret
724,724,724,724,2021-12-17,85.1266860961914,87.1197509765625,82.15100860595703,-0.02287730231124374,0.03622204450961064
725,725,725,725,2021-12-20,83.5229721069336,86.68404388427734,85.64579772949219,-0.03646659333941271,-0.02478610368325862
726,726,726,726,2021-12-21,85.5809097290039,84.59829711914062,83.43952941894531,0.011615040057832982,0.025663858904414916
727,727,727,727,2021-12-22,85.8311996459961,85.3769760131836,86.7767562866211,0.005320212240151889,-0.010896427581388868
728,728,728,728,2021-12-23,86.23908233642578,85.15449523925781,87.97258758544922,0.012736698093513521,-0.019705061503842325
729,729,729,729,2021-12-27,86.943603515625,85.92391204833984,86.12784576416016,0.011867377112805277,0.00947147515681035
730,730,730,730,2021-12-28,86.86018371582031,85.1266860961914,87.1197509765625,0.02036373902386024,-0.002979430701219754
731,731,731,731,2021-12-29,86.943603515625,83.5229721069336,86.68404388427734,0.04095437844706962,0.0029943184433591785
732,732,732,732,2021-12-30,86.43375396728516,85.5809097290039,84.59829711914062,0.009965356070434694,0.02169614413821641
733,733,733,733,2021-12-31,86.74154663085938,85.8311996459961,85.3769760131836,0.010606247945012193,0.015982887675303425
734,734,734,734,2022-01-03,88.09397888183594,86.23908233642578,85.15449523925781,0.021508769517909032,0.034519418315135164
735,735,735,735,2022-01-04,91.70353698730467,86.943603515625,85.92391204833984,0.05474736816980719,0.06726445294661709
736,736,736,736,2022-01-05,90.6122817993164,86.86018371582031,85.1266860961914,0.04319698535029359,0.06444037651044465
737,737,737,737,2022-01-06,92.26315307617188,86.943603515625,83.5229721069336,0.061183909401579806,0.10464403682915302
738,738,738,738,2022-01-07,94.81877136230467,86.43375396728516,85.5809097290039,0.09701091309991239,0.10794301746210588
739,739,739,739,2022-01-10,94.38973236083984,86.74154663085938,85.8311996459961,0.08817211621241183,0.09971353948380934
740,740,740,740,2022-01-11,95.46232604980467,88.09397888183594,86.23908233642578,0.08364189314064463,0.10694969686015732
741,741,741,741,2022-01-12,96.37639617919922,91.70353698730467,86.943603515625,0.05095615006149057,0.10849323333923011
742,742,742,742,2022-01-13,96.47898864746094,90.6122817993164,86.86018371582031,0.06474516182185797,0.11073894297887255
743,743,743,743,2022-01-14,96.7867660522461,92.26315307617188,86.943603515625,0.049029464366338704,0.11321318807371661
744,744,744,744,2022-01-18,94.21251678466795,94.81877136230467,86.43375396728516,-0.006393824439257956,0.08999681791360148
745,745,745,745,2022-01-19,87.56232452392578,94.38973236083984,86.74154663085938,-0.07233210293269776,0.009462338694044004
746,746,746,746,2022-01-20,87.8701171875,95.46232604980467,88.09397888183594,-0.07953094352994983,-0.0025411690694118194
747,747,747,747,2022-01-21,84.86681365966797,96.37639617919922,91.70353698730467,-0.11942325066949688,-0.07455244968995223
748,748,748,748,2022-01-24,87.48771667480469,96.47898864746094,90.6122817993164,-0.0931940943691979,-0.03448279926811526
749,749,749,749,2022-01-25,87.79549407958984,96.7867660522461,92.26315307617188,-0.0928977414929093,-0.0484230036328106
750,750,750,750,2022-01-26,87.97271728515625,94.21251678466795,94.81877136230467,-0.06623110933097542,-0.07220146368475389
751,751,751,751,2022-01-27,86.85346221923828,87.56232452392578,94.38973236083984,-0.00809551720493451,-0.0798420543538716
752,752,752,752,2022-01-28,87.3478012084961,87.8701171875,95.46232604980467,-0.0059441821147157015,-0.08500237923256826
753,753,753,753,2022-01-31,88.1406021118164,84.86681365966797,96.37639617919922,0.03857560229935042,-0.08545447219326852
754,754,754,754,2022-02-01,90.01534271240234,87.48771667480469,96.47898864746094,0.02889121048835852,-0.06699537407753187
755,755,755,755,2022-02-02,91.00399780273438,87.79549407958984,96.7867660522461,0.03654519809679413,-0.059747509761718276
756,756,756,756,2022-02-03,90.55631256103516,87.97271728515625,94.21251678466795,0.029368142256017915,-0.03880805171556356
757,757,757,757,2022-02-04,92.23516845703124,86.85346221923828,87.56232452392578,0.06196305939086555,0.05336591917256195
758,758,758,758,2022-02-07,92.64557647705078,87.3478012084961,87.8701171875,0.060651501185577494,0.05434679550228383
759,759,759,759,2022-02-08,94.99598693847656,88.1406021118164,84.86681365966797,0.0777778306751673,0.11935375963834938
760,760,760,760,2022-02-09,94.8281021118164,90.01534271240234,87.48771667480469,0.05346598984565065,0.08390189750060828
761,761,761,761,2022-02-10,94.56693267822266,91.00399780273438,87.79549407958984,0.03915141050409132,0.07712740465352641
762,762,762,762,2022-02-11,92.49634552001952,90.55631256103516,87.97271728515625,0.021423497756457133,0.05142080834220808
763,763,763,763,2022-02-14,92.039306640625,92.23516845703124,86.85346221923828,-0.002123504729082626,0.05970797581213794
764,764,764,764,2022-02-15,93.5689468383789,92.64557647705078,87.3478012084961,0.009966696699834854,0.0712226930021187
765,765,765,765,2022-02-16,93.5316390991211,94.99598693847656,88.1406021118164,-0.015414838947921505,0.0611640589936695
766,766,766,766,2022-02-17,87.3478012084961,94.8281021118164,90.01534271240234,-0.0788827440045139,-0.029634298148805693
767,767,767,767,2022-02-18,87.10530090332031,94.56693267822266,91.00399780273438,-0.0789031806740692,-0.04284094098662683
768,768,768,768,2022-02-22,86.20991516113281,92.49634552001952,90.55631256103516,-0.0679640944033415,-0.04799662527085413
769,769,769,769,2022-02-23,81.3598403930664,92.039306640625,92.23516845703124,-0.11603158082510812,-0.11790869194358566
770,770,770,770,2022-02-24,79.72760772705078,93.5689468383789,92.64557647705078,-0.14792663142010343,-0.1394342745894609
771,771,771,771,2022-02-25,82.76822662353516,93.5316390991211,94.99598693847656,-0.11507777025247368,-0.12871870390546736
772,772,772,772,2022-02-28,79.58769226074219,87.3478012084961,94.8281021118164,-0.08884149160470334,-0.16071617496998425
773,773,773,773,2022-03-01,75.44649505615234,87.10530090332031,94.56693267822266,-0.1338472598827054,-0.20218946602752041
774,774,774,774,2022-03-02,78.29124450683594,86.20991516113281,92.49634552001952,-0.09185336326449556,-0.15357472701566455
775,775,775,775,2022-03-03,78.29124450683594,81.3598403930664,92.039306640625,-0.03771634594420836,-0.14937163952646337
776,776,776,776,2022-03-04,75.09207153320312,79.72760772705078,93.5689468383789,-0.058142170899163514,-0.19746802683470166
777,777,777,777,2022-03-07,72.90953826904297,82.76822662353516,93.5316390991211,-0.11911199208524381,-0.22048261987821727
778,778,778,778,2022-03-08,74.01944732666016,79.58769226074219,87.3478012084961,-0.06996364357242024,-0.15258946072405
779,779,779,779,2022-03-09,77.9554672241211,75.44649505615234,87.10530090332031,0.03325498641257485,-0.10504336227889022
780,780,780,780,2022-03-10,77.33988952636719,78.29124450683594,86.20991516113281,-0.012151486241679055,-0.1028886946262142
781,781,781,781,2022-03-11,76.56572723388672,78.29124450683594,81.3598403930664,-0.022039722114757798,-0.05892481027517171
782,782,782,782,2022-03-14,77.74095916748047,75.09207153320312,79.72760772705078,0.035275197237115696,-0.02491795020830989
783,783,783,783,2022-03-15,78.31922149658203,72.90953826904297,82.76822662353516,0.07419719498945154,-0.053752572798123066
784,784,784,784,2022-03-16,81.56503295898438,74.01944732666016,79.58769226074219,0.10194058325002464,0.024844805045535212
785,785,785,785,2022-03-17,82.12466430664062,77.9554672241211,75.44649505615234,0.05348177916159669,0.08851530141351094
786,786,786,786,2022-03-18,82.9454345703125,77.33988952636719,78.29124450683594,0.07247935157748375,0.059447133492305015
787,787,787,787,2022-03-21,82.41380310058594,76.56572723388672,78.29124450683594,0.07637981219501766,0.052656700244304355
788,788,788,788,2022-03-22,84.25122833251953,77.74095916748047,75.09207153320312,0.08374310318211697,0.12197235490123015
789,789,789,789,2022-03-23,81.59302520751953,78.31922149658203,72.90953826904297,0.04180076931791743,0.11909946413915962
790,790,790,790,2022-03-24,83.02006530761719,81.56503295898438,74.01944732666016,0.01783892307582935,0.12159801654875646
791,791,791,791,2022-03-25,84.4377670288086,82.12466430664062,77.9554672241211,0.02816574949434436,0.08315388305031846
792,792,792,792,2022-03-28,84.04602813720703,82.9454345703125,77.33988952636719,0.013268886619209441,0.08670995849500862
793,793,793,793,2022-03-29,85.7808609008789,82.41380310058594,76.56572723388672,0.04085550810200411,0.12035585633298496
794,794,794,794,2022-03-30,85.91143798828125,84.25122833251953,77.74095916748047,0.019705465292556568,0.10509876528791984
795,795,795,795,2022-03-31,81.76321411132812,81.59302520751953,78.31922149658203,0.0020858266178480633,0.04397378509305527
796,796,796,796,2022-04-01,80.53376007080078,83.02006530761719,81.56503295898438,-0.029948244771957344,-0.012643566130871031
797,797,797,797,2022-04-04,80.56192016601562,84.4377670288086,82.12466430664062,-0.04590181620353129,-0.019028925765711024
798,798,798,798,2022-04-05,80.06451416015625,84.04602813720703,82.9454345703125,-0.04737301768205948,-0.03473271826328317
799,799,799,799,2022-04-06,78.5534896850586,85.7808609008789,82.41380310058594,-0.084253889969368,-0.046840617351632696
800,800,800,800,2022-04-07,78.79752349853516,85.91143798828125,84.25122833251953,-0.08280520797145152,-0.0647314578306194
801,801,801,801,2022-04-08,78.99459838867188,81.76321411132812,81.59302520751953,-0.03386138562124685,-0.031846187982844776
802,802,802,802,2022-04-11,77.6337661743164,80.53376007080078,83.02006530761719,-0.03600966717479559,-0.06487948562004542
803,803,803,803,2022-04-12,77.19265747070312,80.56192016601562,84.4377670288086,-0.04182202569612781,-0.08580413496289607
804,804,804,804,2022-04-13,77.75576782226562,80.06451416015625,84.04602813720703,-0.02883607503409502,-0.0748430408236831
805,805,805,805,2022-04-14,71.14863586425781,78.5534896850586,85.7808609008789,-0.09426511604371457,-0.17057680329798575
806,806,806,806,2022-04-18,69.80656433105469,78.79752349853516,85.91143798828125,-0.11410205255559347,-0.18745901633520956
807,807,807,807,2022-04-19,70.30397033691406,78.99459838867188,81.76321411132812,-0.11001547231113062,-0.14015158160014662
808,808,808,808,2022-04-20,71.24250030517578,77.6337661743164,80.53376007080078,-0.08232585103226708,-0.11537099171150889
809,809,809,809,2022-04-21,69.99427795410156,77.19265747070312,80.56192016601562,-0.09325212724194087,-0.13117416007633753
810,810,810,810,2022-04-22,66.51238250732422,77.75576782226562,80.06451416015625,-0.14459873048442617,-0.16926514567643736
811,811,811,811,2022-04-25,66.58747100830078,71.14863586425781,78.5534896850586,-0.06410755175488014,-0.15232956199314251
812,812,812,812,2022-04-26,63.565467834472656,69.80656433105469,78.79752349853516,-0.08940558178717828,-0.1933062739509277
813,813,813,813,2022-04-27,62.74895477294922,70.30397033691406,78.99459838867188,-0.10746214655814368,-0.2056551200601121
814,814,814,814,2022-04-28,64.6072006225586,71.24250030517578,77.6337661743164,-0.09313681656587136,-0.16779509991191688
815,815,815,815,2022-04-29,62.85219192504883,69.99427795410156,77.19265747070312,-0.10203814137115785,-0.18577499487042437
816,816,816,816,2022-05-02,64.36319732666016,66.51238250732422,77.75576782226562,-0.03231255744638828,-0.17223893314536165
817,817,817,817,2022-05-03,65.6114273071289,66.58747100830078,71.14863586425781,-0.014658068348176179,-0.07782592722779913
818,818,818,818,2022-05-04,68.28617858886719,63.565467834472656,69.80656433105469,0.07426533486212161,-0.02177998239502421
819,819,819,819,2022-05-05,66.84085845947266,62.74895477294922,70.30397033691406,0.06521070671741991,-0.04925912236315122
820,820,820,820,2022-05-06,65.81788635253906,64.6072006225586,71.24250030517578,0.018739176412446712,-0.07614294738954608
821,821,821,821,2022-05-09,64.99199676513672,62.85219192504883,69.99427795410156,0.03404503127973024,-0.0714670018061343
822,822,822,822,2022-05-10,63.54668426513672,64.36319732666016,66.51238250732422,-0.012686023930405743,-0.044588663499776526
823,823,823,823,2022-05-11,62.23276519775391,65.6114273071289,66.58747100830078,-0.05149502530343353,-0.06539827605112092
824,824,824,824,2022-05-12,63.46222305297852,68.28617858886719,63.565467834472656,-0.07064321998354028,-0.0016242275092348546
825,825,825,825,2022-05-13,64.95446014404297,66.84085845947266,62.74895477294922,-0.028222233509664796,0.0351480814154459
826,826,826,826,2022-05-16,64.10979461669922,65.81788635253906,64.6072006225586,-0.02595178652032104,-0.007698925213696639
827,827,827,827,2022-05-17,65.37678527832031,64.99199676513672,62.85219192504883,0.005920552257751233,0.04016714892428985
828,828,828,828,2022-05-18,62.85219192504883,63.54668426513672,64.36319732666016,-0.010928852514007659,-0.02347623275988886
829,829,829,829,2022-05-19,61.904296875,62.23276519775391,65.6114273071289,-0.005278060868903367,-0.056501292294339645
830,830,830,830,2022-05-20,63.32144165039063,63.46222305297852,68.28617858886719,-0.0022183496860859186,-0.07270485830475171
831,831,831,831,2022-05-23,65.4424819946289,64.95446014404297,66.84085845947266,0.007513292382135051,-0.020920983019564576
832,832,832,832,2022-05-24,64.4476547241211,64.10979461669922,65.81788635253906,0.005270023238131971,-0.02081852980022214
833,833,833,833,2022-05-25,65.03892517089844,65.37678527832031,64.99199676513672,-0.005167891109719491,0.0007220643786542968
834,834,834,834,2022-05-26,66.625,62.85219192504883,63.54668426513672,0.06002667463769984,0.04844179944967042
835,835,835,835,2022-05-27,68.5489501953125,61.904296875,62.23276519775391,0.10733751380343892,0.10149291900316437
836,836,836,836,2022-05-31,68.03277587890625,63.32144165039063,63.46222305297852,0.07440345806603332,0.07202005549210289
837,837,837,837,2022-06-01,65.6489486694336,65.4424819946289,64.95446014404297,0.00315493343943829,0.010691929758950058
838,838,838,838,2022-06-02,68.6334228515625,64.4476547241211,64.10979461669922,0.06494833901030672,0.07056064150430097
839,839,839,839,2022-06-03,66.91594696044922,65.03892517089844,65.37678527832031,0.028859975539550442,0.02354293921881334
840,840,840,840,2022-06-06,67.0191879272461,66.625,62.85219192504883,0.005916516731648613,0.06629834019418768
841,841,841,841,2022-06-07,68.52080535888672,68.5489501953125,61.904296875,-0.0004105801233365014,0.10688286303044636
842,842,842,842,2022-06-08,64.79490661621094,68.03277587890625,63.32144165039063,-0.04759278481387419,0.023269605483014377
843,843,843,843,2022-06-09,63.95024108886719,65.6489486694336,65.4424819946289,-0.02587562504801133,-0.022802327483303464
844,844,844,844,2022-06-10,61.21917724609375,68.6334228515625,64.4476547241211,-0.10802674990440109,-0.05009456886906716
845,845,845,845,2022-06-13,59.191986083984375,66.91594696044922,65.03892517089844,-0.11542780498989436,-0.08989907307893619
846,846,846,846,2022-06-14,58.35670852661133,67.0191879272461,66.625,-0.12925372074096864,-0.12410193581071183
847,847,847,847,2022-06-15,60.00849533081055,68.52080535888672,68.5489501953125,-0.12422956769833382,-0.12458914163044277
848,848,848,848,2022-06-16,58.49748992919922,64.79490661621094,68.03277587890625,-0.09718999557036445,-0.1401572378389968
849,849,849,849,2022-06-17,57.953155517578125,63.95024108886719,65.6489486694336,-0.09377737236291772,-0.11722644928567849
850,850,850,850,2022-06-21,59.877098083496094,61.21917724609375,68.6334228515625,-0.02192252857634236,-0.12758105896895477
851,851,851,851,2022-06-22,59.43600082397461,59.191986083984375,66.91594696044922,0.004122428661947897,-0.11178121921962259
852,852,852,852,2022-06-23,59.02305603027344,58.35670852661133,67.0191879272461,0.011418524459072987,-0.1193110830536026
853,853,853,853,2022-06-24,62.19522857666016,60.00849533081055,68.52080535888672,0.03644039454405168,-0.09231614761524642
854,854,854,854,2022-06-27,61.20040130615234,58.49748992919922,64.79490661621094,0.046205595833676005,-0.055475121391089344
855,855,855,855,2022-06-28,60.52467346191406,57.953155517578125,63.95024108886719,0.04437235421211794,-0.053566140934368844
856,856,856,856,2022-06-29,60.13988876342773,59.877098083496094,61.21917724609375,0.004388834601923852,-0.017629908326395993
857,857,857,857,2022-06-30,58.37858963012695,59.43600082397461,59.191986083984375,-0.017790752728792825,-0.013741665175811768
858,858,858,858,2022-07-01,60.01678466796875,59.02305603027344,58.35670852661133,0.016836278981990027,0.028447048904418626
859,859,859,859,2022-07-05,59.72323989868164,62.19522857666016,60.00849533081055,-0.03974563217388316,-0.004753584147650591
860,860,860,860,2022-07-06,58.96568298339844,61.20040130615234,58.49748992919922,-0.03651476583584512,0.00800364348565874
861,861,861,861,2022-07-07,60.31980514526367,60.52467346191406,57.953155517578125,-0.0033848727292895564,0.04083728671112152
862,862,862,862,2022-07-08,59.68535614013672,60.13988876342773,59.877098083496094,-0.007557922580785026,-0.0032022584510024155
863,863,863,863,2022-07-11,59.37287521362305,58.37858963012695,59.43600082397461,0.01703168215942963,-0.001062077015216989
864,864,864,864,2022-07-12,59.05091094970703,60.01678466796875,59.02305603027344,-0.016093393266654155,0.00047193285653168715
865,865,865,865,2022-07-13,57.70626449584961,59.72323989868164,62.19522857666016,-0.033772035915227594,-0.07217537717186095
866,866,866,866,2022-07-14,56.66462707519531,58.96568298339844,61.20040130615234,-0.039023645479540625,-0.07411347203863927
867,867,867,867,2022-07-15,62.18527221679688,60.31980514526367,60.52467346191406,0.03092627814431337,0.027436723899514792
868,868,868,868,2022-07-18,61.51294708251953,59.68535614013672,60.13988876342773,0.030620424515718225,0.022831075137052625
869,869,869,869,2022-07-19,63.75718688964844,59.37287521362305,58.37858963012695,0.0738436813149217,0.09213304558398927
870,870,870,870,2022-07-20,63.41628646850586,59.05091094970703,60.01678466796875,0.0739256253390701,0.056642517911351
871,871,871,871,2022-07-21,64.22117614746094,57.70626449584961,59.72323989868164,0.11289782328710429,0.07531299802907365
872,872,872,872,2022-07-22,64.54313659667969,56.66462707519531,58.96568298339844,0.1390375253159155,0.09458812874009381
873,873,873,873,2022-07-25,64.77039337158203,62.18527221679688,60.31980514526367,0.041571276648474376,0.07378319965723268
874,874,874,874,2022-07-26,63.43522644042969,61.51294708251953,59.68535614013672,0.031249996124091073,0.06282730878724352
875,875,875,875,2022-07-27,65.25334167480469,63.75718688964844,59.37287521362305,0.02346644916667673,0.09904297947545548
876,876,876,876,2022-07-28,66.2571029663086,63.41628646850586,59.05091094970703,0.04479632372061948,0.12203354530362787
877,877,877,877,2022-07-29,67.27031707763672,64.22117614746094,57.70626449584961,0.04747874631219018,0.16573681671034146
878,878,878,878,2022-08-01,66.62640380859375,64.54313659667969,56.66462707519531,0.03227713002130783,0.17580238761968592
879,879,879,879,2022-08-02,65.54689025878906,64.77039337158203,62.18527221679688,0.011988454088156297,0.054058106078116896
880,880,880,880,2022-08-03,67.25137329101562,63.43522644042969,61.51294708251953,0.060158165497676164,0.09328810406040211
881,881,881,881,2022-08-04,66.59798431396484,65.25334167480469,63.75718688964844,0.020606494696643995,0.04455650512362297
882,882,882,882,2022-08-05,66.91047668457031,66.2571029663086,63.41628646850586,0.009861187540812777,0.05509925621078038
883,883,883,883,2022-08-08,66.56958770751953,67.27031707763672,64.22117614746094,-0.01041662059223647,0.03656755763342456
884,884,884,884,2022-08-09,66.64533233642578,66.62640380859375,64.54313659667969,0.00028409949734653495,0.03257039943506923
885,885,885,885,2022-08-10,68.67176818847656,65.54689025878906,64.77039337158203,0.04767393109497653,0.06023392191726695
886,886,886,886,2022-08-11,69.6092529296875,67.25137329101562,63.43522644042969,0.03506069130318967,0.09732804367074621
887,887,887,887,2022-08-12,70.95389556884766,66.59798431396484,65.25334167480469,0.06540605244668685,0.0873603366162019
888,888,888,888,2022-08-15,70.50883483886719,66.91047668457031,66.2571029663086,0.05377869554360326,0.06417020488687197
889,889,889,889,2022-08-16,70.52778625488281,66.56958770751953,67.27031707763672,0.05945956229673599,0.04842357400347397
890,890,890,890,2022-08-17,70.03536987304688,66.64533233642578,66.62640380859375,0.05086684119914331,0.051165391940505955
891,891,891,891,2022-08-18,70.26262664794922,68.67176818847656,65.54689025878906,0.02316612053888556,0.07194447166817097
892,892,892,892,2022-08-19,68.42557525634766,69.6092529296875,67.25137329101562,-0.017004602456163087,0.017459895729577513
893,893,893,893,2022-08-22,67.1187973022461,70.95389556884766,66.59798431396484,-0.05405056672160169,0.007820251523318777
894,894,894,894,2022-08-23,67.01463317871094,70.50883483886719,66.91047668457031,-0.049556933796190195,0.0015566544927132497
895,895,895,895,2022-08-24,66.7873764038086,70.52778625488281,66.56958770751953,-0.05303455630319409,0.003271594489152374
896,896,896,896,2022-08-25,67.86687469482422,70.03536987304688,66.64533233642578,-0.03096285751261807,0.018329000930359163
897,897,897,897,2022-08-26,65.461669921875,70.26262664794922,68.67176818847656,-0.06832873968873099,-0.046745530969744764
898,898,898,898,2022-08-29,65.07341766357422,68.42557525634766,69.6092529296875,-0.048989834286595424,-0.06516138408632166
899,899,899,899,2022-08-30,65.41431427001953,67.1187973022461,70.95389556884766,-0.02539501750234019,-0.07807296913603545
900,900,900,900,2022-08-31,64.72306060791016,67.01463317871094,70.50883483886719,-0.03419510727887953,-0.08205743640749674
901,901,901,901,2022-09-01,64.95030975341797,66.7873764038086,70.52778625488281,-0.027506195770940156,-0.07908197318583354
902,902,902,902,2022-09-02,64.08861541748047,67.86687469482422,70.03536987304688,-0.055671626170107014,-0.08491073105412439
903,903,903,903,2022-09-06,64.44844818115234,65.461669921875,70.26262664794922,-0.015478091865543386,-0.08274923304431536
904,904,904,904,2022-09-07,66.03929901123047,65.07341766357422,68.42557525634766,0.014842947893866532,-0.03487403995037397
905,905,905,905,2022-09-08,68.23617553710938,65.41431427001953,67.1187973022461,0.04313828400679487,0.016647769027081205
906,906,906,906,2022-09-09,69.12631225585938,64.72306060791016,67.01463317871094,0.06803219141047645,0.03151071604789846
907,907,907,907,2022-09-12,70.25316619873047,64.95030975341797,66.7873764038086,0.08164482148652796,0.051892887272095845
908,908,908,908,2022-09-13,68.30245971679688,64.08861541748047,67.86687469482422,0.0657502782961834,0.0064182272121906525
909,909,909,909,2022-09-14,67.61121368408203,64.44844818115234,65.461669921875,0.04907434689567314,0.032836677780637036
910,910,910,910,2022-09-15,67.61121368408203,66.03929901123047,65.07341766357422,0.023802715903817218,0.038998966269576885
911,911,911,911,2022-09-16,66.38019561767578,68.23617553710938,65.41431427001953,-0.027199354372143048,0.014765596160944972
912,912,912,912,2022-09-19,67.10933685302734,69.12631225585938,64.72306060791016,-0.029178113760307878,0.036869026629830826
913,913,913,913,2022-09-20,65.29120635986328,70.25316619873047,64.95030975341797,-0.07062969695673094,0.005248575530117039
914,914,914,914,2022-09-21,64.17382049560547,68.30245971679688,64.08861541748047,-0.06044642079231144,0.001329488514769217
915,915,915,915,2022-09-22,62.573516845703125,67.61121368408203,64.44844818115234,-0.07450978268069386,-0.029091954707414214
916,916,916,916,2022-09-23,60.25352096557617,67.61121368408203,66.03929901123047,-0.10882355629474683,-0.08761113658505648
917,917,917,917,2022-09-26,59.28764343261719,66.38019561767578,68.23617553710938,-0.1068474131337146,-0.1311405868522869
918,918,918,918,2022-09-27,58.02822113037109,67.10933685302734,69.12631225585938,-0.13531821574312874,-0.16054799921064178
919,919,919,919,2022-09-28,59.8747444152832,65.29120635986328,70.25316619873047,-0.08295852146958893,-0.14772888319494437
920,920,920,920,2022-09-29,58.44487380981445,64.17382049560547,68.30245971679688,-0.08927233319673289,-0.14432256097152318
921,921,921,921,2022-09-30,58.17699813842773,62.573516845703125,67.61121368408203,-0.07026165267514928,-0.13953625488423138
922,922,922,922,2022-10-03,60.37740707397461,60.25352096557617,67.61121368408203,0.002056080813422012,-0.10699122550747087
923,923,923,923,2022-10-04,62.769168853759766,59.28764343261719,66.38019561767578,0.05872261435217063,-0.05439915821752217
924,924,924,924,2022-10-05,62.59695053100586,58.02822113037109,67.10933685302734,0.07873288740611706,-0.06723932218111206
925,925,925,925,2022-10-06,61.19060516357422,59.8747444152832,65.29120635986328,0.021976891277637467,-0.06280480059884208
926,926,926,926,2022-10-07,59.42070770263672,58.44487380981445,64.17382049560547,0.0166966549709342,-0.07406622757163472
927,927,927,927,2022-10-10,58.951927185058594,58.17699813842773,62.573516845703125,0.013320196493930236,-0.057877355200840364
928,928,928,928,2022-10-11,58.17699813842773,60.37740707397461,60.25352096557617,-0.03644424366967158,-0.034463095166418545
929,929,929,929,2022-10-12,57.55514144897461,62.769168853759766,59.28764343261719,-0.08306669500328812,-0.029221974147304985
930,930,930,930,2022-10-13,60.750526428222656,62.59695053100586,58.02822113037109,-0.02949702960160372,0.04691347149407554
931,931,931,931,2022-10-14,58.46400833129883,61.19060516357422,59.8747444152832,-0.0445590761030501,-0.02356145479636118
932,932,932,932,2022-10-17,61.04710388183594,59.42070770263672,58.44487380981445,0.027370865176131964,0.044524522039168124
933,933,933,933,2022-10-18,61.63068389892578,58.951927185058594,58.17699813842773,0.04543968012204558,0.05936514208382282
934,934,934,934,2022-10-19,61.774192810058594,58.17699813842773,60.37740707397461,0.061831905851718494,0.02313424513862672
935,935,935,935,2022-10-20,62.051639556884766,57.55514144897461,62.769168853759766,0.07812504660242237,-0.011431237819106821
936,936,936,936,2022-10-21,66.12718963623047,60.750526428222656,62.59695053100586,0.0885039772348375,0.05639634319687814
937,937,937,937,2022-10-24,67.46656036376953,58.46400833129883,61.19060516357422,0.15398451610529018,0.1025640322304131
938,938,938,938,2022-10-25,68.9303207397461,61.04710388183594,59.42070770263672,0.12913334714729596,0.16003870375793916
939,939,939,939,2022-10-26,69.15035247802734,61.63068389892578,58.951927185058594,0.12201176594817298,0.17299562168602933
940,940,940,940,2022-10-27,69.93485260009766,61.774192810058594,58.17699813842773,0.13210467703125173,0.20210486683573836
941,941,941,941,2022-10-28,71.5421142578125,62.051639556884766,57.55514144897461,0.15294478548350865,0.24301865057942762
942,942,942,942,2022-10-31,70.79589080810547,66.12718963623047,60.750526428222656,0.07060183863185165,0.1653543593857003
943,943,943,943,2022-11-01,71.17855834960938,67.46656036376953,58.46400833129883,0.055019819682896376,0.21747653609825757
944,944,944,944,2022-11-02,70.68108367919922,68.9303207397461,61.04710388183594,0.025399024996029196,0.15781223325534022
945,945,945,945,2022-11-03,69.9061508178711,69.15035247802734,61.63068389892578,0.010929782897113993,0.13427511095799405
946,946,946,946,2022-11-04,72.18310546875,69.93485260009766,61.774192810058594,0.03214781736237193,0.16849937142353943
947,947,947,947,2022-11-07,72.64231872558594,71.5421142578125,62.051639556884766,0.015378417023135249,0.17067525119932325
948,948,948,948,2022-11-08,72.85279083251953,70.79589080810547,66.12718963623047,0.029053946506434336,0.10170704718115187
949,949,949,949,2022-11-09,71.96305847167969,71.17855834960938,67.46656036376953,0.011021579254486547,0.06664780424058558
950,950,950,950,2022-11-10,76.40216064453125,70.68108367919922,68.9303207397461,0.08094212294902459,0.10839699894906762
951,951,951,951,2022-11-11,77.48322296142578,69.9061508178711,69.15035247802734,0.10838920545483188,0.12050365883595782
952,952,952,952,2022-11-14,75.57939147949219,72.18310546875,69.93485260009766,0.04705098220265036,0.08071138594759342
953,953,953,953,2022-11-15,76.01947021484375,72.64231872558594,71.5421142578125,0.04649013892322684,0.06258350069018714
954,954,954,954,2022-11-16,75.4932861328125,72.85279083251953,70.79589080810547,0.03624425735951786,0.06635124258044112
955,955,955,955,2022-11-17,71.28380584716797,71.96305847167969,71.17855834960938,-0.009438907113418882,0.001478640478241422
956,956,956,956,2022-11-18,72.31703186035156,76.40216064453125,70.68108367919922,-0.053468759910942354,0.023145488099438838
957,957,957,957,2022-11-21,73.29287719726562,77.48322296142578,69.9061508178711,-0.054080684876083085,0.04844675811457688
958,958,958,958,2022-11-22,73.27373504638672,75.57939147949219,72.18310546875,-0.030506417000341846,0.015109208318958789
959,959,959,959,2022-11-23,73.71382904052734,76.01947021484375,72.64231872558594,-0.03032961381867405,0.014750497144634833
960,960,960,960,2022-11-25,73.72339630126953,75.4932861328125,72.85279083251953,-0.023444334221049412,0.01195020065533825
961,961,961,961,2022-11-28,70.336669921875,71.28380584716797,71.96305847167969,-0.0132868316167577,-0.02260032556071445
962,962,962,962,2022-11-29,70.72891998291016,72.31703186035156,76.40216064453125,-0.021960412873528123,-0.07425497674099057
963,963,963,963,2022-11-30,76.22038269042969,73.29287719726562,77.48322296142578,0.03994256474997937,-0.01629824138349001
