,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,UAL,UAL_6m,UAL_12m,UAL_6m_ret,UAL_12m_ret
727,727,727,727,2021-12-22,44.56999969482422,41.380001068115234,43.9900016784668,0.07709034664977299,0.013184769134513052
728,728,728,728,2021-12-23,44.869998931884766,41.5,43.40999984741211,0.08120479353939203,0.03363278252947732
729,729,729,729,2021-12-27,44.58000183105469,40.04999923706055,45.25,0.11310868115578576,-0.01480658936895718
730,730,730,730,2021-12-28,45.27000045776367,40.77999877929688,44.43999862670898,0.11010303611745731,0.018676909466776026
731,731,731,731,2021-12-29,44.43000030517578,41.09999847412109,44.04999923706055,0.0810219453694494,0.008626585123650221
732,732,732,732,2021-12-30,44.130001068115234,43.93000030517578,41.7400016784668,0.004552714808788494,0.057259206840938104
733,733,733,733,2021-12-31,43.77999877929688,44.56999969482422,41.380001068115234,-0.017724947743696706,0.057998976540165614
734,734,734,734,2022-01-03,45.4900016784668,44.869998931884766,41.5,0.013817757105883288,0.09614461875823599
735,735,735,735,2022-01-04,46.25,44.58000183105469,40.04999923706055,0.037460702116481004,0.1548065138838315
736,736,736,736,2022-01-05,45.77999877929688,45.27000045776367,40.77999877929688,0.011265701709215481,0.12260912578885086
737,737,737,737,2022-01-06,45.77000045776367,44.43000030517578,41.09999847412109,0.030159805162814468,0.1136253566185188
738,738,738,738,2022-01-07,47.310001373291016,44.130001068115234,43.93000030517578,0.07205982842074743,0.07694061107750572
739,739,739,739,2022-01-10,46.58000183105469,43.77999877929688,44.56999969482422,0.06395621584808953,0.04509764752060086
740,740,740,740,2022-01-11,46.900001525878906,45.4900016784668,44.869998931884766,0.030995818759873783,0.04524186856067902
741,741,741,741,2022-01-12,46.540000915527344,46.25,44.58000183105469,0.006270290065456097,0.04396588165026305
742,742,742,742,2022-01-13,48.16999816894531,45.77999877929688,45.27000045776367,0.052206191642129474,0.06406003273375926
743,743,743,743,2022-01-14,46.7400016784668,45.77000045776367,44.43000030517578,0.021192947585793487,0.05199192791862117
744,744,744,744,2022-01-18,45.61000061035156,47.310001373291016,44.130001068115234,-0.03593322159358869,0.03353726504452004
745,745,745,745,2022-01-19,44.400001525878906,46.58000183105469,43.77999877929688,-0.04680120694461598,0.014161780810172608
746,746,746,746,2022-01-20,42.880001068115234,46.900001525878906,45.4900016784668,-0.08571429268601372,-0.057375258607366364
747,747,747,747,2022-01-21,41.650001525878906,46.540000915527344,46.25,-0.10507089156538807,-0.09945942646748307
748,748,748,748,2022-01-24,41.38999938964844,48.16999816894531,45.77999877929688,-0.14075148509488355,-0.09589339245753181
749,749,749,749,2022-01-25,41.77999877929688,46.7400016784668,45.77000045776367,-0.10611901414318936,-0.08717504126198872
750,750,750,750,2022-01-26,41.43000030517578,45.61000061035156,47.310001373291016,-0.09164657419949906,-0.12428663913408389
751,751,751,751,2022-01-27,40.93000030517578,44.400001525878906,46.58000183105469,-0.0781531779606045,-0.12129672185010676
752,752,752,752,2022-01-28,40.90999984741211,42.880001068115234,46.900001525878906,-0.045942191502601926,-0.12771858173952466
753,753,753,753,2022-01-31,42.880001068115234,41.650001525878906,46.540000915527344,0.029531800652446094,-0.07864202353702587
754,754,754,754,2022-02-01,43.959999084472656,41.38999938964844,48.16999816894531,0.062092286366811855,-0.08739878024713732
755,755,755,755,2022-02-02,44.119998931884766,41.77999877929688,46.7400016784668,0.05600766445563932,-0.05605482782404503
756,756,756,756,2022-02-03,43.08000183105469,41.43000030517578,45.61000061035156,0.039826249426138105,-0.05547026409648126
757,757,757,757,2022-02-04,42.81999969482422,40.93000030517578,44.400001525878906,0.04617638347316211,-0.03558562560259759
758,758,758,758,2022-02-07,44.43999862670898,40.90999984741211,42.880001068115234,0.08628694188372554,0.036380539172927495
759,759,759,759,2022-02-08,46.83000183105469,42.880001068115234,41.650001525878906,0.09211755281127076,0.12436975066993039
760,760,760,760,2022-02-09,48.93000030517578,43.959999084472656,41.38999938964844,0.11305735496383584,0.18216963099093642
761,761,761,761,2022-02-10,49.2400016784668,44.119998931884766,41.77999877929688,0.11604720921427525,0.17855440682460122
762,762,762,762,2022-02-11,46.970001220703125,43.08000183105469,41.43000030517578,0.09029710362835419,0.1337195480260529
763,763,763,763,2022-02-14,46.93000030517578,42.81999969482422,40.93000030517578,0.09598320036532715,0.14659174090553995
764,764,764,764,2022-02-15,50.47999954223633,44.43999862670898,40.90999984741211,0.13591361616058273,0.23392812834316357
765,765,765,765,2022-02-16,50.209999084472656,46.83000183105469,42.880001068115234,0.07217589411189329,0.170942113660717
766,766,766,766,2022-02-17,48.36000061035156,48.93000030517578,43.959999084472656,-0.011649288601453867,0.10009102860589136
767,767,767,767,2022-02-18,47.43000030517578,49.2400016784668,44.119998931884766,-0.03675875937434314,0.07502269840036035
768,768,768,768,2022-02-22,46.31999969482422,46.970001220703125,43.08000183105469,-0.013838652522589312,0.07520886086485601
769,769,769,769,2022-02-23,43.84999847412109,46.93000030517578,42.81999969482422,-0.0656296997874728,0.024054151953237124
770,770,770,770,2022-02-24,44.060001373291016,50.47999954223633,44.43999862670898,-0.127179045704502,-0.008550793545470059
771,771,771,771,2022-02-25,45.84999847412109,50.209999084472656,46.83000183105469,-0.08683530551387508,-0.02092682721792516
772,772,772,772,2022-02-28,44.400001525878906,48.36000061035156,48.93000030517578,-0.08188583611442324,-0.09258121297860888
773,773,773,773,2022-03-01,41.84999847412109,47.43000030517578,49.2400016784668,-0.11764709667197237,-0.1500812947286605
774,774,774,774,2022-03-02,42.41999816894531,46.31999969482422,46.970001220703125,-0.08419692468855289,-0.09687040522690671
775,775,775,775,2022-03-03,40.369998931884766,43.84999847412109,46.93000030517578,-0.07936145184338173,-0.13978268337167543
776,776,776,776,2022-03-04,36.709999084472656,44.060001373291016,50.47999954223633,-0.16681802223623854,-0.2727813110664232
777,777,777,777,2022-03-07,31.200000762939453,45.84999847412109,50.209999084472656,-0.31952013519587064,-0.3786098121521776
778,778,778,778,2022-03-08,32.2400016784668,44.400001525878906,48.36000061035156,-0.2738738610250847,-0.3333333070395835
779,779,779,779,2022-03-09,34.900001525878906,41.84999847412109,47.43000030517578,-0.1660692282352142,-0.2641787623587585
780,780,780,780,2022-03-10,35.20000076293945,42.41999816894531,46.31999969482422,-0.17020268075568779,-0.24006906315086418
781,781,781,781,2022-03-11,34.869998931884766,40.369998931884766,43.84999847412109,-0.13623978562100048,-0.20478905027866856
782,782,782,782,2022-03-14,35.02000045776367,36.709999084472656,44.060001373291016,-0.04603646605438916,-0.20517477607268875
783,783,783,783,2022-03-15,38.2400016784668,31.200000762939453,45.84999847412109,0.22564104946720787,-0.16597594436016316
784,784,784,784,2022-03-16,41.18999862670898,32.2400016784668,44.400001525878906,0.2776053499469857,-0.07229736010929988
785,785,785,785,2022-03-17,41.41999816894531,34.900001525878906,41.84999847412109,0.18681937988546293,-0.010274798586711431
786,786,786,786,2022-03-18,42.34999847412109,35.20000076293945,42.41999816894531,0.20312493057413672,-0.0016501578935821382
787,787,787,787,2022-03-21,40.84999847412109,34.869998931884766,40.369998931884766,0.17149411314630902,0.011890006314991819
788,788,788,788,2022-03-22,42.20000076293945,35.02000045776367,36.709999084472656,0.2050257056345648,0.14955058064245286
789,789,789,789,2022-03-23,41.52999877929688,38.2400016784668,31.200000762939453,0.08603548526209148,0.3310896719152583
790,790,790,790,2022-03-24,42.77999877929688,41.18999862670898,32.2400016784668,0.038601607322144904,0.3269229699783107
791,791,791,791,2022-03-25,43.18000030517578,41.41999816894531,34.900001525878906,0.04249160342913849,0.23724923831757216
792,792,792,792,2022-03-28,43.86000061035156,42.34999847412109,35.20000076293945,0.03565530556401786,0.24602271760544525
793,793,793,793,2022-03-29,45.66999816894531,40.84999847412109,34.869998931884766,0.11799265299551354,0.3097218115250684
794,794,794,794,2022-03-30,45.86000061035156,42.20000076293945,35.02000045776367,0.0867298526360778,0.30953740750693637
795,795,795,795,2022-03-31,46.36000061035156,41.52999877929688,38.2400016784668,0.11630151632613295,0.21234305898206052
796,796,796,796,2022-04-01,45.77999877929688,42.77999877929688,41.18999862670898,0.07012622920998846,0.11143482169508001
797,797,797,797,2022-04-04,45.52999877929688,43.18000030517578,41.41999816894531,0.05442330841853704,0.09922744548629758
798,798,798,798,2022-04-05,44.709999084472656,43.86000061035156,42.34999847412109,0.01937980990179189,0.05572610850963078
799,799,799,799,2022-04-06,43.06999969482422,45.66999816894531,40.84999847412109,-0.05693011995540309,0.05434519715121966
800,800,800,800,2022-04-07,42.400001525878906,45.86000061035156,42.20000076293945,-0.07544699167953484,0.0047393544863414405
801,801,801,801,2022-04-08,41.959999084472656,46.36000061035156,41.52999877929688,-0.09490943632335602,0.010353968644712053
802,802,802,802,2022-04-11,42.41999816894531,45.77999877929688,42.77999877929688,-0.07339451070215108,-0.008415161772416635
803,803,803,803,2022-04-12,42.72999954223633,45.52999877929688,43.18000030517578,-0.0614978983556167,-0.010421509026379394
804,804,804,804,2022-04-13,45.13999938964844,44.709999084472656,43.86000061035156,0.009617542249628741,0.029183738291941097
805,805,805,805,2022-04-14,45.130001068115234,43.06999969482422,45.66999816894531,0.04782914761753698,-0.011823891449097235
806,806,806,806,2022-04-18,43.970001220703125,42.400001525878906,45.86000061035156,0.037028293356687,-0.041212371663637226
807,807,807,807,2022-04-19,45.95000076293945,41.959999084472656,46.36000061035156,0.09509060451679807,-0.008843827480894406
808,808,808,808,2022-04-20,46.52000045776367,42.41999816894531,45.77999877929688,0.0966525805232088,0.016164300965456624
809,809,809,809,2022-04-21,50.84999847412109,42.72999954223633,45.52999877929688,0.1900304006289204,0.11684603201094923
810,810,810,810,2022-04-22,51.459999084472656,45.13999938964844,44.709999084472656,0.14000885645278793,0.15097293979467352
811,811,811,811,2022-04-25,51.29999923706055,45.130001068115234,43.06999969482422,0.13671610952618551,0.19108427212794576
812,812,812,812,2022-04-26,48.86000061035156,43.970001220703125,42.400001525878906,0.11121217316105048,0.1523584634903794
813,813,813,813,2022-04-27,50.27999877929688,45.95000076293945,41.959999084472656,0.09423281707211095,0.19828407712961682
814,814,814,814,2022-04-28,51.81999969482422,46.52000045776367,42.41999816894531,0.11392947516998642,0.22159363346602934
815,815,815,815,2022-04-29,50.5,50.84999847412109,42.72999954223633,-0.006882959382962572,0.1818394697169008
816,816,816,816,2022-05-02,50.18999862670898,51.459999084472656,45.13999938964844,-0.024679371946333406,0.11187415386227517
817,817,817,817,2022-05-03,51.380001068115234,51.29999923706055,45.130001068115234,0.0015594899072999269,0.1384888068264567
818,818,818,818,2022-05-04,51.900001525878906,48.86000061035156,43.970001220703125,0.062218601669097984,0.18035024073281058
819,819,819,819,2022-05-05,48.900001525878906,50.27999877929688,45.95000076293945,-0.027446246756596904,0.06420023316558354
820,820,820,820,2022-05-06,47.52000045776367,51.81999969482422,46.52000045776367,-0.08297953034318584,0.02149613048494947
821,821,821,821,2022-05-09,43.310001373291016,50.5,50.84999847412109,-0.1423762104298809,-0.14827920013935447
822,822,822,822,2022-05-10,44.119998931884766,50.18999862670898,51.459999084472656,-0.12094042360849988,-0.14263506185725205
823,823,823,823,2022-05-11,43.18000030517578,51.380001068115234,51.29999923706055,-0.15959518475035817,-0.15828458192293016
824,824,824,824,2022-05-12,41.5,51.900001525878906,48.86000061035156,-0.20038537996368178,-0.15063447643085504
825,825,825,825,2022-05-13,43.27000045776367,48.900001525878906,50.27999877929688,-0.11513294258560958,-0.13941922219018876
826,826,826,826,2022-05-16,43.540000915527344,47.52000045776367,51.81999969482422,-0.08375419831432451,-0.1597838446171176
827,827,827,827,2022-05-17,46.970001220703125,43.310001373291016,50.5,0.0845070360507818,-0.06990096592667083
828,828,828,828,2022-05-18,44.630001068115234,44.119998931884766,50.18999862670898,0.011559432198034347,-0.11077899403716962
829,829,829,829,2022-05-19,44.209999084472656,43.18000030517578,51.380001068115234,0.023853607503875107,-0.1395484981430265
830,830,830,830,2022-05-20,43.54999923706055,41.5,51.900001525878906,0.0493975719773625,-0.16088635921628625
831,831,831,831,2022-05-23,44.7599983215332,43.27000045776367,48.900001525878906,0.03443489364470742,-0.08466263957383979
832,832,832,832,2022-05-24,41.56999969482422,43.540000915527344,47.52000045776367,-0.04524577811849739,-0.12521045255939933
833,833,833,833,2022-05-25,43.08000183105469,46.970001220703125,43.310001373291016,-0.08281880537686315,-0.005310541097746757
834,834,834,834,2022-05-26,46.06999969482422,44.630001068115234,44.119998931884766,0.03226526086143777,0.04419766115475188
835,835,835,835,2022-05-27,48.40999984741211,44.209999084472656,43.18000030517578,0.09500115019035515,0.12112087784328796
836,836,836,836,2022-05-31,47.630001068115234,43.54999923706055,41.5,0.09368546274468481,0.14771086911121056
837,837,837,837,2022-06-01,45.4900016784668,44.7599983215332,43.27000045776367,0.016309280257108538,0.051305782232891284
838,838,838,838,2022-06-02,45.77000045776367,41.56999969482422,43.540000915527344,0.10103441890239862,0.051217259883912014
839,839,839,839,2022-06-03,44.43000030517578,43.08000183105469,46.970001220703125,0.03133701060216598,-0.05407708855685056
840,840,840,840,2022-06-06,44.7599983215332,46.06999969482422,44.630001068115234,-0.02843502022940514,0.0029127772867305612
841,841,841,841,2022-06-07,46.45000076293945,48.40999984741211,44.209999084472656,-0.040487483797780555,0.05066730886347215
842,842,842,842,2022-06-08,44.59999847412109,47.630001068115234,43.54999923706055,-0.06361542150001143,0.024110201043746615
843,843,843,843,2022-06-09,42.70000076293945,45.4900016784668,44.7599983215332,-0.061332178777386614,-0.0460231822127376
844,844,844,844,2022-06-10,41.15999984741211,45.77000045776367,41.56999969482422,-0.10072100861361466,-0.009862878287756116
845,845,845,845,2022-06-13,37.02000045776367,44.43000030517578,43.08000183105469,-0.16677919866115543,-0.14066854957565478
846,846,846,846,2022-06-14,36.9900016784668,44.7599983215332,46.06999969482422,-0.17359242480865789,-0.19709134092695735
847,847,847,847,2022-06-15,37.88999938964844,46.45000076293945,48.40999984741211,-0.1842842030719769,-0.21731048318369384
848,848,848,848,2022-06-16,34.779998779296875,44.59999847412109,47.630001068115234,-0.22017937288769673,-0.26978799077584914
849,849,849,849,2022-06-17,36.27999877929688,42.70000076293945,45.4900016784668,-0.15035133182514304,-0.2024621358396118
850,850,850,850,2022-06-21,36.5,41.15999984741211,45.77000045776367,-0.11321671197005856,-0.20253441916213177
851,851,851,851,2022-06-22,36.720001220703125,37.02000045776367,44.43000030517578,-0.008103707005698624,-0.1735313759062589
852,852,852,852,2022-06-23,35.810001373291016,36.9900016784668,44.7599983215332,-0.031900520455036996,-0.19995525656524682
853,853,853,853,2022-06-24,38.5099983215332,37.88999938964844,46.45000076293945,0.016363128579361952,-0.17093654060262686
854,854,854,854,2022-06-27,37.20000076293945,34.779998779296875,44.59999847412109,0.06958027799250832,-0.1659192368689305
855,855,855,855,2022-06-28,36.970001220703125,36.27999877929688,42.70000076293945,0.019018811042518236,-0.13419202435259814
856,856,856,856,2022-06-29,35.68000030517578,36.5,41.15999984741211,-0.022465745063677267,-0.13313895924566865
857,857,857,857,2022-06-30,35.41999816894531,36.720001220703125,37.02000045776367,-0.03540313204087964,-0.04321994243743488
858,858,858,858,2022-07-01,36.43999862670898,35.810001373291016,36.9900016784668,0.017592773785477966,-0.014868965309563498
859,859,859,859,2022-07-05,36.970001220703125,38.5099983215332,37.88999938964844,-0.039989539546901876,-0.02428076494497533
860,860,860,860,2022-07-06,36.65999984741211,37.20000076293945,34.779998779296875,-0.014516153345494609,0.05405408666185241
861,861,861,861,2022-07-07,36.68999862670898,36.970001220703125,36.27999877929688,-0.0075737783269898,0.011300988456649508
862,862,862,862,2022-07-08,36.470001220703125,35.68000030517578,36.5,0.022141281075402475,-0.0008218843642979756
863,863,863,863,2022-07-11,35.369998931884766,35.41999816894531,36.720001220703125,-0.0014116103795958068,-0.0367647669918163
864,864,864,864,2022-07-12,38.22999954223633,36.43999862670898,35.810001373291016,0.04912187110279853,0.06757883485450722
865,865,865,865,2022-07-13,37.90999984741211,36.970001220703125,38.5099983215332,0.025425983112561834,-0.015580329791538783
866,866,866,866,2022-07-14,37.84999847412109,36.65999984741211,37.20000076293945,0.032460410028970044,0.01747305639383745
867,867,867,867,2022-07-15,38.77999877929688,36.68999862670898,36.970001220703125,0.0569637566316632,0.048958547439272415
868,868,868,868,2022-07-18,39.34000015258789,36.470001220703125,35.68000030517578,0.0786947857368192,0.10257847018238908
869,869,869,869,2022-07-19,41.470001220703125,35.369998931884766,35.41999816894531,0.17246260879356234,0.17080754840530132
870,870,870,870,2022-07-20,41.68000030517578,38.22999954223633,36.43999862670898,0.09024328548913285,0.14379807562962155
871,871,871,871,2022-07-21,37.43999862670898,37.90999984741211,36.970001220703125,-0.012397816475729018,0.01271293996448808
872,872,872,872,2022-07-22,36.33000183105469,37.84999847412109,36.65999984741211,-0.04015843340405034,-0.009001582589496793
873,873,873,873,2022-07-25,36.34000015258789,38.77999877929688,36.68999862670898,-0.0629189969962457,-0.009539342796984984
874,874,874,874,2022-07-26,35.34000015258789,39.34000015258789,36.470001220703125,-0.1016776813544793,-0.030984398966067528
875,875,875,875,2022-07-27,36.41999816894531,41.470001220703125,35.369998931884766,-0.12177484695217933,0.029686154050573288
876,876,876,876,2022-07-28,36.7400016784668,41.68000030517578,38.22999954223633,-0.1185220391204157,-0.03897457184438069
877,877,877,877,2022-07-29,36.75,37.43999862670898,37.90999984741211,-0.018429451175693834,-0.030598782697998206
878,878,878,878,2022-08-01,37.68999862670898,36.33000183105469,37.84999847412109,0.03743453694218557,-0.0042272088206689595
879,879,879,879,2022-08-02,37.22999954223633,36.34000015258789,38.77999877929688,0.024490902198993414,-0.03996903779914607
880,880,880,880,2022-08-03,38.630001068115234,35.34000015258789,39.34000015258789,0.0930956678359387,-0.01804776516824569
881,881,881,881,2022-08-04,38.630001068115234,36.41999816894531,41.470001220703125,0.06068102719056023,-0.06848324256065064
882,882,882,882,2022-08-05,37.81999969482422,36.7400016784668,41.68000030517578,0.029395698612349364,-0.09261037864897115
883,883,883,883,2022-08-08,38.650001525878906,36.75,37.43999862670898,0.051700721792623305,0.03231845468890415
884,884,884,884,2022-08-09,37.79999923706055,37.68999862670898,36.33000183105469,0.0029185623337650846,0.040462354305452086
885,885,885,885,2022-08-10,38.68999862670898,37.22999954223633,36.34000015258789,0.03921566216556949,0.06466699131132869
886,886,886,886,2022-08-11,38.66999816894531,38.630001068115234,35.34000015258789,0.0010353895864396723,0.09422744770739833
887,887,887,887,2022-08-12,39.34000015258789,38.630001068115234,36.41999816894531,0.018379473591541906,0.08017578611885856
888,888,888,888,2022-08-15,39.86000061035156,37.81999969482422,36.7400016784668,0.05393973907954641,0.08492103400510698
889,889,889,889,2022-08-16,40.290000915527344,38.650001525878906,36.75,0.04243206532735422,0.0963265555245536
890,890,890,890,2022-08-17,38.959999084472656,37.79999923706055,37.68999862670898,0.03068782727050423,0.033695953941046186
891,891,891,891,2022-08-18,39.060001373291016,38.68999862670898,37.22999954223633,0.009563265952835076,0.04915395792521049
892,892,892,892,2022-08-19,37.5,38.66999816894531,38.630001068115234,-0.030255966494586062,-0.02925190362078256
893,893,893,893,2022-08-22,36.36000061035156,39.34000015258789,38.630001068115234,-0.07574986097299996,-0.0587626299507743
894,894,894,894,2022-08-23,36.90999984741211,39.86000061035156,37.81999969482422,-0.07400904961786037,-0.024061339364226497
895,895,895,895,2022-08-24,37.38999938964844,40.290000915527344,38.650001525878906,-0.0719781945887541,-0.03260031271633479
896,896,896,896,2022-08-25,38.27000045776367,38.959999084472656,37.79999923706055,-0.017710437446698535,0.012433894978556514
897,897,897,897,2022-08-26,36.56999969482422,39.060001373291016,38.68999862670898,-0.06374812060732404,-0.05479449488585031
898,898,898,898,2022-08-29,36.02000045776367,37.5,38.66999816894531,-0.039466654459635375,-0.0685285191792373
899,899,899,899,2022-08-30,35.939998626708984,36.36000061035156,39.34000015258789,-0.011551209477235425,-0.0864260679382648
900,900,900,900,2022-08-31,35.0099983215332,36.90999984741211,39.86000061035156,-0.05147660616997052,-0.12167592108763847
901,901,901,901,2022-09-01,35.18000030517578,37.38999938964844,40.290000915527344,-0.05910668950383835,-0.12683049129398805
902,902,902,902,2022-09-02,35.310001373291016,38.27000045776367,38.959999084472656,-0.07734515414337217,-0.09368577507580933
903,903,903,903,2022-09-06,36.58000183105469,36.56999969482422,39.060001373291016,0.00027350659868563554,-0.0634920495402782
904,904,904,904,2022-09-07,38.59999847412109,36.02000045776367,37.5,0.07162681797804726,0.029333292643229036
905,905,905,905,2022-09-08,38.880001068115234,35.939998626708984,36.36000061035156,0.08180307606415349,0.06930694211941901
906,906,906,906,2022-09-09,39.2599983215332,35.0099983215332,36.90999984741211,0.12139389328065175,0.0636683414748338
907,907,907,907,2022-09-12,39.220001220703125,35.18000030517578,37.38999938964844,0.11483800115069842,0.0489436175696043
908,908,908,908,2022-09-13,37.790000915527344,35.310001373291016,38.27000045776367,0.07023504519351942,-0.012542449346612194
909,909,909,909,2022-09-14,38.43000030517578,36.58000183105469,36.56999969482422,0.05057403995399845,0.050861378886333686
910,910,910,910,2022-09-15,38.900001525878906,38.59999847412109,36.02000045776367,0.007772100093707435,0.0799556088704736
911,911,911,911,2022-09-16,37.47999954223633,38.880001068115234,35.939998626708984,-0.036008268709308844,0.04284922021067872
912,912,912,912,2022-09-19,38.70000076293945,39.2599983215332,35.0099983215332,-0.014263820237776281,0.10539853237115637
913,913,913,913,2022-09-20,38.16999816894531,39.220001220703125,35.18000030517578,-0.026772132051937514,0.08499141096737373
914,914,914,914,2022-09-21,36.119998931884766,37.790000915527344,35.310001373291016,-0.04419163649600233,0.022939607111044813
915,915,915,915,2022-09-22,34.45000076293945,38.43000030517578,36.58000183105469,-0.10356491050301397,-0.05822856647062724
916,916,916,916,2022-09-23,33.06999969482422,38.900001525878906,38.59999847412109,-0.1498715064876328,-0.1432642227435421
917,917,917,917,2022-09-26,31.89999961853028,37.47999954223633,38.880001068115234,-0.1488794021306732,-0.17952678132277944
918,918,918,918,2022-09-27,32.83000183105469,38.70000076293945,39.2599983215332,-0.15167955597318983,-0.16377984629081888
919,919,919,919,2022-09-28,33.91999816894531,38.16999816894531,39.220001220703125,-0.11134399276596652,-0.13513520874038354
920,920,920,920,2022-09-29,32.90999984741211,36.119998931884766,37.790000915527344,-0.08887040917487521,-0.12913471685337052
921,921,921,921,2022-09-30,32.529998779296875,34.45000076293945,38.43000030517578,-0.05573300264504122,-0.15352592971705725
922,922,922,922,2022-10-03,32.810001373291016,33.06999969482422,38.900001525878906,-0.007862059991911474,-0.15655526770446038
923,923,923,923,2022-10-04,35.33000183105469,31.89999961853028,37.47999954223633,0.10752358161571784,-0.05736386706085206
924,924,924,924,2022-10-05,35.41999816894531,32.83000183105469,38.70000076293945,0.07889114204802405,-0.08475458732122798
925,925,925,925,2022-10-06,34.959999084472656,33.91999816894531,38.16999816894531,0.03066040600436981,-0.08409743878594877
926,926,926,926,2022-10-07,33.86000061035156,32.90999984741211,36.119998931884766,0.028866629211308226,-0.06256916911307542
927,927,927,927,2022-10-10,34.20000076293945,32.529998779296875,34.45000076293945,0.051337290080238906,-0.007256893888633598
928,928,928,928,2022-10-11,33.93000030517578,32.810001373291016,33.06999969482422,0.03413590018306123,0.026005461696032572
929,929,929,929,2022-10-12,34.22999954223633,35.33000183105469,31.89999961853028,-0.031135075907396947,0.07304075083288031
930,930,930,930,2022-10-13,35.400001525878906,35.41999816894531,32.83000183105469,-0.000564557992663528,0.07828204543056683
931,931,931,931,2022-10-14,35.470001220703125,34.959999084472656,33.91999816894531,0.01458816217352199,0.04569584715298958
932,932,932,932,2022-10-17,36.09999847412109,33.86000061035156,32.90999984741211,0.06615469059042844,0.0969309827255993
933,933,933,933,2022-10-18,37.25,34.20000076293945,32.529998779296875,0.08918126225206557,0.14509687666226045
934,934,934,934,2022-10-19,39.09999847412109,33.93000030517578,32.810001373291016,0.1523724763467409,0.19170974817302033
935,935,935,935,2022-10-20,39.04999923706055,34.22999954223633,35.33000183105469,0.1408121460497489,0.10529287328640957
936,936,936,936,2022-10-21,40.43999862670898,35.400001525878906,35.41999816894531,0.14237279332165054,0.14172785763057938
937,937,937,937,2022-10-24,41.880001068115234,35.470001220703125,34.959999084472656,0.18071608758983415,0.19794056535648097
938,938,938,938,2022-10-25,42.59999847412109,36.09999847412109,33.86000061035156,0.1800554092726525,0.258121609752646
939,939,939,939,2022-10-26,42.45000076293945,37.25,34.20000076293945,0.13959733591783774,0.24122806479408165
940,940,940,940,2022-10-27,42.9900016784668,39.09999847412109,33.93000030517578,0.09948857688371437,0.2670203740584398
941,941,941,941,2022-10-28,43.720001220703125,39.04999923706055,34.22999954223633,0.11959032202004494,0.27724223796021685
942,942,942,942,2022-10-31,43.08000183105469,40.43999862670898,35.400001525878906,0.06528198056372081,0.21694915181179786
943,943,943,943,2022-11-01,42.65999984741211,41.880001068115234,35.470001220703125,0.01862461221116618,0.20270646685268012
944,944,944,944,2022-11-02,41.11000061035156,42.59999847412109,36.09999847412109,-0.034976476928154754,0.13878122847628327
945,945,945,945,2022-11-03,40.95000076293945,42.45000076293945,37.25,-0.0353356884108601,0.09932887954199865
946,946,946,946,2022-11-04,42.619998931884766,42.9900016784668,39.09999847412109,-0.008606716262757441,0.09002559066833316
947,947,947,947,2022-11-07,42.77999877929688,43.720001220703125,39.04999923706055,-0.02150051269809017,0.0955185560847942
948,948,948,948,2022-11-08,42.18000030517578,43.08000183105469,40.43999862670898,-0.02089139943420637,0.043026749197701664
949,949,949,949,2022-11-09,42.369998931884766,42.65999984741211,41.880001068115234,-0.0067979586630245725,0.01170004420421522
950,950,950,950,2022-11-10,44.33000183105469,41.11000061035156,42.59999847412109,0.07832646978585367,0.040610408894370176
951,951,951,951,2022-11-11,44.709999084472656,40.95000076293945,42.45000076293945,0.09181924912040729,0.053239064332509356
952,952,952,952,2022-11-14,44.02999877929688,42.619998931884766,42.9900016784668,0.03308305684534574,0.024191604099215613
953,953,953,953,2022-11-15,44.040000915527344,42.77999877929688,43.720001220703125,0.029453066203457556,0.007319297481462206
954,954,954,954,2022-11-16,43.290000915527344,42.18000030517578,43.08000183105469,0.026315803753452327,0.004874630351600295
955,955,955,955,2022-11-17,43.25,42.369998931884766,42.65999984741211,0.02076943805285314,0.013830289608490975
956,956,956,956,2022-11-18,43.81999969482422,44.33000183105469,41.11000061035156,-0.011504672121921633,0.06592067731057805
957,957,957,957,2022-11-21,43.43000030517578,44.709999084472656,40.95000076293945,-0.028628915354673046,0.06056164825473642
958,958,958,958,2022-11-22,43.43000030517578,44.02999877929688,42.619998931884766,-0.0136270381729654,0.01900519459387029
959,959,959,959,2022-11-23,43.68999862670898,44.040000915527344,42.77999877929688,-0.007947372423758647,0.021271619293558475
960,960,960,960,2022-11-25,44.41999816894531,43.290000915527344,42.18000030517578,0.02610296210487384,0.05310568628646184
961,961,961,961,2022-11-28,43.02000045776367,43.25,42.369998931884766,-0.005317908491013323,0.015341079590864837
962,962,962,962,2022-11-29,43.68999862670898,43.81999969482422,44.33000183105469,-0.0029667062761434826,-0.014437247415076015
963,963,963,963,2022-11-30,44.16999816894531,43.43000030517578,44.709999084472656,0.017038863886016165,-0.012077855660589387
964,964,964,964,2022-12-01,43.88999938964844,43.43000030517578,44.02999877929688,0.010591735695148818,-0.0031796364644522956
965,965,965,965,2022-12-02,43.88999938964844,43.68999862670898,44.040000915527344,0.004577724175463649,-0.0034060291271705845
966,966,966,966,2022-12-05,45.02999877929688,44.41999816894531,43.290000915527344,0.013732567210640534,0.04019398999701651
967,967,967,967,2022-12-06,45.91999816894531,43.02000045776367,43.25,0.06741045282016689,0.06173406170971818
968,968,968,968,2022-12-07,44.060001373291016,43.68999862670898,43.81999969482422,0.00846882028409679,0.0054769895056649975
