,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LHX,LHX_6m,LHX_12m,LHX_6m_ret,LHX_12m_ret
485,485,485,485,2021-01-07,170.2528533935547,174.987060546875,175.85125732421875,-0.02705461271550491,-0.031836018780020625
486,486,486,486,2021-01-08,169.73626708984375,176.26454162597656,173.8129119873047,-0.03703679977783303,-0.02345421206543441
487,487,487,487,2021-01-11,172.35694885253906,177.55142211914062,172.93931579589844,-0.029256162550565068,-0.0033674641343364176
488,488,488,488,2021-01-12,173.75653076171875,169.4919891357422,174.57376098632812,0.025160726756007223,-0.0046812889863406815
489,489,489,489,2021-01-13,175.40036010742188,171.28611755371094,173.92564392089844,0.02401970814955745,0.00847900374710786
490,490,490,490,2021-01-14,179.1952667236328,171.68064880371094,175.95457458496094,0.043770908208260684,0.01841777712410142
491,491,491,491,2021-01-15,177.13812255859375,170.2528533935547,174.987060546875,0.04044143183388038,0.0122926918424493
492,492,492,492,2021-01-19,178.56590270996094,169.73626708984375,176.26454162597656,0.052019734918781646,0.013056290634265721
493,493,493,493,2021-01-20,176.9502716064453,172.35694885253906,177.55142211914062,0.026650058407776234,-0.0033857825835488242
494,494,494,494,2021-01-21,172.01881408691406,173.75653076171875,169.4919891357422,-0.010000871145313672,0.014908226424484194
495,495,495,495,2021-01-22,172.64813232421875,175.40036010742188,171.28611755371094,-0.015691118202480037,0.007951693867313647
496,496,496,496,2021-01-25,173.9914093017578,179.1952667236328,171.68064880371094,-0.029040149982871744,0.01345964448613457
497,497,497,497,2021-01-26,169.00355529785156,177.13812255859375,170.2528533935547,-0.04592217159833245,-0.007337898136809851
498,498,498,498,2021-01-27,168.2708740234375,178.56590270996094,169.73626708984375,-0.05765394473571661,-0.008633352739109035
499,499,499,499,2021-01-28,165.94137573242188,176.9502716064453,172.35694885253906,-0.06221463111686143,-0.03722259626216795
500,500,500,500,2021-01-29,161.1038055419922,172.01881408691406,173.75653076171875,-0.06345241131244495,-0.07281870306836347
501,501,501,501,2021-02-01,163.02943420410156,172.64813232421875,175.40036010742188,-0.055712726171019744,-0.07052964940176798
502,502,502,502,2021-02-02,169.58592224121094,173.9914093017578,179.1952667236328,-0.02532014125425197,-0.053624990537512685
503,503,503,503,2021-02-03,168.61843872070312,169.00355529785156,177.13812255859375,-0.002278748375853401,-0.04809627490024049
504,504,504,504,2021-02-04,173.68141174316406,168.2708740234375,178.56590270996094,0.03215373873302019,-0.027353995878656612
505,505,505,505,2021-02-05,171.73699951171875,165.94137573242188,176.9502716064453,0.034925730570308344,-0.02946179199047172
506,506,506,506,2021-02-08,174.96829223632812,161.1038055419922,172.01881408691406,0.08605933700754265,0.017146253246018928
507,507,507,507,2021-02-09,174.87437438964844,163.02943420410156,172.64813232421875,0.07265522476584096,0.012894677952548061
508,508,508,508,2021-02-10,176.14242553710938,169.58592224121094,173.9914093017578,0.03866183707497117,0.012362772644832098
509,509,509,509,2021-02-11,176.12362670898438,168.61843872070312,169.00355529785156,0.04450988898499242,0.042129713771905
510,510,510,510,2021-02-12,174.63949584960938,173.68141174316406,168.2708740234375,0.005516330716277773,0.03784744010591412
511,511,511,511,2021-02-16,173.29627990722656,171.73699951171875,165.94137573242188,0.009079466858866514,0.0443223044424097
512,512,512,512,2021-02-17,177.025390625,174.96829223632812,161.1038055419922,0.011756978149465969,0.09882811290176385
513,513,513,513,2021-02-18,177.7299041748047,174.87437438964844,163.02943420410156,0.016329035029418737,0.09017064950553144
514,514,514,514,2021-02-19,177.61717224121094,176.14242553710938,169.58592224121094,0.008372467334911704,0.04735799937790075
515,515,515,515,2021-02-22,176.89390563964844,176.12362670898438,168.61843872070312,0.004373512770872168,0.04907806632377065
516,516,516,516,2021-02-23,176.43362426757812,174.63949584960938,173.68141174316406,0.010273325682947254,0.015846327461248144
517,517,517,517,2021-02-24,179.76824951171875,173.29627990722656,171.73699951171875,0.037346269683093736,0.04676482075985011
518,518,518,518,2021-02-25,175.6540069580078,177.025390625,174.96829223632812,-0.007746819041892339,0.003919079925370106
519,519,519,519,2021-02-26,170.87281799316406,177.7299041748047,174.87437438964844,-0.03858149934575106,-0.022882462970636563
520,520,520,520,2021-03-01,173.41839599609375,177.61717224121094,176.14242553710938,-0.02363947242339326,-0.015464925799160922
521,521,521,521,2021-03-02,174.71466064453125,176.89390563964844,176.12362670898438,-0.01231950296556028,-0.007999869698238848
522,522,522,522,2021-03-03,174.78041076660156,176.43362426757812,174.63949584960938,-0.009370172538480048,0.0008068903102740332
523,523,523,523,2021-03-04,172.58236694335938,179.76824951171875,173.29627990722656,-0.03997303521549245,-0.004119609285608283
524,524,524,524,2021-03-05,175.738525390625,175.6540069580078,177.025390625,0.00048116427333977363,-0.007269382261107515
525,525,525,525,2021-03-08,179.44888305664062,170.87281799316406,177.7299041748047,0.050189756125047724,0.009671860736194748
526,526,526,526,2021-03-09,176.5651397705078,173.41839599609375,177.61717224121094,0.018145386228142435,-0.005923033552602819
527,527,527,527,2021-03-10,179.40191650390625,174.71466064453125,176.89390563964844,0.026828062637007433,0.014178051274230441
528,528,528,528,2021-03-11,177.777587890625,174.78041076660156,176.43362426757812,0.017148243964398402,0.007617389421239906
529,529,529,529,2021-03-12,181.3378753662109,172.58236694335938,179.76824951171875,0.050732346403181694,0.008731385318350382
530,530,530,530,2021-03-15,181.3189697265625,175.738525390625,175.6540069580078,0.03175424582363773,0.0322506891055947
531,531,531,531,2021-03-16,179.9213104248047,179.44888305664062,170.87281799316406,0.0026326570559647156,0.05295454559661228
532,532,532,532,2021-03-17,181.35671997070312,176.5651397705078,173.41839599609375,0.027137747612145935,0.04577555875207251
533,533,533,533,2021-03-18,185.5402984619141,179.40191650390625,174.71466064453125,0.0342158103861403,0.061961816927363245
534,534,534,534,2021-03-19,186.5130157470703,177.777587890625,174.78041076660156,0.0491368341763061,0.06712768856079787
535,535,535,535,2021-03-22,187.02296447753903,181.3378753662109,172.58236694335938,0.03135080908964616,0.08367365559958384
536,536,536,536,2021-03-23,185.23809814453125,181.3189697265625,175.738525390625,0.021614552652041708,0.054055152293960296
537,537,537,537,2021-03-24,185.0586395263672,179.9213104248047,179.44888305664062,0.028553199670639184,0.031261027509187134
538,538,538,538,2021-03-25,187.56124877929688,181.35671997070312,176.5651397705078,0.03421173921537646,0.06227791637172175
539,539,539,539,2021-03-26,187.8728942871093,185.5402984619141,179.40191650390625,0.012571909415538762,0.047217877870432856
540,540,540,540,2021-03-29,191.5559539794922,186.5130157470703,177.777587890625,0.027037996314748236,0.07750339203243173
541,541,541,541,2021-03-30,191.7825927734375,187.02296447753903,181.3378753662109,0.025449432422348872,0.05759810180930791
542,542,542,542,2021-03-31,191.40481567382807,185.23809814453125,181.3189697265625,0.03329076248928686,0.05562488007998012
543,543,543,543,2021-04-01,192.29254150390625,185.0586395263672,179.9213104248047,0.03908978254705242,0.0687591205838396
544,544,544,544,2021-04-05,196.2872314453125,187.56124877929688,181.35671997070312,0.04652337688518737,0.0823267617379786
545,545,545,545,2021-04-06,197.67547607421875,187.8728942871093,185.5402984619141,0.05217666882870842,0.06540453859836637
546,546,546,546,2021-04-07,197.042709350586,191.5559539794922,186.5130157470703,0.028643094913568756,0.056455543123033136
547,547,547,547,2021-04-08,195.94723510742188,191.7825927734375,187.02296447753903,0.021715434512371345,0.047717512417864816
548,548,548,548,2021-04-09,196.542221069336,191.40481567382807,185.23809814453125,0.026840523199074262,0.06102482717126989
549,549,549,549,2021-04-12,197.930419921875,192.29254150390625,185.0586395263672,0.0293192776686777,0.06955514440423549
550,550,550,550,2021-04-13,197.3448944091797,196.2872314453125,187.56124877929688,0.005388343174843158,0.05216240398034033
551,551,551,551,2021-04-14,197.36383056640625,197.67547607421875,187.8728942871093,-0.0015765511939148658,0.05051785844525725
552,552,552,552,2021-04-15,199.0353546142578,197.042709350586,191.5559539794922,0.01011275814385204,0.039045513748773075
553,553,553,553,2021-04-16,198.9975433349609,195.94723510742188,191.7825927734375,0.015566987846839409,0.03762046626435378
554,554,554,554,2021-04-19,198.06260681152344,196.542221069336,191.40481567382807,0.007735669892786401,0.03478382251907841
555,555,555,555,2021-04-20,198.5064849853516,197.930419921875,192.29254150390625,0.0029104422842327615,0.032315052018380586
556,556,556,556,2021-04-21,200.25357055664065,197.3448944091797,196.2872314453125,0.014739049399626447,0.0202068116307057
557,557,557,557,2021-04-22,198.9881134033203,197.36383056640625,197.67547607421875,0.008229891121653843,0.006640365083065314
558,558,558,558,2021-04-23,199.2808990478516,199.0353546142578,197.042709350586,0.0012336724501516017,0.01135890642512094
559,559,559,559,2021-04-26,196.09835815429688,198.9975433349609,195.94723510742188,-0.01456894960649846,0.0007712435788753691
560,560,560,560,2021-04-27,196.1738739013672,198.06260681152344,196.542221069336,-0.009536039843974997,-0.001874137607505988
561,561,561,561,2021-04-28,193.6052398681641,198.5064849853516,197.930419921875,-0.024690604528860516,-0.021852022824071726
562,562,562,562,2021-04-29,197.5810089111328,200.25357055664065,197.3448944091797,-0.013345887606792561,0.0011964560961155168
563,563,563,563,2021-04-30,197.5904693603516,198.9881134033203,197.36383056640625,-0.007023756439842654,0.001148329931046188
564,564,564,564,2021-05-03,199.9608459472656,199.2808990478516,199.0353546142578,0.003412002367827238,0.004649884111299851
565,565,565,565,2021-05-04,204.36160278320312,196.09835815429688,198.9975433349609,0.04213826523934716,0.02695540537007135
566,566,566,566,2021-05-05,205.57037353515625,196.1738739013672,198.06260681152344,0.04789883304498255,0.037906028020610716
567,567,567,567,2021-05-06,204.91876220703125,193.6052398681641,198.5064849853516,0.05843603379005202,0.032302608260646126
568,568,568,568,2021-05-07,207.0530242919922,197.5810089111328,200.25357055664065,0.04793990795501846,0.03395421972477819
569,569,569,569,2021-05-10,204.9471130371093,197.5904693603516,198.9881134033203,0.03723177388349219,0.029946510532068427
570,570,570,570,2021-05-11,201.46237182617188,199.9608459472656,199.2808990478516,0.007509099452911228,0.010946722885851967
571,571,571,571,2021-05-12,199.3186492919922,204.36160278320312,196.09835815429688,-0.024676619396847954,0.016421815909144266
572,572,572,572,2021-05-13,202.69004821777344,205.57037353515625,196.1738739013672,-0.014011383390760024,0.03321632074045944
573,573,573,573,2021-05-14,204.9659881591797,204.91876220703125,193.6052398681641,0.00023046182613928323,0.05867996289125088
574,574,574,574,2021-05-17,205.967025756836,207.0530242919922,197.5810089111328,-0.005245026190125568,0.042443435692116616
575,575,575,575,2021-05-18,202.96389770507807,204.9471130371093,197.5904693603516,-0.009676717581633465,0.027194774940924926
576,576,576,576,2021-05-19,202.41616821289065,201.46237182617188,199.9608459472656,0.004734364924194212,0.012279015194167409
577,577,577,577,2021-05-20,204.0688323974609,199.3186492919922,204.36160278320312,0.023832105637590972,-0.0014326095595013077
578,578,578,578,2021-05-21,204.0216064453125,202.69004821777344,205.57037353515625,0.006569430710818169,-0.0075339994922900555
579,579,579,579,2021-05-24,204.2576904296875,204.9659881591797,204.91876220703125,-0.0034556842130417653,-0.003226018790196794
580,580,580,580,2021-05-25,204.5032501220703,205.967025756836,207.0530242919922,-0.007106844551388547,-0.01231459515571287
581,581,581,581,2021-05-26,202.87892150878903,202.96389770507807,204.9471130371093,-0.00041867641117387944,-0.01009134257941835
582,582,582,582,2021-05-27,206.73194885253903,202.41616821289065,201.46237182617188,0.021321323675632886,0.026156631526774277
583,583,583,583,2021-05-28,206.8932342529297,204.0688323974609,199.3186492919922,0.013840437181351417,0.03800238957991886
584,584,584,584,2021-06-01,206.0677947998047,204.0216064453125,202.69004821777344,0.010029272831162839,0.016664590154925385
585,585,585,585,2021-06-02,207.5194549560547,204.2576904296875,204.9659881591797,0.015968870104746458,0.012458002519383449
586,586,586,586,2021-06-03,208.676986694336,204.5032501220703,205.967025756836,0.020409145428125663,0.013157256252752658
587,587,587,587,2021-06-04,211.34307861328125,202.87892150878903,202.96389770507807,0.04172023905463007,0.04128409536349542
588,588,588,588,2021-06-07,207.358154296875,206.73194885253903,202.41616821289065,0.003029069516403693,0.024414976963631707
589,589,589,589,2021-06-08,207.842041015625,206.8932342529297,204.0688323974609,0.004585972886553602,0.01848988193755674
590,590,590,590,2021-06-09,206.3714141845703,206.0677947998047,204.0216064453125,0.0014733956126458114,0.011517445530396131
591,591,591,591,2021-06-10,208.33541870117188,207.5194549560547,204.2576904296875,0.003931986739700966,0.019963646229947285
592,592,592,592,2021-06-11,211.86492919921875,208.676986694336,204.5032501220703,0.015276924184995933,0.035997858580507414
593,593,593,593,2021-06-14,210.80226135253903,211.34307861328125,202.87892150878903,-0.002558954209859965,0.039054524663404866
594,594,594,594,2021-06-15,212.26339721679688,207.358154296875,206.73194885253903,0.02365589593789985,0.026756620807572462
595,595,595,595,2021-06-16,210.6125030517578,207.842041015625,206.8932342529297,0.013329651799967257,0.017976754108262716
596,596,596,596,2021-06-17,209.094467163086,206.3714141845703,206.0677947998047,0.013194913594381408,0.014687750534826405
597,597,597,597,2021-06-18,207.6522979736328,208.33541870117188,207.5194549560547,-0.003278946670699834,0.0006401472941717223
598,598,598,598,2021-06-21,211.2766571044922,211.86492919921875,208.676986694336,-0.0027766374404203376,0.012457868264909022
599,599,599,599,2021-06-22,210.3373565673828,210.80226135253903,211.34307861328125,-0.002205407011164451,-0.004758717685468761
600,600,600,600,2021-06-23,210.10964965820312,212.26339721679688,207.358154296875,-0.01014658008320668,0.013269289412119356
601,601,601,601,2021-06-24,208.4018402099609,210.6125030517578,207.842041015625,-0.01049635140252636,0.002693387688075255
602,602,602,602,2021-06-25,209.711166381836,209.094467163086,206.3714141845703,0.0029493808569740487,0.016183211276920018
603,603,603,603,2021-06-28,208.2689971923828,207.6522979736328,208.33541870117188,0.0029698646476250534,-0.00031882005087346954
604,604,604,604,2021-06-29,204.3694610595703,211.2766571044922,211.86492919921875,-0.03269266060710985,-0.03537852238206152
605,605,605,605,2021-06-30,205.0810546875,210.3373565673828,210.80226135253903,-0.024989863739201867,-0.02714015792966784
606,606,606,606,2021-07-01,207.4625396728516,210.10964965820312,212.26339721679688,-0.012598707339990023,-0.022617453630226603
607,607,607,607,2021-07-02,208.2025756835937,208.4018402099609,210.6125030517578,-0.0009561553111356869,-0.011442470571521035
608,608,608,608,2021-07-06,208.259521484375,209.711166381836,209.094467163086,-0.006922115414769503,-0.003993150512489496
609,609,609,609,2021-07-07,212.529052734375,208.2689971923828,207.6522979736328,0.020454583252528247,0.023485195243837076
610,610,610,610,2021-07-08,210.9161376953125,204.3694610595703,211.2766571044922,0.032033536722171796,-0.001706385429041446
611,611,611,611,2021-07-09,212.51959228515625,205.0810546875,210.3373565673828,0.036271208030361546,0.010374931744824734
612,612,612,612,2021-07-12,212.7662506103516,207.4625396728516,210.10964965820312,0.025564667943733133,0.012643878834075917
613,613,613,613,2021-07-13,213.0793609619141,208.2025756835937,208.4018402099609,0.023423270640665184,0.022444719044902195
614,614,614,614,2021-07-14,212.5006103515625,208.259521484375,209.711166381836,0.020364441620527307,0.01330136119050307
615,615,615,615,2021-07-15,212.396240234375,212.529052734375,208.2689971923828,-0.0006249145624621644,0.019816886323122507
616,616,616,616,2021-07-16,212.3013610839844,210.9161376953125,204.3694610595703,0.0065676500803033555,0.03881157186250084
617,617,617,617,2021-07-19,207.0545349121093,212.51959228515625,205.0810546875,-0.025715546102281328,0.00962292800579001
618,618,618,618,2021-07-20,213.96173095703125,212.7662506103516,207.4625396728516,0.005618749887495111,0.031327059306360816
619,619,619,619,2021-07-21,215.4703369140625,213.0793609619141,208.2025756835937,0.011221058395119554,0.03490716292344853
620,620,620,620,2021-07-22,214.54049682617188,212.5006103515625,208.259521484375,0.009599438190951881,0.030159367010108573
621,621,621,621,2021-07-23,215.6126403808593,212.396240234375,212.529052734375,0.015143394925141163,0.014509017034665117
622,622,622,622,2021-07-26,214.4266662597656,212.3013610839844,210.9161376953125,0.010010793924870143,0.016644191396697927
623,623,623,623,2021-07-27,216.400131225586,207.0545349121093,212.51959228515625,0.045135917054140995,0.01825967619598523
624,624,624,624,2021-07-28,216.02061462402344,213.96173095703125,212.7662506103516,0.0096226725114954,0.015295489789081795
625,625,625,625,2021-07-29,216.8460693359375,215.4703369140625,213.0793609619141,0.006384788001810637,0.017677490475938917
626,626,626,626,2021-07-30,215.12876892089844,214.54049682617188,212.5006103515625,0.0027420095666284006,0.012367769508934146
627,627,627,627,2021-08-02,214.3791961669922,215.6126403808593,212.396240234375,-0.0057206488992869176,0.009336115980344228
628,628,628,628,2021-08-03,219.52163696289065,214.4266662597656,212.3013610839844,0.023760900600640733,0.03400956000489308
629,629,629,629,2021-08-04,217.6620330810547,216.400131225586,207.0545349121093,0.005831335906877122,0.05123045565482576
630,630,630,630,2021-08-05,219.3983154296875,216.02061462402344,213.96173095703125,0.01563601145910476,0.025409144188256905
631,631,631,631,2021-08-06,219.4457550048828,216.8460693359375,215.4703369140625,0.011988622514147895,0.018449955329145062
632,632,632,632,2021-08-09,217.2730255126953,215.12876892089844,214.54049682617188,0.00996731679613383,0.012736656840770744
633,633,633,633,2021-08-10,220.70762634277344,214.3791961669922,215.6126403808593,0.02951979617859779,0.023630274889794745
634,634,634,634,2021-08-11,220.9638214111328,219.52163696289065,214.4266662597656,0.006569668795272099,0.03048667064313637
635,635,635,635,2021-08-12,218.95236206054688,217.6620330810547,216.400131225586,0.0059281306952219115,0.011794035523482682
636,636,636,636,2021-08-13,218.06051635742188,219.3983154296875,216.02061462402344,-0.006097581331222068,0.009443088276314793
637,637,637,637,2021-08-16,222.1593170166016,219.4457550048828,216.8460693359375,0.012365525191673887,0.024502393319534077
638,638,638,638,2021-08-17,221.90313720703125,217.2730255126953,215.12876892089844,0.021310108253936866,0.03148982964999769
639,639,639,639,2021-08-18,219.38882446289065,220.70762634277344,214.3791961669922,-0.00597533443558762,0.023368071088372577
640,640,640,640,2021-08-19,218.335678100586,220.9638214111328,219.52163696289065,-0.011893998274300377,-0.005402469108341856
641,641,641,641,2021-08-20,219.30343627929688,218.95236206054688,217.6620330810547,0.001603427409716307,0.007541063432183082
642,642,642,642,2021-08-23,220.58428955078125,218.06051635742188,219.3983154296875,0.011573728410432027,0.005405575328921941
643,643,643,643,2021-08-24,220.536865234375,222.1593170166016,219.4457550048828,-0.00730310033364634,0.004972118186874486
644,644,644,644,2021-08-25,221.3148651123047,221.90313720703125,217.2730255126953,-0.002651030995464043,0.01860258350097488
645,645,645,645,2021-08-26,222.4913482666016,219.38882446289065,220.70762634277344,0.014141667476939901,0.008081831848700594
646,646,646,646,2021-08-27,220.3091735839844,218.335678100586,220.9638214111328,0.009038813539623325,-0.002962692367319053
647,647,647,647,2021-08-30,220.70762634277344,219.30343627929688,218.95236206054688,0.006402955135131672,0.00801664921861489
648,648,648,648,2021-08-31,221.0776824951172,220.58428955078125,218.06051635742188,0.0022367546906478797,0.013836370692390298
649,649,649,649,2021-09-01,220.7835388183593,220.536865234375,222.1593170166016,0.0011185140576026598,-0.0061927548964308965
650,650,650,650,2021-09-02,223.1659393310547,221.3148651123047,221.90313720703125,0.008363985030154675,0.005690780851129951
651,651,651,651,2021-09-03,220.84071350097656,222.4913482666016,219.38882446289065,-0.007418871693146256,0.006617880567255208
652,652,652,652,2021-09-07,218.9252471923828,220.3091735839844,218.335678100586,-0.006281746552301515,0.0027002874515322794
653,653,653,653,2021-09-08,219.9926147460937,220.70762634277344,219.30343627929688,-0.0032396324881374117,0.0031425794255184325
654,654,654,654,2021-09-09,221.13612365722656,221.0776824951172,220.58428955078125,0.0002643467284884071,0.0025016926979211096
655,655,655,655,2021-09-10,220.7358856201172,220.7835388183593,220.536865234375,-0.0002158367353705115,0.0009024359058096287
656,656,656,656,2021-09-13,217.77215576171875,223.1659393310547,221.3148651123047,-0.024169385281212374,-0.016007552627737898
657,657,657,657,2021-09-14,216.3046112060547,220.84071350097656,222.4913482666016,-0.020540154136487243,-0.027806641061537407
658,658,658,658,2021-09-15,217.9436950683593,218.9252471923828,220.3091735839844,-0.0044835035548046465,-0.010737085874108487
659,659,659,659,2021-09-16,210.6344146728516,219.9926147460937,220.70762634277344,-0.04253870105613744,-0.04564052378633032
660,660,660,660,2021-09-17,211.99717712402344,221.13612365722656,221.0776824951172,-0.04132724397108911,-0.04107382196434195
661,661,661,661,2021-09-20,211.596923828125,220.7358856201172,220.7835388183593,-0.04140224760608335,-0.04160914821549355
662,662,662,662,2021-09-21,209.64334106445312,217.77215576171875,223.1659393310547,-0.03732715355107186,-0.06059436447665745
663,663,663,663,2021-09-22,212.2544860839844,216.3046112060547,220.84071350097656,-0.018724173745015893,-0.03887973046670212
664,664,664,664,2021-09-23,210.8345642089844,217.9436950683593,218.9252471923828,-0.03261911686477126,-0.036956372493158085
665,665,665,665,2021-09-24,212.978744506836,210.6344146728516,219.9926147460937,0.011129851869769336,-0.03188229862785541
666,666,666,666,2021-09-27,212.6833038330078,211.99717712402344,221.13612365722656,0.0032364898358197003,-0.038224509340324175
667,667,667,667,2021-09-28,211.4444580078125,211.596923828125,220.7358856201172,-0.0007205483782757316,-0.04209296366198956
668,668,668,668,2021-09-29,212.54039001464844,209.64334106445312,217.77215576171875,0.013818940947447622,-0.024024034334282796
669,669,669,669,2021-09-30,209.881591796875,212.2544860839844,216.3046112060547,-0.011179477668003202,-0.029694324930784943
670,670,670,670,2021-10-01,209.15733337402344,210.8345642089844,217.9436950683593,-0.007955198623402437,-0.04031482393459451
671,671,671,671,2021-10-04,208.1662750244141,212.978744506836,210.6344146728516,-0.022596008317944838,-0.011717646673602311
672,672,672,672,2021-10-05,211.873275756836,212.6833038330078,211.99717712402344,-0.0038086114968752804,-0.0005844481934538237
673,673,673,673,2021-10-06,216.19976806640625,211.4444580078125,211.596923828125,0.022489641503954827,0.02175288825096544
674,674,674,674,2021-10-07,219.79244995117188,212.54039001464844,209.64334106445312,0.03412085550432842,0.04841131053906689
675,675,675,675,2021-10-08,222.20347595214844,209.881591796875,212.2544860839844,0.058708741675633336,0.04687293094115064
676,676,676,676,2021-10-11,224.29998779296875,209.15733337402344,210.8345642089844,0.07239839108039603,0.0638672488759342
677,677,677,677,2021-10-12,225.9676971435547,208.1662750244141,212.978744506836,0.08551539925020424,0.06098708425948951
678,678,678,678,2021-10-13,223.5471649169922,211.873275756836,212.6833038330078,0.05509845032817706,0.051079990239921935
679,679,679,679,2021-10-14,225.53884887695312,216.19976806640625,211.4444580078125,0.04319653482550612,0.0666576509118999
680,680,680,680,2021-10-15,227.8259735107422,219.79244995117188,212.54039001464844,0.03655049826031331,0.07191848803439327
681,681,681,681,2021-10-18,227.5496063232422,222.20347595214844,209.881591796875,0.024059616296214115,0.08418086776979683
682,682,682,682,2021-10-19,230.55145263671875,224.29998779296875,209.15733337402344,0.027870999482711323,0.10228720608345832
683,683,683,683,2021-10-20,231.733139038086,225.9676971435547,208.1662750244141,0.0255144517000081,0.11321172947398872
684,684,684,684,2021-10-21,230.37991333007807,223.5471649169922,211.873275756836,0.03056513114636461,0.08734767283478395
685,685,685,685,2021-10-22,233.21975708007807,225.53884887695312,216.19976806640625,0.03405581008048597,0.07872343789214464
686,686,686,686,2021-10-25,232.78140258789065,227.8259735107422,219.79244995117188,0.02175093998628208,0.059096445940724385
687,687,687,687,2021-10-26,222.41310119628903,227.5496063232422,222.20347595214844,-0.02257312244986509,0.0009433931815978625
688,688,688,688,2021-10-27,217.7435913085937,230.55145263671875,224.29998779296875,-0.0555531582284432,-0.029230480789979696
689,689,689,689,2021-10-28,213.49334716796875,231.733139038086,225.9676971435547,-0.0787103301056975,-0.05520412932146279
690,690,690,690,2021-10-29,219.69715881347656,230.37991333007807,223.5471649169922,-0.046370164664901736,-0.01722234368279829
691,691,691,691,2021-11-01,210.9393920898437,233.21975708007807,225.53884887695312,-0.09553378011016544,-0.06473145030138217
692,692,692,692,2021-11-02,208.1471710205078,232.78140258789065,227.8259735107422,-0.10582559986973938,-0.08637646615523631
693,693,693,693,2021-11-03,210.70114135742188,222.41310119628903,227.5496063232422,-0.052658587897350784,-0.07404304159457198
694,694,694,694,2021-11-04,211.6922149658203,217.7435913085937,230.55145263671875,-0.027791294827121504,-0.08180055885666027
695,695,695,695,2021-11-05,213.43618774414065,213.49334716796875,231.733139038086,-0.00026773398134571913,-0.07895699065699091
696,696,696,696,2021-11-08,213.3122711181641,219.69715881347656,230.37991333007807,-0.029062222423792305,-0.07408476704937472
697,697,697,697,2021-11-09,214.15089416503903,210.9393920898437,233.21975708007807,0.015224762162145078,-0.08176349702864827
698,698,698,698,2021-11-10,212.9501495361328,208.1471710205078,232.78140258789065,0.02307491613783097,-0.08519260057413824
699,699,699,699,2021-11-11,208.68084716796875,210.70114135742188,222.41310119628903,-0.00958843495786299,-0.061742109410187096
700,700,700,700,2021-11-12,209.9387664794922,211.6922149658203,217.7435913085937,-0.008283008832475236,-0.03584410811907768
701,701,701,701,2021-11-15,210.8250274658203,213.43618774414065,213.49334716796875,-0.012233915466343004,-0.012498374012793523
702,702,702,702,2021-11-16,209.65289306640625,213.3122711181641,219.69715881347656,-0.01715502831869775,-0.04571868749380559
703,703,703,703,2021-11-17,210.78692626953125,214.15089416503903,210.9393920898437,-0.01570839995146267,-0.000722794442526431
704,704,704,704,2021-11-18,210.62417602539065,212.9501495361328,208.1471710205078,-0.010922619757763985,0.011900257845151252
705,705,705,705,2021-11-19,210.62417602539065,208.68084716796875,210.70114135742188,0.009312444739395298,-0.0003652819891499792
706,706,706,706,2021-11-22,212.6633758544922,209.9387664794922,211.6922149658203,0.012978114622132608,0.004587607951613615
707,707,707,707,2021-11-23,212.0698089599609,210.8250274658203,213.43618774414065,0.00590433455222672,-0.006401814043913268
708,708,708,708,2021-11-24,209.4178771972656,209.65289306640625,213.3122711181641,-0.0011209760366446275,-0.018256773979689167
709,709,709,709,2021-11-26,205.95211791992188,210.78692626953125,214.15089416503903,-0.022936946020206017,-0.038285043249918105
710,710,710,710,2021-11-29,205.53086853027344,210.62417602539065,212.9501495361328,-0.02418196994870725,-0.034840459243727806
711,711,711,711,2021-11-30,200.1695709228516,210.62417602539065,208.68084716796875,-0.0496363014912341,-0.04078609206654393
712,712,712,712,2021-12-01,198.4845733642578,212.6633758544922,209.9387664794922,-0.06667251675688501,-0.05455968569936931
713,713,713,713,2021-12-02,202.1513061523437,212.0698089599609,210.8250274658203,-0.046769989826745406,-0.04114180094146003
714,714,714,714,2021-12-03,202.9651031494141,209.4178771972656,209.65289306640625,-0.030812909261672905,-0.031899344765415893
715,715,715,715,2021-12-06,206.1244659423828,205.95211791992188,210.78692626953125,0.0008368353974779197,-0.022119305071067852
716,716,716,716,2021-12-07,205.53086853027344,205.53086853027344,210.62417602539065,0.0,-0.02418196994870725
717,717,717,717,2021-12-08,207.3977813720703,200.1695709228516,210.62417602539065,0.03611043584643836,-0.015318254125449515
718,718,718,718,2021-12-09,207.29248046875,198.4845733642578,212.6633758544922,0.04437577669236781,-0.025255384779638956
719,719,719,719,2021-12-10,207.560546875,202.1513061523437,212.0698089599609,0.026758376315312304,-0.0212631024994806
720,720,720,720,2021-12-13,208.6519470214844,202.9651031494141,209.4178771972656,0.028018825816987336,-0.003657424982203006
721,721,721,721,2021-12-14,203.9225006103516,206.1244659423828,205.95211791992188,-0.010682697572867106,-0.009854801834858762
722,722,722,722,2021-12-15,203.9225006103516,205.53086853027344,205.53086853027344,-0.007825432410338617,-0.007825432410338617
723,723,723,723,2021-12-16,201.7779235839844,207.3977813720703,200.1695709228516,-0.027097000512285696,0.008034950835522858
724,724,724,724,2021-12-17,199.06854248046875,207.29248046875,198.4845733642578,-0.03967311293532927,0.0029421385567292013
725,725,725,725,2021-12-20,193.41043090820312,207.560546875,202.1513061523437,-0.06817343748529703,-0.043239271664924805
