,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FLT,FLT_6m,FLT_12m,FLT_6m_ret,FLT_12m_ret
736,736,736,736,2022-01-05,237.3000030517578,224.8099975585937,214.259994506836,0.05555805181621776,0.10753294658647405
737,737,737,737,2022-01-06,239.259994506836,225.82000732421875,211.1999969482422,0.05951637032462287,0.13285983884493313
738,738,738,738,2022-01-07,243.02999877929688,225.6499938964844,219.9100036621093,0.07702196034973285,0.10513389446671728
739,739,739,739,2022-01-10,238.0200042724609,223.83999633789065,222.7899932861328,0.06334885707005311,0.06836039070555544
740,740,740,740,2022-01-11,243.5800018310547,231.1100006103516,223.69000244140625,0.053956995317253176,0.0889176949017132
741,741,741,741,2022-01-12,243.6600036621093,237.25,223.1300048828125,0.027017929028911647,0.09200913516798925
742,742,742,742,2022-01-13,246.2100067138672,237.3000030517578,224.8099975585937,0.03754742329339966,0.09519153679851744
743,743,743,743,2022-01-14,244.0,239.259994506836,225.82000732421875,0.019811107590026245,0.08050656313051796
744,744,744,744,2022-01-18,238.22000122070312,243.02999877929688,225.6499938964844,-0.019791785305327103,0.05570577294136836
745,745,745,745,2022-01-19,237.5800018310547,238.0200042724609,223.83999633789065,-0.0018485943765573776,0.06138315635255487
746,746,746,746,2022-01-20,233.58999633789065,243.5800018310547,231.1100006103516,-0.04101324171962617,0.010730802306215592
747,747,747,747,2022-01-21,226.4100036621093,243.6600036621093,237.25,-0.07079536953434962,-0.04569018477509257
748,748,748,748,2022-01-24,225.4499969482422,246.2100067138672,237.3000030517578,-0.08431830226035952,-0.0499368139533104
749,749,749,749,2022-01-25,225.7700042724609,244.0,239.259994506836,-0.07471309724401265,-0.05638213886187171
750,750,750,750,2022-01-26,223.8000030517578,238.22000122070312,243.02999877929688,-0.06053227308812603,-0.07912601664044949
751,751,751,751,2022-01-27,223.08999633789065,237.5800018310547,238.0200042724609,-0.060990004973011214,-0.06272585356934923
752,752,752,752,2022-01-28,231.3099975585937,233.58999633789065,243.5800018310547,-0.009760686737624313,-0.05037361105273075
753,753,753,753,2022-01-31,238.259994506836,226.4100036621093,243.6600036621093,0.052338636336985545,-0.02216206629776485
754,754,754,754,2022-02-01,240.69000244140625,225.4499969482422,246.2100067138672,0.06759816233957539,-0.0224199022051772
755,755,755,755,2022-02-02,241.17999267578125,225.7700042724609,244.0,0.06825525141383904,-0.011557407066470238
756,756,756,756,2022-02-03,233.9900054931641,223.8000030517578,238.22000122070312,0.04553173504224506,-0.017756677465634252
757,757,757,757,2022-02-04,236.19000244140625,223.08999633789065,237.5800018310547,0.05872072400626349,-0.005850658215908577
758,758,758,758,2022-02-07,235.259994506836,231.3099975585937,233.58999633789065,0.01707663736947529,0.007149270923955342
759,759,759,759,2022-02-08,236.2700042724609,238.259994506836,226.4100036621093,-0.008352179468878451,0.0435493151842643
760,760,760,760,2022-02-09,252.0,240.69000244140625,225.4499969482422,0.046989893405926075,0.11776448618827451
761,761,761,761,2022-02-10,247.42999267578125,241.17999267578125,225.7700042724609,0.025914255700313804,0.09593829115218022
762,762,762,762,2022-02-11,246.47000122070312,233.9900054931641,223.8000030517578,0.05333559312174829,0.1012957902583338
763,763,763,763,2022-02-14,244.69000244140625,236.19000244140625,223.08999633789065,0.035987975410215256,0.09682193938808603
764,764,764,764,2022-02-15,244.3000030517578,235.259994506836,231.3099975585937,0.03842560892629421,0.05615842648510516
765,765,765,765,2022-02-16,244.2899932861328,236.2700042724609,238.259994506836,0.03394416924978527,0.025308481987410536
766,766,766,766,2022-02-17,235.38999938964844,252.0,240.69000244140625,-0.06591270083472844,-0.022020038215122995
767,767,767,767,2022-02-18,233.509994506836,247.42999267578125,241.17999267578125,-0.05625832995592117,-0.03180196700335769
768,768,768,768,2022-02-22,237.3000030517578,246.47000122070312,233.9900054931641,-0.037205331778831674,0.014145892905201185
769,769,769,769,2022-02-23,234.8800048828125,244.69000244140625,236.19000244140625,-0.040091534025558984,-0.005546371756013357
770,770,770,770,2022-02-24,235.5800018310547,244.3000030517578,235.259994506836,-0.03569382362576434,0.001360228392802254
771,771,771,771,2022-02-25,237.88999938964844,244.2899932861328,236.2700042724609,-0.026198346524117233,0.006856541617188849
772,772,772,772,2022-02-28,234.1999969482422,235.38999938964844,252.0,-0.005055450293095953,-0.07063493274507071
773,773,773,773,2022-03-01,226.1100006103516,233.509994506836,247.42999267578125,-0.03169026624369076,-0.08616575474488342
774,774,774,774,2022-03-02,235.5200042724609,237.3000030517578,246.47000122070312,-0.007501048278152234,-0.04442730106710624
775,775,775,775,2022-03-03,233.3300018310547,234.8800048828125,244.69000244140625,-0.006599127297068796,-0.04642609218605831
776,776,776,776,2022-03-04,226.3300018310547,235.5800018310547,244.3000030517578,-0.03926479297098229,-0.07355710600173826
777,777,777,777,2022-03-07,219.1300048828125,237.88999938964844,244.2899932861328,-0.07885995441156934,-0.10299230052313624
778,778,778,778,2022-03-08,228.2100067138672,234.1999969482422,235.38999938964844,-0.02557638903684012,-0.030502539166483378
779,779,779,779,2022-03-09,230.25,226.1100006103516,233.509994506836,0.018309669534620543,-0.013960835011456285
780,780,780,780,2022-03-10,230.8500061035156,235.5200042724609,237.3000030517578,-0.019828456539695227,-0.0271807706080619
781,781,781,781,2022-03-11,229.5399932861328,233.3300018310547,234.8800048828125,-0.016243125681137505,-0.022735062524134153
782,782,782,782,2022-03-14,226.47000122070312,226.3300018310547,235.5800018310547,0.0006185631092467947,-0.03867051761415963
783,783,783,783,2022-03-15,229.4100036621093,219.1300048828125,237.88999938964844,0.04691278487760897,-0.035646709610728355
784,784,784,784,2022-03-16,236.52999877929688,228.2100067138672,234.1999969482422,0.03645761281564397,0.009948769690076631
785,785,785,785,2022-03-17,236.82000732421875,230.25,226.1100006103516,0.028534233764250905,0.047366355689518524
786,786,786,786,2022-03-18,239.2100067138672,230.8500061035156,235.5200042724609,0.03621399345600573,0.01566746932093932
787,787,787,787,2022-03-21,241.2400054931641,229.5399932861328,233.3300018310547,0.050971562905147705,0.033900499721577715
788,788,788,788,2022-03-22,243.5599975585937,226.47000122070312,226.3300018310547,0.07546251709177043,0.07612775853022091
789,789,789,789,2022-03-23,240.2400054931641,229.4100036621093,219.1300048828125,0.04720806267457256,0.0963355092409226
790,790,790,790,2022-03-24,243.69000244140625,236.52999877929688,228.2100067138672,0.030271017203151063,0.06783223904352309
791,791,791,791,2022-03-25,246.02999877929688,236.82000732421875,230.25,0.03889025914296673,0.06853419665275506
792,792,792,792,2022-03-28,243.0200042724609,239.2100067138672,230.8500061035156,0.015927417129965926,0.05271820596568744
793,793,793,793,2022-03-29,249.47000122070312,241.2400054931641,229.5399932861328,0.03411538526006308,0.08682586267102743
794,794,794,794,2022-03-30,250.22000122070312,243.5599975585937,226.47000122070312,0.027344406835556834,0.10487040169551975
795,795,795,795,2022-03-31,249.0599975585937,240.2400054931641,229.4100036621093,0.03671325284614424,0.08565447706206508
796,796,796,796,2022-04-01,249.6000061035156,243.69000244140625,236.52999877929688,0.024252138384422972,0.055257292485821896
797,797,797,797,2022-04-04,253.83999633789065,246.02999877929688,236.82000732421875,0.0317440864827212,0.07186888137525749
798,798,798,798,2022-04-05,256.5,243.0200042724609,239.2100067138672,0.05546866714900567,0.07227955687829724
799,799,799,799,2022-04-06,253.63999938964844,249.47000122070312,241.2400054931641,0.016715429304287932,0.05140106787485421
800,800,800,800,2022-04-07,249.6600036621093,250.22000122070312,243.5599975585937,-0.002238020765174098,0.02504518872007333
801,801,801,801,2022-04-08,250.5,249.0599975585937,240.2400054931641,0.005781749199076147,0.04270726886545906
802,802,802,802,2022-04-11,250.1699981689453,249.6000061035156,243.69000244140625,0.002283622001168162,0.02659114310238131
803,803,803,803,2022-04-12,250.7400054931641,253.83999633789065,246.02999877929688,-0.012212381379804738,0.019144034212235983
804,804,804,804,2022-04-13,257.0899963378906,256.5,243.0200042724609,0.0023001806545444037,0.05789643575865955
805,805,805,805,2022-04-14,258.6700134277344,253.63999938964844,249.47000122070312,0.01983131229376278,0.036878230496708575
806,806,806,806,2022-04-18,255.6999969482422,249.6600036621093,250.22000122070312,0.02419287510028023,0.021900710178262228
807,807,807,807,2022-04-19,261.1099853515625,250.5,249.0599975585937,0.04235523094436133,0.048381867466026574
808,808,808,808,2022-04-20,261.69000244140625,250.1699981689453,249.6000061035156,0.04604870430818497,0.04843748414363658
809,809,809,809,2022-04-21,258.69000244140625,250.7400054931641,253.83999633789065,0.031706136930984785,0.019106548114898647
810,810,810,810,2022-04-22,252.2400054931641,257.0899963378906,256.5,-0.01886495357194784,-0.01660816571865853
811,811,811,811,2022-04-25,251.8800048828125,258.6700134277344,253.63999938964844,-0.02624969340259009,-0.006938946976309479
812,812,812,812,2022-04-26,246.509994506836,255.6999969482422,249.6600036621093,-0.03594056531516654,-0.012617195822589689
813,813,813,813,2022-04-27,251.6999969482422,261.1099853515625,250.5,-0.03603840883622489,0.004790406979010786
814,814,814,814,2022-04-28,259.07000732421875,261.69000244140625,250.1699981689453,-0.010011827325249634,0.03557584530685043
815,815,815,815,2022-04-29,249.5200042724609,258.69000244140625,250.7400054931641,-0.03544782590128259,-0.004865602592229568
816,816,816,816,2022-05-02,248.3800048828125,252.2400054931641,257.0899963378906,-0.01530288822665049,-0.03387915352268578
817,817,817,817,2022-05-03,248.83999633789065,251.8800048828125,258.6700134277344,-0.012069273010917314,-0.03800215169737864
818,818,818,818,2022-05-04,254.1000061035156,246.509994506836,255.6999969482422,0.030789873700107107,-0.006257297081823765
819,819,819,819,2022-05-05,243.67999267578125,251.6999969482422,261.1099853515625,-0.03186334672109714,-0.06675345124129684
820,820,820,820,2022-05-06,224.259994506836,259.07000732421875,261.69000244140625,-0.13436527515058516,-0.14303186054251738
821,821,821,821,2022-05-09,216.6100006103516,249.5200042724609,258.69000244140625,-0.13189324742946684,-0.16266574445831494
822,822,822,822,2022-05-10,223.6000061035156,248.3800048828125,252.2400054931641,-0.09976647995875632,-0.11354265289383159
823,823,823,823,2022-05-11,227.19000244140625,248.83999633789065,251.8800048828125,-0.08700367390733554,-0.09802287582491231
824,824,824,824,2022-05-12,225.0200042724609,254.1000061035156,246.509994506836,-0.11444313708205123,-0.08717695311854445
825,825,825,825,2022-05-13,233.58999633789065,243.67999267578125,251.6999969482422,-0.04140674918402287,-0.07195073829927601
826,826,826,826,2022-05-16,226.9600067138672,224.259994506836,259.07000732421875,0.012039651623860559,-0.12394333462988172
827,827,827,827,2022-05-17,229.2700042724609,216.6100006103516,249.5200042724609,0.058446071863887505,-0.08115581778320347
828,828,828,828,2022-05-18,221.5200042724609,223.6000061035156,248.3800048828125,-0.009302333516447936,-0.10814075240486587
829,829,829,829,2022-05-19,225.8000030517578,227.19000244140625,248.83999633789065,-0.006118224282368745,-0.0925895901993492
830,830,830,830,2022-05-20,231.0800018310547,225.0200042724609,254.1000061035156,0.026930928110978858,-0.0905942688686241
831,831,831,831,2022-05-23,238.759994506836,233.58999633789065,243.67999267578125,0.02213278928891671,-0.02019040674993522
832,832,832,832,2022-05-24,232.5200042724609,226.9600067138672,224.259994506836,0.024497697365700732,0.03683229273143107
833,833,833,833,2022-05-25,233.3099975585937,229.2700042724609,216.6100006103516,0.01762111576240799,0.07709707262446686
834,834,834,834,2022-05-26,240.3699951171875,221.5200042724609,223.6000061035156,0.08509385374307699,0.07499994881891126
835,835,835,835,2022-05-27,249.47999572753903,225.8000030517578,227.19000244140625,0.1048715339049544,0.09811168205731913
836,836,836,836,2022-05-31,248.8099975585937,231.0800018310547,225.0200042724609,0.07672665564760384,0.10572390380602403
837,837,837,837,2022-06-01,242.72000122070312,238.759994506836,233.58999633789065,0.016585721247173835,0.039085598809658784
838,838,838,838,2022-06-02,245.259994506836,232.5200042724609,226.9600067138672,0.054790942715821966,0.08063089201455642
839,839,839,839,2022-06-03,243.6699981689453,233.3099975585937,229.2700042724609,0.044404443524756365,0.06280801512687928
840,840,840,840,2022-06-06,247.4499969482422,240.3699951171875,221.5200042724609,0.0294545990551065,0.11705485814223993
841,841,841,841,2022-06-07,248.3500061035156,249.47999572753903,225.8000030517578,-0.004529379683241297,0.09986715122669354
842,842,842,842,2022-06-08,247.3000030517578,248.8099975585937,231.0800018310547,-0.006068865888237851,0.07019214597618784
843,843,843,843,2022-06-09,241.42999267578125,242.72000122070312,238.759994506836,-0.00531480116362093,0.011182770272968767
844,844,844,844,2022-06-10,237.17999267578125,245.259994506836,232.5200042724609,-0.03294463839201278,0.020041236528878903
845,845,845,845,2022-06-13,223.9600067138672,243.6699981689453,233.3099975585937,-0.08088805188652104,-0.04007539729358722
846,846,846,846,2022-06-14,227.0399932861328,247.4499969482422,240.3699951171875,-0.08248132517204443,-0.05545618047941436
847,847,847,847,2022-06-15,229.5200042724609,248.3500061035156,249.47999572753903,-0.07582042024676294,-0.08000638045896369
848,848,848,848,2022-06-16,212.0599975585937,247.3000030517578,248.8099975585937,-0.14249900953615713,-0.14770306804631328
849,849,849,849,2022-06-17,212.509994506836,241.42999267578125,242.72000122070312,-0.11978626950373228,-0.12446443046280908
850,850,850,850,2022-06-21,216.17999267578125,237.17999267578125,245.259994506836,-0.08854035183611142,-0.11856806035378187
851,851,851,851,2022-06-22,212.27999877929688,223.9600067138672,243.6699981689453,-0.05215220389546049,-0.12882176560728908
852,852,852,852,2022-06-23,210.0399932861328,227.0399932861328,247.4499969482422,-0.07487667592808345,-0.15118207364510183
853,853,853,853,2022-06-24,217.5,229.5200042724609,248.3500061035156,-0.05237018146005301,-0.12421987254011546
854,854,854,854,2022-06-27,218.75,212.0599975585937,247.3000030517578,0.03154768706227973,-0.11544683663340893
855,855,855,855,2022-06-28,211.3999938964844,212.509994506836,241.42999267578125,-0.005223286617307199,-0.12438387810260354
856,856,856,856,2022-06-29,209.509994506836,216.17999267578125,237.17999267578125,-0.03085391060655951,-0.11666244634204626
857,857,857,857,2022-06-30,210.1100006103516,212.27999877929688,223.9600067138672,-0.010222339275597014,-0.061841425648867965
858,858,858,858,2022-07-01,213.88999938964844,210.0399932861328,227.0399932861328,0.01832987157960364,-0.057919284202549104
859,859,859,859,2022-07-05,213.67999267578125,217.5,229.5200042724609,-0.01756325206537357,-0.06901364282773426
860,860,860,860,2022-07-06,214.9600067138672,218.75,212.0599975585937,-0.017325683593749974,0.013675418224373903
861,861,861,861,2022-07-07,217.63999938964844,211.3999938964844,212.509994506836,0.02951752920210371,0.02414006406953928
862,862,862,862,2022-07-08,218.4499969482422,209.509994506836,216.17999267578125,0.04267100699634874,0.010500528954431987
863,863,863,863,2022-07-11,214.8099975585937,210.1100006103516,212.27999877929688,0.022369220572980852,0.011918215535356325
864,864,864,864,2022-07-12,211.3699951171875,213.88999938964844,210.0399932861328,-0.011781776986544368,0.006332136133916366
865,865,865,865,2022-07-13,207.9199981689453,213.67999267578125,217.5,-0.02695617139773887,-0.04404598543013649
866,866,866,866,2022-07-14,205.4199981689453,214.9600067138672,218.75,-0.044380388197608145,-0.06093715122767862
867,867,867,867,2022-07-15,209.6699981689453,217.63999938964844,211.3999938964844,-0.03662011230956752,-0.00818351834194575
868,868,868,868,2022-07-18,212.38999938964844,218.4499969482422,209.509994506836,-0.027740891019694347,0.013746384221868135
869,869,869,869,2022-07-19,219.1499938964844,214.8099975585937,210.1100006103516,0.02020388430341513,0.04302505002081003
870,870,870,870,2022-07-20,220.6300048828125,211.3699951171875,213.88999938964844,0.04380948090806869,0.03151155038756914
871,871,871,871,2022-07-21,220.9100036621093,207.9199981689453,213.67999267578125,0.0624759792591425,0.03383569465625258
872,872,872,872,2022-07-22,218.7899932861328,205.4199981689453,214.9600067138672,0.06508614174064742,0.017817205306304817
873,873,873,873,2022-07-25,220.1300048828125,209.6699981689453,217.63999938964844,0.049887951567771927,0.011440936868898355
874,874,874,874,2022-07-26,217.6300048828125,212.38999938964844,218.4499969482422,0.024671620642320313,-0.003753683116891837
875,875,875,875,2022-07-27,221.32000732421875,219.1499938964844,214.8099975585937,0.009901955227794135,0.030305897489009137
876,876,876,876,2022-07-28,219.7899932861328,220.6300048828125,211.3699951171875,-0.0038073316325486495,0.03983535205305322
877,877,877,877,2022-07-29,220.08999633789065,220.9100036621093,207.9199981689453,-0.003711951974220584,0.058532119450369624
878,878,878,878,2022-08-01,222.509994506836,218.7899932861328,205.4199981689453,0.01700261133898473,0.08319538745120236
879,879,879,879,2022-08-02,223.0200042724609,220.1300048828125,209.6699981689453,0.013128602759932217,0.06367151342634436
880,880,880,880,2022-08-03,225.7899932861328,217.6300048828125,212.38999938964844,0.037494776548455455,0.06309145409384787
881,881,881,881,2022-08-04,223.009994506836,221.32000732421875,219.1499938964844,0.007635944002755801,0.01761351000618716
882,882,882,882,2022-08-05,226.6300048828125,219.7899932861328,220.6300048828125,0.03112066884580611,0.027194850506334856
883,883,883,883,2022-08-08,227.3800048828125,220.08999633789065,220.9100036621093,0.03312285277032734,0.029287950357374193
884,884,884,884,2022-08-09,225.1199951171875,222.509994506836,218.7899932861328,0.01172981292879105,0.02893186171808293
885,885,885,885,2022-08-10,224.4900054931641,223.0200042724609,220.1300048828125,0.006591342447053838,0.019806480323628195
886,886,886,886,2022-08-11,226.759994506836,225.7899932861328,217.6300048828125,0.004296032816095474,0.041951888155035144
887,887,887,887,2022-08-12,227.6600036621093,223.009994506836,221.32000732421875,0.020851124477879734,0.02864628649954315
888,888,888,888,2022-08-15,227.52999877929688,226.6300048828125,219.7899932861328,0.003971203623058361,0.03521545898173706
889,889,889,889,2022-08-16,231.82000732421875,227.3800048828125,220.08999633789065,0.01952679367605148,0.053296429558387315
890,890,890,890,2022-08-17,232.0,225.1199951171875,222.509994506836,0.03056150067536678,0.04264979428990312
891,891,891,891,2022-08-18,236.3099975585937,224.4900054931641,223.0200042724609,0.05265264277339754,0.059591036819713006
892,892,892,892,2022-08-19,235.0800018310547,226.759994506836,225.7899932861328,0.03669080757526588,0.041144465304753686
893,893,893,893,2022-08-22,229.22999572753903,227.6600036621093,223.009994506836,0.00689621382840655,0.02789113211924854
894,894,894,894,2022-08-23,228.2700042724609,227.52999877929688,226.6300048828125,0.003252342535640107,0.0072364618731595165
895,895,895,895,2022-08-24,229.4100036621093,231.82000732421875,227.3800048828125,-0.010396012362897,0.008927780524690343
896,896,896,896,2022-08-25,232.94000244140625,232.0,225.1199951171875,0.0040517346612338745,0.034737062428186416
897,897,897,897,2022-08-26,221.3800048828125,236.3099975585937,224.4900054931641,-0.06317969121081835,-0.013853626149277654
898,898,898,898,2022-08-29,218.3000030517578,235.0800018310547,226.759994506836,-0.07137995001104425,-0.037308130446365606
899,899,899,899,2022-08-30,215.4100036621093,229.22999572753903,227.6600036621093,-0.06028875942508016,-0.053808309773118235
900,900,900,900,2022-08-31,212.52999877929688,228.2700042724609,227.52999877929688,-0.06895345511264328,-0.06592537283204547
901,901,901,901,2022-09-01,211.6100006103516,229.4100036621093,231.82000732421875,-0.07759035250256463,-0.08717973460160344
902,902,902,902,2022-09-02,209.1199951171875,232.94000244140625,232.0,-0.10225812258334821,-0.09862071070177802
903,903,903,903,2022-09-06,209.0399932861328,221.3800048828125,236.3099975585937,-0.055741310527171906,-0.11539928295119728
904,904,904,904,2022-09-07,212.3699951171875,218.3000030517578,235.0800018310547,-0.02716448855552389,-0.09660543873139926
905,905,905,905,2022-09-08,213.8000030517578,215.4100036621093,229.22999572753903,-0.00747412182805085,-0.06731227572032583
906,906,906,906,2022-09-09,220.4600067138672,212.52999877929688,228.2700042724609,0.03731241697698073,-0.03421385820482914
907,907,907,907,2022-09-12,223.0,211.6100006103516,229.4100036621093,0.05382543054107081,-0.02794125609077791
908,908,908,908,2022-09-13,212.0399932861328,209.1199951171875,232.94000244140625,0.013963266244860995,-0.08972271372981822
909,909,909,909,2022-09-14,209.8699951171875,209.0399932861328,221.3800048828125,0.003970540842481718,-0.05199209283475181
910,910,910,910,2022-09-15,205.4199981689453,212.3699951171875,218.3000030517578,-0.03272588928773634,-0.05900139579823427
911,911,911,911,2022-09-16,202.5599975585937,213.8000030517578,215.4100036621093,-0.05257252260395473,-0.05965371099325556
912,912,912,912,2022-09-19,203.0,220.4600067138672,212.52999877929688,-0.07919806850286615,-0.044840722881635986
913,913,913,913,2022-09-20,198.7400054931641,223.0,211.6100006103516,-0.10878921303513855,-0.06081940872390845
914,914,914,914,2022-09-21,196.2400054931641,212.0399932861328,209.1199951171875,-0.07451418738562099,-0.061591382578244924
915,915,915,915,2022-09-22,189.8600006103516,209.8699951171875,209.0399932861328,-0.09534471326243044,-0.09175274249807186
916,916,916,916,2022-09-23,184.1999969482422,205.4199981689453,212.3699951171875,-0.10330056182383462,-0.13264584836196314
917,917,917,917,2022-09-26,180.4900054931641,202.5599975585937,213.8000030517578,-0.10895533338978003,-0.15579979926627907
918,918,918,918,2022-09-27,174.35000610351562,203.0,220.4600067138672,-0.14113297485952891,-0.2091535843514568
919,919,919,919,2022-09-28,179.72999572753906,198.7400054931641,223.0,-0.0956526579460063,-0.1940358935984795
920,920,920,920,2022-09-29,181.08999633789065,196.2400054931641,212.0399932861328,-0.07720143055031248,-0.1459630160734695
921,921,921,921,2022-09-30,176.1699981689453,189.8600006103516,209.8699951171875,-0.07210577476770463,-0.16057558361034285
922,922,922,922,2022-10-03,182.3000030517578,184.1999969482422,205.4199981689453,-0.010314842171350591,-0.11254987500376046
923,923,923,923,2022-10-04,188.42999267578125,180.4900054931641,202.5599975585937,0.04399128450864764,-0.06975713395101668
924,924,924,924,2022-10-05,187.0500030517578,174.35000610351562,203.0,0.0728419644602818,-0.0785714135381389
925,925,925,925,2022-10-06,182.2400054931641,179.72999572753906,198.7400054931641,0.013965447200199543,-0.08302304288991047
926,926,926,926,2022-10-07,179.58999633789062,181.08999633789065,196.2400054931641,-0.008283174279827277,-0.08484513192623944
927,927,927,927,2022-10-10,175.69000244140625,176.1699981689453,189.8600006103516,-0.0027246167481863592,-0.07463393091431791
928,928,928,928,2022-10-11,171.17999267578125,182.3000030517578,184.1999969482422,-0.060998410256852376,-0.07068406345370026
929,929,929,929,2022-10-12,169.25999450683594,188.42999267578125,180.4900054931641,-0.10173538669042903,-0.06221957252227728
930,930,930,930,2022-10-13,170.4600067138672,187.0500030517578,174.35000610351562,-0.0886928418456111,-0.02231143821892878
931,931,931,931,2022-10-14,167.25999450683594,182.2400054931641,179.72999572753906,-0.08219935543675161,-0.06938185899479443
932,932,932,932,2022-10-17,171.72000122070312,179.58999633789062,181.08999633789065,-0.0438220127939668,-0.05174220170452881
933,933,933,933,2022-10-18,172.0500030517578,175.69000244140625,176.1699981689453,-0.020718306898893646,-0.023386474201109286
934,934,934,934,2022-10-19,167.47999572753906,171.17999267578125,182.3000030517578,-0.021614657708567964,-0.08129460820695167
935,935,935,935,2022-10-20,164.0,169.25999450683594,188.42999267578125,-0.031076418985843124,-0.12965023417379362
936,936,936,936,2022-10-21,170.47000122070312,170.4600067138672,187.0500030517578,5.863256155280716e-05,-0.08863940957256711
937,937,937,937,2022-10-24,173.7899932861328,167.25999450683594,182.2400054931641,0.039041007974145225,-0.04636749315368216
938,938,938,938,2022-10-25,177.99000549316406,171.72000122070312,179.58999633789062,0.036512952643195096,-0.008909131228647338
939,939,939,939,2022-10-26,180.33999633789065,172.0500030517578,175.69000244140625,0.048183627661075645,0.026467037576797914
940,940,940,940,2022-10-27,183.6699981689453,167.47999572753906,171.17999267578125,0.09666827593991933,0.07296416653563265
941,941,941,941,2022-10-28,189.13999938964844,164.0,169.25999450683594,0.15329267920517342,0.11745247269288783
942,942,942,942,2022-10-31,186.1199951171875,170.47000122070312,170.4600067138672,0.09180497321767911,0.09186898853997483
943,943,943,943,2022-11-01,186.63999938964844,173.7899932861328,167.25999450683594,0.07393985039379691,0.1158675446567734
944,944,944,944,2022-11-02,178.27999877929688,177.99000549316406,171.72000122070312,0.001629267246378907,0.038201709247384086
945,945,945,945,2022-11-03,174.1999969482422,180.33999633789065,172.0500030517578,-0.034046797794896055,0.012496331638178315
946,946,946,946,2022-11-04,177.1699981689453,183.6699981689453,167.47999572753906,-0.03538955771111352,0.057857670698596264
947,947,947,947,2022-11-07,180.3300018310547,189.13999938964844,164.0,-0.04657924070542174,0.09957318189667497
948,948,948,948,2022-11-08,182.38999938964844,186.1199951171875,170.47000122070312,-0.02004081144097669,0.06992431561910295
949,949,949,949,2022-11-09,178.9600067138672,186.63999938964844,173.7899932861328,-0.041148696425720166,0.029748625510459092
950,950,950,950,2022-11-10,194.6000061035156,178.27999877929688,177.99000549316406,0.09154143726701625,0.09331984997882059
951,951,951,951,2022-11-11,199.8000030517578,174.1999969482422,180.33999633789065,0.14695755770375718,0.10790732565728955
952,952,952,952,2022-11-14,192.8099975585937,177.1699981689453,183.6699981689453,0.08827679376467801,0.04976315936607745
953,953,953,953,2022-11-15,195.6000061035156,180.3300018310547,189.13999938964844,0.08467811300066908,0.034154630087308346
954,954,954,954,2022-11-16,192.2400054931641,182.38999938964844,186.1199951171875,0.054005187436141355,0.03288206821692219
955,955,955,955,2022-11-17,187.7400054931641,178.9600067138672,186.63999938964844,0.04906123407412988,0.0058937318212222145
956,956,956,956,2022-11-18,188.4499969482422,194.6000061035156,178.27999877929688,-0.0316033348529392,0.05704508771920813
957,957,957,957,2022-11-21,188.8699951171875,199.8000030517578,174.1999969482422,-0.05470474358170507,0.08421353861047431
958,958,958,958,2022-11-22,191.3999938964844,192.8099975585937,177.1699981689453,-0.007312917794528806,0.08031831503418374
959,959,959,959,2022-11-23,189.8300018310547,195.6000061035156,180.3300018310547,-0.029498998427470946,0.05268119505095026
960,960,960,960,2022-11-25,191.67999267578125,192.2400054931641,182.38999938964844,-0.0029130919755553375,0.05093477338242747
961,961,961,961,2022-11-28,187.3099975585937,187.7400054931641,178.9600067138672,-0.00229044381585497,0.04665841825809158
962,962,962,962,2022-11-29,190.1999969482422,188.4499969482422,194.6000061035156,0.009286282984024785,-0.02261052937959762
963,963,963,963,2022-11-30,196.1999969482422,188.8699951171875,199.8000030517578,0.03880977402740271,-0.01801804829093545
964,964,964,964,2022-12-01,196.27999877929688,191.3999938964844,192.8099975585937,0.025496369061807522,0.01799699841627067
965,965,965,965,2022-12-02,193.6000061035156,189.8300018310547,195.6000061035156,0.019859896939874444,-0.010224948556195601
966,966,966,966,2022-12-05,191.25,191.67999267578125,192.2400054931641,-0.0022432840787330877,-0.005149841161439683
967,967,967,967,2022-12-06,185.3800048828125,187.3099975585937,187.7400054931641,-0.010303735523660262,-0.012570579212204835
968,968,968,968,2022-12-07,186.44000244140625,190.1999969482422,188.4499969482422,-0.019768635999816153,-0.010665930163893722
969,969,969,969,2022-12-08,184.3699951171875,196.1999969482422,188.8699951171875,-0.06029562698808533,-0.023825912618930856
970,970,970,970,2022-12-09,183.4499969482422,196.27999877929688,191.3999938964844,-0.06536581368884731,-0.041536035536875904
971,971,971,971,2022-12-12,189.5399932861328,193.6000061035156,189.8300018310547,-0.02097113992450983,-0.0015277276622479574
972,972,972,972,2022-12-13,191.22000122070312,191.25,191.67999267578125,-0.00015685636233664368,-0.0023997885676894093
973,973,973,973,2022-12-14,190.8999938964844,185.3800048828125,187.3099975585937,0.029776614889838626,0.01916606900156359
974,974,974,974,2022-12-15,182.57000732421875,186.44000244140625,190.1999969482422,-0.020757321746998736,-0.04011561380886741
975,975,975,975,2022-12-16,181.25,184.3699951171875,196.1999969482422,-0.0169224667777661,-0.07619774302130089
976,976,976,976,2022-12-19,178.9600067138672,183.4499969482422,196.27999877929688,-0.024475281052426467,-0.08824124808001865
977,977,977,977,2022-12-20,179.02999877929688,189.5399932861328,193.6000061035156,-0.055450009914107534,-0.07525829992189315
978,978,978,978,2022-12-21,181.8500061035156,191.22000122070312,191.25,-0.049001124659406425,-0.04915029488357858
