,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GD,GD_6m,GD_12m,GD_6m_ret,GD_12m_ret
725,725,725,725,2021-12-20,188.8383026123047,194.7787322998047,184.8463897705078,-0.030498348651106566,0.021595838830030356
726,726,726,726,2021-12-21,193.2199859619141,193.4100952148437,187.84033203125,-0.00098293345400835,0.028639503947262446
727,727,727,727,2021-12-22,193.66668701171875,193.3910675048828,189.68426513671875,0.0014251925406481014,0.020995003840353244
728,728,728,728,2021-12-23,194.55064392089844,196.0238494873047,189.44667053222656,-0.007515440443901955,0.026941478434711508
729,729,729,729,2021-12-27,196.8697509765625,195.96682739257807,190.92935180664065,0.004607532795209313,0.03111307462007118
730,730,730,730,2021-12-28,197.3830108642578,192.18397521972656,191.9273376464844,0.02705238893402595,0.02842572238365726
731,731,731,731,2021-12-29,197.5921325683593,188.8383026123047,194.7787322998047,0.04635622029513087,0.014444083475315894
732,732,732,732,2021-12-30,197.2594451904297,193.2199859619141,193.4100952148437,0.020906011396314872,0.019902528724315305
733,733,733,733,2021-12-31,198.1433868408203,193.66668701171875,193.3910675048828,0.02311548722280099,0.024573623783412435
734,734,734,734,2022-01-03,197.1834259033203,194.55064392089844,196.0238494873047,0.013532630524175193,0.005915486401519399
735,735,735,735,2022-01-04,201.5460662841797,196.8697509765625,195.96682739257807,0.02375334597834633,0.028470323094146988
736,736,736,736,2022-01-05,199.8922576904297,197.3830108642578,192.18397521972656,0.012712577517107082,0.040108872042479815
737,737,737,737,2022-01-06,201.2513885498047,197.5921325683593,188.8383026123047,0.018519239272744903,0.06573394150330159
738,738,738,738,2022-01-07,201.5840759277344,197.2594451904297,193.2199859619141,0.021923567376608055,0.043287913122346255
739,739,739,739,2022-01-10,200.1773834228516,198.1433868408203,193.66668701171875,0.01026527614401429,0.033618050226360774
740,740,740,740,2022-01-11,201.099349975586,197.1834259033203,194.55064392089844,0.019859296258427195,0.03366067530133776
741,741,741,741,2022-01-12,201.43199157714844,201.5460662841797,196.8697509765625,-0.000565998181628613,0.023173903446086497
742,742,742,742,2022-01-13,202.0341796875,199.8922576904297,197.3830108642578,0.010715382485636304,0.02356418013321737
743,743,743,743,2022-01-14,203.6877593994141,201.2513885498047,197.5921325683593,0.012106107029450142,0.030849542194935076
744,744,744,744,2022-01-18,201.83346557617188,201.5840759277344,197.2594451904297,0.0012371495480967276,0.023187839656177323
745,745,745,745,2022-01-19,201.0687713623047,200.1773834228516,198.1433868408203,0.004452990263990708,0.014763977582731513
746,746,746,746,2022-01-20,199.74972534179688,201.099349975586,197.1834259033203,-0.0067112331986799445,0.013014782691395332
747,747,747,747,2022-01-21,197.41751098632807,201.43199157714844,201.5460662841797,-0.019929707090657556,-0.020484425094312475
748,748,748,748,2022-01-24,197.9336700439453,202.0341796875,199.8922576904297,-0.02029611845825907,-0.00979821664487679
749,749,749,749,2022-01-25,196.8631286621093,203.6877593994141,201.2513885498047,-0.03350535524288567,-0.021804867630065616
750,750,750,750,2022-01-26,195.8690643310547,201.83346557617188,201.5840759277344,-0.02955110158808738,-0.028350511171966186
751,751,751,751,2022-01-27,199.57769775390625,201.0687713623047,200.1773834228516,-0.007415739392526932,-0.0029957713438514277
752,752,752,752,2022-01-28,203.4201202392578,199.74972534179688,201.099349975586,0.018374968432023797,0.01154041653517801
753,753,753,753,2022-01-31,202.7319183349609,197.41751098632807,201.43199157714844,0.026919635052033986,0.006453427519801824
754,754,754,754,2022-02-01,203.4678955078125,197.9336700439453,202.0341796875,0.027960000249772854,0.007096402314351602
755,755,755,755,2022-02-02,204.62448120117188,196.8631286621093,203.6877593994141,0.03942512034533374,0.004598812439784217
756,756,756,756,2022-02-03,202.798828125,195.8690643310547,201.83346557617188,0.035379572663055914,0.004782965729059452
757,757,757,757,2022-02-04,202.9135284423828,199.57769775390625,201.0687713623047,0.01671444618320983,0.009174756813697726
758,758,758,758,2022-02-07,202.75103759765625,203.4201202392578,199.74972534179688,-0.003289166483701811,0.015025363618016208
759,759,759,759,2022-02-08,204.9877014160156,202.7319183349609,197.41751098632807,0.01112692613763766,0.03834609398054756
760,760,760,760,2022-02-09,205.9244079589844,203.4678955078125,197.9336700439453,0.012073218947102005,0.04037078640165159
761,761,761,761,2022-02-10,202.17755126953125,204.62448120117188,196.8631286621093,-0.011958148493654508,0.026995520408209517
762,762,762,762,2022-02-11,204.318603515625,202.798828125,195.8690643310547,0.007494004796163134,0.04313871214644216
763,763,763,763,2022-02-14,201.843002319336,202.9135284423828,199.57769775390625,-0.005275775012462014,0.011350489513227258
764,764,764,764,2022-02-15,203.3723297119141,202.75103759765625,203.4201202392578,0.003064310405605619,-0.0002349351051779136
765,765,765,765,2022-02-16,204.93991088867188,204.9877014160156,202.7319183349609,-0.0002331385103281347,0.010891193512325259
766,766,766,766,2022-02-17,204.93032836914065,205.9244079589844,203.4678955078125,-0.004827400499516021,0.007187536184410037
767,767,767,767,2022-02-18,206.28762817382807,202.17755126953125,204.62448120117188,0.02032904681300396,0.008127800558825227
768,768,768,768,2022-02-22,207.2434539794922,204.318603515625,202.798828125,0.014315145138722007,0.021916427701212493
769,769,769,769,2022-02-23,206.7177581787109,201.843002319336,202.9135284423828,0.024151225474057014,0.018748034029718808
770,770,770,770,2022-02-24,208.8779296875,203.3723297119141,202.75103759765625,0.02707152926548484,0.030218795239914442
771,771,771,771,2022-02-25,217.91053771972656,204.93991088867188,204.9877014160156,0.0632899017805304,0.06304200795678239
772,772,772,772,2022-02-28,224.0947723388672,204.93032836914065,205.9244079589844,0.09351687533143282,0.08823803142122877
773,773,773,773,2022-03-01,223.0146942138672,206.28762817382807,202.17755126953125,0.08108613293058986,0.10306358353582534
774,774,774,774,2022-03-02,225.3373565673828,207.2434539794922,204.318603515625,0.08730747456892463,0.10287243887779618
775,775,775,775,2022-03-03,227.6122131347656,206.7177581787109,201.843002319336,0.10107721339543119,0.12766957744049057
776,776,776,776,2022-03-04,234.4559936523437,208.8779296875,203.3723297119141,0.12245460304547606,0.1528411656809998
777,777,777,777,2022-03-07,236.3676147460937,217.91053771972656,204.93991088867188,0.08470025001776804,0.15335082230270936
778,778,778,778,2022-03-08,224.91680908203125,224.0947723388672,204.93032836914065,0.0036682548842370544,0.09752817395036328
779,779,779,779,2022-03-09,226.35055541992188,223.0146942138672,206.28762817382807,0.014958033226526668,0.09725705522770278
780,780,780,780,2022-03-10,225.1175231933593,225.3373565673828,207.2434539794922,-0.0009755744780727271,0.08624672514691745
781,781,781,781,2022-03-11,222.2117919921875,227.6122131347656,206.7177581787109,-0.023726411989064,0.0749526017986406
782,782,782,782,2022-03-14,223.5021514892578,234.4559936523437,208.8779296875,-0.04672024797680574,0.07001324564848455
783,783,783,783,2022-03-15,227.124740600586,236.3676147460937,217.91053771972656,-0.03910380935830149,0.042284338230171414
784,784,784,784,2022-03-16,217.6333465576172,224.91680908203125,224.0947723388672,-0.032382917729184224,-0.028833451641073093
785,785,785,785,2022-03-17,220.32879638671875,226.35055541992188,223.0146942138672,-0.026603685694659096,-0.012043591282701382
786,786,786,786,2022-03-18,220.0611572265625,225.1175231933593,225.3373565673828,-0.02246100567859277,-0.02341466777277368
787,787,787,787,2022-03-21,225.64321899414065,222.2117919921875,227.6122131347656,0.015442146301910986,-0.008650652412307669
788,788,788,788,2022-03-22,227.3254852294922,223.5021514892578,234.4559936523437,0.017106473985858406,-0.03041299269757536
789,789,789,789,2022-03-23,229.1033172607422,227.124740600586,236.3676147460937,0.008711409663800795,-0.030733048997236057
790,790,790,790,2022-03-24,230.35546875,217.6333465576172,224.91680908203125,0.05845667676214639,0.024180761278651985
791,791,791,791,2022-03-25,233.5670623779297,220.32879638671875,226.35055541992188,0.06008413883392372,0.03188199359449273
792,792,792,792,2022-03-28,230.2503204345703,220.0611572265625,225.1175231933593,0.046301506982977525,0.02280052289311274
793,793,793,793,2022-03-29,230.4414825439453,225.64321899414065,222.2117919921875,0.021264824935551374,0.03703534577520151
794,794,794,794,2022-03-30,233.5288543701172,227.3254852294922,223.5021514892578,0.027288489604949007,0.04486177342834785
795,795,795,795,2022-03-31,230.52749633789065,229.1033172607422,227.124740600586,0.006216318009606203,0.014981880566188988
796,796,796,796,2022-04-01,231.7987670898437,230.35546875,217.6333465576172,0.006265526699563928,0.06508846533073132
797,797,797,797,2022-04-04,228.6636505126953,233.5670623779297,220.32879638671875,-0.020993593083344364,0.03782916378913681
798,798,798,798,2022-04-05,228.58718872070312,230.2503204345703,220.0611572265625,-0.007223146142547043,0.03874391828887225
799,799,799,799,2022-04-06,230.1260681152344,230.4414825439453,225.64321899414065,-0.0013687397999219142,0.01986697912340163
800,800,800,800,2022-04-07,234.0751953125,233.5288543701172,227.3254852294922,0.0023395008032580655,0.02969183185155755
801,801,801,801,2022-04-08,232.566635131836,230.52749633789065,229.1033172607422,0.00884553394427412,0.015116838605842675
802,802,802,802,2022-04-11,234.0175323486328,231.7987670898437,230.35546875,0.009571945902236534,0.01589744588441766
803,803,803,803,2022-04-12,234.2769775390625,228.6636505126953,233.5670623779297,0.024548401172557854,0.0030394489441500916
804,804,804,804,2022-04-13,234.17127990722656,228.58718872070312,230.2503204345703,0.02442871456521689,0.017029116247290865
805,805,805,805,2022-04-14,234.2001342773437,230.1260681152344,230.4414825439453,0.017703627387703147,0.016310655928372553
806,806,806,806,2022-04-18,234.31539916992188,234.0751953125,233.5288543701172,0.0010261824500505945,0.0033680840079748364
807,807,807,807,2022-04-19,236.9385528564453,232.566635131836,230.52749633789065,0.018798559484386024,0.027810376724682673
808,808,808,808,2022-04-20,237.9955139160156,234.0175323486328,231.7987670898437,0.016998647611822904,0.026733303649411067
809,809,809,809,2022-04-21,232.5858612060547,234.2769775390625,228.6636505126953,-0.007218448653264931,0.017152751145909084
810,810,810,810,2022-04-22,229.4438323974609,234.17127990722656,228.58718872070312,-0.02018799022509743,0.0037475576892651574
811,811,811,811,2022-04-25,229.818603515625,234.2001342773437,230.1260681152344,-0.018708489537115347,-0.001336070277164092
812,812,812,812,2022-04-26,227.6566467285156,234.31539916992188,234.0751953125,-0.028417903667430133,-0.027420883171390242
813,813,813,813,2022-04-27,230.5872802734375,236.9385528564453,232.566635131836,-0.02680556839078818,-0.008510914978309136
814,814,814,814,2022-04-28,231.759521484375,237.9955139160156,234.0175323486328,-0.02620214275904864,-0.009648896138661489
815,815,815,815,2022-04-29,227.2723083496093,232.5858612060547,234.2769775390625,-0.022845554019889303,-0.029899093214506234
816,816,816,816,2022-05-02,224.1206817626953,229.4438323974609,234.17127990722656,-0.0232002341450801,-0.04291985827003664
817,817,817,817,2022-05-03,224.24560546875,229.818603515625,234.2001342773437,-0.024249551435883254,-0.042504368493680555
818,818,818,818,2022-05-04,233.4122009277344,227.6566467285156,234.31539916992188,0.025281731422857945,-0.003854626052692711
819,819,819,819,2022-05-05,229.8762359619141,230.5872802734375,236.9385528564453,-0.0030836233060220763,-0.02980653342138917
820,820,820,820,2022-05-06,230.22213745117188,231.759521484375,237.9955139160156,-0.006633531271364679,-0.032661861297044514
821,821,821,821,2022-05-09,220.3925323486328,227.2723083496093,232.5858612060547,-0.03027107020180142,-0.05242506485215559
822,822,822,822,2022-05-10,220.3252716064453,224.1206817626953,229.4438323974609,-0.016934671652786948,-0.03974201745035233
823,823,823,823,2022-05-11,218.05767822265625,224.24560546875,229.818603515625,-0.02759441922243633,-0.051174818370041786
824,824,824,824,2022-05-12,214.74270629882807,233.4122009277344,227.6566467285156,-0.07998508456156717,-0.0567255145644292
825,825,825,825,2022-05-13,217.45230102539065,229.8762359619141,230.5872802734375,-0.05404619091893359,-0.05696315613103631
826,826,826,826,2022-05-16,218.884017944336,230.22213745117188,231.759521484375,-0.049248606725496136,-0.05555544582407612
827,827,827,827,2022-05-17,222.55447387695312,220.3925323486328,227.2723083496093,0.009809504456804286,-0.020758509943053838
828,828,828,828,2022-05-18,217.13522338867188,220.3252716064453,224.1206817626953,-0.014478812142220576,-0.03116828986545661
829,829,829,829,2022-05-19,209.2561950683593,218.05767822265625,224.24560546875,-0.04036309670925631,-0.06684371971998171
830,830,830,830,2022-05-20,205.1436767578125,214.74270629882807,233.4122009277344,-0.04470014235388242,-0.12110988224936015
831,831,831,831,2022-05-23,208.2184600830078,217.45230102539065,229.8762359619141,-0.0424637536546677,-0.09421494043644663
832,832,832,832,2022-05-24,211.21630859375,218.884017944336,230.22213745117188,-0.035030923786020574,-0.08255430632274818
833,833,833,833,2022-05-25,211.4373321533203,222.55447387695312,220.3925323486328,-0.049952452224255484,-0.040632956570173295
834,834,834,834,2022-05-26,212.5999450683593,217.13522338867188,220.3252716064453,-0.020886884447091525,-0.03506327931316633
835,835,835,835,2022-05-27,217.6444702148437,209.2561950683593,218.05767822265625,0.04008614962985524,-0.0018949482136126905
836,836,836,836,2022-05-31,216.1071014404297,205.1436767578125,214.74270629882807,0.053442664457848954,0.006353627394929839
837,837,837,837,2022-06-01,217.3658599853516,208.2184600830078,217.45230102539065,0.04393174312545156,-0.00039751724691550194
838,838,838,838,2022-06-02,220.4597930908203,211.21630859375,218.884017944336,0.04376311923360565,0.007199132953074061
839,839,839,839,2022-06-03,221.122802734375,211.4373321533203,222.55447387695312,0.04580776006969023,-0.0064329021009466025
840,840,840,840,2022-06-06,220.9017791748047,212.5999450683593,217.13522338867188,0.03904908867110013,0.01734659042117115
841,841,841,841,2022-06-07,226.35948181152344,217.6444702148437,209.2561950683593,0.04004242142277681,0.0817337175493269
842,842,842,842,2022-06-08,222.30465698242188,216.1071014404297,205.1436767578125,0.028678166986106923,0.08365346909946036
843,843,843,843,2022-06-09,218.0095977783203,217.3658599853516,208.2184600830078,0.0029615404783993604,0.047023389239403635
844,844,844,844,2022-06-10,215.8380584716797,220.4597930908203,211.21630859375,-0.020964070383739597,0.021881595738040716
845,845,845,845,2022-06-13,209.0159454345703,221.122802734375,211.4373321533203,-0.054751735913677435,-0.011452030226119958
846,846,846,846,2022-06-14,207.4497528076172,220.9017791748047,212.5999450683593,-0.06089596207617054,-0.024224805227894608
847,847,847,847,2022-06-15,209.39068603515625,226.35948181152344,217.6444702148437,-0.07496392746868064,-0.0379232432211114
848,848,848,848,2022-06-16,203.5967254638672,222.30465698242188,216.1071014404297,-0.08415447419094768,-0.05788970326831677
849,849,849,849,2022-06-17,201.5692749023437,218.0095977783203,217.3658599853516,-0.07541100503608889,-0.07267279730162057
850,850,850,850,2022-06-21,208.0743103027344,215.8380584716797,220.4597930908203,-0.035970246507586956,-0.05618023411182105
851,851,851,851,2022-06-22,207.5554656982422,209.0159454345703,221.122802734375,-0.006987408225203162,-0.06135657140901318
852,852,852,852,2022-06-23,208.12237548828125,207.4497528076172,220.9017791748047,0.0032423402369046173,-0.05785106726737044
853,853,853,853,2022-06-24,213.6280975341797,209.39068603515625,226.35948181152344,0.020236867165676964,-0.056244095345404754
854,854,854,854,2022-06-27,214.75230407714844,203.5967254638672,222.30465698242188,0.05479252472192164,-0.033972985576593784
855,855,855,855,2022-06-28,211.860107421875,201.5692749023437,218.0095977783203,0.051053577111477066,-0.02820742948527577
856,856,856,856,2022-06-29,210.69744873046875,208.0743103027344,215.8380584716797,0.012606738544118423,-0.023816975456557143
857,857,857,857,2022-06-30,213.8189697265625,207.5554656982422,209.0159454345703,0.030177494999946708,0.02297922429796495
858,858,858,858,2022-07-01,216.34130859375,208.12237548828125,207.4497528076172,0.03949086726588669,0.04286125033071775
859,859,859,859,2022-07-05,207.3246917724609,213.6280975341797,209.39068603515625,-0.02950644524047341,-0.00986669608765911
860,860,860,860,2022-07-06,212.1857452392578,214.75230407714844,203.5967254638672,-0.011951251693991582,0.0421864337740292
861,861,861,861,2022-07-07,213.1714630126953,211.860107421875,201.5692749023437,0.0061897239965476025,0.05755930865938108
862,862,862,862,2022-07-08,213.6836853027344,210.69744873046875,208.0743103027344,0.014173102665736348,0.026958517809520632
863,863,863,863,2022-07-11,212.369369506836,213.8189697265625,207.5554656982422,-0.006779567882027937,0.023193336742057147
864,864,864,864,2022-07-12,209.3541412353516,216.34130859375,208.12237548828125,-0.032296963551787794,0.005918468613384187
865,865,865,865,2022-07-13,206.22296142578125,207.3246917724609,213.6280975341797,-0.005314033448021727,-0.03466368045155499
866,866,866,866,2022-07-14,203.3817138671875,212.1857452392578,214.75230407714844,-0.04149209628640704,-0.05294746549436846
867,867,867,867,2022-07-15,205.6237945556641,213.1714630126953,211.860107421875,-0.03540656122710817,-0.029435994072223304
868,868,868,868,2022-07-18,202.74386596679688,213.6836853027344,210.69744873046875,-0.05119632470040303,-0.03774883280075392
869,869,869,869,2022-07-19,207.46961975097656,212.369369506836,213.8189697265625,-0.02307182889527637,-0.02969497974714619
870,870,870,870,2022-07-20,209.44113159179688,209.3541412353516,216.34130859375,0.0004155177248081898,-0.03189486578779277
871,871,871,871,2022-07-21,209.6054077148437,206.22296142578125,207.3246917724609,0.0164018898074052,0.01100069616833621
872,872,872,872,2022-07-22,209.4797821044922,203.3817138671875,212.1857452392578,0.029983365374169457,-0.01275280359533304
873,873,873,873,2022-07-25,211.4512634277344,205.6237945556641,213.1714630126953,0.02834044029127547,-0.008069558470208849
874,874,874,874,2022-07-26,210.320556640625,202.74386596679688,213.6836853027344,0.0373707517004187,-0.015738818138337107
875,875,875,875,2022-07-27,212.46600341796875,207.46961975097656,212.369369506836,0.024082483367874774,0.000455027536961472
876,876,876,876,2022-07-28,216.28335571289065,209.44113159179688,209.3541412353516,0.03266896081534432,0.03309805307242231
877,877,877,877,2022-07-29,219.0569305419922,209.6054077148437,206.22296142578125,0.04509197987871927,0.062233463371293096
878,878,878,878,2022-08-01,218.58338928222656,209.4797821044922,203.3817138671875,0.04345816615941178,0.07474455360803023
879,879,879,879,2022-08-02,219.4145050048828,211.4512634277344,205.6237945556641,0.03765993850337024,0.0670676780331736
880,880,880,880,2022-08-03,222.922607421875,210.320556640625,202.74386596679688,0.05991830272103704,0.09952824643475422
881,881,881,881,2022-08-04,221.4633026123047,212.46600341796875,207.46961975097656,0.042347006342639215,0.06744931078643979
882,882,882,882,2022-08-05,221.0767517089844,216.28335571289065,209.44113159179688,0.022162574555468106,0.05555556365053205
883,883,883,883,2022-08-08,218.2064819335937,219.0569305419922,209.6054077148437,-0.0038823177440416856,0.04103460074108045
884,884,884,884,2022-08-09,219.9750213623047,218.58338928222656,209.4797821044922,0.006366595763053651,0.05010144249900583
885,885,885,885,2022-08-10,222.71961975097656,219.4145050048828,211.4512634277344,0.015063337521920905,0.053290560390022224
886,886,886,886,2022-08-11,224.0339813232422,222.922607421875,210.320556640625,0.004985469684839705,0.06520249328765959
887,887,887,887,2022-08-12,229.9580535888672,221.4633026123047,212.46600341796875,0.03835737513331261,0.08232870148400928
888,888,888,888,2022-08-15,233.14724731445312,221.0767517089844,216.28335571289065,0.05459866545062053,0.07797128699976685
889,889,889,889,2022-08-16,233.36952209472656,218.2064819335937,219.0569305419922,0.06948941216946714,0.06533731444753688
890,890,890,890,2022-08-17,234.5388946533203,219.9750213623047,218.58338928222656,0.06620694113732362,0.072995049731307
891,891,891,891,2022-08-18,235.5052947998047,222.71961975097656,219.4145050048828,0.05740704417115938,0.07333512337556614
892,892,892,892,2022-08-19,233.5531311035156,224.0339813232422,222.922607421875,0.042489758580591896,0.04768705966875131
893,893,893,893,2022-08-22,226.6143035888672,229.9580535888672,221.4633026123047,-0.014540695347761812,0.023258936879397396
894,894,894,894,2022-08-23,226.14073181152344,233.14724731445312,221.0767517089844,-0.030051890312390306,0.02290598203290517
895,895,895,895,2022-08-24,226.6143035888672,233.36952209472656,218.2064819335937,-0.028946447013408094,0.03853149356870267
896,896,896,896,2022-08-25,230.0160675048828,234.5388946533203,219.9750213623047,-0.019283910905791735,0.04564630147729476
897,897,897,897,2022-08-26,224.77810668945312,235.5052947998047,222.71961975097656,-0.045549668509450636,0.009242503829604898
898,898,898,898,2022-08-29,225.850830078125,233.5531311035156,224.0339813232422,-0.03297879582687668,0.008109701680752757
899,899,899,899,2022-08-30,223.35745239257807,226.6143035888672,229.9580535888672,-0.014371781236712344,-0.02870350089190643
900,900,900,900,2022-08-31,221.2410125732422,226.14073181152344,233.14724731445312,-0.021666681623569328,-0.05106744719637468
901,901,901,901,2022-09-01,217.80059814453125,226.6143035888672,233.36952209472656,-0.03889297941371839,-0.06671361285933375
902,902,902,902,2022-09-02,217.3270568847656,230.0160675048828,234.5388946533203,-0.05516575758277342,-0.07338585693428845
903,903,903,903,2022-09-06,217.0081329345703,224.77810668945312,235.5052947998047,-0.034567306706687284,-0.07854244585438386
904,904,904,904,2022-09-07,220.0909881591797,225.850830078125,233.5531311035156,-0.02550285919672246,-0.057640601437148775
905,905,905,905,2022-09-08,220.04266357421875,223.35745239257807,226.6143035888672,-0.01484073525576024,-0.02899922869198479
906,906,906,906,2022-09-09,223.8310394287109,221.2410125732422,226.14073181152344,0.01170681161392384,-0.010213517769711355
907,907,907,907,2022-09-12,227.53237915039065,217.80059814453125,226.6143035888672,0.044682067399105296,0.004051269257871137
908,908,908,908,2022-09-13,220.3229522705078,217.3270568847656,230.0160675048828,0.013785192827282078,-0.042141035361232926
909,909,909,909,2022-09-14,222.98057556152344,217.0081329345703,224.77810668945312,0.027521745596299274,-0.007996913731518784
910,910,910,910,2022-09-15,220.7868194580078,220.0909881591797,225.850830078125,0.003161561973291205,-0.022421926093277866
911,911,911,911,2022-09-16,219.8107452392578,220.04266357421875,223.35745239257807,-0.001053969858362147,-0.015879063426486817
912,912,912,912,2022-09-19,221.3376617431641,223.8310394287109,221.2410125732422,-0.011139552815868314,0.0004368501517768575
913,913,913,913,2022-09-20,221.4149932861328,227.53237915039065,217.80059814453125,-0.026885781650507257,0.0165949734408124
914,914,914,914,2022-09-21,220.5355529785156,220.3229522705078,217.3270568847656,0.0009649503413822202,0.01476344519518924
915,915,915,915,2022-09-22,220.4292449951172,222.98057556152344,217.0081329345703,-0.011441940895440483,0.01576490251440643
916,916,916,916,2022-09-23,214.44712829589844,220.7868194580078,220.0909881591797,-0.028714083465997575,-0.025643302847090488
917,917,917,917,2022-09-26,213.0265045166016,219.8107452392578,220.04266357421875,-0.03086400856005367,-0.03188544868368515
918,918,918,918,2022-09-27,211.3256378173828,221.3376617431641,223.8310394287109,-0.04523416325504981,-0.05586982772025684
919,919,919,919,2022-09-28,213.0458526611328,221.4149932861328,227.53237915039065,-0.03779843677607064,-0.06366797790868606
920,920,920,920,2022-09-29,207.2280120849609,220.5355529785156,220.3229522705078,-0.0603419299692286,-0.059435206593769774
921,921,921,921,2022-09-30,205.0439300537109,220.4292449951172,222.98057556152344,-0.06979706772459837,-0.08044039469645892
922,922,922,922,2022-10-03,213.12315368652344,214.44712829589844,220.7868194580078,-0.006173897593760969,-0.034710703248940766
923,923,923,923,2022-10-04,219.02793884277344,213.0265045166016,219.8107452392578,0.028172242415516635,-0.0035612744756053916
924,924,924,924,2022-10-05,219.06658935546875,211.3256378173828,221.3376617431641,0.03663044208945099,-0.010260668563177644
925,925,925,925,2022-10-06,217.11325073242188,213.0458526611328,221.4149932861328,0.019091655718633582,-0.0194284157990684
926,926,926,926,2022-10-07,217.3756561279297,207.2280120849609,220.5355529785156,0.04896849581710194,-0.01432828769742056
927,927,927,927,2022-10-10,219.056884765625,205.0439300537109,220.4292449951172,0.06834123159970362,-0.0062258536952416454
928,928,928,928,2022-10-11,221.3212127685547,213.12315368652344,214.44712829589844,0.03846629960294945,0.03205491501462898
929,929,929,929,2022-10-12,217.0258026123047,219.02793884277344,213.0265045166016,-0.009141008407634987,0.01877371130309946
930,930,930,930,2022-10-13,222.67202758789065,219.06658935546875,211.3256378173828,0.016458183984284114,0.05369149662906891
931,931,931,931,2022-10-14,214.9363708496093,217.11325073242188,213.0458526611328,-0.010026471785894997,0.008873761985329631
932,932,932,932,2022-10-17,222.3901824951172,217.3756561279297,207.2280120849609,0.023068481800171625,0.07316660647181217
933,933,933,933,2022-10-18,230.78668212890625,219.056884765625,205.0439300537109,0.0535468098883598,0.12554749642406904
934,934,934,934,2022-10-19,232.6234130859375,221.3212127685547,213.12315368652344,0.0510669545679836,0.0914976109451553
935,935,935,935,2022-10-20,230.7478179931641,217.0258026123047,219.02793884277344,0.0632275757798828,0.05350860357044973
936,936,936,936,2022-10-21,235.76239013671875,222.67202758789065,219.06658935546875,0.058787637992208985,0.07621335973857035
937,937,937,937,2022-10-24,236.9382781982422,214.9363708496093,217.11325073242188,0.10236474758396108,0.09131191854454523
938,938,938,938,2022-10-25,238.8236083984375,222.3901824951172,217.3756561279297,0.07389456548371287,0.09866768272287718
939,939,939,939,2022-10-26,238.7750244140625,230.78668212890625,219.056884765625,0.034613532338466424,0.09001378646251856
940,940,940,940,2022-10-27,241.0101776123047,232.6234130859375,221.3212127685547,0.036052968250744666,0.08896103811042999
941,941,941,941,2022-10-28,243.65353393554688,230.7478179931641,217.0258026123047,0.05592995875161488,0.1226938502368311
942,942,942,942,2022-10-31,242.7594451904297,235.76239013671875,222.67202758789065,0.029678419232403108,0.09021078139062766
943,943,943,943,2022-11-01,242.86636352539065,236.9382781982422,214.9363708496093,0.025019534083845052,0.12994539995896703
944,944,944,944,2022-11-02,239.42613220214844,238.8236083984375,222.3901824951172,0.0025228820875435876,0.07660387484688225
945,945,945,945,2022-11-03,241.9237060546875,238.7750244140625,230.78668212890625,0.01318681318681314,0.04825678770996267
946,946,946,946,2022-11-04,242.33184814453125,241.0101776123047,232.6234130859375,0.005483878503888873,0.04173455685222538
947,947,947,947,2022-11-07,244.48928833007807,243.65353393554688,230.7478179931641,0.003430093465224493,0.05955189720286347
948,948,948,948,2022-11-08,245.42222595214844,242.7594451904297,235.76239013671875,0.010968803951705963,0.040972759946265924
949,949,949,949,2022-11-09,242.48733520507807,242.86636352539065,236.9382781982422,-0.0015606455946006736,0.023419841863597357
950,950,950,950,2022-11-10,246.3357391357422,239.42613220214844,238.8236083984375,0.028859034183285948,0.03145472421123441
951,951,951,951,2022-11-11,236.27745056152344,241.9237060546875,238.7750244140625,-0.02333899221884317,-0.010459945962388417
952,952,952,952,2022-11-14,235.97618103027344,242.33184814453125,241.0101776123047,-0.026227122695268612,-0.020887070545747122
953,953,953,953,2022-11-15,239.20260620117188,244.48928833007807,243.65353393554688,-0.02162336912596674,-0.018267445837877316
954,954,954,954,2022-11-16,237.9683990478516,245.42222595214844,242.7594451904297,-0.030371442013365835,-0.01973577645483504
955,955,955,955,2022-11-17,239.5718994140625,242.48733520507807,242.86636352539065,-0.012023043548026524,-0.013564925432680286
956,956,956,956,2022-11-18,241.2239990234375,246.3357391357422,239.42613220214844,-0.020751110375778148,0.00750906680383201
957,957,957,957,2022-11-21,243.51747131347656,236.27745056152344,241.9237060546875,0.03064203009955846,0.006587883778652159
958,958,958,958,2022-11-22,244.43096923828125,235.97618103027344,242.33184814453125,0.03582898990522754,0.00866217589566709
959,959,959,959,2022-11-23,245.17926025390625,239.20260620117188,244.48928833007807,0.024985739694273867,0.002822094696012467
960,960,960,960,2022-11-25,246.6175842285156,237.9683990478516,245.42222595214844,0.03634594011335435,0.004870619487414407
961,961,961,961,2022-11-28,243.4300079345703,239.5718994140625,242.48733520507807,0.016104178035670547,0.0038875132538158663
962,962,962,962,2022-11-29,244.1394195556641,241.2239990234375,246.3357391357422,0.012085947269049768,-0.00891595993250427
963,963,963,963,2022-11-30,245.2764587402344,243.51747131347656,236.27745056152344,0.0072232493926216446,0.038086614517485406
964,964,964,964,2022-12-01,245.15985107421875,244.43096923828125,235.97618103027344,0.002981953711548524,0.038917784006204936
965,965,965,965,2022-12-02,248.53204345703125,245.17926025390625,239.20260620117188,0.013674823880506448,0.03900223916462364
