,Unnamed: 0.1,Unnamed: 0,Date,MCD,MCD_6m,MCD_12m
763,763,763,2022-02-14,242.3524627685547,248.73194885253903,237.905014038086
764,764,764,2022-02-15,242.7541656494141,248.5310821533203,244.9348602294922
765,765,765,2022-02-16,242.06553649902344,248.7510223388672,248.1485137939453
766,766,766,2022-02-17,239.9996032714844,248.5406188964844,247.7085418701172
767,767,767,2022-02-18,239.6840209960937,245.680892944336,250.8552398681641
768,768,768,2022-02-22,241.69253540039065,244.0453643798828,249.2866973876953
769,769,769,2022-02-23,236.99639892578125,242.3524627685547,248.73194885253903
770,770,770,2022-02-24,234.3566131591797,242.7541656494141,248.5310821533203
771,771,771,2022-02-25,238.58409118652344,242.06553649902344,248.7510223388672
772,772,772,2022-02-28,235.41026306152344,239.9996032714844,248.5406188964844
773,773,773,2022-03-01,230.4668426513672,239.6840209960937,245.680892944336
774,774,774,2022-03-02,231.72674560546875,241.69253540039065,244.0453643798828
775,775,775,2022-03-03,227.60076904296875,236.99639892578125,242.3524627685547
776,776,776,2022-03-04,226.7928924560547,234.3566131591797,242.7541656494141
777,777,777,2022-03-07,215.7518768310547,238.58409118652344,242.06553649902344
778,778,778,2022-03-08,214.27078247070312,235.41026306152344,239.9996032714844
779,779,779,2022-03-09,213.9629821777344,230.4668426513672,239.6840209960937
780,780,780,2022-03-10,213.51095581054688,231.72674560546875,241.69253540039065
781,781,781,2022-03-11,218.1947631835937,227.60076904296875,236.99639892578125
782,782,782,2022-03-14,217.5311279296875,226.7928924560547,234.3566131591797
783,783,783,2022-03-15,223.6768035888672,215.7518768310547,238.58409118652344
784,784,784,2022-03-16,229.03379821777344,214.27078247070312,235.41026306152344
785,785,785,2022-03-17,228.389404296875,213.9629821777344,230.4668426513672
786,786,786,2022-03-18,229.7839813232422,213.51095581054688,231.72674560546875
787,787,787,2022-03-21,226.32164001464844,218.1947631835937,227.60076904296875
788,788,788,2022-03-22,229.0145721435547,217.5311279296875,226.7928924560547
789,789,789,2022-03-23,227.091049194336,223.6768035888672,215.7518768310547
790,790,790,2022-03-24,231.07272338867188,229.03379821777344,214.27078247070312
791,791,791,2022-03-25,232.3422698974609,228.389404296875,213.9629821777344
792,792,792,2022-03-28,233.65023803710932,229.7839813232422,213.51095581054688
793,793,793,2022-03-29,238.6802673339844,226.32164001464844,218.1947631835937
794,794,794,2022-03-30,239.50738525390625,229.0145721435547,217.5311279296875
795,795,795,2022-03-31,237.8242950439453,227.091049194336,223.6768035888672
796,796,796,2022-04-01,239.71896362304688,231.07272338867188,229.03379821777344
797,797,797,2022-04-04,237.3915100097656,232.3422698974609,228.389404296875
798,798,798,2022-04-05,239.0072479248047,233.65023803710932,229.7839813232422
799,799,799,2022-04-06,241.844467163086,238.6802673339844,226.32164001464844
800,800,800,2022-04-07,244.63357543945312,239.50738525390625,229.0145721435547
801,801,801,2022-04-08,241.844467163086,237.8242950439453,227.091049194336
802,802,802,2022-04-11,240.8730926513672,239.71896362304688,231.07272338867188
803,803,803,2022-04-12,239.6420288085937,237.3915100097656,232.3422698974609
804,804,804,2022-04-13,241.7194366455078,239.0072479248047,233.65023803710932
805,805,805,2022-04-14,240.9307861328125,241.844467163086,238.6802673339844
806,806,806,2022-04-18,241.45974731445312,244.63357543945312,239.50738525390625
807,807,807,2022-04-19,245.63380432128903,241.844467163086,237.8242950439453
808,808,808,2022-04-20,246.0666046142578,240.8730926513672,239.71896362304688
809,809,809,2022-04-21,245.48953247070312,239.6420288085937,237.3915100097656
810,810,810,2022-04-22,240.6037750244141,241.7194366455078,239.0072479248047
811,811,811,2022-04-25,243.2101593017578,240.9307861328125,241.844467163086
812,812,812,2022-04-26,239.07456970214844,241.45974731445312,244.63357543945312
813,813,813,2022-04-27,237.68963623046875,245.63380432128903,241.844467163086
814,814,814,2022-04-28,244.47007751464844,246.0666046142578,240.8730926513672
815,815,815,2022-04-29,239.6324005126953,245.48953247070312,239.6420288085937
816,816,816,2022-05-02,237.20877075195312,240.6037750244141,241.7194366455078
817,817,817,2022-05-03,236.46823120117188,243.2101593017578,240.9307861328125
818,818,818,2022-05-04,244.5950927734375,239.07456970214844,241.45974731445312
819,819,819,2022-05-05,239.40158081054688,237.68963623046875,245.63380432128903
820,820,820,2022-05-06,241.1904754638672,244.47007751464844,246.0666046142578
821,821,821,2022-05-09,238.0262908935547,239.6324005126953,245.48953247070312
822,822,822,2022-05-10,236.2854766845703,237.20877075195312,240.6037750244141
823,823,823,2022-05-11,235.08328247070312,236.46823120117188,243.2101593017578
824,824,824,2022-05-12,234.8524627685547,244.5950927734375,239.07456970214844
825,825,825,2022-05-13,235.66995239257807,239.40158081054688,237.68963623046875
826,826,826,2022-05-16,234.7082061767578,241.1904754638672,244.47007751464844
827,827,827,2022-05-17,232.39035034179688,238.0262908935547,239.6324005126953
828,828,828,2022-05-18,222.2149200439453,236.2854766845703,237.20877075195312
829,829,829,2022-05-19,220.2432861328125,235.08328247070312,236.46823120117188
830,830,830,2022-05-20,224.96554565429688,234.8524627685547,244.5950927734375
831,831,831,2022-05-23,228.899169921875,235.66995239257807,239.40158081054688
832,832,832,2022-05-24,235.1698455810547,234.7082061767578,241.1904754638672
833,833,833,2022-05-25,234.67935180664065,232.39035034179688,238.0262908935547
834,834,834,2022-05-26,238.60333251953125,222.2149200439453,236.2854766845703
835,835,835,2022-05-27,242.23878479003903,220.2432861328125,235.08328247070312
836,836,836,2022-05-31,242.5657958984375,224.96554565429688,234.8524627685547
837,837,837,2022-06-01,239.7478179931641,228.899169921875,235.66995239257807
838,838,838,2022-06-02,240.8057556152344,235.1698455810547,234.7082061767578
839,839,839,2022-06-03,240.1868133544922,234.67935180664065,232.39035034179688
840,840,840,2022-06-06,239.90635681152344,238.60333251953125,222.2149200439453
841,841,841,2022-06-07,240.74774169921875,242.23878479003903,220.2432861328125
842,842,842,2022-06-08,237.5273284912109,242.5657958984375,224.96554565429688
843,843,843,2022-06-09,234.1908721923828,239.7478179931641,228.899169921875
844,844,844,2022-06-10,229.5681610107422,240.8057556152344,235.1698455810547
845,845,845,2022-06-13,230.622299194336,240.1868133544922,234.67935180664065
846,846,846,2022-06-14,230.9027404785156,239.90635681152344,238.60333251953125
847,847,847,2022-06-15,231.03814697265625,240.74774169921875,242.23878479003903
848,848,848,2022-06-16,227.4502410888672,237.5273284912109,242.5657958984375
849,849,849,2022-06-17,226.6669158935547,234.1908721923828,239.7478179931641
850,850,850,2022-06-21,231.70542907714844,229.5681610107422,240.8057556152344
851,851,851,2022-06-22,235.0612335205078,230.622299194336,240.1868133544922
852,852,852,2022-06-23,235.56414794921875,230.9027404785156,239.90635681152344
853,853,853,2022-06-24,239.7419586181641,231.03814697265625,240.74774169921875
854,854,854,2022-06-27,238.9005889892578,227.4502410888672,237.5273284912109
855,855,855,2022-06-28,234.8388061523437,226.6669158935547,234.1908721923828
856,856,856,2022-06-29,239.58724975585932,231.70542907714844,229.5681610107422
857,857,857,2022-06-30,238.75555419921875,235.0612335205078,230.622299194336
858,858,858,2022-07-01,244.6354522705078,235.56414794921875,230.9027404785156
859,859,859,2022-07-05,243.9875030517578,239.7419586181641,231.03814697265625
860,860,860,2022-07-06,243.184814453125,238.9005889892578,227.4502410888672
861,861,861,2022-07-07,244.6161193847656,234.8388061523437,226.6669158935547
862,862,862,2022-07-08,244.9062347412109,239.58724975585932,231.70542907714844
863,863,863,2022-07-11,244.9449005126953,238.75555419921875,235.0612335205078
864,864,864,2022-07-12,243.20416259765625,244.6354522705078,235.56414794921875
865,865,865,2022-07-13,244.35498046875,243.9875030517578,239.7419586181641
866,866,866,2022-07-14,244.28729248046875,243.184814453125,238.9005889892578
867,867,867,2022-07-15,246.61798095703125,244.6161193847656,234.8388061523437
868,868,868,2022-07-18,244.1132049560547,244.9062347412109,239.58724975585932
869,869,869,2022-07-19,248.0589599609375,244.9449005126953,238.75555419921875
870,870,870,2022-07-20,246.2021484375,243.20416259765625,244.6354522705078
871,871,871,2022-07-21,245.128662109375,244.35498046875,243.9875030517578
872,872,872,2022-07-22,245.63153076171875,244.28729248046875,243.184814453125
873,873,873,2022-07-25,242.14035034179688,246.61798095703125,244.6161193847656
874,874,874,2022-07-26,248.6295318603516,244.1132049560547,244.9062347412109
875,875,875,2022-07-27,250.3703155517578,248.0589599609375,244.9449005126953
876,876,876,2022-07-28,254.7899475097656,246.2021484375,243.20416259765625
877,877,877,2022-07-29,254.702865600586,245.128662109375,244.35498046875
878,878,878,2022-08-01,255.5345764160156,245.63153076171875,244.28729248046875
879,879,879,2022-08-02,252.459213256836,242.14035034179688,246.61798095703125
880,880,880,2022-08-03,253.46499633789065,248.6295318603516,244.1132049560547
881,881,881,2022-08-04,252.062744140625,250.3703155517578,248.0589599609375
882,882,882,2022-08-05,250.69911193847656,254.7899475097656,246.2021484375
883,883,883,2022-08-08,248.3490753173828,254.702865600586,245.128662109375
884,884,884,2022-08-09,251.5017852783203,255.5345764160156,245.63153076171875
885,885,885,2022-08-10,252.7589874267578,252.459213256836,242.14035034179688
886,886,886,2022-08-11,250.7474670410156,253.46499633789065,248.6295318603516
887,887,887,2022-08-12,253.55203247070312,252.062744140625,250.3703155517578
888,888,888,2022-08-15,256.70477294921875,250.69911193847656,254.7899475097656
889,889,889,2022-08-16,257.5267639160156,248.3490753173828,254.702865600586
890,890,890,2022-08-17,258.0393371582031,251.5017852783203,255.5345764160156
891,891,891,2022-08-18,257.80718994140625,252.7589874267578,252.459213256836
892,892,892,2022-08-19,257.7685546875,250.7474670410156,253.46499633789065
893,893,893,2022-08-22,254.2967071533203,253.55203247070312,252.062744140625
894,894,894,2022-08-23,251.9660186767578,256.70477294921875,250.69911193847656
895,895,895,2022-08-24,252.2754669189453,257.5267639160156,248.3490753173828
896,896,896,2022-08-25,253.9195251464844,258.0393371582031,251.5017852783203
897,897,897,2022-08-26,248.49415588378903,257.80718994140625,252.7589874267578
898,898,898,2022-08-29,247.24659729003903,257.7685546875,250.7474670410156
899,899,899,2022-08-30,245.14801025390625,254.2967071533203,253.55203247070312
900,900,900,2022-08-31,245.3133087158203,251.9660186767578,256.70477294921875
901,901,901,2022-09-01,249.38758850097656,252.2754669189453,257.5267639160156
902,902,902,2022-09-02,247.48171997070312,253.9195251464844,258.0393371582031
903,903,903,2022-09-06,247.3650360107422,248.49415588378903,257.80718994140625
904,904,904,2022-09-07,251.2837677001953,247.24659729003903,257.7685546875
905,905,905,2022-09-08,252.8979034423828,245.14801025390625,254.2967071533203
906,906,906,2022-09-09,252.35337829589844,245.3133087158203,251.9660186767578
907,907,907,2022-09-12,253.179916381836,249.38758850097656,252.2754669189453
908,908,908,2022-09-13,247.3066864013672,247.48171997070312,253.9195251464844
909,909,909,2022-09-14,248.65830993652344,247.3650360107422,248.49415588378903
910,910,910,2022-09-15,246.470458984375,251.2837677001953,247.24659729003903
911,911,911,2022-09-16,247.8706817626953,252.8979034423828,245.14801025390625
912,912,912,2022-09-19,249.9127197265625,252.35337829589844,245.3133087158203
913,913,913,2022-09-20,248.34713745117188,253.179916381836,249.38758850097656
914,914,914,2022-09-21,244.14645385742188,247.3066864013672,247.48171997070312
915,915,915,2022-09-22,241.09315490722656,248.65830993652344,247.3650360107422
916,916,916,2022-09-23,239.15809631347656,246.470458984375,251.2837677001953
917,917,917,2022-09-26,237.0285797119141,247.8706817626953,252.8979034423828
918,918,918,2022-09-27,230.16354370117188,249.9127197265625,252.35337829589844
919,919,919,2022-09-28,230.3969268798828,248.34713745117188,253.179916381836
920,920,920,2022-09-29,227.9270477294922,244.14645385742188,247.3066864013672
921,921,921,2022-09-30,224.36813354492188,241.09315490722656,248.65830993652344
922,922,922,2022-10-03,228.84109497070312,239.15809631347656,246.470458984375
923,923,923,2022-10-04,231.9138336181641,237.0285797119141,247.8706817626953
924,924,924,2022-10-05,232.487548828125,230.16354370117188,249.9127197265625
925,925,925,2022-10-06,228.2674102783203,230.3969268798828,248.34713745117188
926,926,926,2022-10-07,226.75048828125,227.9270477294922,244.14645385742188
927,927,927,2022-10-10,228.4618682861328,224.36813354492188,241.09315490722656
928,928,928,2022-10-11,230.50387573242188,228.84109497070312,239.15809631347656
929,929,929,2022-10-12,230.5136108398437,231.9138336181641,237.0285797119141
930,930,930,2022-10-13,239.9360198974609,232.487548828125,230.16354370117188
931,931,931,2022-10-14,236.44515991210932,228.2674102783203,230.3969268798828
932,932,932,2022-10-17,239.6734771728516,226.75048828125,227.9270477294922
933,933,933,2022-10-18,242.3086395263672,228.4618682861328,224.36813354492188
934,934,934,2022-10-19,243.82554626464844,230.50387573242188,228.84109497070312
935,935,935,2022-10-20,242.8726348876953,230.5136108398437,231.9138336181641
936,936,936,2022-10-21,247.5206451416016,239.9360198974609,232.487548828125
937,937,937,2022-10-24,248.26937866210932,236.44515991210932,228.2674102783203
938,938,938,2022-10-25,248.66802978515625,239.6734771728516,226.75048828125
939,939,939,2022-10-26,249.5237274169922,242.3086395263672,228.4618682861328
940,940,940,2022-10-27,257.7889709472656,243.82554626464844,230.50387573242188
941,941,941,2022-10-28,266.93914794921875,242.8726348876953,230.5136108398437
942,942,942,2022-10-31,265.1305236816406,247.5206451416016,239.9360198974609
943,943,943,2022-11-01,265.4125671386719,248.26937866210932,236.44515991210932
944,944,944,2022-11-02,262.9037475585937,248.66802978515625,239.6734771728516
945,945,945,2022-11-03,265.4125671386719,249.5237274169922,242.3086395263672
946,946,946,2022-11-04,267.036376953125,257.7889709472656,243.82554626464844
947,947,947,2022-11-07,268.7769470214844,266.93914794921875,242.8726348876953
948,948,948,2022-11-08,270.7120056152344,265.1305236816406,247.5206451416016
949,949,949,2022-11-09,270.1188049316406,265.4125671386719,248.26937866210932
950,950,950,2022-11-10,268.2615661621094,262.9037475585937,248.66802978515625
951,951,951,2022-11-11,263.8955993652344,265.4125671386719,249.5237274169922
952,952,952,2022-11-14,264.7512512207031,267.036376953125,257.7889709472656
953,953,953,2022-11-15,260.4436340332031,268.7769470214844,266.93914794921875
954,954,954,2022-11-16,264.98468017578125,270.7120056152344,265.1305236816406
955,955,955,2022-11-17,265.8111572265625,270.1188049316406,265.4125671386719
956,956,956,2022-11-18,265.8208923339844,268.2615661621094,262.9037475585937
957,957,957,2022-11-21,266.93914794921875,263.8955993652344,265.4125671386719
958,958,958,2022-11-22,267.1725158691406,264.7512512207031,267.036376953125
959,959,959,2022-11-23,265.7236328125,260.4436340332031,268.7769470214844
960,960,960,2022-11-25,267.4059143066406,264.98468017578125,270.7120056152344
961,961,961,2022-11-28,265.3444519042969,265.8111572265625,270.1188049316406
962,962,962,2022-11-29,263.9150085449219,265.8208923339844,268.2615661621094
963,963,963,2022-11-30,266.7508544921875,266.93914794921875,263.8955993652344
964,964,964,2022-12-01,267.3473205566406,267.1725158691406,264.7512512207031
965,965,965,2022-12-02,267.3473205566406,265.7236328125,260.4436340332031
966,966,966,2022-12-05,265.577392578125,267.4059143066406,264.98468017578125
967,967,967,2022-12-06,265.75341796875,265.3444519042969,265.8111572265625
968,968,968,2022-12-07,264.3551025390625,263.9150085449219,265.8208923339844
969,969,969,2022-12-08,267.3375549316406,266.7508544921875,266.93914794921875
970,970,970,2022-12-09,266.0174255371094,267.3473205566406,267.1725158691406
971,971,971,2022-12-12,270.4960021972656,267.3473205566406,265.7236328125
972,972,972,2022-12-13,268.20782470703125,265.577392578125,267.4059143066406
973,973,973,2022-12-14,268.4523010253906,265.75341796875,265.3444519042969
974,974,974,2022-12-15,265.7142944335937,264.3551025390625,263.9150085449219
975,975,975,2022-12-16,260.2284851074219,267.3375549316406,266.7508544921875
976,976,976,2022-12-19,259.9449157714844,266.0174255371094,267.3473205566406
977,977,977,2022-12-20,261.33349609375,270.4960021972656,267.3473205566406
978,978,978,2022-12-21,262.22332763671875,268.20782470703125,265.577392578125
979,979,979,2022-12-22,259.88623046875,268.4523010253906,265.75341796875
980,980,980,2022-12-23,261.6464233398437,265.7142944335937,264.3551025390625
981,981,981,2022-12-27,260.9325561523437,260.2284851074219,267.3375549316406
982,982,982,2022-12-28,259.2408142089844,259.9449157714844,266.0174255371094
983,983,983,2022-12-29,260.0426940917969,261.33349609375,270.4960021972656
984,984,984,2022-12-30,257.69586181640625,262.22332763671875,268.20782470703125
985,985,985,2023-01-03,258.4781188964844,259.88623046875,268.4523010253906
986,986,986,2023-01-04,258.5368347167969,261.6464233398437,265.7142944335937
987,987,987,2023-01-05,256.35614013671875,260.9325561523437,260.2284851074219
988,988,988,2023-01-06,263.5043334960937,259.2408142089844,259.9449157714844
989,989,989,2023-01-09,261.33349609375,260.0426940917969,261.33349609375
990,990,990,2023-01-10,262.9567565917969,257.69586181640625,262.22332763671875
991,991,991,2023-01-11,262.85894775390625,258.4781188964844,259.88623046875
992,992,992,2023-01-12,260.7858581542969,258.5368347167969,261.6464233398437
993,993,993,2023-01-13,262.93719482421875,256.35614013671875,260.9325561523437
994,994,994,2023-01-17,268.0415954589844,263.5043334960937,259.2408142089844
995,995,995,2023-01-18,260.1502685546875,261.33349609375,260.0426940917969
996,996,996,2023-01-19,257.74468994140625,262.9567565917969,257.69586181640625
997,997,997,2023-01-20,262.634033203125,262.85894775390625,258.4781188964844
998,998,998,2023-01-23,263.3283386230469,260.7858581542969,258.5368347167969
999,999,999,2023-01-24,263.5923156738281,262.93719482421875,256.35614013671875
1000,1000,1000,2023-01-25,266.9561767578125,268.0415954589844,263.5043334960937
1001,1001,1001,2023-01-26,268.6381225585937,260.1502685546875,261.33349609375
1002,1002,1002,2023-01-27,266.4281616210937,257.74468994140625,262.9567565917969
1003,1003,1003,2023-01-30,264.89288330078125,262.634033203125,262.85894775390625
1004,1004,1004,2023-01-31,261.4801940917969,263.3283386230469,260.7858581542969
1005,1005,1005,2023-02-01,260.37518310546875,263.5923156738281,262.93719482421875
1006,1006,1006,2023-02-02,257.3829040527344,266.9561767578125,268.0415954589844
1007,1007,1007,2023-02-03,258.38037109375,268.6381225585937,260.1502685546875
1008,1008,1008,2023-02-06,261.9886779785156,266.4281616210937,257.74468994140625
1009,1009,1009,2023-02-07,261.4214782714844,264.89288330078125,262.634033203125
1010,1010,1010,2023-02-08,257.0015563964844,261.4801940917969,263.3283386230469
1011,1011,1011,2023-02-09,254.88937377929688,260.37518310546875,263.5923156738281
1012,1012,1012,2023-02-10,256.61041259765625,257.3829040527344,266.9561767578125
1013,1013,1013,2023-02-13,260.3067321777344,258.38037109375,268.6381225585937
1014,1014,1014,2023-02-14,260.7076416015625,261.9886779785156,266.4281616210937
1015,1015,1015,2023-02-15,260.6587829589844,261.4214782714844,264.89288330078125
1016,1016,1016,2023-02-16,259.9449157714844,257.0015563964844,261.4801940917969
1017,1017,1017,2023-02-17,264.0127868652344,254.88937377929688,260.37518310546875
1018,1018,1018,2023-02-21,262.60467529296875,256.61041259765625,257.3829040527344
1019,1019,1019,2023-02-22,262.6927185058594,260.3067321777344,258.38037109375
1020,1020,1020,2023-02-23,260.8738708496094,260.7076416015625,261.9886779785156
1021,1021,1021,2023-02-24,257.8424987792969,260.6587829589844,261.4214782714844
1022,1022,1022,2023-02-27,258.91815185546875,259.9449157714844,257.0015563964844
1023,1023,1023,2023-02-28,259.55743408203125,264.0127868652344,254.88937377929688
1024,1024,1024,2023-03-01,258.3870849609375,262.60467529296875,256.61041259765625
1025,1025,1025,2023-03-02,263.1571044921875,262.6927185058594,260.3067321777344
1026,1026,1026,2023-03-03,264.6323547363281,260.8738708496094,260.7076416015625
1027,1027,1027,2023-03-06,266.1764831542969,257.8424987792969,260.6587829589844
1028,1028,1028,2023-03-07,262.7243347167969,258.91815185546875,259.9449157714844
1029,1029,1029,2023-03-08,260.9540100097656,259.55743408203125,264.0127868652344
1030,1030,1030,2023-03-09,257.3150634765625,258.3870849609375,262.60467529296875
1031,1031,1031,2023-03-10,257.7084655761719,263.1571044921875,262.6927185058594
1032,1032,1032,2023-03-13,258.7411193847656,264.6323547363281,260.8738708496094
1033,1033,1033,2023-03-14,261.5146484375,266.1764831542969,257.8424987792969
1034,1034,1034,2023-03-15,261.9473571777344,262.7243347167969,258.91815185546875
1035,1035,1035,2023-03-16,266.10760498046875,260.9540100097656,259.55743408203125
1036,1036,1036,2023-03-17,262.7931823730469,257.3150634765625,258.3870849609375
1037,1037,1037,2023-03-20,266.2748107910156,257.7084655761719,263.1571044921875
1038,1038,1038,2023-03-21,265.7535400390625,258.7411193847656,264.6323547363281
1039,1039,1039,2023-03-22,263.4521484375,261.5146484375,266.1764831542969
1040,1040,1040,2023-03-23,265.1732788085937,261.9473571777344,262.7243347167969
1041,1041,1041,2023-03-24,266.8550720214844,266.10760498046875,260.9540100097656
1042,1042,1042,2023-03-27,269.3236694335937,262.7931823730469,257.3150634765625
1043,1043,1043,2023-03-28,271.3005676269531,266.2748107910156,257.7084655761719
1044,1044,1044,2023-03-29,272.8643493652344,265.7535400390625,258.7411193847656
1045,1045,1045,2023-03-30,273.20855712890625,263.4521484375,261.5146484375
1046,1046,1046,2023-03-31,274.9985046386719,265.1732788085937,261.9473571777344
1047,1047,1047,2023-04-03,277.48681640625,266.8550720214844,266.10760498046875
1048,1048,1048,2023-04-04,277.62451171875,269.3236694335937,262.7931823730469
1049,1049,1049,2023-04-05,277.3687744140625,271.3005676269531,266.2748107910156
1050,1050,1050,2023-04-06,278.22442626953125,272.8643493652344,265.7535400390625
1051,1051,1051,2023-04-10,279.0997314453125,273.20855712890625,263.4521484375
1052,1052,1052,2023-04-11,279.7882080078125,274.9985046386719,265.1732788085937
1053,1053,1053,2023-04-12,280.5946655273437,277.48681640625,266.8550720214844
1054,1054,1054,2023-04-13,284.3025207519531,277.62451171875,269.3236694335937
1055,1055,1055,2023-04-14,284.2139892578125,277.3687744140625,271.3005676269531
1056,1056,1056,2023-04-17,284.5385437011719,278.22442626953125,272.8643493652344
1057,1057,1057,2023-04-18,286.1121520996094,279.0997314453125,273.20855712890625
1058,1058,1058,2023-04-19,286.4662170410156,279.7882080078125,274.9985046386719
1059,1059,1059,2023-04-20,286.20068359375,280.5946655273437,277.48681640625
1060,1060,1060,2023-04-21,287.2431945800781,284.3025207519531,277.62451171875
1061,1061,1061,2023-04-24,288.3643798828125,284.2139892578125,277.3687744140625
1062,1062,1062,2023-04-25,286.7022705078125,284.5385437011719,278.22442626953125
1063,1063,1063,2023-04-26,284.98114013671875,286.1121520996094,279.0997314453125
1064,1064,1064,2023-04-27,289.8593139648437,286.4662170410156,279.7882080078125
1065,1065,1065,2023-04-28,290.872314453125,286.20068359375,280.5946655273437
1066,1066,1066,2023-05-01,292.6721496582031,287.2431945800781,284.3025207519531
1067,1067,1067,2023-05-02,293.154052734375,288.3643798828125,284.2139892578125
1068,1068,1068,2023-05-03,290.35107421875,286.7022705078125,284.5385437011719
1069,1069,1069,2023-05-04,290.29205322265625,284.98114013671875,286.1121520996094
1070,1070,1070,2023-05-05,291.70831298828125,289.8593139648437,286.4662170410156
1071,1071,1071,2023-05-08,291.7968139648437,290.872314453125,286.20068359375
1072,1072,1072,2023-05-09,291.767333984375,292.6721496582031,287.2431945800781
1073,1073,1073,2023-05-10,291.6788024902344,293.154052734375,288.3643798828125
1074,1074,1074,2023-05-11,289.9281311035156,290.35107421875,286.7022705078125
1075,1075,1075,2023-05-12,291.25592041015625,290.29205322265625,284.98114013671875
1076,1076,1076,2023-05-15,291.0198669433594,291.70831298828125,289.8593139648437
1077,1077,1077,2023-05-16,289.2987060546875,291.7968139648437,290.872314453125
1078,1078,1078,2023-05-17,288.6200866699219,291.767333984375,292.6721496582031
1079,1079,1079,2023-05-18,289.2003479003906,291.6788024902344,293.154052734375
1080,1080,1080,2023-05-19,290.67559814453125,289.9281311035156,290.35107421875
1081,1081,1081,2023-05-22,284.577880859375,291.25592041015625,290.29205322265625
1082,1082,1082,2023-05-23,281.64703369140625,291.0198669433594,291.70831298828125
1083,1083,1083,2023-05-24,281.2044677734375,289.2987060546875,291.7968139648437
1084,1084,1084,2023-05-25,280.81103515625,288.6200866699219,291.767333984375
1085,1085,1085,2023-05-26,281.3224792480469,289.2003479003906,291.6788024902344
1086,1086,1086,2023-05-30,280.2209777832031,290.67559814453125,289.9281311035156
1087,1087,1087,2023-05-31,280.4078063964844,284.577880859375,291.25592041015625
1088,1088,1088,2023-06-01,283.1222839355469,281.64703369140625,291.0198669433594
1089,1089,1089,2023-06-02,286.6421813964844,281.2044677734375,289.2987060546875
1090,1090,1090,2023-06-05,285.1788330078125,280.81103515625,288.6200866699219
1091,1091,1091,2023-06-06,281.33270263671875,281.3224792480469,289.2003479003906
1092,1092,1092,2023-06-07,278.7224426269531,280.2209777832031,290.67559814453125
1093,1093,1093,2023-06-08,282.5587158203125,280.4078063964844,284.577880859375
1094,1094,1094,2023-06-09,283.5573425292969,283.1222839355469,281.64703369140625
1095,1095,1095,2023-06-12,285.3172607421875,286.6421813964844,281.2044677734375
1096,1096,1096,2023-06-13,285.2974548339844,285.1788330078125,280.81103515625
1097,1097,1097,2023-06-14,285.1887512207031,281.33270263671875,281.3224792480469
1098,1098,1098,2023-06-15,289.31170654296875,278.7224426269531,280.2209777832031
1099,1099,1099,2023-06-16,290.3894348144531,282.5587158203125,280.4078063964844
1100,1100,1100,2023-06-20,289.73687744140625,283.5573425292969,283.1222839355469
1101,1101,1101,2023-06-21,291.2001953125,285.3172607421875,286.6421813964844
1102,1102,1102,2023-06-22,289.9939270019531,285.2974548339844,285.1788330078125
1103,1103,1103,2023-06-23,286.6421813964844,285.1887512207031,281.33270263671875
1104,1104,1104,2023-06-26,285.8313903808594,289.31170654296875,278.7224426269531
1105,1105,1105,2023-06-27,288.0164489746094,290.3894348144531,282.5587158203125
1106,1106,1106,2023-06-28,288.4515380859375,289.73687744140625,283.5573425292969
1107,1107,1107,2023-06-29,291.1507568359375,291.2001953125,285.3172607421875
1108,1108,1108,2023-06-30,295.0463562011719,289.9939270019531,285.2974548339844
1109,1109,1109,2023-07-03,291.5166015625,286.6421813964844,285.1887512207031
1110,1110,1110,2023-07-05,293.5533447265625,285.8313903808594,289.31170654296875
1111,1111,1111,2023-07-06,291.595703125,288.0164489746094,290.3894348144531
1112,1112,1112,2023-07-07,288.8074645996094,288.4515380859375,289.73687744140625
1113,1113,1113,2023-07-10,291.1705322265625,291.1507568359375,291.2001953125
1114,1114,1114,2023-07-11,291.4176940917969,295.0463562011719,289.9939270019531
1115,1115,1115,2023-07-12,292.27789306640625,291.5166015625,286.6421813964844
1116,1116,1116,2023-07-13,291.8923034667969,293.5533447265625,285.8313903808594
1117,1117,1117,2023-07-14,291.6154479980469,291.595703125,288.0164489746094
1118,1118,1118,2023-07-17,291.3583984375,288.8074645996094,288.4515380859375
1119,1119,1119,2023-07-18,290.5080871582031,291.1705322265625,291.1507568359375
1120,1120,1120,2023-07-19,290.8145751953125,291.4176940917969,295.0463562011719
1121,1121,1121,2023-07-20,293.7807922363281,292.27789306640625,291.5166015625
1122,1122,1122,2023-07-21,292.27789306640625,291.8923034667969,293.5533447265625
1123,1123,1123,2023-07-24,291.9812927246094,291.6154479980469,291.595703125
1124,1124,1124,2023-07-25,289.0645446777344,291.3583984375,288.8074645996094
1125,1125,1125,2023-07-26,288.46142578125,290.5080871582031,291.1705322265625
1126,1126,1126,2023-07-27,291.8626403808594,290.8145751953125,291.4176940917969
1127,1127,1127,2023-07-28,290.7157287597656,293.7807922363281,292.27789306640625
1128,1128,1128,2023-07-31,289.89508056640625,292.27789306640625,291.8923034667969
1129,1129,1129,2023-08-01,287.7890625,291.9812927246094,291.6154479980469
1130,1130,1130,2023-08-02,286.3554077148437,289.0645446777344,291.3583984375
1131,1131,1131,2023-08-03,287.7396240234375,288.46142578125,290.5080871582031
1132,1132,1132,2023-08-04,283.78472900390625,291.8626403808594,290.8145751953125
