,Date,HD
487,2021-01-08 00:00:00-05:00,250.15390014648438
488,2021-01-11 00:00:00-05:00,252.14329528808594
489,2021-01-12 00:00:00-05:00,256.88433837890625
490,2021-01-13 00:00:00-05:00,254.7648468017578
491,2021-01-14 00:00:00-05:00,249.45664978027344
492,2021-01-15 00:00:00-05:00,256.1964416503906
493,2021-01-19 00:00:00-05:00,253.9653778076172
494,2021-01-20 00:00:00-05:00,254.9972381591797
495,2021-01-21 00:00:00-05:00,259.4129638671875
496,2021-01-22 00:00:00-05:00,264.0146789550781
497,2021-01-25 00:00:00-05:00,265.0185852050781
498,2021-01-26 00:00:00-05:00,262.71319580078125
499,2021-01-27 00:00:00-05:00,254.7648468017578
500,2021-01-28 00:00:00-05:00,258.48333740234375
501,2021-01-29 00:00:00-05:00,251.7621612548828
502,2021-02-01 00:00:00-05:00,251.06492614746094
503,2021-02-02 00:00:00-05:00,253.00784301757812
504,2021-02-03 00:00:00-05:00,254.87643432617188
505,2021-02-04 00:00:00-05:00,259.19915771484375
506,2021-02-05 00:00:00-05:00,259.2364196777344
507,2021-02-08 00:00:00-05:00,260.323974609375
508,2021-02-09 00:00:00-05:00,257.2934265136719
509,2021-02-10 00:00:00-05:00,259.0783386230469
510,2021-02-11 00:00:00-05:00,257.5630187988281
511,2021-02-12 00:00:00-05:00,257.9814147949219
512,2021-02-16 00:00:00-05:00,256.01055908203125
513,2021-02-17 00:00:00-05:00,261.1514587402344
514,2021-02-18 00:00:00-05:00,263.1315002441406
515,2021-02-19 00:00:00-05:00,259.9614562988281
516,2021-02-22 00:00:00-05:00,256.438232421875
517,2021-02-23 00:00:00-05:00,248.4340362548828
518,2021-02-24 00:00:00-05:00,241.6756591796875
