,Unnamed: 0.1,Unnamed: 0,Date,ADBE,ADBE_6m,ADBE_12m
1149,1149,1149,2023-08-29,540.5700073242188,520.469970703125,508.4500122070313
1150,1150,1150,2023-08-30,545.3599853515625,519.47998046875,522.25
1151,1151,1151,2023-08-31,559.3400268554688,530.7100219726562,518.7000122070312
1152,1152,1152,2023-09-01,563.2100219726562,512.4299926757812,514.489990234375
1153,1153,1153,2023-09-05,564.8800048828125,525.0599975585938,511.6700134277344
1154,1154,1154,2023-09-06,561.9400024414062,529.9199829101562,508.1300048828125
1155,1155,1155,2023-09-07,560.4600219726562,540.5700073242188,520.469970703125
1156,1156,1156,2023-09-08,560.3599853515625,545.3599853515625,519.47998046875
1157,1157,1157,2023-09-11,564.5,559.3400268554688,530.7100219726562
1158,1158,1158,2023-09-12,542.2100219726562,563.2100219726562,512.4299926757812
1159,1159,1159,2023-09-13,553.5599975585938,564.8800048828125,525.0599975585938
1160,1160,1160,2023-09-14,552.1599731445312,561.9400024414062,529.9199829101562
1161,1161,1161,2023-09-15,528.8900146484375,560.4600219726562,540.5700073242188
1162,1162,1162,2023-09-18,532.4199829101562,560.3599853515625,545.3599853515625
1163,1163,1163,2023-09-19,541.6900024414062,564.5,559.3400268554688
1164,1164,1164,2023-09-20,535.780029296875,542.2100219726562,563.2100219726562
1165,1165,1165,2023-09-21,513.8800048828125,553.5599975585938,564.8800048828125
1166,1166,1166,2023-09-22,512.9000244140625,552.1599731445312,561.9400024414062
1167,1167,1167,2023-09-25,511.6000061035156,528.8900146484375,560.4600219726562
1168,1168,1168,2023-09-26,506.2999877929688,532.4199829101562,560.3599853515625
1169,1169,1169,2023-09-27,502.6000061035156,541.6900024414062,564.5
1170,1170,1170,2023-09-28,504.6700134277344,535.780029296875,542.2100219726562
1171,1171,1171,2023-09-29,509.8999938964844,513.8800048828125,553.5599975585938
1172,1172,1172,2023-10-02,521.1300048828125,512.9000244140625,552.1599731445312
1173,1173,1173,2023-10-03,507.0299987792969,511.6000061035156,528.8900146484375
1174,1174,1174,2023-10-04,518.4199829101562,506.2999877929688,532.4199829101562
1175,1175,1175,2023-10-05,516.4400024414062,502.6000061035156,541.6900024414062
1176,1176,1176,2023-10-06,526.6799926757812,504.6700134277344,535.780029296875
1177,1177,1177,2023-10-09,529.2899780273438,509.8999938964844,513.8800048828125
1178,1178,1178,2023-10-10,532.719970703125,521.1300048828125,512.9000244140625
1179,1179,1179,2023-10-11,549.9099731445312,507.0299987792969,511.6000061035156
1180,1180,1180,2023-10-12,559.6300048828125,518.4199829101562,506.2999877929688
1181,1181,1181,2023-10-13,548.760009765625,516.4400024414062,502.6000061035156
1182,1182,1182,2023-10-16,550.739990234375,526.6799926757812,504.6700134277344
1183,1183,1183,2023-10-17,560.0900268554688,529.2899780273438,509.8999938964844
1184,1184,1184,2023-10-18,557.8699951171875,532.719970703125,521.1300048828125
1185,1185,1185,2023-10-19,555.739990234375,549.9099731445312,507.0299987792969
1186,1186,1186,2023-10-20,540.9600219726562,559.6300048828125,518.4199829101562
1187,1187,1187,2023-10-23,540.4099731445312,548.760009765625,516.4400024414062
1188,1188,1188,2023-10-24,539.5599975585938,550.739990234375,526.6799926757812
1189,1189,1189,2023-10-25,521.1400146484375,560.0900268554688,529.2899780273438
1190,1190,1190,2023-10-26,514.280029296875,557.8699951171875,532.719970703125
1191,1191,1191,2023-10-27,508.1199951171875,555.739990234375,549.9099731445312
1192,1192,1192,2023-10-30,526.9400024414062,540.9600219726562,559.6300048828125
1193,1193,1193,2023-10-31,532.0599975585938,540.4099731445312,548.760009765625
1194,1194,1194,2023-11-01,544.5,539.5599975585938,550.739990234375
1195,1195,1195,2023-11-02,558.7100219726562,521.1400146484375,560.0900268554688
1196,1196,1196,2023-11-03,563.6599731445312,514.280029296875,557.8699951171875
1197,1197,1197,2023-11-06,565.4500122070312,508.1199951171875,555.739990234375
1198,1198,1198,2023-11-07,585.2000122070312,526.9400024414062,540.9600219726562
1199,1199,1199,2023-11-08,585.3099975585938,532.0599975585938,540.4099731445312
1200,1200,1200,2023-11-09,577.739990234375,544.5,539.5599975585938
1201,1201,1201,2023-11-10,597.219970703125,558.7100219726562,521.1400146484375
1202,1202,1202,2023-11-13,590.3400268554688,563.6599731445312,514.280029296875
1203,1203,1203,2023-11-14,604.3300170898438,565.4500122070312,508.1199951171875
1204,1204,1204,2023-11-15,595.3099975585938,585.2000122070312,526.9400024414062
1205,1205,1205,2023-11-16,602.0599975585938,585.3099975585938,532.0599975585938
1206,1206,1206,2023-11-17,602.6599731445312,577.739990234375,544.5
1207,1207,1207,2023-11-20,612.7000122070312,597.219970703125,558.7100219726562
1208,1208,1208,2023-11-21,610.989990234375,590.3400268554688,563.6599731445312
1209,1209,1209,2023-11-22,619.719970703125,604.3300170898438,565.4500122070312
1210,1210,1210,2023-11-24,619.4299926757812,595.3099975585938,585.2000122070312
1211,1211,1211,2023-11-27,619.27001953125,602.0599975585938,585.3099975585938
1212,1212,1212,2023-11-28,623.3200073242188,602.6599731445312,577.739990234375
1213,1213,1213,2023-11-29,617.3900146484375,612.7000122070312,597.219970703125
1214,1214,1214,2023-11-30,611.010009765625,610.989990234375,590.3400268554688
1215,1215,1215,2023-12-01,612.469970703125,619.719970703125,604.3300170898438
1216,1216,1216,2023-12-04,604.5599975585938,619.4299926757812,595.3099975585938
1217,1217,1217,2023-12-05,602.219970703125,619.27001953125,602.0599975585938
1218,1218,1218,2023-12-06,595.7000122070312,623.3200073242188,602.6599731445312
1219,1219,1219,2023-12-07,608.780029296875,617.3900146484375,612.7000122070312
1220,1220,1220,2023-12-08,610.010009765625,611.010009765625,610.989990234375
1221,1221,1221,2023-12-11,625.2000122070312,612.469970703125,619.719970703125
1222,1222,1222,2023-12-12,633.6599731445312,604.5599975585938,619.4299926757812
1223,1223,1223,2023-12-13,624.260009765625,602.219970703125,619.27001953125
1224,1224,1224,2023-12-14,584.6400146484375,595.7000122070312,623.3200073242188
1225,1225,1225,2023-12-15,584.6799926757812,608.780029296875,617.3900146484375
1226,1226,1226,2023-12-18,599.1300048828125,610.010009765625,611.010009765625
1227,1227,1227,2023-12-19,604.6400146484375,625.2000122070312,612.469970703125
1228,1228,1228,2023-12-20,596.0599975585938,633.6599731445312,604.5599975585938
1229,1229,1229,2023-12-21,600.1400146484375,624.260009765625,602.219970703125
1230,1230,1230,2023-12-22,598.75,584.6400146484375,595.7000122070312
1231,1231,1231,2023-12-26,598.260009765625,584.6799926757812,608.780029296875
1232,1232,1232,2023-12-27,596.0800170898438,599.1300048828125,610.010009765625
1233,1233,1233,2023-12-28,595.52001953125,604.6400146484375,625.2000122070312
1234,1234,1234,2023-12-29,596.5999755859375,596.0599975585938,633.6599731445312
1235,1235,1235,2024-01-02,580.0700073242188,600.1400146484375,624.260009765625
1236,1236,1236,2024-01-03,571.7899780273438,598.75,584.6400146484375
1237,1237,1237,2024-01-04,567.0499877929688,598.260009765625,584.6799926757812
1238,1238,1238,2024-01-05,564.5999755859375,596.0800170898438,599.1300048828125
1239,1239,1239,2024-01-08,580.5499877929688,595.52001953125,604.6400146484375
1240,1240,1240,2024-01-09,586.2000122070312,596.5999755859375,596.0599975585938
1241,1241,1241,2024-01-10,591.030029296875,580.0700073242188,600.1400146484375
1242,1242,1242,2024-01-11,597.489990234375,571.7899780273438,598.75
1243,1243,1243,2024-01-12,596.5399780273438,567.0499877929688,598.260009765625
1244,1244,1244,2024-01-16,597.6799926757812,564.5999755859375,596.0800170898438
1245,1245,1245,2024-01-17,596.0999755859375,580.5499877929688,595.52001953125
1246,1246,1246,2024-01-18,593.7000122070312,586.2000122070312,596.5999755859375
1247,1247,1247,2024-01-19,611.5499877929688,591.030029296875,580.0700073242188
1248,1248,1248,2024-01-22,603.5900268554688,597.489990234375,571.7899780273438
1249,1249,1249,2024-01-23,597.1799926757812,596.5399780273438,567.0499877929688
1250,1250,1250,2024-01-24,606.47998046875,597.6799926757812,564.5999755859375
1251,1251,1251,2024-01-25,622.5800170898438,596.0999755859375,580.5499877929688
1252,1252,1252,2024-01-26,613.9299926757812,593.7000122070312,586.2000122070312
1253,1253,1253,2024-01-29,630.22998046875,611.5499877929688,591.030029296875
1254,1254,1254,2024-01-30,627.9600219726562,603.5900268554688,597.489990234375
1255,1255,1255,2024-01-31,617.780029296875,597.1799926757812,596.5399780273438
1256,1256,1256,2024-02-01,627.9099731445312,606.47998046875,597.6799926757812
1257,1257,1257,2024-02-02,634.760009765625,622.5800170898438,596.0999755859375
1258,1258,1258,2024-02-05,628.72998046875,613.9299926757812,593.7000122070312
