,Unnamed: 0.1,Unnamed: 0,Date,HII,HII_6m,HII_12m
1131,1131,1131,2023-08-03,223.76364135742188,231.8731842041016,227.0668029785156
1132,1132,1132,2023-08-04,224.33724975585932,228.04586791992188,226.9481201171875
1133,1133,1133,2023-08-07,227.9964141845703,227.90740966796875,230.3007202148437
1134,1134,1134,2023-08-08,223.5263061523437,227.1360321044922,229.0150604248047
1135,1135,1135,2023-08-09,225.1482086181641,227.43272399902344,228.6689300537109
1136,1136,1136,2023-08-10,222.21096801757807,225.30645751953125,229.0348358154297
1137,1137,1137,2023-08-11,224.37681579589844,223.76364135742188,231.8731842041016
1138,1138,1138,2023-08-14,225.1778717041016,224.33724975585932,228.04586791992188
1139,1139,1139,2023-08-15,220.3220367431641,227.9964141845703,227.90740966796875
1140,1140,1140,2023-08-16,221.26156616210932,223.5263061523437,227.1360321044922
1141,1141,1141,2023-08-17,217.8793029785156,225.1482086181641,227.43272399902344
1142,1142,1142,2023-08-18,217.01889038085932,222.21096801757807,225.30645751953125
1143,1143,1143,2023-08-21,217.4837188720703,224.37681579589844,223.76364135742188
1144,1144,1144,2023-08-22,218.1858673095703,225.1778717041016,224.33724975585932
1145,1145,1145,2023-08-23,217.7902984619141,220.3220367431641,227.9964141845703
1146,1146,1146,2023-08-24,216.92501831054688,221.26156616210932,223.5263061523437
1147,1147,1147,2023-08-25,217.3626251220703,217.8793029785156,225.1482086181641
1148,1148,1148,2023-08-28,217.77040100097656,217.01889038085932,222.21096801757807
1149,1149,1149,2023-08-29,217.830078125,217.4837188720703,224.37681579589844
1150,1150,1150,2023-08-30,219.6103515625,218.1858673095703,225.1778717041016
1151,1151,1151,2023-08-31,219.12301635742188,217.7902984619141,220.3220367431641
1152,1152,1152,2023-09-01,219.6600799560547,216.92501831054688,221.26156616210932
1153,1153,1153,2023-09-05,215.9403839111328,217.3626251220703,217.8793029785156
1154,1154,1154,2023-09-06,208.0634155273437,217.77040100097656,217.01889038085932
1155,1155,1155,2023-09-07,208.2424468994141,217.830078125,217.4837188720703
1156,1156,1156,2023-09-08,209.6945037841797,219.6103515625,218.1858673095703
1157,1157,1157,2023-09-11,209.9531097412109,219.12301635742188,217.7902984619141
1158,1158,1158,2023-09-12,210.2017517089844,219.6600799560547,216.92501831054688
1159,1159,1159,2023-09-13,208.38168334960932,215.9403839111328,217.3626251220703
1160,1160,1160,2023-09-14,211.7731475830078,208.0634155273437,217.77040100097656
1161,1161,1161,2023-09-15,210.50010681152344,208.2424468994141,217.830078125
1162,1162,1162,2023-09-18,211.126693725586,209.6945037841797,219.6103515625
1163,1163,1163,2023-09-19,207.78494262695312,209.9531097412109,219.12301635742188
1164,1164,1164,2023-09-20,204.4630889892578,210.2017517089844,219.6600799560547
1165,1165,1165,2023-09-21,201.3998260498047,208.38168334960932,215.9403839111328
1166,1166,1166,2023-09-22,199.987548828125,211.7731475830078,208.0634155273437
1167,1167,1167,2023-09-25,200.23619079589844,210.50010681152344,208.2424468994141
1168,1168,1168,2023-09-26,199.32118225097656,211.126693725586,209.6945037841797
1169,1169,1169,2023-09-27,202.0860748291016,207.78494262695312,209.9531097412109
1170,1170,1170,2023-09-28,203.94590759277344,204.4630889892578,210.2017517089844
1171,1171,1171,2023-09-29,203.4685211181641,201.3998260498047,208.38168334960932
1172,1172,1172,2023-10-02,200.9124755859375,199.987548828125,211.7731475830078
1173,1173,1173,2023-10-03,201.1213531494141,200.23619079589844,210.50010681152344
1174,1174,1174,2023-10-04,200.554443359375,199.32118225097656,211.126693725586
1175,1175,1175,2023-10-05,199.2018280029297,202.0860748291016,207.78494262695312
1176,1176,1176,2023-10-06,201.4197235107422,203.94590759277344,204.4630889892578
1177,1177,1177,2023-10-09,220.23692321777344,203.4685211181641,201.3998260498047
1178,1178,1178,2023-10-10,218.14833068847656,200.9124755859375,199.987548828125
1179,1179,1179,2023-10-11,219.1031188964844,201.1213531494141,200.23619079589844
1180,1180,1180,2023-10-12,217.6212158203125,200.554443359375,199.32118225097656
1181,1181,1181,2023-10-13,223.60850524902344,199.2018280029297,202.0860748291016
1182,1182,1182,2023-10-16,223.9367218017578,201.4197235107422,203.94590759277344
1183,1183,1183,2023-10-17,221.7486724853516,220.23692321777344,203.4685211181641
1184,1184,1184,2023-10-18,221.7983856201172,218.14833068847656,200.9124755859375
1185,1185,1185,2023-10-19,220.1275177001953,219.1031188964844,201.1213531494141
1186,1186,1186,2023-10-20,217.89968872070312,217.6212158203125,200.554443359375
1187,1187,1187,2023-10-23,215.1646270751953,223.60850524902344,199.2018280029297
1188,1188,1188,2023-10-24,213.16555786132807,223.9367218017578,201.4197235107422
1189,1189,1189,2023-10-25,213.8915863037109,221.7486724853516,220.23692321777344
1190,1190,1190,2023-10-26,216.845443725586,221.7983856201172,218.14833068847656
1191,1191,1191,2023-10-27,211.96212768554688,220.1275177001953,219.1031188964844
1192,1192,1192,2023-10-30,216.16915893554688,217.89968872070312,217.6212158203125
1193,1193,1193,2023-10-31,218.625732421875,215.1646270751953,223.60850524902344
1194,1194,1194,2023-11-01,219.78936767578125,213.16555786132807,223.9367218017578
1195,1195,1195,2023-11-02,232.5795135498047,213.8915863037109,221.7486724853516
1196,1196,1196,2023-11-03,232.6889038085937,216.845443725586,221.7983856201172
1197,1197,1197,2023-11-06,233.27569580078125,211.96212768554688,220.1275177001953
1198,1198,1198,2023-11-07,230.978256225586,216.16915893554688,217.89968872070312
1199,1199,1199,2023-11-08,227.2784576416016,218.625732421875,215.1646270751953
1200,1200,1200,2023-11-09,226.9005279541016,219.78936767578125,213.16555786132807
1201,1201,1201,2023-11-10,228.6807861328125,232.5795135498047,213.8915863037109
1202,1202,1202,2023-11-13,232.0921630859375,232.6889038085937,216.845443725586
1203,1203,1203,2023-11-14,234.6382598876953,233.27569580078125,211.96212768554688
1204,1204,1204,2023-11-15,233.6237945556641,230.978256225586,216.16915893554688
1205,1205,1205,2023-11-16,233.29559326171875,227.2784576416016,218.625732421875
1206,1206,1206,2023-11-17,235.4637451171875,226.9005279541016,219.78936767578125
1207,1207,1207,2023-11-20,238.25848388671875,228.6807861328125,232.5795135498047
1208,1208,1208,2023-11-21,237.97999572753903,232.0921630859375,232.6889038085937
1209,1209,1209,2023-11-22,238.0800018310547,234.6382598876953,233.27569580078125
1210,1210,1210,2023-11-24,238.33999633789065,233.6237945556641,230.978256225586
1211,1211,1211,2023-11-27,236.4499969482422,233.29559326171875,227.2784576416016
1212,1212,1212,2023-11-28,236.67999267578125,235.4637451171875,226.9005279541016
1213,1213,1213,2023-11-29,233.75,238.25848388671875,228.6807861328125
1214,1214,1214,2023-11-30,237.0200042724609,237.97999572753903,232.0921630859375
1215,1215,1215,2023-12-01,238.7400054931641,238.0800018310547,234.6382598876953
1216,1216,1216,2023-12-04,242.6000061035156,238.33999633789065,233.6237945556641
1217,1217,1217,2023-12-05,240.47999572753903,236.4499969482422,233.29559326171875
1218,1218,1218,2023-12-06,243.58999633789065,236.67999267578125,235.4637451171875
1219,1219,1219,2023-12-07,245.19000244140625,233.75,238.25848388671875
1220,1220,1220,2023-12-08,246.88999938964844,237.0200042724609,237.97999572753903
1221,1221,1221,2023-12-11,250.3800048828125,238.7400054931641,238.0800018310547
1222,1222,1222,2023-12-12,254.47999572753903,242.6000061035156,238.33999633789065
1223,1223,1223,2023-12-13,257.5899963378906,240.47999572753903,236.4499969482422
1224,1224,1224,2023-12-14,255.8300018310547,243.58999633789065,236.67999267578125
1225,1225,1225,2023-12-15,253.5500030517578,245.19000244140625,233.75
1226,1226,1226,2023-12-18,255.0200042724609,246.88999938964844,237.0200042724609
1227,1227,1227,2023-12-19,257.010009765625,250.3800048828125,238.7400054931641
1228,1228,1228,2023-12-20,252.42999267578125,254.47999572753903,242.6000061035156
1229,1229,1229,2023-12-21,254.0200042724609,257.5899963378906,240.47999572753903
1230,1230,1230,2023-12-22,256.0899963378906,255.8300018310547,243.58999633789065
1231,1231,1231,2023-12-26,257.8299865722656,253.5500030517578,245.19000244140625
1232,1232,1232,2023-12-27,258.3099975585937,255.0200042724609,246.88999938964844
1233,1233,1233,2023-12-28,258.4700012207031,257.010009765625,250.3800048828125
1234,1234,1234,2023-12-29,259.6400146484375,252.42999267578125,254.47999572753903
1235,1235,1235,2024-01-02,260.1099853515625,254.0200042724609,257.5899963378906
1236,1236,1236,2024-01-03,256.29998779296875,256.0899963378906,255.8300018310547
1237,1237,1237,2024-01-04,256.32000732421875,257.8299865722656,253.5500030517578
1238,1238,1238,2024-01-05,252.5,258.3099975585937,255.0200042724609
1239,1239,1239,2024-01-08,255.3600006103516,258.4700012207031,257.010009765625
1240,1240,1240,2024-01-09,253.2400054931641,259.6400146484375,252.42999267578125
1241,1241,1241,2024-01-10,252.82000732421875,260.1099853515625,254.0200042724609
1242,1242,1242,2024-01-11,250.6300048828125,256.29998779296875,256.0899963378906
1243,1243,1243,2024-01-12,254.67999267578125,256.32000732421875,257.8299865722656
1244,1244,1244,2024-01-16,255.17999267578125,252.5,258.3099975585937
1245,1245,1245,2024-01-17,254.8099975585937,255.3600006103516,258.4700012207031
1246,1246,1246,2024-01-18,260.19000244140625,253.2400054931641,259.6400146484375
1247,1247,1247,2024-01-19,256.2300109863281,252.82000732421875,260.1099853515625
1248,1248,1248,2024-01-22,256.7699890136719,250.6300048828125,256.29998779296875
1249,1249,1249,2024-01-23,255.8099975585937,254.67999267578125,256.32000732421875
1250,1250,1250,2024-01-24,253.63999938964844,255.17999267578125,252.5
1251,1251,1251,2024-01-25,254.3999938964844,254.8099975585937,255.3600006103516
1252,1252,1252,2024-01-26,255.6499938964844,260.19000244140625,253.2400054931641
1253,1253,1253,2024-01-29,258.5899963378906,256.2300109863281,252.82000732421875
1254,1254,1254,2024-01-30,260.32000732421875,256.7699890136719,250.6300048828125
1255,1255,1255,2024-01-31,258.9200134277344,255.8099975585937,254.67999267578125
1256,1256,1256,2024-02-01,267.8099975585937,253.63999938964844,255.17999267578125
1257,1257,1257,2024-02-02,268.5,254.3999938964844,254.8099975585937
1258,1258,1258,2024-02-05,263.95001220703125,255.6499938964844,260.19000244140625
