,Unnamed: 0.1,Unnamed: 0,Date,FANG,FANG_6m,FANG_12m
1125,1125,1125,2023-07-26,141.12103271484375,135.10592651367188,130.5118865966797
1126,1126,1126,2023-07-27,140.49810791015625,135.19351196289062,133.48049926757812
1127,1127,1127,2023-07-28,141.75367736816406,136.2836456298828,135.78724670410156
1128,1128,1128,2023-07-31,143.3888397216797,137.47108459472656,135.68992614746094
1129,1129,1129,2023-08-01,143.93389892578125,140.59542846679688,132.0399932861328
1130,1130,1130,2023-08-02,142.87298583984375,142.14300537109375,131.8550567626953
1131,1131,1131,2023-08-03,144.44976806640625,141.12103271484375,135.10592651367188
1132,1132,1132,2023-08-04,144.60549926757812,140.49810791015625,135.19351196289062
1133,1133,1133,2023-08-07,144.6249542236328,141.75367736816406,136.2836456298828
1134,1134,1134,2023-08-08,145.2186737060547,143.3888397216797,137.47108459472656
1135,1135,1135,2023-08-09,147.24484252929688,143.93389892578125,140.59542846679688
1136,1136,1136,2023-08-10,146.53030395507812,142.87298583984375,142.14300537109375
1137,1137,1137,2023-08-11,146.49114990234375,144.44976806640625,141.12103271484375
1138,1138,1138,2023-08-14,145.78639221191406,144.60549926757812,140.49810791015625
1139,1139,1139,2023-08-15,144.28878784179688,144.6249542236328,141.75367736816406
1140,1140,1140,2023-08-16,143.8091583251953,145.2186737060547,143.3888397216797
1141,1141,1141,2023-08-17,144.3866729736328,147.24484252929688,143.93389892578125
1142,1142,1142,2023-08-18,144.9054412841797,146.53030395507812,142.87298583984375
1143,1143,1143,2023-08-21,145.3067626953125,146.49114990234375,144.44976806640625
1144,1144,1144,2023-08-22,145.15994262695312,145.78639221191406,144.60549926757812
1145,1145,1145,2023-08-23,145.08163452148438,144.28878784179688,144.6249542236328
1146,1146,1146,2023-08-24,145.8549041748047,143.8091583251953,145.2186737060547
1147,1147,1147,2023-08-25,146.38348388671875,144.3866729736328,147.24484252929688
1148,1148,1148,2023-08-28,147.4895477294922,144.9054412841797,146.53030395507812
1149,1149,1149,2023-08-29,147.98875427246094,145.3067626953125,146.49114990234375
1150,1150,1150,2023-08-30,148.10621643066406,145.15994262695312,145.78639221191406
1151,1151,1151,2023-08-31,148.56626892089844,145.08163452148438,144.28878784179688
1152,1152,1152,2023-09-01,151.38528442382812,145.8549041748047,143.8091583251953
1153,1153,1153,2023-09-05,150.92523193359375,146.38348388671875,144.3866729736328
1154,1154,1154,2023-09-06,152.7947998046875,147.4895477294922,144.9054412841797
1155,1155,1155,2023-09-07,151.59083557128906,147.98875427246094,145.3067626953125
1156,1156,1156,2023-09-08,152.7262725830078,148.10621643066406,145.15994262695312
1157,1157,1157,2023-09-11,149.32974243164062,148.56626892089844,145.08163452148438
1158,1158,1158,2023-09-12,153.00035095214844,151.38528442382812,145.8549041748047
1159,1159,1159,2023-09-13,152.49134826660156,150.92523193359375,146.38348388671875
1160,1160,1160,2023-09-14,154.5762481689453,152.7947998046875,147.4895477294922
1161,1161,1161,2023-09-15,152.45220947265625,151.59083557128906,147.98875427246094
1162,1162,1162,2023-09-18,152.95140075683594,152.7262725830078,148.10621643066406
1163,1163,1163,2023-09-19,152.09982299804688,149.32974243164062,148.56626892089844
1164,1164,1164,2023-09-20,149.6527557373047,153.00035095214844,151.38528442382812
1165,1165,1165,2023-09-21,148.1551513671875,152.49134826660156,150.92523193359375
1166,1166,1166,2023-09-22,147.38189697265625,154.5762481689453,152.7947998046875
1167,1167,1167,2023-09-25,149.40805053710938,152.45220947265625,151.59083557128906
1168,1168,1168,2023-09-26,149.81915283203125,152.95140075683594,152.7262725830078
1169,1169,1169,2023-09-27,153.90086364746094,152.09982299804688,149.32974243164062
1170,1170,1170,2023-09-28,153.81277465820312,149.6527557373047,153.00035095214844
1171,1171,1171,2023-09-29,151.6006317138672,148.1551513671875,152.49134826660156
1172,1172,1172,2023-10-02,147.01971435546875,147.38189697265625,154.5762481689453
1173,1173,1173,2023-10-03,147.69509887695312,149.40805053710938,152.45220947265625
1174,1174,1174,2023-10-04,142.42901611328125,149.81915283203125,152.95140075683594
1175,1175,1175,2023-10-05,142.04727172851562,153.90086364746094,152.09982299804688
1176,1176,1176,2023-10-06,148.0279083251953,153.81277465820312,149.6527557373047
1177,1177,1177,2023-10-09,153.15695190429688,151.6006317138672,148.1551513671875
1178,1178,1178,2023-10-10,153.06886291503906,147.01971435546875,147.38189697265625
1179,1179,1179,2023-10-11,155.486572265625,147.69509887695312,149.40805053710938
1180,1180,1180,2023-10-12,158.9222412109375,142.42901611328125,149.81915283203125
1181,1181,1181,2023-10-13,163.04310607910156,142.04727172851562,153.90086364746094
1182,1182,1182,2023-10-16,163.86532592773438,148.0279083251953,153.81277465820312
1183,1183,1183,2023-10-17,164.9028778076172,153.15695190429688,151.6006317138672
1184,1184,1184,2023-10-18,166.32217407226562,153.06886291503906,147.01971435546875
1185,1185,1185,2023-10-19,165.3433380126953,155.486572265625,147.69509887695312
1186,1186,1186,2023-10-20,162.9550018310547,158.9222412109375,142.42901611328125
1187,1187,1187,2023-10-23,161.819580078125,163.04310607910156,142.04727172851562
1188,1188,1188,2023-10-24,159.8031768798828,163.86532592773438,148.0279083251953
1189,1189,1189,2023-10-25,161.193115234375,164.9028778076172,153.15695190429688
1190,1190,1190,2023-10-26,158.29579162597656,166.32217407226562,153.06886291503906
1191,1191,1191,2023-10-27,156.66116333007812,165.3433380126953,155.486572265625
1192,1192,1192,2023-10-30,155.07545471191406,162.9550018310547,158.9222412109375
1193,1193,1193,2023-10-31,156.92544555664062,161.819580078125,163.04310607910156
1194,1194,1194,2023-11-01,156.0347137451172,159.8031768798828,163.86532592773438
1195,1195,1195,2023-11-02,159.7836151123047,161.193115234375,164.9028778076172
1196,1196,1196,2023-11-03,158.66775512695312,158.29579162597656,166.32217407226562
1197,1197,1197,2023-11-06,156.74925231933594,156.66116333007812,165.3433380126953
1198,1198,1198,2023-11-07,155.42782592773438,155.07545471191406,162.9550018310547
1199,1199,1199,2023-11-08,152.66754150390625,156.92544555664062,161.819580078125
1200,1200,1200,2023-11-09,152.28579711914062,156.0347137451172,159.8031768798828
1201,1201,1201,2023-11-10,154.37071228027344,159.7836151123047,161.193115234375
1202,1202,1202,2023-11-13,154.83074951171875,158.66775512695312,158.29579162597656
1203,1203,1203,2023-11-14,155.79000854492188,156.74925231933594,156.66116333007812
1204,1204,1204,2023-11-15,155.7899932861328,155.42782592773438,155.07545471191406
1205,1205,1205,2023-11-16,152.5,152.66754150390625,156.92544555664062
1206,1206,1206,2023-11-17,156.14999389648438,152.28579711914062,156.0347137451172
1207,1207,1207,2023-11-20,156.14999389648438,154.37071228027344,159.7836151123047
1208,1208,1208,2023-11-21,155.08999633789062,154.83074951171875,158.66775512695312
1209,1209,1209,2023-11-22,154.16000366210938,155.79000854492188,156.74925231933594
1210,1210,1210,2023-11-24,154.6300048828125,155.7899932861328,155.42782592773438
1211,1211,1211,2023-11-27,154.02000427246094,152.5,152.66754150390625
1212,1212,1212,2023-11-28,153.99000549316406,156.14999389648438,152.28579711914062
1213,1213,1213,2023-11-29,153.7899932861328,156.14999389648438,154.37071228027344
1214,1214,1214,2023-11-30,154.41000366210938,155.08999633789062,154.83074951171875
1215,1215,1215,2023-12-01,154.27000427246094,154.16000366210938,155.79000854492188
1216,1216,1216,2023-12-04,153.86000061035156,154.6300048828125,155.7899932861328
1217,1217,1217,2023-12-05,150.14999389648438,154.02000427246094,152.5
1218,1218,1218,2023-12-06,146.47999572753906,153.99000549316406,156.14999389648438
1219,1219,1219,2023-12-07,147.58999633789062,153.7899932861328,156.14999389648438
1220,1220,1220,2023-12-08,148.72999572753906,154.41000366210938,155.08999633789062
1221,1221,1221,2023-12-11,149.5399932861328,154.27000427246094,154.16000366210938
1222,1222,1222,2023-12-12,147.8800048828125,153.86000061035156,154.6300048828125
1223,1223,1223,2023-12-13,149.4600067138672,150.14999389648438,154.02000427246094
1224,1224,1224,2023-12-14,153.44000244140625,146.47999572753906,153.99000549316406
1225,1225,1225,2023-12-15,153.11000061035156,147.58999633789062,153.7899932861328
1226,1226,1226,2023-12-18,155.6300048828125,148.72999572753906,154.41000366210938
1227,1227,1227,2023-12-19,157.14999389648438,149.5399932861328,154.27000427246094
1228,1228,1228,2023-12-20,155.8300018310547,147.8800048828125,153.86000061035156
1229,1229,1229,2023-12-21,156.25999450683594,149.4600067138672,150.14999389648438
1230,1230,1230,2023-12-22,156.38999938964844,153.44000244140625,146.47999572753906
1231,1231,1231,2023-12-26,159.0,153.11000061035156,147.58999633789062
1232,1232,1232,2023-12-27,158.08999633789062,155.6300048828125,148.72999572753906
1233,1233,1233,2023-12-28,155.3300018310547,157.14999389648438,149.5399932861328
1234,1234,1234,2023-12-29,155.0800018310547,155.8300018310547,147.8800048828125
1235,1235,1235,2024-01-02,157.00999450683594,156.25999450683594,149.4600067138672
1236,1236,1236,2024-01-03,160.1699981689453,156.38999938964844,153.44000244140625
1237,1237,1237,2024-01-04,155.82000732421875,159.0,153.11000061035156
1238,1238,1238,2024-01-05,155.9499969482422,158.08999633789062,155.6300048828125
1239,1239,1239,2024-01-08,155.75999450683594,155.3300018310547,157.14999389648438
1240,1240,1240,2024-01-09,152.75999450683594,155.0800018310547,155.8300018310547
1241,1241,1241,2024-01-10,151.36000061035156,157.00999450683594,156.25999450683594
1242,1242,1242,2024-01-11,151.38999938964844,160.1699981689453,156.38999938964844
1243,1243,1243,2024-01-12,153.83999633789062,155.82000732421875,159.0
1244,1244,1244,2024-01-16,151.16000366210938,155.9499969482422,158.08999633789062
1245,1245,1245,2024-01-17,149.77999877929688,155.75999450683594,155.3300018310547
1246,1246,1246,2024-01-18,149.74000549316406,152.75999450683594,155.0800018310547
1247,1247,1247,2024-01-19,151.05999755859375,151.36000061035156,157.00999450683594
1248,1248,1248,2024-01-22,151.94000244140625,151.38999938964844,160.1699981689453
1249,1249,1249,2024-01-23,151.47000122070312,153.83999633789062,155.82000732421875
1250,1250,1250,2024-01-24,153.1999969482422,151.16000366210938,155.9499969482422
1251,1251,1251,2024-01-25,156.32000732421875,149.77999877929688,155.75999450683594
1252,1252,1252,2024-01-26,156.24000549316406,149.74000549316406,152.75999450683594
1253,1253,1253,2024-01-29,154.86000061035156,151.05999755859375,151.36000061035156
1254,1254,1254,2024-01-30,156.92999267578125,151.94000244140625,151.38999938964844
1255,1255,1255,2024-01-31,153.74000549316406,151.47000122070312,153.83999633789062
1256,1256,1256,2024-02-01,152.72000122070312,153.1999969482422,151.16000366210938
1257,1257,1257,2024-02-02,150.22000122070312,156.32000732421875,149.77999877929688
1258,1258,1258,2024-02-05,148.65460205078125,156.24000549316406,149.74000549316406
