,Unnamed: 0.1,Unnamed: 0,Date,T,T_6m,T_12m
1124,1124,1124,2023-07-25,14.289463996887209,13.063272476196287,15.071521759033203
1125,1125,1125,2023-07-26,14.376359939575195,12.986032485961914,14.743250846862791
1126,1126,1126,2023-07-27,14.009467124938965,14.08670711517334,14.704629898071287
1127,1127,1127,2023-07-28,13.951536178588867,14.154293060302734,14.598424911499023
1128,1128,1128,2023-07-31,14.019122123718262,14.25084400177002,14.598424911499023
1129,1129,1129,2023-08-01,13.80671215057373,14.43428897857666,13.999813079833984
1130,1130,1130,2023-08-02,13.854987144470217,14.289463996887209,13.063272476196287
1131,1131,1131,2023-08-03,13.60395622253418,14.376359939575195,12.986032485961914
1132,1132,1132,2023-08-04,13.517060279846191,14.009467124938965,14.08670711517334
1133,1133,1133,2023-08-07,13.526715278625488,13.951536178588867,14.154293060302734
1134,1134,1134,2023-08-08,13.690851211547852,14.019122123718262,14.25084400177002
1135,1135,1135,2023-08-09,13.77774715423584,13.80671215057373,14.43428897857666
1136,1136,1136,2023-08-10,13.681195259094238,13.854987144470217,14.289463996887209
1137,1137,1137,2023-08-11,13.874296188354492,13.60395622253418,14.376359939575195
1138,1138,1138,2023-08-14,13.768091201782228,13.517060279846191,14.009467124938965
1139,1139,1139,2023-08-15,13.652231216430664,13.526715278625488,13.951536178588867
1140,1140,1140,2023-08-16,13.613611221313477,13.690851211547852,14.019122123718262
1141,1141,1141,2023-08-17,13.526715278625488,13.77774715423584,13.80671215057373
1142,1142,1142,2023-08-18,13.565335273742676,13.681195259094238,13.854987144470217
1143,1143,1143,2023-08-21,13.613611221313477,13.874296188354492,13.60395622253418
1144,1144,1144,2023-08-22,13.768091201782228,13.768091201782228,13.517060279846191
1145,1145,1145,2023-08-23,13.671541213989258,13.652231216430664,13.526715278625488
1146,1146,1146,2023-08-24,13.661885261535645,13.613611221313477,13.690851211547852
1147,1147,1147,2023-08-25,13.623265266418455,13.526715278625488,13.77774715423584
1148,1148,1148,2023-08-28,13.719816207885742,13.565335273742676,13.681195259094238
1149,1149,1149,2023-08-29,14.260498046875,13.613611221313477,13.874296188354492
1150,1150,1150,2023-08-30,14.221878051757812,13.768091201782228,13.768091201782228
1151,1151,1151,2023-08-31,14.279808044433594,13.671541213989258,13.652231216430664
1152,1152,1152,2023-09-01,14.14463710784912,13.661885261535645,13.613611221313477
1153,1153,1153,2023-09-05,13.980502128601074,13.623265266418455,13.526715278625488
1154,1154,1154,2023-09-06,14.106017112731934,13.719816207885742,13.565335273742676
1155,1155,1155,2023-09-07,14.106017112731934,14.260498046875,13.613611221313477
1156,1156,1156,2023-09-08,13.903261184692385,14.221878051757812,13.768091201782228
1157,1157,1157,2023-09-11,14.019122123718262,14.279808044433594,13.671541213989258
1158,1158,1158,2023-09-12,13.96119213104248,14.14463710784912,13.661885261535645
1159,1159,1159,2023-09-13,14.115673065185549,13.980502128601074,13.623265266418455
1160,1160,1160,2023-09-14,14.540494918823242,14.106017112731934,13.719816207885742
1161,1161,1161,2023-09-15,14.704629898071287,14.106017112731934,14.260498046875
1162,1162,1162,2023-09-18,14.569459915161133,13.903261184692385,14.221878051757812
1163,1163,1163,2023-09-19,14.685320854187012,14.019122123718262,14.279808044433594
1164,1164,1164,2023-09-20,15.013591766357422,13.96119213104248,14.14463710784912
1165,1165,1165,2023-09-21,14.78187084197998,14.115673065185549,13.980502128601074
1166,1166,1166,2023-09-22,14.598424911499023,14.540494918823242,14.106017112731934
1167,1167,1167,2023-09-25,14.540494918823242,14.704629898071287,14.106017112731934
1168,1168,1168,2023-09-26,14.501874923706056,14.569459915161133,13.903261184692385
1169,1169,1169,2023-09-27,14.357048988342283,14.685320854187012,14.019122123718262
1170,1170,1170,2023-09-28,14.492219924926758,15.013591766357422,13.96119213104248
1171,1171,1171,2023-09-29,14.501874923706056,14.78187084197998,14.115673065185549
1172,1172,1172,2023-10-02,14.163948059082031,14.598424911499023,14.540494918823242
1173,1173,1173,2023-10-03,14.270153045654297,14.540494918823242,14.704629898071287
1174,1174,1174,2023-10-04,14.14463710784912,14.501874923706056,14.569459915161133
1175,1175,1175,2023-10-05,14.318428993225098,14.357048988342283,14.685320854187012
1176,1176,1176,2023-10-06,14.21806526184082,14.492219924926758,15.013591766357422
1177,1177,1177,2023-10-09,14.493571281433104,14.501874923706056,14.78187084197998
1178,1178,1178,2023-10-10,14.71988010406494,14.163948059082031,14.598424911499023
1179,1179,1179,2023-10-11,14.532930374145508,14.270153045654297,14.540494918823242
1180,1180,1180,2023-10-12,14.21806526184082,14.14463710784912,14.501874923706056
1181,1181,1181,2023-10-13,14.129509925842283,14.318428993225098,14.357048988342283
1182,1182,1182,2023-10-16,14.178707122802734,14.21806526184082,14.492219924926758
1183,1183,1183,2023-10-17,14.34597873687744,14.493571281433104,14.501874923706056
1184,1184,1184,2023-10-18,14.0901517868042,14.71988010406494,14.163948059082031
1185,1185,1185,2023-10-19,15.01506519317627,14.532930374145508,14.270153045654297
1186,1186,1186,2023-10-20,15.133138656616213,14.21806526184082,14.14463710784912
1187,1187,1187,2023-10-23,14.710040092468262,14.129509925842283,14.318428993225098
1188,1188,1188,2023-10-24,15.28073024749756,14.178707122802734,14.21806526184082
1189,1189,1189,2023-10-25,14.94618797302246,14.34597873687744,14.493571281433104
1190,1190,1190,2023-10-26,14.877311706542969,14.0901517868042,14.71988010406494
1191,1191,1191,2023-10-27,14.58212661743164,15.01506519317627,14.532930374145508
1192,1192,1192,2023-10-30,15.01506519317627,15.133138656616213,14.21806526184082
1193,1193,1193,2023-10-31,15.152816772460938,14.710040092468262,14.129509925842283
1194,1194,1194,2023-11-01,15.329928398132324,15.28073024749756,14.178707122802734
1195,1195,1195,2023-11-02,15.477519989013672,14.94618797302246,14.34597873687744
1196,1196,1196,2023-11-03,15.625113487243652,14.877311706542969,14.0901517868042
1197,1197,1197,2023-11-06,15.497200012207031,14.58212661743164,15.01506519317627
1198,1198,1198,2023-11-07,15.585755348205566,15.01506519317627,15.133138656616213
1199,1199,1199,2023-11-08,15.398804664611816,15.152816772460938,14.710040092468262
1200,1200,1200,2023-11-09,15.379125595092772,15.329928398132324,15.28073024749756
1201,1201,1201,2023-11-10,15.388965606689451,15.477519989013672,14.94618797302246
1202,1202,1202,2023-11-13,15.329928398132324,15.625113487243652,14.877311706542969
1203,1203,1203,2023-11-14,15.379125595092772,15.497200012207031,14.58212661743164
1204,1204,1204,2023-11-15,15.507039070129396,15.585755348205566,15.01506519317627
1205,1205,1205,2023-11-16,15.625113487243652,15.398804664611816,15.152816772460938
1206,1206,1206,2023-11-17,15.64479160308838,15.379125595092772,15.329928398132324
1207,1207,1207,2023-11-20,15.841582298278809,15.388965606689451,15.477519989013672
1208,1208,1208,2023-11-21,15.930137634277344,15.329928398132324,15.625113487243652
1209,1209,1209,2023-11-22,15.9104585647583,15.379125595092772,15.497200012207031
1210,1210,1210,2023-11-24,15.94981575012207,15.507039070129396,15.585755348205566
1211,1211,1211,2023-11-27,15.94981575012207,15.625113487243652,15.398804664611816
1212,1212,1212,2023-11-28,15.92029857635498,15.64479160308838,15.379125595092772
1213,1213,1213,2023-11-29,16.03837013244629,15.841582298278809,15.388965606689451
1214,1214,1214,2023-11-30,16.30403709411621,15.930137634277344,15.329928398132324
1215,1215,1215,2023-12-01,16.49098777770996,15.9104585647583,15.379125595092772
1216,1216,1216,2023-12-04,16.392593383789062,15.94981575012207,15.507039070129396
1217,1217,1217,2023-12-05,16.943603515625,15.94981575012207,15.625113487243652
1218,1218,1218,2023-12-06,16.668100357055664,15.92029857635498,15.64479160308838
1219,1219,1219,2023-12-07,16.815690994262695,16.03837013244629,15.841582298278809
1220,1220,1220,2023-12-08,16.648420333862305,16.30403709411621,15.930137634277344
1221,1221,1221,2023-12-11,16.35323715209961,16.49098777770996,15.9104585647583
1222,1222,1222,2023-12-12,16.1466064453125,16.392593383789062,15.94981575012207
1223,1223,1223,2023-12-13,16.185964584350586,16.943603515625,15.94981575012207
1224,1224,1224,2023-12-14,16.382753372192383,16.668100357055664,15.92029857635498
1225,1225,1225,2023-12-15,16.254840850830078,16.815690994262695,16.03837013244629
1226,1226,1226,2023-12-18,16.195802688598633,16.648420333862305,16.30403709411621
1227,1227,1227,2023-12-19,16.34339714050293,16.35323715209961,16.49098777770996
1228,1228,1228,2023-12-20,16.13676643371582,16.1466064453125,16.392593383789062
1229,1229,1229,2023-12-21,16.225322723388672,16.185964584350586,16.943603515625
1230,1230,1230,2023-12-22,16.284358978271484,16.382753372192383,16.668100357055664
1231,1231,1231,2023-12-26,16.30403709411621,16.254840850830078,16.815690994262695
1232,1232,1232,2023-12-27,16.31387710571289,16.195802688598633,16.648420333862305
1233,1233,1233,2023-12-28,16.471309661865234,16.34339714050293,16.35323715209961
1234,1234,1234,2023-12-29,16.51066780090332,16.13676643371582,16.1466064453125
1235,1235,1235,2024-01-02,16.97312355041504,16.225322723388672,16.185964584350586
1236,1236,1236,2024-01-03,16.95344352722168,16.284358978271484,16.382753372192383
1237,1237,1237,2024-01-04,16.874727249145508,16.30403709411621,16.254840850830078
1238,1238,1238,2024-01-05,17.189592361450195,16.31387710571289,16.195802688598633
1239,1239,1239,2024-01-08,17.04199981689453,16.471309661865234,16.34339714050293
1240,1240,1240,2024-01-09,16.950000762939453,16.51066780090332,16.13676643371582
1241,1241,1241,2024-01-10,16.8700008392334,16.97312355041504,16.225322723388672
1242,1242,1242,2024-01-11,16.229999542236328,16.95344352722168,16.284358978271484
1243,1243,1243,2024-01-12,16.479999542236328,16.874727249145508,16.30403709411621
1244,1244,1244,2024-01-16,16.440000534057617,17.189592361450195,16.31387710571289
1245,1245,1245,2024-01-17,16.40999984741211,17.04199981689453,16.471309661865234
1246,1246,1246,2024-01-18,16.399999618530273,16.950000762939453,16.51066780090332
1247,1247,1247,2024-01-19,16.670000076293945,16.8700008392334,16.97312355041504
1248,1248,1248,2024-01-22,16.799999237060547,16.229999542236328,16.95344352722168
1249,1249,1249,2024-01-23,17.190000534057617,16.479999542236328,16.874727249145508
1250,1250,1250,2024-01-24,16.68000030517578,16.440000534057617,17.189592361450195
1251,1251,1251,2024-01-25,17.18000030517578,16.40999984741211,17.04199981689453
1252,1252,1252,2024-01-26,17.290000915527344,16.399999618530273,16.950000762939453
1253,1253,1253,2024-01-29,17.25,16.670000076293945,16.8700008392334
1254,1254,1254,2024-01-30,17.530000686645508,16.799999237060547,16.229999542236328
1255,1255,1255,2024-01-31,17.690000534057617,17.190000534057617,16.479999542236328
1256,1256,1256,2024-02-01,18.040000915527344,16.68000030517578,16.440000534057617
1257,1257,1257,2024-02-02,17.829999923706055,17.18000030517578,16.40999984741211
1258,1258,1258,2024-02-05,17.704999923706055,17.290000915527344,16.399999618530273
