,Date,DG
455,2020-11-20 00:00:00-05:00,203.02081298828125
456,2020-11-23 00:00:00-05:00,203.80303955078125
457,2020-11-24 00:00:00-05:00,205.67649841308594
458,2020-11-25 00:00:00-05:00,209.55865478515625
459,2020-11-27 00:00:00-05:00,210.53399658203125
460,2020-11-30 00:00:00-05:00,211.08445739746094
461,2020-12-01 00:00:00-05:00,212.30123901367188
462,2020-12-02 00:00:00-05:00,210.08010864257812
463,2020-12-03 00:00:00-05:00,207.1347198486328
464,2020-12-04 00:00:00-05:00,206.111083984375
465,2020-12-07 00:00:00-05:00,206.04348754882812
466,2020-12-08 00:00:00-05:00,204.1217041015625
467,2020-12-09 00:00:00-05:00,201.8136749267578
468,2020-12-10 00:00:00-05:00,198.810302734375
469,2020-12-11 00:00:00-05:00,199.5249481201172
470,2020-12-14 00:00:00-05:00,198.83926391601562
471,2020-12-15 00:00:00-05:00,200.65476989746094
472,2020-12-16 00:00:00-05:00,203.78372192382812
473,2020-12-17 00:00:00-05:00,205.26124572753906
474,2020-12-18 00:00:00-05:00,203.26222229003906
475,2020-12-21 00:00:00-05:00,203.7257843017578
476,2020-12-22 00:00:00-05:00,205.76344299316406
477,2020-12-23 00:00:00-05:00,203.92857360839844
478,2020-12-24 00:00:00-05:00,204.0347900390625
479,2020-12-28 00:00:00-05:00,203.17529296875
480,2020-12-29 00:00:00-05:00,204.09271240234375
481,2020-12-30 00:00:00-05:00,202.73106384277344
482,2020-12-31 00:00:00-05:00,203.0884246826172
483,2021-01-04 00:00:00-05:00,202.8659210205078
484,2021-01-05 00:00:00-05:00,199.983154296875
485,2021-01-06 00:00:00-05:00,208.28314208984375
486,2021-01-07 00:00:00-05:00,210.614501953125
487,2021-01-08 00:00:00-05:00,208.76681518554688
488,2021-01-11 00:00:00-05:00,208.23475646972656
489,2021-01-12 00:00:00-05:00,211.25296020507812
490,2021-01-13 00:00:00-05:00,211.09817504882812
491,2021-01-14 00:00:00-05:00,206.2807159423828
492,2021-01-15 00:00:00-05:00,204.53944396972656
493,2021-01-19 00:00:00-05:00,199.3350067138672
494,2021-01-20 00:00:00-05:00,198.42568969726562
495,2021-01-21 00:00:00-05:00,200.9408416748047
496,2021-01-22 00:00:00-05:00,199.48013305664062
497,2021-01-25 00:00:00-05:00,199.82838439941406
498,2021-01-26 00:00:00-05:00,199.39308166503906
499,2021-01-27 00:00:00-05:00,193.11488342285156
500,2021-01-28 00:00:00-05:00,192.55380249023438
501,2021-01-29 00:00:00-05:00,188.25872802734375
502,2021-02-01 00:00:00-05:00,186.4593963623047
503,2021-02-02 00:00:00-05:00,188.97457885742188
504,2021-02-03 00:00:00-05:00,189.3905487060547
505,2021-02-04 00:00:00-05:00,189.3324737548828
506,2021-02-05 00:00:00-05:00,187.4945068359375
507,2021-02-08 00:00:00-05:00,191.90567016601562
508,2021-02-09 00:00:00-05:00,196.84893798828125
509,2021-02-10 00:00:00-05:00,194.749755859375
510,2021-02-11 00:00:00-05:00,193.51148986816406
511,2021-02-12 00:00:00-05:00,192.11849975585938
512,2021-02-16 00:00:00-05:00,193.69529724121094
513,2021-02-17 00:00:00-05:00,194.92384338378906
514,2021-02-18 00:00:00-05:00,196.21044921875
515,2021-02-19 00:00:00-05:00,194.59494018554688
516,2021-02-22 00:00:00-05:00,192.282958984375
517,2021-02-23 00:00:00-05:00,188.81011962890625
