,Unnamed: 0.1,Unnamed: 0,Date,V,V_6m,V_12m
1130,1130,1130,2023-08-02,236.61038208007807,237.73587036132807,243.0146942138672
1131,1131,1131,2023-08-03,237.8056030273437,236.15223693847656,239.8075561523437
1132,1132,1132,2023-08-04,238.03468322753903,233.5028686523437,240.4549560546875
1133,1133,1133,2023-08-07,240.5446014404297,234.80763244628903,238.6621551513672
1134,1134,1134,2023-08-08,238.33346557617188,236.7797088623047,238.29364013671875
1135,1135,1135,2023-08-09,238.80160522460932,238.821517944336,239.77769470214844
1136,1136,1136,2023-08-10,239.64979553222656,236.61038208007807,237.73587036132807
1137,1137,1137,2023-08-11,239.5300445556641,237.8056030273437,236.15223693847656
1138,1138,1138,2023-08-14,242.38397216796875,238.03468322753903,233.5028686523437
1139,1139,1139,2023-08-15,239.32049560546875,240.5446014404297,234.80763244628903
1140,1140,1140,2023-08-16,238.78163146972656,238.33346557617188,236.7797088623047
1141,1141,1141,2023-08-17,236.86572265625,238.80160522460932,238.821517944336
1142,1142,1142,2023-08-18,237.6640167236328,239.64979553222656,236.61038208007807
1143,1143,1143,2023-08-21,238.9512939453125,239.5300445556641,237.8056030273437
1144,1144,1144,2023-08-22,240.05892944335932,242.38397216796875,238.03468322753903
1145,1145,1145,2023-08-23,241.7852478027344,239.32049560546875,240.5446014404297
1146,1146,1146,2023-08-24,238.9612579345703,238.78163146972656,238.33346557617188
1147,1147,1147,2023-08-25,242.0546875,236.86572265625,238.80160522460932
1148,1148,1148,2023-08-28,243.3119964599609,237.6640167236328,239.64979553222656
1149,1149,1149,2023-08-29,244.8187866210937,238.9512939453125,239.5300445556641
1150,1150,1150,2023-08-30,245.70689392089844,240.05892944335932,242.38397216796875
1151,1151,1151,2023-08-31,245.15806579589844,241.7852478027344,239.32049560546875
1152,1152,1152,2023-09-01,247.58290100097656,238.9612579345703,238.78163146972656
1153,1153,1153,2023-09-05,244.8187866210937,242.0546875,236.86572265625
1154,1154,1154,2023-09-06,245.63705444335932,243.3119964599609,237.6640167236328
1155,1155,1155,2023-09-07,246.614974975586,244.8187866210937,238.9512939453125
1156,1156,1156,2023-09-08,246.7646484375,245.70689392089844,240.05892944335932
1157,1157,1157,2023-09-11,246.69479370117188,245.15806579589844,241.7852478027344
1158,1158,1158,2023-09-12,246.77462768554688,247.58290100097656,238.9612579345703
1159,1159,1159,2023-09-13,247.30349731445312,244.8187866210937,242.0546875
1160,1160,1160,2023-09-14,240.9869537353516,245.63705444335932,243.3119964599609
1161,1161,1161,2023-09-15,240.5578765869141,246.614974975586,244.8187866210937
1162,1162,1162,2023-09-18,244.14024353027344,246.7646484375,245.70689392089844
1163,1163,1163,2023-09-19,243.0425720214844,246.69479370117188,245.15806579589844
1164,1164,1164,2023-09-20,241.34619140625,246.77462768554688,247.58290100097656
1165,1165,1165,2023-09-21,236.1073455810547,247.30349731445312,244.8187866210937
1166,1166,1166,2023-09-22,234.58059692382807,240.9869537353516,245.63705444335932
1167,1167,1167,2023-09-25,232.8642425537109,240.5578765869141,246.614974975586
1168,1168,1168,2023-09-26,229.16212463378903,244.14024353027344,246.7646484375
1169,1169,1169,2023-09-27,229.012451171875,243.0425720214844,246.69479370117188
1170,1170,1170,2023-09-28,231.16786193847656,241.34619140625,246.77462768554688
1171,1171,1171,2023-09-29,229.52134704589844,236.1073455810547,247.30349731445312
1172,1172,1172,2023-10-02,230.7786865234375,234.58059692382807,240.9869537353516
1173,1173,1173,2023-10-03,228.32391357421875,232.8642425537109,240.5578765869141
1174,1174,1174,2023-10-04,230.72879028320312,229.16212463378903,244.14024353027344
1175,1175,1175,2023-10-05,232.9839782714844,229.012451171875,243.0425720214844
1176,1176,1176,2023-10-06,234.5406646728516,231.16786193847656,241.34619140625
1177,1177,1177,2023-10-09,233.94195556640625,229.52134704589844,236.1073455810547
1178,1178,1178,2023-10-10,236.0973663330078,230.7786865234375,234.58059692382807
1179,1179,1179,2023-10-11,235.17930603027344,228.32391357421875,232.8642425537109
1180,1180,1180,2023-10-12,236.2769775390625,230.72879028320312,229.16212463378903
1181,1181,1181,2023-10-13,237.1650848388672,232.9839782714844,229.012451171875
1182,1182,1182,2023-10-16,239.5599975585937,234.5406646728516,231.16786193847656
1183,1183,1183,2023-10-17,240.6875915527344,233.94195556640625,229.52134704589844
1184,1184,1184,2023-10-18,236.96551513671875,236.0973663330078,230.7786865234375
1185,1185,1185,2023-10-19,233.3132781982422,235.17930603027344,228.32391357421875
1186,1186,1186,2023-10-20,232.8842010498047,236.2769775390625,230.72879028320312
1187,1187,1187,2023-10-23,231.0381317138672,237.1650848388672,232.9839782714844
1188,1188,1188,2023-10-24,234.1514892578125,239.5599975585937,234.5406646728516
1189,1189,1189,2023-10-25,236.34683227539065,240.6875915527344,233.94195556640625
1190,1190,1190,2023-10-26,230.7886657714844,236.96551513671875,236.0973663330078
1191,1191,1191,2023-10-27,228.782943725586,233.3132781982422,235.17930603027344
1192,1192,1192,2023-10-30,232.5848388671875,232.8842010498047,236.2769775390625
1193,1193,1193,2023-10-31,234.60055541992188,231.0381317138672,237.1650848388672
1194,1194,1194,2023-11-01,238.0731506347656,234.1514892578125,239.5599975585937
1195,1195,1195,2023-11-02,242.7332305908203,236.34683227539065,240.6875915527344
1196,1196,1196,2023-11-03,243.08248901367188,230.7886657714844,236.96551513671875
1197,1197,1197,2023-11-06,242.9727325439453,228.782943725586,233.3132781982422
1198,1198,1198,2023-11-07,244.25001525878903,232.5848388671875,232.8842010498047
1199,1199,1199,2023-11-08,243.91000366210932,234.60055541992188,231.0381317138672
1200,1200,1200,2023-11-09,241.63999938964844,238.0731506347656,234.1514892578125
1201,1201,1201,2023-11-10,245.25,242.7332305908203,236.34683227539065
1202,1202,1202,2023-11-13,244.6699981689453,243.08248901367188,230.7886657714844
1203,1203,1203,2023-11-14,246.94000244140625,242.9727325439453,228.782943725586
1204,1204,1204,2023-11-15,248.1100006103516,244.25001525878903,232.5848388671875
1205,1205,1205,2023-11-16,248.57000732421875,243.91000366210932,234.60055541992188
1206,1206,1206,2023-11-17,249.5599975585937,241.63999938964844,238.0731506347656
1207,1207,1207,2023-11-20,249.97000122070312,245.25,242.7332305908203
1208,1208,1208,2023-11-21,252.22999572753903,244.6699981689453,243.08248901367188
1209,1209,1209,2023-11-22,253.72000122070312,246.94000244140625,242.9727325439453
1210,1210,1210,2023-11-24,254.3000030517578,248.1100006103516,244.25001525878903
1211,1211,1211,2023-11-27,254.13999938964844,248.57000732421875,243.91000366210932
1212,1212,1212,2023-11-28,252.94000244140625,249.5599975585937,241.63999938964844
1213,1213,1213,2023-11-29,254.22999572753903,249.97000122070312,245.25
1214,1214,1214,2023-11-30,256.67999267578125,252.22999572753903,244.6699981689453
1215,1215,1215,2023-12-01,256.45001220703125,253.72000122070312,246.94000244140625
1216,1216,1216,2023-12-04,254.44000244140625,254.3000030517578,248.1100006103516
1217,1217,1217,2023-12-05,254.6100006103516,254.13999938964844,248.57000732421875
1218,1218,1218,2023-12-06,254.2899932861328,252.94000244140625,249.5599975585937
1219,1219,1219,2023-12-07,255.82000732421875,254.22999572753903,249.97000122070312
1220,1220,1220,2023-12-08,255.7400054931641,256.67999267578125,252.22999572753903
1221,1221,1221,2023-12-11,256.5199890136719,256.45001220703125,253.72000122070312
1222,1222,1222,2023-12-12,259.5599975585937,254.44000244140625,254.3000030517578
1223,1223,1223,2023-12-13,262.3800048828125,254.6100006103516,254.13999938964844
1224,1224,1224,2023-12-14,258.7300109863281,254.2899932861328,252.94000244140625
1225,1225,1225,2023-12-15,258.0299987792969,255.82000732421875,254.22999572753903
1226,1226,1226,2023-12-18,258.3699951171875,255.7400054931641,256.67999267578125
1227,1227,1227,2023-12-19,259.989990234375,256.5199890136719,256.45001220703125
1228,1228,1228,2023-12-20,257.1099853515625,259.5599975585937,254.44000244140625
1229,1229,1229,2023-12-21,259.5400085449219,262.3800048828125,254.6100006103516
1230,1230,1230,2023-12-22,258.42999267578125,258.7300109863281,254.2899932861328
1231,1231,1231,2023-12-26,259.1600036621094,258.0299987792969,255.82000732421875
1232,1232,1232,2023-12-27,258.92999267578125,258.3699951171875,255.7400054931641
1233,1233,1233,2023-12-28,260.3999938964844,259.989990234375,256.5199890136719
1234,1234,1234,2023-12-29,260.3500061035156,257.1099853515625,259.5599975585937
1235,1235,1235,2024-01-02,258.8699951171875,259.5400085449219,262.3800048828125
1236,1236,1236,2024-01-03,257.9800109863281,258.42999267578125,258.7300109863281
1237,1237,1237,2024-01-04,259.6099853515625,259.1600036621094,258.0299987792969
1238,1238,1238,2024-01-05,259.69000244140625,258.92999267578125,258.3699951171875
1239,1239,1239,2024-01-08,262.5400085449219,260.3999938964844,259.989990234375
1240,1240,1240,2024-01-09,263.3299865722656,260.3500061035156,257.1099853515625
1241,1241,1241,2024-01-10,264.5599975585937,258.8699951171875,259.5400085449219
1242,1242,1242,2024-01-11,264.0299987792969,257.9800109863281,258.42999267578125
1243,1243,1243,2024-01-12,264.1700134277344,259.6099853515625,259.1600036621094
1244,1244,1244,2024-01-16,265.239990234375,259.69000244140625,258.92999267578125
1245,1245,1245,2024-01-17,266.6300048828125,262.5400085449219,260.3999938964844
1246,1246,1246,2024-01-18,268.1400146484375,263.3299865722656,260.3500061035156
1247,1247,1247,2024-01-19,270.8999938964844,264.5599975585937,258.8699951171875
1248,1248,1248,2024-01-22,271.20001220703125,264.0299987792969,257.9800109863281
1249,1249,1249,2024-01-23,271.260009765625,264.1700134277344,259.6099853515625
1250,1250,1250,2024-01-24,271.6499938964844,265.239990234375,259.69000244140625
1251,1251,1251,2024-01-25,272.6099853515625,266.6300048828125,262.5400085449219
1252,1252,1252,2024-01-26,267.94000244140625,268.1400146484375,263.3299865722656
1253,1253,1253,2024-01-29,273.6600036621094,270.8999938964844,264.5599975585937
1254,1254,1254,2024-01-30,277.1499938964844,271.20001220703125,264.0299987792969
1255,1255,1255,2024-01-31,273.260009765625,271.260009765625,264.1700134277344
1256,1256,1256,2024-02-01,277.04998779296875,271.6499938964844,265.239990234375
1257,1257,1257,2024-02-02,277.17999267578125,272.6099853515625,266.6300048828125
1258,1258,1258,2024-02-05,276.1700134277344,267.94000244140625,268.1400146484375
