,Unnamed: 0.1,Unnamed: 0,Date,CHTR,CHTR_6m,CHTR_12m
785,785,785,2022-03-17,577.6500244140625,557.75,594.739990234375
786,786,786,2022-03-18,577.3200073242188,562.1300048828125,570.989990234375
787,787,787,2022-03-21,565.77001953125,559.2899780273438,561.8200073242188
788,788,788,2022-03-22,574.6599731445312,566.1400146484375,549.9299926757812
789,789,789,2022-03-23,559.989990234375,569.1599731445312,555.6400146484375
790,790,790,2022-03-24,559.3200073242188,572.1099853515625,551.4299926757812
791,791,791,2022-03-25,558.260009765625,577.6500244140625,557.75
792,792,792,2022-03-28,565.25,577.3200073242188,562.1300048828125
793,793,793,2022-03-29,572.3300170898438,565.77001953125,559.2899780273438
794,794,794,2022-03-30,570.1199951171875,574.6599731445312,566.1400146484375
795,795,795,2022-03-31,545.52001953125,559.989990234375,569.1599731445312
796,796,796,2022-04-01,561.6799926757812,559.3200073242188,572.1099853515625
797,797,797,2022-04-04,562.0,558.260009765625,577.6500244140625
798,798,798,2022-04-05,556.7899780273438,565.25,577.3200073242188
799,799,799,2022-04-06,561.260009765625,572.3300170898438,565.77001953125
800,800,800,2022-04-07,552.47998046875,570.1199951171875,574.6599731445312
801,801,801,2022-04-08,557.5999755859375,545.52001953125,559.989990234375
802,802,802,2022-04-11,559.9099731445312,561.6799926757812,559.3200073242188
803,803,803,2022-04-12,549.1199951171875,562.0,558.260009765625
804,804,804,2022-04-13,562.4000244140625,556.7899780273438,565.25
805,805,805,2022-04-14,555.3200073242188,561.260009765625,572.3300170898438
806,806,806,2022-04-18,533.47998046875,552.47998046875,570.1199951171875
807,807,807,2022-04-19,557.75,557.5999755859375,545.52001953125
808,808,808,2022-04-20,535.9600219726562,559.9099731445312,561.6799926757812
809,809,809,2022-04-21,519.030029296875,549.1199951171875,562.0
810,810,810,2022-04-22,511.3699951171875,562.4000244140625,556.7899780273438
811,811,811,2022-04-25,506.9700012207031,555.3200073242188,561.260009765625
812,812,812,2022-04-26,486.9500122070313,533.47998046875,552.47998046875
813,813,813,2022-04-27,482.010009765625,557.75,557.5999755859375
814,814,814,2022-04-28,461.489990234375,535.9600219726562,559.9099731445312
815,815,815,2022-04-29,428.489990234375,519.030029296875,549.1199951171875
816,816,816,2022-05-02,432.5400085449219,511.3699951171875,562.4000244140625
817,817,817,2022-05-03,425.6199951171875,506.9700012207031,555.3200073242188
818,818,818,2022-05-04,448.3399963378906,486.9500122070313,533.47998046875
819,819,819,2022-05-05,456.2000122070313,482.010009765625,557.75
820,820,820,2022-05-06,459.7699890136719,461.489990234375,535.9600219726562
821,821,821,2022-05-09,463.6700134277344,428.489990234375,519.030029296875
822,822,822,2022-05-10,468.2300109863281,432.5400085449219,511.3699951171875
823,823,823,2022-05-11,448.3500061035156,425.6199951171875,506.9700012207031
824,824,824,2022-05-12,465.260009765625,448.3399963378906,486.9500122070313
825,825,825,2022-05-13,471.3900146484375,456.2000122070313,482.010009765625
826,826,826,2022-05-16,463.3399963378906,459.7699890136719,461.489990234375
827,827,827,2022-05-17,472.1300048828125,463.6700134277344,428.489990234375
828,828,828,2022-05-18,469.5,468.2300109863281,432.5400085449219
829,829,829,2022-05-19,474.5700073242188,448.3500061035156,425.6199951171875
830,830,830,2022-05-20,479.0299987792969,465.260009765625,448.3399963378906
831,831,831,2022-05-23,473.6700134277344,471.3900146484375,456.2000122070313
832,832,832,2022-05-24,479.0199890136719,463.3399963378906,459.7699890136719
833,833,833,2022-05-25,487.6099853515625,472.1300048828125,463.6700134277344
834,834,834,2022-05-26,502.8399963378906,469.5,468.2300109863281
835,835,835,2022-05-27,509.9400024414063,474.5700073242188,448.3500061035156
836,836,836,2022-05-31,506.9299926757813,479.0299987792969,465.260009765625
837,837,837,2022-06-01,495.3800048828125,473.6700134277344,471.3900146484375
838,838,838,2022-06-02,498.2200012207031,479.0199890136719,463.3399963378906
839,839,839,2022-06-03,491.0700073242188,487.6099853515625,472.1300048828125
840,840,840,2022-06-06,484.7200012207031,502.8399963378906,469.5
841,841,841,2022-06-07,482.5499877929688,509.9400024414063,474.5700073242188
842,842,842,2022-06-08,487.9500122070313,506.9299926757813,479.0299987792969
843,843,843,2022-06-09,482.260009765625,495.3800048828125,473.6700134277344
844,844,844,2022-06-10,474.1900024414063,498.2200012207031,479.0199890136719
845,845,845,2022-06-13,454.4700012207031,491.0700073242188,487.6099853515625
846,846,846,2022-06-14,451.9700012207031,484.7200012207031,502.8399963378906
847,847,847,2022-06-15,449.0,482.5499877929688,509.9400024414063
848,848,848,2022-06-16,415.3500061035156,487.9500122070313,506.9299926757813
849,849,849,2022-06-17,441.9599914550781,482.260009765625,495.3800048828125
850,850,850,2022-06-21,437.4700012207031,474.1900024414063,498.2200012207031
851,851,851,2022-06-22,448.239990234375,454.4700012207031,491.0700073242188
852,852,852,2022-06-23,455.1300048828125,451.9700012207031,484.7200012207031
853,853,853,2022-06-24,463.1199951171875,449.0,482.5499877929688
854,854,854,2022-06-27,464.3599853515625,415.3500061035156,487.9500122070313
855,855,855,2022-06-28,457.0299987792969,441.9599914550781,482.260009765625
856,856,856,2022-06-29,463.8399963378906,437.4700012207031,474.1900024414063
857,857,857,2022-06-30,468.5299987792969,448.239990234375,454.4700012207031
858,858,858,2022-07-01,480.9200134277344,455.1300048828125,451.9700012207031
859,859,859,2022-07-05,481.2200012207031,463.1199951171875,449.0
860,860,860,2022-07-06,471.6400146484375,464.3599853515625,415.3500061035156
861,861,861,2022-07-07,465.3999938964844,457.0299987792969,441.9599914550781
862,862,862,2022-07-08,463.5499877929688,463.8399963378906,437.4700012207031
863,863,863,2022-07-11,453.3900146484375,468.5299987792969,448.239990234375
864,864,864,2022-07-12,468.1000061035156,480.9200134277344,455.1300048828125
865,865,865,2022-07-13,465.6400146484375,481.2200012207031,463.1199951171875
866,866,866,2022-07-14,468.75,471.6400146484375,464.3599853515625
867,867,867,2022-07-15,476.6000061035156,465.3999938964844,457.0299987792969
868,868,868,2022-07-18,474.010009765625,463.5499877929688,463.8399963378906
869,869,869,2022-07-19,482.9500122070313,453.3900146484375,468.5299987792969
870,870,870,2022-07-20,483.2000122070313,468.1000061035156,480.9200134277344
871,871,871,2022-07-21,492.739990234375,465.6400146484375,481.2200012207031
872,872,872,2022-07-22,485.7000122070313,468.75,471.6400146484375
873,873,873,2022-07-25,478.9800109863281,476.6000061035156,465.3999938964844
874,874,874,2022-07-26,479.010009765625,474.010009765625,463.5499877929688
875,875,875,2022-07-27,475.9400024414063,482.9500122070313,453.3900146484375
876,876,876,2022-07-28,435.5799865722656,483.2000122070313,468.1000061035156
877,877,877,2022-07-29,432.1000061035156,492.739990234375,465.6400146484375
878,878,878,2022-08-01,426.55999755859375,485.7000122070313,468.75
879,879,879,2022-08-02,437.6499938964844,478.9800109863281,476.6000061035156
880,880,880,2022-08-03,452.1799926757813,479.010009765625,474.010009765625
881,881,881,2022-08-04,459.4500122070313,475.9400024414063,482.9500122070313
882,882,882,2022-08-05,462.9800109863281,435.5799865722656,483.2000122070313
883,883,883,2022-08-08,464.0499877929688,432.1000061035156,492.739990234375
884,884,884,2022-08-09,452.5,426.55999755859375,485.7000122070313
885,885,885,2022-08-10,462.6900024414063,437.6499938964844,478.9800109863281
886,886,886,2022-08-11,466.1900024414063,452.1799926757813,479.010009765625
887,887,887,2022-08-12,478.1199951171875,459.4500122070313,475.9400024414063
888,888,888,2022-08-15,480.9200134277344,462.9800109863281,435.5799865722656
889,889,889,2022-08-16,482.8299865722656,464.0499877929688,432.1000061035156
890,890,890,2022-08-17,465.2799987792969,452.5,426.55999755859375
891,891,891,2022-08-18,458.0700073242188,462.6900024414063,437.6499938964844
892,892,892,2022-08-19,454.4599914550781,466.1900024414063,452.1799926757813
893,893,893,2022-08-22,438.510009765625,478.1199951171875,459.4500122070313
894,894,894,2022-08-23,432.05999755859375,480.9200134277344,462.9800109863281
895,895,895,2022-08-24,429.1799926757813,482.8299865722656,464.0499877929688
896,896,896,2022-08-25,438.5400085449219,465.2799987792969,452.5
897,897,897,2022-08-26,425.7699890136719,458.0700073242188,462.6900024414063
898,898,898,2022-08-29,418.2999877929688,454.4599914550781,466.1900024414063
899,899,899,2022-08-30,409.510009765625,438.510009765625,478.1199951171875
900,900,900,2022-08-31,412.6300048828125,432.05999755859375,480.9200134277344
901,901,901,2022-09-01,420.3299865722656,429.1799926757813,482.8299865722656
902,902,902,2022-09-02,407.1400146484375,438.5400085449219,465.2799987792969
903,903,903,2022-09-06,397.0,425.7699890136719,458.0700073242188
904,904,904,2022-09-07,402.5499877929688,418.2999877929688,454.4599914550781
905,905,905,2022-09-08,395.9100036621094,409.510009765625,438.510009765625
906,906,906,2022-09-09,405.9100036621094,412.6300048828125,432.05999755859375
907,907,907,2022-09-12,406.4500122070313,420.3299865722656,429.1799926757813
908,908,908,2022-09-13,386.8900146484375,407.1400146484375,438.5400085449219
909,909,909,2022-09-14,385.1099853515625,397.0,425.7699890136719
910,910,910,2022-09-15,376.0,402.5499877929688,418.2999877929688
911,911,911,2022-09-16,377.5799865722656,395.9100036621094,409.510009765625
912,912,912,2022-09-19,372.1300048828125,405.9100036621094,412.6300048828125
913,913,913,2022-09-20,362.9400024414063,406.4500122070313,420.3299865722656
914,914,914,2022-09-21,353.0299987792969,386.8900146484375,407.1400146484375
915,915,915,2022-09-22,333.9599914550781,385.1099853515625,397.0
916,916,916,2022-09-23,321.6600036621094,376.0,402.5499877929688
917,917,917,2022-09-26,306.20001220703125,377.5799865722656,395.9100036621094
918,918,918,2022-09-27,306.8900146484375,372.1300048828125,405.9100036621094
919,919,919,2022-09-28,321.0799865722656,362.9400024414063,406.4500122070313
920,920,920,2022-09-29,312.5899963378906,353.0299987792969,386.8900146484375
921,921,921,2022-09-30,303.3500061035156,333.9599914550781,385.1099853515625
922,922,922,2022-10-03,320.2699890136719,321.6600036621094,376.0
923,923,923,2022-10-04,328.5400085449219,306.20001220703125,377.5799865722656
924,924,924,2022-10-05,329.2799987792969,306.8900146484375,372.1300048828125
925,925,925,2022-10-06,323.95001220703125,321.0799865722656,362.9400024414063
926,926,926,2022-10-07,312.5299987792969,312.5899963378906,353.0299987792969
927,927,927,2022-10-10,318.29998779296875,303.3500061035156,333.9599914550781
928,928,928,2022-10-11,308.44000244140625,320.2699890136719,321.6600036621094
929,929,929,2022-10-12,306.3099975585937,328.5400085449219,306.20001220703125
930,930,930,2022-10-13,325.94000244140625,329.2799987792969,306.8900146484375
931,931,931,2022-10-14,323.3099975585937,323.95001220703125,321.0799865722656
932,932,932,2022-10-17,331.69000244140625,312.5299987792969,312.5899963378906
933,933,933,2022-10-18,328.8699951171875,318.29998779296875,303.3500061035156
934,934,934,2022-10-19,324.6499938964844,308.44000244140625,320.2699890136719
935,935,935,2022-10-20,328.1199951171875,306.3099975585937,328.5400085449219
936,936,936,2022-10-21,330.3999938964844,325.94000244140625,329.2799987792969
937,937,937,2022-10-24,337.07000732421875,323.3099975585937,323.95001220703125
938,938,938,2022-10-25,346.7099914550781,331.69000244140625,312.5299987792969
939,939,939,2022-10-26,344.8699951171875,328.8699951171875,318.29998779296875
940,940,940,2022-10-27,355.260009765625,324.6499938964844,308.44000244140625
941,941,941,2022-10-28,368.239990234375,328.1199951171875,306.3099975585937
942,942,942,2022-10-31,367.6199951171875,330.3999938964844,325.94000244140625
943,943,943,2022-11-01,357.0,337.07000732421875,323.3099975585937
944,944,944,2022-11-02,347.25,346.7099914550781,331.69000244140625
945,945,945,2022-11-03,344.25,344.8699951171875,328.8699951171875
946,946,946,2022-11-04,348.82000732421875,355.260009765625,324.6499938964844
947,947,947,2022-11-07,353.2799987792969,368.239990234375,328.1199951171875
948,948,948,2022-11-08,354.6600036621094,367.6199951171875,330.3999938964844
949,949,949,2022-11-09,349.8800048828125,357.0,337.07000732421875
950,950,950,2022-11-10,373.1600036621094,347.25,346.7099914550781
951,951,951,2022-11-11,394.3999938964844,344.25,344.8699951171875
952,952,952,2022-11-14,387.80999755859375,348.82000732421875,355.260009765625
953,953,953,2022-11-15,392.0899963378906,353.2799987792969,368.239990234375
954,954,954,2022-11-16,388.9100036621094,354.6600036621094,367.6199951171875
955,955,955,2022-11-17,384.2900085449219,349.8800048828125,357.0
956,956,956,2022-11-18,374.3800048828125,373.1600036621094,347.25
957,957,957,2022-11-21,369.0,394.3999938964844,344.25
958,958,958,2022-11-22,385.5499877929688,387.80999755859375,348.82000732421875
959,959,959,2022-11-23,390.2300109863281,392.0899963378906,353.2799987792969
960,960,960,2022-11-25,390.1099853515625,388.9100036621094,354.6600036621094
961,961,961,2022-11-28,384.4700012207031,384.2900085449219,349.8800048828125
962,962,962,2022-11-29,385.2799987792969,374.3800048828125,373.1600036621094
963,963,963,2022-11-30,391.2900085449219,369.0,394.3999938964844
964,964,964,2022-12-01,389.1600036621094,385.5499877929688,387.80999755859375
965,965,965,2022-12-02,392.6900024414063,390.2300109863281,392.0899963378906
966,966,966,2022-12-05,387.7900085449219,390.1099853515625,388.9100036621094
967,967,967,2022-12-06,371.1700134277344,384.4700012207031,384.2900085449219
968,968,968,2022-12-07,374.8900146484375,385.2799987792969,374.3800048828125
969,969,969,2022-12-08,374.30999755859375,391.2900085449219,369.0
970,970,970,2022-12-09,380.5700073242188,389.1600036621094,385.5499877929688
971,971,971,2022-12-12,384.3999938964844,392.6900024414063,390.2300109863281
972,972,972,2022-12-13,392.6799926757813,387.7900085449219,390.1099853515625
973,973,973,2022-12-14,328.3399963378906,371.1700134277344,384.4700012207031
974,974,974,2022-12-15,313.42999267578125,374.8900146484375,385.2799987792969
975,975,975,2022-12-16,304.9599914550781,374.30999755859375,391.2900085449219
976,976,976,2022-12-19,306.1600036621094,380.5700073242188,389.1600036621094
977,977,977,2022-12-20,309.2900085449219,384.3999938964844,392.6900024414063
978,978,978,2022-12-21,321.3399963378906,392.6799926757813,387.7900085449219
979,979,979,2022-12-22,323.8800048828125,328.3399963378906,371.1700134277344
980,980,980,2022-12-23,333.9200134277344,313.42999267578125,374.8900146484375
981,981,981,2022-12-27,332.7900085449219,304.9599914550781,374.30999755859375
982,982,982,2022-12-28,332.3399963378906,306.1600036621094,380.5700073242188
983,983,983,2022-12-29,338.94000244140625,309.2900085449219,384.3999938964844
984,984,984,2022-12-30,339.1000061035156,321.3399963378906,392.6799926757813
985,985,985,2023-01-03,341.5799865722656,323.8800048828125,328.3399963378906
986,986,986,2023-01-04,354.0,333.9200134277344,313.42999267578125
987,987,987,2023-01-05,361.4299926757813,332.7900085449219,304.9599914550781
988,988,988,2023-01-06,367.7300109863281,332.3399963378906,306.1600036621094
989,989,989,2023-01-09,367.1799926757813,338.94000244140625,309.2900085449219
990,990,990,2023-01-10,374.6400146484375,339.1000061035156,321.3399963378906
991,991,991,2023-01-11,378.4299926757813,341.5799865722656,323.8800048828125
992,992,992,2023-01-12,385.4700012207031,354.0,333.9200134277344
993,993,993,2023-01-13,388.4700012207031,361.4299926757813,332.7900085449219
994,994,994,2023-01-17,388.3500061035156,367.7300109863281,332.3399963378906
995,995,995,2023-01-18,381.8599853515625,367.1799926757813,338.94000244140625
996,996,996,2023-01-19,384.2000122070313,374.6400146484375,339.1000061035156
997,997,997,2023-01-20,396.1099853515625,378.4299926757813,341.5799865722656
998,998,998,2023-01-23,396.010009765625,385.4700012207031,354.0
999,999,999,2023-01-24,392.0299987792969,388.4700012207031,361.4299926757813
1000,1000,1000,2023-01-25,403.760009765625,388.3500061035156,367.7300109863281
1001,1001,1001,2023-01-26,410.3900146484375,381.8599853515625,367.1799926757813
1002,1002,1002,2023-01-27,394.4100036621094,384.2000122070313,374.6400146484375
1003,1003,1003,2023-01-30,390.9400024414063,396.1099853515625,378.4299926757813
1004,1004,1004,2023-01-31,384.30999755859375,396.010009765625,385.4700012207031
1005,1005,1005,2023-02-01,398.6799926757813,392.0299987792969,388.4700012207031
1006,1006,1006,2023-02-02,412.25,403.760009765625,388.3500061035156
1007,1007,1007,2023-02-03,406.2999877929688,410.3900146484375,381.8599853515625
1008,1008,1008,2023-02-06,404.5899963378906,394.4100036621094,384.2000122070313
1009,1009,1009,2023-02-07,402.6099853515625,390.9400024414063,396.1099853515625
1010,1010,1010,2023-02-08,403.2999877929688,384.30999755859375,396.010009765625
1011,1011,1011,2023-02-09,393.7699890136719,398.6799926757813,392.0299987792969
1012,1012,1012,2023-02-10,396.9400024414063,412.25,403.760009765625
1013,1013,1013,2023-02-13,400.1300048828125,406.2999877929688,410.3900146484375
1014,1014,1014,2023-02-14,400.1300048828125,404.5899963378906,394.4100036621094
1015,1015,1015,2023-02-15,403.6099853515625,402.6099853515625,390.9400024414063
1016,1016,1016,2023-02-16,400.3699951171875,403.2999877929688,384.30999755859375
1017,1017,1017,2023-02-17,395.6199951171875,393.7699890136719,398.6799926757813
1018,1018,1018,2023-02-21,377.9100036621094,396.9400024414063,412.25
1019,1019,1019,2023-02-22,382.6499938964844,400.1300048828125,406.2999877929688
1020,1020,1020,2023-02-23,383.2300109863281,400.1300048828125,404.5899963378906
1021,1021,1021,2023-02-24,374.80999755859375,403.6099853515625,402.6099853515625
1022,1022,1022,2023-02-27,375.0499877929688,400.3699951171875,403.2999877929688
1023,1023,1023,2023-02-28,367.6099853515625,395.6199951171875,393.7699890136719
1024,1024,1024,2023-03-01,362.5400085449219,377.9100036621094,396.9400024414063
1025,1025,1025,2023-03-02,363.0899963378906,382.6499938964844,400.1300048828125
1026,1026,1026,2023-03-03,369.9800109863281,383.2300109863281,400.1300048828125
1027,1027,1027,2023-03-06,369.1099853515625,374.80999755859375,403.6099853515625
1028,1028,1028,2023-03-07,357.8500061035156,375.0499877929688,400.3699951171875
1029,1029,1029,2023-03-08,353.8699951171875,367.6099853515625,395.6199951171875
1030,1030,1030,2023-03-09,343.010009765625,362.5400085449219,377.9100036621094
1031,1031,1031,2023-03-10,329.489990234375,363.0899963378906,382.6499938964844
1032,1032,1032,2023-03-13,335.260009765625,369.9800109863281,383.2300109863281
1033,1033,1033,2023-03-14,336.1400146484375,369.1099853515625,374.80999755859375
1034,1034,1034,2023-03-15,341.94000244140625,357.8500061035156,375.0499877929688
1035,1035,1035,2023-03-16,346.45001220703125,353.8699951171875,367.6099853515625
1036,1036,1036,2023-03-17,350.010009765625,343.010009765625,362.5400085449219
1037,1037,1037,2023-03-20,348.75,329.489990234375,363.0899963378906
1038,1038,1038,2023-03-21,352.2900085449219,335.260009765625,369.9800109863281
1039,1039,1039,2023-03-22,341.8299865722656,336.1400146484375,369.1099853515625
1040,1040,1040,2023-03-23,342.1700134277344,341.94000244140625,357.8500061035156
1041,1041,1041,2023-03-24,343.95001220703125,346.45001220703125,353.8699951171875
1042,1042,1042,2023-03-27,348.3599853515625,350.010009765625,343.010009765625
1043,1043,1043,2023-03-28,345.5400085449219,348.75,329.489990234375
1044,1044,1044,2023-03-29,349.7099914550781,352.2900085449219,335.260009765625
1045,1045,1045,2023-03-30,349.04998779296875,341.8299865722656,336.1400146484375
1046,1046,1046,2023-03-31,357.6099853515625,342.1700134277344,341.94000244140625
1047,1047,1047,2023-04-03,356.2099914550781,343.95001220703125,346.45001220703125
1048,1048,1048,2023-04-04,348.1199951171875,348.3599853515625,350.010009765625
1049,1049,1049,2023-04-05,353.1199951171875,345.5400085449219,348.75
1050,1050,1050,2023-04-06,350.2699890136719,349.7099914550781,352.2900085449219
1051,1051,1051,2023-04-10,353.8900146484375,349.04998779296875,341.8299865722656
1052,1052,1052,2023-04-11,358.5199890136719,357.6099853515625,342.1700134277344
1053,1053,1053,2023-04-12,343.2799987792969,356.2099914550781,343.95001220703125
1054,1054,1054,2023-04-13,347.6300048828125,348.1199951171875,348.3599853515625
1055,1055,1055,2023-04-14,341.5,353.1199951171875,345.5400085449219
1056,1056,1056,2023-04-17,346.19000244140625,350.2699890136719,349.7099914550781
1057,1057,1057,2023-04-18,343.32000732421875,353.8900146484375,349.04998779296875
1058,1058,1058,2023-04-19,343.6700134277344,358.5199890136719,357.6099853515625
1059,1059,1059,2023-04-20,336.0,343.2799987792969,356.2099914550781
1060,1060,1060,2023-04-21,332.7099914550781,347.6300048828125,348.1199951171875
1061,1061,1061,2023-04-24,330.8299865722656,341.5,353.1199951171875
1062,1062,1062,2023-04-25,323.94000244140625,346.19000244140625,350.2699890136719
1063,1063,1063,2023-04-26,320.6300048828125,343.32000732421875,353.8900146484375
1064,1064,1064,2023-04-27,342.75,343.6700134277344,358.5199890136719
1065,1065,1065,2023-04-28,368.7000122070313,336.0,343.2799987792969
1066,1066,1066,2023-05-01,366.510009765625,332.7099914550781,347.6300048828125
1067,1067,1067,2023-05-02,357.2300109863281,330.8299865722656,341.5
1068,1068,1068,2023-05-03,356.8999938964844,323.94000244140625,346.19000244140625
1069,1069,1069,2023-05-04,348.7799987792969,320.6300048828125,343.32000732421875
1070,1070,1070,2023-05-05,350.8500061035156,342.75,343.6700134277344
1071,1071,1071,2023-05-08,350.5,368.7000122070313,336.0
1072,1072,1072,2023-05-09,339.0,366.510009765625,332.7099914550781
1073,1073,1073,2023-05-10,339.94000244140625,357.2300109863281,330.8299865722656
1074,1074,1074,2023-05-11,341.7099914550781,356.8999938964844,323.94000244140625
1075,1075,1075,2023-05-12,338.0899963378906,348.7799987792969,320.6300048828125
1076,1076,1076,2023-05-15,343.239990234375,350.8500061035156,342.75
1077,1077,1077,2023-05-16,335.3399963378906,350.5,368.7000122070313
1078,1078,1078,2023-05-17,338.5400085449219,339.0,366.510009765625
1079,1079,1079,2023-05-18,343.6099853515625,339.94000244140625,357.2300109863281
1080,1080,1080,2023-05-19,340.3999938964844,341.7099914550781,356.8999938964844
1081,1081,1081,2023-05-22,341.489990234375,338.0899963378906,348.7799987792969
1082,1082,1082,2023-05-23,336.44000244140625,343.239990234375,350.8500061035156
1083,1083,1083,2023-05-24,331.239990234375,335.3399963378906,350.5
1084,1084,1084,2023-05-25,319.6600036621094,338.5400085449219,339.0
1085,1085,1085,2023-05-26,330.25,343.6099853515625,339.94000244140625
1086,1086,1086,2023-05-30,333.3399963378906,340.3999938964844,341.7099914550781
1087,1087,1087,2023-05-31,326.1499938964844,341.489990234375,338.0899963378906
1088,1088,1088,2023-06-01,328.0199890136719,336.44000244140625,343.239990234375
1089,1089,1089,2023-06-02,329.32000732421875,331.239990234375,335.3399963378906
1090,1090,1090,2023-06-05,334.9100036621094,319.6600036621094,338.5400085449219
1091,1091,1091,2023-06-06,329.0,330.25,343.6099853515625
1092,1092,1092,2023-06-07,336.7099914550781,333.3399963378906,340.3999938964844
1093,1093,1093,2023-06-08,336.17999267578125,326.1499938964844,341.489990234375
1094,1094,1094,2023-06-09,328.4800109863281,328.0199890136719,336.44000244140625
1095,1095,1095,2023-06-12,335.29998779296875,329.32000732421875,331.239990234375
1096,1096,1096,2023-06-13,335.2699890136719,334.9100036621094,319.6600036621094
1097,1097,1097,2023-06-14,335.25,329.0,330.25
1098,1098,1098,2023-06-15,342.8500061035156,336.7099914550781,333.3399963378906
1099,1099,1099,2023-06-16,341.239990234375,336.17999267578125,326.1499938964844
1100,1100,1100,2023-06-20,331.8599853515625,328.4800109863281,328.0199890136719
1101,1101,1101,2023-06-21,328.7799987792969,335.29998779296875,329.32000732421875
1102,1102,1102,2023-06-22,325.9100036621094,335.2699890136719,334.9100036621094
1103,1103,1103,2023-06-23,326.2799987792969,335.25,329.0
1104,1104,1104,2023-06-26,336.8800048828125,342.8500061035156,336.7099914550781
1105,1105,1105,2023-06-27,353.8399963378906,341.239990234375,336.17999267578125
1106,1106,1106,2023-06-28,359.3900146484375,331.8599853515625,328.4800109863281
1107,1107,1107,2023-06-29,362.6799926757813,328.7799987792969,335.29998779296875
1108,1108,1108,2023-06-30,367.3699951171875,325.9100036621094,335.2699890136719
1109,1109,1109,2023-07-03,368.2000122070313,326.2799987792969,335.25
1110,1110,1110,2023-07-05,367.6499938964844,336.8800048828125,342.8500061035156
1111,1111,1111,2023-07-06,371.7699890136719,353.8399963378906,341.239990234375
1112,1112,1112,2023-07-07,371.9400024414063,359.3900146484375,331.8599853515625
1113,1113,1113,2023-07-10,372.5400085449219,362.6799926757813,328.7799987792969
1114,1114,1114,2023-07-11,380.2300109863281,367.3699951171875,325.9100036621094
1115,1115,1115,2023-07-12,382.7200012207031,368.2000122070313,326.2799987792969
1116,1116,1116,2023-07-13,383.6199951171875,367.6499938964844,336.8800048828125
1117,1117,1117,2023-07-14,375.4700012207031,371.7699890136719,353.8399963378906
1118,1118,1118,2023-07-17,374.80999755859375,371.9400024414063,359.3900146484375
1119,1119,1119,2023-07-18,387.05999755859375,372.5400085449219,362.6799926757813
1120,1120,1120,2023-07-19,388.5700073242188,380.2300109863281,367.3699951171875
1121,1121,1121,2023-07-20,395.4500122070313,382.7200012207031,368.2000122070313
1122,1122,1122,2023-07-21,394.4700012207031,383.6199951171875,367.6499938964844
1123,1123,1123,2023-07-24,399.4299926757813,375.4700012207031,371.7699890136719
1124,1124,1124,2023-07-25,398.7099914550781,374.80999755859375,371.9400024414063
1125,1125,1125,2023-07-26,394.5700073242188,387.05999755859375,372.5400085449219
1126,1126,1126,2023-07-27,400.989990234375,388.5700073242188,380.2300109863281
1127,1127,1127,2023-07-28,396.7999877929688,395.4500122070313,382.7200012207031
1128,1128,1128,2023-07-31,405.1900024414063,394.4700012207031,383.6199951171875
1129,1129,1129,2023-08-01,411.2300109863281,399.4299926757813,375.4700012207031
1130,1130,1130,2023-08-02,419.0700073242188,398.7099914550781,374.80999755859375
1131,1131,1131,2023-08-03,422.7799987792969,394.5700073242188,387.05999755859375
1132,1132,1132,2023-08-04,418.8599853515625,400.989990234375,388.5700073242188
1133,1133,1133,2023-08-07,419.4299926757813,396.7999877929688,395.4500122070313
1134,1134,1134,2023-08-08,419.7799987792969,405.1900024414063,394.4700012207031
1135,1135,1135,2023-08-09,419.9500122070313,411.2300109863281,399.4299926757813
1136,1136,1136,2023-08-10,428.2900085449219,419.0700073242188,398.7099914550781
1137,1137,1137,2023-08-11,427.9400024414063,422.7799987792969,394.5700073242188
1138,1138,1138,2023-08-14,427.2799987792969,418.8599853515625,400.989990234375
1139,1139,1139,2023-08-15,428.0799865722656,419.4299926757813,396.7999877929688
1140,1140,1140,2023-08-16,426.7699890136719,419.7799987792969,405.1900024414063
1141,1141,1141,2023-08-17,424.8299865722656,419.9500122070313,411.2300109863281
1142,1142,1142,2023-08-18,420.4700012207031,428.2900085449219,419.0700073242188
1143,1143,1143,2023-08-21,420.0799865722656,427.9400024414063,422.7799987792969
1144,1144,1144,2023-08-22,413.3800048828125,427.2799987792969,418.8599853515625
1145,1145,1145,2023-08-23,415.2799987792969,428.0799865722656,419.4299926757813
1146,1146,1146,2023-08-24,411.989990234375,426.7699890136719,419.7799987792969
1147,1147,1147,2023-08-25,416.7799987792969,424.8299865722656,419.9500122070313
1148,1148,1148,2023-08-28,432.0,420.4700012207031,428.2900085449219
1149,1149,1149,2023-08-29,451.1000061035156,420.0799865722656,427.9400024414063
1150,1150,1150,2023-08-30,439.510009765625,413.3800048828125,427.2799987792969
1151,1151,1151,2023-08-31,438.1199951171875,415.2799987792969,428.0799865722656
1152,1152,1152,2023-09-01,422.3200073242188,411.989990234375,426.7699890136719
1153,1153,1153,2023-09-05,408.989990234375,416.7799987792969,424.8299865722656
1154,1154,1154,2023-09-06,419.9800109863281,432.0,420.4700012207031
1155,1155,1155,2023-09-07,416.9800109863281,451.1000061035156,420.0799865722656
1156,1156,1156,2023-09-08,422.4200134277344,439.510009765625,413.3800048828125
1157,1157,1157,2023-09-11,435.8399963378906,438.1199951171875,415.2799987792969
1158,1158,1158,2023-09-12,436.6099853515625,422.3200073242188,411.989990234375
1159,1159,1159,2023-09-13,439.3999938964844,408.989990234375,416.7799987792969
