,Date,SPG
500,2021-01-28 00:00:00-05:00,82.56537628173828
501,2021-01-29 00:00:00-05:00,78.68731689453125
502,2021-02-01 00:00:00-05:00,78.69578552246094
503,2021-02-02 00:00:00-05:00,78.28933715820312
504,2021-02-03 00:00:00-05:00,79.0683364868164
505,2021-02-04 00:00:00-05:00,80.5755386352539
506,2021-02-05 00:00:00-05:00,81.92186737060547
507,2021-02-08 00:00:00-05:00,83.77620697021484
508,2021-02-09 00:00:00-05:00,86.83293151855469
509,2021-02-10 00:00:00-05:00,89.9404525756836
510,2021-02-11 00:00:00-05:00,92.52301025390625
511,2021-02-12 00:00:00-05:00,92.51454162597656
512,2021-02-16 00:00:00-05:00,93.12419891357422
513,2021-02-17 00:00:00-05:00,91.64240264892578
514,2021-02-18 00:00:00-05:00,90.1944808959961
515,2021-02-19 00:00:00-05:00,92.65848541259766
516,2021-02-22 00:00:00-05:00,95.48657989501953
