,Unnamed: 0.1,Unnamed: 0,Date,HLT,HLT_6m,HLT_12m
1126,1126,1126,2023-07-27,152.3490753173828,148.63616943359375,151.86997985839844
1127,1127,1127,2023-07-28,153.87615966796875,149.0054473876953,150.7421417236328
1128,1128,1128,2023-07-31,155.1936492919922,151.55059814453125,151.6005096435547
1129,1129,1129,2023-08-01,154.275390625,150.17323303222656,147.4983367919922
1130,1130,1130,2023-08-02,152.94793701171875,150.8419647216797,148.71600341796875
1131,1131,1131,2023-08-03,150.37286376953125,149.97360229492188,149.68417358398438
1132,1132,1132,2023-08-04,151.06153869628906,152.3490753173828,148.63616943359375
1133,1133,1133,2023-08-07,153.18746948242188,153.87615966796875,149.0054473876953
1134,1134,1134,2023-08-08,153.43698120117188,155.1936492919922,151.55059814453125
1135,1135,1135,2023-08-09,153.8961181640625,154.275390625,150.17323303222656
1136,1136,1136,2023-08-10,155.08384704589844,152.94793701171875,150.8419647216797
1137,1137,1137,2023-08-11,154.5448760986328,150.37286376953125,149.97360229492188
1138,1138,1138,2023-08-14,155.0239715576172,151.06153869628906,152.3490753173828
1139,1139,1139,2023-08-15,153.36712646484375,153.18746948242188,153.87615966796875
1140,1140,1140,2023-08-16,153.40704345703125,153.43698120117188,155.1936492919922
1141,1141,1141,2023-08-17,149.50450134277344,153.8961181640625,154.275390625
1142,1142,1142,2023-08-18,150.5125732421875,155.08384704589844,152.94793701171875
1143,1143,1143,2023-08-21,148.71600341796875,154.5448760986328,150.37286376953125
1144,1144,1144,2023-08-22,149.70413208007812,155.0239715576172,151.06153869628906
1145,1145,1145,2023-08-23,149.58433532714844,153.36712646484375,153.18746948242188
1146,1146,1146,2023-08-24,146.97671508789062,153.40704345703125,153.43698120117188
1147,1147,1147,2023-08-25,146.88681030273438,149.50450134277344,153.8961181640625
1148,1148,1148,2023-08-28,148.58526611328125,150.5125732421875,155.08384704589844
1149,1149,1149,2023-08-29,149.6942596435547,148.71600341796875,154.5448760986328
1150,1150,1150,2023-08-30,150.28372192382812,149.70413208007812,155.0239715576172
1151,1151,1151,2023-08-31,148.51531982421875,149.58433532714844,153.36712646484375
1152,1152,1152,2023-09-01,150.86318969726562,146.97671508789062,153.40704345703125
1153,1153,1153,2023-09-05,148.4453887939453,146.88681030273438,149.50450134277344
1154,1154,1154,2023-09-06,149.0648193359375,148.58526611328125,150.5125732421875
1155,1155,1155,2023-09-07,148.2255859375,149.6942596435547,148.71600341796875
1156,1156,1156,2023-09-08,153.98036193847656,150.28372192382812,149.70413208007812
1157,1157,1157,2023-09-11,154.5998077392578,148.51531982421875,149.58433532714844
1158,1158,1158,2023-09-12,155.59890747070312,150.86318969726562,146.97671508789062
1159,1159,1159,2023-09-13,153.2510223388672,148.4453887939453,146.88681030273438
1160,1160,1160,2023-09-14,156.00852966308594,149.0648193359375,148.58526611328125
1161,1161,1161,2023-09-15,154.27011108398438,148.2255859375,149.6942596435547
1162,1162,1162,2023-09-18,153.22105407714844,153.98036193847656,150.28372192382812
1163,1163,1163,2023-09-19,152.01214599609375,154.5998077392578,148.51531982421875
1164,1164,1164,2023-09-20,152.60162353515625,155.59890747070312,150.86318969726562
1165,1165,1165,2023-09-21,147.57618713378906,153.2510223388672,148.4453887939453
1166,1166,1166,2023-09-22,147.45628356933594,156.00852966308594,149.0648193359375
1167,1167,1167,2023-09-25,147.67608642578125,154.27011108398438,148.2255859375
1168,1168,1168,2023-09-26,147.20651245117188,153.22105407714844,153.98036193847656
1169,1169,1169,2023-09-27,149.2246856689453,152.01214599609375,154.5998077392578
1170,1170,1170,2023-09-28,153.53077697753906,152.60162353515625,155.59890747070312
1171,1171,1171,2023-09-29,150.04393005371094,147.57618713378906,153.2510223388672
1172,1172,1172,2023-10-02,149.08480834960938,147.45628356933594,156.00852966308594
1173,1173,1173,2023-10-03,146.6370391845703,147.67608642578125,154.27011108398438
1174,1174,1174,2023-10-04,150.86318969726562,147.20651245117188,153.22105407714844
1175,1175,1175,2023-10-05,149.6942596435547,149.2246856689453,152.01214599609375
1176,1176,1176,2023-10-06,151.25283813476562,153.53077697753906,152.60162353515625
1177,1177,1177,2023-10-09,149.5443878173828,150.04393005371094,147.57618713378906
1178,1178,1178,2023-10-10,152.9313201904297,149.08480834960938,147.45628356933594
1179,1179,1179,2023-10-11,153.55076599121094,146.6370391845703,147.67608642578125
1180,1180,1180,2023-10-12,152.86138916015625,150.86318969726562,147.20651245117188
1181,1181,1181,2023-10-13,149.8441162109375,149.6942596435547,149.2246856689453
1182,1182,1182,2023-10-16,153.66065979003906,151.25283813476562,153.53077697753906
1183,1183,1183,2023-10-17,154.68972778320312,149.5443878173828,150.04393005371094
1184,1184,1184,2023-10-18,152.14202880859375,152.9313201904297,149.08480834960938
1185,1185,1185,2023-10-19,150.17381286621094,153.55076599121094,146.6370391845703
1186,1186,1186,2023-10-20,147.43630981445312,152.86138916015625,150.86318969726562
1187,1187,1187,2023-10-23,147.72604370117188,149.8441162109375,149.6942596435547
1188,1188,1188,2023-10-24,149.51441955566406,153.66065979003906,151.25283813476562
1189,1189,1189,2023-10-25,150.61341857910156,154.68972778320312,149.5443878173828
1190,1190,1190,2023-10-26,148.3354949951172,152.14202880859375,152.9313201904297
1191,1191,1191,2023-10-27,149.03485107421875,150.17381286621094,153.55076599121094
1192,1192,1192,2023-10-30,151.1429443359375,147.43630981445312,152.86138916015625
1193,1193,1193,2023-10-31,151.39271545410156,147.72604370117188,149.8441162109375
1194,1194,1194,2023-11-01,150.9930877685547,149.51441955566406,153.66065979003906
1195,1195,1195,2023-11-02,152.48171997070312,150.61341857910156,154.68972778320312
1196,1196,1196,2023-11-03,156.6679229736328,148.3354949951172,152.14202880859375
1197,1197,1197,2023-11-06,156.17837524414062,149.03485107421875,150.17381286621094
1198,1198,1198,2023-11-07,157.9068145751953,151.1429443359375,147.43630981445312
1199,1199,1199,2023-11-08,156.76783752441406,151.39271545410156,147.72604370117188
1200,1200,1200,2023-11-09,158.11660766601562,150.9930877685547,149.51441955566406
1201,1201,1201,2023-11-10,161.65341186523438,152.48171997070312,150.61341857910156
1202,1202,1202,2023-11-13,162.52261352539062,156.6679229736328,148.3354949951172
1203,1203,1203,2023-11-14,166.87867736816406,156.17837524414062,149.03485107421875
1204,1204,1204,2023-11-15,165.4199981689453,157.9068145751953,151.1429443359375
1205,1205,1205,2023-11-16,167.1699981689453,156.76783752441406,151.39271545410156
1206,1206,1206,2023-11-17,168.2899932861328,158.11660766601562,150.9930877685547
1207,1207,1207,2023-11-20,169.1699981689453,161.65341186523438,152.48171997070312
1208,1208,1208,2023-11-21,169.86000061035156,162.52261352539062,156.6679229736328
1209,1209,1209,2023-11-22,171.0500030517578,166.87867736816406,156.17837524414062
1210,1210,1210,2023-11-24,169.82000732421875,165.4199981689453,157.9068145751953
1211,1211,1211,2023-11-27,168.77000427246094,167.1699981689453,156.76783752441406
1212,1212,1212,2023-11-28,167.3699951171875,168.2899932861328,158.11660766601562
1213,1213,1213,2023-11-29,166.66000366210938,169.1699981689453,161.65341186523438
1214,1214,1214,2023-11-30,167.52000427246094,169.86000061035156,162.52261352539062
1215,1215,1215,2023-12-01,170.83999633789062,171.0500030517578,166.87867736816406
1216,1216,1216,2023-12-04,171.57000732421875,169.82000732421875,165.4199981689453
1217,1217,1217,2023-12-05,167.42999267578125,168.77000427246094,167.1699981689453
1218,1218,1218,2023-12-06,168.05999755859375,167.3699951171875,168.2899932861328
1219,1219,1219,2023-12-07,170.42999267578125,166.66000366210938,169.1699981689453
1220,1220,1220,2023-12-08,171.3300018310547,167.52000427246094,169.86000061035156
1221,1221,1221,2023-12-11,177.00999450683594,170.83999633789062,171.0500030517578
1222,1222,1222,2023-12-12,178.5800018310547,171.57000732421875,169.82000732421875
1223,1223,1223,2023-12-13,178.08999633789062,167.42999267578125,168.77000427246094
1224,1224,1224,2023-12-14,176.75999450683594,168.05999755859375,167.3699951171875
1225,1225,1225,2023-12-15,177.22999572753906,170.42999267578125,166.66000366210938
1226,1226,1226,2023-12-18,178.49000549316406,171.3300018310547,167.52000427246094
1227,1227,1227,2023-12-19,179.74000549316406,177.00999450683594,170.83999633789062
1228,1228,1228,2023-12-20,177.6699981689453,178.5800018310547,171.57000732421875
1229,1229,1229,2023-12-21,181.5200042724609,178.08999633789062,167.42999267578125
1230,1230,1230,2023-12-22,181.509994506836,176.75999450683594,168.05999755859375
1231,1231,1231,2023-12-26,181.2100067138672,177.22999572753906,170.42999267578125
1232,1232,1232,2023-12-27,181.5200042724609,178.49000549316406,171.3300018310547
1233,1233,1233,2023-12-28,181.7400054931641,179.74000549316406,177.00999450683594
1234,1234,1234,2023-12-29,182.08999633789065,177.6699981689453,178.5800018310547
1235,1235,1235,2024-01-02,180.07000732421875,181.5200042724609,178.08999633789062
1236,1236,1236,2024-01-03,178.9199981689453,181.509994506836,176.75999450683594
1237,1237,1237,2024-01-04,178.75,181.2100067138672,177.22999572753906
1238,1238,1238,2024-01-05,180.5,181.5200042724609,178.49000549316406
1239,1239,1239,2024-01-08,182.1999969482422,181.7400054931641,179.74000549316406
1240,1240,1240,2024-01-09,181.6499938964844,182.08999633789065,177.6699981689453
1241,1241,1241,2024-01-10,182.5200042724609,180.07000732421875,181.5200042724609
1242,1242,1242,2024-01-11,182.1499938964844,178.9199981689453,181.509994506836
1243,1243,1243,2024-01-12,182.16000366210932,178.75,181.2100067138672
1244,1244,1244,2024-01-16,182.38999938964844,180.5,181.5200042724609
1245,1245,1245,2024-01-17,183.5200042724609,182.1999969482422,181.7400054931641
1246,1246,1246,2024-01-18,185.7100067138672,181.6499938964844,182.08999633789065
1247,1247,1247,2024-01-19,187.3800048828125,182.5200042724609,180.07000732421875
1248,1248,1248,2024-01-22,188.4499969482422,182.1499938964844,178.9199981689453
1249,1249,1249,2024-01-23,187.3800048828125,182.16000366210932,178.75
1250,1250,1250,2024-01-24,187.57000732421875,182.38999938964844,180.5
1251,1251,1251,2024-01-25,191.7700042724609,183.5200042724609,182.1999969482422
1252,1252,1252,2024-01-26,192.6300048828125,185.7100067138672,181.6499938964844
1253,1253,1253,2024-01-29,193.1699981689453,187.3800048828125,182.5200042724609
1254,1254,1254,2024-01-30,194.17999267578125,188.4499969482422,182.1499938964844
1255,1255,1255,2024-01-31,190.9600067138672,187.3800048828125,182.16000366210932
1256,1256,1256,2024-02-01,193.72000122070312,187.57000732421875,182.38999938964844
1257,1257,1257,2024-02-02,195.009994506836,191.7700042724609,183.5200042724609
1258,1258,1258,2024-02-05,192.4349975585937,192.6300048828125,185.7100067138672
