,Unnamed: 0.1,Unnamed: 0,Date,ALB,ALB_6m,ALB_12m
1128,1128,1128,2023-07-31,211.21502685546875,214.9064178466797,240.45758056640625
1129,1129,1129,2023-08-01,206.94656372070312,209.7424468994141,234.08969116210932
1130,1130,1130,2023-08-02,201.8721466064453,211.44387817382807,236.4677124023437
1131,1131,1131,2023-08-03,198.34991455078125,208.96636962890625,235.8408660888672
1132,1132,1132,2023-08-04,199.086181640625,204.91677856445312,231.3535003662109
1133,1133,1133,2023-08-07,195.762939453125,207.0062561035156,221.99069213867188
1134,1134,1134,2023-08-08,194.66845703125,211.21502685546875,214.9064178466797
1135,1135,1135,2023-08-09,193.24563598632807,206.94656372070312,209.7424468994141
1136,1136,1136,2023-08-10,190.7084197998047,201.8721466064453,211.44387817382807
1137,1137,1137,2023-08-11,186.5494079589844,198.34991455078125,208.96636962890625
1138,1138,1138,2023-08-14,184.6091766357422,199.086181640625,204.91677856445312
1139,1139,1139,2023-08-15,183.11669921875,195.762939453125,207.0062561035156
1140,1140,1140,2023-08-16,180.61929321289065,194.66845703125,211.21502685546875
1141,1141,1141,2023-08-17,181.76351928710932,193.24563598632807,206.94656372070312
1142,1142,1142,2023-08-18,182.469955444336,190.7084197998047,201.8721466064453
1143,1143,1143,2023-08-21,187.12649536132807,186.5494079589844,198.34991455078125
1144,1144,1144,2023-08-22,187.216049194336,184.6091766357422,199.086181640625
1145,1145,1145,2023-08-23,190.81787109375,183.11669921875,195.762939453125
1146,1146,1146,2023-08-24,189.78309631347656,180.61929321289065,194.66845703125
1147,1147,1147,2023-08-25,188.78810119628903,181.76351928710932,193.24563598632807
1148,1148,1148,2023-08-28,188.6886138916016,182.469955444336,190.7084197998047
1149,1149,1149,2023-08-29,196.7579345703125,187.12649536132807,186.5494079589844
1150,1150,1150,2023-08-30,197.59371948242188,187.216049194336,184.6091766357422
1151,1151,1151,2023-08-31,197.713119506836,190.81787109375,183.11669921875
1152,1152,1152,2023-09-01,199.2553253173828,189.78309631347656,180.61929321289065
1153,1153,1153,2023-09-05,199.79263305664065,188.78810119628903,181.76351928710932
1154,1154,1154,2023-09-06,188.877670288086,188.6886138916016,182.469955444336
1155,1155,1155,2023-09-07,186.62901306152344,196.7579345703125,187.12649536132807
1156,1156,1156,2023-09-08,183.50474548339844,197.59371948242188,187.216049194336
1157,1157,1157,2023-09-11,185.38526916503903,197.713119506836,190.81787109375
1158,1158,1158,2023-09-12,183.42515563964844,199.2553253173828,189.78309631347656
1159,1159,1159,2023-09-13,183.65399169921875,199.79263305664065,188.78810119628903
1160,1160,1160,2023-09-14,184.44174194335932,188.877670288086,188.6886138916016
1161,1161,1161,2023-09-15,183.31497192382807,186.62901306152344,196.7579345703125
1162,1162,1162,2023-09-18,181.101303100586,183.50474548339844,197.59371948242188
1163,1163,1163,2023-09-19,179.47596740722656,185.38526916503903,197.713119506836
1164,1164,1164,2023-09-20,173.9418182373047,183.42515563964844,199.2553253173828
1165,1165,1165,2023-09-21,168.45753479003906,183.65399169921875,199.79263305664065
1166,1166,1166,2023-09-22,167.7296142578125,184.44174194335932,188.877670288086
1167,1167,1167,2023-09-25,166.4133758544922,183.31497192382807,186.62901306152344
1168,1168,1168,2023-09-26,163.18263244628906,181.101303100586,183.50474548339844
1169,1169,1169,2023-09-27,162.16555786132812,179.47596740722656,185.38526916503903
1170,1170,1170,2023-09-28,171.9076385498047,173.9418182373047,183.42515563964844
1171,1171,1171,2023-09-29,169.55438232421875,168.45753479003906,183.65399169921875
1172,1172,1172,2023-10-02,161.94618225097656,167.7296142578125,184.44174194335932
1173,1173,1173,2023-10-03,156.32228088378906,166.4133758544922,183.31497192382807
1174,1174,1174,2023-10-04,157.94761657714844,163.18263244628906,181.101303100586
1175,1175,1175,2023-10-05,154.58724975585938,162.16555786132812,179.47596740722656
1176,1176,1176,2023-10-06,159.38351440429688,171.9076385498047,173.9418182373047
1177,1177,1177,2023-10-09,155.30519104003906,169.55438232421875,168.45753479003906
1178,1178,1178,2023-10-10,161.6171112060547,161.94618225097656,167.7296142578125
1179,1179,1179,2023-10-11,164.329345703125,156.32228088378906,166.4133758544922
1180,1180,1180,2023-10-12,170.3122100830078,157.94761657714844,163.18263244628906
1181,1181,1181,2023-10-13,162.9134063720703,154.58724975585938,162.16555786132812
1182,1182,1182,2023-10-16,167.2509765625,159.38351440429688,171.9076385498047
1183,1183,1183,2023-10-17,168.9959716796875,155.30519104003906,169.55438232421875
1184,1184,1184,2023-10-18,152.45335388183594,161.6171112060547,161.94618225097656
1185,1185,1185,2023-10-19,144.14715576171875,164.329345703125,156.32228088378906
1186,1186,1186,2023-10-20,138.283935546875,170.3122100830078,157.94761657714844
1187,1187,1187,2023-10-23,135.8907928466797,162.9134063720703,154.58724975585938
1188,1188,1188,2023-10-24,138.84234619140625,167.2509765625,159.38351440429688
1189,1189,1189,2023-10-25,134.9335479736328,168.9959716796875,155.30519104003906
1190,1190,1190,2023-10-26,134.82386779785156,152.45335388183594,161.6171112060547
1191,1191,1191,2023-10-27,134.05606079101562,144.14715576171875,164.329345703125
1192,1192,1192,2023-10-30,127.04613494873048,138.283935546875,170.3122100830078
1193,1193,1193,2023-10-31,126.41793060302734,135.8907928466797,162.9134063720703
1194,1194,1194,2023-11-01,122.6088409423828,138.84234619140625,167.2509765625
1195,1195,1195,2023-11-02,124.26409912109376,134.9335479736328,168.9959716796875
1196,1196,1196,2023-11-03,127.614501953125,134.82386779785156,152.45335388183594
1197,1197,1197,2023-11-06,119.11883544921876,134.05606079101562,144.14715576171875
1198,1198,1198,2023-11-07,121.76126861572266,127.04613494873048,138.283935546875
1199,1199,1199,2023-11-08,118.6701202392578,126.41793060302734,135.8907928466797
1200,1200,1200,2023-11-09,114.27271270751952,122.6088409423828,138.84234619140625
1201,1201,1201,2023-11-10,116.64591979980467,124.26409912109376,134.9335479736328
1202,1202,1202,2023-11-13,113.86388397216795,127.614501953125,134.82386779785156
1203,1203,1203,2023-11-14,124.96209716796876,119.11883544921876,134.05606079101562
1204,1204,1204,2023-11-15,127.3552474975586,121.76126861572266,127.04613494873048
1205,1205,1205,2023-11-16,122.24986267089844,118.6701202392578,126.41793060302734
1206,1206,1206,2023-11-17,127.02618408203124,114.27271270751952,122.6088409423828
1207,1207,1207,2023-11-20,129.98770141601562,116.64591979980467,124.26409912109376
1208,1208,1208,2023-11-21,125.76978302001952,113.86388397216795,127.614501953125
1209,1209,1209,2023-11-22,126.2284698486328,124.96209716796876,119.11883544921876
1210,1210,1210,2023-11-24,128.501953125,127.3552474975586,121.76126861572266
1211,1211,1211,2023-11-27,120.43506622314452,122.24986267089844,118.6701202392578
1212,1212,1212,2023-11-28,123.5561294555664,127.02618408203124,114.27271270751952
1213,1213,1213,2023-11-29,123.0276336669922,129.98770141601562,116.64591979980467
1214,1214,1214,2023-11-30,120.92366027832033,125.76978302001952,113.86388397216795
1215,1215,1215,2023-12-01,125.7997055053711,126.2284698486328,124.96209716796876
1216,1216,1216,2023-12-04,119.6373519897461,128.501953125,127.3552474975586
1217,1217,1217,2023-12-05,112.9365463256836,120.43506622314452,122.24986267089844
1218,1218,1218,2023-12-06,117.96215057373048,123.5561294555664,127.02618408203124
1219,1219,1219,2023-12-07,124.99201202392578,123.0276336669922,129.98770141601562
1220,1220,1220,2023-12-08,127.62447357177734,120.92366027832033,125.76978302001952
1221,1221,1221,2023-12-11,126.17861938476562,125.7997055053711,126.2284698486328
1222,1222,1222,2023-12-12,127.57461547851562,119.6373519897461,128.501953125
1223,1223,1223,2023-12-13,139.66000366210938,112.9365463256836,120.43506622314452
1224,1224,1224,2023-12-14,145.88999938964844,117.96215057373048,123.5561294555664
1225,1225,1225,2023-12-15,147.05999755859375,124.99201202392578,123.0276336669922
1226,1226,1226,2023-12-18,145.91000366210938,127.62447357177734,120.92366027832033
1227,1227,1227,2023-12-19,148.92999267578125,126.17861938476562,125.7997055053711
1228,1228,1228,2023-12-20,142.52999877929688,127.57461547851562,119.6373519897461
1229,1229,1229,2023-12-21,145.4499969482422,139.66000366210938,112.9365463256836
1230,1230,1230,2023-12-22,150.08999633789062,145.88999938964844,117.96215057373048
1231,1231,1231,2023-12-26,152.38999938964844,147.05999755859375,124.99201202392578
1232,1232,1232,2023-12-27,149.32000732421875,145.91000366210938,127.62447357177734
1233,1233,1233,2023-12-28,149.42999267578125,148.92999267578125,126.17861938476562
1234,1234,1234,2023-12-29,144.47999572753906,142.52999877929688,127.57461547851562
1235,1235,1235,2024-01-02,146.88999938964844,145.4499969482422,139.66000366210938
1236,1236,1236,2024-01-03,140.17999267578125,150.08999633789062,145.88999938964844
1237,1237,1237,2024-01-04,135.92999267578125,152.38999938964844,147.05999755859375
1238,1238,1238,2024-01-05,135.8300018310547,149.32000732421875,145.91000366210938
1239,1239,1239,2024-01-08,136.5800018310547,149.42999267578125,148.92999267578125
1240,1240,1240,2024-01-09,133.6699981689453,144.47999572753906,142.52999877929688
1241,1241,1241,2024-01-10,132.94000244140625,146.88999938964844,145.4499969482422
1242,1242,1242,2024-01-11,128.64999389648438,140.17999267578125,150.08999633789062
1243,1243,1243,2024-01-12,126.0500030517578,135.92999267578125,152.38999938964844
1244,1244,1244,2024-01-16,125.9499969482422,135.8300018310547,149.32000732421875
1245,1245,1245,2024-01-17,120.6999969482422,136.5800018310547,149.42999267578125
1246,1246,1246,2024-01-18,117.98999786376952,133.6699981689453,144.47999572753906
1247,1247,1247,2024-01-19,115.12999725341795,132.94000244140625,146.88999938964844
1248,1248,1248,2024-01-22,120.75,128.64999389648438,140.17999267578125
1249,1249,1249,2024-01-23,122.58999633789062,126.0500030517578,135.92999267578125
1250,1250,1250,2024-01-24,121.69000244140624,125.9499969482422,135.8300018310547
1251,1251,1251,2024-01-25,118.4499969482422,120.6999969482422,136.5800018310547
1252,1252,1252,2024-01-26,119.83999633789062,117.98999786376952,133.6699981689453
1253,1253,1253,2024-01-29,123.1999969482422,115.12999725341795,132.94000244140625
1254,1254,1254,2024-01-30,120.30999755859376,120.75,128.64999389648438
1255,1255,1255,2024-01-31,114.73999786376952,122.58999633789062,126.0500030517578
1256,1256,1256,2024-02-01,116.77999877929688,121.69000244140624,125.9499969482422
1257,1257,1257,2024-02-02,114.25,118.4499969482422,120.6999969482422
1258,1258,1258,2024-02-05,110.62999725341795,119.83999633789062,117.98999786376952
