,Unnamed: 0.1,Unnamed: 0,Date,CBOE,CBOE_6m,CBOE_12m
1142,1142,1142,2023-08-18,150.1199951171875,148.36000061035156,139.80999755859375
1143,1143,1143,2023-08-21,150.58999633789062,150.25,140.00999450683594
1144,1144,1144,2023-08-22,149.7899932861328,148.52999877929688,145.57000732421875
1145,1145,1145,2023-08-23,150.1199951171875,149.33999633789062,146.2899932861328
1146,1146,1146,2023-08-24,148.8699951171875,149.99000549316406,145.9600067138672
1147,1147,1147,2023-08-25,151.22999572753906,149.77999877929688,146.17999267578125
1148,1148,1148,2023-08-28,151.67999267578125,150.1199951171875,148.36000061035156
1149,1149,1149,2023-08-29,150.27000427246094,150.58999633789062,150.25
1150,1150,1150,2023-08-30,149.88999938964844,149.7899932861328,148.52999877929688
1151,1151,1151,2023-08-31,149.7100067138672,150.1199951171875,149.33999633789062
1152,1152,1152,2023-09-01,150.36000061035156,148.8699951171875,149.99000549316406
1153,1153,1153,2023-09-05,149.0,151.22999572753906,149.77999877929688
1154,1154,1154,2023-09-06,149.97999572753906,151.67999267578125,150.1199951171875
1155,1155,1155,2023-09-07,153.55999755859375,150.27000427246094,150.58999633789062
1156,1156,1156,2023-09-08,153.05999755859375,149.88999938964844,149.7899932861328
1157,1157,1157,2023-09-11,154.6199951171875,149.7100067138672,150.1199951171875
1158,1158,1158,2023-09-12,153.16000366210938,150.36000061035156,148.8699951171875
1159,1159,1159,2023-09-13,151.6199951171875,149.0,151.22999572753906
1160,1160,1160,2023-09-14,150.63999938964844,149.97999572753906,151.67999267578125
1161,1161,1161,2023-09-15,149.25999450683594,153.55999755859375,150.27000427246094
1162,1162,1162,2023-09-18,151.6999969482422,153.05999755859375,149.88999938964844
1163,1163,1163,2023-09-19,155.8699951171875,154.6199951171875,149.7100067138672
1164,1164,1164,2023-09-20,155.1300048828125,153.16000366210938,150.36000061035156
1165,1165,1165,2023-09-21,155.32000732421875,151.6199951171875,149.0
1166,1166,1166,2023-09-22,157.10000610351562,150.63999938964844,149.97999572753906
1167,1167,1167,2023-09-25,155.3699951171875,149.25999450683594,153.55999755859375
1168,1168,1168,2023-09-26,155.92999267578125,151.6999969482422,153.05999755859375
1169,1169,1169,2023-09-27,154.77000427246094,155.8699951171875,154.6199951171875
1170,1170,1170,2023-09-28,156.39999389648438,155.1300048828125,153.16000366210938
1171,1171,1171,2023-09-29,156.2100067138672,155.32000732421875,151.6199951171875
1172,1172,1172,2023-10-02,156.8000030517578,157.10000610351562,150.63999938964844
1173,1173,1173,2023-10-03,157.24000549316406,155.3699951171875,149.25999450683594
1174,1174,1174,2023-10-04,159.9600067138672,155.92999267578125,151.6999969482422
1175,1175,1175,2023-10-05,160.2100067138672,154.77000427246094,155.8699951171875
1176,1176,1176,2023-10-06,161.64999389648438,156.39999389648438,155.1300048828125
1177,1177,1177,2023-10-09,162.8699951171875,156.2100067138672,155.32000732421875
1178,1178,1178,2023-10-10,161.5500030517578,156.8000030517578,157.10000610351562
1179,1179,1179,2023-10-11,161.5800018310547,157.24000549316406,155.3699951171875
1180,1180,1180,2023-10-12,160.85000610351562,159.9600067138672,155.92999267578125
1181,1181,1181,2023-10-13,162.0800018310547,160.2100067138672,154.77000427246094
1182,1182,1182,2023-10-16,163.1999969482422,161.64999389648438,156.39999389648438
1183,1183,1183,2023-10-17,163.57000732421875,162.8699951171875,156.2100067138672
1184,1184,1184,2023-10-18,163.6999969482422,161.5500030517578,156.8000030517578
1185,1185,1185,2023-10-19,162.72999572753906,161.5800018310547,157.24000549316406
1186,1186,1186,2023-10-20,161.97000122070312,160.85000610351562,159.9600067138672
1187,1187,1187,2023-10-23,161.22999572753906,162.0800018310547,160.2100067138672
1188,1188,1188,2023-10-24,162.27000427246094,163.1999969482422,161.64999389648438
1189,1189,1189,2023-10-25,162.4199981689453,163.57000732421875,162.8699951171875
1190,1190,1190,2023-10-26,163.88999938964844,163.6999969482422,161.5500030517578
1191,1191,1191,2023-10-27,161.25999450683594,162.72999572753906,161.5800018310547
1192,1192,1192,2023-10-30,163.5,161.97000122070312,160.85000610351562
1193,1193,1193,2023-10-31,163.88999938964844,161.22999572753906,162.0800018310547
1194,1194,1194,2023-11-01,165.67999267578125,162.27000427246094,163.1999969482422
1195,1195,1195,2023-11-02,162.8000030517578,162.4199981689453,163.57000732421875
1196,1196,1196,2023-11-03,169.5,163.88999938964844,163.6999969482422
1197,1197,1197,2023-11-06,174.0800018310547,161.25999450683594,162.72999572753906
1198,1198,1198,2023-11-07,172.88999938964844,163.5,161.97000122070312
1199,1199,1199,2023-11-08,173.99000549316406,163.88999938964844,161.22999572753906
1200,1200,1200,2023-11-09,176.35000610351562,165.67999267578125,162.27000427246094
1201,1201,1201,2023-11-10,174.97000122070312,162.8000030517578,162.4199981689453
1202,1202,1202,2023-11-13,178.47999572753906,169.5,163.88999938964844
1203,1203,1203,2023-11-14,177.38999938964844,174.0800018310547,161.25999450683594
1204,1204,1204,2023-11-15,176.97999572753906,172.88999938964844,163.5
1205,1205,1205,2023-11-16,177.7899932861328,173.99000549316406,163.88999938964844
1206,1206,1206,2023-11-17,176.66000366210938,176.35000610351562,165.67999267578125
1207,1207,1207,2023-11-20,176.8000030517578,174.97000122070312,162.8000030517578
1208,1208,1208,2023-11-21,176.9499969482422,178.47999572753906,169.5
1209,1209,1209,2023-11-22,180.05999755859375,177.38999938964844,174.0800018310547
1210,1210,1210,2023-11-24,180.05999755859375,176.97999572753906,172.88999938964844
1211,1211,1211,2023-11-27,180.3999938964844,177.7899932861328,173.99000549316406
1212,1212,1212,2023-11-28,180.88999938964844,176.66000366210938,176.35000610351562
1213,1213,1213,2023-11-29,179.5,176.8000030517578,174.97000122070312
1214,1214,1214,2023-11-30,182.19000244140625,176.9499969482422,178.47999572753906
1215,1215,1215,2023-12-01,180.259994506836,180.05999755859375,177.38999938964844
1216,1216,1216,2023-12-04,181.77999877929688,180.05999755859375,176.97999572753906
1217,1217,1217,2023-12-05,181.9600067138672,180.3999938964844,177.7899932861328
1218,1218,1218,2023-12-06,177.75999450683594,180.88999938964844,176.66000366210938
1219,1219,1219,2023-12-07,177.25999450683594,179.5,176.8000030517578
1220,1220,1220,2023-12-08,178.72000122070312,182.19000244140625,176.9499969482422
1221,1221,1221,2023-12-11,178.0,180.259994506836,180.05999755859375
1222,1222,1222,2023-12-12,178.4199981689453,181.77999877929688,180.05999755859375
1223,1223,1223,2023-12-13,178.47000122070312,181.9600067138672,180.3999938964844
1224,1224,1224,2023-12-14,172.27999877929688,177.75999450683594,180.88999938964844
1225,1225,1225,2023-12-15,175.0399932861328,177.25999450683594,179.5
1226,1226,1226,2023-12-18,174.99000549316406,178.72000122070312,182.19000244140625
1227,1227,1227,2023-12-19,176.99000549316406,178.0,180.259994506836
1228,1228,1228,2023-12-20,174.10000610351562,178.4199981689453,181.77999877929688
1229,1229,1229,2023-12-21,176.11000061035156,178.47000122070312,181.9600067138672
1230,1230,1230,2023-12-22,175.52999877929688,172.27999877929688,177.75999450683594
1231,1231,1231,2023-12-26,173.69000244140625,175.0399932861328,177.25999450683594
1232,1232,1232,2023-12-27,175.61000061035156,174.99000549316406,178.72000122070312
1233,1233,1233,2023-12-28,177.83999633789062,176.99000549316406,178.0
1234,1234,1234,2023-12-29,178.55999755859375,174.10000610351562,178.4199981689453
1235,1235,1235,2024-01-02,178.1999969482422,176.11000061035156,178.47000122070312
1236,1236,1236,2024-01-03,174.8800048828125,175.52999877929688,172.27999877929688
1237,1237,1237,2024-01-04,173.5500030517578,173.69000244140625,175.0399932861328
1238,1238,1238,2024-01-05,173.1300048828125,175.61000061035156,174.99000549316406
1239,1239,1239,2024-01-08,176.39999389648438,177.83999633789062,176.99000549316406
1240,1240,1240,2024-01-09,175.5,178.55999755859375,174.10000610351562
1241,1241,1241,2024-01-10,175.61000061035156,178.1999969482422,176.11000061035156
1242,1242,1242,2024-01-11,177.8000030517578,174.8800048828125,175.52999877929688
1243,1243,1243,2024-01-12,180.67999267578125,173.5500030517578,173.69000244140625
1244,1244,1244,2024-01-16,183.67999267578125,173.1300048828125,175.61000061035156
1245,1245,1245,2024-01-17,187.1300048828125,176.39999389648438,177.83999633789062
1246,1246,1246,2024-01-18,186.92999267578125,175.5,178.55999755859375
1247,1247,1247,2024-01-19,185.3800048828125,175.61000061035156,178.1999969482422
1248,1248,1248,2024-01-22,185.8600006103516,177.8000030517578,174.8800048828125
1249,1249,1249,2024-01-23,188.8699951171875,180.67999267578125,173.5500030517578
1250,1250,1250,2024-01-24,188.8000030517578,183.67999267578125,173.1300048828125
1251,1251,1251,2024-01-25,188.69000244140625,187.1300048828125,176.39999389648438
1252,1252,1252,2024-01-26,186.42999267578125,186.92999267578125,175.5
1253,1253,1253,2024-01-29,183.5,185.3800048828125,175.61000061035156
1254,1254,1254,2024-01-30,183.259994506836,185.8600006103516,177.8000030517578
1255,1255,1255,2024-01-31,183.8500061035156,188.8699951171875,180.67999267578125
1256,1256,1256,2024-02-01,184.72999572753903,188.8000030517578,183.67999267578125
1257,1257,1257,2024-02-02,182.77999877929688,188.69000244140625,187.1300048828125
1258,1258,1258,2024-02-05,180.58999633789065,186.42999267578125,186.92999267578125
