,Unnamed: 0.1,Unnamed: 0,Date,APH,APH_6m,APH_12m
1125,1125,1125,2023-07-26,88.18708801269531,84.91242218017578,84.48442840576172
1126,1126,1126,2023-07-27,88.3563003540039,84.73326110839844,84.4545669555664
1127,1127,1127,2023-07-28,87.1618881225586,83.92704010009766,85.16126251220703
1128,1128,1128,2023-07-31,87.89844512939453,83.23030090332031,85.32051086425781
1129,1129,1129,2023-08-01,88.20700073242188,83.200439453125,84.21569061279297
1130,1130,1130,2023-08-02,87.9681167602539,83.91708374023438,84.78303527832031
1131,1131,1131,2023-08-03,88.06765747070312,88.18708801269531,84.91242218017578
1132,1132,1132,2023-08-04,86.89315795898438,88.3563003540039,84.73326110839844
1133,1133,1133,2023-08-07,88.46578216552734,87.1618881225586,83.92704010009766
1134,1134,1134,2023-08-08,88.3563003540039,87.89844512939453,83.23030090332031
1135,1135,1135,2023-08-09,88.02783966064453,88.20700073242188,83.200439453125
1136,1136,1136,2023-08-10,87.50031280517578,87.9681167602539,83.91708374023438
1137,1137,1137,2023-08-11,86.80357360839844,88.06765747070312,88.18708801269531
1138,1138,1138,2023-08-14,87.09222412109375,86.89315795898438,88.3563003540039
1139,1139,1139,2023-08-15,86.40543365478516,88.46578216552734,87.1618881225586
1140,1140,1140,2023-08-16,85.47976684570312,88.3563003540039,87.89844512939453
1141,1141,1141,2023-08-17,84.98209381103516,88.02783966064453,88.20700073242188
1142,1142,1142,2023-08-18,84.83280181884766,87.50031280517578,87.9681167602539
1143,1143,1143,2023-08-21,85.0716781616211,86.80357360839844,88.06765747070312
1144,1144,1144,2023-08-22,85.40013885498047,87.09222412109375,86.89315795898438
1145,1145,1145,2023-08-23,85.95753479003906,86.40543365478516,88.46578216552734
1146,1146,1146,2023-08-24,85.141357421875,85.47976684570312,88.3563003540039
1147,1147,1147,2023-08-25,85.89781188964844,84.98209381103516,88.02783966064453
1148,1148,1148,2023-08-28,86.24618530273438,84.83280181884766,87.50031280517578
1149,1149,1149,2023-08-29,87.50031280517578,85.0716781616211,86.80357360839844
1150,1150,1150,2023-08-30,87.8785400390625,85.40013885498047,87.09222412109375
1151,1151,1151,2023-08-31,87.9681167602539,85.95753479003906,86.40543365478516
1152,1152,1152,2023-09-01,88.15723419189453,85.141357421875,85.47976684570312
1153,1153,1153,2023-09-05,87.56002807617188,85.89781188964844,84.98209381103516
1154,1154,1154,2023-09-06,87.5500717163086,86.24618530273438,84.83280181884766
1155,1155,1155,2023-09-07,86.34571075439453,87.50031280517578,85.0716781616211
1156,1156,1156,2023-09-08,85.4897232055664,87.8785400390625,85.40013885498047
1157,1157,1157,2023-09-11,86.04711151123047,87.9681167602539,85.95753479003906
1158,1158,1158,2023-09-12,86.1964111328125,88.15723419189453,85.141357421875
1159,1159,1159,2023-09-13,86.1068344116211,87.56002807617188,85.89781188964844
1160,1160,1160,2023-09-14,86.1068344116211,87.5500717163086,86.24618530273438
1161,1161,1161,2023-09-15,85.32051086425781,86.34571075439453,87.50031280517578
1162,1162,1162,2023-09-18,86.0389175415039,85.4897232055664,87.8785400390625
1163,1163,1163,2023-09-19,86.09878540039062,86.04711151123047,87.9681167602539
1164,1164,1164,2023-09-20,84.62206268310547,86.1964111328125,88.15723419189453
1165,1165,1165,2023-09-21,83.15531921386719,86.1068344116211,87.56002807617188
1166,1166,1166,2023-09-22,83.14534759521484,86.1068344116211,87.5500717163086
1167,1167,1167,2023-09-25,83.07550048828125,85.32051086425781,86.34571075439453
1168,1168,1168,2023-09-26,81.27948760986328,86.0389175415039,85.4897232055664
1169,1169,1169,2023-09-27,82.177490234375,86.09878540039062,86.04711151123047
1170,1170,1170,2023-09-28,83.89368438720703,84.62206268310547,86.1964111328125
1171,1171,1171,2023-09-29,83.80387878417969,83.15531921386719,86.1068344116211
1172,1172,1172,2023-10-02,82.46685028076172,83.14534759521484,86.1068344116211
1173,1173,1173,2023-10-03,81.99789428710938,83.07550048828125,85.32051086425781
1174,1174,1174,2023-10-04,83.15531921386719,81.27948760986328,86.0389175415039
1175,1175,1175,2023-10-05,82.45687103271484,82.177490234375,86.09878540039062
1176,1176,1176,2023-10-06,83.18525695800781,83.89368438720703,84.62206268310547
1177,1177,1177,2023-10-09,82.92582702636719,83.80387878417969,83.15531921386719
1178,1178,1178,2023-10-10,83.27505493164062,82.46685028076172,83.14534759521484
1179,1179,1179,2023-10-11,84.45243835449219,81.99789428710938,83.07550048828125
1180,1180,1180,2023-10-12,83.95354461669922,83.15531921386719,81.27948760986328
1181,1181,1181,2023-10-13,81.71851348876953,82.45687103271484,82.177490234375
1182,1182,1182,2023-10-16,83.19522857666016,83.18525695800781,83.89368438720703
1183,1183,1183,2023-10-17,83.47461700439453,82.92582702636719,83.80387878417969
1184,1184,1184,2023-10-18,81.35930633544922,83.27505493164062,82.46685028076172
1185,1185,1185,2023-10-19,80.71074676513672,84.45243835449219,81.99789428710938
1186,1186,1186,2023-10-20,79.68302917480469,83.95354461669922,83.15531921386719
1187,1187,1187,2023-10-23,79.0045394897461,81.71851348876953,82.45687103271484
1188,1188,1188,2023-10-24,79.08436584472656,83.19522857666016,83.18525695800781
1189,1189,1189,2023-10-25,79.48348236083984,83.47461700439453,82.92582702636719
1190,1190,1190,2023-10-26,80.02227783203125,81.35930633544922,83.27505493164062
1191,1191,1191,2023-10-27,79.13424682617188,80.71074676513672,84.45243835449219
1192,1192,1192,2023-10-30,79.80277252197266,79.68302917480469,83.95354461669922
1193,1193,1193,2023-10-31,80.37150573730469,79.0045394897461,81.71851348876953
1194,1194,1194,2023-11-01,81.44910430908203,79.08436584472656,83.19522857666016
1195,1195,1195,2023-11-02,82.91584777832031,79.48348236083984,83.47461700439453
1196,1196,1196,2023-11-03,84.58214569091797,80.02227783203125,81.35930633544922
1197,1197,1197,2023-11-06,84.16307830810547,79.13424682617188,80.71074676513672
1198,1198,1198,2023-11-07,84.33270263671875,79.80277252197266,79.68302917480469
1199,1199,1199,2023-11-08,84.9712905883789,80.37150573730469,79.0045394897461
1200,1200,1200,2023-11-09,84.87150573730469,81.44910430908203,79.08436584472656
1201,1201,1201,2023-11-10,86.41807556152344,82.91584777832031,79.48348236083984
1202,1202,1202,2023-11-13,86.1786117553711,84.58214569091797,80.02227783203125
1203,1203,1203,2023-11-14,88.51342010498047,84.16307830810547,79.13424682617188
1204,1204,1204,2023-11-15,88.84268951416016,84.33270263671875,79.80277252197266
1205,1205,1205,2023-11-16,89.3515625,84.9712905883789,80.37150573730469
1206,1206,1206,2023-11-17,89.501220703125,84.87150573730469,81.44910430908203
1207,1207,1207,2023-11-20,89.3515625,86.41807556152344,82.91584777832031
1208,1208,1208,2023-11-21,89.4712905883789,86.1786117553711,84.58214569091797
1209,1209,1209,2023-11-22,89.8903579711914,88.51342010498047,84.16307830810547
1210,1210,1210,2023-11-24,90.1597671508789,88.84268951416016,84.33270263671875
1211,1211,1211,2023-11-27,89.92029571533203,89.3515625,84.9712905883789
1212,1212,1212,2023-11-28,89.71076202392578,89.501220703125,84.87150573730469
1213,1213,1213,2023-11-29,89.98016357421875,89.3515625,86.41807556152344
1214,1214,1214,2023-11-30,90.78836822509766,89.4712905883789,86.1786117553711
1215,1215,1215,2023-12-01,92.07550811767578,89.8903579711914,88.51342010498047
1216,1216,1216,2023-12-04,91.66641998291016,90.1597671508789,88.84268951416016
1217,1217,1217,2023-12-05,91.11763763427734,89.92029571533203,89.3515625
1218,1218,1218,2023-12-06,92.02562713623048,89.71076202392578,89.501220703125
1219,1219,1219,2023-12-07,92.27507019042967,89.98016357421875,89.3515625
1220,1220,1220,2023-12-08,93.02340698242188,90.78836822509766,89.4712905883789
1221,1221,1221,2023-12-11,95.02894592285156,92.07550811767578,89.8903579711914
1222,1222,1222,2023-12-12,95.24845886230467,91.66641998291016,90.1597671508789
1223,1223,1223,2023-12-13,95.91697692871094,91.11763763427734,89.92029571533203
1224,1224,1224,2023-12-14,98.59103393554688,92.02562713623048,89.71076202392578
1225,1225,1225,2023-12-15,99.05999755859376,92.27507019042967,89.98016357421875
1226,1226,1226,2023-12-18,98.55999755859376,93.02340698242188,90.78836822509766
1227,1227,1227,2023-12-19,98.5500030517578,95.02894592285156,92.07550811767578
1228,1228,1228,2023-12-20,97.27999877929688,95.24845886230467,91.66641998291016
1229,1229,1229,2023-12-21,98.29000091552734,95.91697692871094,91.11763763427734
1230,1230,1230,2023-12-22,99.01000213623048,98.59103393554688,92.02562713623048
1231,1231,1231,2023-12-26,99.48999786376952,99.05999755859376,92.27507019042967
1232,1232,1232,2023-12-27,99.47000122070312,98.55999755859376,93.02340698242188
1233,1233,1233,2023-12-28,99.44000244140624,98.5500030517578,95.02894592285156
1234,1234,1234,2023-12-29,99.12999725341795,97.27999877929688,95.24845886230467
1235,1235,1235,2024-01-02,96.83000183105467,98.29000091552734,95.91697692871094
1236,1236,1236,2024-01-03,95.08000183105467,99.01000213623048,98.59103393554688
1237,1237,1237,2024-01-04,94.62999725341795,99.48999786376952,99.05999755859376
1238,1238,1238,2024-01-05,94.45999908447266,99.47000122070312,98.55999755859376
1239,1239,1239,2024-01-08,96.58000183105467,99.44000244140624,98.5500030517578
1240,1240,1240,2024-01-09,95.8499984741211,99.12999725341795,97.27999877929688
1241,1241,1241,2024-01-10,96.20999908447266,96.83000183105467,98.29000091552734
1242,1242,1242,2024-01-11,96.41999816894533,95.08000183105467,99.01000213623048
1243,1243,1243,2024-01-12,96.5,94.62999725341795,99.48999786376952
1244,1244,1244,2024-01-16,96.13999938964844,94.45999908447266,99.47000122070312
1245,1245,1245,2024-01-17,95.33000183105467,96.58000183105467,99.44000244140624
1246,1246,1246,2024-01-18,96.6999969482422,95.8499984741211,99.12999725341795
1247,1247,1247,2024-01-19,97.61000061035156,96.20999908447266,96.83000183105467
1248,1248,1248,2024-01-22,97.97000122070312,96.41999816894533,95.08000183105467
1249,1249,1249,2024-01-23,97.94000244140624,96.5,94.62999725341795
1250,1250,1250,2024-01-24,100.66000366210938,96.13999938964844,94.45999908447266
1251,1251,1251,2024-01-25,100.80999755859376,95.33000183105467,96.58000183105467
1252,1252,1252,2024-01-26,100.70999908447266,96.6999969482422,95.8499984741211
1253,1253,1253,2024-01-29,101.4499969482422,97.61000061035156,96.20999908447266
1254,1254,1254,2024-01-30,102.77999877929688,97.97000122070312,96.41999816894533
1255,1255,1255,2024-01-31,101.0999984741211,97.94000244140624,96.5
1256,1256,1256,2024-02-01,102.41999816894533,100.66000366210938,96.13999938964844
1257,1257,1257,2024-02-02,103.45999908447266,100.80999755859376,95.33000183105467
1258,1258,1258,2024-02-05,102.3499984741211,100.70999908447266,96.6999969482422
