,Unnamed: 0.1,Unnamed: 0,Date,FRT,FRT_6m,FRT_12m
757,757,757,2022-02-04,112.68736267089844,112.44886016845705,115.2375946044922
758,758,758,2022-02-07,112.40298461914062,115.08164978027344,113.20108032226562
759,759,759,2022-02-08,112.64149475097656,116.95304870605467,113.03594970703124
760,760,760,2022-02-09,116.0356903076172,116.02651977539062,112.85247802734376
761,761,761,2022-02-10,113.75150299072266,116.29254150390624,114.43032836914062
762,762,762,2022-02-11,110.29308319091795,114.34777069091795,113.3753890991211
763,763,763,2022-02-14,108.35747528076172,112.68736267089844,112.44886016845705
764,764,764,2022-02-15,109.1555633544922,112.40298461914062,115.08164978027344
765,765,765,2022-02-16,109.8160629272461,112.64149475097656,116.95304870605467
766,766,766,2022-02-17,108.60516357421876,116.0356903076172,116.02651977539062
767,767,767,2022-02-18,108.32077026367188,113.75150299072266,116.29254150390624
768,768,768,2022-02-22,108.53175354003906,110.29308319091795,114.34777069091795
769,769,769,2022-02-23,106.22003936767578,108.35747528076172,112.68736267089844
770,770,770,2022-02-24,107.56854248046876,109.1555633544922,112.40298461914062
771,771,771,2022-02-25,110.40316009521484,109.8160629272461,112.64149475097656
772,772,772,2022-02-28,107.86209869384766,108.60516357421876,116.0356903076172
773,773,773,2022-03-01,106.77963256835938,108.32077026367188,113.75150299072266
774,774,774,2022-03-02,109.49498748779295,108.53175354003906,110.29308319091795
775,775,775,2022-03-03,110.19217681884766,106.22003936767578,108.35747528076172
776,776,776,2022-03-04,110.14630889892578,107.56854248046876,109.1555633544922
777,777,777,2022-03-07,106.51359558105467,110.40316009521484,109.8160629272461
778,778,778,2022-03-08,108.88953399658205,107.86209869384766,108.60516357421876
779,779,779,2022-03-09,109.53167724609376,106.77963256835938,108.32077026367188
780,780,780,2022-03-10,109.6876220703125,109.49498748779295,108.53175354003906
781,781,781,2022-03-11,108.65103912353516,110.19217681884766,106.22003936767578
782,782,782,2022-03-14,106.7245864868164,110.14630889892578,107.56854248046876
783,783,783,2022-03-15,107.9930191040039,106.51359558105467,110.40316009521484
784,784,784,2022-03-16,108.97442626953124,108.88953399658205,107.86209869384766
785,785,785,2022-03-17,108.90962982177734,109.53167724609376,106.77963256835938
786,786,786,2022-03-18,108.67815399169922,109.6876220703125,109.49498748779295
787,787,787,2022-03-21,108.67815399169922,108.65103912353516,110.19217681884766
788,788,788,2022-03-22,109.82624816894533,106.7245864868164,110.14630889892578
789,789,789,2022-03-23,108.36337280273438,107.9930191040039,106.51359558105467
790,790,790,2022-03-24,108.91889190673828,108.97442626953124,108.88953399658205
791,791,791,2022-03-25,110.7150650024414,108.90962982177734,109.53167724609376
792,792,792,2022-03-28,110.4465789794922,108.67815399169922,109.6876220703125
793,793,793,2022-03-29,114.82592010498048,108.67815399169922,108.65103912353516
794,794,794,2022-03-30,114.89998626708984,109.82624816894533,106.7245864868164
795,795,795,2022-03-31,113.02047729492188,108.36337280273438,107.9930191040039
796,796,796,2022-04-01,115.02035522460938,108.91889190673828,108.97442626953124
797,797,797,2022-04-04,113.86302947998048,110.7150650024414,108.90962982177734
798,798,798,2022-04-05,112.45569610595705,110.4465789794922,108.67815399169922
799,799,799,2022-04-06,113.27045440673828,114.82592010498048,108.67815399169922
800,800,800,2022-04-07,110.90023803710938,114.89998626708984,109.82624816894533
801,801,801,2022-04-08,112.01128387451172,113.02047729492188,108.36337280273438
802,802,802,2022-04-11,111.65943908691406,115.02035522460938,108.91889190673828
803,803,803,2022-04-12,111.6039047241211,113.86302947998048,110.7150650024414
804,804,804,2022-04-13,113.11305236816406,112.45569610595705,110.4465789794922
805,805,805,2022-04-14,114.12226104736328,113.27045440673828,114.82592010498048
806,806,806,2022-04-18,113.35379028320312,110.90023803710938,114.89998626708984
807,807,807,2022-04-19,115.55734252929688,112.01128387451172,113.02047729492188
808,808,808,2022-04-20,117.1035614013672,111.65943908691406,115.02035522460938
809,809,809,2022-04-21,116.00177001953124,111.6039047241211,113.86302947998048
810,810,810,2022-04-22,112.76122283935548,113.11305236816406,112.45569610595705
811,811,811,2022-04-25,111.6872329711914,114.12226104736328,113.27045440673828
812,812,812,2022-04-26,110.7150650024414,113.35379028320312,110.90023803710938
813,813,813,2022-04-27,109.9188232421875,115.55734252929688,112.01128387451172
814,814,814,2022-04-28,112.48347473144533,117.1035614013672,111.65943908691406
815,815,815,2022-04-29,108.38188934326172,116.00177001953124,111.6039047241211
816,816,816,2022-05-02,106.67829132080078,112.76122283935548,113.11305236816406
817,817,817,2022-05-03,109.3633041381836,111.6872329711914,114.12226104736328
818,818,818,2022-05-04,112.63160705566406,110.7150650024414,113.35379028320312
819,819,819,2022-05-05,108.86334228515624,109.9188232421875,115.55734252929688
820,820,820,2022-05-06,106.6042251586914,112.48347473144533,117.1035614013672
821,821,821,2022-05-09,103.24333190917967,108.38188934326172,116.00177001953124
822,822,822,2022-05-10,101.45640563964844,106.67829132080078,112.76122283935548
823,823,823,2022-05-11,100.75274658203124,109.3633041381836,111.6872329711914
824,824,824,2022-05-12,104.409912109375,112.63160705566406,110.7150650024414
825,825,825,2022-05-13,107.37269592285156,108.86334228515624,109.9188232421875
826,826,826,2022-05-16,106.99308013916016,106.6042251586914,112.48347473144533
827,827,827,2022-05-17,109.67809295654295,103.24333190917967,108.38188934326172
828,828,828,2022-05-18,105.05802917480467,101.45640563964844,106.67829132080078
829,829,829,2022-05-19,102.96556854248048,100.75274658203124,109.3633041381836
830,830,830,2022-05-20,101.28975677490234,104.409912109375,112.63160705566406
831,831,831,2022-05-23,101.47492218017578,107.37269592285156,108.86334228515624
832,832,832,2022-05-24,102.93779754638672,106.99308013916016,106.6042251586914
833,833,833,2022-05-25,103.77106475830078,109.67809295654295,103.24333190917967
834,834,834,2022-05-26,104.70619201660156,105.05802917480467,101.45640563964844
835,835,835,2022-05-27,107.31714630126952,102.96556854248048,100.75274658203124
836,836,836,2022-05-31,106.44683837890624,101.28975677490234,104.409912109375
837,837,837,2022-06-01,105.25247192382812,101.47492218017578,107.37269592285156
838,838,838,2022-06-02,105.46542358398438,102.93779754638672,106.99308013916016
839,839,839,2022-06-03,103.62294006347656,103.77106475830078,109.67809295654295
840,840,840,2022-06-06,102.28042602539062,104.70619201660156,105.05802917480467
841,841,841,2022-06-07,103.93773651123048,107.31714630126952,102.96556854248048
842,842,842,2022-06-08,101.13236236572266,106.44683837890624,101.28975677490234
843,843,843,2022-06-09,97.36408996582033,105.25247192382812,101.47492218017578
844,844,844,2022-06-10,94.3920440673828,105.46542358398438,102.93779754638672
845,845,845,2022-06-13,89.6423568725586,103.62294006347656,103.77106475830078
846,846,846,2022-06-14,88.10542297363281,102.28042602539062,104.70619201660156
847,847,847,2022-06-15,88.81832885742188,103.93773651123048,107.31714630126952
848,848,848,2022-06-16,86.89253234863281,101.13236236572266,106.44683837890624
849,849,849,2022-06-17,87.68878173828125,97.36408996582033,105.25247192382812
850,850,850,2022-06-21,88.73760223388672,94.3920440673828,105.46542358398438
851,851,851,2022-06-22,88.33492279052734,89.6423568725586,103.62294006347656
852,852,852,2022-06-23,90.9757080078125,88.10542297363281,102.28042602539062
853,853,853,2022-06-24,93.2044448852539,88.81832885742188,103.93773651123048
854,854,854,2022-06-27,93.8974151611328,86.89253234863281,101.13236236572266
855,855,855,2022-06-28,92.0338897705078,87.68878173828125,97.36408996582033
856,856,856,2022-06-29,90.76968383789062,88.73760223388672,94.3920440673828
857,857,857,2022-06-30,89.65531158447266,88.33492279052734,89.6423568725586
858,858,858,2022-07-01,91.35963439941406,90.9757080078125,88.10542297363281
859,859,859,2022-07-05,90.70413208007812,93.2044448852539,88.81832885742188
860,860,860,2022-07-06,90.92887115478516,93.8974151611328,86.89253234863281
861,861,861,2022-07-07,91.21918487548828,92.0338897705078,87.68878173828125
862,862,862,2022-07-08,90.76032257080078,90.76968383789062,88.73760223388672
863,863,863,2022-07-11,91.19108581542967,89.65531158447266,88.33492279052734
864,864,864,2022-07-12,92.52084350585938,91.35963439941406,90.9757080078125
865,865,865,2022-07-13,90.81652069091795,90.70413208007812,93.2044448852539
866,866,866,2022-07-14,88.96235656738281,90.92887115478516,93.8974151611328
867,867,867,2022-07-15,90.90078735351562,91.21918487548828,92.0338897705078
868,868,868,2022-07-18,92.17434692382812,90.76032257080078,90.76968383789062
869,869,869,2022-07-19,94.52484893798828,91.19108581542967,89.65531158447266
870,870,870,2022-07-20,95.85458374023438,92.52084350585938,91.35963439941406
871,871,871,2022-07-21,95.78903198242188,90.81652069091795,90.70413208007812
872,872,872,2022-07-22,96.13552856445312,88.96235656738281,90.92887115478516
873,873,873,2022-07-25,96.54754638671876,90.90078735351562,91.21918487548828
874,874,874,2022-07-26,94.6091079711914,92.17434692382812,90.76032257080078
875,875,875,2022-07-27,95.96695709228516,94.52484893798828,91.19108581542967
876,876,876,2022-07-28,98.08333587646484,95.85458374023438,92.52084350585938
877,877,877,2022-07-29,98.89804077148438,95.78903198242188,90.81652069091795
878,878,878,2022-08-01,99.06659698486328,96.13552856445312,88.96235656738281
879,879,879,2022-08-02,97.4933624267578,96.54754638671876,90.90078735351562
880,880,880,2022-08-03,97.54955291748048,94.6091079711914,92.17434692382812
881,881,881,2022-08-04,98.3642578125,95.96695709228516,94.52484893798828
882,882,882,2022-08-05,99.02914428710938,98.08333587646484,95.85458374023438
883,883,883,2022-08-08,100.31206512451172,98.89804077148438,95.78903198242188
884,884,884,2022-08-09,100.58364868164062,99.06659698486328,96.13552856445312
885,885,885,2022-08-10,102.41907501220705,97.4933624267578,96.54754638671876
886,886,886,2022-08-11,102.8685531616211,97.54955291748048,94.6091079711914
887,887,887,2022-08-12,104.5822525024414,98.3642578125,95.96695709228516
888,888,888,2022-08-15,104.68526458740234,99.02914428710938,98.08333587646484
889,889,889,2022-08-16,105.83708953857422,100.31206512451172,98.89804077148438
890,890,890,2022-08-17,105.49996948242188,100.58364868164062,99.06659698486328
891,891,891,2022-08-18,104.91938018798828,102.41907501220705,97.4933624267578
892,892,892,2022-08-19,103.05584716796876,102.8685531616211,97.54955291748048
893,893,893,2022-08-22,100.1435089111328,104.5822525024414,98.3642578125
894,894,894,2022-08-23,99.37561798095705,104.68526458740234,99.02914428710938
895,895,895,2022-08-24,99.4505386352539,105.83708953857422,100.31206512451172
896,896,896,2022-08-25,100.49935150146484,105.49996948242188,100.58364868164062
897,897,897,2022-08-26,98.07396697998048,104.91938018798828,102.41907501220705
898,898,898,2022-08-29,97.04387664794922,103.05584716796876,102.8685531616211
899,899,899,2022-08-30,96.19171142578124,100.1435089111328,104.5822525024414
900,900,900,2022-08-31,94.83385467529295,99.37561798095705,104.68526458740234
901,901,901,2022-09-01,94.85259246826172,99.4505386352539,105.83708953857422
902,902,902,2022-09-02,94.36563110351562,100.49935150146484,105.49996948242188
903,903,903,2022-09-06,96.6318359375,98.07396697998048,104.91938018798828
904,904,904,2022-09-07,97.4933624267578,97.04387664794922,103.05584716796876
905,905,905,2022-09-08,95.94823455810548,96.19171142578124,100.1435089111328
906,906,906,2022-09-09,97.33416748046876,94.83385467529295,99.37561798095705
907,907,907,2022-09-12,98.5421905517578,94.85259246826172,99.4505386352539
908,908,908,2022-09-13,94.56229400634766,94.36563110351562,100.49935150146484
909,909,909,2022-09-14,93.96295928955078,96.6318359375,98.07396697998048
910,910,910,2022-09-15,93.62584686279295,97.4933624267578,97.04387664794922
911,911,911,2022-09-16,93.96295928955078,95.94823455810548,96.19171142578124
912,912,912,2022-09-19,93.87867736816406,97.33416748046876,94.83385467529295
913,913,913,2022-09-20,90.16099548339844,98.5421905517578,94.85259246826172
914,914,914,2022-09-21,88.35209655761719,94.56229400634766,94.36563110351562
915,915,915,2022-09-22,85.67188262939453,93.96295928955078,96.6318359375
916,916,916,2022-09-23,85.6340103149414,93.62584686279295,97.4933624267578
917,917,917,2022-09-26,83.3705062866211,93.96295928955078,95.94823455810548
918,918,918,2022-09-27,83.2568588256836,93.87867736816406,97.33416748046876
919,919,919,2022-09-28,86.01283264160156,90.16099548339844,98.5421905517578
920,920,920,2022-09-29,84.09028625488281,88.35209655761719,94.56229400634766
921,921,921,2022-09-30,85.34989166259766,85.67188262939453,93.96295928955078
922,922,922,2022-10-03,86.26853942871094,85.6340103149414,93.62584686279295
923,923,923,2022-10-04,88.59833526611328,83.3705062866211,93.96295928955078
924,924,924,2022-10-05,88.13426208496094,83.2568588256836,93.87867736816406
925,925,925,2022-10-06,87.07355499267578,86.01283264160156,90.16099548339844
926,926,926,2022-10-07,85.75712585449219,84.09028625488281,88.35209655761719
927,927,927,2022-10-10,84.46910858154297,85.34989166259766,85.67188262939453
928,928,928,2022-10-11,85.95600891113281,86.26853942871094,85.6340103149414
929,929,929,2022-10-12,85.61506652832031,88.59833526611328,83.3705062866211
930,930,930,2022-10-13,86.01283264160156,88.13426208496094,83.2568588256836
931,931,931,2022-10-14,84.4501724243164,87.07355499267578,86.01283264160156
932,932,932,2022-10-17,86.91255187988281,85.75712585449219,84.09028625488281
933,933,933,2022-10-18,88.1532211303711,84.46910858154297,85.34989166259766
934,934,934,2022-10-19,86.40113830566406,85.95600891113281,86.26853942871094
935,935,935,2022-10-20,85.75712585449219,85.61506652832031,88.59833526611328
936,936,936,2022-10-21,87.38607788085938,86.01283264160156,88.13426208496094
937,937,937,2022-10-24,87.98274230957031,84.4501724243164,87.07355499267578
938,938,938,2022-10-25,91.53424835205078,86.91255187988281,85.75712585449219
939,939,939,2022-10-26,90.6724090576172,88.1532211303711,84.46910858154297
940,940,940,2022-10-27,91.64789581298828,86.40113830566406,85.95600891113281
941,941,941,2022-10-28,93.6367416381836,85.75712585449219,85.61506652832031
942,942,942,2022-10-31,93.74092864990234,87.38607788085938,86.01283264160156
943,943,943,2022-11-01,95.46459197998048,87.98274230957031,84.4501724243164
944,944,944,2022-11-02,93.92086029052734,91.53424835205078,86.91255187988281
945,945,945,2022-11-03,94.14816284179688,90.6724090576172,88.1532211303711
946,946,946,2022-11-04,99.52750396728516,91.64789581298828,86.40113830566406
947,947,947,2022-11-07,98.41944122314452,93.6367416381836,85.75712585449219
948,948,948,2022-11-08,98.03114318847656,93.74092864990234,87.38607788085938
949,949,949,2022-11-09,95.6066436767578,95.46459197998048,87.98274230957031
950,950,950,2022-11-10,101.40270233154295,93.92086029052734,91.53424835205078
951,951,951,2022-11-11,102.0656509399414,94.14816284179688,90.6724090576172
952,952,952,2022-11-14,99.89686584472656,99.52750396728516,91.64789581298828
953,953,953,2022-11-15,102.03723907470705,98.41944122314452,93.6367416381836
954,954,954,2022-11-16,100.46511840820312,98.03114318847656,93.74092864990234
955,955,955,2022-11-17,101.89518737792967,95.6066436767578,95.46459197998048
956,956,956,2022-11-18,102.67179107666016,101.40270233154295,93.92086029052734
957,957,957,2022-11-21,102.25507354736328,102.0656509399414,94.14816284179688
958,958,958,2022-11-22,104.23444366455078,99.89686584472656,99.52750396728516
959,959,959,2022-11-23,103.73249816894533,102.03723907470705,98.41944122314452
960,960,960,2022-11-25,104.41439056396484,100.46511840820312,98.03114318847656
961,961,961,2022-11-28,101.970947265625,101.89518737792967,95.6066436767578
962,962,962,2022-11-29,104.23444366455078,102.67179107666016,101.40270233154295
963,963,963,2022-11-30,105.21939849853516,102.25507354736328,102.0656509399414
964,964,964,2022-12-01,103.24949645996094,104.23444366455078,99.89686584472656
965,965,965,2022-12-02,103.6472625732422,103.73249816894533,102.03723907470705
966,966,966,2022-12-05,101.34588623046876,104.41439056396484,100.46511840820312
967,967,967,2022-12-06,101.08070373535156,101.970947265625,101.89518737792967
968,968,968,2022-12-07,101.516357421875,104.23444366455078,102.67179107666016
969,969,969,2022-12-08,102.00882720947266,105.21939849853516,102.25507354736328
970,970,970,2022-12-09,101.95201873779295,103.24949645996094,104.23444366455078
971,971,971,2022-12-12,101.95201873779295,103.6472625732422,103.73249816894533
972,972,972,2022-12-13,102.80436706542967,101.34588623046876,104.41439056396484
973,973,973,2022-12-14,103.02218627929688,101.08070373535156,101.970947265625
974,974,974,2022-12-15,98.95926666259766,101.516357421875,104.23444366455078
975,975,975,2022-12-16,97.1030044555664,102.00882720947266,105.21939849853516
976,976,976,2022-12-19,95.9854736328125,101.95201873779295,103.24949645996094
977,977,977,2022-12-20,95.54034423828124,101.95201873779295,103.6472625732422
978,978,978,2022-12-21,96.37376403808594,102.80436706542967,101.34588623046876
979,979,979,2022-12-22,95.8907699584961,103.02218627929688,101.08070373535156
980,980,980,2022-12-23,96.9230728149414,98.95926666259766,101.516357421875
981,981,981,2022-12-27,97.09354400634766,97.1030044555664,102.00882720947266
982,982,982,2022-12-28,95.34146118164062,95.9854736328125,101.95201873779295
983,983,983,2022-12-29,96.81890106201172,95.54034423828124,101.95201873779295
984,984,984,2022-12-30,96.7136001586914,96.37376403808594,102.80436706542967
985,985,985,2023-01-03,98.26424407958984,95.8907699584961,103.02218627929688
986,986,986,2023-01-04,100.56146240234376,96.9230728149414,98.95926666259766
987,987,987,2023-01-05,98.32167053222656,97.09354400634766,97.1030044555664
988,988,988,2023-01-06,99.77658081054688,95.34146118164062,95.9854736328125
989,989,989,2023-01-09,98.49396514892578,96.81890106201172,95.54034423828124
990,990,990,2023-01-10,97.46977996826172,96.7136001586914,96.37376403808594
991,991,991,2023-01-11,102.48541259765624,98.26424407958984,95.8907699584961
992,992,992,2023-01-12,104.89749908447266,100.56146240234376,96.9230728149414
993,993,993,2023-01-13,104.47634887695312,98.32167053222656,97.09354400634766
994,994,994,2023-01-17,106.11312103271484,99.77658081054688,95.34146118164062
995,995,995,2023-01-18,103.85417938232422,98.49396514892578,96.81890106201172
996,996,996,2023-01-19,101.95895385742188,97.46977996826172,96.7136001586914
997,997,997,2023-01-20,103.04056549072266,102.48541259765624,98.26424407958984
998,998,998,2023-01-23,104.71563720703124,104.89749908447266,100.56146240234376
999,999,999,2023-01-24,105.55795288085938,104.47634887695312,98.32167053222656
1000,1000,1000,2023-01-25,105.74939727783205,106.11312103271484,99.77658081054688
1001,1001,1001,2023-01-26,105.52923583984376,103.85417938232422,98.49396514892578
1002,1002,1002,2023-01-27,106.61084747314452,101.95895385742188,97.46977996826172
1003,1003,1003,2023-01-30,105.26123809814452,103.04056549072266,102.48541259765624
1004,1004,1004,2023-01-31,106.75443267822266,104.71563720703124,104.89749908447266
1005,1005,1005,2023-02-01,107.24259948730467,105.55795288085938,104.47634887695312
1006,1006,1006,2023-02-02,109.19525146484376,105.74939727783205,106.11312103271484
1007,1007,1007,2023-02-03,108.19977569580078,105.52923583984376,103.85417938232422
1008,1008,1008,2023-02-06,106.86930084228516,106.61084747314452,101.95895385742188
1009,1009,1009,2023-02-07,105.34738159179688,105.26123809814452,103.04056549072266
1010,1010,1010,2023-02-08,104.51463317871094,106.75443267822266,104.71563720703124
1011,1011,1011,2023-02-09,103.9786148071289,107.24259948730467,105.55795288085938
1012,1012,1012,2023-02-10,105.26123809814452,109.19525146484376,105.74939727783205
1013,1013,1013,2023-02-13,107.39574432373048,108.19977569580078,105.52923583984376
1014,1014,1014,2023-02-14,105.40481567382812,106.86930084228516,106.61084747314452
1015,1015,1015,2023-02-15,105.18465423583984,105.34738159179688,105.26123809814452
1016,1016,1016,2023-02-16,105.11764526367188,104.51463317871094,106.75443267822266
1017,1017,1017,2023-02-17,104.41891479492188,103.9786148071289,107.24259948730467
1018,1018,1018,2023-02-21,101.6430892944336,105.26123809814452,109.19525146484376
1019,1019,1019,2023-02-22,101.5186538696289,107.39574432373048,108.19977569580078
1020,1020,1020,2023-02-23,102.69599151611328,105.40481567382812,106.86930084228516
1021,1021,1021,2023-02-24,102.4375457763672,105.18465423583984,105.34738159179688
1022,1022,1022,2023-02-27,102.150390625,105.11764526367188,104.51463317871094
1023,1023,1023,2023-02-28,102.20782470703124,104.41891479492188,103.9786148071289
1024,1024,1024,2023-03-01,102.06423950195312,101.6430892944336,105.26123809814452
1025,1025,1025,2023-03-02,101.67179870605467,101.5186538696289,107.39574432373048
1026,1026,1026,2023-03-03,102.65769958496094,102.69599151611328,105.40481567382812
1027,1027,1027,2023-03-06,102.5715560913086,102.4375457763672,105.18465423583984
1028,1028,1028,2023-03-07,99.37457275390624,102.150390625,105.11764526367188
1029,1029,1029,2023-03-08,100.45618438720705,102.20782470703124,104.41891479492188
1030,1030,1030,2023-03-09,98.0249481201172,102.06423950195312,101.6430892944336
1031,1031,1031,2023-03-10,93.35248565673828,101.67179870605467,101.5186538696289
1032,1032,1032,2023-03-13,93.60400390625,102.65769958496094,102.69599151611328
1033,1033,1033,2023-03-14,94.78421020507812,102.5715560913086,102.4375457763672
1034,1034,1034,2023-03-15,94.01998138427734,99.37457275390624,102.150390625
1035,1035,1035,2023-03-16,92.05619049072266,100.45618438720705,102.20782470703124
1036,1036,1036,2023-03-17,88.88316345214844,98.0249481201172,102.06423950195312
1037,1037,1037,2023-03-20,91.17586517333984,93.35248565673828,101.67179870605467
1038,1038,1038,2023-03-21,91.6498794555664,93.60400390625,102.65769958496094
1039,1039,1039,2023-03-22,88.14795684814453,94.78421020507812,102.5715560913086
1040,1040,1040,2023-03-23,88.18665313720703,94.01998138427734,99.37457275390624
1041,1041,1041,2023-03-24,89.49263000488281,92.05619049072266,100.45618438720705
1042,1042,1042,2023-03-27,89.50228881835938,88.88316345214844,98.0249481201172
1043,1043,1043,2023-03-28,89.83120727539062,91.17586517333984,93.35248565673828
1044,1044,1044,2023-03-29,90.76956939697266,91.6498794555664,93.60400390625
1045,1045,1045,2023-03-30,92.32705688476562,88.14795684814453,94.78421020507812
1046,1046,1046,2023-03-31,95.60648345947266,88.18665313720703,94.01998138427734
1047,1047,1047,2023-04-03,95.50975036621094,89.49263000488281,92.05619049072266
1048,1048,1048,2023-04-04,95.31626892089844,89.50228881835938,88.88316345214844
1049,1049,1049,2023-04-05,94.43595886230467,89.83120727539062,91.17586517333984
1050,1050,1050,2023-04-06,94.55203247070312,90.76956939697266,91.6498794555664
1051,1051,1051,2023-04-10,94.5713882446289,92.32705688476562,88.14795684814453
1052,1052,1052,2023-04-11,95.17115783691406,95.60648345947266,88.18665313720703
1053,1053,1053,2023-04-12,93.86519622802734,95.50975036621094,89.49263000488281
1054,1054,1054,2023-04-13,93.94258880615234,95.31626892089844,89.50228881835938
1055,1055,1055,2023-04-14,93.22672271728516,94.43595886230467,89.83120727539062
1056,1056,1056,2023-04-17,94.67779541015624,94.55203247070312,90.76956939697266
1057,1057,1057,2023-04-18,94.78421020507812,94.5713882446289,92.32705688476562
1058,1058,1058,2023-04-19,94.78421020507812,95.17115783691406,95.60648345947266
1059,1059,1059,2023-04-20,93.87487030029295,93.86519622802734,95.50975036621094
1060,1060,1060,2023-04-21,94.10704040527344,93.94258880615234,95.31626892089844
1061,1061,1061,2023-04-24,92.84944152832033,93.22672271728516,94.43595886230467
1062,1062,1062,2023-04-25,92.7333526611328,94.67779541015624,94.55203247070312
1063,1063,1063,2023-04-26,91.58216857910156,94.78421020507812,94.5713882446289
1064,1064,1064,2023-04-27,93.59432983398438,94.78421020507812,95.17115783691406
1065,1065,1065,2023-04-28,95.6645278930664,93.87487030029295,93.86519622802734
1066,1066,1066,2023-05-01,94.4939956665039,94.10704040527344,93.94258880615234
1067,1067,1067,2023-05-02,93.06226348876952,92.84944152832033,93.22672271728516
1068,1068,1068,2023-05-03,93.00422668457033,92.7333526611328,94.67779541015624
1069,1069,1069,2023-05-04,93.28475952148438,91.58216857910156,94.78421020507812
1070,1070,1070,2023-05-05,93.19769287109376,93.59432983398438,94.78421020507812
1071,1071,1071,2023-05-08,91.30162048339844,95.6645278930664,93.87487030029295
1072,1072,1072,2023-05-09,89.666748046875,94.4939956665039,94.10704040527344
1073,1073,1073,2023-05-10,89.38621520996094,93.06226348876952,92.84944152832033
1074,1074,1074,2023-05-11,87.88676452636719,93.00422668457033,92.7333526611328
1075,1075,1075,2023-05-12,88.42850494384766,93.28475952148438,91.58216857910156
1076,1076,1076,2023-05-15,88.95088195800781,93.19769287109376,93.59432983398438
1077,1077,1077,2023-05-16,85.50700378417969,91.30162048339844,95.6645278930664
1078,1078,1078,2023-05-17,87.50949096679688,89.666748046875,94.4939956665039
1079,1079,1079,2023-05-18,86.3582992553711,89.38621520996094,93.06226348876952
1080,1080,1080,2023-05-19,85.8455810546875,87.88676452636719,93.00422668457033
1081,1081,1081,2023-05-22,87.25796508789062,88.42850494384766,93.28475952148438
1082,1082,1082,2023-05-23,86.46471405029297,88.95088195800781,93.19769287109376
1083,1083,1083,2023-05-24,84.57831573486328,85.50700378417969,91.30162048339844
1084,1084,1084,2023-05-25,83.11756896972656,87.50949096679688,89.666748046875
1085,1085,1085,2023-05-26,84.22038269042969,86.3582992553711,89.38621520996094
1086,1086,1086,2023-05-30,84.44288635253906,85.8455810546875,87.88676452636719
1087,1087,1087,2023-05-31,85.32319641113281,87.25796508789062,88.42850494384766
1088,1088,1088,2023-06-01,84.88787841796875,86.46471405029297,88.95088195800781
1089,1089,1089,2023-06-02,88.16729736328125,84.57831573486328,85.50700378417969
1090,1090,1090,2023-06-05,87.54818725585938,83.11756896972656,87.50949096679688
1091,1091,1091,2023-06-06,90.14076232910156,84.22038269042969,86.3582992553711
1092,1092,1092,2023-06-07,94.02964782714844,84.44288635253906,85.8455810546875
1093,1093,1093,2023-06-08,92.97520446777344,85.32319641113281,87.25796508789062
1094,1094,1094,2023-06-09,93.00422668457033,84.88787841796875,86.46471405029297
1095,1095,1095,2023-06-12,92.23031616210938,88.16729736328125,84.57831573486328
1096,1096,1096,2023-06-13,91.6692352294922,87.54818725585938,83.11756896972656
1097,1097,1097,2023-06-14,91.23390197753906,90.14076232910156,84.22038269042969
1098,1098,1098,2023-06-15,91.81434631347656,94.02964782714844,84.44288635253906
1099,1099,1099,2023-06-16,92.8010711669922,92.97520446777344,85.32319641113281
1100,1100,1100,2023-06-20,91.17586517333984,93.00422668457033,84.88787841796875
1101,1101,1101,2023-06-21,90.39299011230467,92.23031616210938,88.16729736328125
1102,1102,1102,2023-06-22,89.35566711425781,91.6692352294922,87.54818725585938
1103,1103,1103,2023-06-23,88.17156982421875,91.23390197753906,90.14076232910156
1104,1104,1104,2023-06-26,90.3636245727539,91.81434631347656,94.02964782714844
1105,1105,1105,2023-06-27,92.35018157958984,92.8010711669922,92.97520446777344
1106,1106,1106,2023-06-28,92.35997009277344,91.17586517333984,93.00422668457033
1107,1107,1107,2023-06-29,94.28780364990234,90.39299011230467,92.23031616210938
1108,1108,1108,2023-06-30,94.69880676269533,89.35566711425781,91.6692352294922
1109,1109,1109,2023-07-03,95.22725677490234,88.17156982421875,91.23390197753906
1110,1110,1110,2023-07-05,94.90432739257812,90.3636245727539,91.81434631347656
1111,1111,1111,2023-07-06,95.00218200683594,92.35018157958984,92.8010711669922
1112,1112,1112,2023-07-07,93.92572784423828,92.35997009277344,91.17586517333984
1113,1113,1113,2023-07-10,94.93367767333984,94.28780364990234,90.39299011230467
1114,1114,1114,2023-07-11,97.5465316772461,94.69880676269533,89.35566711425781
1115,1115,1115,2023-07-12,97.57588958740234,95.22725677490234,88.17156982421875
1116,1116,1116,2023-07-13,98.49577331542967,94.90432739257812,90.3636245727539
1117,1117,1117,2023-07-14,98.1239013671875,95.00218200683594,92.35018157958984
1118,1118,1118,2023-07-17,98.61319732666016,93.92572784423828,92.35997009277344
1119,1119,1119,2023-07-18,98.88721466064452,94.93367767333984,94.28780364990234
1120,1120,1120,2023-07-19,100.27681732177734,97.5465316772461,94.69880676269533
1121,1121,1121,2023-07-20,100.7759017944336,97.57588958740234,95.22725677490234
1122,1122,1122,2023-07-21,101.04012298583984,98.49577331542967,94.90432739257812
1123,1123,1123,2023-07-24,100.95205688476562,98.1239013671875,95.00218200683594
