,Unnamed: 0.1,Unnamed: 0,Date,GPN,GPN_6m,GPN_12m
1128,1128,1128,2023-07-31,109.818115234375,110.05716705322266,111.88996124267578
1129,1129,1129,2023-08-01,120.2769775390625,112.05929565429688,111.52140808105467
1130,1130,1130,2023-08-02,121.48223876953124,111.12297821044922,111.8600845336914
1131,1131,1131,2023-08-03,121.17345428466795,110.89388275146484,113.21475219726562
1132,1132,1132,2023-08-04,122.1695327758789,107.49723052978516,112.4278564453125
1133,1133,1133,2023-08-07,122.1097640991211,108.46343994140624,111.64094543457033
1134,1134,1134,2023-08-08,123.88279724121094,109.818115234375,110.05716705322266
1135,1135,1135,2023-08-09,123.55409240722656,120.2769775390625,112.05929565429688
1136,1136,1136,2023-08-10,127.21967315673828,121.48223876953124,111.12297821044922
1137,1137,1137,2023-08-11,126.3431167602539,121.17345428466795,110.89388275146484
1138,1138,1138,2023-08-14,125.28727722167967,122.1695327758789,107.49723052978516
1139,1139,1139,2023-08-15,123.0759735107422,122.1097640991211,108.46343994140624
1140,1140,1140,2023-08-16,123.15565490722656,123.88279724121094,109.818115234375
1141,1141,1141,2023-08-17,124.49041748046876,123.55409240722656,120.2769775390625
1142,1142,1142,2023-08-18,123.57401275634766,127.21967315673828,121.48223876953124
1143,1143,1143,2023-08-21,123.15565490722656,126.3431167602539,121.17345428466795
1144,1144,1144,2023-08-22,122.96639251708984,125.28727722167967,122.1695327758789
1145,1145,1145,2023-08-23,122.78710174560548,123.0759735107422,122.1097640991211
1146,1146,1146,2023-08-24,120.75509643554688,123.15565490722656,123.88279724121094
1147,1147,1147,2023-08-25,121.23322296142578,124.49041748046876,123.55409240722656
1148,1148,1148,2023-08-28,124.7991943359375,123.57401275634766,127.21967315673828
1149,1149,1149,2023-08-29,124.36091613769533,123.15565490722656,126.3431167602539
1150,1150,1150,2023-08-30,126.6519012451172,122.96639251708984,125.28727722167967
1151,1151,1151,2023-08-31,126.19371032714844,122.78710174560548,123.0759735107422
1152,1152,1152,2023-09-01,128.81341552734375,120.75509643554688,123.15565490722656
1153,1153,1153,2023-09-05,126.00444793701172,121.23322296142578,124.49041748046876
1154,1154,1154,2023-09-06,126.8511199951172,124.7991943359375,123.57401275634766
1155,1155,1155,2023-09-07,126.14390563964844,124.36091613769533,123.15565490722656
1156,1156,1156,2023-09-08,125.4167709350586,126.6519012451172,122.96639251708984
1157,1157,1157,2023-09-11,124.61990356445312,126.19371032714844,122.78710174560548
1158,1158,1158,2023-09-12,124.61990356445312,128.81341552734375,120.75509643554688
1159,1159,1159,2023-09-13,125.31715393066406,126.00444793701172,121.23322296142578
1160,1160,1160,2023-09-14,125.43692016601562,126.8511199951172,124.7991943359375
1161,1161,1161,2023-09-15,124.0995101928711,126.14390563964844,124.36091613769533
1162,1162,1162,2023-09-18,123.0615234375,125.4167709350586,126.6519012451172
1163,1163,1163,2023-09-19,122.70222473144533,124.61990356445312,126.19371032714844
1164,1164,1164,2023-09-20,122.45270538330078,124.61990356445312,128.81341552734375
1165,1165,1165,2023-09-21,119.4984359741211,125.31715393066406,126.00444793701172
1166,1166,1166,2023-09-22,118.92953491210938,125.43692016601562,126.8511199951172
1167,1167,1167,2023-09-25,119.3287582397461,124.0995101928711,126.14390563964844
1168,1168,1168,2023-09-26,117.17293548583984,123.0615234375,125.4167709350586
1169,1169,1169,2023-09-27,115.02709197998048,122.70222473144533,124.61990356445312
1170,1170,1170,2023-09-28,115.87545013427734,122.45270538330078,124.61990356445312
1171,1171,1171,2023-09-29,115.16682434082033,119.4984359741211,125.31715393066406
1172,1172,1172,2023-10-02,115.68582153320312,118.92953491210938,125.43692016601562
1173,1173,1173,2023-10-03,111.6436538696289,119.3287582397461,124.0995101928711
1174,1174,1174,2023-10-04,112.72156524658205,117.17293548583984,123.0615234375
1175,1175,1175,2023-10-05,113.89928436279295,115.02709197998048,122.70222473144533
1176,1176,1176,2023-10-06,114.4881362915039,115.87545013427734,122.45270538330078
1177,1177,1177,2023-10-09,113.57990264892578,115.16682434082033,119.4984359741211
1178,1178,1178,2023-10-10,114.99715423583984,115.68582153320312,118.92953491210938
1179,1179,1179,2023-10-11,114.9572296142578,111.6436538696289,119.3287582397461
1180,1180,1180,2023-10-12,113.80945587158205,112.72156524658205,117.17293548583984
1181,1181,1181,2023-10-13,112.82136535644533,113.89928436279295,115.02709197998048
1182,1182,1182,2023-10-16,114.98716735839844,114.4881362915039,115.87545013427734
1183,1183,1183,2023-10-17,115.96527862548828,113.57990264892578,115.16682434082033
1184,1184,1184,2023-10-18,114.82748413085938,114.99715423583984,115.68582153320312
1185,1185,1185,2023-10-19,112.19258880615234,114.9572296142578,111.6436538696289
1186,1186,1186,2023-10-20,110.9150619506836,113.80945587158205,112.72156524658205
1187,1187,1187,2023-10-23,108.5696029663086,112.82136535644533,113.89928436279295
1188,1188,1188,2023-10-24,111.28434753417967,114.98716735839844,114.4881362915039
1189,1189,1189,2023-10-25,105.4057388305664,115.96527862548828,113.57990264892578
1190,1190,1190,2023-10-26,104.16813659667967,114.82748413085938,114.99715423583984
1191,1191,1191,2023-10-27,102.58120727539062,112.19258880615234,114.9572296142578
1192,1192,1192,2023-10-30,103.5992431640625,110.9150619506836,113.80945587158205
1193,1193,1193,2023-10-31,106.01455688476562,108.5696029663086,112.82136535644533
1194,1194,1194,2023-11-01,108.80914306640624,111.28434753417967,114.98716735839844
1195,1195,1195,2023-11-02,111.78337860107422,105.4057388305664,115.96527862548828
1196,1196,1196,2023-11-03,113.53997802734376,104.16813659667967,114.82748413085938
1197,1197,1197,2023-11-06,110.81525421142578,102.58120727539062,112.19258880615234
1198,1198,1198,2023-11-07,109.58763885498048,103.5992431640625,110.9150619506836
1199,1199,1199,2023-11-08,109.65750122070312,106.01455688476562,108.5696029663086
1200,1200,1200,2023-11-09,107.03258514404295,108.80914306640624,111.28434753417967
1201,1201,1201,2023-11-10,108.96883392333984,111.78337860107422,105.4057388305664
1202,1202,1202,2023-11-13,108.48976135253906,113.53997802734376,104.16813659667967
1203,1203,1203,2023-11-14,111.6336669921875,110.81525421142578,102.58120727539062
1204,1204,1204,2023-11-15,114.23861694335938,109.58763885498048,103.5992431640625
1205,1205,1205,2023-11-16,111.59374237060548,109.65750122070312,106.01455688476562
1206,1206,1206,2023-11-17,111.83328247070312,107.03258514404295,108.80914306640624
1207,1207,1207,2023-11-20,113.1507339477539,108.96883392333984,111.78337860107422
1208,1208,1208,2023-11-21,111.83328247070312,108.48976135253906,113.53997802734376
1209,1209,1209,2023-11-22,112.1626434326172,111.6336669921875,110.81525421142578
1210,1210,1210,2023-11-24,112.4121551513672,114.23861694335938,109.58763885498048
1211,1211,1211,2023-11-27,113.48008728027344,111.59374237060548,109.65750122070312
1212,1212,1212,2023-11-28,115.276611328125,111.83328247070312,107.03258514404295
1213,1213,1213,2023-11-29,116.13494873046876,113.1507339477539,108.96883392333984
1214,1214,1214,2023-11-30,116.2147979736328,111.83328247070312,108.48976135253906
1215,1215,1215,2023-12-01,119.55831146240234,112.1626434326172,111.6336669921875
1216,1216,1216,2023-12-04,119.5782699584961,112.4121551513672,114.23861694335938
1217,1217,1217,2023-12-05,117.6120834350586,113.48008728027344,111.59374237060548
1218,1218,1218,2023-12-06,119.21896362304688,115.276611328125,111.83328247070312
1219,1219,1219,2023-12-07,119.6381607055664,116.13494873046876,113.1507339477539
1220,1220,1220,2023-12-08,119.92760467529295,116.2147979736328,111.83328247070312
1221,1221,1221,2023-12-11,122.48265075683594,119.55831146240234,112.1626434326172
1222,1222,1222,2023-12-12,123.18128967285156,119.5782699584961,112.4121551513672
1223,1223,1223,2023-12-13,129.00999450683594,117.6120834350586,113.48008728027344
1224,1224,1224,2023-12-14,125.69000244140624,119.21896362304688,115.276611328125
1225,1225,1225,2023-12-15,128.17999267578125,119.6381607055664,116.13494873046876
1226,1226,1226,2023-12-18,127.37999725341795,119.92760467529295,116.2147979736328
1227,1227,1227,2023-12-19,128.4199981689453,122.48265075683594,119.55831146240234
1228,1228,1228,2023-12-20,124.45999908447266,123.18128967285156,119.5782699584961
1229,1229,1229,2023-12-21,126.37000274658205,129.00999450683594,117.6120834350586
1230,1230,1230,2023-12-22,126.88999938964844,125.69000244140624,119.21896362304688
1231,1231,1231,2023-12-26,126.30999755859376,128.17999267578125,119.6381607055664
1232,1232,1232,2023-12-27,127.4000015258789,127.37999725341795,119.92760467529295
1233,1233,1233,2023-12-28,127.94000244140624,128.4199981689453,122.48265075683594
1234,1234,1234,2023-12-29,127.0,124.45999908447266,123.18128967285156
1235,1235,1235,2024-01-02,127.16999816894533,126.37000274658205,129.00999450683594
1236,1236,1236,2024-01-03,125.51000213623048,126.88999938964844,125.69000244140624
1237,1237,1237,2024-01-04,125.83000183105467,126.30999755859376,128.17999267578125
1238,1238,1238,2024-01-05,127.38999938964844,127.4000015258789,127.37999725341795
1239,1239,1239,2024-01-08,133.07000732421875,127.94000244140624,128.4199981689453
1240,1240,1240,2024-01-09,131.33999633789062,127.0,124.45999908447266
1241,1241,1241,2024-01-10,133.27000427246094,127.16999816894533,126.37000274658205
1242,1242,1242,2024-01-11,131.99000549316406,125.51000213623048,126.88999938964844
1243,1243,1243,2024-01-12,130.27000427246094,125.83000183105467,126.30999755859376
1244,1244,1244,2024-01-16,128.89999389648438,127.38999938964844,127.4000015258789
1245,1245,1245,2024-01-17,128.0399932861328,133.07000732421875,127.94000244140624
1246,1246,1246,2024-01-18,127.41999816894533,131.33999633789062,127.0
1247,1247,1247,2024-01-19,129.4600067138672,133.27000427246094,127.16999816894533
1248,1248,1248,2024-01-22,132.67999267578125,131.99000549316406,125.51000213623048
1249,1249,1249,2024-01-23,131.8300018310547,130.27000427246094,125.83000183105467
1250,1250,1250,2024-01-24,130.00999450683594,128.89999389648438,127.38999938964844
1251,1251,1251,2024-01-25,131.3800048828125,128.0399932861328,133.07000732421875
1252,1252,1252,2024-01-26,133.89999389648438,127.41999816894533,131.33999633789062
1253,1253,1253,2024-01-29,135.3800048828125,129.4600067138672,133.27000427246094
1254,1254,1254,2024-01-30,135.94000244140625,132.67999267578125,131.99000549316406
1255,1255,1255,2024-01-31,133.22999572753906,131.8300018310547,130.27000427246094
1256,1256,1256,2024-02-01,135.30999755859375,130.00999450683594,128.89999389648438
1257,1257,1257,2024-02-02,136.5,131.3800048828125,128.0399932861328
1258,1258,1258,2024-02-05,134.41209411621094,133.89999389648438,127.41999816894533
