,Unnamed: 0.1,Unnamed: 0,Date,UDR,UDR_6m,UDR_12m
847,847,847,2022-06-15,39.99607467651367,44.06647491455078,45.25871276855469
848,848,848,2022-06-16,39.83772659301758,43.17228317260742,44.52287673950195
849,849,849,2022-06-17,40.54562377929688,42.110443115234375,44.63465118408203
850,850,850,2022-06-21,41.076541900634766,41.69129180908203,44.70916366577149
851,851,851,2022-06-22,41.43049621582031,39.50241088867188,44.52287673950195
852,852,852,2022-06-23,42.56684875488281,39.418582916259766,43.22817611694336
853,853,853,2022-06-24,42.98599624633789,39.99607467651367,44.06647491455078
854,854,854,2022-06-27,43.47966003417969,39.83772659301758,43.17228317260742
855,855,855,2022-06-28,43.07914352416992,40.54562377929688,42.110443115234375
856,856,856,2022-06-29,43.11640167236328,41.076541900634766,41.69129180908203
857,857,857,2022-06-30,42.88353729248047,41.43049621582031,39.50241088867188
858,858,858,2022-07-01,43.27474212646485,42.56684875488281,39.418582916259766
859,859,859,2022-07-05,42.66930770874024,42.98599624633789,39.99607467651367
860,860,860,2022-07-06,42.678619384765625,43.47966003417969,39.83772659301758
861,861,861,2022-07-07,42.51095962524414,43.07914352416992,40.54562377929688
862,862,862,2022-07-08,42.08829498291016,43.11640167236328,41.076541900634766
863,863,863,2022-07-11,41.8253059387207,42.88353729248047,41.43049621582031
864,864,864,2022-07-12,42.10708618164063,43.27474212646485,42.56684875488281
865,865,865,2022-07-13,41.68441390991211,42.66930770874024,42.98599624633789
866,866,866,2022-07-14,41.34627914428711,42.678619384765625,43.47966003417969
867,867,867,2022-07-15,41.91923522949219,42.51095962524414,43.07914352416992
868,868,868,2022-07-18,41.89105224609375,42.08829498291016,43.11640167236328
869,869,869,2022-07-19,42.6706428527832,41.8253059387207,42.88353729248047
870,870,870,2022-07-20,42.6612434387207,42.10708618164063,43.27474212646485
871,871,871,2022-07-21,42.91484832763672,41.68441390991211,42.66930770874024
872,872,872,2022-07-22,43.36568832397461,41.34627914428711,42.678619384765625
873,873,873,2022-07-25,43.26237106323242,41.91923522949219,42.51095962524414
874,874,874,2022-07-26,43.34690475463867,41.89105224609375,42.08829498291016
875,875,875,2022-07-27,43.6756477355957,42.6706428527832,41.8253059387207
876,876,876,2022-07-28,45.3287467956543,42.6612434387207,42.10708618164063
877,877,877,2022-07-29,45.46024703979492,42.91484832763672,41.68441390991211
878,878,878,2022-08-01,44.36130905151367,43.36568832397461,41.34627914428711
879,879,879,2022-08-02,43.53475570678711,43.26237106323242,41.91923522949219
880,880,880,2022-08-03,43.36568832397461,43.34690475463867,41.89105224609375
881,881,881,2022-08-04,43.825931549072266,43.6756477355957,42.6706428527832
882,882,882,2022-08-05,43.91985702514648,45.3287467956543,42.6612434387207
883,883,883,2022-08-08,44.24859619140625,45.46024703979492,42.91484832763672
884,884,884,2022-08-09,45.075157165527344,44.36130905151367,43.36568832397461
885,885,885,2022-08-10,46.192867279052734,43.53475570678711,43.26237106323242
886,886,886,2022-08-11,46.2022590637207,43.36568832397461,43.34690475463867
887,887,887,2022-08-12,47.08516693115234,43.825931549072266,43.6756477355957
888,888,888,2022-08-15,46.991241455078125,43.91985702514648,45.3287467956543
889,889,889,2022-08-16,47.329376220703125,44.24859619140625,45.46024703979492
890,890,890,2022-08-17,47.24483871459961,45.075157165527344,44.36130905151367
891,891,891,2022-08-18,46.40889739990234,46.192867279052734,43.53475570678711
892,892,892,2022-08-19,45.8641242980957,46.2022590637207,43.36568832397461
893,893,893,2022-08-22,44.84033203125,47.08516693115234,43.825931549072266
894,894,894,2022-08-23,43.8165397644043,46.991241455078125,43.91985702514648
895,895,895,2022-08-24,44.3331298828125,47.329376220703125,44.24859619140625
896,896,896,2022-08-25,44.78397750854492,47.24483871459961,45.075157165527344
897,897,897,2022-08-26,43.54415512084961,46.40889739990234,46.192867279052734
898,898,898,2022-08-29,42.73638534545898,45.8641242980957,46.2022590637207
899,899,899,2022-08-30,42.1352653503418,44.84033203125,47.08516693115234
900,900,900,2022-08-31,42.1446533203125,43.8165397644043,46.991241455078125
901,901,901,2022-09-01,42.76456451416016,44.3331298828125,47.329376220703125
902,902,902,2022-09-02,42.56731796264648,44.78397750854492,47.24483871459961
903,903,903,2022-09-06,43.281158447265625,43.54415512084961,46.40889739990234
904,904,904,2022-09-07,44.05135726928711,42.73638534545898,45.8641242980957
905,905,905,2022-09-08,44.29556655883789,42.1352653503418,44.84033203125
906,906,906,2022-09-09,45.06575012207031,42.1446533203125,43.8165397644043
907,907,907,2022-09-12,44.89669036865234,42.76456451416016,44.3331298828125
908,908,908,2022-09-13,43.36568832397461,42.56731796264648,44.78397750854492
909,909,909,2022-09-14,42.89606094360352,43.281158447265625,43.54415512084961
910,910,910,2022-09-15,42.1540412902832,44.05135726928711,42.73638534545898
911,911,911,2022-09-16,41.928619384765625,44.29556655883789,42.1352653503418
912,912,912,2022-09-19,41.092681884765625,45.06575012207031,42.1446533203125
913,913,913,2022-09-20,39.73074722290039,44.89669036865234,42.76456451416016
914,914,914,2022-09-21,39.448978424072266,43.36568832397461,42.56731796264648
915,915,915,2022-09-22,39.45835876464844,42.89606094360352,43.281158447265625
916,916,916,2022-09-23,39.7964973449707,42.1540412902832,44.05135726928711
917,917,917,2022-09-26,38.41578674316406,41.928619384765625,44.29556655883789
918,918,918,2022-09-27,38.08704376220703,41.092681884765625,45.06575012207031
919,919,919,2022-09-28,39.16719436645508,39.73074722290039,44.89669036865234
920,920,920,2022-09-29,38.58485794067383,39.448978424072266,43.36568832397461
921,921,921,2022-09-30,39.17658615112305,39.45835876464844,42.89606094360352
922,922,922,2022-10-03,39.59925842285156,39.7964973449707,42.1540412902832
923,923,923,2022-10-04,39.81528472900391,38.41578674316406,41.928619384765625
924,924,924,2022-10-05,38.58485794067383,38.08704376220703,41.092681884765625
925,925,925,2022-10-06,37.37320327758789,39.16719436645508,39.73074722290039
926,926,926,2022-10-07,36.074012756347656,38.58485794067383,39.448978424072266
927,927,927,2022-10-10,35.88434600830078,39.17658615112305,39.45835876464844
928,928,928,2022-10-11,36.567138671875,39.59925842285156,39.7964973449707
929,929,929,2022-10-12,36.18780899047852,39.81528472900391,38.41578674316406
930,930,930,2022-10-13,37.0223274230957,38.58485794067383,38.08704376220703
931,931,931,2022-10-14,35.70416641235352,37.37320327758789,39.16719436645508
932,932,932,2022-10-17,37.36372375488281,36.074012756347656,38.58485794067383
933,933,933,2022-10-18,37.9232292175293,35.88434600830078,39.17658615112305
934,934,934,2022-10-19,36.85163116455078,36.567138671875,39.59925842285156
935,935,935,2022-10-20,36.88008117675781,36.18780899047852,39.81528472900391
936,936,936,2022-10-21,37.1740608215332,37.0223274230957,38.58485794067383
937,937,937,2022-10-24,37.003360748291016,35.70416641235352,37.37320327758789
938,938,938,2022-10-25,38.4732551574707,37.36372375488281,36.074012756347656
939,939,939,2022-10-26,37.48700714111328,37.9232292175293,35.88434600830078
940,940,940,2022-10-27,37.24044799804688,36.85163116455078,36.567138671875
941,941,941,2022-10-28,37.53442001342773,36.88008117675781,36.18780899047852
942,942,942,2022-10-31,37.705116271972656,37.1740608215332,37.0223274230957
943,943,943,2022-11-01,37.780982971191406,37.003360748291016,35.70416641235352
944,944,944,2022-11-02,36.83266067504883,38.4732551574707,37.36372375488281
945,945,945,2022-11-03,36.58609771728516,37.48700714111328,37.9232292175293
946,946,946,2022-11-04,36.45334243774414,37.24044799804688,36.85163116455078
947,947,947,2022-11-07,35.83693313598633,37.53442001342773,36.88008117675781
948,948,948,2022-11-08,35.66624069213867,37.705116271972656,37.1740608215332
949,949,949,2022-11-09,35.61881637573242,37.780982971191406,37.003360748291016
950,950,950,2022-11-10,38.58705139160156,36.83266067504883,38.4732551574707
951,951,951,2022-11-11,38.03702545166016,36.58609771728516,37.48700714111328
952,952,952,2022-11-14,37.306827545166016,36.45334243774414,37.24044799804688
953,953,953,2022-11-15,37.714603424072266,35.83693313598633,37.53442001342773
954,954,954,2022-11-16,37.60080337524414,35.66624069213867,37.705116271972656
955,955,955,2022-11-17,37.41113662719727,35.61881637573242,37.780982971191406
956,956,956,2022-11-18,38.12237548828125,38.58705139160156,36.83266067504883
957,957,957,2022-11-21,38.226688385009766,38.03702545166016,36.58609771728516
958,958,958,2022-11-22,38.33100891113281,37.306827545166016,36.45334243774414
959,959,959,2022-11-23,38.046512603759766,37.714603424072266,35.83693313598633
960,960,960,2022-11-25,38.62498474121094,37.60080337524414,35.66624069213867
961,961,961,2022-11-28,37.85684585571289,37.41113662719727,35.61881637573242
962,962,962,2022-11-29,38.643951416015625,38.12237548828125,38.58705139160156
963,963,963,2022-11-30,39.32674026489258,38.226688385009766,38.03702545166016
964,964,964,2022-12-01,38.767234802246094,38.33100891113281,37.306827545166016
965,965,965,2022-12-02,38.88103485107422,38.046512603759766,37.714603424072266
966,966,966,2022-12-05,38.16979598999024,38.62498474121094,37.60080337524414
967,967,967,2022-12-06,37.50596618652344,37.85684585571289,37.41113662719727
968,968,968,2022-12-07,37.37320709228516,38.643951416015625,38.12237548828125
969,969,969,2022-12-08,38.07496643066406,39.32674026489258,38.226688385009766
970,970,970,2022-12-09,37.828399658203125,38.767234802246094,38.33100891113281
971,971,971,2022-12-12,38.21720886230469,38.88103485107422,38.046512603759766
972,972,972,2022-12-13,38.77671813964844,38.16979598999024,38.62498474121094
973,973,973,2022-12-14,38.48273849487305,37.50596618652344,37.85684585571289
974,974,974,2022-12-15,38.28358840942383,37.37320709228516,38.643951416015625
975,975,975,2022-12-16,37.09819793701172,38.07496643066406,39.32674026489258
976,976,976,2022-12-19,36.46282196044922,37.828399658203125,38.767234802246094
977,977,977,2022-12-20,36.04555892944336,38.21720886230469,38.88103485107422
978,978,978,2022-12-21,36.2921257019043,38.77671813964844,38.16979598999024
979,979,979,2022-12-22,36.43437194824219,38.48273849487305,37.50596618652344
980,980,980,2022-12-23,36.747314453125,38.28358840942383,37.37320709228516
981,981,981,2022-12-27,36.52920150756836,37.09819793701172,38.07496643066406
982,982,982,2022-12-28,35.97917556762695,36.46282196044922,37.828399658203125
983,983,983,2022-12-29,36.8990478515625,36.04555892944336,38.21720886230469
984,984,984,2022-12-30,36.72835159301758,36.2921257019043,38.77671813964844
985,985,985,2023-01-03,36.59558868408203,36.43437194824219,38.48273849487305
986,986,986,2023-01-04,37.22147750854492,36.747314453125,38.28358840942383
987,987,987,2023-01-05,35.68519973754883,36.52920150756836,37.09819793701172
988,988,988,2023-01-06,37.07429122924805,35.97917556762695,36.46282196044922
989,989,989,2023-01-09,36.85395050048828,36.8990478515625,36.04555892944336
990,990,990,2023-01-10,36.96891021728516,36.72835159301758,36.2921257019043
991,991,991,2023-01-11,38.57834243774414,36.59558868408203,36.43437194824219
992,992,992,2023-01-12,38.760353088378906,37.22147750854492,36.747314453125
993,993,993,2023-01-13,38.46337890625,35.68519973754883,36.52920150756836
994,994,994,2023-01-17,38.76993560791016,37.07429122924805,35.97917556762695
995,995,995,2023-01-18,38.31967926025391,36.85395050048828,36.8990478515625
996,996,996,2023-01-19,37.946067810058594,36.96891021728516,36.72835159301758
997,997,997,2023-01-20,38.30051803588867,38.57834243774414,36.59558868408203
998,998,998,2023-01-23,38.25262451171875,38.760353088378906,37.22147750854492
999,999,999,2023-01-24,38.92321395874024,38.46337890625,35.68519973754883
1000,1000,1000,2023-01-25,38.894474029541016,38.76993560791016,37.07429122924805
1001,1001,1001,2023-01-26,39.3064079284668,38.31967926025391,36.85395050048828
1002,1002,1002,2023-01-27,40.20692443847656,37.946067810058594,36.96891021728516
1003,1003,1003,2023-01-30,39.6225471496582,38.30051803588867,38.57834243774414
1004,1004,1004,2023-01-31,40.80087661743164,38.25262451171875,38.760353088378906
1005,1005,1005,2023-02-01,41.030799865722656,38.92321395874024,38.46337890625
1006,1006,1006,2023-02-02,42.54442596435547,38.894474029541016,38.76993560791016
1007,1007,1007,2023-02-03,41.55768966674805,39.3064079284668,38.31967926025391
1008,1008,1008,2023-02-06,40.89667510986328,40.20692443847656,37.946067810058594
1009,1009,1009,2023-02-07,42.02710723876953,39.6225471496582,38.30051803588867
1010,1010,1010,2023-02-08,42.87971878051758,40.80087661743164,38.25262451171875
1011,1011,1011,2023-02-09,42.075008392333984,41.030799865722656,38.92321395874024
1012,1012,1012,2023-02-10,42.23786926269531,42.54442596435547,38.894474029541016
1013,1013,1013,2023-02-13,42.592323303222656,41.55768966674805,39.3064079284668
1014,1014,1014,2023-02-14,42.77434158325195,40.89667510986328,40.20692443847656
1015,1015,1015,2023-02-15,43.12879943847656,42.02710723876953,39.6225471496582
1016,1016,1016,2023-02-16,43.08089828491211,42.87971878051758,40.80087661743164
1017,1017,1017,2023-02-17,42.87014389038086,42.075008392333984,41.030799865722656
1018,1018,1018,2023-02-21,42.00794982910156,42.23786926269531,42.54442596435547
1019,1019,1019,2023-02-22,42.22828674316406,42.592323303222656,41.55768966674805
1020,1020,1020,2023-02-23,42.34324645996094,42.77434158325195,40.89667510986328
1021,1021,1021,2023-02-24,41.79719161987305,43.12879943847656,42.02710723876953
1022,1022,1022,2023-02-27,41.25113296508789,43.08089828491211,42.87971878051758
1023,1023,1023,2023-02-28,41.040374755859375,42.87014389038086,42.075008392333984
1024,1024,1024,2023-03-01,39.90036392211914,42.00794982910156,42.23786926269531
1025,1025,1025,2023-03-02,40.341041564941406,42.22828674316406,42.592323303222656
1026,1026,1026,2023-03-03,41.17449569702149,42.34324645996094,42.77434158325195
1027,1027,1027,2023-03-06,41.07869720458984,41.79719161987305,43.12879943847656
1028,1028,1028,2023-03-07,40.0632209777832,41.25113296508789,43.08089828491211
1029,1029,1029,2023-03-08,40.32188034057617,41.040374755859375,42.87014389038086
1030,1030,1030,2023-03-09,39.51717376708984,39.90036392211914,42.00794982910156
1031,1031,1031,2023-03-10,38.24303817749024,40.341041564941406,42.22828674316406
1032,1032,1032,2023-03-13,38.568756103515625,41.17449569702149,42.34324645996094
1033,1033,1033,2023-03-14,38.93279266357422,41.07869720458984,41.79719161987305
1034,1034,1034,2023-03-15,38.85615539550781,40.0632209777832,41.25113296508789
1035,1035,1035,2023-03-16,38.27178192138672,40.32188034057617,41.040374755859375
1036,1036,1036,2023-03-17,37.27546691894531,39.51717376708984,39.90036392211914
1037,1037,1037,2023-03-20,37.7448844909668,38.24303817749024,40.341041564941406
1038,1038,1038,2023-03-21,37.58202362060547,38.568756103515625,41.17449569702149
1039,1039,1039,2023-03-22,36.576133728027344,38.93279266357422,41.07869720458984
1040,1040,1040,2023-03-23,36.25041580200195,38.85615539550781,40.0632209777832
1041,1041,1041,2023-03-24,37.07429122924805,38.27178192138672,40.32188034057617
1042,1042,1042,2023-03-27,36.88268661499024,37.27546691894531,39.51717376708984
1043,1043,1043,2023-03-28,36.75815200805664,37.7448844909668,38.24303817749024
1044,1044,1044,2023-03-29,37.73530197143555,37.58202362060547,38.568756103515625
1045,1045,1045,2023-03-30,38.20471954345703,36.576133728027344,38.93279266357422
1046,1046,1046,2023-03-31,39.33515167236328,36.25041580200195,38.85615539550781
1047,1047,1047,2023-04-03,39.19145202636719,37.07429122924805,38.27178192138672
1048,1048,1048,2023-04-04,39.06690979003906,36.88268661499024,37.27546691894531
1049,1049,1049,2023-04-05,38.85615539550781,36.75815200805664,37.7448844909668
1050,1050,1050,2023-04-06,39.37888717651367,37.73530197143555,37.58202362060547
1051,1051,1051,2023-04-10,39.3885612487793,38.20471954345703,36.576133728027344
1052,1052,1052,2023-04-11,39.4466438293457,39.33515167236328,36.25041580200195
1053,1053,1053,2023-04-12,39.11751937866211,39.19145202636719,37.07429122924805
1054,1054,1054,2023-04-13,38.91423416137695,39.06690979003906,36.88268661499024
1055,1055,1055,2023-04-14,38.93359756469727,38.85615539550781,36.75815200805664
1056,1056,1056,2023-04-17,39.950008392333984,39.37888717651367,37.73530197143555
1057,1057,1057,2023-04-18,39.88225173950195,39.3885612487793,38.20471954345703
1058,1058,1058,2023-04-19,40.29850006103516,39.4466438293457,39.33515167236328
1059,1059,1059,2023-04-20,40.29850006103516,39.11751937866211,39.19145202636719
1060,1060,1060,2023-04-21,40.20169448852539,38.91423416137695,39.06690979003906
1061,1061,1061,2023-04-24,39.84353256225586,38.93359756469727,38.85615539550781
1062,1062,1062,2023-04-25,39.55312347412109,39.950008392333984,39.37888717651367
1063,1063,1063,2023-04-26,39.272403717041016,39.88225173950195,39.3885612487793
1064,1064,1064,2023-04-27,39.77577209472656,40.29850006103516,39.4466438293457
1065,1065,1065,2023-04-28,40.008094787597656,40.29850006103516,39.11751937866211
1066,1066,1066,2023-05-01,39.901611328125,40.20169448852539,38.91423416137695
1067,1067,1067,2023-05-02,38.89487457275391,39.84353256225586,38.93359756469727
1068,1068,1068,2023-05-03,38.90455627441406,39.55312347412109,39.950008392333984
1069,1069,1069,2023-05-04,38.97231674194336,39.272403717041016,39.88225173950195
1070,1070,1070,2023-05-05,40.008094787597656,39.77577209472656,40.29850006103516
1071,1071,1071,2023-05-08,39.950008392333984,40.008094787597656,40.29850006103516
1072,1072,1072,2023-05-09,39.4466438293457,39.901611328125,40.20169448852539
1073,1073,1073,2023-05-10,39.84353256225586,38.89487457275391,39.84353256225586
1074,1074,1074,2023-05-11,40.02745056152344,38.90455627441406,39.55312347412109
1075,1075,1075,2023-05-12,40.05649566650391,38.97231674194336,39.272403717041016
1076,1076,1076,2023-05-15,39.93065643310547,40.008094787597656,39.77577209472656
1077,1077,1077,2023-05-16,39.08848190307617,39.950008392333984,40.008094787597656
1078,1078,1078,2023-05-17,39.24336242675781,39.4466438293457,39.901611328125
1079,1079,1079,2023-05-18,38.94327545166016,39.84353256225586,38.89487457275391
1080,1080,1080,2023-05-19,39.04975891113281,40.02745056152344,38.90455627441406
1081,1081,1081,2023-05-22,39.3498420715332,40.05649566650391,38.97231674194336
1082,1082,1082,2023-05-23,38.95295715332031,39.93065643310547,40.008094787597656
1083,1083,1083,2023-05-24,38.17854690551758,39.08848190307617,39.950008392333984
1084,1084,1084,2023-05-25,37.75261688232422,39.24336242675781,39.4466438293457
1085,1085,1085,2023-05-26,37.97526168823242,38.94327545166016,39.84353256225586
1086,1086,1086,2023-05-30,37.94622039794922,39.04975891113281,40.02745056152344
1087,1087,1087,2023-05-31,38.40118408203125,39.3498420715332,40.05649566650391
1088,1088,1088,2023-06-01,38.80775451660156,38.95295715332031,39.93065643310547
1089,1089,1089,2023-06-02,39.84353256225586,38.17854690551758,39.08848190307617
1090,1090,1090,2023-06-05,39.8725700378418,37.75261688232422,39.24336242675781
1091,1091,1091,2023-06-06,40.20169448852539,37.97526168823242,38.94327545166016
1092,1092,1092,2023-06-07,40.88899230957031,37.94622039794922,39.04975891113281
1093,1093,1093,2023-06-08,40.7437858581543,38.40118408203125,39.3498420715332
1094,1094,1094,2023-06-09,41.1890754699707,38.80775451660156,38.95295715332031
1095,1095,1095,2023-06-12,41.12131118774414,39.84353256225586,38.17854690551758
1096,1096,1096,2023-06-13,41.2568359375,39.8725700378418,37.75261688232422
1097,1097,1097,2023-06-14,41.73116302490234,40.20169448852539,37.97526168823242
1098,1098,1098,2023-06-15,41.65372085571289,40.88899230957031,37.94622039794922
1099,1099,1099,2023-06-16,42.03124237060547,40.7437858581543,38.40118408203125
1100,1100,1100,2023-06-20,41.51819610595703,41.1890754699707,38.80775451660156
1101,1101,1101,2023-06-21,41.0922737121582,41.12131118774414,39.84353256225586
1102,1102,1102,2023-06-22,39.89193344116211,41.2568359375,39.8725700378418
1103,1103,1103,2023-06-23,38.94327545166016,41.73116302490234,40.20169448852539
1104,1104,1104,2023-06-26,40.16297912597656,41.65372085571289,40.88899230957031
1105,1105,1105,2023-06-27,40.85994720458984,42.03124237060547,40.7437858581543
1106,1106,1106,2023-06-28,40.83090591430664,41.51819610595703,41.1890754699707
1107,1107,1107,2023-06-29,41.508522033691406,41.0922737121582,41.12131118774414
1108,1108,1108,2023-06-30,41.5859603881836,39.89193344116211,41.2568359375
1109,1109,1109,2023-07-03,42.26357269287109,38.94327545166016,41.73116302490234
1110,1110,1110,2023-07-05,42.0022087097168,40.16297912597656,41.65372085571289
1111,1111,1111,2023-07-06,41.96348190307617,40.85994720458984,42.03124237060547
1112,1112,1112,2023-07-07,41.689788818359375,40.83090591430664,41.51819610595703
1113,1113,1113,2023-07-10,41.74843597412109,41.508522033691406,41.0922737121582
1114,1114,1114,2023-07-11,42.344703674316406,41.5859603881836,39.89193344116211
1115,1115,1115,2023-07-12,42.21763229370117,42.26357269287109,38.94327545166016
1116,1116,1116,2023-07-13,42.44245147705078,42.0022087097168,40.16297912597656
1117,1117,1117,2023-07-14,42.3935775756836,41.96348190307617,40.85994720458984
1118,1118,1118,2023-07-17,41.8755111694336,41.689788818359375,40.83090591430664
1119,1119,1119,2023-07-18,41.45519256591797,41.74843597412109,41.508522033691406
1120,1120,1120,2023-07-19,41.79730987548828,42.344703674316406,41.5859603881836
1121,1121,1121,2023-07-20,42.110107421875,42.21763229370117,42.26357269287109
1122,1122,1122,2023-07-21,42.29582977294922,42.44245147705078,42.0022087097168
1123,1123,1123,2023-07-24,42.25672912597656,42.3935775756836,41.96348190307617
1124,1124,1124,2023-07-25,41.29879379272461,41.8755111694336,41.689788818359375
1125,1125,1125,2023-07-26,41.55294036865234,41.45519256591797,41.74843597412109
1126,1126,1126,2023-07-27,39.69571685791016,41.79730987548828,42.344703674316406
1127,1127,1127,2023-07-28,39.33404922485352,42.110107421875,42.21763229370117
1128,1128,1128,2023-07-31,39.95963668823242,42.29582977294922,42.44245147705078
1129,1129,1129,2023-08-01,39.588191986083984,42.25672912597656,42.3935775756836
1130,1130,1130,2023-08-02,39.558868408203125,41.29879379272461,41.8755111694336
1131,1131,1131,2023-08-03,39.34382247924805,41.55294036865234,41.45519256591797
1132,1132,1132,2023-08-04,39.1287727355957,39.69571685791016,41.79730987548828
1133,1133,1133,2023-08-07,39.48066711425781,39.33404922485352,42.110107421875
1134,1134,1134,2023-08-08,38.796424865722656,39.95963668823242,42.29582977294922
1135,1135,1135,2023-08-09,38.52273178100586,39.588191986083984,42.25672912597656
1136,1136,1136,2023-08-10,38.56183242797852,39.558868408203125,41.29879379272461
1137,1137,1137,2023-08-11,38.796424865722656,39.34382247924805,41.55294036865234
1138,1138,1138,2023-08-14,38.15128707885742,39.1287727355957,39.69571685791016
1139,1139,1139,2023-08-15,37.50614547729492,39.48066711425781,39.33404922485352
1140,1140,1140,2023-08-16,37.33997344970703,38.796424865722656,39.95963668823242
1141,1141,1141,2023-08-17,37.58434677124024,38.52273178100586,39.588191986083984
1142,1142,1142,2023-08-18,37.54524612426758,38.56183242797852,39.558868408203125
1143,1143,1143,2023-08-21,37.232452392578125,38.796424865722656,39.34382247924805
1144,1144,1144,2023-08-22,37.3204231262207,38.15128707885742,39.1287727355957
1145,1145,1145,2023-08-23,37.9655647277832,37.50614547729492,39.48066711425781
1146,1146,1146,2023-08-24,37.848270416259766,37.33997344970703,38.796424865722656
1147,1147,1147,2023-08-25,38.28813552856445,37.58434677124024,38.52273178100586
1148,1148,1148,2023-08-28,38.57160949707031,37.54524612426758,38.56183242797852
1149,1149,1149,2023-08-29,38.86485290527344,37.232452392578125,38.796424865722656
1150,1150,1150,2023-08-30,39.35359573364258,37.3204231262207,38.15128707885742
1151,1151,1151,2023-08-31,39.00170135498047,37.9655647277832,37.50614547729492
1152,1152,1152,2023-09-01,38.83552932739258,37.848270416259766,37.33997344970703
1153,1153,1153,2023-09-05,38.532508850097656,38.28813552856445,37.58434677124024
1154,1154,1154,2023-09-06,38.19038772583008,38.57160949707031,37.54524612426758
1155,1155,1155,2023-09-07,38.23926162719727,38.86485290527344,37.232452392578125
1156,1156,1156,2023-09-08,37.78961944580078,39.35359573364258,37.3204231262207
1157,1157,1157,2023-09-11,37.66254425048828,39.00170135498047,37.9655647277832
1158,1158,1158,2023-09-12,37.85803985595703,38.83552932739258,37.848270416259766
1159,1159,1159,2023-09-13,37.35952377319336,38.532508850097656,38.28813552856445
1160,1160,1160,2023-09-14,37.57456970214844,38.19038772583008,38.57160949707031
1161,1161,1161,2023-09-15,37.36930084228516,38.23926162719727,38.86485290527344
1162,1162,1162,2023-09-18,37.0858268737793,37.78961944580078,39.35359573364258
1163,1163,1163,2023-09-19,36.97830581665039,37.66254425048828,39.00170135498047
1164,1164,1164,2023-09-20,37.076053619384766,37.85803985595703,38.83552932739258
1165,1165,1165,2023-09-21,35.87374496459961,37.35952377319336,38.532508850097656
1166,1166,1166,2023-09-22,35.41432571411133,37.57456970214844,38.19038772583008
1167,1167,1167,2023-09-25,35.18950271606445,37.36930084228516,38.23926162719727
1168,1168,1168,2023-09-26,34.906036376953125,37.0858268737793,37.78961944580078
1169,1169,1169,2023-09-27,34.593238830566406,36.97830581665039,37.66254425048828
1170,1170,1170,2023-09-28,34.86693572998047,37.076053619384766,37.85803985595703
1171,1171,1171,2023-09-29,34.86693572998047,35.87374496459961,37.35952377319336
1172,1172,1172,2023-10-02,34.3488655090332,35.41432571411133,37.57456970214844
1173,1173,1173,2023-10-03,34.02629470825195,35.18950271606445,37.36930084228516
1174,1174,1174,2023-10-04,34.57368850708008,34.906036376953125,37.0858268737793
1175,1175,1175,2023-10-05,34.915809631347656,34.593238830566406,36.97830581665039
1176,1176,1176,2023-10-06,35.400474548339844,34.86693572998047,37.076053619384766
1177,1177,1177,2023-10-09,36.12253189086914,34.86693572998047,35.87374496459961
1178,1178,1178,2023-10-10,35.766448974609375,34.3488655090332,35.41432571411133
1179,1179,1179,2023-10-11,36.40937423706055,34.02629470825195,35.18950271606445
1180,1180,1180,2023-10-12,36.023616790771484,34.57368850708008,34.906036376953125
1181,1181,1181,2023-10-13,35.75655746459961,34.915809631347656,34.593238830566406
1182,1182,1182,2023-10-16,35.83568572998047,35.400474548339844,34.86693572998047
1183,1183,1183,2023-10-17,36.023616790771484,36.12253189086914,34.86693572998047
1184,1184,1184,2023-10-18,35.420257568359375,35.766448974609375,34.3488655090332
1185,1185,1185,2023-10-19,34.807003021240234,36.40937423706055,34.02629470825195
1186,1186,1186,2023-10-20,34.32233810424805,36.023616790771484,34.57368850708008
1187,1187,1187,2023-10-23,33.7684326171875,35.75655746459961,34.915809631347656
1188,1188,1188,2023-10-24,34.34212112426758,35.83568572998047,35.400474548339844
1189,1189,1189,2023-10-25,33.62006759643555,36.023616790771484,36.12253189086914
1190,1190,1190,2023-10-26,33.22441864013672,35.420257568359375,35.766448974609375
1191,1191,1191,2023-10-27,31.21651268005371,34.807003021240234,36.40937423706055
1192,1192,1192,2023-10-30,31.275859832763672,34.32233810424805,36.023616790771484
1193,1193,1193,2023-10-31,31.463790893554688,33.7684326171875,35.75655746459961
1194,1194,1194,2023-11-01,31.068145751953125,34.34212112426758,35.83568572998047
1195,1195,1195,2023-11-02,31.908891677856445,33.62006759643555,36.023616790771484
1196,1196,1196,2023-11-03,32.907901763916016,33.22441864013672,35.420257568359375
1197,1197,1197,2023-11-06,32.16606521606445,31.21651268005371,34.807003021240234
1198,1198,1198,2023-11-07,31.770416259765625,31.275859832763672,34.32233810424805
1199,1199,1199,2023-11-08,32.383670806884766,31.463790893554688,33.7684326171875
1200,1200,1200,2023-11-09,31.64183235168457,31.068145751953125,34.34212112426758
1201,1201,1201,2023-11-10,32.40345001220703,31.908891677856445,33.62006759643555
1202,1202,1202,2023-11-13,31.809982299804688,32.907901763916016,33.22441864013672
1203,1203,1203,2023-11-14,33.313438415527344,32.16606521606445,31.21651268005371
1204,1204,1204,2023-11-15,32.99692153930664,31.770416259765625,31.275859832763672
1205,1205,1205,2023-11-16,32.640838623046875,32.383670806884766,31.463790893554688
1206,1206,1206,2023-11-17,32.462799072265625,31.64183235168457,31.068145751953125
