,Unnamed: 0.1,Unnamed: 0,Date,DPZ,DPZ_6m,DPZ_12m
1135,1135,1135,2023-08-09,393.82415771484375,397.2333984375,383.5665283203125
1136,1136,1136,2023-08-10,395.990966796875,395.8915710449219,394.6491088867188
1137,1137,1137,2023-08-11,391.7865295410156,398.93304443359375,398.93304443359375
1138,1138,1138,2023-08-14,395.1858520507813,392.9693298339844,400.1456909179688
1139,1139,1139,2023-08-15,391.4386596679688,396.27923583984375,398.4559631347656
1140,1140,1140,2023-08-16,386.7571411132813,395.6033020019531,394.3409729003906
1141,1141,1141,2023-08-17,379.9883117675781,393.82415771484375,397.2333984375
1142,1142,1142,2023-08-18,376.5392761230469,395.990966796875,395.8915710449219
1143,1143,1143,2023-08-21,377.58294677734375,391.7865295410156,398.93304443359375
1144,1144,1144,2023-08-22,377.4239196777344,395.1858520507813,392.9693298339844
1145,1145,1145,2023-08-23,380.3063659667969,391.4386596679688,396.27923583984375
1146,1146,1146,2023-08-24,376.569091796875,386.7571411132813,395.6033020019531
1147,1147,1147,2023-08-25,378.4178466796875,379.9883117675781,393.82415771484375
1148,1148,1148,2023-08-28,385.90234375,376.5392761230469,395.990966796875
1149,1149,1149,2023-08-29,383.8349304199219,377.58294677734375,391.7865295410156
1150,1150,1150,2023-08-30,391.806396484375,377.4239196777344,395.1858520507813
1151,1151,1151,2023-08-31,385.0574645996094,380.3063659667969,391.4386596679688
1152,1152,1152,2023-09-01,388.7748718261719,376.569091796875,386.7571411132813
1153,1153,1153,2023-09-05,387.5324401855469,378.4178466796875,379.9883117675781
1154,1154,1154,2023-09-06,382.1153564453125,385.90234375,376.5392761230469
1155,1155,1155,2023-09-07,386.9956970214844,383.8349304199219,377.58294677734375
1156,1156,1156,2023-09-08,385.0276489257813,391.806396484375,377.4239196777344
1157,1157,1157,2023-09-11,392.51214599609375,385.0574645996094,380.3063659667969
1158,1158,1158,2023-09-12,391.2100524902344,388.7748718261719,376.569091796875
1159,1159,1159,2023-09-13,394.0626831054688,387.5324401855469,378.4178466796875
1160,1160,1160,2023-09-14,397.8712158203125,382.1153564453125,385.90234375
1161,1161,1161,2023-09-15,387.3130493164063,386.9956970214844,383.8349304199219
1162,1162,1162,2023-09-18,383.1555480957031,385.0276489257813,391.806396484375
1163,1163,1163,2023-09-19,381.6799926757813,392.51214599609375,385.0574645996094
1164,1164,1164,2023-09-20,383.6839599609375,391.2100524902344,388.7748718261719
1165,1165,1165,2023-09-21,376.9143371582031,394.0626831054688,387.5324401855469
1166,1166,1166,2023-09-22,380.2044372558594,397.8712158203125,382.1153564453125
1167,1167,1167,2023-09-25,381.9591369628906,387.3130493164063,386.9956970214844
1168,1168,1168,2023-09-26,378.0808410644531,383.1555480957031,385.0276489257813
1169,1169,1169,2023-09-27,379.06787109375,381.6799926757813,392.51214599609375
1170,1170,1170,2023-09-28,381.16156005859375,383.6839599609375,391.2100524902344
1171,1171,1171,2023-09-29,377.6521301269531,376.9143371582031,394.0626831054688
1172,1172,1172,2023-10-02,379.3968811035156,380.2044372558594,397.8712158203125
1173,1173,1173,2023-10-03,363.08599853515625,381.9591369628906,387.3130493164063
1174,1174,1174,2023-10-04,369.8855285644531,378.0808410644531,383.1555480957031
1175,1175,1175,2023-10-05,362.1388854980469,379.06787109375,381.6799926757813
1176,1176,1176,2023-10-06,340.5339660644531,381.16156005859375,383.6839599609375
1177,1177,1177,2023-10-09,349.08819580078125,377.6521301269531,376.9143371582031
1178,1178,1178,2023-10-10,354.53179931640625,379.3968811035156,380.2044372558594
1179,1179,1179,2023-10-11,352.9864501953125,363.08599853515625,381.9591369628906
1180,1180,1180,2023-10-12,349.1181335449219,369.8855285644531,378.0808410644531
1181,1181,1181,2023-10-13,345.7681884765625,362.1388854980469,379.06787109375
1182,1182,1182,2023-10-16,350.6235656738281,340.5339660644531,381.16156005859375
1183,1183,1183,2023-10-17,349.4371337890625,349.08819580078125,377.6521301269531
1184,1184,1184,2023-10-18,344.0832824707031,354.53179931640625,379.3968811035156
1185,1185,1185,2023-10-19,343.27569580078125,352.9864501953125,363.08599853515625
1186,1186,1186,2023-10-20,346.64556884765625,349.1181335449219,369.8855285644531
1187,1187,1187,2023-10-23,347.25372314453125,345.7681884765625,362.1388854980469
1188,1188,1188,2023-10-24,352.52783203125,350.6235656738281,340.5339660644531
1189,1189,1189,2023-10-25,348.85888671875,349.4371337890625,349.08819580078125
1190,1190,1190,2023-10-26,344.9008178710937,344.0832824707031,354.53179931640625
1191,1191,1191,2023-10-27,339.5768737792969,343.27569580078125,352.9864501953125
1192,1192,1192,2023-10-30,337.6925354003906,346.64556884765625,349.1181335449219
1193,1193,1193,2023-10-31,337.9716796875,347.25372314453125,345.7681884765625
1194,1194,1194,2023-11-01,343.09625244140625,352.52783203125,350.6235656738281
1195,1195,1195,2023-11-02,347.33349609375,348.85888671875,349.4371337890625
1196,1196,1196,2023-11-03,360.8527526855469,344.9008178710937,344.0832824707031
1197,1197,1197,2023-11-06,367.143798828125,339.5768737792969,343.27569580078125
1198,1198,1198,2023-11-07,370.58343505859375,337.6925354003906,346.64556884765625
1199,1199,1199,2023-11-08,370.7229919433594,337.9716796875,347.25372314453125
1200,1200,1200,2023-11-09,368.5794677734375,343.09625244140625,352.52783203125
1201,1201,1201,2023-11-10,377.37298583984375,347.33349609375,348.85888671875
1202,1202,1202,2023-11-13,373.42486572265625,360.8527526855469,344.9008178710937
1203,1203,1203,2023-11-14,381.2612609863281,367.143798828125,339.5768737792969
1204,1204,1204,2023-11-15,380.2841796875,370.58343505859375,337.6925354003906
1205,1205,1205,2023-11-16,373.6142883300781,370.7229919433594,337.9716796875
1206,1206,1206,2023-11-17,371.30126953125,368.5794677734375,343.09625244140625
1207,1207,1207,2023-11-20,367.3930358886719,377.37298583984375,347.33349609375
1208,1208,1208,2023-11-21,368.2005920410156,373.42486572265625,360.8527526855469
1209,1209,1209,2023-11-22,368.3800659179688,381.2612609863281,367.143798828125
1210,1210,1210,2023-11-24,369.2075805664063,380.2841796875,370.58343505859375
1211,1211,1211,2023-11-27,385.9072570800781,373.6142883300781,370.7229919433594
1212,1212,1212,2023-11-28,387.1036376953125,371.30126953125,368.5794677734375
1213,1213,1213,2023-11-29,387.6918640136719,367.3930358886719,377.37298583984375
1214,1214,1214,2023-11-30,391.7097778320313,368.2005920410156,373.42486572265625
1215,1215,1215,2023-12-01,395.9868774414063,368.3800659179688,381.2612609863281
1216,1216,1216,2023-12-04,398.6189575195313,369.2075805664063,380.2841796875
1217,1217,1217,2023-12-05,392.86627197265625,385.9072570800781,373.6142883300781
1218,1218,1218,2023-12-06,391.36083984375,387.1036376953125,371.30126953125
1219,1219,1219,2023-12-07,400.79241943359375,387.6918640136719,367.3930358886719
1220,1220,1220,2023-12-08,393.7137451171875,391.7097778320313,368.2005920410156
1221,1221,1221,2023-12-11,396.2860107421875,395.9868774414063,368.3800659179688
1222,1222,1222,2023-12-12,395.6180114746094,398.6189575195313,369.2075805664063
1223,1223,1223,2023-12-13,401.5899963378906,392.86627197265625,385.9072570800781
1224,1224,1224,2023-12-14,402.8500061035156,391.36083984375,387.1036376953125
1225,1225,1225,2023-12-15,400.0499877929688,400.79241943359375,387.6918640136719
1226,1226,1226,2023-12-18,403.0400085449219,393.7137451171875,391.7097778320313
1227,1227,1227,2023-12-19,406.5499877929688,396.2860107421875,395.9868774414063
1228,1228,1228,2023-12-20,403.25,395.6180114746094,398.6189575195313
1229,1229,1229,2023-12-21,408.7999877929688,401.5899963378906,392.86627197265625
1230,1230,1230,2023-12-22,409.8399963378906,402.8500061035156,391.36083984375
1231,1231,1231,2023-12-26,411.3399963378906,400.0499877929688,400.79241943359375
1232,1232,1232,2023-12-27,413.8500061035156,403.0400085449219,393.7137451171875
1233,1233,1233,2023-12-28,411.2099914550781,406.5499877929688,396.2860107421875
1234,1234,1234,2023-12-29,412.2300109863281,403.25,395.6180114746094
1235,1235,1235,2024-01-02,413.1400146484375,408.7999877929688,401.5899963378906
1236,1236,1236,2024-01-03,400.4599914550781,409.8399963378906,402.8500061035156
1237,1237,1237,2024-01-04,401.2699890136719,411.3399963378906,400.0499877929688
1238,1238,1238,2024-01-05,400.0299987792969,413.8500061035156,403.0400085449219
1239,1239,1239,2024-01-08,402.6900024414063,411.2099914550781,406.5499877929688
1240,1240,1240,2024-01-09,410.1400146484375,412.2300109863281,403.25
1241,1241,1241,2024-01-10,414.1300048828125,413.1400146484375,408.7999877929688
1242,1242,1242,2024-01-11,411.7999877929688,400.4599914550781,409.8399963378906
1243,1243,1243,2024-01-12,411.2999877929688,401.2699890136719,411.3399963378906
1244,1244,1244,2024-01-16,425.9400024414063,400.0299987792969,413.8500061035156
1245,1245,1245,2024-01-17,422.3999938964844,402.6900024414063,411.2099914550781
1246,1246,1246,2024-01-18,425.9299926757813,410.1400146484375,412.2300109863281
1247,1247,1247,2024-01-19,426.7699890136719,414.1300048828125,413.1400146484375
1248,1248,1248,2024-01-22,428.010009765625,411.7999877929688,400.4599914550781
1249,1249,1249,2024-01-23,425.7099914550781,411.2999877929688,401.2699890136719
1250,1250,1250,2024-01-24,421.7699890136719,425.9400024414063,400.0299987792969
1251,1251,1251,2024-01-25,418.0799865722656,422.3999938964844,402.6900024414063
1252,1252,1252,2024-01-26,419.1199951171875,425.9299926757813,410.1400146484375
1253,1253,1253,2024-01-29,433.4400024414063,426.7699890136719,414.1300048828125
1254,1254,1254,2024-01-30,434.739990234375,428.010009765625,411.7999877929688
1255,1255,1255,2024-01-31,426.2200012207031,425.7099914550781,411.2999877929688
1256,1256,1256,2024-02-01,433.5299987792969,421.7699890136719,425.9400024414063
1257,1257,1257,2024-02-02,422.05999755859375,418.0799865722656,422.3999938964844
1258,1258,1258,2024-02-05,418.3800048828125,419.1199951171875,425.9299926757813
