,Unnamed: 0,Date,WFC
735,735,2022-01-04,49.62709045410156
736,736,2022-01-05,49.1943244934082
737,737,2022-01-06,50.45499420166016
738,738,2022-01-07,51.52750015258789
739,739,2022-01-10,52.07315826416016
740,740,2022-01-11,52.74112701416016
741,741,2022-01-12,53.06100463867188
742,742,2022-01-13,52.6846809387207
743,743,2022-01-14,54.62272644042969
744,744,2022-01-18,53.33382415771485
745,745,2022-01-19,52.2801399230957
746,746,2022-01-20,51.7438850402832
747,747,2022-01-21,50.49262237548828
748,748,2022-01-24,50.16334915161133
749,749,2022-01-25,50.4173583984375
750,750,2022-01-26,50.93479919433594
751,751,2022-01-27,50.57728958129883
752,752,2022-01-28,50.98183441162109
753,753,2022-01-31,50.614933013916016
754,754,2022-02-01,52.30835723876953
755,755,2022-02-02,52.61882781982422
756,756,2022-02-03,52.136863708496094
757,757,2022-02-04,53.233097076416016
758,758,2022-02-07,54.17811584472656
759,759,2022-02-08,55.5200424194336
760,760,2022-02-09,55.81300735473633
761,761,2022-02-10,55.80355072021485
762,762,2022-02-11,55.1042366027832
763,763,2022-02-14,54.66952133178711
764,764,2022-02-15,55.170387268066406
765,765,2022-02-16,54.94358444213867
766,766,2022-02-17,53.062984466552734
767,767,2022-02-18,52.57157516479492
768,768,2022-02-22,52.24081802368164
769,769,2022-02-23,50.98394012451172
770,770,2022-02-24,49.81211471557617
771,771,2022-02-25,51.13514709472656
772,772,2022-02-28,50.43581771850586
773,773,2022-03-01,47.5251579284668
774,774,2022-03-02,49.34906005859375
775,775,2022-03-03,48.42293548583984
776,776,2022-03-04,46.10762786865234
777,777,2022-03-07,43.29146194458008
778,778,2022-03-08,43.905723571777344
779,779,2022-03-09,46.45728302001953
780,780,2022-03-10,46.315528869628906
781,781,2022-03-11,45.80522155761719
782,782,2022-03-14,47.118797302246094
783,783,2022-03-15,47.35506057739258
784,784,2022-03-16,48.76313781738281
785,785,2022-03-17,48.64973831176758
786,786,2022-03-18,48.59303283691406
787,787,2022-03-21,48.328426361083984
788,788,2022-03-22,50.4547233581543
789,789,2022-03-23,48.30952835083008
790,790,2022-03-24,48.50798034667969
791,791,2022-03-25,49.67036056518555
792,792,2022-03-28,48.96159362792969
793,793,2022-03-29,48.76313781738281
794,794,2022-03-30,47.35506057739258
795,795,2022-03-31,45.79576873779297
796,796,2022-04-01,46.03202819824219
797,797,2022-04-04,45.79576873779297
798,798,2022-04-05,45.47446441650391
799,799,2022-04-06,45.257102966308594
800,800,2022-04-07,45.1153564453125
801,801,2022-04-08,46.050926208496094
802,802,2022-04-11,46.617942810058594
803,803,2022-04-12,45.75796890258789
804,804,2022-04-13,45.87137222290039
805,805,2022-04-14,43.8017692565918
806,806,2022-04-18,44.5766830444336
807,807,2022-04-19,45.20040512084961
808,808,2022-04-20,45.97532272338867
809,809,2022-04-21,45.15314865112305
810,810,2022-04-22,43.792327880859375
811,811,2022-04-25,43.310359954833984
812,812,2022-04-26,42.12908172607422
813,813,2022-04-27,42.12908172607422
814,814,2022-04-28,42.6866455078125
815,815,2022-04-29,41.2313117980957
816,816,2022-05-02,41.26910781860352
817,817,2022-05-03,41.73217010498047
818,818,2022-05-04,43.45211410522461
819,819,2022-05-05,42.53042984008789
820,820,2022-05-06,42.33089065551758
821,821,2022-05-09,41.7702751159668
822,822,2022-05-10,40.93411636352539
823,823,2022-05-11,40.449520111083984
824,824,2022-05-12,39.72737503051758
825,825,2022-05-13,40.51602935791016
826,826,2022-05-16,40.10744857788086
827,827,2022-05-17,41.53273391723633
828,828,2022-05-18,40.01243209838867
829,829,2022-05-19,39.90790939331055
830,830,2022-05-20,39.5943489074707
831,831,2022-05-23,41.63725662231445
832,832,2022-05-24,41.1336555480957
833,833,2022-05-25,41.922306060791016
834,834,2022-05-26,43.328590393066406
835,835,2022-05-27,43.60414123535156
836,836,2022-05-31,43.49011993408203
837,837,2022-06-01,42.91050720214844
838,838,2022-06-02,43.07203674316406
839,839,2022-06-03,42.58743667602539
840,840,2022-06-06,42.87250518798828
841,841,2022-06-07,43.2050666809082
842,842,2022-06-08,42.40690994262695
843,843,2022-06-09,40.54453659057617
844,844,2022-06-10,38.08354568481445
845,845,2022-06-13,37.047847747802734
846,846,2022-06-14,35.565547943115234
847,847,2022-06-15,36.26869201660156
848,848,2022-06-16,35.77458953857422
849,849,2022-06-17,36.5632438659668
850,850,2022-06-21,37.047847747802734
851,851,2022-06-22,36.6772689819336
852,852,2022-06-23,36.012142181396484
853,853,2022-06-24,38.72967529296875
854,854,2022-06-27,38.23558044433594
855,855,2022-06-28,38.17856216430664
856,856,2022-06-29,37.73197937011719
857,857,2022-06-30,37.21887969970703
858,858,2022-07-01,37.93151473999024
859,859,2022-07-05,38.10254669189453
860,860,2022-07-06,37.53243637084961
861,861,2022-07-07,38.12155151367188
862,862,2022-07-08,38.17856216430664
863,863,2022-07-11,37.8079948425293
864,864,2022-07-12,37.62746047973633
865,865,2022-07-13,37.12385940551758
866,866,2022-07-14,36.81029891967773
867,867,2022-07-15,39.08124923706055
868,868,2022-07-18,39.13825988769531
869,869,2022-07-19,40.76308059692383
870,870,2022-07-20,40.592044830322266
871,871,2022-07-21,41.124149322509766
872,872,2022-07-22,41.019622802734375
873,873,2022-07-25,41.33318710327149
874,874,2022-07-26,40.76308059692383
875,875,2022-07-27,41.53273391723633
876,876,2022-07-28,41.16215896606445
877,877,2022-07-29,41.68476104736328
878,878,2022-08-01,41.371192932128906
879,879,2022-08-02,40.74407577514648
880,880,2022-08-03,41.70376968383789
881,881,2022-08-04,40.919246673583984
882,882,2022-08-05,41.86640930175781
883,883,2022-08-08,41.32107162475586
884,884,2022-08-09,41.52199172973633
885,885,2022-08-10,42.4117431640625
886,886,2022-08-11,43.29193115234375
887,887,2022-08-12,43.95207977294922
888,888,2022-08-15,43.77029800415039
889,889,2022-08-16,44.0668830871582
890,890,2022-08-17,44.1434211730957
891,891,2022-08-18,44.1434211730957
892,892,2022-08-19,43.387603759765625
893,893,2022-08-22,42.48828125
894,894,2022-08-23,42.45001220703125
895,895,2022-08-24,42.70832443237305
896,896,2022-08-25,43.425872802734375
897,897,2022-08-26,42.06732177734375
898,898,2022-08-29,42.01948165893555
899,899,2022-08-30,42.2299690246582
900,900,2022-08-31,41.81857299804688
901,901,2022-09-01,41.80901336669922
902,902,2022-09-02,41.50285339355469
903,903,2022-09-06,41.02448654174805
904,904,2022-09-07,41.94294738769531
905,905,2022-09-08,43.27280044555664
906,906,2022-09-09,43.36847686767578
907,907,2022-09-12,43.559818267822266
908,908,2022-09-13,41.34977722167969
909,909,2022-09-14,41.40718078613281
910,910,2022-09-15,42.2299690246582
911,911,2022-09-16,42.03861999511719
912,912,2022-09-19,42.40217590332031
913,913,2022-09-20,41.53156280517578
914,914,2022-09-21,40.44088363647461
915,915,2022-09-22,39.72333908081055
916,916,2022-09-23,38.66136932373047
917,917,2022-09-26,38.27867889404297
918,918,2022-09-27,38.29781723022461
919,919,2022-09-28,39.044063568115234
920,920,2022-09-29,38.74747467041016
921,921,2022-09-30,38.47959899902344
922,922,2022-10-03,39.78074645996094
923,923,2022-10-04,41.65592956542969
924,924,2022-10-05,41.435882568359375
925,925,2022-10-06,40.41218566894531
926,926,2022-10-07,39.98165512084961
927,927,2022-10-10,39.6563720703125
928,928,2022-10-11,38.48915863037109
929,929,2022-10-12,38.75704193115234
930,930,2022-10-13,40.54612350463867
931,931,2022-10-14,41.30193328857422
932,932,2022-10-17,42.05775833129883
933,933,2022-10-18,42.73703384399414
934,934,2022-10-19,41.73246765136719
935,935,2022-10-20,41.76117706298828
936,936,2022-10-21,42.89011001586914
937,937,2022-10-24,43.24409866333008
938,938,2022-10-25,43.40674209594727
939,939,2022-10-26,43.72246170043945
940,940,2022-10-27,43.67462539672852
941,941,2022-10-28,44.34433364868164
942,942,2022-10-31,43.99991989135742
943,943,2022-11-01,44.91837310791016
944,944,2022-11-02,44.85140609741211
945,945,2022-11-03,43.84999847412109
946,946,2022-11-04,45.00546646118164
947,947,2022-11-07,45.323219299316406
948,948,2022-11-08,45.42913436889648
949,949,2022-11-09,44.264041900634766
950,950,2022-11-10,46.17056274414063
951,951,2022-11-11,45.785404205322266
952,952,2022-11-14,45.13064193725586
953,953,2022-11-15,44.97657775878906
954,954,2022-11-16,44.49513244628906
955,955,2022-11-17,44.283302307128906
956,956,2022-11-18,44.77437210083008
957,957,2022-11-21,45.101749420166016
958,958,2022-11-22,45.36173248291016
959,959,2022-11-23,45.57356643676758
960,960,2022-11-25,45.67948913574219
961,961,2022-11-28,45.23655700683594
962,962,2022-11-29,45.80466842651367
963,963,2022-11-30,46.17056274414063
964,964,2022-12-01,45.13064193725586
965,965,2022-12-02,44.23515319824219
966,966,2022-12-05,42.03975677490234
967,967,2022-12-06,41.7894172668457
968,968,2022-12-07,40.87466812133789
969,969,2022-12-08,40.999847412109375
970,970,2022-12-09,40.922813415527344
971,971,2022-12-12,41.26945495605469
972,972,2022-12-13,41.038352966308594
973,973,2022-12-14,40.61469268798828
974,974,2022-12-15,39.834747314453125
975,975,2022-12-16,39.66143035888672
976,976,2022-12-19,40.26804733276367
977,977,2022-12-20,39.45921325683594
978,978,2022-12-21,39.594024658203125
979,979,2022-12-22,39.170352935791016
980,980,2022-12-23,39.45921325683594
981,981,2022-12-27,39.51699447631836
982,982,2022-12-28,39.594024658203125
983,983,2022-12-29,39.79623031616211
984,984,2022-12-30,39.75771713256836
985,985,2023-01-03,40.23915863037109
986,986,2023-01-04,41.06724548339844
987,987,2023-01-05,40.84578323364258
988,988,2023-01-06,41.21167755126953
989,989,2023-01-09,40.816890716552734
990,990,2023-01-10,40.78800582885742
991,991,2023-01-11,41.15390396118164
992,992,2023-01-12,41.24056625366211
993,993,2023-01-13,42.57898712158203
994,994,2023-01-17,42.48269271850586
995,995,2023-01-18,41.77015686035156
996,996,2023-01-19,41.35611343383789
997,997,2023-01-20,42.29011154174805
998,998,2023-01-23,43.35892105102539
999,999,2023-01-24,42.80045318603516
1000,1000,2023-01-25,43.65741729736328
1001,1001,2023-01-26,44.10997772216797
1002,1002,2023-01-27,44.408470153808594
1003,1003,2023-01-30,44.57216262817383
1004,1004,2023-01-31,45.13064193725586
1005,1005,2023-02-01,45.57356643676758
1006,1006,2023-02-02,45.76737594604492
1007,1007,2023-02-03,46.106536865234375
1008,1008,2023-02-06,46.20344161987305
1009,1009,2023-02-07,46.63950729370117
1010,1010,2023-02-08,46.75578308105469
1011,1011,2023-02-09,46.09685134887695
1012,1012,2023-02-10,46.03870391845703
1013,1013,2023-02-13,46.63950729370117
1014,1014,2023-02-14,46.998046875
1015,1015,2023-02-15,46.48446273803711
1016,1016,2023-02-16,45.75768661499024
1017,1017,2023-02-17,46.019325256347656
1018,1018,2023-02-21,44.80803680419922
1019,1019,2023-02-22,44.58515930175781
1020,1020,2023-02-23,44.81772613525391
1021,1021,2023-02-24,45.176265716552734
1022,1022,2023-02-27,45.3313102722168
1023,1023,2023-02-28,45.32162094116211
1024,1024,2023-03-01,45.234405517578125
1025,1025,2023-03-02,44.38165664672852
1026,1026,2023-03-03,45.39913940429688
1027,1027,2023-03-06,45.18595886230469
1028,1028,2023-03-07,43.07347106933594
1029,1029,2023-03-08,42.48235702514648
1030,1030,2023-03-09,39.85628509521485
1031,1031,2023-03-10,40.07915878295898
1032,1032,2023-03-13,37.22051239013672
1033,1033,2023-03-14,38.92600631713867
1034,1034,2023-03-15,37.64688491821289
1035,1035,2023-03-16,38.08295440673828
1036,1036,2023-03-17,36.59064483642578
1037,1037,2023-03-20,36.31930923461914
1038,1038,2023-03-21,37.28834533691406
1039,1039,2023-03-22,36.04798889160156
1040,1040,2023-03-23,35.476261138916016
1041,1041,2023-03-24,35.10802459716797
1042,1042,2023-03-27,36.30962753295898
1043,1043,2023-03-28,36.028602600097656
1044,1044,2023-03-29,36.79413604736328
1045,1045,2023-03-30,36.222415924072266
1046,1046,2023-03-31,36.222415924072266
1047,1047,2023-04-03,36.551883697509766
1048,1048,2023-04-04,35.670066833496094
1049,1049,2023-04-05,35.747589111328125
1050,1050,2023-04-06,36.72631454467773
1051,1051,2023-04-10,37.4337043762207
1052,1052,2023-04-11,38.15078353881836
1053,1053,2023-04-12,37.976356506347656
1054,1054,2023-04-13,38.43180465698242
1055,1055,2023-04-14,38.41242218017578
1056,1056,2023-04-17,40.02101516723633
1057,1057,2023-04-18,40.5733642578125
1058,1058,2023-04-19,40.931907653808594
1059,1059,2023-04-20,40.37955856323242
1060,1060,2023-04-21,39.96287536621094
1061,1061,2023-04-24,40.16637420654297
1062,1062,2023-04-25,39.29424285888672
1063,1063,2023-04-26,38.23799896240234
1064,1064,2023-04-27,38.43180465698242
1065,1065,2023-04-28,38.51901245117188
1066,1066,2023-05-01,39.13920211791992
1067,1067,2023-05-02,37.63719940185547
1068,1068,2023-05-03,37.45308303833008
1069,1069,2023-05-04,35.8612060546875
1070,1070,2023-05-05,37.05266952514648
1071,1071,2023-05-08,37.48237991333008
1072,1072,2023-05-09,37.63863754272461
1073,1073,2023-05-10,37.38471603393555
1074,1074,2023-05-11,37.43355178833008
1075,1075,2023-05-12,36.61319351196289
1076,1076,2023-05-15,37.86325454711914
1077,1077,2023-05-16,37.49214553833008
1078,1078,2023-05-17,39.51373672485352
1079,1079,2023-05-18,39.26958084106445
1080,1080,2023-05-19,39.09379196166992
1081,1081,2023-05-22,40.02156829833984
1082,1082,2023-05-23,40.246192932128906
1083,1083,2023-05-24,39.91414642333984
1084,1084,2023-05-25,39.94344711303711
1085,1085,2023-05-26,40.265724182128906
1086,1086,2023-05-30,40.02156829833984
1087,1087,2023-05-31,38.878936767578125
1088,1088,2023-06-01,39.12308883666992
1089,1089,2023-06-02,40.27549362182617
1090,1090,2023-06-05,39.50397109985352
1091,1091,2023-06-06,40.29502487182617
1092,1092,2023-06-07,41.08607864379883
1093,1093,2023-06-08,41.37906265258789
1094,1094,2023-06-09,41.144676208496094
1095,1095,2023-06-12,40.85169219970703
1096,1096,2023-06-13,41.65251541137695
1097,1097,2023-06-14,41.095848083496094
1098,1098,2023-06-15,41.36929702758789
1099,1099,2023-06-16,41.19351196289063
1100,1100,2023-06-20,40.91028594970703
1101,1101,2023-06-21,40.6759033203125
1102,1102,2023-06-22,40.099700927734375
1103,1103,2023-06-23,39.66022491455078
1104,1104,2023-06-26,39.64069366455078
1105,1105,2023-06-27,39.95320510864258
1106,1106,2023-06-28,39.66999053955078
1107,1107,2023-06-29,41.45719146728516
1108,1108,2023-06-30,41.68181228637695
1109,1109,2023-07-03,42.38497924804688
1110,1110,2023-07-05,42.46310043334961
1111,1111,2023-07-06,41.88690185546875
1112,1112,2023-07-07,41.76970672607422
1113,1113,2023-07-10,41.33023071289063
1114,1114,2023-07-11,41.74040985107422
1115,1115,2023-07-12,42.24824523925781
1116,1116,2023-07-13,42.68772506713867
1117,1117,2023-07-14,42.54123306274414
1118,1118,2023-07-17,43.69363784790039
1119,1119,2023-07-18,44.53352355957031
1120,1120,2023-07-19,45.17808532714844
1121,1121,2023-07-20,46.027740478515625
1122,1122,2023-07-21,44.885101318359375
1123,1123,2023-07-24,45.33434295654297
1124,1124,2023-07-25,44.41632843017578
1125,1125,2023-07-26,45.35387420654297
1126,1126,2023-07-27,44.69954681396485
1127,1127,2023-07-28,45.06089019775391
1128,1128,2023-07-31,45.08042526245117
1129,1129,2023-08-01,44.64094543457031
1130,1130,2023-08-02,44.04521560668945
1131,1131,2023-08-03,44.43891525268555
1132,1132,2023-08-04,44.14363861083984
1133,1133,2023-08-07,44.35033416748047
1134,1134,2023-08-08,43.77946472167969
1135,1135,2023-08-09,43.031436920166016
1136,1136,2023-08-10,42.98221969604492
1137,1137,2023-08-11,43.04127883911133
1138,1138,2023-08-14,43.05112075805664
1139,1139,2023-08-15,42.05702972412109
1140,1140,2023-08-16,41.55506134033203
1141,1141,2023-08-17,41.80112457275391
1142,1142,2023-08-18,41.83065032958984
1143,1143,2023-08-21,41.8208122253418
1144,1144,2023-08-22,40.84640121459961
1145,1145,2023-08-23,40.95466995239258
1146,1146,2023-08-24,40.77750396728516
1147,1147,2023-08-25,40.58065032958984
1148,1148,2023-08-28,41.22041702270508
1149,1149,2023-08-29,41.33852767944336
1150,1150,2023-08-30,40.88576889038086
1151,1151,2023-08-31,40.63970947265625
1152,1152,2023-09-01,40.99403762817383
1153,1153,2023-09-05,40.88576889038086
1154,1154,2023-09-06,40.37396240234375
1155,1155,2023-09-07,39.793251037597656
1156,1156,2023-09-08,40.35427474975586
1157,1157,2023-09-11,40.679080963134766
1158,1158,2023-09-12,41.87002182006836
1159,1159,2023-09-13,41.58458709716797
1160,1160,2023-09-14,42.37198638916016
1161,1161,2023-09-15,42.273563385009766
1162,1162,2023-09-18,42.746002197265625
1163,1163,2023-09-19,42.53931427001953
1164,1164,2023-09-20,42.194820404052734
1165,1165,2023-09-21,41.65348434448242
1166,1166,2023-09-22,40.58065032958984
1167,1167,2023-09-25,40.90545654296875
1168,1168,2023-09-26,40.0097885131836
1169,1169,2023-09-27,40.21648025512695
1170,1170,2023-09-28,40.26568984985352
1171,1171,2023-09-29,40.21648025512695
1172,1172,2023-10-02,38.98616790771485
1173,1173,2023-10-03,38.06097030639648
1174,1174,2023-10-04,38.35624694824219
1175,1175,2023-10-05,38.68104934692383
1176,1176,2023-10-06,39.064903259277344
1177,1177,2023-10-09,39.07474899291992
1178,1178,2023-10-10,39.1928596496582
1179,1179,2023-10-11,39.064903259277344
1180,1180,2023-10-12,39.11412048339844
1181,1181,2023-10-13,40.31490707397461
1182,1182,2023-10-16,40.99403762817383
1183,1183,2023-10-17,41.31884002685547
1184,1184,2023-10-18,40.87592697143555
1185,1185,2023-10-19,40.53144073486328
1186,1186,2023-10-20,39.635772705078125
1187,1187,2023-10-23,38.85821533203125
1188,1188,2023-10-24,38.66136169433594
1189,1189,2023-10-25,38.41529846191406
1190,1190,2023-10-26,39.02553939819336
1191,1191,2023-10-27,38.14955520629883
1192,1192,2023-10-30,38.80900192260742
1193,1193,2023-10-31,39.143646240234375
1194,1194,2023-11-01,38.98616790771485
1195,1195,2023-11-02,40.227447509765625
1196,1196,2023-11-03,41.32970428466797
1197,1197,2023-11-06,41.05165863037109
1198,1198,2023-11-07,40.753753662109375
1199,1199,2023-11-08,40.69416809082031
1200,1200,2023-11-09,40.11821746826172
1201,1201,2023-11-10,40.60479736328125
1202,1202,2023-11-13,40.485633850097656
1203,1203,2023-11-14,41.7864990234375
1204,1204,2023-11-15,42.54119491577149
1205,1205,2023-11-16,42.23335647583008
1206,1206,2023-11-17,42.66035842895508
1207,1207,2023-11-20,42.491546630859375
1208,1208,2023-11-21,42.3028678894043
1209,1209,2023-11-22,42.48161315917969
1210,1210,2023-11-24,42.620635986328125
1211,1211,2023-11-27,42.71994018554688
1212,1212,2023-11-28,43.06749725341797
1213,1213,2023-11-29,43.474639892578125
1214,1214,2023-11-30,44.27899169921875
1215,1215,2023-12-01,44.70598983764648
1216,1216,2023-12-04,44.805294036865234
1217,1217,2023-12-05,44.17969131469727
1218,1218,2023-12-06,44.18961715698242
1219,1219,2023-12-07,45.083343505859375
1220,1220,2023-12-08,45.77845764160156
1221,1221,2023-12-11,45.67915725708008
1222,1222,2023-12-12,46.145877838134766
1223,1223,2023-12-13,47.4268798828125
1224,1224,2023-12-14,50.15769577026367
1225,1225,2023-12-15,49.9590950012207
1226,1226,2023-12-18,49.31362915039063
1227,1227,2023-12-19,49.74062728881836
1228,1228,2023-12-20,48.9958610534668
1229,1229,2023-12-21,49.10509490966797
1230,1230,2023-12-22,48.83697509765625
1231,1231,2023-12-26,49.29376602172852
1232,1232,2023-12-27,48.985931396484375
1233,1233,2023-12-28,49.134883880615234
1234,1234,2023-12-29,48.8766975402832
1235,1235,2024-01-02,48.985931396484375
1236,1236,2024-01-03,48.34046173095703
1237,1237,2024-01-04,48.93627548217773
1238,1238,2024-01-05,49.57181167602539
1239,1239,2024-01-08,49.57181167602539
1240,1240,2024-01-09,48.94620895385742
1241,1241,2024-01-10,48.737674713134766
1242,1242,2024-01-11,48.69795227050781
1243,1243,2024-01-12,47.06939315795898
1244,1244,2024-01-16,46.49343490600586
1245,1245,2024-01-17,46.344482421875
1246,1246,2024-01-18,46.11608505249024
1247,1247,2024-01-19,47.784366607666016
1248,1248,2024-01-22,48.19150924682617
1249,1249,2024-01-23,48.77739334106445
1250,1250,2024-01-24,49.144813537597656
1251,1251,2024-01-25,49.5320930480957
1252,1252,2024-01-26,49.969024658203125
1253,1253,2024-01-29,49.99881362915039
1254,1254,2024-01-30,50.83295440673828
1255,1255,2024-01-31,49.83000183105469
1256,1256,2024-02-01,48.72999954223633
1257,1257,2024-02-02,49.15999984741211
1258,1258,2024-02-05,48.40999984741211
