,Unnamed: 0.1,Unnamed: 0,Date,CPT,CPT_6m,CPT_12m
1127,1127,1127,2023-07-28,106.27200317382812,109.80754089355467,108.88692474365234
1128,1128,1128,2023-07-31,106.84002685546876,110.57145690917967,109.6214599609375
1129,1129,1129,2023-08-01,106.17406463623048,110.50289916992188,109.64104461669922
1130,1130,1130,2023-08-02,104.9792251586914,108.5245590209961,108.4657974243164
1131,1131,1131,2023-08-03,104.2936553955078,109.54310607910156,108.33848571777344
1132,1132,1132,2023-08-04,106.30137634277344,106.54622650146484,109.09259796142578
1133,1133,1133,2023-08-07,107.6333236694336,106.27200317382812,109.80754089355467
1134,1134,1134,2023-08-08,106.3797378540039,106.84002685546876,110.57145690917967
1135,1135,1135,2023-08-09,106.3993148803711,106.17406463623048,110.50289916992188
1136,1136,1136,2023-08-10,105.47870635986328,104.9792251586914,108.5245590209961
1137,1137,1137,2023-08-11,105.6353988647461,104.2936553955078,109.54310607910156
1138,1138,1138,2023-08-14,103.8921127319336,106.30137634277344,106.54622650146484
1139,1139,1139,2023-08-15,103.83334350585938,107.6333236694336,106.27200317382812
1140,1140,1140,2023-08-16,103.7550048828125,106.3797378540039,106.84002685546876
1141,1141,1141,2023-08-17,104.14674377441406,106.3993148803711,106.17406463623048
1142,1142,1142,2023-08-18,103.99984741210938,105.47870635986328,104.9792251586914
1143,1143,1143,2023-08-21,102.95191955566406,105.6353988647461,104.2936553955078
1144,1144,1144,2023-08-22,102.9421157836914,103.8921127319336,106.30137634277344
1145,1145,1145,2023-08-23,104.4013900756836,103.83334350585938,107.6333236694336
1146,1146,1146,2023-08-24,104.42097473144533,103.7550048828125,106.3797378540039
1147,1147,1147,2023-08-25,104.94983673095705,104.14674377441406,106.3993148803711
1148,1148,1148,2023-08-28,105.65499114990234,103.99984741210938,105.47870635986328
1149,1149,1149,2023-08-29,106.06633758544922,102.95191955566406,105.6353988647461
1150,1150,1150,2023-08-30,106.0859146118164,102.9421157836914,103.8921127319336
1151,1151,1151,2023-08-31,105.40035247802734,104.4013900756836,103.83334350585938
1152,1152,1152,2023-09-01,104.53850555419922,104.42097473144533,103.7550048828125
1153,1153,1153,2023-09-05,103.09881591796876,104.94983673095705,104.14674377441406
1154,1154,1154,2023-09-06,102.5993423461914,105.65499114990234,103.99984741210938
1155,1155,1155,2023-09-07,101.84522247314452,106.06633758544922,102.95191955566406
1156,1156,1156,2023-09-08,100.8658447265625,106.0859146118164,102.9421157836914
1157,1157,1157,2023-09-11,99.65142059326172,105.40035247802734,104.4013900756836
1158,1158,1158,2023-09-12,101.3261489868164,104.53850555419922,104.42097473144533
1159,1159,1159,2023-09-13,99.9648208618164,103.09881591796876,104.94983673095705
1160,1160,1160,2023-09-14,101.28697204589844,102.5993423461914,105.65499114990234
1161,1161,1161,2023-09-15,100.74832153320312,101.84522247314452,106.06633758544922
1162,1162,1162,2023-09-18,99.84729766845705,100.8658447265625,106.0859146118164
1163,1163,1163,2023-09-19,99.86688232421876,99.65142059326172,105.40035247802734
1164,1164,1164,2023-09-20,100.09213256835938,101.3261489868164,104.53850555419922
1165,1165,1165,2023-09-21,97.16380310058594,99.9648208618164,103.09881591796876
1166,1166,1166,2023-09-22,95.92979431152344,101.28697204589844,102.5993423461914
1167,1167,1167,2023-09-25,95.68495178222656,100.74832153320312,101.84522247314452
1168,1168,1168,2023-09-26,94.4117660522461,99.84729766845705,100.8658447265625
1169,1169,1169,2023-09-27,92.92311096191406,99.86688232421876,99.65142059326172
1170,1170,1170,2023-09-28,93.65557861328124,100.09213256835938,101.3261489868164
1171,1171,1171,2023-09-29,93.61598205566406,97.16380310058594,99.9648208618164
1172,1172,1172,2023-10-02,92.10157775878906,95.92979431152344,101.28697204589844
1173,1173,1173,2023-10-03,91.56708526611328,95.68495178222656,100.74832153320312
1174,1174,1174,2023-10-04,92.75484466552734,94.4117660522461,99.84729766845705
1175,1175,1175,2023-10-05,93.25965118408205,92.92311096191406,99.86688232421876
1176,1176,1176,2023-10-06,94.81365203857422,93.65557861328124,100.09213256835938
1177,1177,1177,2023-10-09,96.42703247070312,93.61598205566406,97.16380310058594
1178,1178,1178,2023-10-10,95.3283462524414,92.10157775878906,95.92979431152344
1179,1179,1179,2023-10-11,96.42703247070312,91.56708526611328,95.68495178222656
1180,1180,1180,2023-10-12,95.6054916381836,92.75484466552734,94.4117660522461
1181,1181,1181,2023-10-13,95.4867172241211,93.25965118408205,92.92311096191406
1182,1182,1182,2023-10-16,95.87274169921876,94.81365203857422,93.65557861328124
1183,1183,1183,2023-10-17,96.5854034423828,96.42703247070312,93.61598205566406
1184,1184,1184,2023-10-18,94.36823272705078,95.3283462524414,92.10157775878906
1185,1185,1185,2023-10-19,93.08148193359376,96.42703247070312,91.56708526611328
1186,1186,1186,2023-10-20,91.9036102294922,95.6054916381836,92.75484466552734
1187,1187,1187,2023-10-23,90.89401245117188,95.4867172241211,93.25965118408205
1188,1188,1188,2023-10-24,92.73505401611328,95.87274169921876,94.81365203857422
1189,1189,1189,2023-10-25,90.5574722290039,96.5854034423828,96.42703247070312
1190,1190,1190,2023-10-26,88.95398712158203,94.36823272705078,95.3283462524414
1191,1191,1191,2023-10-27,83.1240234375,93.08148193359376,96.42703247070312
1192,1192,1192,2023-10-30,83.07453155517578,91.9036102294922,95.6054916381836
1193,1193,1193,2023-10-31,84.01484680175781,90.89401245117188,95.4867172241211
1194,1194,1194,2023-11-01,83.81688690185547,92.73505401611328,95.87274169921876
1195,1195,1195,2023-11-02,86.68733215332031,90.5574722290039,96.5854034423828
1196,1196,1196,2023-11-03,89.6468505859375,88.95398712158203,94.36823272705078
1197,1197,1197,2023-11-06,87.11294555664062,83.1240234375,93.08148193359376
1198,1198,1198,2023-11-07,85.75691223144531,83.07453155517578,91.9036102294922
1199,1199,1199,2023-11-08,86.98426818847656,84.01484680175781,90.89401245117188
1200,1200,1200,2023-11-09,86.22212219238281,83.81688690185547,92.73505401611328
1201,1201,1201,2023-11-10,87.53856658935547,86.68733215332031,90.5574722290039
1202,1202,1202,2023-11-13,85.76680755615234,89.6468505859375,88.95398712158203
1203,1203,1203,2023-11-14,89.06287384033203,87.11294555664062,83.1240234375
1204,1204,1204,2023-11-15,87.98397827148438,85.75691223144531,83.07453155517578
1205,1205,1205,2023-11-16,86.67742919921875,86.98426818847656,84.01484680175781
1206,1206,1206,2023-11-17,86.45967102050781,86.22212219238281,83.81688690185547
1207,1207,1207,2023-11-20,87.69692993164062,87.53856658935547,86.68733215332031
1208,1208,1208,2023-11-21,86.80610656738281,85.76680755615234,89.6468505859375
1209,1209,1209,2023-11-22,87.51876831054688,89.06287384033203,87.11294555664062
1210,1210,1210,2023-11-24,87.82560729980469,87.98397827148438,85.75691223144531
1211,1211,1211,2023-11-27,87.43958282470703,86.67742919921875,86.98426818847656
1212,1212,1212,2023-11-28,88.48877716064453,86.45967102050781,86.22212219238281
1213,1213,1213,2023-11-29,88.83521270751953,87.69692993164062,87.53856658935547
1214,1214,1214,2023-11-30,89.34001159667969,86.80610656738281,85.76680755615234
1215,1215,1215,2023-12-01,91.67596435546876,87.51876831054688,89.06287384033203
1216,1216,1216,2023-12-04,92.0916748046875,87.82560729980469,87.98397827148438
1217,1217,1217,2023-12-05,92.0916748046875,87.43958282470703,86.67742919921875
1218,1218,1218,2023-12-06,92.4381103515625,88.48877716064453,86.45967102050781
1219,1219,1219,2023-12-07,92.44801330566406,88.83521270751953,87.69692993164062
1220,1220,1220,2023-12-08,92.69546508789062,89.34001159667969,86.80610656738281
1221,1221,1221,2023-12-11,92.46780395507812,91.67596435546876,87.51876831054688
1222,1222,1222,2023-12-12,93.140869140625,92.0916748046875,87.82560729980469
1223,1223,1223,2023-12-13,97.11000061035156,92.0916748046875,87.43958282470703
1224,1224,1224,2023-12-14,101.61000061035156,92.4381103515625,88.48877716064453
1225,1225,1225,2023-12-15,98.9499969482422,92.44801330566406,88.83521270751953
1226,1226,1226,2023-12-18,99.44000244140624,92.69546508789062,89.34001159667969
1227,1227,1227,2023-12-19,98.47000122070312,92.46780395507812,91.67596435546876
1228,1228,1228,2023-12-20,96.79000091552734,93.140869140625,92.0916748046875
1229,1229,1229,2023-12-21,97.23999786376952,97.11000061035156,92.0916748046875
1230,1230,1230,2023-12-22,97.79000091552734,101.61000061035156,92.4381103515625
1231,1231,1231,2023-12-26,98.45999908447266,98.9499969482422,92.44801330566406
1232,1232,1232,2023-12-27,98.87999725341795,99.44000244140624,92.69546508789062
1233,1233,1233,2023-12-28,100.43000030517578,98.47000122070312,92.46780395507812
1234,1234,1234,2023-12-29,99.29000091552734,96.79000091552734,93.140869140625
1235,1235,1235,2024-01-02,100.37999725341795,97.23999786376952,97.11000061035156
1236,1236,1236,2024-01-03,97.80999755859376,97.79000091552734,101.61000061035156
1237,1237,1237,2024-01-04,97.80999755859376,98.45999908447266,98.9499969482422
1238,1238,1238,2024-01-05,98.19000244140624,98.87999725341795,99.44000244140624
1239,1239,1239,2024-01-08,99.25,100.43000030517578,98.47000122070312
1240,1240,1240,2024-01-09,98.0999984741211,99.29000091552734,96.79000091552734
1241,1241,1241,2024-01-10,98.52999877929688,100.37999725341795,97.23999786376952
1242,1242,1242,2024-01-11,99.22000122070312,97.80999755859376,97.79000091552734
1243,1243,1243,2024-01-12,99.22000122070312,97.80999755859376,98.45999908447266
1244,1244,1244,2024-01-16,99.51000213623048,98.19000244140624,98.87999725341795
1245,1245,1245,2024-01-17,96.58000183105467,99.25,100.43000030517578
1246,1246,1246,2024-01-18,95.76000213623048,98.0999984741211,99.29000091552734
1247,1247,1247,2024-01-19,98.73999786376952,98.52999877929688,100.37999725341795
1248,1248,1248,2024-01-22,99.18000030517578,99.22000122070312,97.80999755859376
1249,1249,1249,2024-01-23,98.36000061035156,99.22000122070312,97.80999755859376
1250,1250,1250,2024-01-24,97.58000183105467,99.51000213623048,98.19000244140624
1251,1251,1251,2024-01-25,95.86000061035156,96.58000183105467,99.25
1252,1252,1252,2024-01-26,95.75,95.76000213623048,98.0999984741211
1253,1253,1253,2024-01-29,96.29000091552734,98.73999786376952,98.52999877929688
1254,1254,1254,2024-01-30,95.05999755859376,99.18000030517578,99.22000122070312
1255,1255,1255,2024-01-31,93.83999633789062,98.36000061035156,99.22000122070312
1256,1256,1256,2024-02-01,95.5500030517578,97.58000183105467,99.51000213623048
1257,1257,1257,2024-02-02,96.56999969482422,95.86000061035156,96.58000183105467
1258,1258,1258,2024-02-05,95.18000030517578,95.75,95.76000213623048
