,Unnamed: 0.1,Unnamed: 0,Date,SYK,SYK_6m,SYK_12m
1131,1131,1131,2023-08-03,274.1091003417969,288.5296325683594,295.013916015625
1132,1132,1132,2023-08-04,282.1547546386719,280.4640808105469,292.8657531738281
1133,1133,1133,2023-08-07,284.70074462890625,281.4486389160156,294.41717529296875
1134,1134,1134,2023-08-08,280.7823181152344,281.8564147949219,293.9696655273437
1135,1135,1135,2023-08-09,280.4541320800781,277.73907470703125,289.1363220214844
1136,1136,1136,2023-08-10,281.4586181640625,273.0648803710937,289.3153076171875
1137,1137,1137,2023-08-11,280.5635070800781,274.1091003417969,288.5296325683594
1138,1138,1138,2023-08-14,283.2288513183594,282.1547546386719,280.4640808105469
1139,1139,1139,2023-08-15,283.2984313964844,284.70074462890625,281.4486389160156
1140,1140,1140,2023-08-16,280.0662536621094,280.7823181152344,281.8564147949219
1141,1141,1141,2023-08-17,276.4064636230469,280.4541320800781,277.73907470703125
1142,1142,1142,2023-08-18,276.3865661621094,281.4586181640625,273.0648803710937
1143,1143,1143,2023-08-21,274.7257080078125,280.5635070800781,274.1091003417969
1144,1144,1144,2023-08-22,273.96990966796875,283.2288513183594,282.1547546386719
1145,1145,1145,2023-08-23,274.447265625,283.2984313964844,284.70074462890625
1146,1146,1146,2023-08-24,271.9410705566406,280.0662536621094,280.7823181152344
1147,1147,1147,2023-08-25,276.59539794921875,276.4064636230469,280.4541320800781
1148,1148,1148,2023-08-28,276.7843933105469,276.3865661621094,281.4586181640625
1149,1149,1149,2023-08-29,283.45758056640625,274.7257080078125,280.5635070800781
1150,1150,1150,2023-08-30,285.56597900390625,273.96990966796875,283.2288513183594
1151,1151,1151,2023-08-31,281.9956359863281,274.447265625,283.2984313964844
1152,1152,1152,2023-09-01,282.8907165527344,271.9410705566406,280.0662536621094
1153,1153,1153,2023-09-05,284.7206420898437,276.59539794921875,276.4064636230469
1154,1154,1154,2023-09-06,287.5152282714844,276.7843933105469,276.3865661621094
1155,1155,1155,2023-09-07,287.4356689453125,283.45758056640625,274.7257080078125
1156,1156,1156,2023-09-08,287.95281982421875,285.56597900390625,273.96990966796875
1157,1157,1157,2023-09-11,298.0770263671875,281.9956359863281,274.447265625
1158,1158,1158,2023-09-12,293.1541442871094,282.8907165527344,271.9410705566406
1159,1159,1159,2023-09-13,295.690185546875,284.7206420898437,276.59539794921875
1160,1160,1160,2023-09-14,293.38287353515625,287.5152282714844,276.7843933105469
1161,1161,1161,2023-09-15,291.16510009765625,287.4356689453125,283.45758056640625
1162,1162,1162,2023-09-18,291.6126403808594,287.95281982421875,285.56597900390625
1163,1163,1163,2023-09-19,292.09991455078125,298.0770263671875,281.9956359863281
1164,1164,1164,2023-09-20,287.38592529296875,293.1541442871094,282.8907165527344
1165,1165,1165,2023-09-21,282.8907165527344,295.690185546875,284.7206420898437
1166,1166,1166,2023-09-22,283.7161865234375,293.38287353515625,287.5152282714844
1167,1167,1167,2023-09-25,285.8046569824219,291.16510009765625,287.4356689453125
1168,1168,1168,2023-09-26,272.0504455566406,291.6126403808594,287.95281982421875
1169,1169,1169,2023-09-27,265.0788879394531,292.09991455078125,298.0770263671875
1170,1170,1170,2023-09-28,272.6784973144531,287.38592529296875,293.1541442871094
1171,1171,1171,2023-09-29,272.5388488769531,282.8907165527344,295.690185546875
1172,1172,1172,2023-10-02,273.1073303222656,283.7161865234375,293.38287353515625
1173,1173,1173,2023-10-03,265.1586608886719,285.8046569824219,291.16510009765625
1174,1174,1174,2023-10-04,265.48779296875,272.0504455566406,291.6126403808594
1175,1175,1175,2023-10-05,264.1015014648437,265.0788879394531,292.09991455078125
1176,1176,1176,2023-10-06,265.13873291015625,272.6784973144531,287.38592529296875
1177,1177,1177,2023-10-09,266.086181640625,272.5388488769531,282.8907165527344
1178,1178,1178,2023-10-10,273.70574951171875,273.1073303222656,283.7161865234375
1179,1179,1179,2023-10-11,259.3542175292969,265.1586608886719,285.8046569824219
1180,1180,1180,2023-10-12,253.1708374023437,265.48779296875,272.0504455566406
1181,1181,1181,2023-10-13,257.1900634765625,264.1015014648437,265.0788879394531
1182,1182,1182,2023-10-16,263.3834228515625,265.13873291015625,272.6784973144531
1183,1183,1183,2023-10-17,268.0907897949219,266.086181640625,272.5388488769531
1184,1184,1184,2023-10-18,269.4571228027344,273.70574951171875,273.1073303222656
1185,1185,1185,2023-10-19,267.7018737792969,259.3542175292969,265.1586608886719
1186,1186,1186,2023-10-20,264.9791564941406,253.1708374023437,265.48779296875
1187,1187,1187,2023-10-23,262.8648376464844,257.1900634765625,264.1015014648437
1188,1188,1188,2023-10-24,264.350830078125,263.3834228515625,265.13873291015625
1189,1189,1189,2023-10-25,258.36688232421875,268.0907897949219,266.086181640625
1190,1190,1190,2023-10-26,257.8881530761719,269.4571228027344,273.70574951171875
1191,1191,1191,2023-10-27,261.2092590332031,267.7018737792969,259.3542175292969
1192,1192,1192,2023-10-30,261.8774719238281,264.9791564941406,253.1708374023437
1193,1193,1193,2023-10-31,269.4970397949219,262.8648376464844,257.1900634765625
1194,1194,1194,2023-11-01,271.3221130371094,264.350830078125,263.3834228515625
1195,1195,1195,2023-11-02,277.4856262207031,258.36688232421875,268.0907897949219
1196,1196,1196,2023-11-03,275.4809875488281,257.8881530761719,269.4571228027344
1197,1197,1197,2023-11-06,276.09930419921875,261.2092590332031,267.7018737792969
1198,1198,1198,2023-11-07,274.2642517089844,261.8774719238281,264.9791564941406
1199,1199,1199,2023-11-08,274.0448303222656,269.4970397949219,262.8648376464844
1200,1200,1200,2023-11-09,270.1153564453125,271.3221130371094,264.350830078125
1201,1201,1201,2023-11-10,272.887939453125,277.4856262207031,258.36688232421875
1202,1202,1202,2023-11-13,281.0859375,275.4809875488281,257.8881530761719
1203,1203,1203,2023-11-14,282.27276611328125,276.09930419921875,261.2092590332031
1204,1204,1204,2023-11-15,282.8811340332031,274.2642517089844,261.8774719238281
1205,1205,1205,2023-11-16,290.7699584960937,274.0448303222656,269.4970397949219
1206,1206,1206,2023-11-17,287.60845947265625,270.1153564453125,271.3221130371094
1207,1207,1207,2023-11-20,288.5160217285156,272.887939453125,277.4856262207031
1208,1208,1208,2023-11-21,292.87432861328125,281.0859375,275.4809875488281
1209,1209,1209,2023-11-22,293.2632751464844,282.27276611328125,276.09930419921875
1210,1210,1210,2023-11-24,292.8544006347656,282.8811340332031,274.2642517089844
1211,1211,1211,2023-11-27,293.17352294921875,290.7699584960937,274.0448303222656
1212,1212,1212,2023-11-28,291.2586669921875,287.60845947265625,270.1153564453125
1213,1213,1213,2023-11-29,293.5824279785156,288.5160217285156,272.887939453125
1214,1214,1214,2023-11-30,295.53717041015625,292.87432861328125,281.0859375
1215,1215,1215,2023-12-01,296.9932861328125,293.2632751464844,282.27276611328125
1216,1216,1216,2023-12-04,290.17156982421875,292.8544006347656,282.8811340332031
1217,1217,1217,2023-12-05,289.7327575683594,293.17352294921875,290.7699584960937
1218,1218,1218,2023-12-06,287.09979248046875,291.2586669921875,287.60845947265625
1219,1219,1219,2023-12-07,288.60577392578125,293.5824279785156,288.5160217285156
1220,1220,1220,2023-12-08,288.3265380859375,295.53717041015625,292.87432861328125
1221,1221,1221,2023-12-11,292.2460021972656,296.9932861328125,293.2632751464844
1222,1222,1222,2023-12-12,293.74200439453125,290.17156982421875,292.8544006347656
1223,1223,1223,2023-12-13,297.7312927246094,289.7327575683594,293.17352294921875
1224,1224,1224,2023-12-14,296.3051147460937,287.09979248046875,291.2586669921875
1225,1225,1225,2023-12-15,289.37371826171875,288.60577392578125,293.5824279785156
1226,1226,1226,2023-12-18,290.690185546875,288.3265380859375,295.53717041015625
1227,1227,1227,2023-12-19,291.1988220214844,292.2460021972656,296.9932861328125
1228,1228,1228,2023-12-20,287.53863525390625,293.74200439453125,290.17156982421875
1229,1229,1229,2023-12-21,295.23797607421875,297.7312927246094,289.7327575683594
1230,1230,1230,2023-12-22,296.7040405273437,296.3051147460937,287.09979248046875
1231,1231,1231,2023-12-26,298.2698669433594,289.37371826171875,288.60577392578125
1232,1232,1232,2023-12-27,298.21002197265625,290.690185546875,288.3265380859375
1233,1233,1233,2023-12-28,299.1199951171875,291.1988220214844,292.2460021972656
1234,1234,1234,2023-12-29,299.4599914550781,287.53863525390625,293.74200439453125
1235,1235,1235,2024-01-02,296.2300109863281,295.23797607421875,297.7312927246094
1236,1236,1236,2024-01-03,293.94000244140625,296.7040405273437,296.3051147460937
1237,1237,1237,2024-01-04,298.04998779296875,298.2698669433594,289.37371826171875
1238,1238,1238,2024-01-05,295.3299865722656,298.21002197265625,290.690185546875
1239,1239,1239,2024-01-08,299.9800109863281,299.1199951171875,291.1988220214844
1240,1240,1240,2024-01-09,303.25,299.4599914550781,287.53863525390625
1241,1241,1241,2024-01-10,307.7799987792969,296.2300109863281,295.23797607421875
1242,1242,1242,2024-01-11,308.989990234375,293.94000244140625,296.7040405273437
1243,1243,1243,2024-01-12,312.8999938964844,298.04998779296875,298.2698669433594
1244,1244,1244,2024-01-16,314.2900085449219,295.3299865722656,298.21002197265625
1245,1245,1245,2024-01-17,313.67999267578125,299.9800109863281,299.1199951171875
1246,1246,1246,2024-01-18,314.7200012207031,303.25,299.4599914550781
1247,1247,1247,2024-01-19,315.04998779296875,307.7799987792969,296.2300109863281
1248,1248,1248,2024-01-22,313.2699890136719,308.989990234375,293.94000244140625
1249,1249,1249,2024-01-23,312.17999267578125,312.8999938964844,298.04998779296875
1250,1250,1250,2024-01-24,307.75,314.2900085449219,295.3299865722656
1251,1251,1251,2024-01-25,311.9100036621094,313.67999267578125,299.9800109863281
1252,1252,1252,2024-01-26,311.3599853515625,314.7200012207031,303.25
1253,1253,1253,2024-01-29,314.5,315.04998779296875,307.7799987792969
1254,1254,1254,2024-01-30,316.6400146484375,313.2699890136719,308.989990234375
1255,1255,1255,2024-01-31,335.4800109863281,312.17999267578125,312.8999938964844
1256,1256,1256,2024-02-01,340.5599975585937,307.75,314.2900085449219
1257,1257,1257,2024-02-02,342.04998779296875,311.9100036621094,313.67999267578125
1258,1258,1258,2024-02-05,342.3599853515625,311.3599853515625,314.7200012207031
